D,eta,g_proxy_canonical,g_grad_box,s_part,s_schur
7.2,2.1,1.3600855698995689,0.26533716148661723,0.3821265368570061,0.32529229998820625
8.0,2.1,1.3537138179468868,0.2640693512048086,0.39297175238695614,0.3009668557895915
8.8,2.1,1.4594919031149902,0.3471512802022987,0.3983174897949974,0.49518381656173616
9.6,2.1,1.5153351353458342,0.40758247781094464,0.4030529888631805,0.5877057677678782
10.4,2.1,1.5067351194366259,0.39658388169745956,0.40559182492707685,0.5710138018588846
11.2,2.1,1.4928987119566288,0.3805298197560419,0.4067245589518479,0.5463025286069197
12.0,2.1,1.4712894157189662,0.3571033927606031,0.4071756291827787,0.508096644004427
12.8,2.1,1.496138224398775,0.3787763251114218,0.4239359925690712,0.5367657292635751
13.6,2.1,1.463966654588061,0.3467436286378968,0.42634382426352035,0.4771971087886773
14.4,2.1,1.4528098850516593,0.3369936401839024,0.4244947285405354,0.4585879713635222
15.2,2.1,1.4746067011547548,0.35719296910061704,0.42266504654478193,0.4998305141401449
16.0,2.1,1.45510771781927,0.3393467236319503,0.42081845938576407,0.4663285978432175
16.8,2.1,1.4456257661158582,0.3311937352578371,0.41856272066215505,0.45111269681072486
17.6,2.1,1.438279476101113,0.32473657353727653,0.42745169286002216,0.42872758961253354
18.4,2.1,1.4027572566578366,0.30004618428696017,0.43211885655718146,0.35572129065108377
4.0,2.29,1.4958615738517693,0.41525307963265307,0.33252486961378525,0.6114583061152375
4.8,2.29,1.4692535544111007,0.3845469756182421,0.32688574024764877,0.572144391342839
5.6,2.29,1.5608808027600893,0.5105189920762405,0.317771882308623,0.7238151262027529
6.4,2.29,1.5090292880666902,0.4270308160688354,0.3427117798167962,0.6250860477288959
7.2,2.29,1.3600855757308414,0.2653371696012157,0.3821265685504609,0.3252922778987289
8.0,2.29,1.3537138188530649,0.2640693523257991,0.3929717548845971,0.30096685486702784
8.8,2.29,1.4594919029859024,0.3471512800109258,0.3983174900225941,0.4951838161255041
9.6,2.29,1.5153351353191042,0.40758247775802964,0.4030529889173694,0.5877057676778171
10.4,2.29,1.506735119202642,0.3965838816932926,0.40559182420392687,0.5710138020734299
11.2,2.29,1.4928987123007986,0.3805298224386006,0.40672455193416596,0.5463025353054567
12.0,2.29,1.471289408877213,0.3571033742474512,0.4071756723693512,0.5080965928511237
12.8,2.29,1.496138313649859,0.37877642217853524,0.4239359875513121,0.5367658898811432
13.6,2.29,1.4639666945887502,0.34674373920539703,0.4263431580415828,0.47719781465253097
