rho_box,zeta_box,safe_box,diag_box_floor_abs,max_shell_abs_share_of_diag
0.4800000000000001,1.0000000000000002,1,7.017550193941292e-05,0.5761215984249388
0.4800000000000001,1.0100000000000002,1,7.345903352407648e-05,0.5562882081225785
0.4800000000000001,1.0200000000000002,1,6.95443712815707e-05,0.5799337928095568
0.4800000000000001,1.0300000000000002,1,7.592165526742224e-05,0.5507405466598069
0.4800000000000001,1.0400000000000003,1,7.90545002305774e-05,0.5616235652584619
0.4800000000000001,1.0500000000000003,1,7.590557011462597e-05,0.5765683625856901
0.4800000000000001,1.0600000000000003,1,8.13614011036904e-05,0.5740770957345341
0.4800000000000001,1.0700000000000003,1,8.43256274041985e-05,0.5850079737290125
0.4800000000000001,1.0800000000000003,1,8.191075645552732e-05,0.5981595878032927
0.4800000000000001,1.0900000000000003,1,8.6464011770166e-05,0.5974392459671904
0.4800000000000001,1.1000000000000003,1,7.778921474097955e-05,0.6115298788841353
0.4800000000000001,1.1100000000000003,1,7.778921474097955e-05,0.6198025162044799
0.4800000000000001,1.1200000000000003,1,7.778921474097955e-05,0.6207280749793572
0.4800000000000001,1.1300000000000003,1,6.089752591721533e-05,0.6958849713615292
0.4800000000000001,1.1400000000000003,1,6.089752591721533e-05,0.6958849713615292
0.4800000000000001,1.1500000000000004,1,6.089752591721533e-05,0.6958849713615292
0.4800000000000001,1.1600000000000004,1,4.449532507360191e-05,0.7777956188658366
0.4800000000000001,1.1700000000000004,1,4.449532507360191e-05,0.7777956188658366
0.4800000000000001,1.1800000000000004,1,4.449532507360191e-05,0.7777956188658366
0.4800000000000001,1.1900000000000004,1,2.866282363420186e-05,0.8568612550495988
0.4800000000000001,1.2000000000000004,1,2.866282363420186e-05,0.8568612550495988
0.4800000000000001,1.2100000000000004,1,2.866282363420186e-05,0.8568612550495988
0.4900000000000001,0.8,0,,
0.4900000000000001,0.81,0,,
0.4900000000000001,0.8200000000000001,0,,
0.4900000000000001,0.8300000000000001,0,,
0.4900000000000001,0.8400000000000001,0,,
0.4900000000000001,0.8500000000000001,0,,
0.4900000000000001,0.8600000000000001,0,,
0.4900000000000001,0.8700000000000001,0,,
0.4900000000000001,0.8800000000000001,0,,
0.4900000000000001,0.8900000000000001,0,,
0.4900000000000001,0.9000000000000001,0,,
0.4900000000000001,0.9100000000000001,0,,
0.4900000000000001,0.9200000000000002,1,5.507064246669828e-05,0.6673589036434752
0.4900000000000001,0.9300000000000002,1,4.869149736859597e-05,0.7058906099066311
0.4900000000000001,0.9400000000000002,1,5.7905993918254213e-05,0.6502326386653252
0.4900000000000001,0.9500000000000002,1,6.142889281214558e-05,0.6289534071559807
0.4900000000000001,0.9600000000000002,1,5.5896554595739445e-05,0.6623701781848147
