peak,center_D,sigma_D,D,eta,target_mu,cur_mu,mu_new,delta_mu,beta
0.25,5.84,0.06,6.711864406779661,2.4800000000000004,24.022720297033377,21.419704192103506,21.419704192103502,-2.603016104929875,3.5224517192719266e-47
0.25,5.84,0.06,6.711864406779661,2.6700000000000004,24.0227393516132,21.41973945205817,21.419739452058177,-2.602999899555023,3.5224517192719266e-47
0.25,5.84,0.06,6.711864406779661,2.8600000000000003,24.022758406111414,21.419774712151366,21.419774712151366,-2.6029836939600486,3.5224517192719266e-47
0.25,5.84,0.06,6.711864406779661,3.0500000000000003,24.022777460554764,21.41980997237992,21.419809972379923,-2.6029674881748406,3.5224517192719266e-47
0.25,5.84,0.06,6.711864406779661,3.24,24.022796514904933,21.419845232740684,21.419845232740684,-2.6029512821642484,3.5224517192719266e-47
0.25,5.84,0.06,6.711864406779661,3.43,24.022815569163555,21.419880493234228,21.41988049323423,-2.6029350759293237,3.5224517192719266e-47
0.25,5.84,0.06,6.711864406779661,3.62,24.022834623332585,21.419915753857577,21.419915753857577,-2.6029188694750083,3.5224517192719266e-47
0.25,5.84,0.06,6.711864406779661,3.81,24.022853677482853,21.41995101462513,21.419951014625127,-2.6029026628577263,3.5224517192719266e-47
0.25,5.84,0.06,6.711864406779661,4.0,24.02287273152609,21.41998627553064,21.41998627553064,-2.602886455995449,3.5224517192719266e-47
0.25,5.84,0.08,5.627118644067797,0.2,57.5547616979981,58.29525916150112,58.32380654750082,0.7690448495027198,0.007249665399610553
0.25,5.84,0.08,5.627118644067797,0.39,57.55746140292994,58.29825936823605,58.32680822344721,0.7693468205172707,0.007249665399610553
0.25,5.84,0.08,5.627118644067797,0.5800000000000001,57.56016105602808,58.301259846275244,58.32981017083067,0.7696491148025899,0.007249665399610553
0.25,5.84,0.08,5.627118644067797,0.77,57.562860657245224,58.304259997515594,58.332811791255246,0.7699511340100216,0.007249665399610553
0.25,5.84,0.08,5.627118644067797,0.96,57.56556020661473,58.30726034970606,58.3358136127283,0.7702534061135751,0.007249665399610553
0.25,5.84,0.08,5.627118644067797,1.15,57.56825970407602,58.31026004958234,58.33881478156782,0.7705550774917995,0.007249665399610553
0.25,5.84,0.08,5.627118644067797,1.34,57.57095914964238,58.313259774335215,58.341815975296086,0.7708568256537092,0.007249665399610553
0.25,5.84,0.08,5.627118644067797,1.53,57.573658543291614,58.31625977029414,58.34481744036319,0.7711588970715724,0.007249665399610553
0.25,5.84,0.08,5.627118644067797,1.72,57.57635788499197,58.31926003752456,58.34781917683461,0.7714612918426411,0.007249665399610553
0.25,5.84,0.08,5.627118644067797,1.91,57.579057174740214,58.322260576081106,58.35082118476505,0.7717640100248389,0.007249665399610553
0.25,5.84,0.08,5.627118644067797,2.1,57.58175641250567,58.3252600663488,58.353822143893346,0.7720657313876771,0.007249665399610553
0.25,5.84,0.08,5.627118644067797,2.29,57.584455598278616,58.32825863993406,58.356822185890245,0.7723665876116286,0.007249665399610553
0.25,5.84,0.08,5.627118644067797,2.4800000000000004,57.58715473203782,58.33125748446414,58.35982249896466,0.772667766926844,0.007249665399610553
0.25,5.84,0.08,5.627118644067797,2.6700000000000004,57.589853813768215,58.33425660000641,58.362823083183976,0.7729692694157606,0.007249665399610553
0.25,5.84,0.08,5.627118644067797,2.8600000000000003,57.59255284344607,58.33725598661293,58.36582393860023,0.7732710951541577,0.007249665399610553
0.25,5.84,0.08,5.627118644067797,3.0500000000000003,57.595251821059506,58.34025564434683,58.36882506527673,0.773573244217225,0.007249665399610553
0.25,5.84,0.08,5.627118644067797,3.24,57.5979507465871,58.343255573259334,58.37182646326459,0.7738757166774874,0.007249665399610553
0.25,5.84,0.08,5.627118644067797,3.43,57.60064962001352,58.34625577341555,58.374828132629,0.7741785126154781,0.007249665399610553
0.25,5.84,0.08,5.627118644067797,3.62,57.603348441315504,58.34925624487031,58.37783007342482,0.774481632109314,0.007249665399610553
0.25,5.84,0.08,5.627118644067797,3.81,57.60604721047624,58.3522569876809,58.38083228570925,0.7747850752330123,0.007249665399610553
0.25,5.84,0.08,5.627118644067797,4.0,57.608745927483945,58.35525800191087,58.38383476954615,0.7750888420622033,0.007249665399610553
0.25,5.84,0.08,5.898305084745763,0.2,90.79702562735869,60.251653720638146,61.724524620086534,-29.07250100727216,0.191689392705256
0.25,5.84,0.08,5.898305084745763,0.39,90.79862216474444,60.25448559082204,61.727425716240624,-29.07119644850382,0.191689392705256
0.25,5.84,0.08,5.898305084745763,0.5800000000000001,90.80021867571749,60.257317741395916,61.73032709963897,-29.06989157607852,0.191689392705256
0.25,5.84,0.08,5.898305084745763,0.77,90.80181516046262,60.26014963122751,61.73322821592102,-29.068586944541607,0.191689392705256
0.25,5.84,0.08,5.898305084745763,0.96,90.80341161896216,60.26298173779924,61.73612955424152,-29.067282064720636,0.191689392705256
0.25,5.84,0.08,5.898305084745763,1.15,90.80500805110192,60.26581328900283,61.73903032361771,-29.06597772748421,0.191689392705256
0.25,5.84,0.08,5.898305084745763,1.34,90.8066044569945,60.268644897635,61.74193115182637,-29.064673305168135,0.191689392705256
0.25,5.84,0.08,5.898305084745763,1.53,90.80820083658355,60.27147678658714,61.7448322672075,-29.063368569376053,0.191689392705256
0.25,5.84,0.08,5.898305084745763,1.72,90.80979718986694,60.27430895591068,61.74773366981383,-29.06206352005311,0.191689392705256
0.25,5.84,0.08,5.898305084745763,1.91,90.81139351683984,60.27714140564782,61.750635359688566,-29.060758157151277,0.191689392705256
0.25,5.84,0.08,5.898305084745763,2.1,90.81298981754493,60.27997294177464,61.753536113619404,-29.059453703925527,0.191689392705256
0.25,5.84,0.08,5.898305084745763,2.29,90.81458609192988,60.28280368338697,61.75643605361366,-29.05815003831622,0.191689392705256
0.25,5.84,0.08,5.898305084745763,2.4800000000000004,90.81618234001765,60.28563470510325,61.759336280559054,-29.056846059458593,0.191689392705256
0.25,5.84,0.08,5.898305084745763,2.6700000000000004,90.81777856178608,60.288466006961094,61.76223679449418,-29.055541767291906,0.191689392705256
0.25,5.84,0.08,5.898305084745763,2.8600000000000003,90.8193747572609,60.291297589012885,61.76513759547276,-29.054237161788144,0.191689392705256
0.25,5.84,0.08,5.898305084745763,3.0500000000000003,90.82097092640565,60.29412945129645,61.76803868353334,-29.05293224287231,0.191689392705256
0.25,5.84,0.08,5.898305084745763,3.24,90.82256706925467,60.29696159386269,61.77094005872833,-29.051627010526346,0.191689392705256
0.25,5.84,0.08,5.898305084745763,3.43,90.8241631857692,60.29979401674245,61.7738417210891,-29.050321464680096,0.191689392705256
0.25,5.84,0.08,5.898305084745763,3.62,90.82575927598117,60.30262671999676,61.776743670678215,-29.049015605302955,0.191689392705256
0.25,5.84,0.08,5.898305084745763,3.81,90.82735533987562,60.30545970366357,61.77964590753465,-29.047709432340973,0.191689392705256
0.25,5.84,0.08,5.898305084745763,4.0,90.82895137743073,60.30829296778385,61.78254843170036,-29.046402945730364,0.191689392705256
0.25,5.84,0.08,6.169491525423729,0.2,86.94702113806258,72.06646393780726,72.0661004907789,-14.880920647283688,5.1810960432609054e-05
0.25,5.84,0.08,6.169491525423729,0.39,86.94756859275853,72.06898766877671,72.06862420902057,-14.87894438373796,5.1810960432609054e-05
0.25,5.84,0.08,6.169491525423729,0.5800000000000001,86.94811604148249,72.07151158782115,72.07114811533636,-14.876967926146136,5.1810960432609054e-05
0.25,5.84,0.08,6.169491525423729,0.77,86.94866348396428,72.07403523754775,72.07367175233563,-14.874991731628654,5.1810960432609054e-05
0.25,5.84,0.08,6.169491525423729,0.96,86.9492109206282,72.07655902161699,72.07619552367689,-14.873015396951317,5.1810960432609054e-05
0.25,5.84,0.08,6.169491525423729,1.15,86.94975835121514,72.07908228759027,72.07871877692476,-14.871039574290378,5.1810960432609054e-05
0.25,5.84,0.08,6.169491525423729,1.34,86.95030577588408,72.08160555328314,72.08124202989227,-14.86906374599181,5.1810960432609054e-05
0.25,5.84,0.08,6.169491525423729,1.53,86.95085319449171,72.08412900692889,72.08376547081168,-14.86708772368003,5.1810960432609054e-05
0.25,5.84,0.08,6.169491525423729,1.72,86.95140060719876,72.08665264862424,72.08628909977975,-14.865111507419016,5.1810960432609054e-05
0.25,5.84,0.08,6.169491525423729,1.91,86.95194801392257,72.08917647833813,72.08881291676539,-14.863135097157183,5.1810960432609054e-05
0.25,5.84,0.08,6.169491525423729,2.1,86.952495414569,72.09169948741895,72.09133591312212,-14.861159501446878,5.1810960432609054e-05
0.25,5.84,0.08,6.169491525423729,2.29,86.95304280930395,72.0942217766158,72.0938581895985,-14.859184619705445,5.1810960432609054e-05
0.25,5.84,0.08,6.169491525423729,2.4800000000000004,86.9535901979959,72.09674425360394,72.09638065386522,-14.857209544130669,5.1810960432609054e-05
0.25,5.84,0.08,6.169491525423729,2.6700000000000004,86.95413758073872,72.09926691843275,72.0989033059717,-14.855234274767014,5.1810960432609054e-05
0.25,5.84,0.08,6.169491525423729,2.8600000000000003,86.95468495748898,72.10178977111475,72.10142614593043,-14.853258811558547,5.1810960432609054e-05
0.25,5.84,0.08,6.169491525423729,3.0500000000000003,86.9552323282378,72.10431281166733,72.10394917375872,-14.851283154479077,5.1810960432609054e-05
0.25,5.84,0.08,6.169491525423729,3.24,86.9557796930088,72.10683604012569,72.1064723894919,-14.849307303516895,5.1810960432609054e-05
0.25,5.84,0.08,6.169491525423729,3.43,86.95632705178399,72.10935945649784,72.1089957931379,-14.847331258646093,5.1810960432609054e-05
0.25,5.84,0.08,6.169491525423729,3.62,86.95687440455882,72.11188306081768,72.11151938473064,-14.845355019828176,5.1810960432609054e-05
0.25,5.84,0.08,6.169491525423729,3.81,86.95742175137232,72.11440685309975,72.11404316428468,-14.843378587087642,5.1810960432609054e-05
0.25,5.84,0.08,6.169491525423729,4.0,86.95796909219014,72.11693083336483,72.11656713182079,-14.841401960369353,5.1810960432609054e-05
0.25,5.84,0.08,6.4406779661016955,0.2,53.17603232822576,58.121276937101605,58.12127693709886,4.945244608873104,1.4314910832016965e-13
0.25,5.84,0.08,6.4406779661016955,0.39,53.1761539878905,58.12143315039051,58.12143315038775,4.9452791624972505,1.4314910832016965e-13
0.25,5.84,0.08,6.4406779661016955,0.5800000000000001,53.17627564694484,58.121589364558325,58.12158936455559,4.945313717610752,1.4314910832016965e-13
0.25,5.84,0.08,6.4406779661016955,0.77,53.176397305291836,58.1217455764471,58.121745576444354,4.945348271152518,1.4314910832016965e-13
0.25,5.84,0.08,6.4406779661016955,0.96,53.17651896289371,58.121901788668005,58.121901788665255,4.945382825771546,1.4314910832016965e-13
0.25,5.84,0.08,6.4406779661016955,1.15,53.17664061967282,58.122057996842834,58.122057996840084,4.945417377167267,1.4314910832016965e-13
0.25,5.84,0.08,6.4406779661016955,1.34,53.17676227557025,58.12221420443112,58.12221420442836,4.9454519288581125,1.4314910832016965e-13
0.25,5.84,0.08,6.4406779661016955,1.53,53.1768839308222,58.122370412752076,58.12237041274932,4.945486481927119,1.4314910832016965e-13
0.25,5.84,0.08,6.4406779661016955,1.72,53.17700558523319,58.12252662179833,58.122526621795586,4.945521036562397,1.4314910832016965e-13
0.25,5.84,0.08,6.4406779661016955,1.91,53.17712723881674,58.122682831552225,58.122682831549476,4.945555592732738,1.4314910832016965e-13
0.25,5.84,0.08,6.4406779661016955,2.1,53.17724889163355,58.1228390351841,58.122839035181364,4.945590143547811,1.4314910832016965e-13
0.25,5.84,0.08,6.4406779661016955,2.29,53.17737054371819,58.122995233471165,58.12299523346842,4.9456246897502325,1.4314910832016965e-13
0.25,5.84,0.08,6.4406779661016955,2.4800000000000004,53.1774921949914,58.123151432434526,58.1231514324318,4.945659237440395,1.4314910832016965e-13
0.25,5.84,0.08,6.4406779661016955,2.6700000000000004,53.17761384546962,58.12330763212621,58.123307632123456,4.945693786653834,1.4314910832016965e-13
0.25,5.84,0.08,6.4406779661016955,2.8600000000000003,53.177735495178766,58.12346383255956,58.12346383255684,4.945728337378071,1.4314910832016965e-13
0.25,5.84,0.08,6.4406779661016955,3.0500000000000003,53.177857144103946,58.12362003370544,58.12362003370271,4.945762889598761,1.4314910832016965e-13
0.25,5.84,0.08,6.4406779661016955,3.24,53.17797879225753,58.123776235591045,58.123776235588295,4.945797443330768,1.4314910832016965e-13
0.25,5.84,0.08,6.4406779661016955,3.43,53.178100439580184,58.12393243818266,58.12393243817992,4.945831998599736,1.4314910832016965e-13
0.25,5.84,0.08,6.4406779661016955,3.62,53.1782220861386,58.124088641509616,58.12408864150688,4.9458665553682835,1.4314910832016965e-13
0.25,5.84,0.08,6.4406779661016955,3.81,53.17834373193131,58.12424484555507,58.12424484555232,4.945901113621012,1.4314910832016965e-13
0.25,5.84,0.08,6.4406779661016955,4.0,53.178465376946676,58.12440105035036,58.12440105034763,4.945935673400953,1.4314910832016965e-13
0.25,5.84,0.08,6.711864406779661,0.2,24.022491636014024,21.419281039655687,21.419281039655687,-2.6032105963583376,4.042956735939033e-27
0.25,5.84,0.08,6.711864406779661,0.39,24.022510691807305,21.41931630433541,21.419316304335418,-2.6031943874718877,4.042956735939033e-27
0.25,5.84,0.08,6.711864406779661,0.5800000000000001,24.02252974733178,21.419351569161954,21.419351569161957,-2.6031781781698236,4.042956735939033e-27
0.25,5.84,0.08,6.711864406779661,0.77,24.022548802487066,21.419386833152384,21.419386833152384,-2.603161969334682,4.042956735939033e-27
0.25,5.84,0.08,6.711864406779661,0.96,24.022567857789728,21.419422097201007,21.419422097201007,-2.6031457605887205,4.042956735939033e-27
0.25,5.84,0.08,6.711864406779661,1.15,24.022586912972304,21.419457360064094,21.41945736006409,-2.6031295529082144,4.042956735939033e-27
0.25,5.84,0.08,6.711864406779661,1.34,24.02260596800885,21.419492622670344,21.419492622670344,-2.6031133453385067,4.042956735939033e-27
0.25,5.84,0.08,6.711864406779661,1.53,24.022625023057742,21.41952788542647,21.41952788542647,-2.6030971376312735,4.042956735939033e-27
0.25,5.84,0.08,6.711864406779661,1.72,24.0226440780572,21.419563148331342,21.419563148331342,-2.6030809297258592,4.042956735939033e-27
0.25,5.84,0.08,6.711864406779661,1.91,24.022663132903386,21.41959841134778,21.41959841134778,-2.6030647215556044,4.042956735939033e-27
0.25,5.84,0.08,6.711864406779661,2.1,24.02268218768798,21.419633672593505,21.419633672593505,-2.603048515094475,4.042956735939033e-27
0.25,5.84,0.08,6.711864406779661,2.29,24.02270124244546,21.419668932300887,21.41966893230089,-2.6030323101445703,4.042956735939033e-27
0.25,5.84,0.08,6.711864406779661,2.4800000000000004,24.022720297033377,21.419704192103506,21.419704192103502,-2.603016104929875,4.042956735939033e-27
0.25,5.84,0.08,6.711864406779661,2.6700000000000004,24.0227393516132,21.41973945205817,21.419739452058177,-2.602999899555023,4.042956735939033e-27
0.25,5.84,0.08,6.711864406779661,2.8600000000000003,24.022758406111414,21.419774712151366,21.419774712151366,-2.6029836939600486,4.042956735939033e-27
0.25,5.84,0.08,6.711864406779661,3.0500000000000003,24.022777460554764,21.41980997237992,21.419809972379923,-2.6029674881748406,4.042956735939033e-27
0.25,5.84,0.08,6.711864406779661,3.24,24.022796514904933,21.419845232740684,21.419845232740684,-2.6029512821642484,4.042956735939033e-27
0.25,5.84,0.08,6.711864406779661,3.43,24.022815569163555,21.419880493234228,21.41988049323423,-2.6029350759293237,4.042956735939033e-27
0.25,5.84,0.08,6.711864406779661,3.62,24.022834623332585,21.419915753857577,21.419915753857577,-2.6029188694750083,4.042956735939033e-27
0.25,5.84,0.08,6.711864406779661,3.81,24.022853677482853,21.41995101462513,21.419951014625127,-2.6029026628577263,4.042956735939033e-27
0.25,5.84,0.08,6.711864406779661,4.0,24.02287273152609,21.41998627553064,21.41998627553064,-2.602886455995449,4.042956735939033e-27
0.25,5.84,0.1,5.627118644067797,0.2,57.5547616979981,58.29525916150112,58.39744349633164,0.8426817983335368,0.025933545732594734
0.25,5.84,0.1,5.627118644067797,0.39,57.55746140292994,58.29825936823605,58.40044896205562,0.8429875591256817,0.025933545732594734
0.25,5.84,0.1,5.627118644067797,0.5800000000000001,57.56016105602808,58.301259846275244,58.403454699559425,0.8432936435313465,0.025933545732594734
0.25,5.84,0.1,5.627118644067797,0.77,57.562860657245224,58.304259997515594,58.406460109691544,0.8435994524463197,0.025933545732594734
0.25,5.84,0.1,5.627118644067797,0.96,57.56556020661473,58.30726034970606,58.40946572112609,0.8439055145113628,0.025933545732594734
0.25,5.84,0.1,5.627118644067797,1.15,57.56825970407602,58.31026004958234,58.41247067910288,0.8442109750268614,0.025933545732594734
0.25,5.84,0.1,5.627118644067797,1.34,57.57095914964238,58.313259774335215,58.41547566199997,0.8445165123575933,0.025933545732594734
0.25,5.84,0.1,5.627118644067797,1.53,57.573658543291614,58.31625977029414,58.41848091657846,0.8448223732868456,0.025933545732594734
0.25,5.84,0.1,5.627118644067797,1.72,57.57635788499197,58.31926003752456,58.421486442904,0.8451285579120267,0.025933545732594734
0.25,5.84,0.1,5.627118644067797,1.91,57.579057174740214,58.322260576081106,58.42449224103123,0.8454350662910173,0.025933545732594734
0.25,5.84,0.1,5.627118644067797,2.1,57.58175641250567,58.3252600663488,58.42749698903209,0.8457405765264241,0.025933545732594734
0.25,5.84,0.1,5.627118644067797,2.29,57.584455598278616,58.32825863993406,58.430500818743745,0.846045220465129,0.025933545732594734
0.25,5.84,0.1,5.627118644067797,2.4800000000000004,57.58715473203782,58.33125748446414,58.43350491987504,0.8463501878372242,0.025933545732594734
0.25,5.84,0.1,5.627118644067797,2.6700000000000004,57.589853813768215,58.33425660000641,58.43650929249364,0.8466554787254239,0.025933545732594734
