beta_peak,center_D,sigma_D,D,slice_max_abs_delta_mu,slice_p95_abs_delta_mu,slice_acceptance_mismatch,slice_max_beta_eff
0.3,6.1,0.2,5.627118644067797,8.804632610762127,8.804190682498064,0.0,0.018330617785504252
0.3,6.1,0.2,5.898305084745763,37.27796518848267,37.277782615120394,0.0,0.1804172076495481
0.3,6.1,0.2,6.169491525423728,22.488664563802928,22.488260294341423,0.0,0.2824267071856998
0.3,6.1,0.2,6.4406779661016955,1.0444819247135015,1.04447460827258,0.0,0.07031703002294097
0.3,6.1,0.2,6.711864406779661,20.694642297232107,20.694616754193998,0.0,0.0027844679702499603
0.3,6.1,0.2,7.254237288135593,0.13179658965129137,0.13179658265041586,0.0,1.756655071314789e-08
0.4,5.9,0.1,4.813559322033898,1.3307499165754795,1.3279309276456324,0.0,9.354330975529838e-27
0.4,5.9,0.1,5.627118644067797,8.846987554395596,8.846544840976442,0.0,0.00966250398505295
0.4,5.9,0.1,5.898305084745763,31.184039137996677,31.18389604763642,0.0,0.39994254937173257
0.4,5.9,0.1,6.169491525423728,31.413225695271848,31.41275790831215,0.0,0.010592862585669409
0.4,5.9,0.1,6.4406779661016955,2.007704007828636,2.0076971551919045,0.0,1.7952993335779912e-07
0.4,5.9,0.1,6.711864406779661,20.69444829769716,20.694422780848395,0.0,1.9470100988464334e-15
0.4,5.9,0.1,7.254237288135593,0.13179658489546675,0.1317965778945908,0.0,6.00004189701464e-41
0.4,5.9,0.15,4.813559322033898,1.3307499165718468,1.327930927642009,0.0,1.6236164083211151e-12
0.4,5.9,0.15,5.627118644067797,8.519667269055205,8.519230538515119,0.0,0.07645511084922184
0.4,5.9,0.15,5.898305084745763,31.183104528624092,31.182961445372495,0.0,0.39997446536866493
0.4,5.9,0.15,6.169491525423728,29.270658241046725,29.27020345664756,0.0,0.07964350561905177
0.4,5.9,0.15,6.4406779661016955,1.9995141302216055,1.999507273592164,0.0,0.0006036161154763178
0.4,5.9,0.15,6.711864406779661,20.694448309829227,20.69442279297882,0.0,1.7412600717311064e-07
0.4,5.9,0.15,7.254237288135593,0.13179658489546675,0.1317965778945908,0.0,7.9899919760390935e-19
0.4,5.9,0.2,4.813559322033898,1.3307495664954843,1.327930578271681,0.0,1.564221232056401e-07
0.4,5.9,0.2,5.627118644067797,8.11858542534938,8.118155761486452,0.0,0.15769481537389338
0.4,5.9,0.2,5.898305084745763,31.182777394261777,31.18263431349844,0.0,0.39998563656929614
0.4,5.9,0.2,6.169491525423728,26.628005125497438,26.62756837867198,0.0,0.16136090765609107
0.4,5.9,0.2,6.4406779661016955,1.8670088674613936,1.8670019463511351,0.0,0.010353309833438837
0.4,5.9,0.2,6.711864406779661,20.694455659050828,20.694430141208272,0.0,0.00010565426777377752
0.4,5.9,0.2,7.254237288135593,0.1317965849074514,0.13179657790657542,0.0,4.42673540655915e-11
0.4,6.0,0.1,4.813559322033898,1.3307499165754795,1.3279309276456324,0.0,1.0852094765562697e-31
0.4,6.0,0.1,5.627118644067797,8.892290762055417,8.891847205207146,0.0,0.00038267824548825343
0.4,6.0,0.1,5.898305084745763,35.72897702432671,35.728803150222255,0.0,0.23850058369399063
0.4,6.0,0.1,6.169491525423728,28.77934255254366,28.778890956995692,0.0,0.09511585620670879
0.4,6.0,0.1,6.4406779661016955,2.0073770343618875,2.0073701815657317,0.0,2.4273041609296544e-05
0.4,6.0,0.1,6.711864406779661,20.694448297697434,20.69442278084867,0.0,3.963722869001181e-12
0.4,6.0,0.1,7.254237288135593,0.13179658489546675,0.1317965778945908,0.0,2.769394697137425e-35
0.4,6.0,0.15,4.813559322033898,1.3307499165754653,1.3279309276456186,0.0,1.0397483788093866e-14
0.4,6.0,0.15,5.627118644067797,8.805248525091223,8.804806585433065,0.0,0.018204622288515333
0.4,6.0,0.15,5.898305084745763,33.539555788895115,33.53939578646949,0.0,0.31787096487013694
0.4,6.0,0.15,6.169491525423728,24.955208706892265,24.954784478586102,0.0,0.21125763071652304
0.4,6.0,0.15,6.4406779661016955,1.9351317665761272,1.9351248785886923,0.0,0.0053439982402551205
0.4,6.0,0.15,6.711864406779661,20.69444865619262,20.694423139295456,0.0,5.145322077525346e-06
0.4,6.0,0.15,7.254237288135593,0.13179658489546675,0.1317965778945908,0.0,2.630159908458636e-16
0.4,6.0,0.2,4.813559322033898,1.3307498961443471,1.327930907255706,0.0,9.129003800686624e-09
0.4,6.0,0.2,5.627118644067797,8.549685153796254,8.549247882680033,0.0,0.0703482724731669
0.4,6.0,0.2,5.898305084745763,32.586030960058864,32.58587755997531,0.0,0.3514935459920667
0.4,6.0,0.2,6.169491525423728,22.598215608321908,22.59781041525612,0.0,0.27932398152531024
0.4,6.0,0.2,6.4406779661016955,1.5263443621884818,1.5263372763168845,0.0,0.0353041730799311
0.4,6.0,0.2,6.711864406779661,20.694497744555942,20.694472221031862,0.0,0.0007096934779311122
0.4,6.0,0.2,7.254237288135593,0.13179658520784443,0.13179657820696863,0.0,1.1538283553987988e-09
0.4,6.1,0.1,4.813559322033898,1.3307499165754795,1.3279309276456324,0.0,4.631481580095279e-37
0.4,6.1,0.1,5.627118644067797,8.894130850829583,8.893687259644459,0.0,5.575494353431407e-06
0.4,6.1,0.1,5.898305084745763,40.54178279457191,40.54158504915007,0.0,0.05232229679316256
0.4,6.1,0.1,6.169491525423728,21.35623472763396,21.355840203997182,0.0,0.31419409812282684
0.4,6.1,0.1,6.4406779661016955,1.9913195148399936,1.9913126542163782,0.0,0.0012073051387534394
0.4,6.1,0.1,6.711864406779661,20.69444829790399,20.694422781055195,0.0,2.9685466537647804e-09
0.4,6.1,0.1,7.254237288135593,0.13179658489546675,0.1317965778945908,0.0,4.702414930774796e-30
0.4,6.1,0.15,4.813559322033898,1.3307499165754795,1.3279309276456324,0.0,4.2692668616629244e-17
0.4,6.1,0.15,5.627118644067797,8.880594669721347,8.880151330982759,0.0,0.0027793104036813684
0.4,6.1,0.15,5.898305084745763,37.76059961852283,37.76041452831023,0.0,0.16197563233480525
0.4,6.1,0.15,6.169491525423728,19.714134380974144,19.71375462316797,0.0,0.35929789433862974
0.4,6.1,0.15,6.4406779661016955,1.5943627833335725,1.5943557302423286,0.0,0.030335560036409605
0.4,6.1,0.15,6.711864406779661,20.694455089927338,20.694429572161617,0.0,9.748588059590292e-05
0.4,6.1,0.15,7.254237288135593,0.1317965848954823,0.13179657789460625,0.0,5.55134469109583e-14
0.4,6.1,0.2,4.813559322033898,1.3307499156468339,1.3279309267188597,0.0,4.1493013637760646e-10
0.4,6.1,0.2,5.627118644067797,8.774754249263111,8.774312872903334,0.0,0.02444082371400567
0.4,6.1,0.2,5.898305084745763,35.67334117688117,35.673167632640485,0.0,0.24055627686606418
0.4,6.1,0.2,6.169491525423728,19.07451534163701,19.074141534850522,0.0,0.37656894291426646
0.4,6.1,0.2,6.4406779661016955,0.7193944011433473,0.7193869307799758,0.0,0.09375604003058798
0.4,6.1,0.2,6.711864406779661,20.69470696123097,20.694681409463747,0.0,0.0037126239603332807
0.4,6.1,0.2,7.254237288135593,0.1317965912365664,0.13179658423569096,0.0,2.342206761753052e-08
0.5,5.9,0.1,4.813559322033898,1.3307499165754795,1.3279309276456324,0.0,1.1692913719412297e-26
