alpha,D,eta,mu,base_mu,delta_mu,delta_log_mu,acceptance_mismatch
0.75,12.0,0.6,0.03081943152204683,0.03816079043415285,-0.007341358912106022,-0.2136631754260191,0.0
1.0,12.0,0.6,0.030816431311442457,0.03816079043415285,-0.007344359122710396,-0.21376052818361235,0.0
0.0,12.0,1.0,0.03082842128595525,0.03816077481758521,-0.007332353531629959,-0.21337111730356437,0.0
0.25,12.0,1.0,0.030825420201373636,0.03816077481758521,-0.007335354616211574,-0.21346847002357613,0.0
0.5,12.0,1.0,0.03082241940894154,0.03816077481758521,-0.007338355408643669,-0.21356582274358818,0.0
0.75,12.0,1.0,0.030819418908630537,0.03816077481758521,-0.007341355908954673,-0.21366317546360006,0.0
1.0,12.0,1.0,0.03081641870041218,0.03816077481758521,-0.007344356117173028,-0.21376052818361194,0.0
0.0,12.0,2.0,0.03082844800890169,0.038160807904307655,-0.007332359895405965,-0.2133711175101856,0.0
0.25,12.0,2.0,0.030825446923310948,0.038160807904307655,-0.007335360980996707,-0.21346847017854204,0.0
0.5,12.0,2.0,0.030822446129869677,0.038160807904307655,-0.007338361774437977,-0.21356582284689857,0.0
0.75,12.0,2.0,0.030819445628549436,0.038160807904307655,-0.007341362275758219,-0.21366317551525507,0.0
1.0,12.0,2.0,0.030816445419321783,0.038160807904307655,-0.007344362484985871,-0.21376052818361152,0.0
0.0,12.0,4.0,0.030828460875375482,0.03816082383543472,-0.0073323629600592355,-0.2133711176265431,0.0
0.25,12.0,4.0,0.03082545978942891,0.03816082383543472,-0.007335364046005807,-0.2134684702658102,0.0
0.5,12.0,4.0,0.03082245899563175,0.03816082383543472,-0.007338364839802967,-0.2135658229050775,0.0
0.75,12.0,4.0,0.030819458493955572,0.03816082383543472,-0.007341365341479146,-0.21366317554434464,0.0
1.0,12.0,4.0,0.03081645828437193,0.03816082383543472,-0.007344365551062788,-0.2137605281836118,0.0
0.0,12.8,0.2,0.0004846262148393619,0.002361511003104182,-0.00187688478826482,-1.5836790459465373,0.0
0.25,12.8,0.2,0.0004846205785501401,0.002361511003104182,-0.0018768904245540419,-1.583690676192333,0.0
0.5,12.8,0.2,0.00048461494232646926,0.002361511003104182,-0.0018768960607777128,-1.5837023064381286,0.0
0.75,12.8,0.2,0.0004846093061683488,0.002361511003104182,-0.001876901696935833,-1.5837139366839244,0.0
1.0,12.8,0.2,0.0004846036700757778,0.002361511003104182,-0.0018769073330284043,-1.58372556692972,0.0
0.0,12.8,0.6,0.00048461805225839447,0.002361471226776403,-0.0018768531745180087,-1.583679045399188,0.0
0.25,12.8,0.6,0.0004846124159977919,0.002361471226776403,-0.0018768588107786113,-1.583690675781821,0.0
0.5,12.8,0.6,0.00048460677980274083,0.002361471226776403,-0.0018768644469736623,-1.583702306164454,0.0
0.75,12.8,0.6,0.0004846011436732405,0.002361471226776403,-0.0018768700831031627,-1.5837139365470867,0.0
1.0,12.8,0.6,0.00048459550760929004,0.002361471226776403,-0.001876875719167113,-1.5837255669297197,0.0
0.0,12.8,1.0,0.0004846163980969585,0.0023614631660417306,-0.0018768467679447722,-1.5836790452917953,0.0
0.25,12.8,1.0,0.0004846107618425834,0.0023614631660417306,-0.0018768524041991473,-1.5836906757012763,0.0
0.5,12.8,1.0,0.00048460512565375974,0.0023614631660417306,-0.0018768580403879709,-1.5837023061107576,0.0
0.75,12.8,1.0,0.00048459948953048695,0.0023614631660417306,-0.0018768636765112436,-1.5837139365202388,0.0
1.0,12.8,1.0,0.0004845938534727642,0.0023614631660417306,-0.0018768693125689663,-1.58372556692972,0.0
0.0,12.8,2.0,0.00048461449982392847,0.0023614539164536464,-0.0018768394166297179,-1.5836790454663656,0.0
0.25,12.8,2.0,0.00048460886361278044,0.0023614539164536464,-0.001876845052840866,-1.5836906758322042,0.0
0.5,12.8,2.0,0.0004846032274671832,0.0023614539164536464,-0.0018768506889864632,-1.583702306198043,0.0
0.75,12.8,2.0,0.000484597591387136,0.0023614539164536464,-0.0018768563250665103,-1.5837139365638817,0.0
1.0,12.8,2.0,0.0004845919553726381,0.0023614539164536464,-0.0018768619610810082,-1.5837255669297206,0.0
0.0,12.8,4.0,0.0004846144742903519,0.0023614537920471743,-0.0018768393177568223,-1.5836790454726433,0.0
0.25,12.8,4.0,0.0004846088380802614,0.0023614537920471743,-0.0018768449539669128,-1.5836906758369125,0.0
0.5,12.8,4.0,0.0004846032019357217,0.0023614537920471743,-0.0018768505901114525,-1.583702306201182,0.0
0.75,12.8,4.0,0.0004845975658567321,0.0023614537920471743,-0.0018768562261904421,-1.583713936565451,0.0
1.0,12.8,4.0,0.00048459192984329165,0.0023614537920471743,-0.0018768618622038826,-1.58372556692972,0.0
0.0,13.600000000000001,0.2,0.00011738508539350904,0.0001778917797778046,-6.050669438429555e-05,-0.4157155282392026,0.0
0.25,13.600000000000001,0.2,0.00011738513823955828,0.0001778917797778046,-6.050664153824631e-05,-0.4157150780454053,0.0
0.5,13.600000000000001,0.2,0.00011738519108563132,0.0001778917797778046,-6.0506588692173276e-05,-0.41571462785160784,0.0
0.75,13.600000000000001,0.2,0.00011738524393172816,0.0001778917797778046,-6.0506535846076433e-05,-0.4157141776578104,0.0
1.0,13.600000000000001,0.2,0.00011738529677784877,0.0001778917797778046,-6.050648299995582e-05,-0.415713727464013,0.0
0.0,13.600000000000001,0.6,0.00011739677770647165,0.00017790949892620785,-6.05127212197362e-05,-0.415715528114024,0.0
0.25,13.600000000000001,0.6,0.0001173968305541108,0.00017790949892620785,-6.0512668372097054e-05,-0.4157150779515214,0.0
0.5,13.600000000000001,0.6,0.00011739688340177374,0.00017790949892620785,-6.051261552443411e-05,-0.4157146277890187,0.0
0.75,13.600000000000001,0.6,0.00011739693624946046,0.00017790949892620785,-6.051256267674739e-05,-0.41571417762651625,0.0
1.0,13.600000000000001,0.6,0.00011739698909717099,0.00017790949892620785,-6.051250982903686e-05,-0.4157137274640135,0.0
0.0,13.600000000000001,1.0,0.00011740580063077592,0.00017792317274105833,-6.051737211028241e-05,-0.4157155280115987,0.0
0.25,13.600000000000001,1.0,0.0001174058534794705,0.00017792317274105833,-6.051731926158782e-05,-0.4157150778747025,0.0
0.5,13.600000000000001,1.0,0.0001174059063281889,0.00017792317274105833,-6.051726641286943e-05,-0.4157146277378062,0.0
0.75,13.600000000000001,1.0,0.00011740595917693107,0.00017792317274105833,-6.0517213564127256e-05,-0.4157141776009099,0.0
1.0,13.600000000000001,1.0,0.00011740601202569703,0.00017792317274105833,-6.05171607153613e-05,-0.4157137274640137,0.0
0.0,13.600000000000001,2.0,0.00011739974035953863,0.00017791398867422563,-6.0514248314687006e-05,-0.41571552801000305,0.0
0.25,13.600000000000001,2.0,0.00011739979320545843,0.00017791398867422563,-6.05141954687672e-05,-0.41571507787350576,0.0
0.5,13.600000000000001,2.0,0.00011739984605140204,0.00017791398867422563,-6.0514142622823596e-05,-0.41571462773700835,0.0
0.75,13.600000000000001,2.0,0.00011739989889736944,0.00017791398867422563,-6.0514089776856193e-05,-0.4157141776005108,0.0
1.0,13.600000000000001,2.0,0.00011739995174336061,0.00017791398867422563,-6.051403693086502e-05,-0.4157137274640135,0.0
0.0,13.600000000000001,4.0,0.00011740102070302531,0.00017791592898015385,-6.051490827712854e-05,-0.41571552802894285,0.0
0.25,13.600000000000001,4.0,0.00011740107355007733,0.00017791592898015385,-6.0514855430076516e-05,-0.41571507788771067,0.0
0.5,13.600000000000001,4.0,0.00011740112639715316,0.00017791592898015385,-6.051480258300069e-05,-0.41571462774647827,0.0
0.75,13.600000000000001,4.0,0.00011740117924425276,0.00017791592898015385,-6.0514749735901085e-05,-0.41571417760524604,0.0
1.0,13.600000000000001,4.0,0.00011740123209137616,0.00017791592898015385,-6.051469688877769e-05,-0.4157137274640137,0.0
0.0,14.4,0.2,2.503016835911842e-05,4.388102718529242e-05,-1.8850858826173996e-05,-0.5614002123817058,0.0
0.25,14.4,0.2,2.503017754034718e-05,4.388102718529242e-05,-1.8850849644945238e-05,-0.5613998455752609,0.0
0.5,14.4,0.2,2.5030186721579305e-05,4.388102718529242e-05,-1.8850840463713112e-05,-0.5613994787688159,0.0
0.75,14.4,0.2,2.5030195902814796e-05,4.388102718529242e-05,-1.885083128247762e-05,-0.5613991119623709,0.0
1.0,14.4,0.2,2.503020508405366e-05,4.388102718529242e-05,-1.8850822101238756e-05,-0.5613987451559258,0.0
0.0,14.4,0.6,2.503347248790376e-05,4.388681968520829e-05,-1.885334719730453e-05,-0.5614002111828481,0.0
0.25,14.4,0.6,2.5033481662841606e-05,4.388681968520829e-05,-1.8853338022366686e-05,-0.5613998446761173,0.0
0.5,14.4,0.6,2.503349083778281e-05,4.388681968520829e-05,-1.885332884742548e-05,-0.5613994781693864,0.0
0.75,14.4,0.6,2.5033500012727378e-05,4.388681968520829e-05,-1.8853319672480914e-05,-0.5613991116626557,0.0
1.0,14.4,0.6,2.503350918767531e-05,4.388681968520829e-05,-1.8853310497532983e-05,-0.5613987451559249,0.0
0.0,14.4,1.0,2.5031798344714953e-05,4.38838847221752e-05,-1.8852086377460247e-05,-0.5614002116415484,0.0
0.25,14.4,1.0,2.5031807521909724e-05,4.38838847221752e-05,-1.8852077200265476e-05,-0.561399845020143,0.0
0.5,14.4,1.0,2.5031816699107862e-05,4.38838847221752e-05,-1.8852068023067337e-05,-0.5613994783987373,0.0
0.75,14.4,1.0,2.5031825876309365e-05,4.38838847221752e-05,-1.8852058845865835e-05,-0.5613991117773319,0.0
1.0,14.4,1.0,2.5031835053514233e-05,4.38838847221752e-05,-1.8852049668660967e-05,-0.5613987451559264,0.0
0.0,14.4,2.0,2.5028738889708107e-05,4.387852110563228e-05,-1.8849782215924173e-05,-0.5614002114623102,0.0
0.25,14.4,2.0,2.5028748064659694e-05,4.387852110563228e-05,-1.8849773040972586e-05,-0.5613998448857141,0.0
0.5,14.4,2.0,2.502875723961465e-05,4.387852110563228e-05,-1.884976386601763e-05,-0.561399478309118,0.0
0.75,14.4,2.0,2.5028766414572965e-05,4.387852110563228e-05,-1.8849754691059316e-05,-0.5613991117325219,0.0
1.0,14.4,2.0,2.5028775589534645e-05,4.387852110563228e-05,-1.8849745516097635e-05,-0.5613987451559258,0.0
0.0,14.4,4.0,2.5032382169885643e-05,4.3884908233323525e-05,-1.8852526063437883e-05,-0.5614002114669312,0.0
0.25,14.4,4.0,2.503239134620169e-05,4.3884908233323525e-05,-1.8852516887121834e-05,-0.5613998448891798,0.0
0.5,14.4,4.0,2.5032400522521104e-05,4.3884908233323525e-05,-1.885250771080242e-05,-0.5613994783114286,0.0
0.75,14.4,4.0,2.503240969884388e-05,4.3884908233323525e-05,-1.8852498534479644e-05,-0.5613991117336771,0.0
1.0,14.4,4.0,2.503241887517002e-05,4.3884908233323525e-05,-1.8852489358153505e-05,-0.5613987451559259,0.0
0.0,15.200000000000001,0.2,8.463055787790635e-06,1.2073793845658798e-05,-3.6107380578681625e-06,-0.3553269933610049,0.0
0.25,15.200000000000001,0.2,8.46305844303147e-06,1.2073793845658798e-05,-3.610735402627328e-06,-0.3553266796161253,0.0
0.5,15.200000000000001,0.2,8.463061098273139e-06,1.2073793845658798e-05,-3.6107327473856587e-06,-0.35532636587124566,0.0
0.75,15.200000000000001,0.2,8.463063753515639e-06,1.2073793845658798e-05,-3.610730092143159e-06,-0.35532605212636625,0.0
1.0,15.200000000000001,0.2,8.463066408758972e-06,1.2073793845658798e-05,-3.610727436899826e-06,-0.35532573838148696,0.0
0.0,15.200000000000001,0.6,8.495049450827875e-06,1.2119437412083061e-05,-3.624387961255186e-06,-0.35532698514322575,0.0
0.25,15.200000000000001,0.6,8.495052098653946e-06,1.2119437412083061e-05,-3.6243853134291153e-06,-0.3553266734527909,0.0
0.5,15.200000000000001,0.6,8.49505474648084e-06,1.2119437412083061e-05,-3.6243826656022215e-06,-0.3553263617623562,0.0
0.75,15.200000000000001,0.6,8.495057394308562e-06,1.2119437412083061e-05,-3.624380017774499e-06,-0.35532605007192114,0.0
1.0,15.200000000000001,0.6,8.495060042137107e-06,1.2119437412083061e-05,-3.6243773699459536e-06,-0.35532573838148646,0.0
0.0,15.200000000000001,1.0,8.500687665123471e-06,1.2127481132760393e-05,-3.626793467636922e-06,-0.35532698339266683,0.0
0.25,15.200000000000001,1.0,8.500690310986679e-06,1.2127481132760393e-05,-3.626790821773715e-06,-0.35532667213987185,0.0
0.5,15.200000000000001,1.0,8.500692956850707e-06,1.2127481132760393e-05,-3.626788175909686e-06,-0.3553263608870771,0.0
0.75,15.200000000000001,1.0,8.500695602715561e-06,1.2127481132760393e-05,-3.626785530044832e-06,-0.35532604963428194,0.0
1.0,15.200000000000001,1.0,8.500698248581238e-06,1.2127481132760393e-05,-3.626782884179155e-06,-0.3553257383814871,0.0
0.0,15.200000000000001,2.0,8.49335038834796e-06,1.21170134386253e-05,-3.6236630502773408e-06,-0.35532698423967557,0.0
0.25,15.200000000000001,2.0,8.493353033725905e-06,1.21170134386253e-05,-3.6236604048993953e-06,-0.3553266727751283,0.0
0.5,15.200000000000001,2.0,8.493355679104673e-06,1.21170134386253e-05,-3.6236577595206266e-06,-0.3553263613105811,0.0
0.75,15.200000000000001,2.0,8.493358324484266e-06,1.21170134386253e-05,-3.6236551141410345e-06,-0.355326049846034,0.0
1.0,15.200000000000001,2.0,8.493360969864683e-06,1.21170134386253e-05,-3.6236524687606175e-06,-0.3553257383814868,0.0
0.0,15.200000000000001,4.0,8.493251679042658e-06,1.2116872615226714e-05,-3.623620936184056e-06,-0.35532698423493164,0.0
0.25,15.200000000000001,4.0,8.493254324379786e-06,1.2116872615226714e-05,-3.6236182908469275e-06,-0.3553266727715702,0.0
0.5,15.200000000000001,4.0,8.493256969717738e-06,1.2116872615226714e-05,-3.6236156455089756e-06,-0.3553263613082089,0.0
0.75,15.200000000000001,4.0,8.493259615056513e-06,1.2116872615226714e-05,-3.6236130001702003e-06,-0.3553260498448478,0.0
1.0,15.200000000000001,4.0,8.493262260396112e-06,1.2116872615226714e-05,-3.6236103548306018e-06,-0.3553257383814866,0.0
0.0,16.0,0.2,1.4270374716999113e-06,1.7697402042259256e-06,-3.427027325260143e-07,-0.2152321613145551,0.0
0.25,16.0,0.2,1.4270376395658245e-06,1.7697402042259256e-06,-3.4270256466010114e-07,-0.21523204368211257,0.0
0.5,16.0,0.2,1.4270378074317573e-06,1.7697402042259256e-06,-3.4270239679416827e-07,-0.2152319260496701,0.0
0.75,16.0,0.2,1.4270379752977101e-06,1.7697402042259256e-06,-3.427022289282155e-07,-0.21523180841722758,0.0
1.0,16.0,0.2,1.4270381431636826e-06,1.7697402042259256e-06,-3.4270206106224303e-07,-0.2152316907847851,0.0
0.0,16.0,0.6,1.420522143260275e-06,1.7616602211062387e-06,-3.4113807784596374e-07,-0.21523216131489917,0.0
0.25,16.0,0.6,1.4205223103598963e-06,1.7616602211062387e-06,-3.411379107463424e-07,-0.2152320436823706,0.0
0.5,16.0,0.6,1.4205224774595373e-06,1.7616602211062387e-06,-3.411377436467014e-07,-0.21523192604984206,0.0
0.75,16.0,0.6,1.420522644559198e-06,1.7616602211062387e-06,-3.411375765470407e-07,-0.21523180841731362,0.0
1.0,16.0,0.6,1.4205228116588782e-06,1.7616602211062387e-06,-3.411374094473605e-07,-0.2152316907847851,0.0
0.0,16.0,1.0,1.4231163599774266e-06,1.7648774383927655e-06,-3.417610784153389e-07,-0.21523216131476203,0.0
0.25,16.0,1.0,1.4231165273821634e-06,1.7648774383927655e-06,-3.4176091101060213e-07,-0.21523204368226787,0.0
0.5,16.0,1.0,1.4231166947869198e-06,1.7648774383927655e-06,-3.4176074360584567e-07,-0.21523192604977365,0.0
0.75,16.0,1.0,1.4231168621916962e-06,1.7648774383927655e-06,-3.417605762010693e-07,-0.21523180841727935,0.0
1.0,16.0,1.0,1.423117029596492e-06,1.7648774383927655e-06,-3.4176040879627345e-07,-0.2152316907847851,0.0
0.0,16.0,2.0,1.422721505305239e-06,1.7643877594586084e-06,-3.416662541533693e-07,-0.21523216131478282,0.0
0.25,16.0,2.0,1.4227216726635355e-06,1.7643877594586084e-06,-3.4166608679507283e-07,-0.21523204368228344,0.0
0.5,16.0,2.0,1.422721840021852e-06,1.7643877594586084e-06,-3.4166591943675643e-07,-0.21523192604978383,0.0
0.75,16.0,2.0,1.4227220073801878e-06,1.7643877594586084e-06,-3.4166575207842054e-07,-0.21523180841728443,0.0
1.0,16.0,2.0,1.4227221747385434e-06,1.7643877594586084e-06,-3.4166558472006497e-07,-0.21523169078478496,0.0
0.0,16.0,4.0,1.4228986522923354e-06,1.7646074482553753e-06,-3.417087959630399e-07,-0.21523216131477374,0.0
0.25,16.0,4.0,1.422898819671467e-06,1.7646074482553753e-06,-3.417086285839083e-07,-0.21523204368227655,0.0
0.5,16.0,4.0,1.422898987050618e-06,1.7646074482553753e-06,-3.4170846120475723e-07,-0.21523192604977956,0.0
0.75,16.0,4.0,1.4228991544297888e-06,1.7646074482553753e-06,-3.4170829382558645e-07,-0.2152318084172825,0.0
1.0,16.0,4.0,1.4228993218089793e-06,1.7646074482553753e-06,-3.41708126446396e-07,-0.21523169078478538,0.0
0.0,16.8,0.2,2.487001708380549e-07,4.11208181306235e-07,-1.6250801046818007e-07,-0.5028515723824308,0.0
0.25,16.8,0.2,2.4870020009572773e-07,4.11208181306235e-07,-1.6250798121050725e-07,-0.5028514547400866,0.0
0.5,16.8,0.2,2.48700229353404e-07,4.11208181306235e-07,-1.6250795195283098e-07,-0.5028513370977424,0.0
0.75,16.8,0.2,2.4870025861108364e-07,4.11208181306235e-07,-1.6250792269515133e-07,-0.5028512194553985,0.0
1.0,16.8,0.2,2.487002878687668e-07,4.11208181306235e-07,-1.625078934374682e-07,-0.5028511018130543,0.0
0.0,16.8,0.6,2.2020960401124188e-07,3.6410103968510835e-07,-1.4389143567386648e-07,-0.5028515723865268,0.0
0.25,16.8,0.6,2.202096299174429e-07,3.6410103968510835e-07,-1.4389140976766546e-07,-0.5028514547431588,0.0
0.5,16.8,0.6,2.2020965582364695e-07,3.6410103968510835e-07,-1.438913838614614e-07,-0.5028513370997909,0.0
0.75,16.8,0.6,2.2020968172985406e-07,3.6410103968510835e-07,-1.438913579552543e-07,-0.5028512194564227,0.0
1.0,16.8,0.6,2.2020970763606423e-07,3.6410103968510835e-07,-1.4389133204904412e-07,-0.5028511018130546,0.0
0.0,16.8,1.0,2.146656945348907e-07,3.5493457660889174e-07,-1.4026888207400105e-07,-0.5028515723873235,0.0
0.25,16.8,1.0,2.1466571978893026e-07,3.5493457660889174e-07,-1.402688568199615e-07,-0.5028514547437561,0.0
0.5,16.8,1.0,2.1466574504297279e-07,3.5493457660889174e-07,-1.4026883156591896e-07,-0.5028513371001888,0.0
0.75,16.8,1.0,2.1466577029701828e-07,3.5493457660889174e-07,-1.4026880631187346e-07,-0.5028512194566216,0.0
1.0,16.8,1.0,2.1466579555106677e-07,3.5493457660889174e-07,-1.4026878105782498e-07,-0.5028511018130545,0.0
0.0,16.8,2.0,2.146656945348907e-07,3.5493457660889174e-07,-1.4026888207400105e-07,-0.5028515723873235,0.0
0.25,16.8,2.0,2.1466571978893026e-07,3.5493457660889174e-07,-1.402688568199615e-07,-0.5028514547437561,0.0
0.5,16.8,2.0,2.1466574504297279e-07,3.5493457660889174e-07,-1.4026883156591896e-07,-0.5028513371001888,0.0
0.75,16.8,2.0,2.1466577029701828e-07,3.5493457660889174e-07,-1.4026880631187346e-07,-0.5028512194566216,0.0
1.0,16.8,2.0,2.1466579555106677e-07,3.5493457660889174e-07,-1.4026878105782498e-07,-0.5028511018130545,0.0
0.0,16.8,4.0,2.1240306260362057e-07,3.5119347438823836e-07,-1.3879041178461779e-07,-0.502851572387649,0.0
0.25,16.8,4.0,2.124030875914933e-07,3.5119347438823836e-07,-1.3879038679674506e-07,-0.5028514547440005,0.0
0.5,16.8,4.0,2.1240311257936898e-07,3.5119347438823836e-07,-1.3879036180886937e-07,-0.5028513371003517,0.0
0.75,16.8,4.0,2.124031375672476e-07,3.5119347438823836e-07,-1.3879033682099075e-07,-0.502851219456703,0.0
1.0,16.8,4.0,2.1240316255512915e-07,3.5119347438823836e-07,-1.387903118331092e-07,-0.5028511018130545,0.0
0.0,17.6,0.2,4.4930657476539817e-08,5.5590071944080896e-08,-1.065941446754108e-08,-0.21288426682782932,0.0
0.25,17.6,0.2,4.493066276266324e-08,5.5590071944080896e-08,-1.0659409181417653e-08,-0.21288414917713347,0.0
0.5,17.6,0.2,4.49306680487873e-08,5.5590071944080896e-08,-1.0659403895293598e-08,-0.21288403152643756,0.0
0.75,17.6,0.2,4.493067333491197e-08,5.5590071944080896e-08,-1.0659398609168928e-08,-0.21288391387574176,0.0
1.0,17.6,0.2,4.493067862103726e-08,5.5590071944080896e-08,-1.0659393323043635e-08,-0.21288379622504594,0.0
0.0,17.6,0.6,4.4930657476539817e-08,5.5590071944080896e-08,-1.065941446754108e-08,-0.21288426682782932,0.0
0.25,17.6,0.6,4.493066276266324e-08,5.5590071944080896e-08,-1.0659409181417653e-08,-0.21288414917713347,0.0
0.5,17.6,0.6,4.49306680487873e-08,5.5590071944080896e-08,-1.0659403895293598e-08,-0.21288403152643756,0.0
0.75,17.6,0.6,4.493067333491197e-08,5.5590071944080896e-08,-1.0659398609168928e-08,-0.21288391387574176,0.0
1.0,17.6,0.6,4.493067862103726e-08,5.5590071944080896e-08,-1.0659393323043635e-08,-0.21288379622504594,0.0
0.0,17.6,1.0,4.4930657476539817e-08,5.5590071944080896e-08,-1.065941446754108e-08,-0.21288426682782932,0.0
0.25,17.6,1.0,4.493066276266324e-08,5.5590071944080896e-08,-1.0659409181417653e-08,-0.21288414917713347,0.0
0.5,17.6,1.0,4.49306680487873e-08,5.5590071944080896e-08,-1.0659403895293598e-08,-0.21288403152643756,0.0
0.75,17.6,1.0,4.493067333491197e-08,5.5590071944080896e-08,-1.0659398609168928e-08,-0.21288391387574176,0.0
1.0,17.6,1.0,4.493067862103726e-08,5.5590071944080896e-08,-1.0659393323043635e-08,-0.21288379622504594,0.0
0.0,17.6,2.0,4.4930657476539817e-08,5.5590071944080896e-08,-1.065941446754108e-08,-0.21288426682782932,0.0
0.25,17.6,2.0,4.493066276266324e-08,5.5590071944080896e-08,-1.0659409181417653e-08,-0.21288414917713347,0.0
0.5,17.6,2.0,4.49306680487873e-08,5.5590071944080896e-08,-1.0659403895293598e-08,-0.21288403152643756,0.0
0.75,17.6,2.0,4.493067333491197e-08,5.5590071944080896e-08,-1.0659398609168928e-08,-0.21288391387574176,0.0
1.0,17.6,2.0,4.493067862103726e-08,5.5590071944080896e-08,-1.0659393323043635e-08,-0.21288379622504594,0.0
0.0,17.6,4.0,4.4930657476539817e-08,5.5590071944080896e-08,-1.065941446754108e-08,-0.21288426682782932,0.0
0.25,17.6,4.0,4.493066276266324e-08,5.5590071944080896e-08,-1.0659409181417653e-08,-0.21288414917713347,0.0
0.5,17.6,4.0,4.49306680487873e-08,5.5590071944080896e-08,-1.0659403895293598e-08,-0.21288403152643756,0.0
0.75,17.6,4.0,4.493067333491197e-08,5.5590071944080896e-08,-1.0659398609168928e-08,-0.21288391387574176,0.0
1.0,17.6,4.0,4.493067862103726e-08,5.5590071944080896e-08,-1.0659393323043635e-08,-0.21288379622504594,0.0
0.0,18.4,0.2,4.4930657476539817e-08,5.5590071944080896e-08,-1.065941446754108e-08,-0.21288426682782932,0.0
0.25,18.4,0.2,4.493066276266324e-08,5.5590071944080896e-08,-1.0659409181417653e-08,-0.21288414917713347,0.0
0.5,18.4,0.2,4.49306680487873e-08,5.5590071944080896e-08,-1.0659403895293598e-08,-0.21288403152643756,0.0
0.75,18.4,0.2,4.493067333491197e-08,5.5590071944080896e-08,-1.0659398609168928e-08,-0.21288391387574176,0.0
1.0,18.4,0.2,4.493067862103726e-08,5.5590071944080896e-08,-1.0659393323043635e-08,-0.21288379622504594,0.0
0.0,18.4,0.6,4.4930657476539817e-08,5.5590071944080896e-08,-1.065941446754108e-08,-0.21288426682782932,0.0
0.25,18.4,0.6,4.493066276266324e-08,5.5590071944080896e-08,-1.0659409181417653e-08,-0.21288414917713347,0.0
0.5,18.4,0.6,4.49306680487873e-08,5.5590071944080896e-08,-1.0659403895293598e-08,-0.21288403152643756,0.0
0.75,18.4,0.6,4.493067333491197e-08,5.5590071944080896e-08,-1.0659398609168928e-08,-0.21288391387574176,0.0
1.0,18.4,0.6,4.493067862103726e-08,5.5590071944080896e-08,-1.0659393323043635e-08,-0.21288379622504594,0.0
0.0,18.4,1.0,4.4930657476539817e-08,5.5590071944080896e-08,-1.065941446754108e-08,-0.21288426682782932,0.0
0.25,18.4,1.0,4.493066276266324e-08,5.5590071944080896e-08,-1.0659409181417653e-08,-0.21288414917713347,0.0
0.5,18.4,1.0,4.49306680487873e-08,5.5590071944080896e-08,-1.0659403895293598e-08,-0.21288403152643756,0.0
0.75,18.4,1.0,4.493067333491197e-08,5.5590071944080896e-08,-1.0659398609168928e-08,-0.21288391387574176,0.0
1.0,18.4,1.0,4.493067862103726e-08,5.5590071944080896e-08,-1.0659393323043635e-08,-0.21288379622504594,0.0
0.0,18.4,2.0,4.4930657476539817e-08,5.5590071944080896e-08,-1.065941446754108e-08,-0.21288426682782932,0.0
0.25,18.4,2.0,4.493066276266324e-08,5.5590071944080896e-08,-1.0659409181417653e-08,-0.21288414917713347,0.0
0.5,18.4,2.0,4.49306680487873e-08,5.5590071944080896e-08,-1.0659403895293598e-08,-0.21288403152643756,0.0
0.75,18.4,2.0,4.493067333491197e-08,5.5590071944080896e-08,-1.0659398609168928e-08,-0.21288391387574176,0.0
1.0,18.4,2.0,4.493067862103726e-08,5.5590071944080896e-08,-1.0659393323043635e-08,-0.21288379622504594,0.0
0.0,18.4,4.0,4.4930657476539817e-08,5.5590071944080896e-08,-1.065941446754108e-08,-0.21288426682782932,0.0
0.25,18.4,4.0,4.493066276266324e-08,5.5590071944080896e-08,-1.0659409181417653e-08,-0.21288414917713347,0.0
0.5,18.4,4.0,4.49306680487873e-08,5.5590071944080896e-08,-1.0659403895293598e-08,-0.21288403152643756,0.0
0.75,18.4,4.0,4.493067333491197e-08,5.5590071944080896e-08,-1.0659398609168928e-08,-0.21288391387574176,0.0
1.0,18.4,4.0,4.493067862103726e-08,5.5590071944080896e-08,-1.0659393323043635e-08,-0.21288379622504594,0.0
0.0,19.200000000000003,0.2,4.4930657476539817e-08,5.5590071944080896e-08,-1.065941446754108e-08,-0.21288426682782932,0.0
0.25,19.200000000000003,0.2,4.493066276266324e-08,5.5590071944080896e-08,-1.0659409181417653e-08,-0.21288414917713347,0.0
0.5,19.200000000000003,0.2,4.49306680487873e-08,5.5590071944080896e-08,-1.0659403895293598e-08,-0.21288403152643756,0.0
0.75,19.200000000000003,0.2,4.493067333491197e-08,5.5590071944080896e-08,-1.0659398609168928e-08,-0.21288391387574176,0.0
1.0,19.200000000000003,0.2,4.493067862103726e-08,5.5590071944080896e-08,-1.0659393323043635e-08,-0.21288379622504594,0.0
0.0,19.200000000000003,0.6,4.4930657476539817e-08,5.5590071944080896e-08,-1.065941446754108e-08,-0.21288426682782932,0.0
0.25,19.200000000000003,0.6,4.493066276266324e-08,5.5590071944080896e-08,-1.0659409181417653e-08,-0.21288414917713347,0.0
0.5,19.200000000000003,0.6,4.49306680487873e-08,5.5590071944080896e-08,-1.0659403895293598e-08,-0.21288403152643756,0.0
0.75,19.200000000000003,0.6,4.493067333491197e-08,5.5590071944080896e-08,-1.0659398609168928e-08,-0.21288391387574176,0.0
1.0,19.200000000000003,0.6,4.493067862103726e-08,5.5590071944080896e-08,-1.0659393323043635e-08,-0.21288379622504594,0.0
