D,eta,base_partial_ratio,base_width_ratio,base_mu,base_chi2,cur_partial_ratio,cur_width_ratio,cur_mu,cur_chi2,cur_width_alpha,cur_refamp_beta,cur_pointamp_beta,cur_partial_beta,delta_mu,delta_log_mu,delta_log_partial,delta_log_width,delta_log_amp_point,delta_log_amp_ref,path_closure_residual,width_component,partial_component,amp_point_component,amp_ref_component,mu_width_anchor,mu_partial_anchor,mu_refamp_anchor,mu_pointamp_anchor,mu_width_refamp_anchor,mu_width_pointamp_anchor,delta_mu_width_anchor,delta_mu_partial_anchor,delta_mu_refamp_anchor,delta_mu_pointamp_anchor,delta_mu_width_refamp_anchor,delta_mu_width_pointamp_anchor,acceptance_mismatch
5.6,3.0500000000000003,890.973615567766,15.357285623811126,58.01634724995487,20033.8173495467,889.533531362658,15.426155028481428,57.66398235466358,19785.22319003684,0.997326233679174,1.0,9.295001053988138e-28,0.0,-0.3523648952912879,-0.0060920639883831765,-0.0016176116131958863,0.0044744523751871846,-0.0008088058065972794,6.661338147750937e-16,-1.0581813203458523e-16,0.0044744523751871846,0.0016176116131958863,0.0016176116131945589,1.3322676295501875e-15,57.92257519671681,57.757335766609025,57.663982354663666,57.75733576660894,57.92257519671689,58.016347249954784,-0.09377205323806237,-0.25901148334584434,-0.35236489529120263,-0.2590114833459296,-0.0937720532379771,-8.526512829121202e-14,0.0
5.6,3.145,890.9702995480473,15.356831915012032,58.017845378452144,20034.877595614464,889.530220702635,15.425699185711602,57.66547175550929,19786.27069918758,0.997326233679174,1.0,9.295001053988138e-28,0.0,-0.35237362294285646,-0.006092057549534267,-0.0016176116131959976,0.004474445936338348,-0.0008088058065971683,6.661338147750937e-16,7.806255641895632e-17,0.004474445936338348,0.0016176116131959976,0.0016176116131943366,1.3322676295501875e-15,57.924070903783026,57.758827578676524,57.66547175550938,57.75882757867644,57.924070903783125,58.017845378452066,-0.09377447466911804,-0.25901779977562,-0.3523736229427641,-0.25901779977570527,-0.09377447466901856,-7.815970093361102e-14,0.0
5.6,3.24,890.9669831514224,15.356378227306825,58.01934349123404,20035.937858614667,889.5269096663167,15.425243343002187,57.666961219763145,19787.318280664556,0.997326233679174,1.0,9.295001053988138e-28,0.0,-0.3523822714708942,-0.00609204974059564,-0.0016176116131943294,0.004474438127401341,-0.0008088058065963906,6.661338147750937e-16,3.0357660829594124e-17,0.004474438127401341,0.0016176116131943294,0.0016176116131927812,1.3322676295501875e-15,57.92556659515935,57.76031945425472,57.66696121976324,57.76031945425464,57.92556659515945,58.01934349123396,-0.09377689607468653,-0.2590240369793193,-0.3523822714708018,-0.25902403697939747,-0.09377689607458706,-7.815970093361102e-14,0.0
5.6,3.3350000000000004,890.963666377862,15.355924560695781,58.02084158829002,20036.998138538947,889.5235982536707,15.424787500353167,57.668450747428714,19788.365934473815,0.997326233679174,1.0,9.295001053988138e-28,0.0,-0.3523908408613039,-0.006092040561430158,-0.0016176116131942182,0.0044744289482359844,-0.0008088058065962795,6.661338147750937e-16,4.423544863740858e-17,0.0044744289482359844,0.0016176116131942182,0.001617611613192559,1.3322676295501875e-15,57.9270622708351,57.76181139334739,57.66845074742881,57.76181139334731,57.9270622708352,58.02084158828994,-0.09377931745491708,-0.2590301949426319,-0.35239084086121153,-0.25903019494271007,-0.0937793174548176,-7.815970093361102e-14,0.0
5.6,3.43,890.9603492273988,15.355470915177422,58.02233966962024,20038.05843538656,889.5202864647313,15.424331657764547,57.66994033851381,19789.4136606244,0.997326233679174,1.0,9.295001053988138e-28,0.0,-0.35239933110642596,-0.0060920300120112765,-0.0016176116131938847,0.004474418398817483,-0.0008088058065961683,6.661338147750937e-16,9.107298248878237e-17,0.004474418398817483,0.0016176116131938847,0.0016176116131923367,1.3322676295501875e-15,57.92855793081051,57.76330339596224,57.66994033851389,57.76330339596214,57.9285579308106,58.022339669620145,-0.0937817388097244,-0.25903627365799764,-0.3523993311063478,-0.2590362736580971,-0.09378173880963914,-9.237055564881302e-14,0.0
5.6,3.5250000000000004,890.9570317001583,15.355017290751952,58.02383773522453,20039.11874915648,889.5169742996214,15.42387581523634,57.67142999303197,19790.461459129365,0.997326233679174,1.0,9.295001053988138e-28,0.0,-0.3524077421925611,-0.006092018092207453,-0.0016176116131959976,0.004474406479011614,-0.0008088058065971683,6.661338147750937e-16,1.5785983631388945e-16,0.004474406479011614,0.0016176116131959976,0.0016176116131943366,1.3322676295501875e-15,57.93005357508528,57.76479546211298,57.67142999303206,57.764795462112886,57.930053575085374,58.02383773522443,-0.09378416013925062,-0.2590422731115538,-0.35240774219246873,-0.2590422731116462,-0.09378416013915825,-9.947598300641403e-14,0.0
5.6,3.62,890.953713796042,15.354563687418901,58.02533578509069,20040.179079839203,889.5136617582473,15.423419972768524,57.672919710982775,19791.50932999196,0.997326233679174,1.0,9.295001053988138e-28,0.0,-0.3524160741079143,-0.006092004801921892,-0.0016176116131955526,0.004474393188726368,-0.0008088058065970572,6.661338147750937e-16,2.862293735361732e-17,0.004474393188726368,0.0016176116131955526,0.0016176116131941143,1.3322676295501875e-15,57.9315492036475,57.76628759179892,57.672919710982875,57.766287591798836,57.9315492036476,58.02533578509061,-0.09378658144319019,-0.2590481932917683,-0.35241607410781484,-0.2590481932918536,-0.09378658144309071,-7.815970093361102e-14,0.0
5.6,3.7150000000000003,890.9503955151663,15.354110105175497,58.026833819229196,20041.239427441244,889.5103488407224,15.422964130361114,57.67440949237916,19792.557273224837,0.997326233679174,1.0,9.295001053988138e-28,0.0,-0.3524243268500342,-0.006091990141216868,-0.0016176116131952191,0.004474378528021599,-0.000808805806596835,6.661338147750937e-16,-5.0306980803327406e-17,0.004474378528021599,0.0016176116131952191,0.00161761161319367,1.3322676295501875e-15,57.933044816507476,57.767779785033156,57.674409492379255,57.76777978503308,57.93304481650757,58.02683381922912,-0.09378900272172075,-0.25905403419604056,-0.35242432684994185,-0.2590540341961187,-0.09378900272162838,-7.815970093361102e-14,0.0
5.6,3.81,890.947076857494,15.353656544022918,58.02833183762562,20042.29979195152,889.5070355470097,15.422508288014095,57.67589933722438,19793.605288833824,0.997326233679174,1.0,9.295001053988138e-28,0.0,-0.3524325004012425,-0.0060919741098938345,-0.0016176116131953304,0.004474362496698517,-0.0008088058065969461,6.661338147750937e-16,1.3010426069826053e-17,0.004474362496698517,0.0016176116131953304,0.0016176116131938923,1.3322676295501875e-15,57.93454041365079,57.76927204181897,57.67589933722448,57.769272041818894,57.934540413650886,58.02833183762554,-0.0937914239748352,-0.2590597958066496,-0.35243250040114305,-0.2590597958067278,-0.09379142397473572,-8.526512829121202e-14,0.0
5.6,3.9050000000000002,890.9437578231174,15.353203003959544,58.02982984028451,20043.360173372366,889.5037218772006,15.42205244572748,57.67738924552992,19794.653376830545,0.997326233679174,1.0,9.295001053988138e-28,0.0,-0.3524405947545901,-0.006091956707937891,-0.001617611613196331,0.0044743450947415855,-0.0008088058065973906,6.661338147750937e-16,2.5153490401663703e-17,0.0044743450947415855,0.001617611613196331,0.0016176116131947811,1.3322676295501875e-15,57.93603599508196,57.770764362167895,57.677389245530016,57.7707643621678,57.93603599508206,58.029829840284414,-0.09379384520255485,-0.25906547811661795,-0.35244059475449774,-0.2590654781167103,-0.09379384520245537,-9.947598300641403e-14,0.0
5.6,4.0,890.9404384120216,15.352749484985301,58.031327827197636,20044.420571697054,889.5004078312838,15.421596603501245,57.678879217300754,19795.70153722204,0.997326233679174,1.0,9.295001053988138e-28,0.0,-0.3524486098968822,-0.006091937935227356,-0.001617611613194552,0.004474326322032688,-0.0008088058065966127,6.661338147750937e-16,-1.1622647289044608e-16,0.004474326322032688,0.001617611613194552,0.0016176116131932255,1.3322676295501875e-15,57.93753156079297,57.7722567460847,57.67887921730083,57.772256746084615,57.93753156079305,58.03132782719755,-0.09379626640466654,-0.25907108111293553,-0.35244860989680404,-0.2590710811130208,-0.09379626640458838,-8.526512829121202e-14,0.0
6.4,0.2,237.69236999348306,3.969666922829476,59.87715710517649,21372.361894396825,342.69770431892846,5.93159932654716,57.774924679279714,19863.325828715377,0.8369684668117037,0.0003354626279025071,0.14460554823959518,0.0,-2.102232425896773,-0.0357402294218564,0.3658714555126562,0.40161168493451266,0.2893419185899906,0.10640619083366225,4.85722573273506e-17,0.40161168493451266,0.3658714555126562,0.5786838371799812,0.2128123816673245,86.32908276210297,40.07222283704824,71.4763934850385,32.390689334743605,106.80224202731846,48.39917171373642,26.451925656926484,-19.80493426812825,11.599236379862013,-27.48646777043288,46.92508492214197,-11.477985391440065,0.0
6.4,0.29500000000000004,237.69218971275723,3.9696588609741683,59.87723329314669,21372.417585131894,342.6974415143906,5.931586697134852,57.7750033865179,19863.381292686907,0.8369684668117037,0.0003354626279025071,0.14460554823959518,0.0,-2.1022299066287857,-0.03574013951864345,0.36587144710519937,0.4016115866238429,0.2893419143862621,0.10640619083366225,6.938893903907228e-17,0.4016115866238429,0.36587144710519937,0.5786838287725242,0.2128123816673245,86.32919188181613,40.07227776466122,71.47649085789634,32.390733733160324,106.80237702504625,48.39923329706521,26.45195858866944,-19.804955528485465,11.59925756474965,-27.486499559986363,46.92514373189957,-11.47799999608148,0.0
6.4,0.39,237.6920094321048,3.9696507991512715,59.87730948095596,21372.47327582188,342.69717870996004,5.931574067732527,57.775082094012106,19863.436756916275,0.8369684668117037,0.0003354626279025071,0.14460554823959518,0.0,-2.102227386943852,-0.03574004960854855,0.3658714386977338,0.4016114883062823,0.2893419101825293,0.10640619083366225,-6.245004513516506e-17,0.4016114883062823,0.3658714386977338,0.5786838203650586,0.2128123816673245,86.32930100129467,40.072332692453045,71.47658823107088,32.39077813172159,106.80251202248375,48.399294880263895,26.45199152033871,-19.804976788502913,11.59927875011492,-27.48653134923437,46.925202541527796,-11.478014600692063,0.0
6.4,0.48500000000000004,237.69182915261757,3.9696427373677756,59.87738566877388,21372.52896659075,342.6969159067848,5.931561438342337,57.7751608019349,19863.492221525106,0.8369684668117037,0.0003354626279025071,0.14460554823959518,0.0,-2.1022248668389807,-0.0357399596914166,0.3658714302890166,0.40161138998043333,0.2893419059781707,0.10640619083366225,1.457167719820518e-16,0.40161138998043333,0.3658714302890166,0.5786838119563414,0.2128123816673245,86.32941012067579,40.07238762059322,71.47668560477568,32.390822530564435,106.80264701980077,48.39935646346959,26.452024451901906,-19.804998048180664,11.599299936001799,-27.486563138209448,46.92526135102689,-11.478029205304296,0.0
6.4,0.5800000000000001,237.69164887182836,3.969634675612508,59.87746185614749,21372.584657107403,342.6966531020188,5.931548808960897,57.77523950983946,19863.547686198523,0.8369684668117037,0.0003354626279025071,0.14460554823959518,0.0,-2.1022223463080323,-0.03573986976741698,0.3658714218811223,0.40161129164853926,0.2893419017742236,0.10640619083366225,-3.469446951953614e-17,0.40161129164853926,0.3658714218811223,0.5786838035484472,0.2128123816673245,86.3295192394855,40.07244254868869,71.4767829784579,32.39086692937114,106.80278201641086,48.399418046316136,26.452057383338015,-19.8050193074588,11.599321122310414,-27.48659492677635,46.92532016026337,-11.478043809831355,0.0
6.4,0.675,237.69146859053114,3.9696266138937455,59.87753804315194,21372.64034742676,342.6963902964042,5.931536179733461,57.77531821643606,19863.603150027673,0.8369684668117037,0.0003354626279025071,0.14460554823959518,0.0,-2.1022198267158743,-0.035739779860127496,0.36587141347287616,0.4016111933330036,0.28934189757010054,0.10640619083366225,-5.551115123125783e-17,0.4016111933330036,0.36587141347287616,0.5786837951402011,0.2128123816673245,86.32962835773075,40.07249747589199,71.476880350522,32.390911327456706,106.80291701232262,48.399479628864285,26.452090314578818,-19.805040567259944,11.599342307370058,-27.48662671569523,46.92537896917069,-11.478058414287652,0.0
6.4,0.77,237.69128830917816,3.9696185522086274,59.87761422994429,21372.69603766364,342.6961274907368,5.931523550554466,57.77539692288708,19863.658613831663,0.8369684668117037,0.0003354626279025071,0.14460554823959518,0.0,-2.1022173070572094,-0.03573968995205274,0.3658714050646976,0.40161109501675024,0.28934189336601124,0.10640619083366225,-1.1796119636642288e-16,0.40161109501675024,0.3658714050646976,0.5786837867320225,0.2128123816673245,86.32973747567422,40.07255240299253,71.47697772240598,32.3909557254592,106.80305200786101,48.399541211241,26.45212324572993,-19.805061826951764,11.599363492461684,-27.486658504485092,46.92543777791672,-11.478073018703292,0.0
6.4,0.865,237.69110802717606,3.969610490566812,59.87769041622939,21372.751727602295,342.6958646840254,5.931510921388955,57.775475629365936,19863.714077732697,0.8369684668117037,0.0003354626279025071,0.14460554823959518,0.0,-2.102214786863456,-0.0357396000352615,0.36587139665619095,0.40161099669145256,0.2893418891617578,0.10640619083366225,1.1102230246251565e-16,0.40161099669145256,0.36587139665619095,0.5786837783235156,0.2128123816673245,86.32984659285617,40.07260733012644,71.47707509432436,32.39100012348868,106.80318700245729,48.39960279320771,26.45215617662678,-19.805083086102954,11.599384678094971,-27.48669029274071,46.9254965862279,-11.478087623021679,0.0
6.4,0.96,237.6909277455124,3.969602428956334,59.8777666024365,21372.807417556483,342.69560187774874,5.931498292233074,57.775554336159416,19863.769541932892,0.8369684668117037,0.0003354626279025071,0.14460554823959518,0.0,-2.1022122662770855,-0.03573951011195905,0.365871388247516,0.40161089835947494,0.2893418849574202,0.10640619083366225,-1.3183898417423734e-16,0.40161089835947494,0.365871388247516,0.5786837699148404,0.2128123816673245,86.32995570990931,40.07266225748624,71.47717246663204,32.39104452170075,106.80332199689424,48.39966437511137,26.45218910747281,-19.80510434495026,11.599405864195539,-27.486722080735753,46.92555539445774,-11.478102227325131,0.0
6.4,1.055,237.69074746319495,3.9695943673762777,59.877842788329474,21372.86310735361,342.695339070453,5.931485663273936,57.77563304119988,19863.82500497517,0.8369684668117037,0.0003354626279025071,0.14460554823959518,0.0,-2.102209747129592,-0.03573942021398901,0.3658713798386049,0.401610800052594,0.2893418807529649,0.10640619083366225,6.245004513516506e-17,0.401610800052594,0.3658713798386049,0.5786837615059298,0.2128123816673245,86.33006482648732,40.07271718364054,71.47726983677096,32.391088918938394,106.80345699074337,48.3997259567611,26.452222038157842,-19.805125604688932,11.599427048441484,-27.48675386939108,46.9256142024139,-11.478116831568371,0.0
6.4,1.15,237.69056718088035,3.969586305839442,59.87791897388066,21372.91879697345,342.6950762631768,5.931473034464468,57.77571174512092,19863.88046730603,0.8369684668117037,0.0003354626279025071,0.14460554823959518,0.0,-2.102207228759738,-0.035739330329923075,0.3658713714297264,0.40161070175964947,0.28934187654852556,0.10640619083366225,-2.7755575615628914e-17,0.40161070175964947,0.3658713714297264,0.5786837530970511,0.2128123816673245,86.33017394257351,40.07277210901804,71.47736720552498,32.39113331554814,106.80359198398408,48.39978753813457,26.45225496869285,-19.80514686486262,11.599448231644324,-27.486785658332522,46.92567301010342,-11.478131435746093,0.0
6.4,1.2449999999999999,237.6903868980975,3.9695782443249237,59.877995159286684,21372.97448655973,342.69481345509286,5.9314604056618165,57.77579044917453,19863.93592980774,0.8369684668117037,0.0003354626279025071,0.14460554823959518,0.0,-2.1022047101121544,-0.03573924044137505,0.36587136302044787,0.4016106034618229,0.2893418723438863,0.10640619083366225,0.0,0.4016106034618229,0.36587136302044787,0.5786837446877726,0.2128123816673245,86.33028305841403,40.072827034504435,71.47746457444299,32.39117771224591,106.8037269769208,48.399849119390694,26.45228789912734,-19.80516812478225,11.599469415156307,-27.48681744704077,46.925731817634116,-11.47814603989599,0.0
6.4,1.34,237.6902066152196,3.969570182854312,59.8780713443159,21373.030175943128,342.6945506469098,5.931447776872811,57.77586915341365,19863.9913925176,0.8369684668117037,0.0003354626279025071,0.14460554823959518,0.0,-2.102202190902247,-0.035739150543560076,0.3658713546112672,0.40161050515482727,0.28934186813929597,0.10640619083366225,6.938893903907228e-18,0.40161050515482727,0.3658713546112672,0.5786837362785919,0.2128123816673245,86.3303921737179,40.072881960116504,71.4775619435905,32.391222109045266,106.80386196919359,48.399910700342254,26.452320829401998,-19.805189384199394,11.599490599274603,-27.486849235270633,46.92579062487769,-11.478160643973645,0.0
6.4,1.435,237.69002633195578,3.969562121418843,59.87814752902723,21373.085865166708,342.6942878380059,5.931435148094689,57.775947857760364,19864.046855380722,0.8369684668117037,0.0003354626279025071,0.14460554823959518,0.0,-2.1021996712668667,-0.03573906063881093,0.3658713462015938,0.4016104068404048,0.2893418639344594,0.10640619083366225,6.245004513516506e-17,0.4016104068404048,0.3658713462015938,0.5786837278689188,0.2128123816673245,86.33050128851907,40.072936885823864,71.47765931287114,32.39126650592165,106.8039969608445,48.399972281036874,26.452353759491842,-19.805210643203367,11.599511783843909,-27.486881023105582,46.92584943181727,-11.478175247990357,0.0
6.4,1.53,237.6898460483313,3.9695540600150405,59.87822371347947,21373.141554273458,342.69402502867297,5.931422519326344,57.776026562274666,19864.102318439363,0.8369684668117037,0.0003354626279025071,0.14460554823959518,0.0,-2.1021971512048054,-0.035738970727070996,0.365871337792173,0.40161030851924406,0.28934185972974896,0.10640619083366225,5.551115123125783e-17,0.40161030851924406,0.365871337792173,0.5786837194594979,0.2128123816673245,86.33061040296666,40.072991811638246,71.4777566823591,32.39131090288454,106.80413195205799,48.400033861522054,26.452386689487184,-19.805231901841225,11.599532968879629,-27.48691281059493,46.925908238578515,-11.478189851957417,0.0
6.4,1.625,237.6896657644387,3.969545998648463,59.878299897612074,21373.197243219096,342.6937622187892,5.931409890569534,57.776105266918876,19864.15778166699,0.8369684668117037,0.0003354626279025071,0.14460554823959518,0.0,-2.102194630693198,-0.03573888080798128,0.36587132938226014,0.4016102101902414,0.2893418555247924,0.10640619083366225,-1.3877787807814457e-17,0.4016102101902414,0.36587132938226014,0.5786837110495848,0.2128123816673245,86.33071951690907,40.073046737563395,71.47785405200779,32.391355299936954,106.80426694264646,48.40009544174887,26.452419619296997,-19.80525316004868,11.599554154395712,-27.48694459767512,46.92596704503439,-11.478204455863207,0.0
6.4,1.72,237.68948548041948,3.9695379373132327,59.87837608154937,21373.252932094532,342.6934994087643,5.9313972618223865,57.77618397178033,19864.21324512513,0.8369684668117037,0.0003354626279025071,0.14460554823959518,0.0,-2.1021921097690424,-0.03573879088210663,0.3658713209724553,0.4016101118545619,0.28934185131988993,0.10640619083366225,0.0,0.4016101118545619,0.3658713209724553,0.5786837026397799,0.2128123816673245,86.33082863057737,40.073101663635796,71.47795142192521,32.391399697108405,106.80440193289584,48.40015702181781,26.452452549028003,-19.805274417913573,11.599575340375843,-27.486976384440965,46.92602585134647,-11.478219059731558,0.0
6.4,1.815,237.68930519608048,3.9695298760160442,59.87845226514168,21373.308620790336,342.69323659811107,5.931384633087036,57.77626267675608,19864.268708741256,0.8369684668117037,0.0003354626279025071,0.14460554823959518,0.0,-2.102189588385599,-0.03573870094872918,0.3658713125621494,0.4016100135108787,0.28934184711473704,0.10640619083366225,1.5265566588595902e-16,0.4016100135108787,0.3658713125621494,0.5786836942294741,0.2128123816673245,86.33093774370322,40.07315658980848,71.47804879198408,32.39144409436091,106.80453692247411,48.40021860160791,26.452485478561535,-19.805295675333205,11.599596526842397,-27.487008170780776,46.92608465733243,-11.478233663533771,0.0
6.4,1.91,237.6891249112078,3.9695218147539166,59.8785284483801,21373.364309300003,342.6929737868158,5.931372004362553,57.77634138185288,19864.324172520108,0.8369684668117037,0.0003354626279025071,0.14460554823959518,0.0,-2.1021870665272218,-0.03573861100758358,0.3658713041522026,0.40160991515978606,0.2893418429097635,0.10640619083366225,-1.1796119636642288e-16,0.40160991515978606,0.3658713041522026,0.578683685819527,0.2128123816673245,86.33104685634797,40.07321151605165,71.47814616219269,32.391488491670394,106.80467191145722,48.40028018111196,26.452518407967865,-19.805316932328452,11.599617713812584,-27.487039956709708,46.92614346307712,-11.478248267268143,0.0
6.4,2.005,237.688944626417,3.9695137535243257,59.87860463145777,21373.41999776471,342.69271097537865,5.931359375684336,57.776420086810234,19864.379636278125,0.8369684668117037,0.0003354626279025071,0.14460554823959518,0.0,-2.1021845446475353,-0.03573852106640363,0.3658712957414844,0.401609816807888,0.2893418387044046,0.10640619083366225,-5.551115123125783e-17,0.401609816807888,0.3658712957414844,0.5786836774088092,0.2128123816673245,86.33115596869253,40.07326644222994,71.47824353222876,32.39153288892742,106.8048069000689,48.40034176048606,26.45255133723476,-19.805338189227832,11.59963890077099,-27.487071742530347,46.92620226861113,-11.478262870971712,0.0
6.4,2.1,237.68876434116183,3.96950569233124,59.8786808141772,21373.475686040103,342.6924481633851,5.931346747669811,57.776498785543986,19864.435095727764,0.8369684668117037,0.0003354626279025071,0.14460554823959518,0.0,-2.102182028633216,-0.03573843122719666,0.36587128733108343,0.4016097185582801,0.2893418344992041,0.10640619083366225,6.938893903907228e-18,0.4016097185582801,0.36587128733108343,0.5786836689984082,0.2128123816673245,86.33126508054613,40.073321364079796,71.47834089456532,32.39157728268575,106.80494188807324,48.4004033395706,26.45258426636893,-19.805359450097406,11.59966008038812,-27.48710353149145,46.92626107389604,-11.4782774746066,0.0
6.4,2.1950000000000003,237.68858405560294,3.969497631173753,59.87875699659256,21373.531374165763,342.6921853508159,5.931334119666308,57.776577484408435,19864.49055534693,0.8369684668117037,0.0003354626279025071,0.14460554823959518,0.0,-2.1021795121841222,-0.03573834138088591,0.36587127892026766,0.40160962030115355,0.2893418302937961,0.10640619083366225,-2.7755575615628914e-17,0.40160962030115355,0.36587127892026766,0.5786836605875922,0.2128123816673245,86.33137419192369,40.07337628603784,71.47843825706356,32.39162167653154,106.80507687548862,48.40046491840936,26.45261719533113,-19.805380710554715,11.599681260471002,-27.487135320061014,46.92631987889607,-11.478292078183195,0.0
6.4,2.29,237.68840376982453,3.9694895700498964,59.87883317875472,21373.587062178893,342.6919225379923,5.931321491673197,57.776656183463864,19864.54601517809,0.8369684668117037,0.0003354626279025071,0.14460554823959518,0.0,-2.1021769952908542,-0.03573825152727796,0.3658712705096201,0.4016095220368983,0.28934182608847236,0.10640619083366225,2.5673907444456745e-16,0.4016095220368983,0.3658712705096201,0.5786836521769447,0.2128123816673245,86.33148330294887,40.07343120812252,71.47853561979805,32.39166607047967,106.80521186246801,48.40052649704344,26.45265012419415,-19.805401970632197,11.599702441043334,-27.487167108275045,46.926378683713295,-11.478306681711281,0.0
6.4,2.3850000000000002,237.6882234838249,3.9694815089606927,59.87890936064783,21373.642750067906,342.6916597246469,5.931308863690802,57.77673488266204,19864.601475187268,0.8369684668117037,0.0003354626279025071,0.14460554823959518,0.0,-2.102174477985791,-0.03573816166694295,0.365871262098368,0.4016094237653109,0.28934182188284635,0.10640619083366225,-6.938893903907228e-17,0.4016094237653109,0.365871262098368,0.5786836437656927,0.2128123816673245,86.3315924135321,40.073486130331375,71.47863298270919,32.391710464528195,106.80534684890075,48.40058807546008,26.452683052884275,-19.805423230316457,11.599723622061354,-27.487198896119637,46.92643748825292,-11.478321285187754,0.0
6.4,2.4800000000000004,237.68804319755657,3.9694734479058686,59.878985542264054,21373.698437827046,342.6913969109852,5.931296235719041,57.77681358203841,19864.656935399435,0.8369684668117037,0.0003354626279025071,0.14460554823959518,0.0,-2.102171960225647,-0.0357380717991363,0.36587125368731055,0.4016093254864468,0.2893418176773174,0.10640619083366225,-6.245004513516506e-17,0.4016093254864468,0.36587125368731055,0.5786836353546349,0.2128123816673245,86.3317015237311,40.073541052656935,71.47873034584073,32.391754858671035,106.80548183485804,48.40064965365288,26.452715981467044,-19.80544448960712,11.599744803576677,-27.48723068359302,46.92649629259399,-11.478335888611177,0.0
6.4,2.575,237.68786291095424,3.969465386887194,59.87906172356025,21373.754125424806,342.6911340966844,5.931283607758478,57.776892281533065,19864.712395772385,0.8369684668117037,0.0003354626279025071,0.14460554823959518,0.0,-2.102169442027183,-0.03573798192417444,0.36587124527578035,0.4016092271999548,0.2893418134715524,0.10640619083366225,-6.938893903907228e-18,0.4016092271999548,0.36587124527578035,0.5786836269431048,0.2128123816673245,86.33181063342602,40.0735959750844,71.47882770911863,32.39179925289625,106.80561682019174,48.400711231587,26.452748909865768,-19.805465748475847,11.599765985558385,-27.487262470664,46.926555096631496,-11.478350491973245,0.0
6.4,2.6700000000000004,237.68768262414144,3.9694573259040293,59.879137904577156,21373.809812890955,342.69087128213937,5.9312709798089,57.77697098121464,19864.767856354487,0.8369684668117037,0.0003354626279025071,0.14460554823959518,0.0,-2.1021669233625175,-0.03573789204154996,0.3658712368644102,0.4016091289059602,0.2893418092658675,0.10640619083366225,2.0816681711721685e-17,0.4016091289059602,0.3658712368644102,0.578683618531735,0.2128123816673245,86.33191974273026,40.07365089763603,71.47892507262777,32.391843647221826,106.8057518050421,48.400772809295376,26.452781838153108,-19.805487006941128,11.599787168050618,-27.48729425735533,46.92661390046495,-11.47836509528178,0.0
6.4,2.765,237.68750233687902,3.9694492649540325,59.87921408528987,21373.86550020728,342.6906084668152,5.931258351869585,57.77704968100001,19864.823317087143,0.8369684668117037,0.0003354626279025071,0.14460554823959518,0.0,-2.1021644042898586,-0.03573780215228574,0.36587122845264547,0.40160903060493125,0.28934180505998525,0.10640619083366225,4.163336342344337e-17,0.40160903060493125,0.36587122845264547,0.5786836101199705,0.2128123816673245,86.33202885156001,40.07370582027637,71.47902243626534,32.39188804161911,106.80588678930548,48.400834386757865,26.452814766270144,-19.805508265013493,11.599808350975472,-27.487326043670755,46.92667270401561,-11.478379698532002,0.0
6.4,2.8600000000000003,237.68732204944405,3.9694412040404354,59.879290265719426,21373.92118738916,342.6903456512953,5.931245723941536,57.77712838097772,19864.87877803277,0.8369684668117037,0.0003354626279025071,0.14460554823959518,0.0,-2.1021618847417045,-0.03573771225520046,0.36587122004102246,0.40160893229622285,0.2893418008541736,0.10640619083366225,-6.938893903907228e-17,0.40160893229622285,0.36587122004102246,0.5786836017083472,0.2128123816673245,86.33213795999191,40.073760743045376,71.47911980014085,32.39193243612039,106.80602177307661,48.40089596399149,26.452847694272485,-19.80552952267405,11.599829534421424,-27.487357829599034,46.92673150735718,-11.478394301727938,0.0
6.4,2.955,237.68714176182476,3.969433143161263,59.879366445892664,21373.976874456228,342.69008283531144,5.931233096024131,57.77720708110866,19864.934239163802,0.8369684668117037,0.0003354626279025071,0.14460554823959518,0.0,-2.1021593647840007,-0.03573762235141942,0.3658712116288083,0.40160883398022773,0.28934179664806653,0.10640619083366225,0.0,0.40160883398022773,0.3658712116288083,0.5786835932961331,0.2128123816673245,86.33224706800138,40.073815665945254,71.47921716420593,32.391976830727465,106.80615675632517,48.40095754101792,26.452880622108715,-19.80555077994741,11.59985071831327,-27.4873896151652,46.9267903104325,-11.478408904874748,0.0
6.4,3.0500000000000003,237.68696147378097,3.9694250823161714,59.87944262575424,21374.032561368007,342.6898200188207,5.931220468117273,57.7772857813865,19864.98970047578,0.8369684668117037,0.0003354626279025071,0.14460554823959518,0.0,-2.102156844367734,-0.035737532440127756,0.36587120321688815,0.4016087356570158,0.2893417924421064,0.10640619083366225,-8.326672684688674e-17,0.4016087356570158,0.36587120321688815,0.5786835848842128,0.2128123816673245,86.33235617558505,40.07387058893617,71.47931452845273,32.39202122540813,106.80629173904688,48.40101911779244,26.45291354983081,-19.80557203681807,11.599871902698496,-27.487421400346108,46.92684911329265,-11.4784235079618,0.0
6.4,3.145,237.6867811855874,3.9694170215064504,59.87951880535391,21374.088248160882,342.68955720191957,5.931207840221355,57.777364481823696,19865.045161977472,0.8369684668117037,0.0003354626279025071,0.14460554823959518,0.0,-2.1021543235302147,-0.03573744252194116,0.36587119480438784,0.4016086373263289,0.28934178823585627,0.10640619083366225,-1.0408340855860843e-16,0.4016086373263289,0.36587119480438784,0.5786835764717125,0.2128123816673245,86.33246528273918,40.07392551206178,71.4794118928967,32.392065620197656,106.80642672123724,48.40108069435524,26.452946477385268,-19.805593293292134,11.599893087542796,-27.487453185156255,46.92690791588333,-11.478438110998674,0.0
