mode,D,eta,mu,base_mu,delta_mu,delta_log_mu,acceptance_mismatch
full_direct,6.169491525423728,1.15,86.94975835121525,86.94975835121525,0.0,0.0,0.0
fullwidthrefamp_pointamp2_widthboost_base,6.169491525423728,1.15,72.07908228759013,86.94975835121525,-14.870676063625126,-0.18756658026711873,0.0
fullwidthrefamp_pointamp3_widthboost_candidate,6.169491525423728,1.15,61.156197994245204,86.94975835121525,-25.793560356970048,-0.351899247406122,0.0
full_direct,6.169491525423728,1.34,86.95030577588417,86.95030577588417,0.0,0.0,0.0
fullwidthrefamp_pointamp2_widthboost_base,6.169491525423728,1.34,72.08160555328301,86.95030577588417,-14.868700222601163,-0.18753786982692516,0.0
fullwidthrefamp_pointamp3_widthboost_candidate,6.169491525423728,1.34,61.158338883549014,86.95030577588417,-25.79196689233516,-0.3518705369659304,0.0
full_direct,6.169491525423728,1.53,86.95085319449186,86.95085319449186,0.0,0.0,0.0
fullwidthrefamp_pointamp2_widthboost_base,6.169491525423728,1.53,72.08412900692876,86.95085319449186,-14.866724187563094,-0.18750915789537329,0.0
fullwidthrefamp_pointamp3_widthboost_candidate,6.169491525423728,1.53,61.16047993232339,86.95085319449186,-25.790373262168465,-0.35184182503437816,0.0
full_direct,6.169491525423728,1.72,86.95140060719883,86.95140060719883,0.0,0.0,0.0
fullwidthrefamp_pointamp2_widthboost_base,6.169491525423728,1.72,72.08665264862398,86.95140060719883,-14.864747958574853,-0.1874804444731589,0.0
fullwidthrefamp_pointamp3_widthboost_candidate,6.169491525423728,1.72,61.16262114065025,86.95140060719883,-25.788779466548583,-0.3518131116121622,0.0
full_direct,6.169491525423728,1.91,86.9519480139227,86.9519480139227,0.0,0.0,0.0
fullwidthrefamp_pointamp2_widthboost_base,6.169491525423728,1.91,72.08917647833802,86.9519480139227,-14.862771535584685,-0.18745172955994957,0.0
fullwidthrefamp_pointamp3_widthboost_candidate,6.169491525423728,1.91,61.16476250850339,86.9519480139227,-25.787185505419316,-0.3517843966989532,0.0
full_direct,6.169491525423728,2.1,86.9524954145691,86.9524954145691,0.0,0.0,0.0
fullwidthrefamp_pointamp2_widthboost_base,6.169491525423728,2.1,72.09169948741882,86.9524954145691,-14.860795927150278,-0.18742302714608688,0.0
fullwidthrefamp_pointamp3_widthboost_candidate,6.169491525423728,2.1,61.16690318008208,86.9524954145691,-25.78559223448702,-0.3517556942850939,0.0
full_direct,6.169491525423728,2.29,86.95304280930404,86.95304280930404,0.0,0.0,0.0
fullwidthrefamp_pointamp2_widthboost_base,6.169491525423728,2.29,72.09422177661567,86.95304280930404,-14.858821032688368,-0.187394335834734,0.0
fullwidthrefamp_pointamp3_widthboost_candidate,6.169491525423728,2.29,61.16904324086867,86.95304280930404,-25.78399956843537,-0.35172700297373755,0.0
full_direct,6.169491525423728,2.4800000000000004,86.95359019799601,86.95359019799601,0.0,0.0,0.0
