family,peak,center_D,sigma_D,D,eta,target_mu,cur_mu,mu_new,delta_mu,delta_log_mu,beta
partial2,0.5,6.4,0.15,6.4406779661016955,2.4800000000000004,47.192876295976646,78.47855597529635,62.45160837669124,15.258732080714594,0.2801490356023595,0.4819484005978039
partial2,0.5,6.4,0.15,6.4406779661016955,2.6700000000000004,47.19299834651119,78.4787674678638,62.45177667809324,15.25877833158205,0.28014914430434534,0.4819484005978039
partial2,0.5,6.4,0.15,6.4406779661016955,2.8600000000000003,47.19312039642925,78.47897896143671,62.45194498029536,15.258824583866108,0.28014925303163185,0.4819484005978039
partial2,0.5,6.4,0.15,6.4406779661016955,3.0500000000000003,47.19324244571873,78.47919045597585,62.45211328326633,15.258870837547597,0.2801493617839745,0.4819484005978039
partial2,0.5,6.4,0.15,6.4406779661016955,3.24,47.19336449438947,78.47940195151779,62.452281587035365,15.258917092645895,0.28014947056163236,0.4819484005978039
partial2,0.5,6.4,0.15,6.4406779661016955,3.43,47.19348654238608,78.47961344801698,62.452449891566204,15.25896334918012,0.2801495793651982,0.4819484005978039
partial2,0.5,6.4,0.15,6.4406779661016955,3.62,47.19360858977154,78.47982494551316,62.45261819689037,15.259009607118827,0.2801496881938422,0.4819484005978039
partial2,0.5,6.4,0.15,6.4406779661016955,3.81,47.19373063654577,78.4800364439836,62.45278650298982,15.259055866444044,0.28014979704727694,0.4819484005978039
partial2,0.5,6.4,0.15,6.4406779661016955,4.0,47.19385268269482,78.48024794347046,62.4529548098981,15.259102127203285,0.28014990592633504,0.4819484005978039
partial2,0.5,6.4,0.15,6.711864406779661,0.2,21.790715479580715,29.2526486083096,29.238086245273546,7.447370765692831,0.2939881992078471,0.0575864856386211
partial2,0.5,6.4,0.15,6.711864406779661,0.39,21.790736178146506,29.25269744966551,29.23813581320406,7.447399635057554,0.293988944647437,0.0575864856386211
partial2,0.5,6.4,0.15,6.711864406779661,0.5800000000000001,21.790756876449635,29.252746291219154,29.238185381339168,7.447428504889533,0.2939896901041065,0.0575864856386211
partial2,0.5,6.4,0.15,6.711864406779661,0.77,21.79077757441418,29.252795131631164,29.238234948330003,7.4474573739158245,0.29399043553520593,0.0575864856386211
partial2,0.5,6.4,0.15,6.711864406779661,0.96,21.79079827253346,29.2528439721278,29.238284515416183,7.4474862428827215,0.2939911809604935,0.0575864856386211
partial2,0.5,6.4,0.15,6.711864406779661,1.15,21.790818970534378,29.252892811004433,29.238334080893917,7.447515110359539,0.29399192633422955,0.0575864856386211
partial2,0.5,6.4,0.15,6.711864406779661,1.34,21.790839668412794,29.252941649533273,29.238383646025706,7.447543977612913,0.29399267169978394,0.0575864856386211
partial2,0.5,6.4,0.15,6.711864406779661,1.53,21.790860366309776,29.252990488269216,29.23843321137518,7.447572845065405,0.2939934170699598,0.0575864856386211
partial2,0.5,6.4,0.15,6.711864406779661,1.72,21.790881064165323,29.253039327209965,29.23848277693814,7.447601712772819,0.2939941624473672,0.0575864856386211
partial2,0.5,6.4,0.15,6.711864406779661,1.91,21.790901761884168,29.253088166304526,29.23853234265991,7.447630580775741,0.29399490783450793,0.0575864856386211
partial2,0.5,6.4,0.15,6.711864406779661,2.1,21.7909224595533,29.253137002982985,29.238581905974552,7.447659446421252,0.2939956531396314,0.0575864856386211
partial2,0.5,6.4,0.15,6.711864406779661,2.29,21.790943157200772,29.253185837562075,29.23863146719972,7.447688309998949,0.2939963983723147,0.0575864856386211
partial2,0.5,6.4,0.15,6.711864406779661,2.4800000000000004,21.790963854697054,29.253234672272725,29.238681028561405,7.447717173864351,0.2939971436146343,0.0575864856386211
partial2,0.5,6.4,0.15,6.711864406779661,2.6700000000000004,21.790984552193798,29.25328350719355,29.238730590141966,7.447746037948168,0.29399788886244727,0.0575864856386211
partial2,0.5,6.4,0.15,6.711864406779661,2.8600000000000003,21.791005249619914,29.253332342305214,29.238780151920583,7.447774902300669,0.29399863411830424,0.0575864856386211
partial2,0.5,6.4,0.15,6.711864406779661,3.0500000000000003,21.791025947001945,29.25338117760384,29.238829713894134,7.447803766892189,0.29399937938088005,0.0575864856386211
partial2,0.5,6.4,0.15,6.711864406779661,3.24,21.791046644304153,29.25343001308495,29.238879276056313,7.44783263175216,0.29400012465159914,0.0575864856386211
partial2,0.5,6.4,0.15,6.711864406779661,3.43,21.79106734152444,29.25347884874859,29.23892883840939,7.447861496884951,0.29400086993063523,0.0575864856386211
partial2,0.5,6.4,0.15,6.711864406779661,3.62,21.791088038669198,29.25352768459161,29.23897840094778,7.4478903622785815,0.2940016152175041,0.0575864856386211
partial2,0.5,6.4,0.15,6.711864406779661,3.81,21.79110873580438,29.253576520634038,29.23902796369435,7.447919227889972,0.29400236050996137,0.0575864856386211
partial2,0.5,6.4,0.15,6.711864406779661,4.0,21.791129432843228,29.253625356866003,29.239077526637555,7.447948093794327,0.29400310581159306,0.0575864856386211
partial2,0.75,6.1,0.03,4.813559322033898,0.2,11.04256012523663,19.843547917856863,19.843547917856863,8.800987792620234,0.5861220030068203,0.0
partial2,0.75,6.1,0.03,4.813559322033898,0.39,11.052161669693014,19.861021470449572,19.861021470449572,8.808859800756558,0.5861330558037358,0.0
partial2,0.75,6.1,0.03,4.813559322033898,0.5800000000000001,11.061764893323978,19.87851191256123,19.87851191256123,8.816747019237251,0.5861447871287384,0.0
partial2,0.75,6.1,0.03,4.813559322033898,0.77,11.07136978607142,19.895993426829776,19.895993426829776,8.824623640758356,0.5861558984798503,0.0
partial2,0.75,6.1,0.03,4.813559322033898,0.96,11.080976337871572,19.913488776565693,19.913488776565693,8.83251243869412,0.5861675355034771,0.0
partial2,0.75,6.1,0.03,4.813559322033898,1.15,11.090584538655236,19.930961071162425,19.930961071162425,8.84037653250719,0.5861778467997579,0.0
partial2,0.75,6.1,0.03,4.813559322033898,1.34,11.100194378347563,19.9484395089474,19.9484395089474,8.848245130599835,0.586188300445827,0.0
partial2,0.75,6.1,0.03,4.813559322033898,1.53,11.109805846867841,19.965934769182383,19.965934769182383,8.856128922314541,0.5861994318445617,0.0
partial2,0.75,6.1,0.03,4.813559322033898,1.72,11.119418934130268,19.983446891061718,19.983446891061718,8.86402795693145,0.586211242079039,0.0
partial2,0.75,6.1,0.03,4.813559322033898,1.91,11.129033630043503,20.00097591391144,20.00097591391144,8.871942283867936,0.5862237322336145,0.0
partial2,0.75,6.1,0.03,4.813559322033898,2.1,11.138649924510688,20.018464557650546,20.018464557650546,8.879814633139858,0.586234040064578,0.0
partial2,0.75,6.1,0.03,4.813559322033898,2.29,11.148267807429823,20.035918319219885,20.035918319219885,8.887650511790062,0.5862424465423461,0.0
partial2,0.75,6.1,0.03,4.813559322033898,2.4800000000000004,11.157887268693388,20.053388739769705,20.053388739769705,8.895501471076317,0.5862515277334663,0.0
partial2,0.75,6.1,0.03,4.813559322033898,2.6700000000000004,11.167508298188464,20.070875858040207,20.070875858040207,8.903367559851743,0.5862612847077251,0.0
partial2,0.75,6.1,0.03,4.813559322033898,2.8600000000000003,11.177130885797396,20.088379712901865,20.088379712901865,8.911248827104469,0.586271718536125,0.0
partial2,0.75,6.1,0.03,4.813559322033898,3.0500000000000003,11.18675502139664,20.10590034335506,20.10590034335506,8.91914532195842,0.5862828302909571,0.0
partial2,0.75,6.1,0.03,4.813559322033898,3.24,11.19638069485797,20.123437788531454,20.123437788531454,8.927057093673485,0.5862946210457459,0.0
partial2,0.75,6.1,0.03,4.813559322033898,3.43,11.206007896047758,20.14099208769381,20.14099208769381,8.934984191646052,0.58630709187529,0.0
partial2,0.75,6.1,0.03,4.813559322033898,3.62,11.215636614827508,20.15856328023676,20.15856328023676,8.942926665409251,0.58632024385564,0.0
partial2,0.75,6.1,0.03,4.813559322033898,3.81,11.22526684105364,20.176151405687268,20.176151405687268,8.950884564633627,0.5863340780641245,0.0
partial2,0.75,6.1,0.03,4.813559322033898,4.0,11.234898564577435,20.193756503704854,20.193756503704854,8.95885793912742,0.5863485955793525,0.0
partial2,0.75,6.1,0.03,5.3559322033898304,0.2,31.067620290490122,27.98489610364448,27.984896103644477,-3.0827241868456454,-0.10450118883471411,1.9791602477906148e-134
partial2,0.75,6.1,0.03,5.3559322033898304,0.39,31.07153184079031,27.999111458406283,27.999111458406276,-3.072420382384035,-0.10411924903621009,1.9791602477906148e-134
partial2,0.75,6.1,0.03,5.3559322033898304,0.5800000000000001,31.07544334274444,28.013341833216806,28.0133418332168,-3.06210150952764,-0.10373701342583118,1.9791602477906148e-134
partial2,0.75,6.1,0.03,5.3559322033898304,0.77,31.079354796215647,28.027559978924653,28.02755997892465,-3.0517948172909968,-0.10335545478546004,1.9791602477906148e-134
partial2,0.75,6.1,0.03,5.3559322033898304,0.96,31.083266201050325,28.041789922987675,28.041789922987668,-3.0414762780626567,-0.10297371534404318,1.9791602477906148e-134
partial2,0.75,6.1,0.03,5.3559322033898304,1.15,31.087177557114295,28.055992785161028,28.055992785161035,-3.03118477195326,-0.10259318128909112,1.9791602477906148e-134
partial2,0.75,6.1,0.03,5.3559322033898304,1.34,31.091088864268663,28.07019936736463,28.07019936736462,-3.0208894969040436,-0.10221275357627396,1.9791602477906148e-134
partial2,0.75,6.1,0.03,5.3559322033898304,1.53,31.095000122375158,28.084420911681487,28.08442091168148,-3.0105792106936775,-0.10183203185142733,1.9791602477906148e-134
partial2,0.75,6.1,0.03,5.3559322033898304,1.72,31.098911331292413,28.098657443015483,28.098657443015483,-3.00025388827693,-0.10145101577813022,1.9791602477906148e-134
partial2,0.75,6.1,0.03,5.3559322033898304,1.91,31.102822490881874,28.11290898633292,28.11290898633291,-2.989913504548962,-0.10106970501923569,1.9791602477906148e-134
partial2,0.75,6.1,0.03,5.3559322033898304,2.1,31.106733601003963,28.12711534224535,28.127115342245354,-2.9796182587586095,-0.10069024038602707,1.9791602477906148e-134
partial2,0.75,6.1,0.03,5.3559322033898304,2.29,31.110644661517753,28.141282368203584,28.141282368203584,-2.9693622933141697,-0.10031241104070711,1.9791602477906148e-134
partial2,0.75,6.1,0.03,5.3559322033898304,2.4800000000000004,31.114555672287267,28.155464231802686,28.15546423180268,-2.9590914404845883,-0.09993429073940649,1.9791602477906148e-134
partial2,0.75,6.1,0.03,5.3559322033898304,2.6700000000000004,31.118466633169216,28.169660957609686,28.169660957609686,-2.94880567555953,-0.09955587915093712,1.9791602477906148e-134
partial2,0.75,6.1,0.03,5.3559322033898304,2.8600000000000003,31.122377544027817,28.18387257025047,28.18387257025046,-2.9385049737773556,-0.09917717594363881,1.9791602477906148e-134
partial2,0.75,6.1,0.03,5.3559322033898304,3.0500000000000003,31.12628840472268,28.19809909440299,28.198099094402995,-2.9281893103196843,-0.09879818078523175,1.9791602477906148e-134
partial2,0.75,6.1,0.03,5.3559322033898304,3.24,31.130199215113223,28.212340554801635,28.212340554801628,-2.9178586603115946,-0.09841889334281229,1.9791602477906148e-134
partial2,0.75,6.1,0.03,5.3559322033898304,3.43,31.134109975060444,28.22659697623551,28.226596976235506,-2.907512998824938,-0.09803931328296939,1.9791602477906148e-134
partial2,0.75,6.1,0.03,5.3559322033898304,3.62,31.13802068442484,28.24086838354955,28.24086838354955,-2.897152300875291,-0.09765944027168695,1.9791602477906148e-134
partial2,0.75,6.1,0.03,5.3559322033898304,3.81,31.141931343068084,28.25515480164502,28.25515480164502,-2.886776541423064,-0.09727927397438256,1.9791602477906148e-134
partial2,0.75,6.1,0.03,5.3559322033898304,4.0,31.145841950850233,28.269456255478485,28.269456255478474,-2.8763856953717593,-0.0968988140558584,1.9791602477906148e-134
partial2,0.75,6.1,0.03,5.627118644067797,0.2,48.22384834337098,58.482628287989414,58.482628287989414,10.258779944618432,0.19287608019473,8.355795601132446e-55
partial2,0.75,6.1,0.03,5.627118644067797,0.39,48.22616683774059,58.485638137808934,58.485638137808934,10.259471300068341,0.19287946797816297,8.355795601132446e-55
partial2,0.75,6.1,0.03,5.627118644067797,0.5800000000000001,48.22848529519555,58.48864825980471,58.48864825980472,10.260162964609172,0.19288286084329845,8.355795601132446e-55
partial2,0.75,6.1,0.03,5.627118644067797,0.77,48.2308037156956,58.4916580539513,58.49165805395129,10.26085433825569,0.1928862485318837,8.355795601132446e-55
partial2,0.75,6.1,0.03,5.627118644067797,0.96,48.2331220992686,58.49466804969386,58.49466804969387,10.261545950425273,0.19288964009531753,8.355795601132446e-55
partial2,0.75,6.1,0.03,5.627118644067797,1.15,48.23544044586339,58.4976773910256,58.4976773910256,10.262236945162208,0.19289302090089144,8.355795601132446e-55
partial2,0.75,6.1,0.03,5.627118644067797,1.34,48.23775875549112,58.50068675731391,58.50068675731393,10.262928001822807,0.19289640256302332,8.355795601132446e-55
partial2,0.75,6.1,0.03,5.627118644067797,1.53,48.240077028133015,58.50369639567997,58.50369639567995,10.263619367546937,0.19289978930600132,8.355795601132446e-55
partial2,0.75,6.1,0.03,5.627118644067797,1.72,48.24239526376186,58.50670630618943,58.506706306189436,10.264311042427579,0.19290318113073607,8.355795601132446e-55
partial2,0.75,6.1,0.03,5.627118644067797,1.91,48.244713462375024,58.50971648889707,58.509716488897084,10.26500302652206,0.19290657803743838,8.355795601132446e-55
partial2,0.75,6.1,0.03,5.627118644067797,2.1,48.24703162394638,58.512725619946536,58.512725619946536,10.26569399600016,0.19290995740077088,8.355795601132446e-55
partial2,0.75,6.1,0.03,5.627118644067797,2.29,48.249349748467594,58.5157338313672,58.51573383136721,10.266384082899613,0.19291332147992438,8.355795601132446e-55
partial2,0.75,6.1,0.03,5.627118644067797,2.4800000000000004,48.25166783592071,58.51874231460356,58.518742314603564,10.26707447868285,0.19291669063768405,8.355795601132446e-55
partial2,0.75,6.1,0.03,5.627118644067797,2.6700000000000004,48.25398588629282,58.52175106972318,58.52175106972317,10.267765183430356,0.19292006487469476,8.355795601132446e-55
partial2,0.75,6.1,0.03,5.627118644067797,2.8600000000000003,48.25630389956368,58.52476009677827,58.52476009677827,10.26845619721459,0.19292344419149082,8.355795601132446e-55
partial2,0.75,6.1,0.03,5.627118644067797,3.0500000000000003,48.25862187572324,58.52776939583219,58.52776939583219,10.269147520108945,0.19292682858858565,8.355795601132446e-55
partial2,0.75,6.1,0.03,5.627118644067797,3.24,48.26093981475331,58.53077896693631,58.53077896693632,10.26983915218301,0.19293021806645674,8.355795601132446e-55
partial2,0.75,6.1,0.03,5.627118644067797,3.43,48.26325771664072,58.53378881015599,58.53378881015599,10.270531093515267,0.19293361262571498,8.355795601132446e-55
partial2,0.75,6.1,0.03,5.627118644067797,3.62,48.26557558136573,58.53679892554618,58.536798925546194,10.271223344180463,0.1929370122669318,8.355795601132446e-55
partial2,0.75,6.1,0.03,5.627118644067797,3.81,48.26789340891404,58.53980931316438,58.53980931316437,10.271915904250328,0.19294041699060624,8.355795601132446e-55
partial2,0.75,6.1,0.03,5.627118644067797,4.0,48.270211199275586,58.54281997307435,58.54281997307436,10.272608773798773,0.1929438267972599,8.355795601132446e-55
partial2,0.75,6.1,0.03,5.898305084745763,0.2,77.61407091464986,76.24192697514606,76.24192697599527,-1.3721439386545882,-0.017837202813637112,1.1476344634815165e-10
partial2,0.75,6.1,0.03,5.898305084745763,0.39,77.61550825191728,76.24551039944117,76.24551040029043,-1.3699978516268487,-0.017808722071446924,1.1476344634815165e-10
partial2,0.75,6.1,0.03,5.898305084745763,0.5800000000000001,77.61694556962716,76.24909417853935,76.24909417938865,-1.3678513902385134,-0.017780238289988287,1.1476344634815165e-10
partial2,0.75,6.1,0.03,5.898305084745763,0.77,77.61838286793989,76.25267762769651,76.25267762854587,-1.3657052393940177,-0.0177517604517372,1.1476344634815165e-10
partial2,0.75,6.1,0.03,5.898305084745763,0.96,77.61982014684129,76.25626135111477,76.25626135196416,-1.363558794877136,-0.01772328063240926,1.1476344634815165e-10
partial2,0.75,6.1,0.03,5.898305084745763,1.15,77.62125740623104,76.25984437177493,76.25984437262434,-1.361413033606695,-0.017694811642749875,1.1476344634815165e-10
partial2,0.75,6.1,0.03,5.898305084745763,1.34,77.62269464620833,76.26342746510474,76.2634274659542,-1.359267180254136,-0.017666343314803278,1.1476344634815165e-10
partial2,0.75,6.1,0.03,5.898305084745763,1.53,77.62413186672336,76.26701091314902,76.26701091399853,-1.3571209527248271,-0.017637871949757845,1.1476344634815165e-10
partial2,0.75,6.1,0.03,5.898305084745763,1.72,77.62556906777397,76.27059471597293,76.27059471682247,-1.354974350951494,-0.017609397547206782,1.1476344634815165e-10
partial2,0.75,6.1,0.03,5.898305084745763,1.91,77.62700624935587,76.27417887362975,76.27417887447933,-1.35282737487654,-0.017580920106870623,1.1476344634815165e-10
partial2,0.75,6.1,0.03,5.898305084745763,2.1,77.62844341150674,76.2777618752119,76.27776187606152,-1.3506815354452186,-0.017552459437679156,1.1476344634815165e-10
partial2,0.75,6.1,0.03,5.898305084745763,2.29,77.62988055418047,76.28134387142222,76.28134387227189,-1.348536681908584,-0.017524013561103093,1.1476344634815165e-10
partial2,0.75,6.1,0.03,5.898305084745763,2.4800000000000004,77.63131767739702,76.28492622207371,76.28492622292339,-1.3463914544736326,-0.01749556464991453,1.1476344634815165e-10
partial2,0.75,6.1,0.03,5.898305084745763,2.6700000000000004,77.63275478113702,76.28850892721387,76.2885089280636,-1.3442458530734172,-0.01746711270371444,1.1476344634815165e-10
partial2,0.75,6.1,0.03,5.898305084745763,2.8600000000000003,77.6341918654228,76.29209198690909,76.2920919877589,-1.3420998776639124,-0.01743865772239468,1.1476344634815165e-10
partial2,0.75,6.1,0.03,5.898305084745763,3.0500000000000003,77.63562893022234,76.2956754012072,76.29567540205704,-1.339953528165296,-0.017410199705390532,1.1476344634815165e-10
partial2,0.75,6.1,0.03,5.898305084745763,3.24,77.63706597556575,76.29925917017263,76.2992591710225,-1.3378068045432485,-0.017381738652719848,1.1476344634815165e-10
partial2,0.75,6.1,0.03,5.898305084745763,3.43,77.6385030014192,76.30284329384436,76.30284329469427,-1.3356597067249254,-0.01735327456390981,1.1476344634815165e-10
partial2,0.75,6.1,0.03,5.898305084745763,3.62,77.6399400078103,76.30642777229964,76.3064277731496,-1.3335122346607022,-0.01732480743877845,1.1476344634815165e-10
partial2,0.75,6.1,0.03,5.898305084745763,3.81,77.64137699472595,76.31001260558652,76.31001260643647,-1.3313643882894723,-0.017296337277002215,1.1476344634815165e-10
partial2,0.75,6.1,0.03,5.898305084745763,4.0,77.6428139621469,76.31359779375681,76.31359779460684,-1.3292161675400678,-0.01726786407812774,1.1476344634815165e-10
partial2,0.75,6.1,0.03,6.169491525423729,0.2,75.88654558073978,101.7163354270087,100.49544477435191,24.60889919361213,0.28087299723117237,0.05127766975685831
partial2,0.75,6.1,0.03,6.169491525423729,0.39,75.88706648740947,101.71989748142053,100.49896407379296,24.611897586383492,0.28090115185145564,0.05127766975685831
partial2,0.75,6.1,0.03,6.169491525423729,0.5800000000000001,75.88758738947406,101.72345980128593,100.50248363550152,24.614896246027456,0.2809293079628232,0.05127766975685831
partial2,0.75,6.1,0.03,6.169491525423729,0.77,75.88810828669189,101.72702174102969,100.50600282165097,24.617894534959078,0.28095745922211507,0.05127766975685831
partial2,0.75,6.1,0.03,6.169491525423729,0.96,75.88862917944196,101.73058387038783,100.50952219513894,24.62089301569698,0.2809856112252543,0.05127766975685831
partial2,0.75,6.1,0.03,6.169491525423729,1.15,75.88915006749265,101.73414526849294,100.51304084615096,24.623890778658307,0.28101375492347547,0.05127766975685831
partial2,0.75,6.1,0.03,6.169491525423729,1.34,75.88967095098558,101.7377066662023,100.51655949677206,24.626888545786485,0.2810418974994933,0.05127766975685831
partial2,0.75,6.1,0.03,6.169491525423729,1.53,75.89019182979195,101.74126832919283,100.52007840949004,24.629886579698095,0.2810700415663863,0.05127766975685831
partial2,0.75,6.1,0.03,6.169491525423729,1.72,75.89071270405636,101.74483025760105,100.52359758444003,24.63288488038367,0.28109818712340356,0.05127766975685831
partial2,0.75,6.1,0.03,6.169491525423729,1.91,75.89123357370536,101.74839245138315,100.52711702157875,24.635883447873383,0.2811263341708922,0.05127766975685831
partial2,0.75,6.1,0.03,6.169491525423729,2.1,75.89175443865321,101.75195348690409,100.53063531435865,24.63888087570544,0.28115446871855937,0.05127766975685831
partial2,0.75,6.1,0.03,6.169491525423729,2.29,75.89227529904913,101.7555135063635,100.53415260327266,24.641877304223527,0.28118259216318237,0.05127766975685831
partial2,0.75,6.1,0.03,6.169491525423729,2.4800000000000004,75.89279615477493,101.7590737908761,100.53767015405855,24.644873999283618,0.28121071709713696,0.05127766975685831
partial2,0.75,6.1,0.03,6.169491525423729,2.6700000000000004,75.89331700591597,101.76263434051147,100.5411879667849,24.64787096086893,0.281238843519791,0.05127766975685831
partial2,0.75,6.1,0.03,6.169491525423729,2.8600000000000003,75.89383785243245,101.76619515528736,100.54470604146941,24.650868189036956,0.28126697143165524,0.05127766975685831
partial2,0.75,6.1,0.03,6.169491525423729,3.0500000000000003,75.89435869431634,101.76975623522823,100.5482243781361,24.65386568381976,0.2812951008328848,0.05127766975685831
partial2,0.75,6.1,0.03,6.169491525423729,3.24,75.8948795315887,101.7733175803839,100.55174297683433,24.656863445245634,0.28132323172350304,0.05127766975685831
partial2,0.75,6.1,0.03,6.169491525423729,3.43,75.8954003642338,101.77687919076558,100.55526183757492,24.659861473341124,0.2813513641036353,0.05127766975685831
partial2,0.75,6.1,0.03,6.169491525423729,3.62,75.89592119224632,101.78044106642113,100.5587809604054,24.66285976815908,0.28137949797363454,0.05127766975685831
partial2,0.75,6.1,0.03,6.169491525423729,3.81,75.89644201566317,101.78400320737107,100.56230034534609,24.66585832968292,0.2814076333330266,0.05127766975685831
partial2,0.75,6.1,0.03,6.169491525423729,4.0,75.8969628344524,101.7875656136448,100.56581999242579,24.66885715797339,0.28143577018232896,0.05127766975685831
partial2,0.75,6.1,0.03,6.4406779661016955,0.2,47.19141164055394,78.47601793108856,78.47601793108859,31.284606290534654,0.5085811547824806,7.453528320772906e-29
partial2,0.75,6.1,0.03,6.4406779661016955,0.39,47.19153369844375,78.47622944196618,78.47622944196618,31.284695743522434,0.5085812635688183,7.453528320772906e-29
partial2,0.75,6.1,0.03,6.4406779661016955,0.5800000000000001,47.19165575586128,78.47644095403476,78.47644095403477,31.284785198173495,0.5085813723797656,7.453528320772906e-29
partial2,0.75,6.1,0.03,6.4406779661016955,0.77,47.1917778127194,78.47665246303025,78.47665246303026,31.28487465031086,0.5085814811628329,7.453528320772906e-29
partial2,0.75,6.1,0.03,6.4406779661016955,0.96,47.19189986898862,78.47686397247853,78.47686397247854,31.28496410348992,0.5085815899635742,7.453528320772906e-29
partial2,0.75,6.1,0.03,6.4406779661016955,1.15,47.19202192458663,78.47707547646753,78.47707547646753,31.2850535518809,0.5085816987083982,7.453528320772906e-29
partial2,0.75,6.1,0.03,6.4406779661016955,1.34,47.192143979461505,78.47728697966835,78.47728697966836,31.28514300020686,0.508581807457928,7.453528320772906e-29
partial2,0.75,6.1,0.03,6.4406779661016955,1.53,47.19226603384187,78.47749848386297,78.47749848386297,31.285232450021105,0.5085819162300255,7.453528320772906e-29
partial2,0.75,6.1,0.03,6.4406779661016955,1.72,47.192388087536685,78.4777099890408,78.47770998904082,31.285321901504133,0.508582025028604,7.453528320772906e-29
partial2,0.75,6.1,0.03,6.4406779661016955,1.91,47.19251014056074,78.47792149517807,78.47792149517805,31.28541135461731,0.508582133853046,7.453528320772906e-29
partial2,0.75,6.1,0.03,6.4406779661016955,2.1,47.192632192973605,78.47813299305346,78.47813299305349,31.285500800079888,0.5085822425845892,7.453528320772906e-29
partial2,0.75,6.1,0.03,6.4406779661016955,2.29,47.19275424480137,78.47834448371623,78.47834448371626,31.285590238914885,0.5085823512360496,7.453528320772906e-29
partial2,0.75,6.1,0.03,6.4406779661016955,2.4800000000000004,47.192876295976646,78.47855597529635,78.47855597529636,31.285679679319713,0.5085824599124513,7.453528320772906e-29
partial2,0.75,6.1,0.03,6.4406779661016955,2.6700000000000004,47.19299834651119,78.4787674678638,78.47876746786382,31.28576912135263,0.5085825686144372,7.453528320772906e-29
partial2,0.75,6.1,0.03,6.4406779661016955,2.8600000000000003,47.19312039642925,78.47897896143671,78.47897896143674,31.285858565007487,0.5085826773417237,7.453528320772906e-29
partial2,0.75,6.1,0.03,6.4406779661016955,3.0500000000000003,47.19324244571873,78.47919045597585,78.47919045597587,31.285948010257137,0.5085827860940672,7.453528320772906e-29
partial2,0.75,6.1,0.03,6.4406779661016955,3.24,47.19336449438947,78.47940195151779,78.47940195151783,31.28603745712836,0.5085828948717251,7.453528320772906e-29
partial2,0.75,6.1,0.03,6.4406779661016955,3.43,47.19348654238608,78.47961344801698,78.479613448017,31.286126905630923,0.5085830036752901,7.453528320772906e-29
partial2,0.75,6.1,0.03,6.4406779661016955,3.62,47.19360858977154,78.47982494551316,78.47982494551317,31.28621635574163,0.5085831125039342,7.453528320772906e-29
partial2,0.75,6.1,0.03,6.4406779661016955,3.81,47.19373063654577,78.4800364439836,78.4800364439836,31.28630580743782,0.5085832213573688,7.453528320772906e-29
partial2,0.75,6.1,0.03,6.4406779661016955,4.0,47.19385268269482,78.48024794347046,78.48024794347047,31.286395260775656,0.5085833302364278,7.453528320772906e-29
partial2,0.75,6.1,0.03,6.711864406779661,0.2,21.790715479580715,29.2526486083096,29.2526486083096,7.461933128728884,0.29448613664608897,3.5245563340363494e-91
partial2,0.75,6.1,0.03,6.711864406779661,0.39,21.790736178146506,29.25269744966551,29.25269744966551,7.461961271519005,0.2944868564038604,3.5245563340363494e-91
partial2,0.75,6.1,0.03,6.711864406779661,0.5800000000000001,21.790756876449635,29.252746291219154,29.252746291219154,7.461989414769519,0.2944875761785597,3.5245563340363494e-91
partial2,0.75,6.1,0.03,6.711864406779661,0.77,21.79077757441418,29.252795131631164,29.252795131631164,7.462017557216985,0.29448829592788495,3.5245563340363494e-91
partial2,0.75,6.1,0.03,6.711864406779661,0.96,21.79079827253346,29.2528439721278,29.2528439721278,7.462045699594338,0.29448901567111674,3.5245563340363494e-91
partial2,0.75,6.1,0.03,6.711864406779661,1.15,21.790818970534378,29.252892811004433,29.25289281100443,7.462073840470051,0.2944897353625159,3.5245563340363494e-91
partial2,0.75,6.1,0.03,6.711864406779661,1.34,21.790839668412794,29.252941649533273,29.252941649533266,7.4621019811204725,0.2944904550457624,3.5245563340363494e-91
partial2,0.75,6.1,0.03,6.711864406779661,1.53,21.790860366309776,29.252990488269216,29.252990488269216,7.46213012195944,0.29449117473335157,3.5245563340363494e-91
partial2,0.75,6.1,0.03,6.711864406779661,1.72,21.790881064165323,29.253039327209965,29.253039327209965,7.462158263044643,0.2944918944279583,3.5245563340363494e-91
partial2,0.75,6.1,0.03,6.711864406779661,1.91,21.790901761884168,29.253088166304526,29.253088166304522,7.462186404420354,0.29449261413221095,3.5245563340363494e-91
partial2,0.75,6.1,0.03,6.711864406779661,2.1,21.7909224595533,29.253137002982985,29.253137002982985,7.462214543429685,0.2944933337542671,3.5245563340363494e-91
partial2,0.75,6.1,0.03,6.711864406779661,2.29,21.790943157200772,29.253185837562075,29.253185837562068,7.462242680361296,0.2944940533036666,3.5245563340363494e-91
partial2,0.75,6.1,0.03,6.711864406779661,2.4800000000000004,21.790963854697054,29.253234672272725,29.253234672272715,7.462270817575661,0.2944947728626171,3.5245563340363494e-91
partial2,0.75,6.1,0.03,6.711864406779661,2.6700000000000004,21.790984552193798,29.25328350719355,29.25328350719355,7.462298954999753,0.29449549242684686,3.5245563340363494e-91
partial2,0.75,6.1,0.03,6.711864406779661,2.8600000000000003,21.791005249619914,29.253332342305214,29.253332342305207,7.4623270926852925,0.29449621199895615,3.5245563340363494e-91
partial2,0.75,6.1,0.03,6.711864406779661,3.0500000000000003,21.791025947001945,29.25338117760384,29.253381177603835,7.46235523060189,0.2944969315775951,3.5245563340363494e-91
