mode,layer,D,eta,g_eff,gamma,p_kin,B,W,amp,mu,chi2,log_g_eff_ratio,log_gamma_ratio,log_p_kin_ratio,log_B_ratio,log_W_ratio,log_amp_ratio,delta_mu,delta_log_mu,acceptance_mismatch
release_fullsumanchor,1,16.0,0.2,27.454211316755494,2.554045299407796e-15,0.43486624893942627,1.6893194507220446,1.1842920679432953e-13,3.428610254520074e-08,1.0869014663416777e-05,,0.0,0.0,0.0,0.36821070765643155,0.3682107076564318,0.5254832128618605,7.266920312726243e-06,1.1044006093009875,0.0
release_fullwidthrefamp,1,16.0,0.2,27.454211316755494,2.554045299407796e-15,0.43486624893942627,1.6893194507220446,1.1842920679432953e-13,3.428610254520074e-08,1.0869018882628446e-05,,0.0,0.0,0.0,0.36821070765643155,0.3682107076564318,0.5254832128618605,7.266924531937912e-06,1.1044009974880478,0.0
tailm2_detlin,1,16.0,0.2,27.454211316755494,2.554045299407796e-15,0.43486624893942627,1.6932625318390007,1.1870563525124878e-13,3.428610254520074e-08,1.0869014663416777e-05,,0.0,0.0,0.0,0.37054211184608193,0.3705421118460821,0.5254832128618605,7.266920312726243e-06,1.1044006093009875,0.0
cell_direct_runtime,2,16.0,0.2,24.21327213272123,2.6629888417358187e-15,0.4002060216619578,3.5352853042382004,2.280864167891653e-13,5.6422995687676626e-08,1.7697402042259256e-06,12.249969029566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,2,16.0,0.2,24.21327213272123,2.6629888417358187e-15,0.4002060216619578,0.829092617282837,5.3490665671505755e-14,5.611013157807094e-08,1.758912038865446e-06,12.24996921905865,0.0,0.0,0.0,-1.4502174128993326,-1.4502174128993326,-0.005560405603297553,-1.0828165360479606e-08,-0.0061373003643961305,0.0
release_sumanchor,2,16.0,0.2,24.21327213272123,2.6629888417358187e-15,0.4002060216619578,1.0220586105024874,6.594027529788259e-14,5.635679692989546e-08,1.4270374716999113e-06,12.249975026856971,0.0,0.0,0.0,-1.240975165538894,-1.2409751655388939,-0.0011739472798695657,-3.427027325260143e-07,-0.2152321613145551,0.0
release_eftsumanchor,2,16.0,0.2,24.21327213272123,2.6629888417358187e-15,0.4002060216619578,0.6454986419439838,4.16457116224178e-14,5.635679692989546e-08,1.4270374716999113e-06,12.249975026856971,0.0,0.0,0.0,-1.700526177084231,-1.700526177084231,-0.0011739472798695657,-3.427027325260143e-07,-0.2152321613145551,0.0
release_fullsumanchor,2,16.0,0.2,24.21327213272123,2.6629888417358187e-15,0.4002060216619578,3.017255224382319,1.946646093436149e-13,5.635679692989546e-08,1.4270374716999113e-06,12.249975026856971,0.0,0.0,0.0,-0.15844645248529848,-0.15844645248529848,-0.0011739472798695657,-3.427027325260143e-07,-0.2152321613145551,0.0
release_fullwidthrefamp,2,16.0,0.2,24.21327213272123,2.6629888417358187e-15,0.4002060216619578,3.017255224382319,1.946646093436149e-13,5.635679692989546e-08,1.4270380256574998e-06,12.249975026847276,0.0,0.0,0.0,-0.15844645248529848,-0.15844645248529848,-0.0011739472798695657,-3.427021785684258e-07,-0.21523177312749478,0.0
tailm2_detlin,2,16.0,0.2,24.21327213272123,2.6629888417358187e-15,0.4002060216619578,3.0242978722931175,1.9511898068523082e-13,5.635679692989546e-08,1.4270374716999113e-06,12.249975026856971,0.0,0.0,0.0,-0.15611504829564807,-0.15611504829564807,-0.0011739472798695657,-3.427027325260143e-07,-0.2152321613145551,0.0
cell_direct_runtime,3,16.0,0.2,7.927396992875138,2.6848931964963456e-15,0.1310269836833066,1.0,2.1122828800402096e-14,1e-08,6.746047585691037e-06,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,3,16.0,0.2,7.927396992875138,2.6848931964963456e-15,0.1310269836833066,1.0,2.1122828800402096e-14,1e-08,6.801116729506008e-06,,0.0,0.0,0.0,0.0,0.0,0.0,5.506914381497115e-08,0.008130033099296606,0.0
release_sumanchor,3,16.0,0.2,7.927396992875138,2.6848931964963456e-15,0.1310269836833066,0.3379490558340837,7.138440049640879e-15,1e-08,1.4215965320292898e-05,,0.0,0.0,0.0,-1.0848601172432462,-1.0848601172432462,0.0,7.469917734601861e-06,0.7454088608385133,0.0
release_eftsumanchor,3,16.0,0.2,7.927396992875138,2.6848931964963456e-15,0.1310269836833066,0.21343752143519726,4.508404224857825e-15,1e-08,1.4215965320292898e-05,,0.0,0.0,0.0,-1.544411128788583,-1.5444111287885829,0.0,7.469917734601861e-06,0.7454088608385133,0.0
release_fullsumanchor,3,16.0,0.2,7.927396992875138,2.6848931964963456e-15,0.1310269836833066,0.997671311422291,2.1073640310245697e-14,1e-08,1.4215965320292898e-05,,0.0,0.0,0.0,-0.0023314041896504148,-0.0023314041896504148,0.0,7.469917734601861e-06,0.7454088608385133,0.0
release_fullwidthrefamp,3,16.0,0.2,7.927396992875138,2.6848931964963456e-15,0.1310269836833066,0.997671311422291,2.1073640310245697e-14,1e-08,1.4215970838747756e-05,,0.0,0.0,0.0,-0.0023314041896504148,-0.0023314041896504148,0.0,7.469923253056719e-06,0.7454092490255737,0.0
tailm2_detlin,3,16.0,0.2,7.927396992875138,2.6848931964963456e-15,0.1310269836833066,1.0,2.1122828800402096e-14,1e-08,1.4215965320292898e-05,,0.0,0.0,0.0,0.0,0.0,0.0,7.469917734601861e-06,0.7454088608385133,0.0
cell_direct_runtime,1,16.0,0.6,27.454211316755494,7.662135898223387e-15,0.4338723935406013,1.1689606822884548,2.4584885881354526e-13,2.0225998721233524e-08,3.5856485122111914e-06,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,1,16.0,0.6,27.454211316755494,7.662135898223387e-15,0.4338723935406013,0.25381818848467397,5.3381531928787555e-14,2.026213273573423e-08,3.573251300676244e-06,,0.0,0.0,0.0,-1.5272521099293668,-1.5272521099293666,0.0017849193229624969,-1.2397211534947284e-08,-0.003463443895424176,0.0
release_sumanchor,1,16.0,0.6,27.454211316755494,7.662135898223387e-15,0.4338723935406013,0.5722364739142204,1.2034937206603397e-13,3.4207744134534655e-08,1.0819390738501173e-05,,0.0,0.0,0.0,-0.714318005397164,-0.7143180053971637,0.5254832128618604,7.233742226289982e-06,1.1044006093006429,0.0
release_eftsumanchor,1,16.0,0.6,27.454211316755494,7.662135898223387e-15,0.4338723935406013,0.36140575793480306,7.600870970525135e-14,3.4207744134534655e-08,1.0819390738501173e-05,,0.0,0.0,0.0,-1.1738690169425012,-1.1738690169425012,0.5254832128618604,7.233742226289982e-06,1.1044006093006429,0.0
release_fullsumanchor,1,16.0,0.6,27.454211316755494,7.662135898223387e-15,0.4338723935406013,1.6893194507220446,3.5528762038298855e-13,3.4207744134534655e-08,1.0819390738501173e-05,,0.0,0.0,0.0,0.36821070765643155,0.36821070765643166,0.5254832128618604,7.233742226289982e-06,1.1044006093006429,0.0
release_fullwidthrefamp,1,16.0,0.6,27.454211316755494,7.662135898223387e-15,0.4338723935406013,1.6893194507220446,3.5528762038298855e-13,3.4207744134534655e-08,1.0819394938452543e-05,,0.0,0.0,0.0,0.36821070765643155,0.36821070765643166,0.5254832128618604,7.233746426241351e-06,1.104400997487987,0.0
tailm2_detlin,1,16.0,0.6,27.454211316755494,7.662135898223387e-15,0.4338723935406013,1.6932625318390007,3.5611690575374634e-13,3.4207744134534655e-08,1.0819390738501173e-05,,0.0,0.0,0.0,0.37054211184608193,0.3705421118460821,0.5254832128618604,7.233742226289982e-06,1.1044006093006429,0.0
cell_direct_runtime,2,16.0,0.6,24.21327213272123,7.988966525207455e-15,0.3992913797088491,3.5352853042382004,6.842592503674959e-13,5.6294045006820526e-08,1.7616602211062387e-06,12.249969170965525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,2,16.0,0.6,24.21327213272123,7.988966525207455e-15,0.3992913797088491,0.829092617282837,1.6047199701451727e-13,5.5981895925537206e-08,1.7508814931677531e-06,12.249969359593027,0.0,0.0,0.0,-1.4502174128993326,-1.4502174128993326,-0.005560405603297441,-1.0778727938485595e-08,-0.0061373003644069665,0.0
release_sumanchor,2,16.0,0.6,24.21327213272123,7.988966525207455e-15,0.3992913797088491,1.0220586105024874,1.9782082589364774e-13,5.622799754151832e-08,1.420522143260275e-06,12.249975140875101,0.0,0.0,0.0,-1.240975165538894,-1.2409751655388939,-0.0011739472798695657,-3.4113807784596374e-07,-0.21523216131489917,0.0
release_eftsumanchor,2,16.0,0.6,24.21327213272123,7.988966525207455e-15,0.3992913797088491,0.6454986419439838,1.249371348672534e-13,5.622799754151832e-08,1.420522143260275e-06,12.249975140875101,0.0,0.0,0.0,-1.700526177084231,-1.700526177084231,-0.0011739472798695657,-3.4113807784596374e-07,-0.21523216131489917,0.0
release_fullsumanchor,2,16.0,0.6,24.21327213272123,7.988966525207455e-15,0.3992913797088491,3.017255224382319,5.839938280308447e-13,5.622799754151832e-08,1.420522143260275e-06,12.249975140875101,0.0,0.0,0.0,-0.15844645248529848,-0.15844645248529848,-0.0011739472798695657,-3.4113807784596374e-07,-0.21523216131489917,0.0
release_fullwidthrefamp,2,16.0,0.6,24.21327213272123,7.988966525207455e-15,0.3992913797088491,3.017255224382319,5.839938280308447e-13,5.622799754151832e-08,1.4205226946890998e-06,12.249975140865455,0.0,0.0,0.0,-0.15844645248529848,-0.15844645248529848,-0.0011739472798695657,-3.411375264171389e-07,-0.2152317731275552,0.0
tailm2_detlin,2,16.0,0.6,24.21327213272123,7.988966525207455e-15,0.3992913797088491,3.0242978722931175,5.853569420556925e-13,5.622799754151832e-08,1.420522143260275e-06,12.249975140875101,0.0,0.0,0.0,-0.15611504829564807,-0.15611504829564807,-0.0011739472798695657,-3.4113807784596374e-07,-0.21523216131489917,0.0
cell_direct_runtime,3,16.0,0.6,7.927396992875138,8.054679589489035e-15,0.13254319112946042,1.0,6.424860426788971e-14,1e-08,6.746047585703029e-06,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,3,16.0,0.6,7.927396992875138,8.054679589489035e-15,0.13254319112946042,1.0,6.424860426788971e-14,1e-08,6.801116729518025e-06,,0.0,0.0,0.0,0.0,0.0,0.0,5.506914381499572e-08,0.008130033099285814,0.0
release_sumanchor,3,16.0,0.6,7.927396992875138,8.054679589489035e-15,0.13254319112946042,0.3379490558340837,2.1712755150991006e-14,1e-08,1.421596532031328e-05,,0.0,0.0,0.0,-1.0848601172432462,-1.0848601172432462,0.0,7.46991773461025e-06,0.7454088608381694,0.0
release_eftsumanchor,3,16.0,0.6,7.927396992875138,8.054679589489035e-15,0.13254319112946042,0.21343752143519726,1.3713062850609217e-14,1e-08,1.421596532031328e-05,,0.0,0.0,0.0,-1.544411128788583,-1.5444111287885829,0.0,7.46991773461025e-06,0.7454088608381694,0.0
release_fullsumanchor,3,16.0,0.6,7.927396992875138,8.054679589489035e-15,0.13254319112946042,0.997671311422291,6.409898927699734e-14,1e-08,1.421596532031328e-05,,0.0,0.0,0.0,-0.0023314041896504148,-0.0023314041896503033,0.0,7.46991773461025e-06,0.7454088608381694,0.0
release_fullwidthrefamp,3,16.0,0.6,7.927396992875138,8.054679589489035e-15,0.13254319112946042,0.997671311422291,6.409898927699734e-14,1e-08,1.421597083877217e-05,,0.0,0.0,0.0,-0.0023314041896504148,-0.0023314041896503033,0.0,7.469923253069141e-06,0.7454092490255134,0.0
tailm2_detlin,3,16.0,0.6,7.927396992875138,8.054679589489035e-15,0.13254319112946042,1.0,6.424860426788971e-14,1e-08,1.421596532031328e-05,,0.0,0.0,0.0,0.0,0.0,0.0,7.46991773461025e-06,0.7454088608381694,0.0
cell_direct_runtime,1,16.0,1.0,27.454211316755494,1.277022649703898e-14,0.4342683907466768,1.1689606822884548,4.097480980225755e-13,2.0244459077557043e-08,3.5921967729022652e-06,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,1,16.0,1.0,27.454211316755494,1.277022649703898e-14,0.4342683907466768,0.25381818848467397,8.89692198813126e-14,2.0280626071728723e-08,3.579776921063159e-06,,0.0,0.0,0.0,-1.5272521099293668,-1.5272521099293666,0.0017849193229622752,-1.2419851839106191e-08,-0.0034634438954202766,0.0
release_sumanchor,1,16.0,1.0,27.454211316755494,1.277022649703898e-14,0.4342683907466768,0.5722364739142204,2.0058228677672327e-13,3.42389656902388e-08,1.083914956060499e-05,,0.0,0.0,0.0,-0.714318005397164,-0.714318005397164,0.52548321286186,7.246952787702725e-06,1.1044006093007792,0.0
release_eftsumanchor,1,16.0,1.0,27.454211316755494,1.277022649703898e-14,0.4342683907466768,0.36140575793480306,1.266811828420856e-13,3.42389656902388e-08,1.083914956060499e-05,,0.0,0.0,0.0,-1.1738690169425012,-1.1738690169425012,0.52548321286186,7.246952787702725e-06,1.1044006093007792,0.0
release_fullsumanchor,1,16.0,1.0,27.454211316755494,1.277022649703898e-14,0.4342683907466768,1.6893194507220446,5.921460339716476e-13,3.42389656902388e-08,1.083914956060499e-05,,0.0,0.0,0.0,0.36821070765643155,0.36821070765643155,0.52548321286186,7.246952787702725e-06,1.1044006093007792,0.0
release_fullwidthrefamp,1,16.0,1.0,27.454211316755494,1.277022649703898e-14,0.4342683907466768,1.6893194507220446,5.921460339716476e-13,3.42389656902388e-08,1.0839153768225259e-05,,0.0,0.0,0.0,0.36821070765643155,0.36821070765643155,0.52548321286186,7.246956995322993e-06,1.10440099748801,0.0
tailm2_detlin,1,16.0,1.0,27.454211316755494,1.277022649703898e-14,0.4342683907466768,1.6932625318390007,5.935281762562439e-13,3.42389656902388e-08,1.083914956060499e-05,,0.0,0.0,0.0,0.37054211184608193,0.3705421118460818,0.52548321286186,7.246952787702725e-06,1.1044006093007792,0.0
cell_direct_runtime,2,16.0,1.0,24.21327213272123,1.3314944208679092e-14,0.39965581467435685,3.5352853042382004,1.1404320839458265e-12,5.634542482465008e-08,1.7648774383927655e-06,12.249969114664294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,2,16.0,1.0,24.21327213272123,1.3314944208679092e-14,0.39965581467435685,0.829092617282837,2.6745332835752877e-13,5.603299084355311e-08,1.7540790258922847e-06,12.249969303636275,0.0,0.0,0.0,-1.4502174128993326,-1.4502174128993326,-0.005560405603297441,-1.0798412500480773e-08,-0.00613730036440261,0.0
release_sumanchor,2,16.0,1.0,24.21327213272123,1.3314944208679092e-14,0.39965581467435685,1.0220586105024874,3.297013764894129e-13,5.627931707754125e-08,1.4231163599774266e-06,12.249975095476357,0.0,0.0,0.0,-1.240975165538894,-1.2409751655388939,-0.0011739472798694545,-3.417610784153389e-07,-0.21523216131476203,0.0
release_eftsumanchor,2,16.0,1.0,24.21327213272123,1.3314944208679092e-14,0.39965581467435685,0.6454986419439838,2.08228558112089e-13,5.627931707754125e-08,1.4231163599774266e-06,12.249975095476357,0.0,0.0,0.0,-1.700526177084231,-1.700526177084231,-0.0011739472798694545,-3.417610784153389e-07,-0.21523216131476203,0.0
release_fullsumanchor,2,16.0,1.0,24.21327213272123,1.3314944208679092e-14,0.39965581467435685,3.017255224382319,9.733230467180746e-13,5.627931707754125e-08,1.4231163599774266e-06,12.249975095476357,0.0,0.0,0.0,-0.15844645248529848,-0.15844645248529834,-0.0011739472798694545,-3.417610784153389e-07,-0.21523216131476203,0.0
release_fullwidthrefamp,2,16.0,1.0,24.21327213272123,1.3314944208679092e-14,0.39965581467435685,3.017255224382319,9.733230467180746e-13,5.627931707754125e-08,1.4231169124131328e-06,12.24997509546669,0.0,0.0,0.0,-0.15844645248529848,-0.15844645248529834,-0.0011739472798694545,-3.417605259796327e-07,-0.2152317731275311,0.0
tailm2_detlin,2,16.0,1.0,24.21327213272123,1.3314944208679092e-14,0.39965581467435685,3.0242978722931175,9.755949034261541e-13,5.627931707754125e-08,1.4231163599774266e-06,12.249975095476357,0.0,0.0,0.0,-0.15611504829564807,-0.15611504829564793,-0.0011739472798694545,-3.417610784153389e-07,-0.21523216131476203,0.0
cell_direct_runtime,3,16.0,1.0,7.927396992875138,1.3424465982481727e-14,0.13193723694670326,1.0,1.064942618686939e-13,1e-08,6.746047585698255e-06,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,3,16.0,1.0,7.927396992875138,1.3424465982481727e-14,0.13193723694670326,1.0,1.064942618686939e-13,1e-08,6.80111672951324e-06,,0.0,0.0,0.0,0.0,0.0,0.0,5.506914381498555e-08,0.008130033099289998,0.0
release_sumanchor,3,16.0,1.0,7.927396992875138,1.3424465982481727e-14,0.13193723694670326,0.3379490558340837,3.5989635250272764e-14,1e-08,1.4215965320305167e-05,,0.0,0.0,0.0,-1.0848601172432462,-1.0848601172432462,0.0,7.469917734606912e-06,0.7454088608383066,0.0
release_eftsumanchor,3,16.0,1.0,7.927396992875138,1.3424465982481727e-14,0.13193723694670326,0.21343752143519726,2.2729871300324865e-14,1e-08,1.4215965320305167e-05,,0.0,0.0,0.0,-1.544411128788583,-1.544411128788583,0.0,7.469917734606912e-06,0.7454088608383066,0.0
release_fullsumanchor,3,16.0,1.0,7.927396992875138,1.3424465982481727e-14,0.13193723694670326,0.997671311422291,1.0624626989748873e-13,1e-08,1.4215965320305167e-05,,0.0,0.0,0.0,-0.0023314041896504148,-0.0023314041896504148,0.0,7.469917734606912e-06,0.7454088608383066,0.0
release_fullwidthrefamp,3,16.0,1.0,7.927396992875138,1.3424465982481727e-14,0.13193723694670326,0.997671311422291,1.0624626989748873e-13,1e-08,1.4215970838762448e-05,,0.0,0.0,0.0,-0.0023314041896504148,-0.0023314041896504148,0.0,7.469923253064194e-06,0.7454092490255372,0.0
tailm2_detlin,3,16.0,1.0,7.927396992875138,1.3424465982481727e-14,0.13193723694670326,1.0,1.064942618686939e-13,1e-08,1.4215965320305167e-05,,0.0,0.0,0.0,0.0,0.0,0.0,7.469917734606912e-06,0.7454088608383066,0.0
cell_direct_runtime,1,16.0,2.0,27.454211316755494,2.554045299407796e-14,0.43420814100051464,1.1689606822884548,8.19496196045151e-13,2.0241650391623176e-08,3.5912000900455553e-06,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,1,16.0,2.0,27.454211316755494,2.554045299407796e-14,0.43420814100051464,0.25381818848467397,1.779384397626252e-13,2.0277812368040254e-08,3.5787836841906722e-06,,0.0,0.0,0.0,-1.5272521099293668,-1.5272521099293666,0.0017849193229624969,-1.241640585488302e-08,-0.0034634438954207225,0.0
release_sumanchor,1,16.0,2.0,27.454211316755494,2.554045299407796e-14,0.43420814100051464,0.5722364739142204,4.0116457355344654e-13,3.423421542741598e-08,1.0836142154487743e-05,,0.0,0.0,0.0,-0.714318005397164,-0.714318005397164,0.5254832128618601,7.244942064442188e-06,1.1044006093007583,0.0
release_eftsumanchor,1,16.0,2.0,27.454211316755494,2.554045299407796e-14,0.43420814100051464,0.36140575793480306,2.533623656841712e-13,3.423421542741598e-08,1.0836142154487743e-05,,0.0,0.0,0.0,-1.1738690169425012,-1.1738690169425012,0.5254832128618601,7.244942064442188e-06,1.1044006093007583,0.0
release_fullsumanchor,1,16.0,2.0,27.454211316755494,2.554045299407796e-14,0.43420814100051464,1.6893194507220446,1.1842920679432951e-12,3.423421542741598e-08,1.0836142154487743e-05,,0.0,0.0,0.0,0.36821070765643155,0.36821070765643155,0.5254832128618601,7.244942064442188e-06,1.1044006093007583,0.0
release_fullwidthrefamp,1,16.0,2.0,27.454211316755494,2.554045299407796e-14,0.43420814100051464,1.6893194507220446,1.1842920679432951e-12,3.423421542741598e-08,1.0836146360940765e-05,,0.0,0.0,0.0,0.36821070765643155,0.36821070765643155,0.5254832128618601,7.244946270895209e-06,1.1044009974880067,0.0
tailm2_detlin,1,16.0,2.0,27.454211316755494,2.554045299407796e-14,0.43420814100051464,1.6932625318390007,1.1870563525124877e-12,3.423421542741598e-08,1.0836142154487743e-05,,0.0,0.0,0.0,0.37054211184608193,0.3705421118460818,0.5254832128618601,7.244942064442188e-06,1.1044006093007583,0.0
cell_direct_runtime,2,16.0,2.0,24.21327213272123,2.6629888417358184e-14,0.39960036702516244,3.5352853042382004,2.280864167891653e-12,5.6337607544794084e-08,1.7643877594586084e-06,12.249969123233663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,2,16.0,2.0,24.21327213272123,2.6629888417358184e-14,0.39960036702516244,0.829092617282837,5.349066567150575e-13,5.6025216910319745e-08,1.7535923430614301e-06,12.24996931215321,0.0,0.0,0.0,-1.4502174128993326,-1.4502174128993326,-0.005560405603297441,-1.079541639717826e-08,-0.00613730036440328,0.0
release_sumanchor,2,16.0,2.0,24.21327213272123,2.6629888417358184e-14,0.39960036702516244,1.0220586105024874,6.594027529788258e-13,5.627150896937508e-08,1.422721505305239e-06,12.249975102386307,0.0,0.0,0.0,-1.240975165538894,-1.2409751655388939,-0.0011739472798695657,-3.416662541533693e-07,-0.21523216131478282,0.0
release_eftsumanchor,2,16.0,2.0,24.21327213272123,2.6629888417358184e-14,0.39960036702516244,0.6454986419439838,4.16457116224178e-13,5.627150896937508e-08,1.422721505305239e-06,12.249975102386307,0.0,0.0,0.0,-1.700526177084231,-1.700526177084231,-0.0011739472798695657,-3.416662541533693e-07,-0.21523216131478282,0.0
release_fullsumanchor,2,16.0,2.0,24.21327213272123,2.6629888417358184e-14,0.39960036702516244,3.017255224382319,1.946646093436149e-12,5.627150896937508e-08,1.422721505305239e-06,12.249975102386307,0.0,0.0,0.0,-0.15844645248529848,-0.15844645248529834,-0.0011739472798695657,-3.416662541533693e-07,-0.21523216131478282,0.0
release_fullwidthrefamp,2,16.0,2.0,24.21327213272123,2.6629888417358184e-14,0.39960036702516244,3.017255224382319,1.946646093436149e-12,5.627150896937508e-08,1.4227220575876924e-06,12.249975102376641,0.0,0.0,0.0,-0.15844645248529848,-0.15844645248529834,-0.0011739472798695657,-3.416657018709159e-07,-0.21523177312753455,0.0
tailm2_detlin,2,16.0,2.0,24.21327213272123,2.6629888417358184e-14,0.39960036702516244,3.0242978722931175,1.9511898068523082e-12,5.627150896937508e-08,1.422721505305239e-06,12.249975102386307,0.0,0.0,0.0,-0.15611504829564807,-0.15611504829564793,-0.0011739472798695657,-3.416662541533693e-07,-0.21523216131478282,0.0
cell_direct_runtime,3,16.0,2.0,7.927396992875138,2.6848931964963453e-14,0.13191893217204143,1.0,2.129885237373878e-13,1e-08,6.746047585698981e-06,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,3,16.0,2.0,7.927396992875138,2.6848931964963453e-14,0.13191893217204143,1.0,2.129885237373878e-13,1e-08,6.801116729513968e-06,,0.0,0.0,0.0,0.0,0.0,0.0,5.50691438149864e-08,0.008130033099289337,0.0
release_sumanchor,3,16.0,2.0,7.927396992875138,2.6848931964963453e-14,0.13191893217204143,0.3379490558340837,7.197927050054553e-14,1e-08,1.4215965320306402e-05,,0.0,0.0,0.0,-1.0848601172432462,-1.0848601172432462,0.0,7.4699177346074205e-06,0.7454088608382857,0.0
release_eftsumanchor,3,16.0,2.0,7.927396992875138,2.6848931964963453e-14,0.13191893217204143,0.21343752143519726,4.545974260064973e-14,1e-08,1.4215965320306402e-05,,0.0,0.0,0.0,-1.544411128788583,-1.544411128788583,0.0,7.4699177346074205e-06,0.7454088608382857,0.0
release_fullsumanchor,3,16.0,2.0,7.927396992875138,2.6848931964963453e-14,0.13191893217204143,0.997671311422291,2.1249253979497746e-13,1e-08,1.4215965320306402e-05,,0.0,0.0,0.0,-0.0023314041896504148,-0.0023314041896504148,0.0,7.4699177346074205e-06,0.7454088608382857,0.0
release_fullwidthrefamp,3,16.0,2.0,7.927396992875138,2.6848931964963453e-14,0.13191893217204143,0.997671311422291,2.1249253979497746e-13,1e-08,1.421597083876393e-05,,0.0,0.0,0.0,-0.0023314041896504148,-0.0023314041896504148,0.0,7.4699232530649494e-06,0.7454092490255338,0.0
tailm2_detlin,3,16.0,2.0,7.927396992875138,2.6848931964963453e-14,0.13191893217204143,1.0,2.129885237373878e-13,1e-08,1.4215965320306402e-05,,0.0,0.0,0.0,0.0,0.0,0.0,7.4699177346074205e-06,0.7454088608382857,0.0
cell_direct_runtime,1,16.0,4.0,27.454211316755494,5.108090598815592e-14,0.4342351723870153,1.1689606822884548,1.638992392090302e-12,2.024291052431872e-08,3.5916472402949834e-06,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,1,16.0,4.0,27.454211316755494,5.108090598815592e-14,0.4342351723870153,0.25381818848467397,3.558768795252504e-13,2.027907475197954e-08,3.5792292884390895e-06,,0.0,0.0,0.0,-1.5272521099293668,-1.5272521099293666,0.0017849193229624969,-1.2417951855893845e-08,-0.0034634438954202766,0.0
release_sumanchor,1,16.0,4.0,27.454211316755494,5.108090598815592e-14,0.4342351723870153,0.5722364739142204,8.023291471068931e-13,3.4236346659471266e-08,1.0837491392499026e-05,,0.0,0.0,0.0,-0.714318005397164,-0.714318005397164,0.5254832128618602,7.245844152204043e-06,1.1044006093007686,0.0
release_eftsumanchor,1,16.0,4.0,27.454211316755494,5.108090598815592e-14,0.4342351723870153,0.36140575793480306,5.067247313683424e-13,3.4236346659471266e-08,1.0837491392499026e-05,,0.0,0.0,0.0,-1.1738690169425012,-1.1738690169425012,0.5254832128618602,7.245844152204043e-06,1.1044006093007686,0.0
release_fullsumanchor,1,16.0,4.0,27.454211316755494,5.108090598815592e-14,0.4342351723870153,1.6893194507220446,2.3685841358865902e-12,3.4236346659471266e-08,1.0837491392499026e-05,,0.0,0.0,0.0,0.36821070765643155,0.36821070765643155,0.5254832128618602,7.245844152204043e-06,1.1044006093007686,0.0
release_fullwidthrefamp,1,16.0,4.0,27.454211316755494,5.108090598815592e-14,0.4342351723870153,1.6893194507220446,2.3685841358865902e-12,3.4236346659471266e-08,1.0837495599475719e-05,,0.0,0.0,0.0,0.36821070765643155,0.36821070765643155,0.5254832128618602,7.2458483591807356e-06,1.104400997488009,0.0
tailm2_detlin,1,16.0,4.0,27.454211316755494,5.108090598815592e-14,0.4342351723870153,1.6932625318390007,2.3741127050249754e-12,3.4236346659471266e-08,1.0837491392499026e-05,,0.0,0.0,0.0,0.37054211184608193,0.3705421118460818,0.5254832128618602,7.245844152204043e-06,1.1044006093007686,0.0
cell_direct_runtime,2,16.0,4.0,24.21327213272123,5.325977683471637e-14,0.399625243923928,3.5352853042382004,4.561728335783306e-12,5.634111481124136e-08,1.7646074482553753e-06,12.249969119389117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,2,16.0,4.0,24.21327213272123,5.325977683471637e-14,0.399625243923928,0.829092617282837,1.069813313430115e-12,5.602870472906169e-08,1.7538106876910632e-06,12.249969308332185,0.0,0.0,0.0,-1.4502174128993326,-1.4502174128993326,-0.005560405603297441,-1.0796760564312054e-08,-0.0061373003644028335,0.0
release_sumanchor,2,16.0,4.0,24.21327213272123,5.325977683471637e-14,0.399625243923928,1.0220586105024874,1.3188055059576516e-12,5.627501212089228e-08,1.4228986522923354e-06,12.249975099286237,0.0,0.0,0.0,-1.240975165538894,-1.2409751655388939,-0.001173947279869677,-3.417087959630399e-07,-0.21523216131477374,0.0
release_eftsumanchor,2,16.0,4.0,24.21327213272123,5.325977683471637e-14,0.399625243923928,0.6454986419439838,8.32914232448356e-13,5.627501212089228e-08,1.4228986522923354e-06,12.249975099286237,0.0,0.0,0.0,-1.700526177084231,-1.700526177084231,-0.001173947279869677,-3.417087959630399e-07,-0.21523216131477374,0.0
