combo_id,mode,omega,m,phase,center_D,width_D,eta_couple,region,D,slice_p95_abs_delta_base,slice_p95_abs_delta_cf,slice_mean_abs_improvement,slice_improved_fraction,slice_worsened_fraction
1489,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.05,0.0,D60_hotspot,6.4406779661016955,31.28630580743782,30.347646473793397,0.9386365671069757,1.0,0.0
1489,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.05,0.0,D60_hotspot,6.711864406779661,7.462467784829663,12.331868713583933,-4.869610023844499,0.0,1.0
1489,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.05,0.0,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
1489,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.05,0.0,D21_guard,6.4,2.1022273869561374,3.3223206148975706,-1.2201228856357718,0.0,1.0
1489,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.05,0.0,D21_guard,8.0,0.3226590996076344,0.5129872721952353,-0.19032817046148867,0.0,1.0
1490,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.05,0.15,D60_hotspot,4.813559322033898,8.950884564633627,8.950884543927957,2.0544136296913555e-08,1.0,0.0
1490,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.05,0.15,D60_hotspot,5.627118644067797,10.271915904250342,10.271913514273557,2.065354859412526e-06,1.0,0.0
1490,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.05,0.15,D60_hotspot,6.169491525423728,25.887561191706766,25.772421106138182,0.10815242625789827,1.0,0.0
1490,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.05,0.15,D60_hotspot,6.4406779661016955,31.28630580743782,31.24087662193994,0.36061243068427357,1.0,0.0
1490,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.05,0.15,D60_hotspot,6.711864406779661,7.462467784829663,12.478848553824747,-4.967579084813512,0.0,1.0
1490,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.05,0.15,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
1490,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.05,0.15,D21_guard,6.4,2.1022273869561374,3.2349160039315805,-0.7895679754133448,0.0,1.0
1490,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.05,0.15,D21_guard,8.0,0.3226590996076344,0.8315755449319515,-0.35984343933087726,0.0,1.0
1491,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.07,0.0,D60_hotspot,4.813559322033898,8.950884564633627,8.950884540782075,2.366540605808474e-08,1.0,0.0
1491,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.07,0.0,D60_hotspot,5.627118644067797,10.271915904250342,10.271711527042186,0.00020428264623446814,1.0,0.0
1491,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.07,0.0,D60_hotspot,6.169491525423728,25.887561191706766,25.187902329970996,0.6994385373755495,1.0,0.0
1491,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.07,0.0,D60_hotspot,6.4406779661016955,31.28630580743782,29.79661723488828,1.4896524411764027,1.0,0.0
1491,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.07,0.0,D60_hotspot,6.711864406779661,7.462467784829663,11.672871457828577,-4.2106226693507,0.0,1.0
1491,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.07,0.0,D21_guard,4.0,0.9136772062233662,0.9140472983252153,-0.00032840738404168,0.0,1.0
1491,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.07,0.0,D21_guard,6.4,2.1022273869561374,4.490733013094065,-2.3885380371946496,0.0,1.0
1491,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.07,0.0,D21_guard,8.0,0.3226590996076344,0.5129872712115202,-0.19032816947777365,0.0,1.0
1492,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.07,0.15,D60_hotspot,4.813559322033898,8.950884564633627,8.950884541304033,2.3398113245862293e-08,1.0,0.0
1492,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.07,0.15,D60_hotspot,5.627118644067797,10.271915904250342,10.271621050766647,0.00025480467822024453,1.0,0.0
1492,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.07,0.15,D60_hotspot,6.169491525423728,25.887561191706766,25.11821683465388,0.7718394640209635,1.0,0.0
1492,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.07,0.15,D60_hotspot,6.4406779661016955,31.28630580743782,31.21396347471076,0.5731623354076204,1.0,0.0
1492,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.07,0.15,D60_hotspot,6.711864406779661,7.462467784829663,11.820791626094412,-4.309202734828971,0.0,1.0
1492,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.07,0.15,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840413225,0.0,1.0
1492,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.07,0.15,D21_guard,6.4,2.1022273869561374,4.318819820042776,-1.5384250875890753,0.0,1.0
1492,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.07,0.15,D21_guard,8.0,0.3226590996076344,0.831575542552383,-0.3598434375779547,0.0,1.0
1493,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.1,0.0,D60_hotspot,4.813559322033898,8.950884564633627,8.950881699295982,2.84294648825575e-06,1.0,0.0
1493,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.1,0.0,D60_hotspot,5.627118644067797,10.271915904250342,10.264352369486836,0.0075600352429204135,1.0,0.0
1493,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.1,0.0,D60_hotspot,6.169491525423728,25.887561191706766,22.917470286715442,2.9691556157893264,1.0,0.0
1493,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.1,0.0,D60_hotspot,6.4406779661016955,31.28630580743782,29.246934871761617,2.039321472134866,1.0,0.0
1493,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.1,0.0,D60_hotspot,6.711864406779661,7.462467784829663,10.704947179345533,-3.242712933676998,0.0,1.0
1493,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.1,0.0,D21_guard,4.0,0.9136772062233662,0.9140472983359822,-0.0003284073935953549,0.0,1.0
1493,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.1,0.0,D21_guard,6.4,2.1022273869561374,5.895065442938531,-3.7928360284845133,0.0,1.0
1493,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.1,0.0,D21_guard,8.0,0.3226590996076344,0.5129869753643626,-0.19032787363061907,0.0,1.0
1494,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.1,0.15,D60_hotspot,4.813559322033898,8.950884564633627,8.950882171234246,2.6012729555142348e-06,1.0,0.0
1494,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.1,0.15,D60_hotspot,5.627118644067797,10.271915904250342,10.2610043523351,0.00942958547521755,1.0,0.0
1494,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.1,0.15,D60_hotspot,6.169491525423728,25.887561191706766,22.80001061305495,3.272573266792495,1.0,0.0
1494,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.1,0.15,D60_hotspot,6.4406779661016955,31.28630580743782,31.186932807447484,0.7858327622912633,1.0,0.0
1494,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.1,0.15,D60_hotspot,6.711864406779661,7.462467784829663,10.853179412191626,-3.341479023169772,0.0,1.0
1494,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.1,0.15,D21_guard,4.0,0.9136772062233662,0.914047298325245,-0.0003284073867844724,0.0,1.0
1494,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.1,0.15,D21_guard,6.4,2.1022273869561374,5.623803194912156,-2.445066344524818,0.0,1.0
1494,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.1,0.15,D21_guard,8.0,0.3226590996076344,0.8315748269092562,-0.35984291039544014,0.0,1.0
1495,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.05,0.0,D60_hotspot,4.813559322033898,8.950884564633627,8.950884543927431,2.054462944740754e-08,1.0,0.0
1495,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.05,0.0,D60_hotspot,5.627118644067797,10.271915904250342,10.2718095057213,0.00010634930021272535,1.0,0.0
1495,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.05,0.0,D60_hotspot,6.169491525423728,25.887561191706766,24.309822685467154,1.5772416723595504,1.0,0.0
1495,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.05,0.0,D60_hotspot,6.4406779661016955,31.28630580743782,16.357237327455547,14.928613992798788,1.0,0.0
1495,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.05,0.0,D60_hotspot,6.711864406779661,7.462467784829663,6.26000058633603,1.2024491317382098,1.0,0.0
1495,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.05,0.0,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
1495,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.05,0.0,D21_guard,6.4,2.1022273869561374,29.0678305783734,-26.96503289637774,0.0,1.0
1495,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.05,0.0,D21_guard,8.0,0.3226590996076344,1.6854477704432234,-1.3627886554520847,0.0,1.0
1496,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.05,0.15,D60_hotspot,4.813559322033898,8.950884564633627,8.950884543924678,2.0546006716077024e-08,1.0,0.0
1496,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.05,0.15,D60_hotspot,5.627118644067797,10.271915904250342,10.271850338928793,8.375552460648805e-05,1.0,0.0
1496,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.05,0.15,D60_hotspot,6.169491525423728,25.887561191706766,25.33213612599691,0.9817232629585587,1.0,0.0
1496,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.05,0.15,D60_hotspot,6.4406779661016955,31.28630580743782,19.610314299977922,12.893898357335631,1.0,0.0
1496,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.05,0.15,D60_hotspot,6.711864406779661,7.462467784829663,7.459787660923002,0.3016005911874233,1.0,0.0
1496,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.05,0.15,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
1496,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.05,0.15,D21_guard,6.4,2.1022273869561374,34.10416996828062,-29.92605097763522,0.0,1.0
1496,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.05,0.15,D21_guard,8.0,0.3226590996076344,1.6774684516577132,-1.3061404089868303,0.0,1.0
1497,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.07,0.0,D60_hotspot,4.813559322033898,8.950884564633627,8.950884541614561,2.2839426350174108e-08,1.0,0.0
1497,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.07,0.0,D60_hotspot,5.627118644067797,10.271915904250342,10.267730315402837,0.004183652245795126,1.0,0.0
1497,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.07,0.0,D60_hotspot,6.169491525423728,25.887561191706766,22.5205107703826,3.3659901285579226,1.0,0.0
1497,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.07,0.0,D60_hotspot,6.4406779661016955,31.28630580743782,13.868787983213132,17.417002981411525,1.0,0.0
1497,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.07,0.0,D60_hotspot,6.711864406779661,7.462467784829663,6.266678274176627,1.1957715442281245,1.0,0.0
1497,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.07,0.0,D21_guard,4.0,0.9136772062233662,0.9140472983253551,-0.00032840738416540756,0.0,1.0
1497,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.07,0.0,D21_guard,6.4,2.1022273869561374,27.316563534775035,-25.213808799238805,0.0,1.0
1497,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.07,0.0,D21_guard,8.0,0.3226590996076344,1.6854477702154484,-1.3627886552243098,0.0,1.0
1498,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.07,0.15,D60_hotspot,4.813559322033898,8.950884564633627,8.950884533953749,2.6669156449359087e-08,1.0,0.0
1498,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.07,0.15,D60_hotspot,5.627118644067797,10.271915904250342,10.26933660967994,0.0032948629941082735,1.0,0.0
1498,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.07,0.15,D60_hotspot,6.169491525423728,25.887561191706766,24.695309149808963,2.1010971620734473,1.0,0.0
1498,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.07,0.15,D60_hotspot,6.4406779661016955,31.28630580743782,17.107008045774606,15.393839209443442,1.0,0.0
1498,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.07,0.15,D60_hotspot,6.711864406779661,7.462467784829663,7.459802220569099,0.29990972374595043,1.0,0.0
1498,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.07,0.15,D21_guard,4.0,0.9136772062233662,0.914047298325368,-0.00032840738417311955,0.0,1.0
1498,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.07,0.15,D21_guard,6.4,2.1022273869561374,32.20787731792511,-28.083455831161782,0.0,1.0
1498,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.07,0.15,D21_guard,8.0,0.3226590996076344,1.6774684514296005,-1.3061404087575879,0.0,1.0
1499,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.1,0.0,D60_hotspot,4.813559322033898,8.950884564633627,8.950883656166086,9.013685000931153e-07,1.0,0.0
1499,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.1,0.0,D60_hotspot,5.627118644067797,10.271915904250342,10.206296701152638,0.0655888421938173,1.0,0.0
1499,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.1,0.0,D60_hotspot,6.169491525423728,25.887561191706766,20.22259788808678,5.6631793922256435,1.0,0.0
1499,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.1,0.0,D60_hotspot,6.4406779661016955,31.28630580743782,11.078087096112903,20.207636181978497,1.0,0.0
1499,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.1,0.0,D60_hotspot,6.711864406779661,7.462467784829663,6.293013776082891,1.1694364380058913,1.0,0.0
1499,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.1,0.0,D21_guard,4.0,0.9136772062233662,0.9140472996370157,-0.0003284085480334339,0.0,1.0
1499,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.1,0.0,D21_guard,6.4,2.1022273869561374,25.71568708793403,-23.61297161081679,0.0,1.0
1499,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.1,0.0,D21_guard,8.0,0.3226590996076344,1.6854476085409777,-1.3627884935498413,0.0,1.0
1500,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.1,0.15,D60_hotspot,4.813559322033898,8.950884564633627,8.95088071672774,2.370827700931819e-06,1.0,0.0
1500,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.1,0.15,D60_hotspot,5.627118644067797,10.271915904250342,10.231471091946936,0.05166022405160727,1.0,0.0
1500,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.1,0.15,D60_hotspot,6.169491525423728,25.887561191706766,23.866335601443566,3.548262335096129,1.0,0.0
1500,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.1,0.15,D60_hotspot,6.4406779661016955,31.28630580743782,14.273034476668442,18.21381876620207,1.0,0.0
1500,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.1,0.15,D60_hotspot,6.711864406779661,7.462467784829663,7.459859607290703,0.2932430499458997,1.0,0.0
1500,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.1,0.15,D21_guard,4.0,0.9136772062233662,0.9140472997595128,-0.000328408619946029,0.0,1.0
1500,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.1,0.15,D21_guard,6.4,2.1022273869561374,30.448843990915552,-26.384699442878077,0.0,1.0
1500,pointamp_notch,1.2,14.0,0.9853981633974482,5.8,0.1,0.15,D21_guard,8.0,0.3226590996076344,1.6774682895153763,-1.3061402460412974,0.0,1.0
1501,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.05,0.0,D60_hotspot,4.813559322033898,8.950884564633627,8.950884543927598,2.0544462977395163e-08,1.0,0.0
1501,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.05,0.0,D60_hotspot,5.627118644067797,10.271915904250342,10.27189101875016,2.4873986061060177e-05,1.0,0.0
1501,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.05,0.0,D60_hotspot,6.169491525423728,25.887561191706766,25.09976553627307,0.7875475765722824,1.0,0.0
1501,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.05,0.0,D60_hotspot,6.4406779661016955,31.28630580743782,20.413987979072935,10.872054127763473,1.0,0.0
1501,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.05,0.0,D60_hotspot,6.711864406779661,7.462467784829663,7.520882171480817,-0.05863950157625223,0.0,1.0
1501,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.05,0.0,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
1501,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.05,0.0,D21_guard,6.4,2.1022273869561374,3.5682064601537604,-1.4660147612384276,0.0,1.0
1501,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.05,0.0,D21_guard,8.0,0.3226590996076344,1.5472295552242792,-1.224570441796019,0.0,1.0
1502,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.05,0.15,D60_hotspot,4.813559322033898,8.950884564633627,8.950884543928042,2.0544204644357664e-08,1.0,0.0
1502,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.05,0.15,D60_hotspot,5.627118644067797,10.271915904250342,10.271892321024986,2.4345720509545898e-05,1.0,0.0
1502,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.05,0.15,D60_hotspot,6.169491525423728,25.887561191706766,25.25593970454193,0.7057485674536712,1.0,0.0
1502,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.05,0.15,D60_hotspot,6.4406779661016955,31.28630580743782,19.585673172651155,15.42021239011265,1.0,0.0
1502,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.05,0.15,D60_hotspot,6.711864406779661,7.462467784829663,7.131367089384421,2.2441155705434723,1.0,0.0
1502,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.05,0.15,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
1502,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.05,0.15,D21_guard,6.4,2.1022273869561374,6.827227332591882,-3.1459279623644223,0.0,1.0
1502,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.05,0.15,D21_guard,8.0,0.3226590996076344,1.6742472715862706,-1.301473796694594,0.0,1.0
1503,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.07,0.0,D60_hotspot,4.813559322033898,8.950884564633627,8.950884540671916,2.3774707832065662e-08,1.0,0.0
1503,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.07,0.0,D60_hotspot,5.627118644067797,10.271915904250342,10.270182190443322,0.001732911646731019,1.0,0.0
1503,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.07,0.0,D60_hotspot,6.169491525423728,25.887561191706766,22.788769512830484,3.0978158614722977,1.0,0.0
1503,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.07,0.0,D60_hotspot,6.4406779661016955,31.28630580743782,20.49730965301911,10.788734474727287,1.0,0.0
1503,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.07,0.0,D60_hotspot,6.711864406779661,7.462467784829663,7.310252075753898,0.1519937590251596,1.0,0.0
1503,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.07,0.0,D21_guard,4.0,0.9136772062233662,0.9140472983252255,-0.00032840738405070255,0.0,1.0
1503,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.07,0.0,D21_guard,6.4,2.1022273869561374,3.7576667803398607,-1.6554797279358597,0.0,1.0
1503,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.07,0.0,D21_guard,8.0,0.3226590996076344,1.5472295542666163,-1.224570440838356,0.0,1.0
1504,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.07,0.15,D60_hotspot,4.813559322033898,8.950884564633627,8.950884542877114,2.2487118791386386e-08,1.0,0.0
1504,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.07,0.15,D60_hotspot,5.627118644067797,10.271915904250342,10.27027291558845,0.0016961091553810768,1.0,0.0
1504,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.07,0.15,D60_hotspot,6.169491525423728,25.887561191706766,23.39738852255398,2.779256820717756,1.0,0.0
1504,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.07,0.15,D60_hotspot,6.4406779661016955,31.28630580743782,19.674770539466124,15.306580261306129,1.0,0.0
1504,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.07,0.15,D60_hotspot,6.711864406779661,7.462467784829663,6.923162813990391,2.436383181606938,1.0,0.0
1504,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.07,0.15,D21_guard,4.0,0.9136772062233662,0.9140472983252339,-0.000328407384054564,0.0,1.0
1504,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.07,0.15,D21_guard,6.4,2.1022273869561374,7.427338157248208,-3.549377956844945,0.0,1.0
1504,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.07,0.15,D21_guard,8.0,0.3226590996076344,1.6742472706340013,-1.301473795737873,0.0,1.0
1505,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.1,0.0,D60_hotspot,4.813559322033898,8.950884564633627,8.950882625936424,1.9235473465479506e-06,1.0,0.0
1505,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.1,0.0,D60_hotspot,5.627118644067797,10.271915904250342,10.230145651227616,0.04175092662776607,1.0,0.0
1505,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.1,0.0,D60_hotspot,6.169491525423728,25.887561191706766,17.685840330343822,8.199138118542967,1.0,0.0
1505,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.1,0.0,D60_hotspot,6.4406779661016955,31.28630580743782,20.559888786151085,10.726156859409208,1.0,0.0
1505,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.1,0.0,D60_hotspot,6.711864406779661,7.462467784829663,6.799004221143848,0.6632492955160342,1.0,0.0
1505,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.1,0.0,D21_guard,4.0,0.9136772062233662,0.9140472984766119,-0.0003284075183789259,0.0,1.0
1505,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.1,0.0,D21_guard,6.4,2.1022273869561374,3.9054686378724313,-1.8032852103066408,0.0,1.0
1505,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.1,0.0,D21_guard,8.0,0.3226590996076344,1.5472291117317316,-1.2245699983034763,0.0,1.0
1506,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.1,0.15,D60_hotspot,4.813559322033898,8.950884564633627,8.950883924806115,1.1651544513129119e-06,1.0,0.0
1506,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.1,0.15,D60_hotspot,5.627118644067797,10.271915904250342,10.232330777650738,0.040864538947085784,1.0,0.0
1506,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.1,0.15,D60_hotspot,6.169491525423728,25.887561191706766,19.262418663356925,7.37522007405341,1.0,0.0
1506,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.1,0.15,D60_hotspot,6.4406779661016955,31.28630580743782,19.741693488685087,15.221189351312253,1.0,0.0
1506,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.1,0.15,D60_hotspot,6.711864406779661,7.462467784829663,6.418272123627482,2.90079355031305,1.0,0.0
1506,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.1,0.15,D21_guard,4.0,0.9136772062233662,0.9140472985920018,-0.00032840757648056865,0.0,1.0
1506,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.1,0.15,D21_guard,6.4,2.1022273869561374,7.892167551347434,-3.8627634861151963,0.0,1.0
1506,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.1,0.15,D21_guard,8.0,0.3226590996076344,1.674246830591349,-1.3014733536383056,0.0,1.0
1507,pointamp_notch,1.2,14.0,0.9853981633974482,6.0,0.05,0.0,D60_hotspot,4.813559322033898,8.950884564633627,8.950884543927918,2.0544144586578808e-08,1.0,0.0
1507,pointamp_notch,1.2,14.0,0.9853981633974482,6.0,0.05,0.0,D60_hotspot,5.627118644067797,10.271915904250342,10.271913912579123,1.9907497006210222e-06,1.0,0.0
1507,pointamp_notch,1.2,14.0,0.9853981633974482,6.0,0.05,0.0,D60_hotspot,6.169491525423728,25.887561191706766,25.78076337013691,0.1067641906634454,1.0,0.0
1507,pointamp_notch,1.2,14.0,0.9853981633974482,6.0,0.05,0.0,D60_hotspot,6.4406779661016955,31.28630580743782,30.880898004035906,0.405397970514074,1.0,0.0
1507,pointamp_notch,1.2,14.0,0.9853981633974482,6.0,0.05,0.0,D60_hotspot,6.711864406779661,7.462467784829663,12.476080511387242,-5.013819654903232,0.0,1.0
1507,pointamp_notch,1.2,14.0,0.9853981633974482,6.0,0.05,0.0,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
1507,pointamp_notch,1.2,14.0,0.9853981633974482,6.0,0.05,0.0,D21_guard,6.4,2.1022273869561374,2.958622828797054,-0.8564161798528341,0.0,1.0
1507,pointamp_notch,1.2,14.0,0.9853981633974482,6.0,0.05,0.0,D21_guard,8.0,0.3226590996076344,0.6453021638232228,-0.32264306059334874,0.0,1.0
1508,pointamp_notch,1.2,14.0,0.9853981633974482,6.0,0.05,0.15,D60_hotspot,4.813559322033898,8.950884564633627,8.950884543927993,2.0544106014258866e-08,1.0,0.0
1508,pointamp_notch,1.2,14.0,0.9853981633974482,6.0,0.05,0.15,D60_hotspot,5.627118644067797,10.271915904250342,10.271913224601164,2.38026790946205e-06,1.0,0.0
1508,pointamp_notch,1.2,14.0,0.9853981633974482,6.0,0.05,0.15,D60_hotspot,6.169491525423728,25.887561191706766,25.768126351766625,0.11456772828451617,1.0,0.0
1508,pointamp_notch,1.2,14.0,0.9853981633974482,6.0,0.05,0.15,D60_hotspot,6.4406779661016955,31.28630580743782,31.28540282848217,0.10011887923405925,1.0,0.0
1508,pointamp_notch,1.2,14.0,0.9853981633974482,6.0,0.05,0.15,D60_hotspot,6.711864406779661,7.462467784829663,12.478878539274614,-4.846502478688548,0.0,1.0
1508,pointamp_notch,1.2,14.0,0.9853981633974482,6.0,0.05,0.15,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
1508,pointamp_notch,1.2,14.0,0.9853981633974482,6.0,0.05,0.15,D21_guard,6.4,2.1022273869561374,2.881940131976613,-0.49545798784422895,0.0,1.0
1508,pointamp_notch,1.2,14.0,0.9853981633974482,6.0,0.05,0.15,D21_guard,8.0,0.3226590996076344,0.9851807835701167,-0.5083752190745084,0.0,1.0
