combo_id,mode,omega,m,phase,center_D,width_D,boost,boost_center,boost_width,region,D,slice_p95_abs_delta_base,slice_p95_abs_delta_cf,slice_mean_abs_improvement,slice_improved_fraction,slice_worsened_fraction
7576,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.4,6.45,0.03,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
7576,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.4,6.45,0.03,D21_guard,6.4,2.1022273869561374,2.1487291225671186,-0.046502610992610396,0.0,1.0
7576,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.4,6.45,0.03,D21_guard,8.0,0.3226590996076344,1.2676651497900844,-0.94500603952295,0.0,1.0
7577,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.4,6.45,0.05,D60_hotspot,4.813559322033898,8.950884564633627,8.950884543926845,2.05452061712614e-08,1.0,0.0
7577,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.4,6.45,0.05,D60_hotspot,5.627118644067797,10.271915904250342,10.271892769592498,2.3123953815635495e-05,1.0,0.0
7577,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.4,6.45,0.05,D60_hotspot,6.169491525423728,25.887561191706766,25.003042381279414,0.8842402731977269,1.0,0.0
7577,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.4,6.45,0.05,D60_hotspot,6.4406779661016955,31.28630580743782,28.625003898272347,2.6612373611155595,1.0,0.0
7577,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.4,6.45,0.05,D60_hotspot,6.711864406779661,7.462467784829663,11.081747841187534,-3.6195079341875216,0.0,1.0
7577,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.4,6.45,0.05,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
7577,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.4,6.45,0.05,D21_guard,6.4,2.1022273869561374,2.1487291225671186,-0.046502610992610396,0.0,1.0
7577,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.4,6.45,0.05,D21_guard,8.0,0.3226590996076344,1.2676651497900844,-0.94500603952295,0.0,1.0
7578,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.4,6.45,0.07,D60_hotspot,4.813559322033898,8.950884564633627,8.950884543926845,2.05452061712614e-08,1.0,0.0
7578,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.4,6.45,0.07,D60_hotspot,5.627118644067797,10.271915904250342,10.271892769592498,2.3123953815635495e-05,1.0,0.0
7578,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.4,6.45,0.07,D60_hotspot,6.169491525423728,25.887561191706766,25.003042381279414,0.8842402731977269,1.0,0.0
7578,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.4,6.45,0.07,D60_hotspot,6.4406779661016955,31.28630580743782,28.625003898273995,2.661237361113898,1.0,0.0
7578,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.4,6.45,0.07,D60_hotspot,6.711864406779661,7.462467784829663,11.08126500585972,-3.6190251061141816,0.0,1.0
7578,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.4,6.45,0.07,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
7578,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.4,6.45,0.07,D21_guard,6.4,2.1022273869561374,2.1487291225671186,-0.046502610992595665,0.0,1.0
7578,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.4,6.45,0.07,D21_guard,8.0,0.3226590996076344,1.2676651497900844,-0.94500603952295,0.0,1.0
7579,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.35,0.03,D60_hotspot,4.813559322033898,8.950884564633627,8.950884543926845,2.05452061712614e-08,1.0,0.0
7579,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.35,0.03,D60_hotspot,5.627118644067797,10.271915904250342,10.271892769592498,2.3123953815635495e-05,1.0,0.0
7579,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.35,0.03,D60_hotspot,6.169491525423728,25.887561191706766,25.003042381279414,0.8842402731977269,1.0,0.0
7579,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.35,0.03,D60_hotspot,6.4406779661016955,31.28630580743782,28.625003898272347,2.6612373611155595,1.0,0.0
7579,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.35,0.03,D60_hotspot,6.711864406779661,7.462467784829663,11.081747917485263,-3.619508010484105,0.0,1.0
7579,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.35,0.03,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
7579,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.35,0.03,D21_guard,6.4,2.1022273869561374,2.1487291225671186,-0.046502610992610396,0.0,1.0
7579,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.35,0.03,D21_guard,8.0,0.3226590996076344,1.2676651497900844,-0.94500603952295,0.0,1.0
7580,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.35,0.05,D60_hotspot,4.813559322033898,8.950884564633627,8.950884543926845,2.05452061712614e-08,1.0,0.0
7580,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.35,0.05,D60_hotspot,5.627118644067797,10.271915904250342,10.271892769592498,2.3123953815635495e-05,1.0,0.0
7580,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.35,0.05,D60_hotspot,6.169491525423728,25.887561191706766,25.003042381279414,0.8842402731977269,1.0,0.0
7580,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.35,0.05,D60_hotspot,6.4406779661016955,31.28630580743782,28.625003898272347,2.6612373611155595,1.0,0.0
7580,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.35,0.05,D60_hotspot,6.711864406779661,7.462467784829663,11.079313463436891,-3.6170735930127687,0.0,1.0
7580,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.35,0.05,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
7580,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.35,0.05,D21_guard,6.4,2.1022273869561374,2.1487291225671186,-0.046502610992610396,0.0,1.0
7580,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.35,0.05,D21_guard,8.0,0.3226590996076344,1.2676651497900844,-0.94500603952295,0.0,1.0
7581,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.35,0.07,D60_hotspot,4.813559322033898,8.950884564633627,8.950884543926845,2.05452061712614e-08,1.0,0.0
7581,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.35,0.07,D60_hotspot,5.627118644067797,10.271915904250342,10.271892769592498,2.3123953815635495e-05,1.0,0.0
7581,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.35,0.07,D60_hotspot,6.169491525423728,25.887561191706766,25.003042381279414,0.8842402731977269,1.0,0.0
7581,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.35,0.07,D60_hotspot,6.4406779661016955,31.28630580743782,28.625003961717987,2.661237297671452,1.0,0.0
7581,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.35,0.07,D60_hotspot,6.711864406779661,7.462467784829663,10.965720171057702,-3.5034820073431154,0.0,1.0
7581,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.35,0.07,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
7581,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.35,0.07,D21_guard,6.4,2.1022273869561374,2.1487291211697865,-0.04650260959523643,0.0,1.0
7581,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.35,0.07,D21_guard,8.0,0.3226590996076344,1.2676651497900844,-0.94500603952295,0.0,1.0
7582,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.4,0.03,D60_hotspot,4.813559322033898,8.950884564633627,8.950884543926845,2.05452061712614e-08,1.0,0.0
7582,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.4,0.03,D60_hotspot,5.627118644067797,10.271915904250342,10.271892769592498,2.3123953815635495e-05,1.0,0.0
7582,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.4,0.03,D60_hotspot,6.169491525423728,25.887561191706766,25.003042381279414,0.8842402731977269,1.0,0.0
7582,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.4,0.03,D60_hotspot,6.4406779661016955,31.28630580743782,28.625003898272347,2.6612373611155595,1.0,0.0
7582,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.4,0.03,D60_hotspot,6.711864406779661,7.462467784829663,11.081747919497015,-3.619508012495824,0.0,1.0
7582,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.4,0.03,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
7582,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.4,0.03,D21_guard,6.4,2.1022273869561374,2.1487291225671186,-0.046502610992610396,0.0,1.0
7582,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.4,0.03,D21_guard,8.0,0.3226590996076344,1.2676651497900844,-0.94500603952295,0.0,1.0
7583,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.4,0.05,D60_hotspot,4.813559322033898,8.950884564633627,8.950884543926845,2.05452061712614e-08,1.0,0.0
7583,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.4,0.05,D60_hotspot,5.627118644067797,10.271915904250342,10.271892769592498,2.3123953815635495e-05,1.0,0.0
7583,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.4,0.05,D60_hotspot,6.169491525423728,25.887561191706766,25.003042381279414,0.8842402731977269,1.0,0.0
7583,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.4,0.05,D60_hotspot,6.4406779661016955,31.28630580743782,28.625003898272347,2.6612373611155595,1.0,0.0
7583,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.4,0.05,D60_hotspot,6.711864406779661,7.462467784829663,11.081720040515002,-3.619480133932689,0.0,1.0
7583,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.4,0.05,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
7583,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.4,0.05,D21_guard,6.4,2.1022273869561374,2.1487291225671186,-0.046502610992610396,0.0,1.0
7583,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.4,0.05,D21_guard,8.0,0.3226590996076344,1.2676651497900844,-0.94500603952295,0.0,1.0
7584,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.4,0.07,D60_hotspot,4.813559322033898,8.950884564633627,8.950884543926845,2.05452061712614e-08,1.0,0.0
7584,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.4,0.07,D60_hotspot,5.627118644067797,10.271915904250342,10.271892769592498,2.3123953815635495e-05,1.0,0.0
7584,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.4,0.07,D60_hotspot,6.169491525423728,25.887561191706766,25.003042381279414,0.8842402731977269,1.0,0.0
7584,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.4,0.07,D60_hotspot,6.4406779661016955,31.28630580743782,28.625003898785913,2.661237360601998,1.0,0.0
7584,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.4,0.07,D60_hotspot,6.711864406779661,7.462467784829663,11.069941613020053,-3.607701883405533,0.0,1.0
7584,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.4,0.07,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
7584,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.4,0.07,D21_guard,6.4,2.1022273869561374,2.148729122559388,-0.046502610984879345,0.0,1.0
7584,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.4,0.07,D21_guard,8.0,0.3226590996076344,1.2676651497900844,-0.94500603952295,0.0,1.0
7585,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.45,0.03,D60_hotspot,4.813559322033898,8.950884564633627,8.950884543926845,2.05452061712614e-08,1.0,0.0
7585,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.45,0.03,D60_hotspot,5.627118644067797,10.271915904250342,10.271892769592498,2.3123953815635495e-05,1.0,0.0
7585,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.45,0.03,D60_hotspot,6.169491525423728,25.887561191706766,25.003042381279414,0.8842402731977269,1.0,0.0
7585,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.45,0.03,D60_hotspot,6.4406779661016955,31.28630580743782,28.625003898272347,2.6612373611155595,1.0,0.0
7585,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.45,0.03,D60_hotspot,6.711864406779661,7.462467784829663,11.081747919497023,-3.6195080124958317,0.0,1.0
7585,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.45,0.03,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
7585,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.45,0.03,D21_guard,6.4,2.1022273869561374,2.1487291225671186,-0.046502610992610396,0.0,1.0
7585,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.45,0.03,D21_guard,8.0,0.3226590996076344,1.2676651497900844,-0.94500603952295,0.0,1.0
7586,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.45,0.05,D60_hotspot,4.813559322033898,8.950884564633627,8.950884543926845,2.05452061712614e-08,1.0,0.0
7586,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.45,0.05,D60_hotspot,5.627118644067797,10.271915904250342,10.271892769592498,2.3123953815635495e-05,1.0,0.0
7586,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.45,0.05,D60_hotspot,6.169491525423728,25.887561191706766,25.003042381279414,0.8842402731977269,1.0,0.0
7586,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.45,0.05,D60_hotspot,6.4406779661016955,31.28630580743782,28.625003898272347,2.6612373611155595,1.0,0.0
7586,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.45,0.05,D60_hotspot,6.711864406779661,7.462467784829663,11.081747802032787,-3.619507895033366,0.0,1.0
7586,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.45,0.05,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
7586,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.45,0.05,D21_guard,6.4,2.1022273869561374,2.1487291225671186,-0.046502610992610396,0.0,1.0
7586,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.45,0.05,D21_guard,8.0,0.3226590996076344,1.2676651497900844,-0.94500603952295,0.0,1.0
7587,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.45,0.07,D60_hotspot,4.813559322033898,8.950884564633627,8.950884543926845,2.05452061712614e-08,1.0,0.0
7587,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.45,0.07,D60_hotspot,5.627118644067797,10.271915904250342,10.271892769592498,2.3123953815635495e-05,1.0,0.0
7587,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.45,0.07,D60_hotspot,6.169491525423728,25.887561191706766,25.003042381279414,0.8842402731977269,1.0,0.0
7587,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.45,0.07,D60_hotspot,6.4406779661016955,31.28630580743782,28.62500389827482,2.6612373611130686,1.0,0.0
7587,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.45,0.07,D60_hotspot,6.711864406779661,7.462467784829663,11.081023540875178,-3.6187836447575896,0.0,1.0
7587,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.45,0.07,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
7587,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.45,0.07,D21_guard,6.4,2.1022273869561374,2.1487291225670972,-0.046502610992583016,0.0,1.0
7587,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.45,0.07,D21_guard,8.0,0.3226590996076344,1.2676651497900844,-0.94500603952295,0.0,1.0
7588,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.35,0.03,D60_hotspot,4.813559322033898,8.950884564633627,8.950884543926845,2.05452061712614e-08,1.0,0.0
7588,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.35,0.03,D60_hotspot,5.627118644067797,10.271915904250342,10.271892769592498,2.3123953815635495e-05,1.0,0.0
7588,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.35,0.03,D60_hotspot,6.169491525423728,25.887561191706766,25.003042381279414,0.8842402731977269,1.0,0.0
7588,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.35,0.03,D60_hotspot,6.4406779661016955,31.28630580743782,28.625003898272347,2.6612373611155595,1.0,0.0
7588,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.35,0.03,D60_hotspot,6.711864406779661,7.462467784829663,11.08174791681468,-3.6195080098135315,0.0,1.0
7588,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.35,0.03,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
7588,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.35,0.03,D21_guard,6.4,2.1022273869561374,2.1487291225671186,-0.046502610992610396,0.0,1.0
7588,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.35,0.03,D21_guard,8.0,0.3226590996076344,1.2676651497900844,-0.94500603952295,0.0,1.0
7589,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.35,0.05,D60_hotspot,4.813559322033898,8.950884564633627,8.950884543926845,2.05452061712614e-08,1.0,0.0
7589,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.35,0.05,D60_hotspot,5.627118644067797,10.271915904250342,10.271892769592498,2.3123953815635495e-05,1.0,0.0
7589,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.35,0.05,D60_hotspot,6.169491525423728,25.887561191706766,25.003042381279414,0.8842402731977269,1.0,0.0
7589,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.35,0.05,D60_hotspot,6.4406779661016955,31.28630580743782,28.625003898272347,2.6612373611155595,1.0,0.0
7589,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.35,0.05,D60_hotspot,6.711864406779661,7.462467784829663,11.07850185511162,-3.616261996881698,0.0,1.0
7589,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.35,0.05,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
7589,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.35,0.05,D21_guard,6.4,2.1022273869561374,2.1487291225671186,-0.046502610992610396,0.0,1.0
7589,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.35,0.05,D21_guard,8.0,0.3226590996076344,1.2676651497900844,-0.94500603952295,0.0,1.0
7590,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.35,0.07,D60_hotspot,4.813559322033898,8.950884564633627,8.950884543926845,2.05452061712614e-08,1.0,0.0
7590,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.35,0.07,D60_hotspot,5.627118644067797,10.271915904250342,10.271892769592498,2.3123953815635495e-05,1.0,0.0
7590,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.35,0.07,D60_hotspot,6.169491525423728,25.887561191706766,25.003042381279414,0.8842402731977269,1.0,0.0
7590,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.35,0.07,D60_hotspot,6.4406779661016955,31.28630580743782,28.625003982866538,2.6612372765234062,1.0,0.0
7590,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.35,0.07,D60_hotspot,6.711864406779661,7.462467784829663,10.926765575106646,-3.4645279966746823,0.0,1.0
7590,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.35,0.07,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
7590,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.35,0.07,D21_guard,6.4,2.1022273869561374,2.1487291207039902,-0.046502609129448286,0.0,1.0
7590,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.35,0.07,D21_guard,8.0,0.3226590996076344,1.2676651497900844,-0.94500603952295,0.0,1.0
7591,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.4,0.03,D60_hotspot,4.813559322033898,8.950884564633627,8.950884543926845,2.05452061712614e-08,1.0,0.0
7591,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.4,0.03,D60_hotspot,5.627118644067797,10.271915904250342,10.271892769592498,2.3123953815635495e-05,1.0,0.0
7591,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.4,0.03,D60_hotspot,6.169491525423728,25.887561191706766,25.003042381279414,0.8842402731977269,1.0,0.0
7591,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.4,0.03,D60_hotspot,6.4406779661016955,31.28630580743782,28.625003898272347,2.6612373611155595,1.0,0.0
7591,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.4,0.03,D60_hotspot,6.711864406779661,7.462467784829663,11.081747919497008,-3.6195080124958205,0.0,1.0
7591,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.4,0.03,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
7591,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.4,0.03,D21_guard,6.4,2.1022273869561374,2.1487291225671186,-0.046502610992610396,0.0,1.0
7591,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.4,0.03,D21_guard,8.0,0.3226590996076344,1.2676651497900844,-0.94500603952295,0.0,1.0
7592,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.4,0.05,D60_hotspot,4.813559322033898,8.950884564633627,8.950884543926845,2.05452061712614e-08,1.0,0.0
7592,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.4,0.05,D60_hotspot,5.627118644067797,10.271915904250342,10.271892769592498,2.3123953815635495e-05,1.0,0.0
7592,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.4,0.05,D60_hotspot,6.169491525423728,25.887561191706766,25.003042381279414,0.8842402731977269,1.0,0.0
7592,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.4,0.05,D60_hotspot,6.4406779661016955,31.28630580743782,28.625003898272347,2.6612373611155595,1.0,0.0
7592,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.4,0.05,D60_hotspot,6.711864406779661,7.462467784829663,11.08171074750487,-3.61947084106218,0.0,1.0
7592,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.4,0.05,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
7592,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.4,0.05,D21_guard,6.4,2.1022273869561374,2.1487291225671186,-0.046502610992610396,0.0,1.0
7592,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.4,0.05,D21_guard,8.0,0.3226590996076344,1.2676651497900844,-0.94500603952295,0.0,1.0
7593,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.4,0.07,D60_hotspot,4.813559322033898,8.950884564633627,8.950884543926845,2.05452061712614e-08,1.0,0.0
7593,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.4,0.07,D60_hotspot,5.627118644067797,10.271915904250342,10.271892769592498,2.3123953815635495e-05,1.0,0.0
7593,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.4,0.07,D60_hotspot,6.169491525423728,25.887561191706766,25.003042381279414,0.8842402731977269,1.0,0.0
7593,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.4,0.07,D60_hotspot,6.4406779661016955,31.28630580743782,28.625003898957083,2.6612373604308126,1.0,0.0
7593,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.4,0.07,D60_hotspot,6.711864406779661,7.462467784829663,11.066003285878024,-3.603763615435841,0.0,1.0
7593,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.4,0.07,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
7593,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.4,0.07,D21_guard,6.4,2.1022273869561374,2.1487291225568086,-0.046502610982300074,0.0,1.0
7593,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.4,0.07,D21_guard,8.0,0.3226590996076344,1.2676651497900844,-0.94500603952295,0.0,1.0
