alpha,taper,boost_peak,boost_center_D,boost_sigma_D,D60_D4p814_max_abs_delta_mu,D60_D5p627_max_abs_delta_mu,D60_D6p712_max_abs_delta_mu,D60_guard_D6p169_max_abs_delta_mu,D60_guard_D6p441_max_abs_delta_mu,D21_guard_D4p0_max_abs_delta_mu,D21_guard_D6p4_max_abs_delta_mu,D21_guard_D8p0_max_abs_delta_mu,hotspot_objective,guard60_objective,guard21_objective,joint_objective
0.78,0.0175,0.0,5.9,0.1,8.910054737292569,4.105203121027969,7.3049893117732125,7.945021489783741,20.886287429923648,0.9987595743681434,11.785811241850212,0.32218235214649305,8.910054737292569,20.886287429923648,11.785811241850212,20.886287429923648
0.78,0.0175,0.0,5.9,0.15,8.910054737292569,4.105203121027969,7.3049893117732125,7.945021489783741,20.886287429923648,0.9987595743681434,11.785811241850212,0.32218235214649305,8.910054737292569,20.886287429923648,11.785811241850212,20.886287429923648
0.78,0.0175,0.0,5.9,0.2,8.910054737292569,4.105203121027969,7.3049893117732125,7.945021489783741,20.886287429923648,0.9987595743681434,11.785811241850212,0.32218235214649305,8.910054737292569,20.886287429923648,11.785811241850212,20.886287429923648
0.78,0.0175,0.15,5.9,0.1,8.910054737292569,3.8820136790629007,7.3049893117732125,7.472272149315458,20.886297398027715,0.9987595743681434,11.785745014792944,0.32218235214649305,8.910054737292569,20.886297398027715,11.785745014792944,20.886297398027715
0.78,0.0175,0.3,5.9,0.1,8.910054737292569,3.6576963413004293,7.30498931177322,6.996233333936246,20.886307366133245,0.9987595743681434,11.785678787644486,0.32218235214649305,8.910054737292569,20.886307366133245,11.785678787644486,20.886307366133245
0.78,0.0175,0.15,5.9,0.15,8.91005473729323,2.3086750913196497,7.304989518365662,4.308958128316235,20.919810469578515,0.9987595743681434,11.717060199201953,0.32218235214649305,8.91005473729323,20.919810469578515,11.717060199201953,20.919810469578515
0.77,0.015,0.3,5.9,0.2,8.898951906250662,2.8967701879393104,7.278376609032637,6.856685094333955,20.921841621520635,1.014946891509727,11.1080163765713,0.3220763941760638,8.898951906250662,20.921841621520635,11.1080163765713,20.921841621520635
0.78,0.0175,0.3,5.9,0.15,8.910054737293894,0.44034973411953615,7.304989724958119,0.47830159359422453,20.953350016164585,0.9987595743681434,11.648210876784397,0.32218235214649305,8.910054737293894,20.953350016164585,11.648210876784397,20.953350016164585
0.78,0.015,0.0,5.9,0.1,8.909890321569204,4.257819964160241,7.3097528793618345,7.755406631533305,21.253742210724603,0.9987596991529593,11.488711067763653,0.32218235296026343,8.909890321569204,21.253742210724603,11.488711067763653,21.253742210724603
0.78,0.015,0.0,5.9,0.15,8.909890321569204,4.257819964160241,7.3097528793618345,7.755406631533305,21.253742210724603,0.9987596991529593,11.488711067763653,0.32218235296026343,8.909890321569204,21.253742210724603,11.488711067763653,21.253742210724603
0.78,0.015,0.0,5.9,0.2,8.909890321569204,4.257819964160241,7.3097528793618345,7.755406631533305,21.253742210724603,0.9987596991529593,11.488711067763653,0.32218235296026343,8.909890321569204,21.253742210724603,11.488711067763653,21.253742210724603
0.78,0.015,0.15,5.9,0.1,8.909890321569204,4.035401776849817,7.309752879361842,7.2813379167886865,21.253752232630397,0.9987596991529593,11.488644431592796,0.32218235296026343,8.909890321569204,21.253752232630397,11.488644431592796,21.253752232630397
0.78,0.015,0.3,5.9,0.1,8.909890321569204,3.8118595913048807,7.309752879361842,6.803970546689655,21.253762254537627,0.9987596991529593,11.488577795330173,0.32218235296026343,8.909890321569204,21.253762254537627,11.488577795330173,21.253762254537627
0.78,0.015,0.15,5.9,0.15,8.90989032156985,2.467335994671984,7.309753085988113,4.109195548946801,21.28744618715732,0.9987596991529593,11.419535319751752,0.32218235296026343,8.90989032156985,21.28744618715732,11.419535319751752,21.28744618715732
0.77,0.0125,0.3,5.9,0.2,8.898787581144536,2.7199572875977367,7.283135819634364,7.087709808372182,21.289488302010064,1.0149470153699265,10.80672916613375,0.32207639498987684,8.898787581144536,21.289488302010064,10.80672916613375,21.289488302010064
