mode,layer,D,eta,B,W,amp,amp_ref,partial_ratio,width_ratio,mu,chi2,log_B_ratio,log_B_sum_ratio,share_l1,delta_log_partial,delta_log_width,delta_log_mu,delta_mu,acceptance_mismatch
release_fullwidthrefamp,3,12.0,0.2,0.5739606887035393,7.609153702447416e-11,2.6430792605180306e-07,2.740266641607101e-06,0.009303250737857073,0.9376736506627183,0.009921629696304068,,-0.5551943715870833,0.0,0.10537967174024711,-0.4826313321953804,-6.814706169741485e-05,-0.482563185133683,-0.006153613145978308,0.0
release_fullwidthrefamp_pointamp,1,12.0,0.2,1.7611628266309562,7.260027395064732e-10,2.5218084151088203e-06,1.0744940970675006e-05,0.055082813044162245,0.9376736506627183,0.058744119561460896,,0.058387594215410045,0.0,0.10537967174024711,0.05255792214835634,-6.814706169741485e-05,0.052626069210053916,0.003011534484834995,0.0
release_fullwidthrefamp_pointamp,2,12.0,0.2,5.750673380040452,2.38543756712422e-09,8.285941916114402e-06,4.874270363819411e-05,0.028897783940366593,0.9376736506627183,0.030818594422422498,11.71661075862119,0.05838759421546701,0.0,0.10537967174024711,-0.21376052818361044,-6.814706169741485e-05,-0.21369238112191297,-0.007342274008792796,0.0
release_fullwidthrefamp_pointamp,3,12.0,0.2,0.5739606887035393,7.609153702447416e-11,2.6430792605180306e-07,2.740266641607101e-06,0.009303250737857073,0.9376736506627183,0.009921629696304068,,-0.5551943715870833,0.0,0.10537967174024711,-0.4826313321953804,-6.814706169741485e-05,-0.482563185133683,-0.006153613145978308,0.0
release_fullwidthrefamp_pointamp_widthboost,1,12.0,0.2,1.7611628266309562,7.260027395064732e-10,2.5218084151088203e-06,1.0744940970675006e-05,0.055082813044162245,0.9376736506627183,0.058744119561460896,,0.058387594215410045,0.0,0.10537967174024711,0.05255792214835634,-6.814706169741485e-05,0.052626069210053916,0.003011534484834995,0.0
release_fullwidthrefamp_pointamp_widthboost,2,12.0,0.2,5.750673380040452,2.38543756712422e-09,8.285941916114402e-06,4.874270363819411e-05,0.028897783940366593,0.9376736506627183,0.030818594422422498,11.71661075862119,0.05838759421546701,0.0,0.10537967174024711,-0.21376052818361044,-6.814706169741485e-05,-0.21369238112191297,-0.007342274008792796,0.0
release_fullwidthrefamp_pointamp_widthboost,3,12.0,0.2,0.5739606887035393,7.609153702447416e-11,2.6430792605180306e-07,2.740266641607101e-06,0.009303250737857073,0.9376736506627183,0.009921629696304068,,-0.5551943715870833,0.0,0.10537967174024711,-0.4826313321953804,-6.814706169741485e-05,-0.482563185133683,-0.006153613145978308,0.0
release_fullsumanchor,1,12.0,0.6,1.7611628266309562,2.17800821851942e-09,2.521811881098605e-06,1.0744940970675008e-05,0.0550829644566148,0.9373724564407464,0.058763156606678815,,0.058387594215410045,0.0,0.10537967174024711,0.05255792214835698,-0.0003894110303736319,0.05294733317873061,0.00303041822166035,0.0
release_fullsumanchor,2,12.0,0.6,5.750673380040452,7.156295545258601e-09,8.285933440119961e-06,4.874270363819415e-05,0.028897724819186787,0.9373724564407464,0.03082843390653167,11.716442358742752,0.05838759421546701,0.0,0.10537967174024711,-0.21376052818361235,-0.0003894110303736319,-0.2133711171532387,-0.007332356527621181,0.0
release_fullsumanchor,3,12.0,0.6,0.5739606887035393,2.2827407715767251e-10,2.64307671122732e-07,2.740266641607103e-06,0.009303232791608074,0.9373724564407464,0.009924798544788642,,-0.5551943715870833,0.0,0.10537967174024711,-0.48263133219538257,-0.0003894110303736319,-0.4822419211650089,-0.0061504133195501316,0.0
release_fullwidthrefamp,1,12.0,0.6,1.7611628266309562,2.17800821851942e-09,2.521811881098605e-06,1.0744940970675006e-05,0.05508296445661483,0.937673648937962,0.058744281146221274,,0.058387594215410045,0.0,0.10537967174024711,0.05255792214835761,-6.814693031532726e-05,0.052626069078672816,0.003011542761202808,0.0
release_fullwidthrefamp,2,12.0,0.6,5.750673380040452,7.156295545258601e-09,8.285933440119961e-06,4.874270363819411e-05,0.028897724819186836,0.937673648937962,0.0308185314281971,11.716611836752744,0.05838759421546701,0.0,0.10537967174024711,-0.21376052818361058,-6.814693031532726e-05,-0.21369238125329537,-0.0073422590059557535,0.0
release_fullwidthrefamp,3,12.0,0.6,0.5739606887035393,2.2827407715767251e-10,2.64307671122732e-07,2.740266641607101e-06,0.009303232791608088,0.937673648937962,0.009921610575433377,,-0.5551943715870833,0.0,0.10537967174024711,-0.4826313321953811,-6.814693031532726e-05,-0.4825631852650658,-0.006153601288905396,0.0
release_fullwidthrefamp_pointamp,1,12.0,0.6,1.7611628266309562,2.17800821851942e-09,2.521811881098605e-06,1.0744940970675006e-05,0.05508296445661483,0.937673648937962,0.058744281146221274,,0.058387594215410045,0.0,0.10537967174024711,0.05255792214835761,-6.814693031532726e-05,0.052626069078672816,0.003011542761202808,0.0
release_fullwidthrefamp_pointamp,2,12.0,0.6,5.750673380040452,7.156295545258601e-09,8.285933440119961e-06,4.874270363819411e-05,0.028897724819186836,0.937673648937962,0.0308185314281971,11.716611836752744,0.05838759421546701,0.0,0.10537967174024711,-0.21376052818361058,-6.814693031532726e-05,-0.21369238125329537,-0.0073422590059557535,0.0
release_fullwidthrefamp_pointamp,3,12.0,0.6,0.5739606887035393,2.2827407715767251e-10,2.64307671122732e-07,2.740266641607101e-06,0.009303232791608088,0.937673648937962,0.009921610575433377,,-0.5551943715870833,0.0,0.10537967174024711,-0.4826313321953811,-6.814693031532726e-05,-0.4825631852650658,-0.006153601288905396,0.0
release_fullwidthrefamp_pointamp_widthboost,1,12.0,0.6,1.7611628266309562,2.17800821851942e-09,2.521811881098605e-06,1.0744940970675006e-05,0.05508296445661483,0.937673648937962,0.058744281146221274,,0.058387594215410045,0.0,0.10537967174024711,0.05255792214835761,-6.814693031532726e-05,0.052626069078672816,0.003011542761202808,0.0
release_fullwidthrefamp_pointamp_widthboost,2,12.0,0.6,5.750673380040452,7.156295545258601e-09,8.285933440119961e-06,4.874270363819411e-05,0.028897724819186836,0.937673648937962,0.0308185314281971,11.716611836752744,0.05838759421546701,0.0,0.10537967174024711,-0.21376052818361058,-6.814693031532726e-05,-0.21369238125329537,-0.0073422590059557535,0.0
release_fullwidthrefamp_pointamp_widthboost,3,12.0,0.6,0.5739606887035393,2.2827407715767251e-10,2.64307671122732e-07,2.740266641607101e-06,0.009303232791608088,0.937673648937962,0.009921610575433377,,-0.5551943715870833,0.0,0.10537967174024711,-0.4826313321953811,-6.814693031532726e-05,-0.4825631852650658,-0.006153601288905396,0.0
release_fullsumanchor,1,12.0,1.0,1.7611628266309562,3.6300136975323663e-09,2.521812573730822e-06,1.0744940970675008e-05,0.0550829947144158,0.9373724562117558,0.0587631889004133,,0.058387594215410045,0.0,0.10537967174024711,0.052557922148356764,-0.00038941088004763955,0.05294733302840437,0.0030304198786713712,0.0
release_fullsumanchor,2,12.0,1.0,5.750673380040452,1.1927153523392983e-08,8.285931743055666e-06,4.874270363819415e-05,0.028897712981946648,0.9373724562117558,0.03082842128595525,11.716442574739432,0.05838759421546701,0.0,0.10537967174024711,-0.21376052818361194,-0.00038941088004763955,-0.21337111730356437,-0.007332353531629959,0.0
release_fullsumanchor,3,12.0,1.0,0.5739606887035393,3.804566172908709e-10,2.643076200774195e-07,2.740266641607103e-06,0.009303229198171855,0.9373724562117558,0.009924794713692998,,-0.5551943715870833,0.0,0.10537967174024711,-0.48263133219538257,-0.00038941088004763955,-0.482241921315335,-0.006150410947830639,0.0
release_fullwidthrefamp,1,12.0,1.0,1.7611628266309562,3.6300136975323663e-09,2.521812573730822e-06,1.0744940970675006e-05,0.055082994714415814,0.9376736485926085,0.058744313436868,,0.058387594215410045,0.0,0.10537967174024711,0.05255792214835698,-6.814690400835433e-05,0.052626069052365415,0.0030115444151260704,0.0
release_fullwidthrefamp,2,12.0,1.0,5.750673380040452,1.1927153523392983e-08,8.285931743055666e-06,4.874270363819411e-05,0.028897712981946686,0.9376736485926085,0.030818518815496635,11.71661205261619,0.05838759421546701,0.0,0.10537967174024711,-0.21376052818361072,-6.814690400835433e-05,-0.21369238127960238,-0.007342256002088574,0.0
release_fullwidthrefamp,3,12.0,1.0,0.5739606887035393,3.804566172908709e-10,2.643076200774195e-07,2.740266641607101e-06,0.009303229198171871,0.9376736485926085,0.0099216067467988,,-0.5551943715870833,0.0,0.10537967174024711,-0.48263133219538096,-6.814690400835433e-05,-0.48256318529137265,-0.006153598914724837,0.0
release_fullwidthrefamp_pointamp,1,12.0,1.0,1.7611628266309562,3.6300136975323663e-09,2.521812573730822e-06,1.0744940970675006e-05,0.055082994714415814,0.9376736485926085,0.058744313436868,,0.058387594215410045,0.0,0.10537967174024711,0.05255792214835698,-6.814690400835433e-05,0.052626069052365415,0.0030115444151260704,0.0
release_fullwidthrefamp_pointamp,2,12.0,1.0,5.750673380040452,1.1927153523392983e-08,8.285931743055666e-06,4.874270363819411e-05,0.028897712981946686,0.9376736485926085,0.030818518815496635,11.71661205261619,0.05838759421546701,0.0,0.10537967174024711,-0.21376052818361072,-6.814690400835433e-05,-0.21369238127960238,-0.007342256002088574,0.0
release_fullwidthrefamp_pointamp,3,12.0,1.0,0.5739606887035393,3.804566172908709e-10,2.643076200774195e-07,2.740266641607101e-06,0.009303229198171871,0.9376736485926085,0.0099216067467988,,-0.5551943715870833,0.0,0.10537967174024711,-0.48263133219538096,-6.814690400835433e-05,-0.48256318529137265,-0.006153598914724837,0.0
release_fullwidthrefamp_pointamp_widthboost,1,12.0,1.0,1.7611628266309562,3.6300136975323663e-09,2.521812573730822e-06,1.0744940970675006e-05,0.055082994714415814,0.9376736485926085,0.058744313436868,,0.058387594215410045,0.0,0.10537967174024711,0.05255792214835698,-6.814690400835433e-05,0.052626069052365415,0.0030115444151260704,0.0
release_fullwidthrefamp_pointamp_widthboost,2,12.0,1.0,5.750673380040452,1.1927153523392983e-08,8.285931743055666e-06,4.874270363819411e-05,0.028897712981946686,0.9376736485926085,0.030818518815496635,11.71661205261619,0.05838759421546701,0.0,0.10537967174024711,-0.21376052818361072,-6.814690400835433e-05,-0.21369238127960238,-0.007342256002088574,0.0
release_fullwidthrefamp_pointamp_widthboost,3,12.0,1.0,0.5739606887035393,3.804566172908709e-10,2.643076200774195e-07,2.740266641607101e-06,0.009303229198171871,0.9376736485926085,0.0099216067467988,,-0.5551943715870833,0.0,0.10537967174024711,-0.48263133219538096,-6.814690400835433e-05,-0.48256318529137265,-0.006153598914724837,0.0
release_fullsumanchor,1,12.0,2.0,1.7611628266309562,7.260021529655654e-09,2.5218116289192213e-06,1.0744940970675008e-05,0.05508295344010128,0.9373724559026104,0.05876314488786749,,0.058387594215410045,0.0,0.10537967174024711,0.05255792214835613,-0.000389410673426077,0.0529473328217822,0.0030304175974270944,0.0
release_fullsumanchor,2,12.0,2.0,5.750673380040452,2.3854307046785966e-08,8.28593533292839e-06,4.874270363819415e-05,0.028897738021770116,0.9373724559026104,0.03082844800890169,11.716442117385704,0.05838759421546701,0.0,0.10537967174024711,-0.21376052818361152,-0.000389410673426077,-0.2133711175101856,-0.007332359895405965,0.0
release_fullsumanchor,3,12.0,2.0,0.5739606887035393,7.609127006659918e-10,2.64307549129657e-07,2.740266641607103e-06,0.009303224203664267,0.9373724559026104,0.009924789388766548,,-0.5551943715870833,0.0,0.10537967174024711,-0.4826313321953824,-0.000389410673426077,-0.48224192152195633,-0.00615040765128679,0.0
release_fullwidthrefamp,1,12.0,2.0,1.7611628266309562,7.260021529655654e-09,2.5218116289192213e-06,1.0744940970675006e-05,0.05508295344010131,0.9376736481235253,0.058744269448473295,,0.058387594215410045,0.0,0.10537967174024711,0.052557922148356764,-6.814686784959013e-05,0.05262606901620623,0.0030115421580328983,0.0
release_fullwidthrefamp,2,12.0,2.0,5.750673380040452,2.3854307046785966e-08,8.28593533292839e-06,4.874270363819411e-05,0.02889773802177016,0.9376736481235253,0.03081854553511276,11.71661159531615,0.05838759421546701,0.0,0.10537967174024711,-0.21376052818361002,-6.814686784959013e-05,-0.21369238131576052,-0.007342262369194896,0.0
release_fullwidthrefamp,3,12.0,2.0,0.5739606887035393,7.609127006659918e-10,2.64307549129657e-07,2.740266641607101e-06,0.00930322420366428,0.9376736481235253,0.009921601425274044,,-0.5551943715870833,0.0,0.10537967174024711,-0.48263133219538096,-6.814686784959013e-05,-0.4825631853275312,-0.006153595614779295,0.0
release_fullwidthrefamp_pointamp,1,12.0,2.0,1.7611628266309562,7.260021529655654e-09,2.5218116289192213e-06,1.0744940970675006e-05,0.05508295344010131,0.9376736481235253,0.058744269448473295,,0.058387594215410045,0.0,0.10537967174024711,0.052557922148356764,-6.814686784959013e-05,0.05262606901620623,0.0030115421580328983,0.0
release_fullwidthrefamp_pointamp,2,12.0,2.0,5.750673380040452,2.3854307046785966e-08,8.28593533292839e-06,4.874270363819411e-05,0.02889773802177016,0.9376736481235253,0.03081854553511276,11.71661159531615,0.05838759421546701,0.0,0.10537967174024711,-0.21376052818361002,-6.814686784959013e-05,-0.21369238131576052,-0.007342262369194896,0.0
release_fullwidthrefamp_pointamp,3,12.0,2.0,0.5739606887035393,7.609127006659918e-10,2.64307549129657e-07,2.740266641607101e-06,0.00930322420366428,0.9376736481235253,0.009921601425274044,,-0.5551943715870833,0.0,0.10537967174024711,-0.48263133219538096,-6.814686784959013e-05,-0.4825631853275312,-0.006153595614779295,0.0
release_fullwidthrefamp_pointamp_widthboost,1,12.0,2.0,1.7611628266309562,7.260021529655654e-09,2.5218116289192213e-06,1.0744940970675006e-05,0.05508295344010131,0.9376736481235253,0.058744269448473295,,0.058387594215410045,0.0,0.10537967174024711,0.052557922148356764,-6.814686784959013e-05,0.05262606901620623,0.0030115421580328983,0.0
release_fullwidthrefamp_pointamp_widthboost,2,12.0,2.0,5.750673380040452,2.3854307046785966e-08,8.28593533292839e-06,4.874270363819411e-05,0.02889773802177016,0.9376736481235253,0.03081854553511276,11.71661159531615,0.05838759421546701,0.0,0.10537967174024711,-0.21376052818361002,-6.814686784959013e-05,-0.21369238131576052,-0.007342262369194896,0.0
release_fullwidthrefamp_pointamp_widthboost,3,12.0,2.0,0.5739606887035393,7.609127006659918e-10,2.64307549129657e-07,2.740266641607101e-06,0.00930322420366428,0.9376736481235253,0.009921601425274044,,-0.5551943715870833,0.0,0.10537967174024711,-0.48263133219538096,-6.814686784959013e-05,-0.4825631853275312,-0.006153595614779295,0.0
release_fullsumanchor,1,12.0,4.0,1.7611628266309562,1.4520043059311307e-08,2.521811248084272e-06,1.0744940970675008e-05,0.055082936803242326,0.9373724557282401,0.05876312715040113,,0.058387594215410045,0.0,0.10537967174024711,0.052557922148356764,-0.00038941055706870396,0.052947332705425565,0.003030416676220421,0.0
release_fullsumanchor,2,12.0,4.0,5.750673380040452,4.770863124968599e-08,8.28593706125479e-06,4.874270363819415e-05,0.02889775007707269,0.9373724557282401,0.030828460875375482,11.716441897180578,0.05838759421546701,0.0,0.10537967174024711,-0.2137605281836118,-0.00038941055706870396,-0.2133711176265431,-0.0073323629600592355,0.0
release_fullsumanchor,3,12.0,4.0,0.5739606887035393,1.5218254013319836e-09,2.6430750921487863e-07,2.740266641607103e-06,0.009303221393785355,0.9373724557282401,0.00992478639300077,,-0.5551943715870833,0.0,0.10537967174024711,-0.482631332195382,-0.00038941055706870396,-0.4822419216383133,-0.006150405796676471,0.0
release_fullwidthrefamp,1,12.0,4.0,1.7611628266309562,1.4520043059311307e-08,2.521811248084272e-06,1.0744940970675006e-05,0.05508293680324234,0.9376736478590871,0.05874425172234355,,0.058387594215410045,0.0,0.10537967174024711,0.05255792214835719,-6.814684748704533e-05,0.052626068995844114,0.003011541248162844,0.0
release_fullwidthrefamp,2,12.0,4.0,5.750673380040452,4.770863124968599e-08,8.28593706125479e-06,4.874270363819411e-05,0.028897750077072726,0.9376736478590871,0.0308185584004121,11.716611375129531,0.05838759421546701,0.0,0.10537967174024711,-0.21376052818361058,-6.814684748704533e-05,-0.21369238133612334,-0.007342265435022619,0.0
release_fullwidthrefamp,3,12.0,4.0,0.5739606887035393,1.5218254013319836e-09,2.6430750921487863e-07,2.740266641607101e-06,0.009303221393785371,0.9376736478590871,0.009921598431422967,,-0.5551943715870833,0.0,0.10537967174024711,-0.48263133219538024,-6.814684748704533e-05,-0.48256318534789316,-0.006153593758254274,0.0
release_fullwidthrefamp_pointamp,1,12.0,4.0,1.7611628266309562,1.4520043059311307e-08,2.521811248084272e-06,1.0744940970675006e-05,0.05508293680324234,0.9376736478590871,0.05874425172234355,,0.058387594215410045,0.0,0.10537967174024711,0.05255792214835719,-6.814684748704533e-05,0.052626068995844114,0.003011541248162844,0.0
release_fullwidthrefamp_pointamp,2,12.0,4.0,5.750673380040452,4.770863124968599e-08,8.28593706125479e-06,4.874270363819411e-05,0.028897750077072726,0.9376736478590871,0.0308185584004121,11.716611375129531,0.05838759421546701,0.0,0.10537967174024711,-0.21376052818361058,-6.814684748704533e-05,-0.21369238133612334,-0.007342265435022619,0.0
release_fullwidthrefamp_pointamp,3,12.0,4.0,0.5739606887035393,1.5218254013319836e-09,2.6430750921487863e-07,2.740266641607101e-06,0.009303221393785371,0.9376736478590871,0.009921598431422967,,-0.5551943715870833,0.0,0.10537967174024711,-0.48263133219538024,-6.814684748704533e-05,-0.48256318534789316,-0.006153593758254274,0.0
release_fullwidthrefamp_pointamp_widthboost,1,12.0,4.0,1.7611628266309562,1.4520043059311307e-08,2.521811248084272e-06,1.0744940970675006e-05,0.05508293680324234,0.9376736478590871,0.05874425172234355,,0.058387594215410045,0.0,0.10537967174024711,0.05255792214835719,-6.814684748704533e-05,0.052626068995844114,0.003011541248162844,0.0
release_fullwidthrefamp_pointamp_widthboost,2,12.0,4.0,5.750673380040452,4.770863124968599e-08,8.28593706125479e-06,4.874270363819411e-05,0.028897750077072726,0.9376736478590871,0.0308185584004121,11.716611375129531,0.05838759421546701,0.0,0.10537967174024711,-0.21376052818361058,-6.814684748704533e-05,-0.21369238133612334,-0.007342265435022619,0.0
release_fullwidthrefamp_pointamp_widthboost,3,12.0,4.0,0.5739606887035393,1.5218254013319836e-09,2.6430750921487863e-07,2.740266641607101e-06,0.009303221393785371,0.9376736478590871,0.009921598431422967,,-0.5551943715870833,0.0,0.10537967174024711,-0.48263133219538024,-6.814684748704533e-05,-0.48256318534789316,-0.006153593758254274,0.0
release_fullsumanchor,1,12.8,0.2,2.160138057812006,1.480230184176404e-10,1.0031298295588862e-06,1.0744940970675008e-05,0.008715779250290509,0.9369069192231918,0.009302716279987487,,0.7005636537445452,0.0,0.4116413119077357,0.7650062389102326,-4.652098318276547e-05,0.765052759893415,0.004974075129352631,0.0
release_fullsumanchor,2,12.8,0.2,2.2863788413179122,1.5326161589053446e-10,1.0386310201594255e-06,4.874270363819415e-05,0.00045404965391994325,0.9369069192231918,0.0004846262148393619,12.241520509131357,-0.34064302400938945,0.0,0.4116413119077357,-1.58372556692972,-4.652098318276547e-05,-1.5836790459465373,-0.00187688478826482,0.0
release_fullsumanchor,3,12.8,0.2,0.839880115069057,1.8142447611111103e-11,1.2294865065220176e-07,2.740266641607103e-06,0.002013083947446029,0.9369069192231918,0.002148648821075115,,-0.17449611748615282,0.0,0.4116413119077357,-0.2931386262899169,-4.652098318276547e-05,-0.29309210530673396,-0.0007317572887753955,0.0
release_fullwidthrefamp,1,12.8,0.2,2.160138057812006,1.480230184176404e-10,1.0031298295588862e-06,1.0744940970675006e-05,0.008715779250290514,0.9369428782238395,0.00930235925034512,,0.7005636537445452,0.0,0.4116413119077357,0.765006238910233,-8.141172056923507e-06,0.76501438008229,0.004973718099710263,0.0
release_fullwidthrefamp,2,12.8,0.2,2.2863788413179122,1.5326161589053446e-10,1.0386310201594255e-06,4.874270363819411e-05,0.00045404965391994384,0.9369428782238395,0.0004846076153336954,12.241520834510037,-0.34064302400938945,0.0,0.4116413119077357,-1.5837255669297188,-8.141172056923507e-06,-1.5837174257576618,-0.0018769033877704866,0.0
release_fullwidthrefamp,3,12.8,0.2,0.839880115069057,1.8142447611111103e-11,1.2294865065220176e-07,2.740266641607101e-06,0.002013083947446032,0.9369428782238395,0.0021485663579216595,,-0.17449611748615282,0.0,0.4116413119077357,-0.2931386262899154,-8.141172056923507e-06,-0.29313048511785844,-0.000731839751928851,0.0
release_fullwidthrefamp_pointamp,1,12.8,0.2,2.160138057812006,1.480230184176404e-10,1.0031298295588862e-06,1.0744940970675006e-05,0.008715779250290514,0.9369428782238395,0.00930235925034512,,0.7005636537445452,0.0,0.4116413119077357,0.765006238910233,-8.141172056923507e-06,0.76501438008229,0.004973718099710263,0.0
release_fullwidthrefamp_pointamp,2,12.8,0.2,2.2863788413179122,1.5326161589053446e-10,1.0386310201594255e-06,4.874270363819411e-05,0.00045404965391994384,0.9369428782238395,0.0004846076153336954,12.241520834510037,-0.34064302400938945,0.0,0.4116413119077357,-1.5837255669297188,-8.141172056923507e-06,-1.5837174257576618,-0.0018769033877704866,0.0
release_fullwidthrefamp_pointamp,3,12.8,0.2,0.839880115069057,1.8142447611111103e-11,1.2294865065220176e-07,2.740266641607101e-06,0.002013083947446032,0.9369428782238395,0.0021485663579216595,,-0.17449611748615282,0.0,0.4116413119077357,-0.2931386262899154,-8.141172056923507e-06,-0.29313048511785844,-0.000731839751928851,0.0
release_fullwidthrefamp_pointamp_widthboost,1,12.8,0.2,2.160138057812006,1.480230184176404e-10,1.0031298295588862e-06,1.0744940970675006e-05,0.008715779250290514,0.9369428782238395,0.00930235925034512,,0.7005636537445452,0.0,0.4116413119077357,0.765006238910233,-8.141172056923507e-06,0.76501438008229,0.004973718099710263,0.0
release_fullwidthrefamp_pointamp_widthboost,2,12.8,0.2,2.2863788413179122,1.5326161589053446e-10,1.0386310201594255e-06,4.874270363819411e-05,0.00045404965391994384,0.9369428782238395,0.0004846076153336954,12.241520834510037,-0.34064302400938945,0.0,0.4116413119077357,-1.5837255669297188,-8.141172056923507e-06,-1.5837174257576618,-0.0018769033877704866,0.0
release_fullwidthrefamp_pointamp_widthboost,3,12.8,0.2,0.839880115069057,1.8142447611111103e-11,1.2294865065220176e-07,2.740266641607101e-06,0.002013083947446032,0.9369428782238395,0.0021485663579216595,,-0.17449611748615282,0.0,0.4116413119077357,-0.2931386262899154,-8.141172056923507e-06,-0.29313048511785844,-0.000731839751928851,0.0
release_fullsumanchor,1,12.8,0.6,2.160138057812006,4.4406905525292125e-10,1.0031358602304154e-06,1.0744940970675008e-05,0.008715884046615429,0.9369069207464132,0.009302828118370259,,0.7005636537445452,0.0,0.4116413119077357,0.7650062389102326,-4.652153053163705e-05,0.7650527604407642,0.004974134930656088,0.0
release_fullsumanchor,2,12.8,0.6,2.2863788413179122,4.5977821182055166e-10,1.0386222741125739e-06,4.874270363819415e-05,0.00045404200707953676,0.9369069207464132,0.00048461805225839447,12.241520651927079,-0.34064302400938945,0.0,0.4116413119077357,-1.5837255669297197,-4.652153053163705e-05,-1.583679045399188,-0.0018768531745180087,0.0
release_fullsumanchor,3,12.8,0.6,0.839880115069057,5.44273428333333e-11,1.2294938980171685e-07,2.740266641607103e-06,0.002013108152258175,0.9369069207464132,0.0021486746523916972,,-0.17449611748615282,0.0,0.4116413119077357,-0.29313862628991627,-4.652153053163705e-05,-0.2930921047593846,-0.000731766084473616,0.0
release_fullwidthrefamp,1,12.8,0.6,2.160138057812006,4.4406905525292125e-10,1.0031358602304154e-06,1.0744940970675006e-05,0.008715884046615432,0.9369428801702079,0.009302471080234985,,0.7005636537445452,0.0,0.4116413119077357,0.765006238910233,-8.141267842971925e-06,0.7650143801780759,0.004973777892520814,0.0
release_fullwidthrefamp,2,12.8,0.6,2.2863788413179122,4.5977821182055166e-10,1.0386222741125739e-06,4.874270363819411e-05,0.00045404200707953746,0.9369428801702079,0.0004845994528471734,12.241520977304111,-0.34064302400938945,0.0,0.4116413119077357,-1.583725566929718,-8.141267842971925e-06,-1.583717425661875,-0.0018768717739292297,0.0
release_fullwidthrefamp,3,12.8,0.6,0.839880115069057,5.44273428333333e-11,1.2294938980171685e-07,2.740266641607101e-06,0.002013108152258178,0.9369428801702079,0.002148592187276636,,-0.17449611748615282,0.0,0.4116413119077357,-0.29313862628991477,-8.141267842971925e-06,-0.2931304850220717,-0.0007318485495886773,0.0
release_fullwidthrefamp_pointamp,1,12.8,0.6,2.160138057812006,4.4406905525292125e-10,1.0031358602304154e-06,1.0744940970675006e-05,0.008715884046615432,0.9369428801702079,0.009302471080234985,,0.7005636537445452,0.0,0.4116413119077357,0.765006238910233,-8.141267842971925e-06,0.7650143801780759,0.004973777892520814,0.0
release_fullwidthrefamp_pointamp,2,12.8,0.6,2.2863788413179122,4.5977821182055166e-10,1.0386222741125739e-06,4.874270363819411e-05,0.00045404200707953746,0.9369428801702079,0.0004845994528471734,12.241520977304111,-0.34064302400938945,0.0,0.4116413119077357,-1.583725566929718,-8.141267842971925e-06,-1.583717425661875,-0.0018768717739292297,0.0
release_fullwidthrefamp_pointamp,3,12.8,0.6,0.839880115069057,5.44273428333333e-11,1.2294938980171685e-07,2.740266641607101e-06,0.002013108152258178,0.9369428801702079,0.002148592187276636,,-0.17449611748615282,0.0,0.4116413119077357,-0.29313862628991477,-8.141267842971925e-06,-0.2931304850220717,-0.0007318485495886773,0.0
release_fullwidthrefamp_pointamp_widthboost,1,12.8,0.6,2.160138057812006,4.4406905525292125e-10,1.0031358602304154e-06,1.0744940970675006e-05,0.008715884046615432,0.9369428801702079,0.009302471080234985,,0.7005636537445452,0.0,0.4116413119077357,0.765006238910233,-8.141267842971925e-06,0.7650143801780759,0.004973777892520814,0.0
release_fullwidthrefamp_pointamp_widthboost,2,12.8,0.6,2.2863788413179122,4.5977821182055166e-10,1.0386222741125739e-06,4.874270363819411e-05,0.00045404200707953746,0.9369428801702079,0.0004845994528471734,12.241520977304111,-0.34064302400938945,0.0,0.4116413119077357,-1.583725566929718,-8.141267842971925e-06,-1.583717425661875,-0.0018768717739292297,0.0
release_fullwidthrefamp_pointamp_widthboost,3,12.8,0.6,0.839880115069057,5.44273428333333e-11,1.2294938980171685e-07,2.740266641607101e-06,0.002013108152258178,0.9369428801702079,0.002148592187276636,,-0.17449611748615282,0.0,0.4116413119077357,-0.29313862628991477,-8.141267842971925e-06,-0.2931304850220717,-0.0007318485495886773,0.0
release_fullsumanchor,1,12.8,1.0,2.160138057812006,7.401150920882021e-10,1.003137043971635e-06,1.0744940970675008e-05,0.008715904616824727,0.9369069210453919,0.009302850070847597,,0.7005636537445452,0.0,0.4116413119077357,0.7650062389102328,-4.652163792506453e-05,0.7650527605481577,0.004974146668904673,0.0
release_fullsumanchor,2,12.8,1.0,2.2863788413179122,7.662948077505688e-10,1.0386205016963894e-06,4.874270363819415e-05,0.0004540404574291293,0.9369069210453919,0.0004846163980969585,12.241520680864882,-0.34064302400938945,0.0,0.4116413119077357,-1.58372556692972,-4.652163792506453e-05,-1.5836790452917953,-0.0018768467679447722,0.0
release_fullsumanchor,3,12.8,1.0,0.839880115069057,9.071223805555551e-11,1.2294953488701026e-07,2.740266641607103e-06,0.0020131129033603926,0.9369069210453919,0.0021486797227564295,,-0.17449611748615282,0.0,0.4116413119077357,-0.29313862628991616,-4.652163792506453e-05,-0.29309210465199115,-0.0007317678109594146,0.0
release_fullwidthrefamp,1,12.8,1.0,2.160138057812006,7.401150920882021e-10,1.003137043971635e-06,1.0744940970675006e-05,0.00871590461682473,0.9369428805522108,0.0093024930310456,,0.7005636537445452,0.0,0.4116413119077357,0.7650062389102332,-8.14128663686927e-06,0.7650143801968702,0.004973789629102676,0.0
