alpha_center,taper,D,eta,mu,base_mu,delta_mu,delta_log_mu,acceptance_mismatch
0.8,0.01,11.2,2.0,0.11252617905678491,0.1519898977339086,-0.0394637186771237,-0.30062815906027246,0.0
0.8,0.02,11.2,2.0,0.11252617905678491,0.1519898977339086,-0.0394637186771237,-0.30062815906027246,0.0
0.8,0.03,11.2,2.0,0.11252617905678491,0.1519898977339086,-0.0394637186771237,-0.30062815906027246,0.0
0.8,0.04,11.2,2.0,0.11252617905678491,0.1519898977339086,-0.0394637186771237,-0.30062815906027246,0.0
0.8125,0.0,11.2,2.0,0.11254896894923189,0.1519898977339086,-0.039440928784676726,-0.3004256498741028,0.0
0.8125,0.01,11.2,2.0,0.11254896894923189,0.1519898977339086,-0.039440928784676726,-0.3004256498741028,0.0
0.8125,0.02,11.2,2.0,0.11254896894923189,0.1519898977339086,-0.039440928784676726,-0.3004256498741028,0.0
0.8125,0.03,11.2,2.0,0.11254896894923189,0.1519898977339086,-0.039440928784676726,-0.3004256498741028,0.0
0.8125,0.04,11.2,2.0,0.11254896894923189,0.1519898977339086,-0.039440928784676726,-0.3004256498741028,0.0
0.825,0.0,11.2,2.0,0.11257176345730874,0.1519898977339086,-0.039418134276599875,-0.3002231406879335,0.0
0.825,0.01,11.2,2.0,0.11257176345730874,0.1519898977339086,-0.039418134276599875,-0.3002231406879335,0.0
0.825,0.02,11.2,2.0,0.11257176345730874,0.1519898977339086,-0.039418134276599875,-0.3002231406879335,0.0
0.825,0.03,11.2,2.0,0.11257176345730874,0.1519898977339086,-0.039418134276599875,-0.3002231406879335,0.0
0.825,0.04,11.2,2.0,0.11257176345730874,0.1519898977339086,-0.039418134276599875,-0.3002231406879335,0.0
0.8,0.0,11.2,4.0,0.11252618618468119,0.15198990733631798,-0.039463721151636794,-0.3006281588938797,0.0
0.8,0.01,11.2,4.0,0.11252618618468119,0.15198990733631798,-0.039463721151636794,-0.3006281588938797,0.0
0.8,0.02,11.2,4.0,0.11252618618468119,0.15198990733631798,-0.039463721151636794,-0.3006281588938797,0.0
0.8,0.03,11.2,4.0,0.11252618618468119,0.15198990733631798,-0.039463721151636794,-0.3006281588938797,0.0
0.8,0.04,11.2,4.0,0.11252618618468119,0.15198990733631798,-0.039463721151636794,-0.3006281588938797,0.0
0.8125,0.0,11.2,4.0,0.11254897607740129,0.15198990733631798,-0.03944093125891669,-0.3004256497181098,0.0
0.8125,0.01,11.2,4.0,0.11254897607740129,0.15198990733631798,-0.03944093125891669,-0.3004256497181098,0.0
0.8125,0.02,11.2,4.0,0.11254897607740129,0.15198990733631798,-0.03944093125891669,-0.3004256497181098,0.0
0.8125,0.03,11.2,4.0,0.11254897607740129,0.15198990733631798,-0.03944093125891669,-0.3004256497181098,0.0
0.8125,0.04,11.2,4.0,0.11254897607740129,0.15198990733631798,-0.03944093125891669,-0.3004256497181098,0.0
0.825,0.0,11.2,4.0,0.11257177058575112,0.15198990733631798,-0.039418136750566865,-0.30022314054233995,0.0
0.825,0.01,11.2,4.0,0.11257177058575112,0.15198990733631798,-0.039418136750566865,-0.30022314054233995,0.0
0.825,0.02,11.2,4.0,0.11257177058575112,0.15198990733631798,-0.039418136750566865,-0.30022314054233995,0.0
0.825,0.03,11.2,4.0,0.11257177058575112,0.15198990733631798,-0.039418136750566865,-0.30022314054233995,0.0
0.825,0.04,11.2,4.0,0.11257177058575112,0.15198990733631798,-0.039418136750566865,-0.30022314054233995,0.0
0.8,0.0,12.0,0.2,0.03081889445197654,0.03816086843121529,-0.007341973979238754,-0.21368264582738616,0.0
0.8,0.01,12.0,0.2,0.03081889445197654,0.03816086843121529,-0.007341973979238754,-0.21368264582738616,0.0
0.8,0.02,12.0,0.2,0.03081889445197654,0.03816086843121529,-0.007341973979238754,-0.21368264582738616,0.0
0.8,0.03,12.0,0.2,0.03081889445197654,0.03816086843121529,-0.007341973979238754,-0.21368264582738616,0.0
0.8,0.04,12.0,0.2,0.03081889445197654,0.03816086843121529,-0.007341973979238754,-0.21368264582738616,0.0
0.8125,0.0,12.0,0.2,0.03081874443683439,0.03816086843121529,-0.007342123994380903,-0.21368751347465015,0.0
0.8125,0.01,12.0,0.2,0.03081874443683439,0.03816086843121529,-0.007342123994380903,-0.21368751347465015,0.0
0.8125,0.02,12.0,0.2,0.03081874443683439,0.03816086843121529,-0.007342123994380903,-0.21368751347465015,0.0
0.8125,0.03,12.0,0.2,0.03081874443683439,0.03816086843121529,-0.007342123994380903,-0.21368751347465015,0.0
0.8125,0.04,12.0,0.2,0.03081874443683439,0.03816086843121529,-0.007342123994380903,-0.21368751347465015,0.0
0.825,0.0,12.0,0.2,0.030818594422422456,0.03816086843121529,-0.007342274008792837,-0.21369238112191433,0.0
0.825,0.01,12.0,0.2,0.030818594422422456,0.03816086843121529,-0.007342274008792837,-0.21369238112191433,0.0
0.825,0.02,12.0,0.2,0.030818594422422456,0.03816086843121529,-0.007342274008792837,-0.21369238112191433,0.0
0.825,0.03,12.0,0.2,0.030818594422422456,0.03816086843121529,-0.007342274008792837,-0.21369238112191433,0.0
0.825,0.04,12.0,0.2,0.030818594422422456,0.03816086843121529,-0.007342274008792837,-0.21369238112191433,0.0
0.8,0.0,12.0,0.6,0.030818831456559427,0.03816079043415285,-0.0073419589775934255,-0.21368264597753772,0.0
0.8,0.01,12.0,0.6,0.030818831456559427,0.03816079043415285,-0.0073419589775934255,-0.21368264597753772,0.0
0.8,0.02,12.0,0.6,0.030818831456559427,0.03816079043415285,-0.0073419589775934255,-0.21368264597753772,0.0
0.8,0.03,12.0,0.6,0.030818831456559427,0.03816079043415285,-0.0073419589775934255,-0.21368264597753772,0.0
0.8,0.04,12.0,0.6,0.030818831456559427,0.03816079043415285,-0.0073419589775934255,-0.21368264597753772,0.0
0.8125,0.0,12.0,0.6,0.03081868144201313,0.03816079043415285,-0.007342108992139721,-0.21368751361541727,0.0
0.8125,0.01,12.0,0.6,0.03081868144201313,0.03816079043415285,-0.007342108992139721,-0.21368751361541727,0.0
0.8125,0.02,12.0,0.6,0.03081868144201313,0.03816079043415285,-0.007342108992139721,-0.21368751361541727,0.0
0.8125,0.03,12.0,0.6,0.03081868144201313,0.03816079043415285,-0.007342108992139721,-0.21368751361541727,0.0
0.8125,0.04,12.0,0.6,0.03081868144201313,0.03816079043415285,-0.007342108992139721,-0.21368751361541727,0.0
0.825,0.0,12.0,0.6,0.030818531428197047,0.03816079043415285,-0.007342259005955806,-0.21369238125329704,0.0
0.825,0.01,12.0,0.6,0.030818531428197047,0.03816079043415285,-0.007342259005955806,-0.21369238125329704,0.0
0.825,0.02,12.0,0.6,0.030818531428197047,0.03816079043415285,-0.007342259005955806,-0.21369238125329704,0.0
0.825,0.03,12.0,0.6,0.030818531428197047,0.03816079043415285,-0.007342259005955806,-0.21369238125329704,0.0
0.825,0.04,12.0,0.6,0.030818531428197047,0.03816079043415285,-0.007342259005955806,-0.21369238125329704,0.0
0.8,0.0,12.0,1.0,0.030818818843620362,0.03816077481758521,-0.007341955973964847,-0.2136826460076024,0.0
0.8,0.01,12.0,1.0,0.030818818843620362,0.03816077481758521,-0.007341955973964847,-0.2136826460076024,0.0
0.8,0.02,12.0,1.0,0.030818818843620362,0.03816077481758521,-0.007341955973964847,-0.2136826460076024,0.0
0.8,0.03,12.0,1.0,0.030818818843620362,0.03816077481758521,-0.007341955973964847,-0.2136826460076024,0.0
0.8,0.04,12.0,1.0,0.030818818843620362,0.03816077481758521,-0.007341955973964847,-0.2136826460076024,0.0
0.8125,0.0,12.0,1.0,0.03081866882919337,0.03816077481758521,-0.007342105988391839,-0.2136875136436031,0.0
0.8125,0.01,12.0,1.0,0.03081866882919337,0.03816077481758521,-0.007342105988391839,-0.2136875136436031,0.0
0.8125,0.02,12.0,1.0,0.03081866882919337,0.03816077481758521,-0.007342105988391839,-0.2136875136436031,0.0
0.8125,0.03,12.0,1.0,0.03081866882919337,0.03816077481758521,-0.007342105988391839,-0.2136875136436031,0.0
0.8125,0.04,12.0,1.0,0.03081866882919337,0.03816077481758521,-0.007342105988391839,-0.2136875136436031,0.0
0.825,0.0,12.0,1.0,0.030818518815496597,0.03816077481758521,-0.007342256002088612,-0.2136923812796036,0.0
0.825,0.01,12.0,1.0,0.030818518815496597,0.03816077481758521,-0.007342256002088612,-0.2136923812796036,0.0
0.825,0.02,12.0,1.0,0.030818518815496597,0.03816077481758521,-0.007342256002088612,-0.2136923812796036,0.0
0.825,0.03,12.0,1.0,0.030818518815496597,0.03816077481758521,-0.007342256002088612,-0.2136923812796036,0.0
0.825,0.04,12.0,1.0,0.030818518815496597,0.03816077481758521,-0.007342256002088612,-0.2136923812796036,0.0
0.8,0.0,12.0,2.0,0.030818845563337405,0.038160807904307655,-0.007341962340970249,-0.21368264604892634,0.0
0.8,0.01,12.0,2.0,0.030818845563337405,0.038160807904307655,-0.007341962340970249,-0.21368264604892634,0.0
0.8,0.02,12.0,2.0,0.030818845563337405,0.038160807904307655,-0.007341962340970249,-0.21368264604892634,0.0
0.8,0.03,12.0,2.0,0.030818845563337405,0.038160807904307655,-0.007341962340970249,-0.21368264604892634,0.0
0.8,0.04,12.0,2.0,0.030818845563337405,0.038160807904307655,-0.007341962340970249,-0.21368264604892634,0.0
0.8125,0.0,12.0,2.0,0.030818695548859947,0.038160807904307655,-0.007342112355447707,-0.2136875136823443,0.0
0.8125,0.01,12.0,2.0,0.030818695548859947,0.038160807904307655,-0.007342112355447707,-0.2136875136823443,0.0
0.8125,0.02,12.0,2.0,0.030818695548859947,0.038160807904307655,-0.007342112355447707,-0.2136875136823443,0.0
0.8125,0.03,12.0,2.0,0.030818695548859947,0.038160807904307655,-0.007342112355447707,-0.2136875136823443,0.0
0.8125,0.04,12.0,2.0,0.030818695548859947,0.038160807904307655,-0.007342112355447707,-0.2136875136823443,0.0
0.825,0.0,12.0,2.0,0.03081854553511271,0.038160807904307655,-0.007342262369194944,-0.21369238131576204,0.0
0.825,0.01,12.0,2.0,0.03081854553511271,0.038160807904307655,-0.007342262369194944,-0.21369238131576204,0.0
0.825,0.02,12.0,2.0,0.03081854553511271,0.038160807904307655,-0.007342262369194944,-0.21369238131576204,0.0
0.825,0.03,12.0,2.0,0.03081854553511271,0.038160807904307655,-0.007342262369194944,-0.21369238131576204,0.0
0.825,0.04,12.0,2.0,0.03081854553511271,0.038160807904307655,-0.007342262369194944,-0.21369238131576204,0.0
0.8,0.0,12.0,4.0,0.030818858428672352,0.03816082383543472,-0.007341965406762366,-0.213682646072198,0.0
0.8,0.01,12.0,4.0,0.030818858428672352,0.03816082383543472,-0.007341965406762366,-0.213682646072198,0.0
0.8,0.02,12.0,4.0,0.030818858428672352,0.03816082383543472,-0.007341965406762366,-0.213682646072198,0.0
0.8,0.03,12.0,4.0,0.030818858428672352,0.03816082383543472,-0.007341965406762366,-0.213682646072198,0.0
0.8,0.04,12.0,4.0,0.030818858428672352,0.03816082383543472,-0.007341965406762366,-0.213682646072198,0.0
0.8125,0.0,12.0,4.0,0.0308187084141771,0.03816082383543472,-0.007342115421257619,-0.21368751370416134,0.0
0.8125,0.01,12.0,4.0,0.0308187084141771,0.03816082383543472,-0.007342115421257619,-0.21368751370416134,0.0
0.8125,0.02,12.0,4.0,0.0308187084141771,0.03816082383543472,-0.007342115421257619,-0.21368751370416134,0.0
0.8125,0.03,12.0,4.0,0.0308187084141771,0.03816082383543472,-0.007342115421257619,-0.21368751370416134,0.0
0.8125,0.04,12.0,4.0,0.0308187084141771,0.03816082383543472,-0.007342115421257619,-0.21368751370416134,0.0
0.825,0.0,12.0,4.0,0.030818558400412057,0.03816082383543472,-0.007342265435022661,-0.21369238133612473,0.0
0.825,0.01,12.0,4.0,0.030818558400412057,0.03816082383543472,-0.007342265435022661,-0.21369238133612473,0.0
0.825,0.02,12.0,4.0,0.030818558400412057,0.03816082383543472,-0.007342265435022661,-0.21369238133612473,0.0
0.825,0.03,12.0,4.0,0.030818558400412057,0.03816082383543472,-0.007342265435022661,-0.21369238133612473,0.0
0.825,0.04,12.0,4.0,0.030818558400412057,0.03816082383543472,-0.007342265435022661,-0.21369238133612473,0.0
0.8,0.0,12.8,0.2,0.0004846081789445906,0.002361511003104182,-0.0018769028241595914,-1.5837162627330836,0.0
0.8,0.01,12.8,0.2,0.0004846081789445906,0.002361511003104182,-0.0018769028241595914,-1.5837162627330836,0.0
0.8,0.02,12.8,0.2,0.0004846081789445906,0.002361511003104182,-0.0018769028241595914,-1.5837162627330836,0.0
0.8,0.03,12.8,0.2,0.0004846081789445906,0.002361511003104182,-0.0018769028241595914,-1.5837162627330836,0.0
0.8,0.04,12.8,0.2,0.0004846081789445906,0.002361511003104182,-0.0018769028241595914,-1.5837162627330836,0.0
0.8125,0.0,12.8,0.2,0.00048460789713906076,0.002361511003104182,-0.0018769031059651213,-1.5837168442453735,0.0
0.8125,0.01,12.8,0.2,0.00048460789713906076,0.002361511003104182,-0.0018769031059651213,-1.5837168442453735,0.0
0.8125,0.02,12.8,0.2,0.00048460789713906076,0.002361511003104182,-0.0018769031059651213,-1.5837168442453735,0.0
0.8125,0.03,12.8,0.2,0.00048460789713906076,0.002361511003104182,-0.0018769031059651213,-1.5837168442453735,0.0
0.8125,0.04,12.8,0.2,0.00048460789713906076,0.002361511003104182,-0.0018769031059651213,-1.5837168442453735,0.0
0.825,0.0,12.8,0.2,0.00048460761533369477,0.002361511003104182,-0.0018769033877704872,-1.5837174257576632,0.0
0.825,0.01,12.8,0.2,0.00048460761533369477,0.002361511003104182,-0.0018769033877704872,-1.5837174257576632,0.0
0.825,0.02,12.8,0.2,0.00048460761533369477,0.002361511003104182,-0.0018769033877704872,-1.5837174257576632,0.0
0.825,0.03,12.8,0.2,0.00048460761533369477,0.002361511003104182,-0.0018769033877704872,-1.5837174257576632,0.0
0.825,0.04,12.8,0.2,0.00048460761533369477,0.002361511003104182,-0.0018769033877704872,-1.5837174257576632,0.0
0.8,0.0,12.8,0.6,0.0004846000164552064,0.002361471226776403,-0.0018768712103211967,-1.5837162626236134,0.0
0.8,0.01,12.8,0.6,0.0004846000164552064,0.002361471226776403,-0.0018768712103211967,-1.5837162626236134,0.0
0.8,0.02,12.8,0.6,0.0004846000164552064,0.002361471226776403,-0.0018768712103211967,-1.5837162626236134,0.0
0.8,0.03,12.8,0.6,0.0004846000164552064,0.002361471226776403,-0.0018768712103211967,-1.5837162626236134,0.0
0.8,0.04,12.8,0.6,0.0004846000164552064,0.002361471226776403,-0.0018768712103211967,-1.5837162626236134,0.0
0.8125,0.0,12.8,0.6,0.0004845997346511076,0.002361471226776403,-0.0018768714921252956,-1.583716844142745,0.0
0.8125,0.01,12.8,0.6,0.0004845997346511076,0.002361471226776403,-0.0018768714921252956,-1.583716844142745,0.0
0.8125,0.02,12.8,0.6,0.0004845997346511076,0.002361471226776403,-0.0018768714921252956,-1.583716844142745,0.0
0.8125,0.03,12.8,0.6,0.0004845997346511076,0.002361471226776403,-0.0018768714921252956,-1.583716844142745,0.0
0.8125,0.04,12.8,0.6,0.0004845997346511076,0.002361471226776403,-0.0018768714921252956,-1.583716844142745,0.0
0.825,0.0,12.8,0.6,0.00048459945284717263,0.002361471226776403,-0.0018768717739292306,-1.5837174256618767,0.0
0.825,0.01,12.8,0.6,0.00048459945284717263,0.002361471226776403,-0.0018768717739292306,-1.5837174256618767,0.0
0.825,0.02,12.8,0.6,0.00048459945284717263,0.002361471226776403,-0.0018768717739292306,-1.5837174256618767,0.0
0.825,0.03,12.8,0.6,0.00048459945284717263,0.002361471226776403,-0.0018768717739292306,-1.5837174256618767,0.0
0.825,0.04,12.8,0.6,0.00048459945284717263,0.002361471226776403,-0.0018768717739292306,-1.5837174256618767,0.0
0.8,0.0,12.8,1.0,0.00048459836231369845,0.0023614631660417306,-0.001876864803728032,-1.583716262602135,0.0
0.8,0.01,12.8,1.0,0.00048459836231369845,0.0023614631660417306,-0.001876864803728032,-1.583716262602135,0.0
0.8,0.02,12.8,1.0,0.00048459836231369845,0.0023614631660417306,-0.001876864803728032,-1.583716262602135,0.0
0.8,0.03,12.8,1.0,0.00048459836231369845,0.0023614631660417306,-0.001876864803728032,-1.583716262602135,0.0
0.8,0.04,12.8,1.0,0.00048459836231369845,0.0023614631660417306,-0.001876864803728032,-1.583716262602135,0.0
0.8125,0.0,12.8,1.0,0.00048459808050991095,0.0023614631660417306,-0.0018768650855318196,-1.5837168441226093,0.0
0.8125,0.01,12.8,1.0,0.00048459808050991095,0.0023614631660417306,-0.0018768650855318196,-1.5837168441226093,0.0
0.8125,0.02,12.8,1.0,0.00048459808050991095,0.0023614631660417306,-0.0018768650855318196,-1.5837168441226093,0.0
0.8125,0.03,12.8,1.0,0.00048459808050991095,0.0023614631660417306,-0.0018768650855318196,-1.5837168441226093,0.0
0.8125,0.04,12.8,1.0,0.00048459808050991095,0.0023614631660417306,-0.0018768650855318196,-1.5837168441226093,0.0
0.825,0.0,12.8,1.0,0.0004845977987062874,0.0023614631660417306,-0.0018768653673354432,-1.5837174256430833,0.0
0.825,0.01,12.8,1.0,0.0004845977987062874,0.0023614631660417306,-0.0018768653673354432,-1.5837174256430833,0.0
0.825,0.02,12.8,1.0,0.0004845977987062874,0.0023614631660417306,-0.0018768653673354432,-1.5837174256430833,0.0
0.825,0.03,12.8,1.0,0.0004845977987062874,0.0023614631660417306,-0.0018768653673354432,-1.5837174256430833,0.0
0.825,0.04,12.8,1.0,0.0004845977987062874,0.0023614631660417306,-0.0018768653673354432,-1.5837174256430833,0.0
0.8,0.0,12.8,2.0,0.00048459646417899245,0.0023614539164536464,-0.001876857452274654,-1.5837162626370498,0.0
0.8,0.01,12.8,2.0,0.00048459646417899245,0.0023614539164536464,-0.001876857452274654,-1.5837162626370498,0.0
0.8,0.02,12.8,2.0,0.00048459646417899245,0.0023614539164536464,-0.001876857452274654,-1.5837162626370498,0.0
0.8,0.03,12.8,2.0,0.00048459646417899245,0.0023614539164536464,-0.001876857452274654,-1.5837162626370498,0.0
0.8,0.04,12.8,2.0,0.00048459646417899245,0.0023614539164536464,-0.001876857452274654,-1.5837162626370498,0.0
0.8125,0.0,12.8,2.0,0.00048459618237736625,0.0023614539164536464,-0.0018768577340762802,-1.5837168441553418,0.0
0.8125,0.01,12.8,2.0,0.00048459618237736625,0.0023614539164536464,-0.0018768577340762802,-1.5837168441553418,0.0
0.8125,0.02,12.8,2.0,0.00048459618237736625,0.0023614539164536464,-0.0018768577340762802,-1.5837168441553418,0.0
0.8125,0.03,12.8,2.0,0.00048459618237736625,0.0023614539164536464,-0.0018768577340762802,-1.5837168441553418,0.0
0.8125,0.04,12.8,2.0,0.00048459618237736625,0.0023614539164536464,-0.0018768577340762802,-1.5837168441553418,0.0
0.825,0.0,12.8,2.0,0.000484595900575904,0.0023614539164536464,-0.0018768580158777424,-1.5837174256736335,0.0
0.825,0.01,12.8,2.0,0.000484595900575904,0.0023614539164536464,-0.0018768580158777424,-1.5837174256736335,0.0
0.825,0.02,12.8,2.0,0.000484595900575904,0.0023614539164536464,-0.0018768580158777424,-1.5837174256736335,0.0
0.825,0.03,12.8,2.0,0.000484595900575904,0.0023614539164536464,-0.0018768580158777424,-1.5837174256736335,0.0
0.825,0.04,12.8,2.0,0.000484595900575904,0.0023614539164536464,-0.0018768580158777424,-1.5837174256736335,0.0
0.8,0.0,12.8,4.0,0.00048459643864880007,0.0023614537920471743,-0.0018768573533983742,-1.5837162626383048,0.0
0.8,0.01,12.8,4.0,0.00048459643864880007,0.0023614537920471743,-0.0018768573533983742,-1.5837162626383048,0.0
0.8,0.02,12.8,4.0,0.00048459643864880007,0.0023614537920471743,-0.0018768573533983742,-1.5837162626383048,0.0
0.8,0.03,12.8,4.0,0.00048459643864880007,0.0023614537920471743,-0.0018768573533983742,-1.5837162626383048,0.0
0.8,0.04,12.8,4.0,0.00048459643864880007,0.0023614537920471743,-0.0018768573533983742,-1.5837162626383048,0.0
0.8125,0.0,12.8,4.0,0.00048459615684722673,0.0023614537920471743,-0.0018768576351999475,-1.5837168441565184,0.0
0.8125,0.01,12.8,4.0,0.00048459615684722673,0.0023614537920471743,-0.0018768576351999475,-1.5837168441565184,0.0
0.8125,0.02,12.8,4.0,0.00048459615684722673,0.0023614537920471743,-0.0018768576351999475,-1.5837168441565184,0.0
0.8125,0.03,12.8,4.0,0.00048459615684722673,0.0023614537920471743,-0.0018768576351999475,-1.5837168441565184,0.0
0.8125,0.04,12.8,4.0,0.00048459615684722673,0.0023614537920471743,-0.0018768576351999475,-1.5837168441565184,0.0
0.825,0.0,12.8,4.0,0.00048459587504581726,0.0023614537920471743,-0.001876857917001357,-1.5837174256747317,0.0
0.825,0.01,12.8,4.0,0.00048459587504581726,0.0023614537920471743,-0.001876857917001357,-1.5837174256747317,0.0
0.825,0.02,12.8,4.0,0.00048459587504581726,0.0023614537920471743,-0.001876857917001357,-1.5837174256747317,0.0
0.825,0.03,12.8,4.0,0.00048459587504581726,0.0023614537920471743,-0.001876857917001357,-1.5837174256747317,0.0
0.825,0.04,12.8,4.0,0.00048459587504581726,0.0023614537920471743,-0.001876857917001357,-1.5837174256747317,0.0
0.8,0.0,13.600000000000001,0.2,0.00011738525450095037,0.0001778917797778046,-6.050652527685422e-05,-0.4157140876190511,0.0
0.8,0.01,13.600000000000001,0.2,0.00011738525450095037,0.0001778917797778046,-6.050652527685422e-05,-0.4157140876190511,0.0
0.8,0.02,13.600000000000001,0.2,0.00011738525450095037,0.0001778917797778046,-6.050652527685422e-05,-0.4157140876190511,0.0
0.8,0.03,13.600000000000001,0.2,0.00011738525450095037,0.0001778917797778046,-6.050652527685422e-05,-0.4157140876190511,0.0
0.8,0.04,13.600000000000001,0.2,0.00011738525450095037,0.0001778917797778046,-6.050652527685422e-05,-0.4157140876190511,0.0
0.8125,0.0,13.600000000000001,0.2,0.00011738525714325607,0.0001778917797778046,-6.050652263454852e-05,-0.41571406510936115,0.0
0.8125,0.01,13.600000000000001,0.2,0.00011738525714325607,0.0001778917797778046,-6.050652263454852e-05,-0.41571406510936115,0.0
0.8125,0.02,13.600000000000001,0.2,0.00011738525714325607,0.0001778917797778046,-6.050652263454852e-05,-0.41571406510936115,0.0
0.8125,0.03,13.600000000000001,0.2,0.00011738525714325607,0.0001778917797778046,-6.050652263454852e-05,-0.41571406510936115,0.0
0.8125,0.04,13.600000000000001,0.2,0.00011738525714325607,0.0001778917797778046,-6.050652263454852e-05,-0.41571406510936115,0.0
0.825,0.0,13.600000000000001,0.2,0.00011738525978556184,0.0001778917797778046,-6.050651999224275e-05,-0.4157140425996712,0.0
0.825,0.01,13.600000000000001,0.2,0.00011738525978556184,0.0001778917797778046,-6.050651999224275e-05,-0.4157140425996712,0.0
0.825,0.02,13.600000000000001,0.2,0.00011738525978556184,0.0001778917797778046,-6.050651999224275e-05,-0.4157140425996712,0.0
0.825,0.03,13.600000000000001,0.2,0.00011738525978556184,0.0001778917797778046,-6.050651999224275e-05,-0.4157140425996712,0.0
0.825,0.04,13.600000000000001,0.2,0.00011738525978556184,0.0001778917797778046,-6.050651999224275e-05,-0.4157140425996712,0.0
0.8,0.0,13.600000000000001,0.6,0.00011739694681900067,0.00017790949892620785,-6.051255210720718e-05,-0.4157140875940156,0.0
0.8,0.01,13.600000000000001,0.6,0.00011739694681900067,0.00017790949892620785,-6.051255210720718e-05,-0.4157140875940156,0.0
0.8,0.02,13.600000000000001,0.6,0.00011739694681900067,0.00017790949892620785,-6.051255210720718e-05,-0.4157140875940156,0.0
0.8,0.03,13.600000000000001,0.6,0.00011739694681900067,0.00017790949892620785,-6.051255210720718e-05,-0.4157140875940156,0.0
0.8,0.04,13.600000000000001,0.6,0.00011739694681900067,0.00017790949892620785,-6.051255210720718e-05,-0.4157140875940156,0.0
0.8125,0.0,13.600000000000001,0.6,0.00011739694946138587,0.00017790949892620785,-6.051254946482198e-05,-0.4157140650858904,0.0
0.8125,0.01,13.600000000000001,0.6,0.00011739694946138587,0.00017790949892620785,-6.051254946482198e-05,-0.4157140650858904,0.0
0.8125,0.02,13.600000000000001,0.6,0.00011739694946138587,0.00017790949892620785,-6.051254946482198e-05,-0.4157140650858904,0.0
0.8125,0.03,13.600000000000001,0.6,0.00011739694946138587,0.00017790949892620785,-6.051254946482198e-05,-0.4157140650858904,0.0
0.8125,0.04,13.600000000000001,0.6,0.00011739694946138587,0.00017790949892620785,-6.051254946482198e-05,-0.4157140650858904,0.0
0.825,0.0,13.600000000000001,0.6,0.00011739695210377113,0.00017790949892620785,-6.0512546822436716e-05,-0.4157140425777652,0.0
0.825,0.01,13.600000000000001,0.6,0.00011739695210377113,0.00017790949892620785,-6.0512546822436716e-05,-0.4157140425777652,0.0
0.825,0.02,13.600000000000001,0.6,0.00011739695210377113,0.00017790949892620785,-6.0512546822436716e-05,-0.4157140425777652,0.0
0.825,0.03,13.600000000000001,0.6,0.00011739695210377113,0.00017790949892620785,-6.0512546822436716e-05,-0.4157140425777652,0.0
0.825,0.04,13.600000000000001,0.6,0.00011739695210377113,0.00017790949892620785,-6.0512546822436716e-05,-0.4157140425777652,0.0
0.8,0.0,13.600000000000001,1.0,0.00011740596974668236,0.00017792317274105833,-6.0517202994375964e-05,-0.4157140875735306,0.0
0.8,0.01,13.600000000000001,1.0,0.00011740596974668236,0.00017792317274105833,-6.0517202994375964e-05,-0.4157140875735306,0.0
0.8,0.02,13.600000000000001,1.0,0.00011740596974668236,0.00017792317274105833,-6.0517202994375964e-05,-0.4157140875735306,0.0
0.8,0.03,13.600000000000001,1.0,0.00011740596974668236,0.00017792317274105833,-6.0517202994375964e-05,-0.4157140875735306,0.0
0.8,0.04,13.600000000000001,1.0,0.00011740596974668236,0.00017792317274105833,-6.0517202994375964e-05,-0.4157140875735306,0.0
0.8125,0.0,13.600000000000001,1.0,0.00011740597238912033,0.00017792317274105833,-6.051720035193799e-05,-0.4157140650666858,0.0
0.8125,0.01,13.600000000000001,1.0,0.00011740597238912033,0.00017792317274105833,-6.051720035193799e-05,-0.4157140650666858,0.0
0.8125,0.02,13.600000000000001,1.0,0.00011740597238912033,0.00017792317274105833,-6.051720035193799e-05,-0.4157140650666858,0.0
0.8125,0.03,13.600000000000001,1.0,0.00011740597238912033,0.00017792317274105833,-6.051720035193799e-05,-0.4157140650666858,0.0
0.8125,0.04,13.600000000000001,1.0,0.00011740597238912033,0.00017792317274105833,-6.051720035193799e-05,-0.4157140650666858,0.0
0.825,0.0,13.600000000000001,1.0,0.00011740597503155836,0.00017792317274105833,-6.0517197709499966e-05,-0.41571404255984096,0.0
0.825,0.01,13.600000000000001,1.0,0.00011740597503155836,0.00017792317274105833,-6.0517197709499966e-05,-0.41571404255984096,0.0
0.825,0.02,13.600000000000001,1.0,0.00011740597503155836,0.00017792317274105833,-6.0517197709499966e-05,-0.41571404255984096,0.0
0.825,0.03,13.600000000000001,1.0,0.00011740597503155836,0.00017792317274105833,-6.0517197709499966e-05,-0.41571404255984096,0.0
0.825,0.04,13.600000000000001,1.0,0.00011740597503155836,0.00017792317274105833,-6.0517197709499966e-05,-0.41571404255984096,0.0
0.8,0.0,13.600000000000001,2.0,0.00011739990946656577,0.00017791398867422563,-6.0514079207659864e-05,-0.4157140875732115,0.0
0.8,0.01,13.600000000000001,2.0,0.00011739990946656577,0.00017791398867422563,-6.0514079207659864e-05,-0.4157140875732115,0.0
0.8,0.02,13.600000000000001,2.0,0.00011739990946656577,0.00017791398867422563,-6.0514079207659864e-05,-0.4157140875732115,0.0
0.8,0.03,13.600000000000001,2.0,0.00011739990946656577,0.00017791398867422563,-6.0514079207659864e-05,-0.4157140875732115,0.0
0.8,0.04,13.600000000000001,2.0,0.00011739990946656577,0.00017791398867422563,-6.0514079207659864e-05,-0.4157140875732115,0.0
