taper_peak,center_D,sigma_D,D,eta,delta_mu,acceptance_mismatch,refamp_beta_new
-0.25,5.82,0.16,6.711864406779661,0.5800000000000001,-0.2150270330759696,0.0,6.058441952455384e-07
-0.25,5.82,0.16,6.711864406779661,0.77,-0.2150075031154728,0.0,6.058441952455384e-07
-0.25,5.82,0.16,6.711864406779661,0.96,-0.21498797323272,0.0,6.058441952455384e-07
-0.25,5.82,0.16,6.711864406779661,1.15,-0.21496844456493847,0.0,6.058441952455384e-07
-0.25,5.82,0.16,6.711864406779661,1.34,-0.21494891604445598,0.0,6.058441952455384e-07
-0.25,5.82,0.16,6.711864406779661,1.53,-0.21492938734128586,0.0,6.058441952455384e-07
-0.25,5.82,0.16,6.711864406779661,1.72,-0.2149098583925948,0.0,6.058441952455384e-07
-0.25,5.82,0.16,6.711864406779661,1.91,-0.21489032914062278,0.0,6.058441952455384e-07
-0.25,5.82,0.16,6.711864406779661,2.1,-0.2148708018662866,0.0,6.058441952455384e-07
-0.25,5.82,0.16,6.711864406779661,2.29,-0.21485127633016532,0.0,6.058441952455384e-07
-0.25,5.82,0.16,6.711864406779661,2.4800000000000004,-0.214831750493083,0.0,6.058441952455384e-07
-0.25,5.82,0.16,6.711864406779661,2.6700000000000004,-0.21481222445403603,0.0,6.058441952455384e-07
-0.25,5.82,0.16,6.711864406779661,2.8600000000000003,-0.21479269815107926,0.0,6.058441952455384e-07
-0.25,5.82,0.16,6.711864406779661,3.0500000000000003,-0.21477317161629728,0.0,6.058441952455384e-07
-0.25,5.82,0.16,6.711864406779661,3.24,-0.2147536448166143,0.0,6.058441952455384e-07
-0.25,5.82,0.16,6.711864406779661,3.43,-0.21473411774455542,0.0,6.058441952455384e-07
-0.25,5.82,0.16,6.711864406779661,3.62,-0.21471459041552166,0.0,6.058441952455384e-07
-0.25,5.82,0.16,6.711864406779661,3.81,-0.21469506288202567,0.0,6.058441952455384e-07
-0.25,5.82,0.16,6.711864406779661,4.0,-0.21467553505648596,0.0,6.058441952455384e-07
0.0,5.7,0.08,5.627118644067797,0.2,14.049795613489096,0.0,0.9908493635455093
0.0,5.7,0.08,5.627118644067797,0.39,14.050660665391554,0.0,0.9908493635455093
0.0,5.7,0.08,5.627118644067797,0.5800000000000001,14.051526021828252,0.0,0.9908493635455093
0.0,5.7,0.08,5.627118644067797,0.77,14.05239108423499,0.0,0.9908493635455093
0.0,5.7,0.08,5.627118644067797,0.96,14.053256380774627,0.0,0.9908493635455093
0.0,5.7,0.08,5.627118644067797,1.15,14.05412105751909,0.0,0.9908493635455093
0.0,5.7,0.08,5.627118644067797,1.34,14.05498579221323,0.0,0.9908493635455093
0.0,5.7,0.08,5.627118644067797,1.53,14.055850831408868,0.0,0.9908493635455093
0.0,5.7,0.08,5.627118644067797,1.72,14.056716175196833,0.0,0.9908493635455093
0.0,5.7,0.08,5.627118644067797,1.91,14.057581823633939,0.0,0.9908493635455093
0.0,5.7,0.08,5.627118644067797,2.1,14.058446456029905,0.0,0.9908493635455093
0.0,5.7,0.08,5.627118644067797,2.29,14.05931020410847,0.0,0.9908493635455093
0.0,5.7,0.08,5.627118644067797,2.4800000000000004,14.060174256502961,0.0,0.9908493635455093
0.0,5.7,0.08,5.627118644067797,2.6700000000000004,14.06103861329273,0.0,0.9908493635455093
0.0,5.7,0.08,5.627118644067797,2.8600000000000003,14.061903274548484,0.0,0.9908493635455093
0.0,5.7,0.08,5.627118644067797,3.0500000000000003,14.06276824034267,0.0,0.9908493635455093
0.0,5.7,0.08,5.627118644067797,3.24,14.063633510743337,0.0,0.9908493635455093
0.0,5.7,0.08,5.627118644067797,3.43,14.064499085827734,0.0,0.9908493635455093
0.0,5.7,0.08,5.627118644067797,3.62,14.065364965668962,0.0,0.9908493635455093
0.0,5.7,0.08,5.627118644067797,3.81,14.066231150337508,0.0,0.9908493635455093
0.0,5.7,0.08,5.627118644067797,4.0,14.06709763990635,0.0,0.9908493635455093
0.0,5.7,0.08,5.898305084745763,0.2,-11.804310808515261,0.0,0.32879394059583383
0.0,5.7,0.08,5.898305084745763,0.39,-11.802785535837927,0.0,0.32879394059583383
0.0,5.7,0.08,5.898305084745763,0.5800000000000001,-11.801259958860996,0.0,0.32879394059583383
0.0,5.7,0.08,5.898305084745763,0.77,-11.799734629949867,0.0,0.32879394059583383
0.0,5.7,0.08,5.898305084745763,0.96,-11.798209061831038,0.0,0.32879394059583383
0.0,5.7,0.08,5.898305084745763,1.15,-11.796684042329083,0.0,0.32879394059583383
0.0,5.7,0.08,5.898305084745763,1.34,-11.795158946192238,0.0,0.32879394059583383
0.0,5.7,0.08,5.898305084745763,1.53,-11.793633545917395,0.0,0.32879394059583383
0.0,5.7,0.08,5.898305084745763,1.72,-11.792107841449784,0.0,0.32879394059583383
0.0,5.7,0.08,5.898305084745763,1.91,-11.79058183274256,0.0,0.32879394059583383
0.0,5.7,0.08,5.898305084745763,2.1,-11.789056738307096,0.0,0.32879394059583383
0.0,5.7,0.08,5.898305084745763,2.29,-11.787532436565307,0.0,0.32879394059583383
0.0,5.7,0.08,5.898305084745763,2.4800000000000004,-11.786007830910599,0.0,0.32879394059583383
0.0,5.7,0.08,5.898305084745763,2.6700000000000004,-11.78448292128634,0.0,0.32879394059583383
0.0,5.7,0.08,5.898305084745763,2.8600000000000003,-11.782957707660138,0.0,0.32879394059583383
0.0,5.7,0.08,5.898305084745763,3.0500000000000003,-11.781432189963056,0.0,0.32879394059583383
0.0,5.7,0.08,5.898305084745763,3.24,-11.779906368171787,0.0,0.32879394059583383
0.0,5.7,0.08,5.898305084745763,3.43,-11.778380242222646,0.0,0.32879394059583383
0.0,5.7,0.08,5.898305084745763,3.62,-11.776853812079715,0.0,0.32879394059583383
0.0,5.7,0.08,5.898305084745763,3.81,-11.775327077691642,0.0,0.32879394059583383
0.0,5.7,0.08,5.898305084745763,4.0,-11.773800038998395,0.0,0.32879394059583383
0.0,5.7,0.08,6.169491525423729,0.2,-0.677688594909938,0.0,0.01735269472446973
0.0,5.7,0.08,6.169491525423729,0.39,-0.6756641358668674,0.0,0.01735269472446973
0.0,5.7,0.08,6.169491525423729,0.5800000000000001,-0.6736394840779951,0.0,0.01735269472446973
0.0,5.7,0.08,6.169491525423729,0.77,-0.6716150974207977,0.0,0.01735269472446973
0.0,5.7,0.08,6.169491525423729,0.96,-0.6695905719664523,0.0,0.01735269472446973
0.0,5.7,0.08,6.169491525423729,1.15,-0.6675665609536594,0.0,0.01735269472446973
0.0,5.7,0.08,6.169491525423729,1.34,-0.6655425458910287,0.0,0.01735269472446973
0.0,5.7,0.08,6.169491525423729,1.53,-0.6635183381267069,0.0,0.01735269472446973
0.0,5.7,0.08,6.169491525423729,1.72,-0.661493937702545,0.0,0.01735269472446973
0.0,5.7,0.08,6.169491525423729,1.91,-0.6594693445794775,0.0,0.01735269472446973
0.0,5.7,0.08,6.169491525423729,2.1,-0.6574455689071357,0.0,0.01735269472446973
0.0,5.7,0.08,6.169491525423729,2.29,-0.6554225099225306,0.0,0.01735269472446973
0.0,5.7,0.08,6.169491525423729,2.4800000000000004,-0.6533992584135291,0.0,0.01735269472446973
0.0,5.7,0.08,6.169491525423729,2.6700000000000004,-0.6513758144130719,0.0,0.01735269472446973
0.0,5.7,0.08,6.169491525423729,2.8600000000000003,-0.6493521778700853,0.0,0.01735269472446973
0.0,5.7,0.08,6.169491525423729,3.0500000000000003,-0.6473283487598565,0.0,0.01735269472446973
0.0,5.7,0.08,6.169491525423729,3.24,-0.6453043270669809,0.0,0.01735269472446973
0.0,5.7,0.08,6.169491525423729,3.43,-0.6432801127683376,0.0,0.01735269472446973
0.0,5.7,0.08,6.169491525423729,3.62,-0.6412557058484225,0.0,0.01735269472446973
0.0,5.7,0.08,6.169491525423729,3.81,-0.6392311062577107,0.0,0.01735269472446973
0.0,5.7,0.08,6.169491525423729,4.0,-0.6372063140152164,0.0,0.01735269472446973
0.0,5.7,0.08,6.4406779661016955,0.2,30.244980944223272,0.0,0.0001456588908853954
0.0,5.7,0.08,6.4406779661016955,0.39,30.245059423095768,0.0,0.0001456588908853954
0.0,5.7,0.08,6.4406779661016955,0.5800000000000001,30.245137903849724,0.0,0.0001456588908853954
0.0,5.7,0.08,6.4406779661016955,0.77,30.245216381756286,0.0,0.0001456588908853954
0.0,5.7,0.08,6.4406779661016955,0.96,30.24529486085016,0.0,0.0001456588908853954
0.0,5.7,0.08,6.4406779661016955,1.15,30.245373334534406,0.0,0.0001456588908853954
0.0,5.7,0.08,6.4406779661016955,1.34,30.245451808173954,0.0,0.0001456588908853954
0.0,5.7,0.08,6.4406779661016955,1.53,30.24553028349321,0.0,0.0001456588908853954
0.0,5.7,0.08,6.4406779661016955,1.72,30.245608760729965,0.0,0.0001456588908853954
0.0,5.7,0.08,6.4406779661016955,1.91,30.245687239837004,0.0,0.0001456588908853954
0.0,5.7,0.08,6.4406779661016955,2.1,30.245765710272565,0.0,0.0001456588908853954
0.0,5.7,0.08,6.4406779661016955,2.29,30.24584417319776,0.0,0.0001456588908853954
0.0,5.7,0.08,6.4406779661016955,2.4800000000000004,30.245922637920017,0.0,0.0001456588908853954
0.0,5.7,0.08,6.4406779661016955,2.6700000000000004,30.246001104505872,0.0,0.0001456588908853954
0.0,5.7,0.08,6.4406779661016955,2.8600000000000003,30.246079572944744,0.0,0.0001456588908853954
0.0,5.7,0.08,6.4406779661016955,3.0500000000000003,30.246158043206734,0.0,0.0001456588908853954
0.0,5.7,0.08,6.4406779661016955,3.24,30.246236515321748,0.0,0.0001456588908853954
0.0,5.7,0.08,6.4406779661016955,3.43,30.246314989308843,0.0,0.0001456588908853954
0.0,5.7,0.08,6.4406779661016955,3.62,30.246393465132073,0.0,0.0001456588908853954
0.0,5.7,0.08,6.4406779661016955,3.81,30.246471942764977,0.0,0.0001456588908853954
0.0,5.7,0.08,6.4406779661016955,4.0,30.24655042227532,0.0,0.0001456588908853954
0.0,5.7,0.08,6.711864406779661,0.2,-0.21506689035745552,0.0,1.944616747494886e-07
0.0,5.7,0.08,6.711864406779661,0.39,-0.21504736030247074,0.0,1.944616747494886e-07
0.0,5.7,0.08,6.711864406779661,0.5800000000000001,-0.21502782975811385,0.0,1.944616747494886e-07
0.0,5.7,0.08,6.711864406779661,0.77,-0.2150082997991163,0.0,1.944616747494886e-07
0.0,5.7,0.08,6.711864406779661,0.96,-0.21498876991786986,0.0,1.944616747494886e-07
0.0,5.7,0.08,6.711864406779661,1.15,-0.21496924125160888,0.0,1.944616747494886e-07
0.0,5.7,0.08,6.711864406779661,1.34,-0.2149497127326221,0.0,1.944616747494886e-07
0.0,5.7,0.08,6.711864406779661,1.53,-0.21493018403095832,0.0,1.944616747494886e-07
0.0,5.7,0.08,6.711864406779661,1.72,-0.2149106550837736,0.0,1.944616747494886e-07
0.0,5.7,0.08,6.711864406779661,1.91,-0.2148911258333115,0.0,1.944616747494886e-07
0.0,5.7,0.08,6.711864406779661,2.1,-0.21487159856048876,0.0,1.944616747494886e-07
0.0,5.7,0.08,6.711864406779661,2.29,-0.2148520730258774,0.0,1.944616747494886e-07
0.0,5.7,0.08,6.711864406779661,2.4800000000000004,-0.21483254719030143,0.0,1.944616747494886e-07
0.0,5.7,0.08,6.711864406779661,2.6700000000000004,-0.2148130211527608,0.0,1.944616747494886e-07
0.0,5.7,0.08,6.711864406779661,2.8600000000000003,-0.21479349485131038,0.0,1.944616747494886e-07
0.0,5.7,0.08,6.711864406779661,3.0500000000000003,-0.2147739683180312,0.0,1.944616747494886e-07
0.0,5.7,0.08,6.711864406779661,3.24,-0.21475444151986167,0.0,1.944616747494886e-07
0.0,5.7,0.08,6.711864406779661,3.43,-0.2147349144493056,0.0,1.944616747494886e-07
0.0,5.7,0.08,6.711864406779661,3.62,-0.21471538712178173,0.0,1.944616747494886e-07
0.0,5.7,0.08,6.711864406779661,3.81,-0.21469585958978854,0.0,1.944616747494886e-07
0.0,5.7,0.08,6.711864406779661,4.0,-0.21467633176576584,0.0,1.944616747494886e-07
0.0,5.7,0.12,5.627118644067797,0.2,14.049795613489096,0.0,0.9908493635455093
0.0,5.7,0.12,5.627118644067797,0.39,14.050660665391554,0.0,0.9908493635455093
0.0,5.7,0.12,5.627118644067797,0.5800000000000001,14.051526021828252,0.0,0.9908493635455093
0.0,5.7,0.12,5.627118644067797,0.77,14.05239108423499,0.0,0.9908493635455093
0.0,5.7,0.12,5.627118644067797,0.96,14.053256380774627,0.0,0.9908493635455093
0.0,5.7,0.12,5.627118644067797,1.15,14.05412105751909,0.0,0.9908493635455093
0.0,5.7,0.12,5.627118644067797,1.34,14.05498579221323,0.0,0.9908493635455093
0.0,5.7,0.12,5.627118644067797,1.53,14.055850831408868,0.0,0.9908493635455093
0.0,5.7,0.12,5.627118644067797,1.72,14.056716175196833,0.0,0.9908493635455093
0.0,5.7,0.12,5.627118644067797,1.91,14.057581823633939,0.0,0.9908493635455093
0.0,5.7,0.12,5.627118644067797,2.1,14.058446456029905,0.0,0.9908493635455093
0.0,5.7,0.12,5.627118644067797,2.29,14.05931020410847,0.0,0.9908493635455093
0.0,5.7,0.12,5.627118644067797,2.4800000000000004,14.060174256502961,0.0,0.9908493635455093
0.0,5.7,0.12,5.627118644067797,2.6700000000000004,14.06103861329273,0.0,0.9908493635455093
0.0,5.7,0.12,5.627118644067797,2.8600000000000003,14.061903274548484,0.0,0.9908493635455093
0.0,5.7,0.12,5.627118644067797,3.0500000000000003,14.06276824034267,0.0,0.9908493635455093
0.0,5.7,0.12,5.627118644067797,3.24,14.063633510743337,0.0,0.9908493635455093
0.0,5.7,0.12,5.627118644067797,3.43,14.064499085827734,0.0,0.9908493635455093
0.0,5.7,0.12,5.627118644067797,3.62,14.065364965668962,0.0,0.9908493635455093
0.0,5.7,0.12,5.627118644067797,3.81,14.066231150337508,0.0,0.9908493635455093
0.0,5.7,0.12,5.627118644067797,4.0,14.06709763990635,0.0,0.9908493635455093
0.0,5.7,0.12,5.898305084745763,0.2,-11.804310808515261,0.0,0.32879394059583383
0.0,5.7,0.12,5.898305084745763,0.39,-11.802785535837927,0.0,0.32879394059583383
0.0,5.7,0.12,5.898305084745763,0.5800000000000001,-11.801259958860996,0.0,0.32879394059583383
0.0,5.7,0.12,5.898305084745763,0.77,-11.799734629949867,0.0,0.32879394059583383
0.0,5.7,0.12,5.898305084745763,0.96,-11.798209061831038,0.0,0.32879394059583383
0.0,5.7,0.12,5.898305084745763,1.15,-11.796684042329083,0.0,0.32879394059583383
0.0,5.7,0.12,5.898305084745763,1.34,-11.795158946192238,0.0,0.32879394059583383
0.0,5.7,0.12,5.898305084745763,1.53,-11.793633545917395,0.0,0.32879394059583383
0.0,5.7,0.12,5.898305084745763,1.72,-11.792107841449784,0.0,0.32879394059583383
0.0,5.7,0.12,5.898305084745763,1.91,-11.79058183274256,0.0,0.32879394059583383
0.0,5.7,0.12,5.898305084745763,2.1,-11.789056738307096,0.0,0.32879394059583383
0.0,5.7,0.12,5.898305084745763,2.29,-11.787532436565307,0.0,0.32879394059583383
0.0,5.7,0.12,5.898305084745763,2.4800000000000004,-11.786007830910599,0.0,0.32879394059583383
0.0,5.7,0.12,5.898305084745763,2.6700000000000004,-11.78448292128634,0.0,0.32879394059583383
0.0,5.7,0.12,5.898305084745763,2.8600000000000003,-11.782957707660138,0.0,0.32879394059583383
0.0,5.7,0.12,5.898305084745763,3.0500000000000003,-11.781432189963056,0.0,0.32879394059583383
0.0,5.7,0.12,5.898305084745763,3.24,-11.779906368171787,0.0,0.32879394059583383
0.0,5.7,0.12,5.898305084745763,3.43,-11.778380242222646,0.0,0.32879394059583383
0.0,5.7,0.12,5.898305084745763,3.62,-11.776853812079715,0.0,0.32879394059583383
0.0,5.7,0.12,5.898305084745763,3.81,-11.775327077691642,0.0,0.32879394059583383
0.0,5.7,0.12,5.898305084745763,4.0,-11.773800038998395,0.0,0.32879394059583383
0.0,5.7,0.12,6.169491525423729,0.2,-0.677688594909938,0.0,0.01735269472446973
0.0,5.7,0.12,6.169491525423729,0.39,-0.6756641358668674,0.0,0.01735269472446973
0.0,5.7,0.12,6.169491525423729,0.5800000000000001,-0.6736394840779951,0.0,0.01735269472446973
0.0,5.7,0.12,6.169491525423729,0.77,-0.6716150974207977,0.0,0.01735269472446973
0.0,5.7,0.12,6.169491525423729,0.96,-0.6695905719664523,0.0,0.01735269472446973
0.0,5.7,0.12,6.169491525423729,1.15,-0.6675665609536594,0.0,0.01735269472446973
0.0,5.7,0.12,6.169491525423729,1.34,-0.6655425458910287,0.0,0.01735269472446973
0.0,5.7,0.12,6.169491525423729,1.53,-0.6635183381267069,0.0,0.01735269472446973
0.0,5.7,0.12,6.169491525423729,1.72,-0.661493937702545,0.0,0.01735269472446973
0.0,5.7,0.12,6.169491525423729,1.91,-0.6594693445794775,0.0,0.01735269472446973
0.0,5.7,0.12,6.169491525423729,2.1,-0.6574455689071357,0.0,0.01735269472446973
0.0,5.7,0.12,6.169491525423729,2.29,-0.6554225099225306,0.0,0.01735269472446973
0.0,5.7,0.12,6.169491525423729,2.4800000000000004,-0.6533992584135291,0.0,0.01735269472446973
0.0,5.7,0.12,6.169491525423729,2.6700000000000004,-0.6513758144130719,0.0,0.01735269472446973
0.0,5.7,0.12,6.169491525423729,2.8600000000000003,-0.6493521778700853,0.0,0.01735269472446973
0.0,5.7,0.12,6.169491525423729,3.0500000000000003,-0.6473283487598565,0.0,0.01735269472446973
0.0,5.7,0.12,6.169491525423729,3.24,-0.6453043270669809,0.0,0.01735269472446973
0.0,5.7,0.12,6.169491525423729,3.43,-0.6432801127683376,0.0,0.01735269472446973
0.0,5.7,0.12,6.169491525423729,3.62,-0.6412557058484225,0.0,0.01735269472446973
0.0,5.7,0.12,6.169491525423729,3.81,-0.6392311062577107,0.0,0.01735269472446973
0.0,5.7,0.12,6.169491525423729,4.0,-0.6372063140152164,0.0,0.01735269472446973
0.0,5.7,0.12,6.4406779661016955,0.2,30.244980944223272,0.0,0.0001456588908853954
0.0,5.7,0.12,6.4406779661016955,0.39,30.245059423095768,0.0,0.0001456588908853954
0.0,5.7,0.12,6.4406779661016955,0.5800000000000001,30.245137903849724,0.0,0.0001456588908853954
0.0,5.7,0.12,6.4406779661016955,0.77,30.245216381756286,0.0,0.0001456588908853954
0.0,5.7,0.12,6.4406779661016955,0.96,30.24529486085016,0.0,0.0001456588908853954
0.0,5.7,0.12,6.4406779661016955,1.15,30.245373334534406,0.0,0.0001456588908853954
0.0,5.7,0.12,6.4406779661016955,1.34,30.245451808173954,0.0,0.0001456588908853954
0.0,5.7,0.12,6.4406779661016955,1.53,30.24553028349321,0.0,0.0001456588908853954
0.0,5.7,0.12,6.4406779661016955,1.72,30.245608760729965,0.0,0.0001456588908853954
0.0,5.7,0.12,6.4406779661016955,1.91,30.245687239837004,0.0,0.0001456588908853954
0.0,5.7,0.12,6.4406779661016955,2.1,30.245765710272565,0.0,0.0001456588908853954
0.0,5.7,0.12,6.4406779661016955,2.29,30.24584417319776,0.0,0.0001456588908853954
0.0,5.7,0.12,6.4406779661016955,2.4800000000000004,30.245922637920017,0.0,0.0001456588908853954
0.0,5.7,0.12,6.4406779661016955,2.6700000000000004,30.246001104505872,0.0,0.0001456588908853954
0.0,5.7,0.12,6.4406779661016955,2.8600000000000003,30.246079572944744,0.0,0.0001456588908853954
0.0,5.7,0.12,6.4406779661016955,3.0500000000000003,30.246158043206734,0.0,0.0001456588908853954
0.0,5.7,0.12,6.4406779661016955,3.24,30.246236515321748,0.0,0.0001456588908853954
0.0,5.7,0.12,6.4406779661016955,3.43,30.246314989308843,0.0,0.0001456588908853954
0.0,5.7,0.12,6.4406779661016955,3.62,30.246393465132073,0.0,0.0001456588908853954
0.0,5.7,0.12,6.4406779661016955,3.81,30.246471942764977,0.0,0.0001456588908853954
0.0,5.7,0.12,6.4406779661016955,4.0,30.24655042227532,0.0,0.0001456588908853954
0.0,5.7,0.12,6.711864406779661,0.2,-0.21506689035745552,0.0,1.944616747494886e-07
0.0,5.7,0.12,6.711864406779661,0.39,-0.21504736030247074,0.0,1.944616747494886e-07
0.0,5.7,0.12,6.711864406779661,0.5800000000000001,-0.21502782975811385,0.0,1.944616747494886e-07
0.0,5.7,0.12,6.711864406779661,0.77,-0.2150082997991163,0.0,1.944616747494886e-07
0.0,5.7,0.12,6.711864406779661,0.96,-0.21498876991786986,0.0,1.944616747494886e-07
0.0,5.7,0.12,6.711864406779661,1.15,-0.21496924125160888,0.0,1.944616747494886e-07
0.0,5.7,0.12,6.711864406779661,1.34,-0.2149497127326221,0.0,1.944616747494886e-07
0.0,5.7,0.12,6.711864406779661,1.53,-0.21493018403095832,0.0,1.944616747494886e-07
0.0,5.7,0.12,6.711864406779661,1.72,-0.2149106550837736,0.0,1.944616747494886e-07
0.0,5.7,0.12,6.711864406779661,1.91,-0.2148911258333115,0.0,1.944616747494886e-07
0.0,5.7,0.12,6.711864406779661,2.1,-0.21487159856048876,0.0,1.944616747494886e-07
0.0,5.7,0.12,6.711864406779661,2.29,-0.2148520730258774,0.0,1.944616747494886e-07
0.0,5.7,0.12,6.711864406779661,2.4800000000000004,-0.21483254719030143,0.0,1.944616747494886e-07
0.0,5.7,0.12,6.711864406779661,2.6700000000000004,-0.2148130211527608,0.0,1.944616747494886e-07
0.0,5.7,0.12,6.711864406779661,2.8600000000000003,-0.21479349485131038,0.0,1.944616747494886e-07
0.0,5.7,0.12,6.711864406779661,3.0500000000000003,-0.2147739683180312,0.0,1.944616747494886e-07
0.0,5.7,0.12,6.711864406779661,3.24,-0.21475444151986167,0.0,1.944616747494886e-07
0.0,5.7,0.12,6.711864406779661,3.43,-0.2147349144493056,0.0,1.944616747494886e-07
0.0,5.7,0.12,6.711864406779661,3.62,-0.21471538712178173,0.0,1.944616747494886e-07
0.0,5.7,0.12,6.711864406779661,3.81,-0.21469585958978854,0.0,1.944616747494886e-07
0.0,5.7,0.12,6.711864406779661,4.0,-0.21467633176576584,0.0,1.944616747494886e-07
0.0,5.7,0.16,5.627118644067797,0.2,14.049795613489096,0.0,0.9908493635455093
0.0,5.7,0.16,5.627118644067797,0.39,14.050660665391554,0.0,0.9908493635455093
0.0,5.7,0.16,5.627118644067797,0.5800000000000001,14.051526021828252,0.0,0.9908493635455093
0.0,5.7,0.16,5.627118644067797,0.77,14.05239108423499,0.0,0.9908493635455093
0.0,5.7,0.16,5.627118644067797,0.96,14.053256380774627,0.0,0.9908493635455093
0.0,5.7,0.16,5.627118644067797,1.15,14.05412105751909,0.0,0.9908493635455093
0.0,5.7,0.16,5.627118644067797,1.34,14.05498579221323,0.0,0.9908493635455093
0.0,5.7,0.16,5.627118644067797,1.53,14.055850831408868,0.0,0.9908493635455093
0.0,5.7,0.16,5.627118644067797,1.72,14.056716175196833,0.0,0.9908493635455093
0.0,5.7,0.16,5.627118644067797,1.91,14.057581823633939,0.0,0.9908493635455093
0.0,5.7,0.16,5.627118644067797,2.1,14.058446456029905,0.0,0.9908493635455093
0.0,5.7,0.16,5.627118644067797,2.29,14.05931020410847,0.0,0.9908493635455093
0.0,5.7,0.16,5.627118644067797,2.4800000000000004,14.060174256502961,0.0,0.9908493635455093
0.0,5.7,0.16,5.627118644067797,2.6700000000000004,14.06103861329273,0.0,0.9908493635455093
