combo_id,mode,omega,m,phase,center_D,width_D,boost,boost_center,boost_width,region,p95_abs_delta_base,p95_abs_delta_cf,max_abs_delta_base,max_abs_delta_cf,mean_abs_improvement,improved_fraction,worsened_fraction,p95_abs_cf_shift_vs_base,acceptance_flip_fraction
20168,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.1,5.86,0.12,D21_guard,2.102217055050133,27.567302896012936,2.102232425909044,27.567499043327075,-8.961933098096328,0.0,1.0,25.46515588548342,0.3333333333333333
20169,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.1,5.9,0.05,D60_hotspot,31.28593012120719,24.16699087553156,31.28639526077564,24.182493348311084,3.72436232471831,1.0,0.0,46.95780902993603,0.0
20169,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.1,5.9,0.05,D21_guard,2.102217055050133,28.23427069306225,2.102232425909044,28.234472383303306,-9.184251486903193,0.0,1.0,26.13212368253273,0.3333333333333333
20170,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.1,5.9,0.08,D60_hotspot,31.28593012120719,24.256967648645936,31.28639526077564,24.272486496869618,3.7030618171175687,1.0,0.0,46.954404105995806,0.0
20170,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.1,5.9,0.08,D21_guard,2.102217055050133,27.84625582889305,2.102232425909044,27.846454294483628,-9.054915648176287,0.0,1.0,25.74410881836353,0.3333333333333333
20171,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.1,5.9,0.1,D60_hotspot,31.28593012120719,24.658811746270114,31.28639526077564,24.674403728652223,3.6031632789617802,1.0,0.0,46.95361777897359,0.0
20171,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.1,5.9,0.1,D21_guard,2.102217055050133,27.747784009709587,2.102232425909044,27.74798165693666,-9.022092330048183,0.0,1.0,25.64563699918007,0.3333333333333333
20172,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.1,5.9,0.12,D60_hotspot,31.28593012120719,25.40740709296209,31.28639526077564,25.42313531696388,3.4147497519380496,1.0,0.0,46.95319054788446,0.0
20172,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.1,5.9,0.12,D21_guard,2.102217055050133,27.69278009408872,2.102232425909044,27.69297728419825,-9.00375803871808,0.0,1.0,25.5906330835592,0.3333333333333333
20173,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.1,5.92,0.05,D60_hotspot,31.28593012120719,24.166940505387412,31.28639526077564,24.182442968999737,3.690082495571094,1.0,0.0,47.1292079714005,0.0
20173,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.1,5.92,0.05,D21_guard,2.102217055050133,28.971878850187938,2.102232425909044,28.97208667042228,-9.430116216487523,0.0,1.0,26.869731839658417,0.3333333333333333
20174,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.1,5.92,0.08,D60_hotspot,31.28593012120719,24.207432863687252,31.28639526077564,24.222942696760924,3.6948068564357315,1.0,0.0,47.02269794018892,0.0
20174,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.1,5.92,0.08,D21_guard,2.102217055050133,28.221823927649666,2.102232425909044,28.222025514450188,-9.180102643668747,0.0,1.0,26.119676917120145,0.3333333333333333
20175,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.1,5.92,0.1,D60_hotspot,31.28593012120719,24.461679356793674,31.28639526077564,24.47723546180073,3.6190381746392926,1.0,0.0,46.99752732676228,0.0
20175,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.1,5.92,0.1,D21_guard,2.102217055050133,28.0036521020836,2.102232425909044,28.003851875737386,-9.107380079014975,0.0,1.0,25.90150509155408,0.3333333333333333
20176,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.1,5.92,0.12,D60_hotspot,31.28593012120719,25.035157192417827,31.28639526077564,25.050817668296958,3.4579698422648,1.0,0.0,46.983759678110566,0.0
20176,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.1,5.92,0.12,D21_guard,2.102217055050133,27.876645897559282,2.102232425909044,27.87684461571066,-9.065045479228841,0.0,1.0,25.77449888702976,0.3333333333333333
20177,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.2,5.82,0.05,D60_hotspot,31.28593012120719,24.25019465998724,31.28639526077564,24.265712275551692,3.404101927723638,1.0,0.0,48.47594978111115,0.0
20177,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.2,5.82,0.05,D21_guard,2.102217055050133,26.52217653446162,2.102232425909044,26.522363996110492,-8.613564241567426,0.0,1.0,24.420029523932104,0.3333333333333333
20178,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.2,5.82,0.08,D60_hotspot,31.28593012120719,26.545507415833683,31.28639526077564,26.561442769938452,3.3564179654622333,0.8,0.2,46.41837262609471,0.0
20178,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.2,5.82,0.08,D21_guard,2.102217055050133,25.22414793024745,2.102232425909044,25.22432460445242,-8.180896233920297,0.0,1.0,23.122000919717934,0.3333333333333333
20179,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.2,5.82,0.1,D60_hotspot,31.28593012120719,29.380239501240656,31.28639526077564,29.396690766234002,2.9472136244227256,0.8,0.2,45.60821013301433,0.0
20179,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.2,5.82,0.1,D21_guard,2.102217055050133,24.8661611377995,2.102232425909044,24.866334836906354,-8.061569562882712,0.0,1.0,22.76401412726998,0.3333333333333333
20180,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.2,5.82,0.12,D60_hotspot,31.28593012120719,32.1984078222546,31.28639526077564,32.215371983591936,2.467788500446794,0.8,0.2,45.087276356565496,0.0
20180,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.2,5.82,0.12,D21_guard,2.102217055050133,24.66105901298409,2.102232425909044,24.661231007561753,-7.9932034826438265,0.0,1.0,22.558912002454573,0.3333333333333333
20181,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.2,5.86,0.05,D60_hotspot,31.28593012120719,24.171206851121223,31.28639526077564,24.186710091192907,3.9703232031776374,1.0,0.0,45.72378211411213,0.0
20181,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.2,5.86,0.05,D21_guard,2.102217055050133,24.211136324250536,2.102232425909044,24.21130457968428,-7.843232093186321,0.0,1.0,22.10898931372102,0.3333333333333333
20182,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.2,5.86,0.08,D60_hotspot,31.28593012120719,24.90672928948237,31.28639526077564,24.922366391952053,4.05444004310644,1.0,0.0,44.560473399515956,0.0
20182,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.2,5.86,0.08,D21_guard,2.102217055050133,24.18303559656026,2.102232425909044,24.18320361845906,-7.833865361341032,0.0,1.0,22.080888586030742,0.3333333333333333
20183,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.2,5.86,0.1,D60_hotspot,31.28593012120719,26.615626767093758,31.28639526077564,26.631574882664424,3.7611135807230553,0.8,0.2,44.24589132583895,0.0
20183,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.2,5.86,0.1,D21_guard,2.102217055050133,24.17653186107984,2.102232425909044,24.176699828928463,-7.831697490568816,0.0,1.0,22.074384850550324,0.3333333333333333
20184,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.2,5.86,0.12,D60_hotspot,31.28593012120719,28.888752365122958,31.28639526077564,28.905114181252216,3.2996026901618007,0.8,0.2,44.06674267437335,0.0
20184,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.2,5.86,0.12,D21_guard,2.102217055050133,24.17299598157393,2.102232425909044,24.173163920037155,-7.8305188863869555,0.0,1.0,22.07084897104441,0.3333333333333333
20185,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.2,5.9,0.05,D60_hotspot,31.28593012120719,24.167048735010603,31.28639526077564,24.182551218320356,4.386130745676302,1.0,0.0,43.648857332204145,0.0
20185,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.2,5.9,0.05,D21_guard,2.102217055050133,25.631843580613328,2.102232425909044,25.632023643028653,-8.31679221047853,0.0,1.0,23.529696570083807,0.3333333333333333
20186,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.2,5.9,0.08,D60_hotspot,31.28593012120719,24.34708329398682,31.28639526077564,24.362618542928857,4.343653733774763,1.0,0.0,43.64133221432364,0.0
20186,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.2,5.9,0.08,D21_guard,2.102217055050133,24.786846709871128,2.102232425909044,24.78701974982461,-8.035131920909318,0.0,1.0,22.684699699341607,0.3333333333333333
20187,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.2,5.9,0.1,D60_hotspot,31.28593012120719,25.15310844381155,31.28639526077564,25.168790386387712,4.143324854764265,1.0,0.0,43.639594261579454,0.0
20187,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.2,5.9,0.1,D21_guard,2.102217055050133,24.57076203885568,2.102232425909044,24.570933283008003,-7.963105061264001,0.0,1.0,22.468615028326163,0.3333333333333333
20188,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.2,5.9,0.12,D60_hotspot,31.28593012120719,26.663259519558043,31.28639526077564,26.67921630411574,3.763325878976969,0.8,0.2,43.63864997031873,0.0
20188,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.2,5.9,0.12,D21_guard,2.102217055050133,24.449773803315416,2.102232425909044,24.449944041978505,-7.9227764131510146,0.0,1.0,22.347626792785896,0.3333333333333333
20189,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.2,5.92,0.05,D60_hotspot,31.28593012120719,24.16694799468945,31.28639526077564,24.18245045966478,4.310580103447868,1.0,0.0,44.026610586879066,0.0
20189,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.2,5.92,0.05,D21_guard,2.102217055050133,27.20977080176765,2.102232425909044,27.209963977762527,-8.842757990256034,0.0,1.0,25.107623791238133,0.3333333333333333
20190,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.2,5.92,0.08,D60_hotspot,31.28593012120719,24.247949103635005,31.28639526077564,24.263466310516435,4.3243085004934185,1.0,0.0,43.7921109749954,0.0
20190,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.2,5.92,0.08,D21_guard,2.102217055050133,25.604897583390507,2.102232425909044,25.605077421867435,-8.307810381499868,0.0,1.0,23.50275057286099,0.3333333333333333
20191,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.2,5.92,0.1,D60_hotspot,31.28593012120719,24.757293920310723,31.28639526077564,24.77290382608895,4.173387630994971,1.0,0.0,43.736577479570215,0.0
20191,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.2,5.92,0.1,D21_guard,2.102217055050133,25.13085679506874,2.102232425909044,25.13103269396499,-8.14979977775757,0.0,1.0,23.02870978453922,0.3333333333333333
20192,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.2,5.92,0.12,D60_hotspot,31.28593012120719,25.91091489137607,31.28639526077564,25.926734751958577,3.8493817631306424,0.8,0.2,43.70618335850832,0.0
20192,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.2,5.92,0.12,D21_guard,2.102217055050133,24.85340016692801,2.102232425909044,24.853573759983078,-8.057315986478706,0.0,1.0,22.751253156398494,0.3333333333333333
20193,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.4,5.82,0.05,D60_hotspot,31.28593012120719,24.333525586509634,31.28639526077564,24.349058367998424,3.6980085300271224,1.0,0.0,46.92307974986712,0.0
20193,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.4,5.82,0.05,D21_guard,2.102217055050133,21.825814648452432,2.102232425909044,21.8259630803448,-7.048139925175219,0.0,1.0,19.723667637922915,0.3333333333333333
20194,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.4,5.82,0.08,D60_hotspot,31.28593012120719,28.980623380938724,31.28639526077564,28.997001917257393,3.6636263468811325,0.8,0.2,42.44652922126259,0.0
20194,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.4,5.82,0.08,D21_guard,2.102217055050133,18.806641584186632,2.102232425909044,18.80676492482913,-6.041767962171683,0.0,1.0,16.70449457365711,0.3333333333333333
20195,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.4,5.82,0.1,D60_hotspot,31.28593012120719,34.86516543421314,31.28639526077564,34.88261493569827,2.8469534434240016,0.8,0.2,40.60246186763555,0.0
20195,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.4,5.82,0.1,D21_guard,2.102217055050133,17.953701613170047,2.102232425909044,17.953817865338486,-5.757460022651534,0.0,1.0,15.85155460264053,0.3333333333333333
20196,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.4,5.82,0.12,D60_hotspot,31.28593012120719,40.87453405768023,31.28639526077564,40.893077242311804,1.8470385869618813,0.8,0.2,39.392420697206546,0.0
20196,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.4,5.82,0.12,D21_guard,2.102217055050133,17.461075280193754,2.102232425909044,17.46118743832382,-5.593254354678293,0.0,1.0,15.358928269664235,0.3333333333333333
20197,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.4,5.86,0.05,D60_hotspot,31.28593012120719,24.175480868701435,31.28639526077564,24.190984886628684,4.940544888380048,1.0,0.0,40.86833734714567,0.0
20197,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.4,5.86,0.05,D21_guard,2.102217055050133,16.37034578847068,2.102232425909044,16.370448881944398,-5.229684742626873,0.0,1.0,14.268198777941159,0.3333333333333333
20198,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.4,5.86,0.08,D60_hotspot,31.28593012120719,25.651995201402638,31.28639526077564,25.66776793954702,5.186147872233593,1.0,0.0,38.149397873545496,0.0
20198,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.4,5.86,0.08,D21_guard,2.102217055050133,16.301762937915694,2.102232425909044,16.301865461422288,-5.206824225368592,0.0,1.0,14.199615927386173,0.3333333333333333
20199,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.4,5.86,0.1,D60_hotspot,31.28593012120719,29.124244862730187,31.28639526077564,29.14064953763412,4.613038089481334,0.8,0.2,37.397844338208444,0.0
20199,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.4,5.86,0.1,D21_guard,2.102217055050133,16.285882174722854,2.102232425909044,16.2859845662502,-5.201530737884377,0.0,1.0,14.183735164193333,0.3333333333333333
20200,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.4,5.86,0.12,D60_hotspot,31.28593012120719,33.833391156069695,31.28639526077564,33.85065287840368,3.6714302016466602,0.8,0.2,36.96674790973961,0.0
20200,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.4,5.86,0.12,D21_guard,2.102217055050133,16.27724708171565,2.102232425909044,16.277349401479867,-5.198652428057348,0.0,1.0,14.17510007118613,0.3333333333333333
20201,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.4,5.9,0.05,D60_hotspot,31.28593012120719,24.167164454069052,31.28639526077564,24.182666958439242,5.925371825298869,1.0,0.0,35.952418796357556,0.0
20201,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.4,5.9,0.05,D21_guard,2.102217055050133,19.767342287787958,2.102232425909044,19.767473612464784,-6.361995465651098,0.0,1.0,17.665195277258437,0.3333333333333333
20202,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.4,5.9,0.08,D60_hotspot,31.28593012120719,24.527557914656537,31.28639526077564,24.543126009320574,5.841007057228572,1.0,0.0,35.934040929615605,0.0
20202,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.4,5.9,0.08,D21_guard,2.102217055050133,17.763540754352103,2.102232425909044,17.763655426162778,-5.694074270095616,0.0,1.0,15.661393743822583,0.3333333333333333
20203,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.4,5.9,0.1,D60_hotspot,31.28593012120719,26.14900334417322,31.28639526077564,26.164866535984757,5.438232511432019,0.8,0.2,35.92979593157475,0.0
20203,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.4,5.9,0.1,D21_guard,2.102217055050133,17.24328249630079,2.102232425909044,17.243392844434176,-5.520658134856203,0.0,1.0,15.141135485771272,0.3333333333333333
20204,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.4,5.9,0.12,D60_hotspot,31.28593012120719,29.22186437655576,31.28639526077564,29.238286817854743,4.665385531984092,0.8,0.2,35.92748938505112,0.0
20204,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.4,5.9,0.12,D21_guard,2.102217055050133,16.950589360841622,2.102232425909044,16.950697276508762,-5.423095603984413,0.0,1.0,14.848442350312101,0.3333333333333333
20205,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.4,5.92,0.05,D60_hotspot,31.28593012120719,24.16696297329514,31.28639526077564,24.182465440996538,5.7418825993092275,1.0,0.0,36.86986710781979,0.0
20205,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.4,5.92,0.05,D21_guard,2.102217055050133,23.378445230824287,2.102232425909044,23.378606566065024,-7.565673651709325,0.0,1.0,21.27629822029477,0.3333333333333333
20206,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.4,5.92,0.08,D60_hotspot,31.28593012120719,24.329030787111932,31.28639526077564,24.34456275056364,5.789144688124871,1.0,0.0,36.301516126490995,0.0
20206,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.4,5.92,0.08,D21_guard,2.102217055050133,19.704197167563958,2.102232425909044,19.704327967464643,-6.340947490844338,0.0,1.0,17.602050157034437,0.3333333333333333
20207,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.4,5.92,0.1,D60_hotspot,31.28593012120719,25.351137953267003,31.28639526077564,25.366855936490794,5.490424407960123,1.0,0.0,36.16635633777309,0.0
20207,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.4,5.92,0.1,D21_guard,2.102217055050133,18.58521045571923,2.102232425909044,18.58533195612811,-5.967958983791697,0.0,1.0,16.48306344518971,0.3333333333333333
20208,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.4,5.92,0.12,D60_hotspot,31.28593012120719,27.685292895835225,31.28639526077564,27.70143568673548,4.835174928047731,0.6,0.4,36.09229027765933,0.0
20208,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.4,5.92,0.12,D21_guard,2.102217055050133,17.923135503207085,2.102232425909044,17.923251501351693,-5.747271512277986,0.0,1.0,15.820988492677564,0.3333333333333333
20209,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.6,5.82,0.05,D60_hotspot,31.28593012120719,24.4169258533037,31.28639526077564,24.432473813336543,4.007975380506333,1.0,0.0,45.289838109445995,0.0
20209,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.6,5.82,0.05,D21_guard,2.102217055050133,16.468258932465062,2.102232425909044,16.46836283965935,-5.2623218392185676,0.0,1.0,14.366111921935543,0.3333333333333333
20210,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.6,5.82,0.08,D60_hotspot,31.28593012120719,31.473624972202092,31.28639526077564,31.490457225707218,4.057668487761636,0.8,0.2,37.98263471126403,0.0
20210,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.6,5.82,0.08,D21_guard,2.102217055050133,11.200744402204105,2.102232425909044,11.200804532999868,-3.5065169134557346,0.0,1.0,9.098597391674586,0.3333333333333333
20211,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.6,5.82,0.1,D60_hotspot,31.28593012120719,40.63586251021692,31.28639526077564,40.654362257498335,2.8420028837219844,0.8,0.2,34.834413613190215,0.0
20211,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.6,5.82,0.1,D21_guard,2.102217055050133,9.676568764409392,2.102232425909044,9.676616228335455,-2.9984679888265466,0.0,1.0,7.574421753879873,0.3333333333333333
20212,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.6,5.82,0.12,D60_hotspot,31.28593012120719,50.24705507900315,31.28639526077564,50.26730402823709,1.281168471021668,0.8,0.2,32.72632924805146,0.0
20212,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.6,5.82,0.12,D21_guard,2.102217055050133,8.78915209069639,2.102232425909044,8.789192179625068,-2.7026680327071753,0.0,1.0,6.6870050801668715,0.3333333333333333
20213,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.6,5.86,0.05,D60_hotspot,31.28593012120719,24.179755068834403,31.28639526077564,24.19525986465048,6.054712655021831,1.0,0.0,35.293152680031376,0.0
20213,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.6,5.86,0.05,D21_guard,2.102217055050133,6.8059667079947195,2.102232425909044,6.8059903153905665,-2.041618757257728,0.0,1.0,4.7038196974652005,0.3333333333333333
20214,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.6,5.86,0.08,D60_hotspot,31.28593012120719,26.402771191284934,31.28639526077564,26.418680567918045,6.255365509910959,0.8,0.2,30.526544773908274,0.0
20214,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.6,5.86,0.08,D21_guard,2.102217055050133,6.680428829976632,2.102232425909044,6.680451394072804,-1.999773590371578,0.0,1.0,4.578281819447113,0.3333333333333333
20215,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.6,5.86,0.1,D60_hotspot,31.28593012120719,31.694253769382804,31.28639526077564,31.711126176523422,4.8842270589200325,0.8,0.2,29.179908771878196,0.0
20215,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.6,5.86,0.1,D21_guard,2.102217055050133,6.6513457006299195,2.102232425909044,6.651368023026798,-1.9900793975088602,0.0,1.0,4.5491986901004,0.3333333333333333
20216,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.6,5.86,0.12,D60_hotspot,31.28593012120719,39.011364086762484,31.28639526077564,39.02956818126263,3.1353492273197276,0.8,0.2,28.40187659983861,0.0
20216,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.6,5.86,0.12,D21_guard,2.102217055050133,6.635529657299163,2.102232425909044,6.635551848254629,-1.9848074829034579,0.0,1.0,4.533382646769644,0.3333333333333333
20217,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.6,5.9,0.05,D60_hotspot,31.28593012120719,24.16728017326135,31.28639526077564,24.182782698691994,5.912526963888998,1.0,0.0,26.55530062984365,0.0
20217,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.6,5.9,0.05,D21_guard,2.102217055050133,12.898622362990055,2.102232425909044,12.898696604232377,-4.072465515925835,0.0,1.0,10.796475352460536,0.3333333333333333
20218,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.6,5.9,0.08,D60_hotspot,31.28593012120719,24.708357462042308,31.28639526077564,24.723958461563782,5.773619711642019,1.0,0.0,26.52163876640238,0.0
20218,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.6,5.9,0.08,D21_guard,2.102217055050133,9.334627500390386,2.102232425909044,9.334672122566936,-2.8844897259784794,0.0,1.0,7.232480489860867,0.3333333333333333
20219,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.6,5.9,0.1,D60_hotspot,31.28593012120719,27.15471350960873,31.28639526077564,27.17075973699808,5.163200797151318,0.8,0.2,26.51386237183508,0.0
20219,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.6,5.9,0.1,D21_guard,2.102217055050133,8.395171092790237,2.102232425909044,8.395207907486054,-2.571343520395615,0.0,1.0,6.293024082260717,0.3333333333333333
20220,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.6,5.9,0.12,D60_hotspot,31.28593012120719,31.844301307440766,31.28639526077564,31.86120102268542,3.9826427056532037,0.6,0.4,26.50963685602706,0.0
20220,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.6,5.9,0.12,D21_guard,2.102217055050133,7.864111060187236,2.102232425909044,7.864143461436136,-2.394326861824774,0.0,1.0,5.761964049657717,0.3333333333333333
20221,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.6,5.92,0.05,D60_hotspot,31.28593012120719,24.166977951903128,31.28639526077564,24.182480422330542,6.246753682429487,1.0,0.0,28.22647037076144,0.0
20221,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.6,5.92,0.05,D21_guard,2.102217055050133,19.097806234903896,2.102232425909044,19.097931995309963,-6.138821007778005,0.0,1.0,16.99565922437438,0.3333333333333333
20222,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.6,5.92,0.08,D60_hotspot,31.28593012120719,24.410178119627513,31.28639526077564,24.42572485159748,5.940423481466038,1.0,0.0,27.193342616254093,0.0
20222,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.6,5.92,0.08,D21_guard,2.102217055050133,12.787641879117121,2.102232425909044,12.787715198040985,-4.0354727218617255,0.0,1.0,10.685494868587602,0.3333333333333333
20223,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.6,5.92,0.1,D60_hotspot,31.28593012120719,25.94848566541078,31.28639526077564,25.96431236373698,5.399888423104678,0.8,0.2,26.946624321617158,0.0
20223,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.6,5.92,0.1,D21_guard,2.102217055050133,10.806560854456174,2.102232425909044,10.806617709335775,-3.375124885808835,0.0,1.0,8.704413843926655,0.3333333333333333
20224,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.6,5.92,0.12,D60_hotspot,31.28593012120719,29.49059680828837,31.28639526077564,29.507068157908677,4.352618611340388,0.6,0.4,26.81125813684154,0.0
20224,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.6,5.92,0.12,D21_guard,2.102217055050133,9.621657948961937,2.102232425909044,9.621704956544193,-2.9801647302998995,0.0,1.0,7.5195109384324175,0.3333333333333333
20225,pointamp_two_lobe,1.3,14.0,0.9853981633974482,5.8,0.05,0.8,5.82,0.05,D60_hotspot,31.28593012120719,24.500395518067997,31.28639526077564,24.515958669275037,4.33483441258625,1.0,0.0,43.5720650812238,0.0
