combo_id,mode,omega,m,phase,center_D,width_D,boost,boost_center,boost_width,region,p95_abs_delta_base,p95_abs_delta_cf,max_abs_delta_base,max_abs_delta_cf,mean_abs_improvement,improved_fraction,worsened_fraction,p95_abs_cf_shift_vs_base,acceptance_flip_fraction
7536,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.4,6.35,0.07,D60_hotspot,31.28593012120719,19.11066839782715,31.28639526077564,19.125250638378716,7.695436749747625,1.0,0.0,36.89313156054393,0.0
7536,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.4,6.35,0.07,D21_guard,2.102217055050133,18.73896319043092,2.102232425909044,18.739085968622888,-6.01123088378874,0.0,1.0,16.636816179901402,0.0
7537,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.4,6.4,0.03,D60_hotspot,31.28593012120719,19.11066839782715,31.28639526077564,19.125250638378716,7.728684242049614,1.0,0.0,36.89313158374357,0.0
7537,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.4,6.4,0.03,D21_guard,2.102217055050133,18.738963191094797,2.102232425909044,18.73908596928677,-6.01123088401003,0.0,1.0,16.636816180565276,0.0
7538,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.4,6.4,0.05,D60_hotspot,31.28593012120719,19.11066839782715,31.28639526077564,19.125250638378716,7.728676239009918,1.0,0.0,36.89313158374357,0.0
7538,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.4,6.4,0.05,D21_guard,2.102217055050133,18.738963191094797,2.102232425909044,18.73908596928677,-6.01123088401003,0.0,1.0,16.636816180565276,0.0
7539,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.4,6.4,0.07,D60_hotspot,31.28593012120719,19.11066839782715,31.28639526077564,19.125250638378716,7.725295702716347,1.0,0.0,36.893131583555785,0.0
7539,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.4,6.4,0.07,D21_guard,2.102217055050133,18.738963191091113,2.102232425909044,18.73908596928308,-6.011230884008803,0.0,1.0,16.636816180561596,0.0
7540,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.4,6.45,0.03,D60_hotspot,31.28593012120719,19.11066839782715,31.28639526077564,19.125250638378716,7.728684242049617,1.0,0.0,36.89313158374357,0.0
7540,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.4,6.45,0.03,D21_guard,2.102217055050133,18.738963191094797,2.102232425909044,18.73908596928677,-6.01123088401003,0.0,1.0,16.636816180565276,0.0
7541,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.4,6.45,0.05,D60_hotspot,31.28593012120719,19.11066839782715,31.28639526077564,19.125250638378716,7.728684208329903,1.0,0.0,36.89313158374357,0.0
7541,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.4,6.45,0.05,D21_guard,2.102217055050133,18.738963191094797,2.102232425909044,18.73908596928677,-6.01123088401003,0.0,1.0,16.636816180565276,0.0
7542,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.4,6.45,0.07,D60_hotspot,31.28593012120719,19.11066839782715,31.28639526077564,19.125250638378716,7.728476301601054,1.0,0.0,36.89313158374266,0.0
7542,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.4,6.45,0.07,D21_guard,2.102217055050133,18.73896319109479,2.102232425909044,18.739085969286762,-6.011230884010026,0.0,1.0,16.63681618056527,0.0
7543,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.6,6.35,0.03,D60_hotspot,31.28593012120719,19.11066839782715,31.28639526077564,19.125250638378716,7.728684241183363,1.0,0.0,36.89313158374357,0.0
7543,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.6,6.35,0.03,D21_guard,2.102217055050133,18.738963191094797,2.102232425909044,18.73908596928677,-6.01123088401003,0.0,1.0,16.636816180565276,0.0
7544,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.6,6.35,0.05,D60_hotspot,31.28593012120719,19.11066839782715,31.28639526077564,19.125250638378716,7.727635976176609,1.0,0.0,36.89313158374357,0.0
7544,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.6,6.35,0.05,D21_guard,2.102217055050133,18.738963191094797,2.102232425909044,18.73908596928677,-6.01123088401003,0.0,1.0,16.636816180565276,0.0
7545,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.6,6.35,0.07,D60_hotspot,31.28593012120719,19.11066839782715,31.28639526077564,19.125250638378716,7.678723220341438,1.0,0.0,36.893131548944105,0.0
7545,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.6,6.35,0.07,D21_guard,2.102217055050133,18.73896319009897,2.102232425909044,18.739085968290922,-6.0112308836780945,0.0,1.0,16.63681617956945,0.0
7546,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.6,6.4,0.03,D60_hotspot,31.28593012120719,19.11066839782715,31.28639526077564,19.125250638378716,7.728684242049614,1.0,0.0,36.89313158374357,0.0
7546,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.6,6.4,0.03,D21_guard,2.102217055050133,18.738963191094797,2.102232425909044,18.73908596928677,-6.01123088401003,0.0,1.0,16.636816180565276,0.0
7547,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.6,6.4,0.05,D60_hotspot,31.28593012120719,19.11066839782715,31.28639526077564,19.125250638378716,7.728672237484859,1.0,0.0,36.89313158374357,0.0
7547,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.6,6.4,0.05,D21_guard,2.102217055050133,18.738963191094797,2.102232425909044,18.73908596928677,-6.01123088401003,0.0,1.0,16.636816180565276,0.0
7548,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.6,6.4,0.07,D60_hotspot,31.28593012120719,19.11066839782715,31.28639526077564,19.125250638378716,7.723600499429802,1.0,0.0,36.89313158346189,0.0
7548,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.6,6.4,0.07,D21_guard,2.102217055050133,18.738963191089294,2.102232425909044,18.739085969281263,-6.011230884008195,0.0,1.0,16.636816180559777,0.0
7549,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.6,6.45,0.03,D60_hotspot,31.28593012120719,19.11066839782715,31.28639526077564,19.125250638378716,7.728684242049617,1.0,0.0,36.89313158374357,0.0
7549,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.6,6.45,0.03,D21_guard,2.102217055050133,18.738963191094797,2.102232425909044,18.73908596928677,-6.01123088401003,0.0,1.0,16.636816180565276,0.0
7550,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.6,6.45,0.05,D60_hotspot,31.28593012120719,19.11066839782715,31.28639526077564,19.125250638378716,7.7286841914700455,1.0,0.0,36.89313158374357,0.0
7550,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.6,6.45,0.05,D21_guard,2.102217055050133,18.738963191094797,2.102232425909044,18.73908596928677,-6.01123088401003,0.0,1.0,16.636816180565276,0.0
7551,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.6,6.45,0.07,D60_hotspot,31.28593012120719,19.11066839782715,31.28639526077564,19.125250638378716,7.728372327860579,1.0,0.0,36.8931315837422,0.0
7551,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.6,6.45,0.07,D21_guard,2.102217055050133,18.738963191094772,2.102232425909044,18.739085969286748,-6.011230884010023,0.0,1.0,16.636816180565255,0.0
7552,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.8,6.35,0.03,D60_hotspot,31.28593012120719,19.11066839782715,31.28639526077564,19.125250638378716,7.728684240894613,1.0,0.0,36.89313158374357,0.0
7552,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.8,6.35,0.03,D21_guard,2.102217055050133,18.738963191094797,2.102232425909044,18.73908596928677,-6.01123088401003,0.0,1.0,16.636816180565276,0.0
7553,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.8,6.35,0.05,D60_hotspot,31.28593012120719,19.11066839782715,31.28639526077564,19.125250638378716,7.72728650126779,1.0,0.0,36.89313158374357,0.0
7553,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.8,6.35,0.05,D21_guard,2.102217055050133,18.738963191094797,2.102232425909044,18.73908596928677,-6.01123088401003,0.0,1.0,16.636816180565276,0.0
7554,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.8,6.35,0.07,D60_hotspot,31.28593012120719,19.11066839782715,31.28639526077564,19.125250638378716,7.661949548163346,1.0,0.0,36.89313153734425,0.0
7554,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.8,6.35,0.07,D21_guard,2.102217055050133,18.738963189767034,2.102232425909044,18.739085967958992,-6.0112308835674515,0.0,1.0,16.636816179237513,0.0
7555,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.8,6.4,0.03,D60_hotspot,31.28593012120719,19.11066839782715,31.28639526077564,19.125250638378716,7.728684242049612,1.0,0.0,36.89313158374357,0.0
7555,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.8,6.4,0.03,D21_guard,2.102217055050133,18.738963191094797,2.102232425909044,18.73908596928677,-6.01123088401003,0.0,1.0,16.636816180565276,0.0
7556,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.8,6.4,0.05,D60_hotspot,31.28593012120719,19.11066839782715,31.28639526077564,19.125250638378716,7.728668235956329,1.0,0.0,36.89313158374357,0.0
7556,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.8,6.4,0.05,D21_guard,2.102217055050133,18.738963191094797,2.102232425909044,18.73908596928677,-6.01123088401003,0.0,1.0,16.636816180565276,0.0
7557,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.8,6.4,0.07,D60_hotspot,31.28593012120719,19.11066839782715,31.28639526077564,19.125250638378716,7.721904673425123,1.0,0.0,36.893131583367975,0.0
7557,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.8,6.4,0.07,D21_guard,2.102217055050133,18.738963191087446,2.102232425909044,18.739085969279415,-6.011230884007581,0.0,1.0,16.63681618055793,0.0
7558,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.8,6.45,0.03,D60_hotspot,31.28593012120719,19.11066839782715,31.28639526077564,19.125250638378716,7.728684242049617,1.0,0.0,36.89313158374357,0.0
7558,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.8,6.45,0.03,D21_guard,2.102217055050133,18.738963191094797,2.102232425909044,18.73908596928677,-6.01123088401003,0.0,1.0,16.636816180565276,0.0
7559,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.8,6.45,0.05,D60_hotspot,31.28593012120719,19.11066839782715,31.28639526077564,19.125250638378716,7.728684174610191,1.0,0.0,36.89313158374357,0.0
7559,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.8,6.45,0.05,D21_guard,2.102217055050133,18.738963191094797,2.102232425909044,18.73908596928677,-6.01123088401003,0.0,1.0,16.636816180565276,0.0
7560,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.8,6.45,0.07,D60_hotspot,31.28593012120719,19.11066839782715,31.28639526077564,19.125250638378716,7.728268351775903,1.0,0.0,36.89313158374174,0.0
7560,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.8,6.45,0.07,D21_guard,2.102217055050133,18.738963191094772,2.102232425909044,18.739085969286748,-6.011230884010023,0.0,1.0,16.636816180565255,0.0
7561,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.2,6.35,0.03,D60_hotspot,31.28593012120719,28.624658334347615,31.28639526077564,28.625086179544333,-0.014801446602589693,0.8,0.2,18.544085681750982,0.0
7561,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.2,6.35,0.03,D21_guard,2.102217055050133,2.1487189900646486,2.102232425909044,2.1487340642500286,-0.3306123526332005,0.0,1.0,0.9450060479192977,0.0
7562,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.2,6.35,0.05,D60_hotspot,31.28593012120719,28.624658334347615,31.28639526077564,28.625086179544333,-0.014639164400574431,0.8,0.2,18.543274264238743,0.0
7562,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.2,6.35,0.05,D21_guard,2.102217055050133,2.1487189900646486,2.102232425909044,2.1487340642500286,-0.3306123526332005,0.0,1.0,0.9450060479192977,0.0
7563,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.2,6.35,0.07,D60_hotspot,31.28593012120719,28.624658355495917,31.28639526077564,28.62508620069294,-0.007094151537837573,0.8,0.2,18.5055488764706,0.0
7563,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.2,6.35,0.07,D21_guard,2.102217055050133,2.148718989598862,2.102232425909044,2.148734063784225,-0.33061235247793685,0.0,1.0,0.9450060479192977,0.0
7564,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.2,6.4,0.03,D60_hotspot,31.28593012120719,28.624658334347615,31.28639526077564,28.625086179544333,-0.014801446736703992,0.8,0.2,18.54408568242156,0.0
7564,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.2,6.4,0.03,D21_guard,2.102217055050133,2.1487189900646486,2.102232425909044,2.1487340642500286,-0.3306123526332005,0.0,1.0,0.9450060479192977,0.0
7565,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.2,6.4,0.05,D60_hotspot,31.28593012120719,28.624658334347615,31.28639526077564,28.625086179544333,-0.014799588167440904,0.8,0.2,18.544076389500777,0.0
7565,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.2,6.4,0.05,D21_guard,2.102217055050133,2.1487189900646486,2.102232425909044,2.1487340642500286,-0.3306123526332005,0.0,1.0,0.9450060479192977,0.0
7566,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.2,6.4,0.07,D60_hotspot,31.28593012120719,28.624658334518777,31.28639526077564,28.62508617971553,-0.014014660552693941,0.8,0.2,18.540151719806133,0.0
7566,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.2,6.4,0.07,D21_guard,2.102217055050133,2.1487189900620707,2.102232425909044,2.148734064247428,-0.330612352632341,0.0,1.0,0.9450060479192977,0.0
7567,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.2,6.45,0.03,D60_hotspot,31.28593012120719,28.624658334347615,31.28639526077564,28.625086179544333,-0.014801446736704787,0.8,0.2,18.544085682421564,0.0
7567,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.2,6.45,0.03,D21_guard,2.102217055050133,2.1487189900646486,2.102232425909044,2.1487340642500286,-0.3306123526332005,0.0,1.0,0.9450060479192977,0.0
7568,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.2,6.45,0.05,D60_hotspot,31.28593012120719,28.624658334347615,31.28639526077564,28.625086179544333,-0.014801438905873354,0.8,0.2,18.544085643267092,0.0
7568,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.2,6.45,0.05,D21_guard,2.102217055050133,2.1487189900646486,2.102232425909044,2.1487340642500286,-0.3306123526332005,0.0,1.0,0.9450060479192977,0.0
7569,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.2,6.45,0.07,D60_hotspot,31.28593012120719,28.624658334348418,31.28639526077564,28.625086179545157,-0.014753156643079432,0.8,0.2,18.543844230017772,0.0
7569,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.2,6.45,0.07,D21_guard,2.102217055050133,2.1487189900646486,2.102232425909044,2.14873406425,-0.33061235263319555,0.0,1.0,0.9450060479192977,0.0
7570,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.4,6.35,0.03,D60_hotspot,31.28593012120719,28.624658334347615,31.28639526077564,28.625086179544333,-0.014801446468473789,0.8,0.2,18.544085681080396,0.0
7570,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.4,6.35,0.03,D21_guard,2.102217055050133,2.1487189900646486,2.102232425909044,2.1487340642500286,-0.3306123526332005,0.0,1.0,0.9450060479192977,0.0
7571,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.4,6.35,0.05,D60_hotspot,31.28593012120719,28.624658334347615,31.28639526077564,28.625086179544333,-0.01447686976868053,0.8,0.2,18.542462784576607,0.0
7571,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.4,6.35,0.05,D21_guard,2.102217055050133,2.1487189900646486,2.102232425909044,2.1487340642500286,-0.3306123526332005,0.0,1.0,0.9450060479192977,0.0
7572,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.4,6.35,0.07,D60_hotspot,31.28593012120719,28.62465837664423,31.28639526077564,28.62508622184155,0.0006408779759103499,0.8,0.2,18.46687339783402,0.0
7572,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.4,6.35,0.07,D21_guard,2.102217055050133,2.148718989133085,2.102232425909044,2.14873406331845,-0.3306123523226708,0.0,1.0,0.9450060479192977,0.0
7573,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.4,6.4,0.03,D60_hotspot,31.28593012120719,28.624658334347615,31.28639526077564,28.625086179544333,-0.014801446736703992,0.8,0.2,18.54408568242156,0.0
7573,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.4,6.4,0.03,D21_guard,2.102217055050133,2.1487189900646486,2.102232425909044,2.1487340642500286,-0.3306123526332005,0.0,1.0,0.9450060479192977,0.0
7574,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.4,6.4,0.05,D60_hotspot,31.28593012120719,28.624658334347615,31.28639526077564,28.625086179544333,-0.014797729596564986,0.8,0.2,18.54406709657193,0.0
7574,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.4,6.4,0.05,D21_guard,2.102217055050133,2.1487189900646486,2.102232425909044,2.1487340642500286,-0.3306123526332005,0.0,1.0,0.9450060479192977,0.0
7575,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.4,6.4,0.07,D60_hotspot,31.28593012120719,28.62465833468996,31.28639526077564,28.625086179886715,-0.013227585349631709,0.8,0.2,18.53621631208388,0.0
7575,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.4,6.4,0.07,D21_guard,2.102217055050133,2.1487189900594847,2.102232425909044,2.148734064244863,-0.3306123526314812,0.0,1.0,0.9450060479192977,0.0
7576,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.4,6.45,0.03,D60_hotspot,31.28593012120719,28.624658334347615,31.28639526077564,28.625086179544333,-0.014801446736704787,0.8,0.2,18.544085682421564,0.0
7576,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.4,6.45,0.03,D21_guard,2.102217055050133,2.1487189900646486,2.102232425909044,2.1487340642500286,-0.3306123526332005,0.0,1.0,0.9450060479192977,0.0
7577,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.4,6.45,0.05,D60_hotspot,31.28593012120719,28.624658334347615,31.28639526077564,28.625086179544333,-0.014801431075042852,0.8,0.2,18.544085604112627,0.0
7577,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.4,6.45,0.05,D21_guard,2.102217055050133,2.1487189900646486,2.102232425909044,2.1487340642500286,-0.3306123526332005,0.0,1.0,0.9450060479192977,0.0
7578,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.4,6.45,0.07,D60_hotspot,31.28593012120719,28.624658334349256,31.28639526077564,28.625086179545995,-0.014704865460706868,0.8,0.2,18.54360277217019,0.0
7578,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.4,6.45,0.07,D21_guard,2.102217055050133,2.1487189900646486,2.102232425909044,2.14873406425,-0.33061235263319555,0.0,1.0,0.9450060479192977,0.0
7579,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.35,0.03,D60_hotspot,31.28593012120719,28.624658334347615,31.28639526077564,28.625086179544333,-0.014801446334359404,0.8,0.2,18.54408568040982,0.0
7579,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.35,0.03,D21_guard,2.102217055050133,2.1487189900646486,2.102232425909044,2.1487340642500286,-0.3306123526332005,0.0,1.0,0.9450060479192977,0.0
7580,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.35,0.05,D60_hotspot,31.28593012120719,28.624658334347615,31.28639526077564,28.625086179544333,-0.014314562840092073,0.8,0.2,18.541651243430508,0.0
7580,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.35,0.05,D21_guard,2.102217055050133,2.1487189900646486,2.102232425909044,2.1487340642500286,-0.3306123526332005,0.0,1.0,0.9450060479192977,0.0
7581,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.35,0.07,D60_hotspot,31.28593012120719,28.624658397792537,31.28639526077564,28.625086242990143,0.008403741605017043,0.8,0.2,18.428058747505407,0.0
7581,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.35,0.07,D21_guard,2.102217055050133,2.1487189886673037,2.102232425909044,2.1487340628526823,-0.33061235216740914,0.0,1.0,0.9450060479192977,0.0
7582,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.4,0.03,D60_hotspot,31.28593012120719,28.624658334347615,31.28639526077564,28.625086179544333,-0.01480144673670318,0.8,0.2,18.544085682421557,0.0
7582,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.4,0.03,D21_guard,2.102217055050133,2.1487189900646486,2.102232425909044,2.1487340642500286,-0.3306123526332005,0.0,1.0,0.9450060479192977,0.0
7583,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.4,0.05,D60_hotspot,31.28593012120719,28.624658334347615,31.28639526077564,28.625086179544333,-0.014795871024076033,0.8,0.2,18.544057803635017,0.0
7583,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.4,0.05,D21_guard,2.102217055050133,2.1487189900646486,2.102232425909044,2.1487340642500286,-0.3306123526332005,0.0,1.0,0.9450060479192977,0.0
7584,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.4,0.07,D60_hotspot,31.28593012120719,28.62465833486116,31.28639526077564,28.625086180057913,-0.01244022102135726,0.8,0.2,18.532279458723963,0.0
7584,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.4,0.07,D21_guard,2.102217055050133,2.1487189900569326,2.102232425909044,2.1487340642422836,-0.3306123526306235,0.0,1.0,0.9450060479192977,0.0
7585,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.45,0.03,D60_hotspot,31.28593012120719,28.624658334347615,31.28639526077564,28.625086179544333,-0.014801446736704787,0.8,0.2,18.544085682421564,0.0
7585,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.45,0.03,D21_guard,2.102217055050133,2.1487189900646486,2.102232425909044,2.1487340642500286,-0.3306123526332005,0.0,1.0,0.9450060479192977,0.0
7586,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.45,0.05,D60_hotspot,31.28593012120719,28.624658334347615,31.28639526077564,28.625086179544333,-0.014801423244211418,0.8,0.2,18.544085564958156,0.0
7586,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.45,0.05,D21_guard,2.102217055050133,2.1487189900646486,2.102232425909044,2.1487340642500286,-0.3306123526332005,0.0,1.0,0.9450060479192977,0.0
7587,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.45,0.07,D60_hotspot,31.28593012120719,28.62465833435008,31.28639526077564,28.625086179546834,-0.01465657318955451,0.8,0.2,18.54336130887867,0.0
7587,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.6,6.45,0.07,D21_guard,2.102217055050133,2.1487189900646215,2.102232425909044,2.148734064249979,-0.3306123526331914,0.0,1.0,0.9450060479192977,0.0
7588,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.35,0.03,D60_hotspot,31.28593012120719,28.624658334347615,31.28639526077564,28.625086179544333,-0.014801446200244447,0.8,0.2,18.54408567973924,0.0
7588,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.35,0.03,D21_guard,2.102217055050133,2.1487189900646486,2.102232425909044,2.1487340642500286,-0.3306123526332005,0.0,1.0,0.9450060479192977,0.0
7589,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.35,0.05,D60_hotspot,31.28593012120719,28.624658334347615,31.28639526077564,28.625086179544333,-0.014152243613877942,0.8,0.2,18.540839640795788,0.0
7589,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.35,0.05,D21_guard,2.102217055050133,2.1487189900646486,2.102232425909044,2.1487340642500286,-0.3306123526332005,0.0,1.0,0.9450060479192977,0.0
7590,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.35,0.07,D60_hotspot,31.28593012120719,28.624658418940843,31.28639526077564,28.62508626413878,0.016194539509094615,0.8,0.2,18.38910442468268,0.0
7590,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.35,0.07,D21_guard,2.102217055050133,2.148718988201528,2.102232425909044,2.1487340623869002,-0.3306123520121464,0.0,1.0,0.9450060479192977,0.0
7591,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.4,0.03,D60_hotspot,31.28593012120719,28.624658334347615,31.28639526077564,28.625086179544333,-0.014801446736702402,0.8,0.2,18.544085682421553,0.0
7591,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.4,0.03,D21_guard,2.102217055050133,2.1487189900646486,2.102232425909044,2.1487340642500286,-0.3306123526332005,0.0,1.0,0.9450060479192977,0.0
7592,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.4,0.05,D60_hotspot,31.28593012120719,28.624658334347615,31.28639526077564,28.625086179544333,-0.014794012449974404,0.8,0.2,18.544048510690043,0.0
7592,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.4,0.05,D21_guard,2.102217055050133,2.1487189900646486,2.102232425909044,2.1487340642500286,-0.3306123526332005,0.0,1.0,0.9450060479192977,0.0
7593,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.9,0.05,0.8,6.4,0.07,D60_hotspot,31.28593012120719,28.624658335032343,31.28639526077564,28.62508618022911,-0.01165256746165592,0.8,0.2,18.52834115919533,0.0
