peak,sigma_D,D,eta,mu_mumu_ref,mu_mumu_cur,mu_mumu_new,delta_mu_new,scalar_mu_factor,acceptance_mismatch_new
0.75,0.16,8.610169491525424,3.24,2.001067020463486,1.641804437191252,1.641804437191252,-0.35926258327223404,1.0,0.0
0.75,0.16,8.610169491525424,3.43,2.001067017800178,1.6418044401246443,1.6418044401246443,-0.3592625776755338,1.0,0.0
0.75,0.16,8.610169491525424,3.62,2.0010670150707135,1.641804443119194,1.641804443119194,-0.35926257195151945,1.0,0.0
0.75,0.16,8.610169491525424,3.81,2.0010670124383263,1.641804446173306,1.641804446173306,-0.3592625662650204,1.0,0.0
0.75,0.16,8.610169491525424,4.0,2.0010670099342724,1.6418044491749544,1.6418044491749544,-0.35926256075931806,1.0,0.0
0.75,0.16,8.881355932203391,0.2,1.7886895190917722,1.3613482271902415,1.3613482271902415,-0.4273412919015307,1.0,0.0
0.75,0.16,8.881355932203391,0.39,1.7886895116874624,1.3613482222783408,1.3613482222783408,-0.4273412894091215,1.0,0.0
0.75,0.16,8.881355932203391,0.5800000000000001,1.7886895105857137,1.3613482207663603,1.3613482207663603,-0.4273412898193534,1.0,0.0
0.75,0.16,8.881355932203391,0.77,1.78868950978354,1.3613482197490585,1.3613482197490585,-0.4273412900344815,1.0,0.0
0.75,0.16,8.881355932203391,0.96,1.788689509167607,1.3613482189496462,1.3613482189496462,-0.42734129021796075,1.0,0.0
0.75,0.16,8.881355932203391,1.15,1.7886895077671483,1.361348217513778,1.361348217513778,-0.4273412902533702,1.0,0.0
0.75,0.16,8.881355932203391,1.34,1.7886895044719813,1.3613482151602327,1.3613482151602327,-0.42734128931174853,1.0,0.0
0.75,0.16,8.881355932203391,1.53,1.7886895025046534,1.361348213486702,1.361348213486702,-0.4273412890179513,1.0,0.0
0.75,0.16,8.881355932203391,1.72,1.7886895001883767,1.3613482114055278,1.3613482114055278,-0.42734128878284894,1.0,0.0
0.75,0.16,8.881355932203391,1.91,1.7886894983487582,1.3613482097639886,1.3613482097639886,-0.4273412885847696,1.0,0.0
0.75,0.16,8.881355932203391,2.1,1.7886894967820055,1.361348208331328,1.361348208331328,-0.42734128845067754,1.0,0.0
0.75,0.16,8.881355932203391,2.29,1.7886894954174728,1.3613482070509542,1.3613482070509542,-0.42734128836651863,1.0,0.0
0.75,0.16,8.881355932203391,2.4800000000000004,1.788689492920949,1.3613482049034744,1.3613482049034744,-0.4273412880174745,1.0,0.0
0.75,0.16,8.881355932203391,2.6700000000000004,1.788689490407868,1.361348202923503,1.361348202923503,-0.4273412874843652,1.0,0.0
0.75,0.16,8.881355932203391,2.8600000000000003,1.7886894885425062,1.361348201291663,1.361348201291663,-0.4273412872508433,1.0,0.0
0.75,0.16,8.881355932203391,3.0500000000000003,1.788689486465325,1.3613481994190868,1.3613481994190868,-0.4273412870462383,1.0,0.0
0.75,0.16,8.881355932203391,3.24,1.788689484937765,1.3613481980515445,1.3613481980515445,-0.42734128688622053,1.0,0.0
0.75,0.16,8.881355932203391,3.43,1.7886894829044444,1.361348196182136,1.361348196182136,-0.4273412867223083,1.0,0.0
0.75,0.16,8.881355932203391,3.62,1.7886894808275142,1.361348194422851,1.361348194422851,-0.4273412864046633,1.0,0.0
0.75,0.16,8.881355932203391,3.81,1.7886894786167369,1.3613481924971058,1.3613481924971058,-0.42734128611963107,1.0,0.0
0.75,0.16,8.881355932203391,4.0,1.7886894768637305,1.361348190985404,1.361348190985404,-0.42734128587832654,1.0,0.0
0.75,0.16,9.152542372881356,0.2,1.5764468884687253,1.0439291560658135,1.0439291560658135,-0.5325177324029118,1.0,0.0
0.75,0.16,9.152542372881356,0.39,1.5764468853331466,1.0439291537373396,1.0439291537373396,-0.532517731595807,1.0,0.0
0.75,0.16,9.152542372881356,0.5800000000000001,1.5764468849659017,1.0439291536666542,1.0439291536666542,-0.5325177312992475,1.0,0.0
0.75,0.16,9.152542372881356,0.77,1.576446883054201,1.0439291526389909,1.0439291526389909,-0.5325177304152102,1.0,0.0
0.75,0.16,9.152542372881356,0.96,1.576446883863888,1.043929153171861,1.043929153171861,-0.532517730692027,1.0,0.0
0.75,0.16,9.152542372881356,1.15,1.5764468829884355,1.0439291526608043,1.0439291526608043,-0.5325177303276312,1.0,0.0
0.75,0.16,9.152542372881356,1.34,1.5764468829128793,1.0439291529298318,1.0439291529298318,-0.5325177299830475,1.0,0.0
0.75,0.16,9.152542372881356,1.53,1.5764468805827072,1.043929151529958,1.043929151529958,-0.5325177290527492,1.0,0.0
0.75,0.16,9.152542372881356,1.72,1.5764468790754136,1.0439291508011903,1.0439291508011903,-0.5325177282742233,1.0,0.0
0.75,0.16,9.152542372881356,1.91,1.576446878843091,1.0439291508050246,1.0439291508050246,-0.5325177280380664,1.0,0.0
0.75,0.16,9.152542372881356,2.1,1.5764468769591835,1.043929149595585,1.043929149595585,-0.5325177273635986,1.0,0.0
0.75,0.16,9.152542372881356,2.29,1.5764468771840063,1.0439291498219752,1.0439291498219752,-0.5325177273620312,1.0,0.0
0.75,0.16,9.152542372881356,2.4800000000000004,1.5764468762595198,1.0439291494617664,1.0439291494617664,-0.5325177267977534,1.0,0.0
0.75,0.16,9.152542372881356,2.6700000000000004,1.5764468753254568,1.043929148917324,1.043929148917324,-0.5325177264081329,1.0,0.0
0.75,0.16,9.152542372881356,2.8600000000000003,1.5764468736203647,1.0439291480198694,1.0439291480198694,-0.5325177256004954,1.0,0.0
0.75,0.16,9.152542372881356,3.0500000000000003,1.5764468716580735,1.0439291469493788,1.0439291469493788,-0.5325177247086947,1.0,0.0
0.75,0.16,9.152542372881356,3.24,1.5764468714897146,1.0439291469368817,1.0439291469368817,-0.532517724552833,1.0,0.0
0.75,0.16,9.152542372881356,3.43,1.576446869941004,1.0439291460642108,1.0439291460642108,-0.5325177238767931,1.0,0.0
0.75,0.16,9.152542372881356,3.62,1.5764468691237787,1.0439291456447324,1.0439291456447324,-0.5325177234790464,1.0,0.0
0.75,0.16,9.152542372881356,3.81,1.57644686763442,1.0439291448736634,1.0439291448736634,-0.5325177227607567,1.0,0.0
0.75,0.16,9.152542372881356,4.0,1.576446866807335,1.043929144506955,1.043929144506955,-0.5325177223003801,1.0,0.0
0.75,0.16,9.423728813559322,0.2,1.3862777722136008,1.3609667477769851,1.3609667477769851,-0.025311024436615703,1.0,0.0
0.75,0.16,9.423728813559322,0.39,1.3862777730060352,1.3609667459821926,1.3609667459821926,-0.02531102702384258,1.0,0.0
0.75,0.16,9.423728813559322,0.5800000000000001,1.3862777639453443,1.360966736754307,1.360966736754307,-0.025311027191037283,1.0,0.0
0.75,0.16,9.423728813559322,0.77,1.3862777596248426,1.3609667325471015,1.3609667325471015,-0.025311027077741022,1.0,0.0
0.75,0.16,9.423728813559322,0.96,1.386277763205963,1.3609667358662816,1.3609667358662816,-0.02531102733968149,1.0,0.0
0.75,0.16,9.423728813559322,1.15,1.3862777608962535,1.3609667340117395,1.3609667340117395,-0.025311026884514032,1.0,0.0
0.75,0.16,9.423728813559322,1.34,1.386277760932857,1.360966733899645,1.360966733899645,-0.025311027033211975,1.0,0.0
0.75,0.16,9.423728813559322,1.53,1.3862777609604109,1.3609667338899,1.3609667338899,-0.025311027070510805,1.0,0.0
0.75,0.16,9.423728813559322,1.72,1.38627776018984,1.3609667337052596,1.3609667337052596,-0.02531102648458039,1.0,0.0
0.75,0.16,9.423728813559322,1.91,1.3862777586380128,1.3609667320404588,1.3609667320404588,-0.02531102659755402,1.0,0.0
0.75,0.16,9.423728813559322,2.1,1.3862777567176263,1.3609667305034632,1.3609667305034632,-0.025311026214163146,1.0,0.0
0.75,0.16,9.423728813559322,2.29,1.3862777577114636,1.360966731672603,1.360966731672603,-0.025311026038860485,1.0,0.0
0.75,0.16,9.423728813559322,2.4800000000000004,1.386277757003945,1.3609667309794906,1.3609667309794906,-0.025311026024454453,1.0,0.0
0.75,0.16,9.423728813559322,2.6700000000000004,1.38627775665719,1.3609667307341191,1.3609667307341191,-0.025311025923070885,1.0,0.0
0.75,0.16,9.423728813559322,2.8600000000000003,1.3862777564288469,1.3609667306301454,1.3609667306301454,-0.02531102579870148,1.0,0.0
0.75,0.16,9.423728813559322,3.0500000000000003,1.3862777561683453,1.360966730505392,1.360966730505392,-0.02531102566295318,1.0,0.0
0.75,0.16,9.423728813559322,3.24,1.3862777550181744,1.3609667294208492,1.3609667294208492,-0.025311025597325232,1.0,0.0
0.75,0.16,9.423728813559322,3.43,1.386277755073127,1.36096672968164,1.36096672968164,-0.025311025391486996,1.0,0.0
0.75,0.16,9.423728813559322,3.62,1.386277754304756,1.3609667290485967,1.3609667290485967,-0.025311025256159247,1.0,0.0
0.75,0.16,9.423728813559322,3.81,1.386277753563753,1.3609667284510314,1.3609667284510314,-0.02531102511272154,1.0,0.0
0.75,0.16,9.423728813559322,4.0,1.386277753460111,1.3609667283031417,1.3609667283031417,-0.025311025156969258,1.0,0.0
0.75,0.16,9.694915254237287,0.2,1.1927588298081366,1.0044461675264331,1.0044461675264331,-0.1883126622817035,1.0,0.0
0.75,0.16,9.694915254237287,0.39,1.1927588201168744,1.0044461593990517,1.0044461593990517,-0.1883126607178227,1.0,0.0
0.75,0.16,9.694915254237287,0.5800000000000001,1.1927588162168126,1.0044461559503663,1.0044461559503663,-0.18831266026644622,1.0,0.0
0.75,0.16,9.694915254237287,0.77,1.1927588186547744,1.0044461568991705,1.0044461568991705,-0.1883126617556039,1.0,0.0
0.75,0.16,9.694915254237287,0.96,1.1927588075530051,1.00444614813093,1.00444614813093,-0.1883126594220752,1.0,0.0
0.75,0.16,9.694915254237287,1.15,1.1927588164839862,1.0044461555224282,1.0044461555224282,-0.18831266096155796,1.0,0.0
0.75,0.16,9.694915254237287,1.34,1.19275881118585,1.0044461509234766,1.0044461509234766,-0.18831266026237348,1.0,0.0
0.75,0.16,9.694915254237287,1.53,1.19275881766231,1.004446156370619,1.004446156370619,-0.188312661291691,1.0,0.0
0.75,0.16,9.694915254237287,1.72,1.1927588133838098,1.0044461527030302,1.0044461527030302,-0.18831266068077968,1.0,0.0
0.75,0.16,9.694915254237287,1.91,1.1927588134891884,1.0044461530276627,1.0044461530276627,-0.18831266046152573,1.0,0.0
0.75,0.16,9.694915254237287,2.1,1.1927588137149516,1.0044461534046651,1.0044461534046651,-0.18831266031028648,1.0,0.0
0.75,0.16,9.694915254237287,2.29,1.1927588109869431,1.0044461510148883,1.0044461510148883,-0.18831265997205482,1.0,0.0
0.75,0.16,9.694915254237287,2.4800000000000004,1.1927588126372726,1.0044461522157817,1.0044461522157817,-0.18831266042149086,1.0,0.0
0.75,0.16,9.694915254237287,2.6700000000000004,1.1927588127667026,1.004446152461829,1.004446152461829,-0.1883126603048737,1.0,0.0
0.75,0.16,9.694915254237287,2.8600000000000003,1.1927588141935934,1.004446153510938,1.004446153510938,-0.1883126606826555,1.0,0.0
0.75,0.16,9.694915254237287,3.0500000000000003,1.1927588123858612,1.0044461519895689,1.0044461519895689,-0.18831266039629235,1.0,0.0
0.75,0.16,9.694915254237287,3.24,1.1927588135671063,1.0044461528569677,1.0044461528569677,-0.18831266071013864,1.0,0.0
0.75,0.16,9.694915254237287,3.43,1.1927588120054593,1.0044461515515484,1.0044461515515484,-0.18831266045391093,1.0,0.0
0.75,0.16,9.694915254237287,3.62,1.1927588106873095,1.0044461504558295,1.0044461504558295,-0.18831266023147997,1.0,0.0
0.75,0.16,9.694915254237287,3.81,1.1927588112722407,1.0044461511008462,1.0044461511008462,-0.18831266017139447,1.0,0.0
0.75,0.16,9.694915254237287,4.0,1.1927588130677684,1.0044461523091874,1.0044461523091874,-0.188312660758581,1.0,0.0
0.75,0.16,9.966101694915254,0.2,0.9999999520006728,0.7185446319687907,0.7185446319687907,-0.2814553200318821,1.0,0.0
0.75,0.16,9.966101694915254,0.39,1.0000000176022892,0.7185446795525782,0.7185446795525782,-0.281455338049711,1.0,0.0
0.75,0.16,9.966101694915254,0.5800000000000001,0.999999997057113,0.7185446648536649,0.7185446648536649,-0.2814553322034481,1.0,0.0
0.75,0.16,9.966101694915254,0.77,1.0000000012112549,0.7185446684263255,0.7185446684263255,-0.2814553327849294,1.0,0.0
0.75,0.16,9.966101694915254,0.96,0.9999999914090418,0.7185446611751469,0.7185446611751469,-0.2814553302338949,1.0,0.0
0.75,0.16,9.966101694915254,1.15,0.9999999912179068,0.7185446620471891,0.7185446620471891,-0.2814553291707177,1.0,0.0
0.75,0.16,9.966101694915254,1.34,0.99999998565976,0.7185446578443306,0.7185446578443306,-0.28145532781542937,1.0,0.0
0.75,0.16,9.966101694915254,1.53,1.0000000015352002,0.7185446687014415,0.7185446687014415,-0.2814553328337587,1.0,0.0
0.75,0.16,9.966101694915254,1.72,0.9999999963476884,0.7185446649188584,0.7185446649188584,-0.28145533142883006,1.0,0.0
0.75,0.16,9.966101694915254,1.91,0.9999999980929666,0.7185446664004009,0.7185446664004009,-0.28145533169256565,1.0,0.0
0.75,0.16,9.966101694915254,2.1,0.9999999992610146,0.7185446674098971,0.7185446674098971,-0.2814553318511175,1.0,0.0
0.75,0.16,9.966101694915254,2.29,0.9999999955810444,0.7185446646762754,0.7185446646762754,-0.28145533090476893,1.0,0.0
0.75,0.16,9.966101694915254,2.4800000000000004,0.9999999969839264,0.7185446658142636,0.7185446658142636,-0.2814553311696628,1.0,0.0
0.75,0.16,9.966101694915254,2.6700000000000004,0.9999999939882834,0.7185446635828401,0.7185446635828401,-0.28145533040544335,1.0,0.0
0.75,0.16,9.966101694915254,2.8600000000000003,0.9999999968810804,0.7185446655064736,0.7185446655064736,-0.2814553313746069,1.0,0.0
0.75,0.16,9.966101694915254,3.0500000000000003,0.9999999979407972,0.7185446663807048,0.7185446663807048,-0.2814553315600924,1.0,0.0
0.75,0.16,9.966101694915254,3.24,0.9999999909624872,0.7185446614253168,0.7185446614253168,-0.28145532953717034,1.0,0.0
0.75,0.16,9.966101694915254,3.43,0.9999999922326548,0.7185446624291434,0.7185446624291434,-0.2814553298035114,1.0,0.0
0.75,0.16,9.966101694915254,3.62,0.9999999946102708,0.7185446640101859,0.7185446640101859,-0.2814553306000849,1.0,0.0
0.75,0.16,9.966101694915254,3.81,0.9999999955718892,0.7185446647853535,0.7185446647853535,-0.28145533078653573,1.0,0.0
0.75,0.16,9.966101694915254,4.0,0.9999999947642632,0.7185446639646792,0.7185446639646792,-0.28145533079958396,1.0,0.0
0.75,0.16,10.23728813559322,0.2,0.7717376337707984,0.5065888234477104,0.5065888234477104,-0.265148810323088,1.0,1.0
0.75,0.16,10.23728813559322,0.39,0.7717377006498226,0.506588870362042,0.506588870362042,-0.2651488302877806,1.0,1.0
0.75,0.16,10.23728813559322,0.5800000000000001,0.7717376685577136,0.5065888491786296,0.5065888491786296,-0.2651488193790841,1.0,1.0
0.75,0.16,10.23728813559322,0.77,0.7717376752301178,0.5065888539615989,0.5065888539615989,-0.2651488212685189,1.0,1.0
0.75,0.16,10.23728813559322,0.96,0.7717376829577519,0.5065888584355919,0.5065888584355919,-0.26514882452216004,1.0,1.0
0.75,0.16,10.23728813559322,1.15,0.7717376696952098,0.5065888496138221,0.5065888496138221,-0.26514882008138774,1.0,1.0
0.75,0.16,10.23728813559322,1.34,0.7717376689293401,0.5065888498818569,0.5065888498818569,-0.2651488190474832,1.0,1.0
0.75,0.16,10.23728813559322,1.53,0.7717376745059904,0.5065888531869256,0.5065888531869256,-0.2651488213190648,1.0,1.0
0.75,0.16,10.23728813559322,1.72,0.7717376768878359,0.5065888549292853,0.5065888549292853,-0.2651488219585506,1.0,1.0
0.75,0.16,10.23728813559322,1.91,0.7717376806071128,0.506588857109392,0.506588857109392,-0.26514882349772073,1.0,1.0
0.75,0.16,10.23728813559322,2.1,0.7717376815656903,0.5065888578877112,0.5065888578877112,-0.2651488236779791,1.0,1.0
0.75,0.16,10.23728813559322,2.29,0.7717376753856311,0.5065888537411759,0.5065888537411759,-0.2651488216444552,1.0,1.0
0.75,0.16,10.23728813559322,2.4800000000000004,0.7717376698158848,0.506588850006639,0.506588850006639,-0.26514881980924576,1.0,1.0
0.75,0.16,10.23728813559322,2.6700000000000004,0.7717376773324972,0.5065888551826353,0.5065888551826353,-0.2651488221498619,1.0,1.0
0.75,0.16,10.23728813559322,2.8600000000000003,0.7717376723734501,0.5065888518476158,0.5065888518476158,-0.26514882052583433,1.0,1.0
0.75,0.16,10.23728813559322,3.0500000000000003,0.7717376738495041,0.5065888529003664,0.5065888529003664,-0.2651488209491377,1.0,1.0
0.75,0.16,10.23728813559322,3.24,0.7717376762201353,0.5065888542890804,0.5065888542890804,-0.26514882193105493,1.0,1.0
0.75,0.16,10.23728813559322,3.43,0.7717376772935729,0.506588855073743,0.506588855073743,-0.26514882221982994,1.0,1.0
0.75,0.16,10.23728813559322,3.62,0.7717376733776257,0.50658885244312,0.50658885244312,-0.26514882093450565,1.0,1.0
0.75,0.16,10.23728813559322,3.81,0.7717376800757038,0.5065888568270283,0.5065888568270283,-0.2651488232486755,1.0,1.0
0.75,0.16,10.23728813559322,4.0,0.7717376763996185,0.5065888543623746,0.5065888543623746,-0.265148822037244,1.0,1.0
0.75,0.16,10.508474576271189,0.2,0.5598027506818093,0.350849531242897,0.350849531242897,-0.20895321943891232,1.0,0.0
0.75,0.16,10.508474576271189,0.39,0.5598028180262625,0.3508495732283325,0.3508495732283325,-0.20895324479793004,1.0,0.0
0.75,0.16,10.508474576271189,0.5800000000000001,0.5598028192691503,0.3508495759587547,0.3508495759587547,-0.2089532433103956,1.0,0.0
0.75,0.16,10.508474576271189,0.77,0.5598028366136127,0.350849586324149,0.350849586324149,-0.20895325028946377,1.0,0.0
0.75,0.16,10.508474576271189,0.96,0.5598028173278238,0.3508495741296644,0.3508495741296644,-0.2089532431981594,1.0,0.0
0.75,0.16,10.508474576271189,1.15,0.5598028291555902,0.3508495813050147,0.3508495813050147,-0.2089532478505755,1.0,0.0
0.75,0.16,10.508474576271189,1.34,0.5598028107947308,0.3508495701380527,0.3508495701380527,-0.20895324065667814,1.0,0.0
0.75,0.16,10.508474576271189,1.53,0.559802820576248,0.3508495760800666,0.3508495760800666,-0.20895324449618136,1.0,0.0
0.75,0.16,10.508474576271189,1.72,0.5598028250775563,0.3508495790913194,0.3508495790913194,-0.20895324598623688,1.0,0.0
0.75,0.16,10.508474576271189,1.91,0.559802816531923,0.3508495736974344,0.3508495736974344,-0.20895324283448857,1.0,0.0
0.75,0.16,10.508474576271189,2.1,0.5598028195064925,0.3508495756589351,0.3508495756589351,-0.20895324384755737,1.0,0.0
0.75,0.16,10.508474576271189,2.29,0.5598028128411356,0.3508495714305877,0.3508495714305877,-0.20895324141054794,1.0,0.0
0.75,0.16,10.508474576271189,2.4800000000000004,0.5598028187187803,0.3508495749883069,0.3508495749883069,-0.20895324373047347,1.0,0.0
0.75,0.16,10.508474576271189,2.6700000000000004,0.5598028130611781,0.3508495714101669,0.3508495714101669,-0.20895324165101115,1.0,0.0
0.75,0.16,10.508474576271189,2.8600000000000003,0.559802826212776,0.3508495796851089,0.3508495796851089,-0.2089532465276671,1.0,0.0
0.75,0.16,10.508474576271189,3.0500000000000003,0.5598028183321614,0.3508495748746986,0.3508495748746986,-0.2089532434574628,1.0,0.0
0.75,0.16,10.508474576271189,3.24,0.5598028225065649,0.3508495773930352,0.3508495773930352,-0.2089532451135297,1.0,0.0
0.75,0.16,10.508474576271189,3.43,0.5598028178927208,0.3508495744730551,0.3508495744730551,-0.2089532434196657,1.0,0.0
0.75,0.16,10.508474576271189,3.62,0.5598028137608456,0.3508495718579987,0.3508495718579987,-0.20895324190284692,1.0,0.0
0.75,0.16,10.508474576271189,3.81,0.5598028216303899,0.3508495769383936,0.3508495769383936,-0.20895324469199628,1.0,0.0
0.75,0.16,10.508474576271189,4.0,0.5598028177135038,0.3508495744540393,0.3508495744540393,-0.20895324325946452,1.0,0.0
0.75,0.16,10.779661016949152,0.2,0.3756843576622718,0.2383058681990626,0.2383058681990626,-0.1373784894632092,1.0,0.0
0.75,0.16,10.779661016949152,0.39,0.375684364575609,0.2383058729631146,0.2383058729631146,-0.1373784916124944,1.0,0.0
0.75,0.16,10.779661016949152,0.5800000000000001,0.375684319424555,0.2383058442403769,0.2383058442403769,-0.1373784751841781,1.0,0.0
0.75,0.16,10.779661016949152,0.77,0.3756843325668158,0.238305852703562,0.238305852703562,-0.13737847986325383,1.0,0.0
0.75,0.16,10.779661016949152,0.96,0.3756843496937457,0.238305863381656,0.238305863381656,-0.1373784863120897,1.0,0.0
0.75,0.16,10.779661016949152,1.15,0.3756843215741181,0.2383058457158442,0.2383058457158442,-0.13737847585827387,1.0,0.0
0.75,0.16,10.779661016949152,1.34,0.3756843287109926,0.2383058503130236,0.2383058503130236,-0.13737847839796902,1.0,0.0
0.75,0.16,10.779661016949152,1.53,0.375684359684745,0.2383058700063247,0.2383058700063247,-0.1373784896784203,1.0,0.0
0.75,0.16,10.779661016949152,1.72,0.3756843397804354,0.2383058574730494,0.2383058574730494,-0.13737848230738603,1.0,0.0
0.75,0.16,10.779661016949152,1.91,0.3756843476711502,0.2383058623816866,0.2383058623816866,-0.13737848528946361,1.0,0.0
0.75,0.16,10.779661016949152,2.1,0.3756843499343297,0.2383058638504441,0.2383058638504441,-0.1373784860838856,1.0,0.0
0.75,0.16,10.779661016949152,2.29,0.3756843556732051,0.2383058674053058,0.2383058674053058,-0.13737848826789928,1.0,0.0
0.75,0.16,10.779661016949152,2.4800000000000004,0.375684342179976,0.2383058589070507,0.2383058589070507,-0.1373784832729253,1.0,0.0
0.75,0.16,10.779661016949152,2.6700000000000004,0.3756843476538908,0.2383058623076518,0.2383058623076518,-0.137378485346239,1.0,0.0
0.75,0.16,10.779661016949152,2.8600000000000003,0.3756843493168162,0.2383058633863981,0.2383058633863981,-0.13737848593041813,1.0,0.0
0.75,0.16,10.779661016949152,3.0500000000000003,0.3756843387378145,0.2383058567246988,0.2383058567246988,-0.13737848201311567,1.0,0.0
0.75,0.16,10.779661016949152,3.24,0.3756843434507164,0.238305859654967,0.238305859654967,-0.13737848379574938,1.0,0.0
0.75,0.16,10.779661016949152,3.43,0.3756843450731743,0.2383058607029286,0.2383058607029286,-0.13737848437024566,1.0,0.0
0.75,0.16,10.779661016949152,3.62,0.3756843388626356,0.238305856733456,0.238305856733456,-0.13737848212917958,1.0,0.0
0.75,0.16,10.779661016949152,3.81,0.3756843483968493,0.2383058628664425,0.2383058628664425,-0.13737848553040677,1.0,0.0
0.75,0.16,10.779661016949152,4.0,0.375684351755386,0.2383058649480338,0.2383058649480338,-0.1373784868073522,1.0,0.0
0.75,0.16,11.050847457627118,0.2,0.2360870702644034,0.159605066259812,0.159605066259812,-0.0764820040045914,1.0,0.0
0.75,0.16,11.050847457627118,0.39,0.2360869793018446,0.159605004667639,0.159605004667639,-0.07648197463420561,1.0,0.0
0.75,0.16,11.050847457627118,0.5800000000000001,0.236087010323669,0.1596050258619993,0.1596050258619993,-0.0764819844616697,1.0,0.0
0.75,0.16,11.050847457627118,0.77,0.2360869790422939,0.1596050046410977,0.1596050046410977,-0.0764819744011962,1.0,0.0
0.75,0.16,11.050847457627118,0.96,0.2360870164850332,0.1596050298589729,0.1596050298589729,-0.07648198662606029,1.0,0.0
0.75,0.16,11.050847457627118,1.15,0.236087024245857,0.1596050352271681,0.1596050352271681,-0.07648198901868891,1.0,0.0
0.75,0.16,11.050847457627118,1.34,0.2360870044380041,0.159605021803066,0.159605021803066,-0.0764819826349381,1.0,0.0
0.75,0.16,11.050847457627118,1.53,0.2360870129526685,0.1596050276372022,0.1596050276372022,-0.07648198531546632,1.0,0.0
0.75,0.16,11.050847457627118,1.72,0.2360869987684727,0.1596050180223556,0.1596050180223556,-0.07648198074611709,1.0,0.0
0.75,0.16,11.050847457627118,1.91,0.2360870101541969,0.1596050257208496,0.1596050257208496,-0.07648198443334728,1.0,0.0
0.75,0.16,11.050847457627118,2.1,0.2360870159366004,0.1596050296772389,0.1596050296772389,-0.07648198625936148,1.0,0.0
0.75,0.16,11.050847457627118,2.29,0.2360870094280938,0.1596050252276761,0.1596050252276761,-0.07648198420041769,1.0,0.0
0.75,0.16,11.050847457627118,2.4800000000000004,0.2360870143801128,0.1596050286121573,0.1596050286121573,-0.07648198576795548,1.0,0.0
0.75,0.16,11.050847457627118,2.6700000000000004,0.2360870050702312,0.1596050223007277,0.1596050223007277,-0.07648198276950349,1.0,0.0
0.75,0.16,11.050847457627118,2.8600000000000003,0.2360869970635341,0.159605016869178,0.159605016869178,-0.07648198019435609,1.0,0.0
0.75,0.16,11.050847457627118,3.0500000000000003,0.2360870161057721,0.1596050297850155,0.1596050297850155,-0.07648198632075659,1.0,0.0
0.75,0.16,11.050847457627118,3.24,0.2360870083871791,0.1596050245495895,0.1596050245495895,-0.07648198383758961,1.0,0.0
0.75,0.16,11.050847457627118,3.43,0.2360870119701029,0.159605027000488,0.159605027000488,-0.07648198496961489,1.0,0.0
0.75,0.16,11.050847457627118,3.62,0.236087008116744,0.1596050243614972,0.1596050243614972,-0.07648198375524679,1.0,0.0
0.75,0.16,11.050847457627118,3.81,0.2360870019048428,0.1596050201511172,0.1596050201511172,-0.07648198175372561,1.0,0.0
0.75,0.16,11.050847457627118,4.0,0.2360870162419255,0.15960502987347,0.15960502987347,-0.07648198636845549,1.0,0.0
0.75,0.16,11.322033898305085,0.2,0.1694163961943244,0.1052289000699589,0.1052289000699589,-0.06418749612436549,1.0,0.0
0.75,0.16,11.322033898305085,0.39,0.1694163486710103,0.105228870581043,0.105228870581043,-0.0641874780899673,1.0,0.0
0.75,0.16,11.322033898305085,0.5800000000000001,0.1694163518109548,0.1052288724438667,0.1052288724438667,-0.0641874793670881,1.0,0.0
0.75,0.16,11.322033898305085,0.77,0.1694163387145693,0.1052288643423349,0.1052288643423349,-0.06418747437223439,1.0,0.0
0.75,0.16,11.322033898305085,0.96,0.1694163425644252,0.1052288666898901,0.1052288666898901,-0.0641874758745351,1.0,0.0
0.75,0.16,11.322033898305085,1.15,0.1694163473188937,0.1052288696067083,0.1052288696067083,-0.06418747771218541,1.0,0.0
0.75,0.16,11.322033898305085,1.34,0.1694163383855782,0.1052288641078505,0.1052288641078505,-0.06418747427772771,1.0,0.0
0.75,0.16,11.322033898305085,1.53,0.1694163037231426,0.1052288425424044,0.1052288425424044,-0.06418746118073819,1.0,0.0
0.75,0.16,11.322033898305085,1.72,0.1694163031722533,0.1052288422283301,0.1052288422283301,-0.06418746094392322,1.0,0.0
0.75,0.16,11.322033898305085,1.91,0.1694163086517985,0.1052288456232125,0.1052288456232125,-0.064187463028586,1.0,0.0
0.75,0.16,11.322033898305085,2.1,0.1694163143233991,0.1052288491307107,0.1052288491307107,-0.06418746519268839,1.0,0.0
0.75,0.16,11.322033898305085,2.29,0.1694163119373138,0.1052288476721893,0.1052288476721893,-0.06418746426512449,1.0,0.0
0.75,0.16,11.322033898305085,2.4800000000000004,0.1694163164884317,0.1052288504832494,0.1052288504832494,-0.0641874660051823,1.0,0.0
0.75,0.16,11.322033898305085,2.6700000000000004,0.1694163194604097,0.1052288523206833,0.1052288523206833,-0.0641874671397264,1.0,0.0
0.75,0.16,11.322033898305085,2.8600000000000003,0.1694163350618715,0.1052288620746924,0.1052288620746924,-0.06418747298717911,1.0,0.0
0.75,0.16,11.322033898305085,3.0500000000000003,0.1694163373219123,0.1052288634637083,0.1052288634637083,-0.064187473858204,1.0,0.0
0.75,0.16,11.322033898305085,3.24,0.1694163342916105,0.1052288615958418,0.1052288615958418,-0.06418747269576869,1.0,0.0
0.75,0.16,11.322033898305085,3.43,0.1694163190569176,0.105228852115226,0.105228852115226,-0.0641874669416916,1.0,0.0
