grid,beta_peak,center_D,sigma_D,D,eta,delta_mu,abs_delta_mu,acceptance_mismatch
D21,0.2,6.35,0.08,6.4,4.0,-5.870933689268192,5.870933689268192,0.0
D21,0.2,6.35,0.08,7.2,0.2,-0.7570342111131407,0.7570342111131407,0.0
D21,0.2,6.35,0.08,7.2,0.39,-0.7570342489725594,0.7570342489725594,0.0
D21,0.2,6.35,0.08,7.2,0.5800000000000001,-0.7570342867961406,0.7570342867961406,0.0
D21,0.2,6.35,0.08,7.2,0.77,-0.7570343246077327,0.7570343246077327,0.0
D21,0.2,6.35,0.08,7.2,0.96,-0.7570343624056277,0.7570343624056277,0.0
D21,0.2,6.35,0.08,7.2,1.15,-0.7570344002578375,0.7570344002578375,0.0
D21,0.2,6.35,0.08,7.2,1.34,-0.7570344380964973,0.7570344380964973,0.0
D21,0.2,6.35,0.08,7.2,1.53,-0.7570344758955265,0.7570344758955265,0.0
D21,0.2,6.35,0.08,7.2,1.72,-0.7570345137299577,0.7570345137299577,0.0
D21,0.2,6.35,0.08,7.2,1.91,-0.7570345515439083,0.7570345515439083,0.0
D21,0.2,6.35,0.08,7.2,2.1,-0.7570345893813282,0.7570345893813282,0.0
D21,0.2,6.35,0.08,7.2,2.29,-0.7570346271988222,0.7570346271988222,0.0
D21,0.2,6.35,0.08,7.2,2.4800000000000004,-0.7570346650277964,0.7570346650277964,0.0
D21,0.2,6.35,0.08,7.2,2.6700000000000004,-0.7570347028510676,0.7570347028510676,0.0
D21,0.2,6.35,0.08,7.2,2.8600000000000003,-0.7570347406832778,0.7570347406832778,0.0
D21,0.2,6.35,0.08,7.2,3.0500000000000003,-0.7570347785019256,0.7570347785019256,0.0
D21,0.2,6.35,0.08,7.2,3.24,-0.7570348163202993,0.7570348163202993,0.0
D21,0.2,6.35,0.08,7.2,3.43,-0.7570348541446337,0.7570348541446337,0.0
D21,0.2,6.35,0.08,7.2,3.62,-0.7570348919685652,0.7570348919685652,0.0
D21,0.2,6.35,0.08,7.2,3.81,-0.7570349297825913,0.7570349297825913,0.0
D21,0.2,6.35,0.08,7.2,4.0,-0.7570349676045995,0.7570349676045995,0.0
D60,0.2,6.35,0.08,5.898305084745763,0.2,-41.81697740953242,41.81697740953242,0.0
D60,0.2,6.35,0.08,5.898305084745763,0.39,-41.81649667466902,41.81649667466902,0.0
D60,0.2,6.35,0.08,5.898305084745763,0.5800000000000001,-41.81601573092652,41.81601573092652,0.0
D60,0.2,6.35,0.08,5.898305084745763,0.77,-41.81553494317149,41.81553494317149,0.0
D60,0.2,6.35,0.08,5.898305084745763,0.96,-41.81505398958614,41.81505398958614,0.0
D60,0.2,6.35,0.08,5.898305084745763,1.15,-41.81457339042856,41.81457339042856,0.0
D60,0.2,6.35,0.08,5.898305084745763,1.34,-41.814092732804625,41.814092732804625,0.0
D60,0.2,6.35,0.08,5.898305084745763,1.53,-41.81361186644803,41.81361186644803,0.0
D60,0.2,6.35,0.08,5.898305084745763,1.72,-41.81313079132473,41.81313079132473,0.0
D60,0.2,6.35,0.08,5.898305084745763,1.91,-41.81264950740414,41.81264950740414,0.0
D60,0.2,6.35,0.08,5.898305084745763,2.1,-41.812168819416435,41.812168819416435,0.0
D60,0.2,6.35,0.08,5.898305084745763,2.29,-41.811688647043994,41.811688647043994,0.0
D60,0.2,6.35,0.08,5.898305084745763,2.4800000000000004,-41.81120826608749,41.81120826608749,0.0
D60,0.2,6.35,0.08,5.898305084745763,2.6700000000000004,-41.81072767650421,41.81072767650421,0.0
D60,0.2,6.35,0.08,5.898305084745763,2.8600000000000003,-41.81024687828386,41.81024687828386,0.0
D60,0.2,6.35,0.08,5.898305084745763,3.0500000000000003,-41.809765871370786,41.809765871370786,0.0
D60,0.2,6.35,0.08,5.898305084745763,3.24,-41.8092846557636,41.8092846557636,0.0
D60,0.2,6.35,0.08,5.898305084745763,3.43,-41.80880323140889,41.80880323140889,0.0
D60,0.2,6.35,0.08,5.898305084745763,3.62,-41.80832159829657,41.80832159829657,0.0
D60,0.2,6.35,0.08,5.898305084745763,3.81,-41.80783975638976,41.80783975638976,0.0
D60,0.2,6.35,0.08,5.898305084745763,4.0,-41.807357705643746,41.807357705643746,0.0
D60,0.2,6.35,0.08,6.169491525423728,0.2,-31.777516653342147,31.777516653342147,0.0
D60,0.2,6.35,0.08,6.169491525423728,0.39,-31.7764026826938,31.7764026826938,0.0
D60,0.2,6.35,0.08,6.169491525423728,0.5800000000000001,-31.77528859461915,31.77528859461915,0.0
D60,0.2,6.35,0.08,6.169491525423728,0.77,-31.77417467551708,31.77417467551708,0.0
D60,0.2,6.35,0.08,6.169491525423728,0.96,-31.77306067279627,31.77306067279627,0.0
D60,0.2,6.35,0.08,6.169491525423728,1.15,-31.771946995090055,31.771946995090055,0.0
D60,0.2,6.35,0.08,6.169491525423728,1.34,-31.77083331803847,31.77083331803847,0.0
D60,0.2,6.35,0.08,6.169491525423728,1.53,-31.76971952355813,31.76971952355813,0.0
D60,0.2,6.35,0.08,6.169491525423728,1.72,-31.76860561172994,31.76860561172994,0.0
D60,0.2,6.35,0.08,6.169491525423728,1.91,-31.76749158250272,31.76749158250272,0.0
D60,0.2,6.35,0.08,6.169491525423728,2.1,-31.76637806786519,31.76637806786519,0.0
D60,0.2,6.35,0.08,6.169491525423728,2.29,-31.765265004820513,31.765265004820513,0.0
D60,0.2,6.35,0.08,6.169491525423728,2.4800000000000004,-31.764151824459823,31.764151824459823,0.0
D60,0.2,6.35,0.08,6.169491525423728,2.6700000000000004,-31.763038526835118,31.763038526835118,0.0
D60,0.2,6.35,0.08,6.169491525423728,2.8600000000000003,-31.761925111902748,31.761925111902748,0.0
D60,0.2,6.35,0.08,6.169491525423728,3.0500000000000003,-31.760811579643992,31.760811579643992,0.0
D60,0.2,6.35,0.08,6.169491525423728,3.24,-31.759697930060447,31.759697930060447,0.0
D60,0.2,6.35,0.08,6.169491525423728,3.43,-31.75858416313242,31.75858416313242,0.0
D60,0.2,6.35,0.08,6.169491525423728,3.62,-31.75747027885233,31.75747027885233,0.0
D60,0.2,6.35,0.08,6.169491525423728,3.81,-31.756356277197646,31.756356277197646,0.0
D60,0.2,6.35,0.08,6.169491525423728,4.0,-31.755242158175335,31.755242158175335,0.0
D60,0.2,6.35,0.08,6.4406779661016955,0.2,16.214607034770637,16.214607034770637,0.0
D60,0.2,6.35,0.08,6.4406779661016955,0.39,16.214672430706045,16.214672430706045,0.0
D60,0.2,6.35,0.08,6.4406779661016955,0.5800000000000001,16.214737828278153,16.214737828278153,0.0
D60,0.2,6.35,0.08,6.4406779661016955,0.77,16.21480322387071,16.21480322387071,0.0
D60,0.2,6.35,0.08,6.4406779661016955,0.96,16.214868620589243,16.214868620589243,0.0
D60,0.2,6.35,0.08,6.4406779661016955,1.15,16.21493401336368,16.21493401336368,0.0
D60,0.2,6.35,0.08,6.4406779661016955,1.34,16.214999406317382,16.214999406317382,0.0
D60,0.2,6.35,0.08,6.4406779661016955,1.53,16.215064800770946,16.215064800770946,0.0
D60,0.2,6.35,0.08,6.4406779661016955,1.72,16.215130196905946,16.215130196905946,0.0
D60,0.2,6.35,0.08,6.4406779661016955,1.91,16.215195594688225,16.215195594688225,0.0
D60,0.2,6.35,0.08,6.4406779661016955,2.1,16.21526098603266,16.21526098603266,0.0
D60,0.2,6.35,0.08,6.4406779661016955,2.29,16.215326371818342,16.215326371818342,0.0
D60,0.2,6.35,0.08,6.4406779661016955,2.4800000000000004,16.21539175919942,16.21539175919942,0.0
D60,0.2,6.35,0.08,6.4406779661016955,2.6700000000000004,16.21545714822048,16.21545714822048,0.0
D60,0.2,6.35,0.08,6.4406779661016955,2.8600000000000003,16.21552253887195,16.21552253887195,0.0
D60,0.2,6.35,0.08,6.4406779661016955,3.0500000000000003,16.2155879311345,16.2155879311345,0.0
D60,0.2,6.35,0.08,6.4406779661016955,3.24,16.215653325027766,16.215653325027766,0.0
D60,0.2,6.35,0.08,6.4406779661016955,3.43,16.215718720570116,16.215718720570116,0.0
D60,0.2,6.35,0.08,6.4406779661016955,3.62,16.215784117730813,16.215784117730813,0.0
D60,0.2,6.35,0.08,6.4406779661016955,3.81,16.215849516491602,16.215849516491602,0.0
D60,0.2,6.35,0.08,6.4406779661016955,4.0,16.21591491690043,16.21591491690043,0.0
D21,0.2,6.35,0.1,5.6,0.2,-14.058595729476323,14.058595729476323,0.0
D21,0.2,6.35,0.1,5.6,0.39,-14.059295408491124,14.059295408491124,0.0
D21,0.2,6.35,0.1,5.6,0.5800000000000001,-14.059994867460787,14.059994867460787,0.0
D21,0.2,6.35,0.1,5.6,0.77,-14.060694485869519,14.060694485869519,0.0
D21,0.2,6.35,0.1,5.6,0.96,-14.061393928823534,14.061393928823534,0.0
D21,0.2,6.35,0.1,5.6,1.15,-14.062093737796609,14.062093737796609,0.0
D21,0.2,6.35,0.1,5.6,1.34,-14.062793482990365,14.062793482990365,0.0
D21,0.2,6.35,0.1,5.6,1.53,-14.063493008048418,14.063493008048418,0.0
D21,0.2,6.35,0.1,5.6,1.72,-14.06419231291153,14.06419231291153,0.0
D21,0.2,6.35,0.1,5.6,1.91,-14.064891397525585,14.064891397525585,0.0
D21,0.2,6.35,0.1,5.6,2.1,-14.065591099373975,14.065591099373975,0.0
D21,0.2,6.35,0.1,5.6,2.29,-14.066291334905799,14.066291334905799,0.0
D21,0.2,6.35,0.1,5.6,2.4800000000000004,-14.06699135036893,14.06699135036893,0.0
D21,0.2,6.35,0.1,5.6,2.6700000000000004,-14.067691145691605,14.067691145691605,0.0
D21,0.2,6.35,0.1,5.6,2.8600000000000003,-14.06839072082066,14.06839072082066,0.0
D21,0.2,6.35,0.1,5.6,3.0500000000000003,-14.069090075701013,14.069090075701013,0.0
D21,0.2,6.35,0.1,5.6,3.24,-14.06978921026601,14.06978921026601,0.0
D21,0.2,6.35,0.1,5.6,3.43,-14.070488124461868,14.070488124461868,0.0
D21,0.2,6.35,0.1,5.6,3.62,-14.07118681822542,14.07118681822542,0.0
D21,0.2,6.35,0.1,5.6,3.81,-14.071885291504437,14.071885291504437,0.0
D21,0.2,6.35,0.1,5.6,4.0,-14.072583544235059,14.072583544235059,0.0
D21,0.2,6.35,0.1,6.4,0.2,-6.302660284669791,6.302660284669791,0.0
D21,0.2,6.35,0.1,6.4,0.39,-6.302665469339836,6.302665469339836,0.0
D21,0.2,6.35,0.1,6.4,0.5800000000000001,-6.302670652460719,6.302670652460719,0.0
D21,0.2,6.35,0.1,6.4,0.77,-6.302675836717846,6.302675836717846,0.0
D21,0.2,6.35,0.1,6.4,0.96,-6.302681019500717,6.302681019500717,0.0
D21,0.2,6.35,0.1,6.4,1.15,-6.302686205151247,6.302686205151247,0.0
D21,0.2,6.35,0.1,6.4,1.34,-6.302691390419888,6.302691390419888,0.0
D21,0.2,6.35,0.1,6.4,1.53,-6.302696573933709,6.302696573933709,0.0
D21,0.2,6.35,0.1,6.4,1.72,-6.302701755796761,6.302701755796761,0.0
D21,0.2,6.35,0.1,6.4,1.91,-6.302706935936541,6.302706935936541,0.0
D21,0.2,6.35,0.1,6.4,2.1,-6.302712120831508,6.302712120831508,0.0
D21,0.2,6.35,0.1,6.4,2.29,-6.302717309742597,6.302717309742597,0.0
D21,0.2,6.35,0.1,6.4,2.4800000000000004,-6.30272249702184,6.30272249702184,0.0
D21,0.2,6.35,0.1,6.4,2.6700000000000004,-6.302727682588788,6.302727682588788,0.0
D21,0.2,6.35,0.1,6.4,2.8600000000000003,-6.302732866480056,6.302732866480056,0.0
D21,0.2,6.35,0.1,6.4,3.0500000000000003,-6.302738048708065,6.302738048708065,0.0
D21,0.2,6.35,0.1,6.4,3.24,-6.302743229264983,6.302743229264983,0.0
D21,0.2,6.35,0.1,6.4,3.43,-6.302748408104037,6.302748408104037,0.0
D21,0.2,6.35,0.1,6.4,3.62,-6.30275358532208,6.30275358532208,0.0
D21,0.2,6.35,0.1,6.4,3.81,-6.302758760822904,6.302758760822904,0.0
D21,0.2,6.35,0.1,6.4,4.0,-6.302763934651416,6.302763934651416,0.0
D21,0.2,6.35,0.1,7.2,0.2,-0.7570342111131407,0.7570342111131407,0.0
D21,0.2,6.35,0.1,7.2,0.39,-0.7570342489725594,0.7570342489725594,0.0
D21,0.2,6.35,0.1,7.2,0.5800000000000001,-0.7570342867961406,0.7570342867961406,0.0
D21,0.2,6.35,0.1,7.2,0.77,-0.7570343246077327,0.7570343246077327,0.0
D21,0.2,6.35,0.1,7.2,0.96,-0.7570343624056277,0.7570343624056277,0.0
D21,0.2,6.35,0.1,7.2,1.15,-0.7570344002578375,0.7570344002578375,0.0
D21,0.2,6.35,0.1,7.2,1.34,-0.7570344380964973,0.7570344380964973,0.0
D21,0.2,6.35,0.1,7.2,1.53,-0.7570344758955265,0.7570344758955265,0.0
D21,0.2,6.35,0.1,7.2,1.72,-0.7570345137299577,0.7570345137299577,0.0
D21,0.2,6.35,0.1,7.2,1.91,-0.7570345515439083,0.7570345515439083,0.0
D21,0.2,6.35,0.1,7.2,2.1,-0.7570345893813282,0.7570345893813282,0.0
D21,0.2,6.35,0.1,7.2,2.29,-0.7570346271988222,0.7570346271988222,0.0
D21,0.2,6.35,0.1,7.2,2.4800000000000004,-0.7570346650277964,0.7570346650277964,0.0
D21,0.2,6.35,0.1,7.2,2.6700000000000004,-0.7570347028510676,0.7570347028510676,0.0
D21,0.2,6.35,0.1,7.2,2.8600000000000003,-0.7570347406832778,0.7570347406832778,0.0
D21,0.2,6.35,0.1,7.2,3.0500000000000003,-0.7570347785019256,0.7570347785019256,0.0
D21,0.2,6.35,0.1,7.2,3.24,-0.7570348163202993,0.7570348163202993,0.0
D21,0.2,6.35,0.1,7.2,3.43,-0.7570348541446337,0.7570348541446337,0.0
D21,0.2,6.35,0.1,7.2,3.62,-0.7570348919685652,0.7570348919685652,0.0
D21,0.2,6.35,0.1,7.2,3.81,-0.7570349297825913,0.7570349297825913,0.0
D21,0.2,6.35,0.1,7.2,4.0,-0.7570349676045995,0.7570349676045995,0.0
D60,0.2,6.35,0.1,5.898305084745763,0.2,-41.81697845922308,41.81697845922308,0.0
D60,0.2,6.35,0.1,5.898305084745763,0.39,-41.816497724404115,41.816497724404115,0.0
D60,0.2,6.35,0.1,5.898305084745763,0.5800000000000001,-41.81601678070612,41.81601678070612,0.0
D60,0.2,6.35,0.1,5.898305084745763,0.77,-41.81553599299571,41.81553599299571,0.0
D60,0.2,6.35,0.1,5.898305084745763,0.96,-41.815055039454805,41.815055039454805,0.0
D60,0.2,6.35,0.1,5.898305084745763,1.15,-41.81457444034182,41.81457444034182,0.0
D60,0.2,6.35,0.1,5.898305084745763,1.34,-41.814093782762306,41.814093782762306,0.0
D60,0.2,6.35,0.1,5.898305084745763,1.53,-41.813612916450225,41.813612916450225,0.0
D60,0.2,6.35,0.1,5.898305084745763,1.72,-41.813131841371444,41.813131841371444,0.0
D60,0.2,6.35,0.1,5.898305084745763,1.91,-41.812650557495395,41.812650557495395,0.0
D60,0.2,6.35,0.1,5.898305084745763,2.1,-41.8121698695522,41.8121698695522,0.0
D60,0.2,6.35,0.1,5.898305084745763,2.29,-41.811689697224246,41.811689697224246,0.0
D60,0.2,6.35,0.1,5.898305084745763,2.4800000000000004,-41.811209316312336,41.811209316312336,0.0
D60,0.2,6.35,0.1,5.898305084745763,2.6700000000000004,-41.81072872677347,41.81072872677347,0.0
D60,0.2,6.35,0.1,5.898305084745763,2.8600000000000003,-41.81024792859773,41.81024792859773,0.0
D60,0.2,6.35,0.1,5.898305084745763,3.0500000000000003,-41.80976692172909,41.80976692172909,0.0
D60,0.2,6.35,0.1,5.898305084745763,3.24,-41.809285706166314,41.809285706166314,0.0
D60,0.2,6.35,0.1,5.898305084745763,3.43,-41.808804281856204,41.808804281856204,0.0
D60,0.2,6.35,0.1,5.898305084745763,3.62,-41.808322648788426,41.808322648788426,0.0
D60,0.2,6.35,0.1,5.898305084745763,3.81,-41.807840806926265,41.807840806926265,0.0
D60,0.2,6.35,0.1,5.898305084745763,4.0,-41.80735875622469,41.80735875622469,0.0
D60,0.2,6.35,0.1,6.169491525423728,0.2,-32.107380126089474,32.107380126089474,0.0
D60,0.2,6.35,0.1,6.169491525423728,0.39,-32.106276089254,32.106276089254,0.0
D60,0.2,6.35,0.1,6.169491525423728,0.5800000000000001,-32.10517193565852,32.10517193565852,0.0
D60,0.2,6.35,0.1,6.169491525423728,0.77,-32.1040679499882,32.1040679499882,0.0
D60,0.2,6.35,0.1,6.169491525423728,0.96,-32.10296388116418,32.10296388116418,0.0
D60,0.2,6.35,0.1,6.169491525423728,1.15,-32.10186013537518,32.10186013537518,0.0
D60,0.2,6.35,0.1,6.169491525423728,1.34,-32.10075639020149,32.10075639020149,0.0
D60,0.2,6.35,0.1,6.169491525423728,1.53,-32.09965252826471,32.09965252826471,0.0
D60,0.2,6.35,0.1,6.169491525423728,1.72,-32.09854854964685,32.09854854964685,0.0
D60,0.2,6.35,0.1,6.169491525423728,1.91,-32.097444454295825,32.097444454295825,0.0
D60,0.2,6.35,0.1,6.169491525423728,2.1,-32.09634087042157,32.09634087042157,0.0
D60,0.2,6.35,0.1,6.169491525423728,2.29,-32.09523773540453,32.09523773540453,0.0
D60,0.2,6.35,0.1,6.169491525423728,2.4800000000000004,-32.09413448373695,32.09413448373695,0.0
D60,0.2,6.35,0.1,6.169491525423728,2.6700000000000004,-32.09303111547083,32.09303111547083,0.0
D60,0.2,6.35,0.1,6.169491525423728,2.8600000000000003,-32.09192763056252,32.09192763056252,0.0
D60,0.2,6.35,0.1,6.169491525423728,3.0500000000000003,-32.090824028993644,32.090824028993644,0.0
D60,0.2,6.35,0.1,6.169491525423728,3.24,-32.0897203107656,32.0897203107656,0.0
D60,0.2,6.35,0.1,6.169491525423728,3.43,-32.08861647585888,32.08861647585888,0.0
D60,0.2,6.35,0.1,6.169491525423728,3.62,-32.087512524265904,32.087512524265904,0.0
D60,0.2,6.35,0.1,6.169491525423728,3.81,-32.08640845596432,32.08640845596432,0.0
D60,0.2,6.35,0.1,6.169491525423728,4.0,-32.085304270961075,32.085304270961075,0.0
D60,0.2,6.35,0.1,6.4406779661016955,0.2,14.764315529264465,14.764315529264465,0.0
D60,0.2,6.35,0.1,6.4406779661016955,0.39,14.764377015664664,14.764377015664664,0.0
D60,0.2,6.35,0.1,6.4406779661016955,0.5800000000000001,14.764438503680246,14.764438503680246,0.0
D60,0.2,6.35,0.1,6.4406779661016955,0.77,14.764499989772183,14.764499989772183,0.0
D60,0.2,6.35,0.1,6.4406779661016955,0.96,14.764561476982252,14.764561476982252,0.0
D60,0.2,6.35,0.1,6.4406779661016955,1.15,14.764622960347829,14.764622960347829,0.0
D60,0.2,6.35,0.1,6.4406779661016955,1.34,14.764684443907406,14.764684443907406,0.0
D60,0.2,6.35,0.1,6.4406779661016955,1.53,14.764745928948926,14.764745928948926,0.0
D60,0.2,6.35,0.1,6.4406779661016955,1.72,14.764807415654374,14.764807415654374,0.0
D60,0.2,6.35,0.1,6.4406779661016955,1.91,14.764868903989836,14.764868903989836,0.0
D60,0.2,6.35,0.1,6.4406779661016955,2.1,14.764930386038245,14.764930386038245,0.0
D60,0.2,6.35,0.1,6.4406779661016955,2.29,14.764991862659379,14.764991862659379,0.0
D60,0.2,6.35,0.1,6.4406779661016955,2.4800000000000004,14.765053340859296,14.765053340859296,0.0
D60,0.2,6.35,0.1,6.4406779661016955,2.6700000000000004,14.76511482068166,14.76511482068166,0.0
D60,0.2,6.35,0.1,6.4406779661016955,2.8600000000000003,14.765176302116458,14.765176302116458,0.0
D60,0.2,6.35,0.1,6.4406779661016955,3.0500000000000003,14.765237785145011,14.765237785145011,0.0
D60,0.2,6.35,0.1,6.4406779661016955,3.24,14.765299269786304,14.765299269786304,0.0
D60,0.2,6.35,0.1,6.4406779661016955,3.43,14.765360756059657,14.765360756059657,0.0
D60,0.2,6.35,0.1,6.4406779661016955,3.62,14.765422243933422,14.765422243933422,0.0
D60,0.2,6.35,0.1,6.4406779661016955,3.81,14.765483733389885,14.765483733389885,0.0
D60,0.2,6.35,0.1,6.4406779661016955,4.0,14.76554522447617,14.76554522447617,0.0
D21,0.2,6.35,0.15,5.6,0.2,-14.058603087428459,14.058603087428459,0.0
D21,0.2,6.35,0.15,5.6,0.39,-14.059302766742043,14.059302766742043,0.0
D21,0.2,6.35,0.15,5.6,0.5800000000000001,-14.060002226010546,14.060002226010546,0.0
D21,0.2,6.35,0.15,5.6,0.77,-14.060701844718032,14.060701844718032,0.0
D21,0.2,6.35,0.15,5.6,0.96,-14.06140128797071,14.06140128797071,0.0
D21,0.2,6.35,0.15,5.6,1.15,-14.06210109724229,14.06210109724229,0.0
D21,0.2,6.35,0.15,5.6,1.34,-14.06280084273456,14.06280084273456,0.0
D21,0.2,6.35,0.15,5.6,1.53,-14.063500368091042,14.063500368091042,0.0
D21,0.2,6.35,0.15,5.6,1.72,-14.064199673252524,14.064199673252524,0.0
D21,0.2,6.35,0.15,5.6,1.91,-14.064898758164986,14.064898758164986,0.0
D21,0.2,6.35,0.15,5.6,2.1,-14.06559846031157,14.06559846031157,0.0
D21,0.2,6.35,0.15,5.6,2.29,-14.066298696141402,14.066298696141402,0.0
D21,0.2,6.35,0.15,5.6,2.4800000000000004,-14.06699871190257,14.06699871190257,0.0
D21,0.2,6.35,0.15,5.6,2.6700000000000004,-14.067698507523296,14.067698507523296,0.0
D21,0.2,6.35,0.15,5.6,2.8600000000000003,-14.068398082950239,14.068398082950239,0.0
D21,0.2,6.35,0.15,5.6,3.0500000000000003,-14.069097438128516,14.069097438128516,0.0
D21,0.2,6.35,0.15,5.6,3.24,-14.069796572991457,14.069796572991457,0.0
D21,0.2,6.35,0.15,5.6,3.43,-14.070495487485033,14.070495487485033,0.0
D21,0.2,6.35,0.15,5.6,3.62,-14.071194181546495,14.071194181546495,0.0
D21,0.2,6.35,0.15,5.6,3.81,-14.071892655123257,14.071892655123257,0.0
D21,0.2,6.35,0.15,5.6,4.0,-14.072590908151653,14.072590908151653,0.0
D21,0.2,6.35,0.15,6.4,0.2,-6.756235184166229,6.756235184166229,0.0
D21,0.2,6.35,0.15,6.4,0.39,-6.756241693394081,6.756241693394081,0.0
D21,0.2,6.35,0.15,6.4,0.5800000000000001,-6.7562482010889084,6.7562482010889084,0.0
D21,0.2,6.35,0.15,6.4,0.77,-6.756254709898414,6.756254709898414,0.0
D21,0.2,6.35,0.15,6.4,0.96,-6.756261217238993,6.756261217238993,0.0
D21,0.2,6.35,0.15,6.4,1.15,-6.7562677274173595,6.7562677274173595,0.0
D21,0.2,6.35,0.15,6.4,1.34,-6.756274237212068,6.756274237212068,0.0
D21,0.2,6.35,0.15,6.4,1.53,-6.756280745259403,6.756280745259403,0.0
D21,0.2,6.35,0.15,6.4,1.72,-6.756287251664055,6.756287251664055,0.0
D21,0.2,6.35,0.15,6.4,1.91,-6.756293756352406,6.756293756352406,0.0
D21,0.2,6.35,0.15,6.4,2.1,-6.756300265751435,6.756300265751435,0.0
D21,0.2,6.35,0.15,6.4,2.29,-6.756306779124365,6.756306779124365,0.0
D21,0.2,6.35,0.15,6.4,2.4800000000000004,-6.756313290874445,6.756313290874445,0.0
D21,0.2,6.35,0.15,6.4,2.6700000000000004,-6.756319800919947,6.756319800919947,0.0
D21,0.2,6.35,0.15,6.4,2.8600000000000003,-6.756326309296654,6.756326309296654,0.0
D21,0.2,6.35,0.15,6.4,3.0500000000000003,-6.7563328160187055,6.7563328160187055,0.0
D21,0.2,6.35,0.15,6.4,3.24,-6.756339321078073,6.756339321078073,0.0
D21,0.2,6.35,0.15,6.4,3.43,-6.756345824426688,6.756345824426688,0.0
D21,0.2,6.35,0.15,6.4,3.62,-6.756352326162386,6.756352326162386,0.0
D21,0.2,6.35,0.15,6.4,3.81,-6.756358826188546,6.756358826188546,0.0
D21,0.2,6.35,0.15,6.4,4.0,-6.756365324550529,6.756365324550529,0.0
D21,0.2,6.35,0.15,7.2,0.2,-0.7570340176137917,0.7570340176137917,0.0
D21,0.2,6.35,0.15,7.2,0.39,-0.7570340554732611,0.7570340554732611,0.0
D21,0.2,6.35,0.15,7.2,0.5800000000000001,-0.7570340932968915,0.7570340932968915,0.0
D21,0.2,6.35,0.15,7.2,0.77,-0.7570341311085351,0.7570341311085351,0.0
D21,0.2,6.35,0.15,7.2,0.96,-0.7570341689064808,0.7570341689064808,0.0
D21,0.2,6.35,0.15,7.2,1.15,-0.7570342067587492,0.7570342067587492,0.0
D21,0.2,6.35,0.15,7.2,1.34,-0.7570342445974512,0.7570342445974512,0.0
D21,0.2,6.35,0.15,7.2,1.53,-0.7570342823965297,0.7570342823965297,0.0
D21,0.2,6.35,0.15,7.2,1.72,-0.7570343202310115,0.7570343202310115,0.0
D21,0.2,6.35,0.15,7.2,1.91,-0.7570343580450225,0.7570343580450225,0.0
D21,0.2,6.35,0.15,7.2,2.1,-0.7570343958824926,0.7570343958824926,0.0
D21,0.2,6.35,0.15,7.2,2.29,-0.7570344337000363,0.7570344337000363,0.0
D21,0.2,6.35,0.15,7.2,2.4800000000000004,-0.7570344715290602,0.7570344715290602,0.0
D21,0.2,6.35,0.15,7.2,2.6700000000000004,-0.7570345093523723,0.7570345093523723,0.0
D21,0.2,6.35,0.15,7.2,2.8600000000000003,-0.7570345471846429,0.7570345471846429,0.0
D21,0.2,6.35,0.15,7.2,3.0500000000000003,-0.7570345850033404,0.7570345850033404,0.0
D21,0.2,6.35,0.15,7.2,3.24,-0.7570346228217648,0.7570346228217648,0.0
D21,0.2,6.35,0.15,7.2,3.43,-0.7570346606461507,0.7570346606461507,0.0
D21,0.2,6.35,0.15,7.2,3.62,-0.7570346984701408,0.7570346984701408,0.0
D21,0.2,6.35,0.15,7.2,3.81,-0.7570347362842171,0.7570347362842171,0.0
D21,0.2,6.35,0.15,7.2,4.0,-0.7570347741062751,0.7570347741062751,0.0
D60,0.2,6.35,0.15,5.898305084745763,0.2,-41.817282058243585,41.817282058243585,0.0
D60,0.2,6.35,0.15,5.898305084745763,0.39,-41.81680133630042,41.81680133630042,0.0
D60,0.2,6.35,0.15,5.898305084745763,0.5800000000000001,-41.81632040547937,41.81632040547937,0.0
D60,0.2,6.35,0.15,5.898305084745763,0.77,-41.815839630644774,41.815839630644774,0.0
D60,0.2,6.35,0.15,5.898305084745763,0.96,-41.81535868998054,41.81535868998054,0.0
D60,0.2,6.35,0.15,5.898305084745763,1.15,-41.81487810374186,41.81487810374186,0.0
D60,0.2,6.35,0.15,5.898305084745763,1.34,-41.814397459036876,41.814397459036876,0.0
