combo_id,peak,center_D,width_D,region,D,eta,gaussian,residual_frac,mu_full,mu_base,mu_runtime,mu_guard,chi2_base,chi2_runtime,chi2_guard,abs_delta_base,abs_delta_runtime,abs_delta_guard,abs_improvement_vs_base,abs_improvement_vs_runtime,guard_shift_vs_runtime,guard_shift_vs_base,improved_vs_base,improved_vs_runtime,acceptance_flip_vs_base
21,0.85,6.4,0.03,D21_guard,8.0,3.24,0.0,1.0,2.3245432238219537,2.001884129734375,0.9347650807870916,0.9347650807870918,2.2641531601631613,1.352772062844008,1.3527720628440074,0.32265909408757887,1.389778143034862,1.389778143034862,-1.067119048947283,0.0,1.1102230246251565e-16,-1.067119048947283,0.0,0.0,0.0
21,0.85,6.4,0.03,D21_guard,8.0,3.3350000000000004,0.0,1.0,2.3245432223532485,2.001884128456457,0.934765079947401,0.934765079947401,2.264153150548681,1.3527720677271755,1.3527720677271755,0.3226590938967915,1.3897781424058475,1.3897781424058475,-1.067119048509056,0.0,0.0,-1.067119048509056,0.0,0.0,0.0
21,0.85,6.4,0.03,D21_guard,8.0,3.43,0.0,1.0,2.3245432208704577,2.0018841271414973,0.9347650790900582,0.9347650790900581,2.2641531406555138,1.3527720727129977,1.3527720727129986,0.3226590937289604,1.3897781417803996,1.3897781417803996,-1.0671190480514392,0.0,-1.1102230246251565e-16,-1.0671190480514392,0.0,0.0,0.0
21,0.85,6.4,0.03,D21_guard,8.0,3.5250000000000004,0.0,1.0,2.3245432194412143,2.0018841258803524,0.934765078257952,0.934765078257952,2.2641531311672245,1.3527720775520595,1.352772077552059,0.322659093560862,1.3897781411832624,1.3897781411832624,-1.0671190476224004,0.0,0.0,-1.0671190476224004,0.0,0.0,0.0
21,0.85,6.4,0.03,D21_guard,8.0,3.62,0.0,1.0,2.3245432179765415,2.0018841246131505,0.9347650774233688,0.9347650774233687,2.264153121633366,1.3527720824055245,1.3527720824055254,0.32265909336339105,1.3897781405531728,1.3897781405531728,-1.0671190471897818,0.0,-1.1102230246251565e-16,-1.0671190471897818,0.0,0.0,0.0
21,0.85,6.4,0.03,D21_guard,8.0,3.715,0.0,1.0,2.324543216412776,2.0018841232462496,0.9347650765420296,0.9347650765420297,2.264153111349417,1.3527720875308968,1.3527720875308964,0.3226590931665263,1.3897781398707463,1.3897781398707463,-1.06711904670422,0.0,1.1102230246251565e-16,-1.06711904670422,0.0,0.0,0.0
21,0.85,6.4,0.03,D21_guard,8.0,3.81,0.0,1.0,2.3245432149877368,2.0018841219970502,0.9347650757156204,0.9347650757156205,2.264153101951001,1.3527720923368276,1.3527720923368265,0.3226590929906865,1.3897781392721162,1.3897781392721162,-1.0671190462814297,0.0,1.1102230246251565e-16,-1.0671190462814297,0.0,0.0,0.0
21,0.85,6.4,0.03,D21_guard,8.0,3.905,0.0,1.0,2.3245432135760424,2.0018841207475995,0.9347650748889254,0.9347650748889254,2.2641530925506936,1.3527720971444197,1.3527720971444197,0.32265909282844296,1.389778138687117,1.389778138687117,-1.0671190458586741,0.0,0.0,-1.0671190458586741,0.0,0.0,0.0
21,0.85,6.4,0.03,D21_guard,8.0,4.0,0.0,1.0,2.3245432121012186,2.0018841194492527,0.9347650740394788,0.9347650740394788,2.264153082782515,1.3527721020843215,1.3527721020843217,0.3226590926519659,1.3897781380617398,1.3897781380617398,-1.0671190454097739,0.0,0.0,-1.0671190454097739,0.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,4.813559322033898,0.2,0.0,1.0,11.04256012523663,19.843547917856863,20.61645507839176,20.61645507839176,2126.027873739264,2307.950911124053,2307.950911124053,8.800987792620234,9.57389495315513,9.57389495315513,-0.7729071605348956,0.0,0.0,0.7729071605348956,0.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,4.813559322033898,0.39,0.0,1.0,11.052161669693014,19.861021470449572,20.63461006550438,20.63461006550438,2130.0582108275003,2312.3139023250146,2312.3139023250146,8.808859800756558,9.582448395811365,9.582448395811365,-0.7735885950548074,0.0,0.0,0.7735885950548074,0.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,4.813559322033898,0.5800000000000001,0.0,1.0,11.061764893323978,19.87851191256123,20.652782601891175,20.652782601891175,2134.096265641671,2316.6852369730223,2316.6852369730223,8.816747019237251,9.591017708567197,9.591017708567197,-0.7742706893299456,0.0,0.0,0.7742706893299456,0.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,4.813559322033898,0.77,0.0,1.0,11.07136978607142,19.895993426829776,20.670945864602228,20.670945864602228,2138.136080283314,2321.058465727686,2321.058465727686,8.824623640758356,9.599576078530808,9.599576078530808,-0.7749524377724519,0.0,0.0,0.7749524377724519,0.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,4.813559322033898,0.96,0.0,1.0,11.080976337871572,19.913488776565693,20.689123503583424,20.689123503583424,2142.1829167501496,2325.439284603091,2325.439284603091,8.83251243869412,9.608147165711852,9.608147165711852,-0.7756347270177315,0.0,0.0,0.7756347270177315,0.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,4.813559322033898,1.15,0.0,1.0,11.090584538655236,19.930961071162425,20.707277191331965,20.707277191331965,2146.228238880858,2329.818453393297,2329.818453393297,8.84037653250719,9.61669265267673,9.61669265267673,-0.7763161201695397,0.0,0.0,0.7763161201695397,0.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,4.813559322033898,1.34,0.0,1.0,11.100194378347563,19.9484395089474,20.72543726345679,20.72543726345679,2150.278801356755,2334.203283898777,2334.203283898777,8.848245130599835,9.625242885109227,9.625242885109227,-0.7769977545093916,0.0,0.0,0.7769977545093916,0.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,4.813559322033898,1.53,0.0,1.0,11.10980584686784,19.965934769182383,20.743614815182024,20.743614815182024,2154.3370865845955,2338.5964632383093,2338.5964632383093,8.856128922314543,9.633808968314185,9.633808968314185,-0.7776800459996416,0.0,0.0,0.7776800459996416,0.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,4.813559322033898,1.72,0.0,1.0,11.119418934130268,19.98344689106172,20.761809887231507,20.761809887231507,2158.403114705696,2342.9980131830985,2342.9980131830985,8.864027956931453,9.64239095310124,9.64239095310124,-0.7783629961697862,0.0,0.0,0.7783629961697862,0.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,4.813559322033898,1.91,0.0,1.0,11.129033630043503,20.00097591391144,20.78002252046588,20.78002252046588,2162.4769059369596,2347.4079555860294,2347.4079555860294,8.871942283867936,9.650988890422378,9.650988890422378,-0.7790466065544415,0.0,0.0,0.7790466065544415,0.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,4.813559322033898,2.1,0.0,1.0,11.138649924510688,20.018464557650542,20.798193203720786,20.798193203720786,2166.5451405280596,2351.811872305495,2351.8118723054954,8.879814633139855,9.659543279210098,9.659543279210098,-0.7797286460702431,0.0,0.0,0.7797286460702431,0.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,4.813559322033898,2.29,0.0,1.0,11.148267807429823,20.035918319219885,20.816327648041295,20.816327648041295,2170.6090725039708,2356.21112085058,2356.21112085058,8.887650511790062,9.668059840611472,9.668059840611472,-0.7804093288214098,0.0,0.0,0.7804093288214098,0.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,4.813559322033898,2.4800000000000004,0.0,1.0,11.157887268693388,20.053388739769705,20.83447940213043,20.83447940213043,2174.680696731045,2360.6186851989496,2360.6186851989496,8.895501471076317,9.676592133437042,9.676592133437042,-0.7810906623607252,0.0,0.0,0.7810906623607252,0.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,4.813559322033898,2.6700000000000004,0.0,1.0,11.167508298188464,20.070875858040207,20.85264850624016,20.85264850624016,2178.760033164679,2365.034586920797,2365.034586920797,8.903367559851743,9.685140208051697,9.685140208051697,-0.7817726481999543,0.0,0.0,0.7817726481999543,0.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,4.813559322033898,2.8600000000000003,0.0,1.0,11.177130885797396,20.088379712901865,20.8708350007578,20.8708350007578,2182.847101835013,2369.4588476670942,2369.4588476670942,8.911248827104469,9.693704114960404,9.693704114960404,-0.7824552878559352,0.0,0.0,0.7824552878559352,0.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,4.813559322033898,3.0500000000000003,0.0,1.0,11.18675502139664,20.10590034335506,20.889038926205597,20.889038926205597,2186.9419228470683,2373.8914891697314,2373.8914891697314,8.91914532195842,9.702283904808956,9.702283904808956,-0.7831385828505368,0.0,0.0,0.7831385828505368,0.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,4.813559322033898,3.24,0.0,1.0,11.19638069485797,20.123437788531454,20.907260323242333,20.907260323242333,2191.044516381298,2378.332533242154,2378.332533242154,8.927057093673485,9.710879628384363,9.710879628384363,-0.7838225347108789,0.0,0.0,0.7838225347108789,0.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,4.813559322033898,3.43,0.0,1.0,11.206007896047758,20.14099208769381,20.92549923266283,20.92549923266283,2195.154902693763,2382.7820017794797,2382.7820017794797,8.934984191646052,9.719491336615071,9.719491336615071,-0.7845071449690195,0.0,0.0,0.7845071449690195,0.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,4.813559322033898,3.62,0.0,1.0,11.215636614827508,20.15856328023676,20.94375569539904,20.94375569539904,2199.273102116543,2387.2399167590156,2387.2399167590156,8.942926665409251,9.728119080571533,9.728119080571533,-0.7851924151622818,0.0,0.0,0.7851924151622818,0.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,4.813559322033898,3.81,0.0,1.0,11.22526684105364,20.176151405687268,20.96202975252036,20.96202975252036,2203.3991350580745,2391.7063002405744,2391.7063002405735,8.950884564633627,9.736762911466718,9.736762911466718,-0.7858783468330905,0.0,0.0,0.7858783468330905,0.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,4.813559322033898,4.0,0.0,1.0,11.234898564577437,20.193756503704854,20.980321445233965,20.980321445233965,2207.5330220034284,2396.181174366807,2396.181174366807,8.958857939127418,9.745422880656529,9.745422880656529,-0.7865649415291109,0.0,0.0,0.7865649415291109,0.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,5.627118644067797,0.2,0.0,1.0,48.22384834337098,58.482628287989414,58.50001722011133,58.50001722011133,20365.16532665481,20377.574790856303,20377.574790856313,10.258779944618432,10.27616887674035,10.27616887674035,-0.017388932121917833,0.0,0.0,0.017388932121917833,0.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,5.627118644067797,0.39,0.0,1.0,48.22616683774059,58.485638137808934,58.50302796486454,58.50302796486454,20367.313010005408,20379.72376722564,20379.723767225638,10.259471300068341,10.27686112712395,10.27686112712395,-0.01738982705560943,0.0,0.0,0.01738982705560943,0.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,5.627118644067797,0.5800000000000001,0.0,1.0,48.22848529519555,58.48864825980471,58.50603898187495,58.50603898187495,20369.461000823147,20381.873051246384,20381.873051246384,10.260162964609165,10.277553686679404,10.277553686679404,-0.01739072207023895,0.0,0.0,0.01739072207023895,0.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,5.627118644067797,0.77,0.0,1.0,48.2308037156956,58.4916580539513,58.50904967093865,58.50904967093865,20371.60887093314,20384.02221448586,20384.02221448586,10.260854338255697,10.278245955243051,10.278245955243051,-0.017391616987353586,0.0,0.0,0.017391616987353586,0.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,5.627118644067797,0.96,0.0,1.0,48.2331220992686,58.49466804969386,58.51206056165828,58.51206056165828,20373.756998154586,20386.17163499077,20386.17163499077,10.261545950425258,10.278938462389682,10.278938462389682,-0.017392511964423818,0.0,0.0,0.017392511964423818,0.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,5.627118644067797,1.15,0.0,1.0,48.23544044586339,58.4976773910256,58.51507079777254,58.51507079777254,20375.90477156022,20388.320701466055,20388.320701466055,10.262236945162208,10.279630351909148,10.279630351909148,-0.017393406746940343,0.0,0.0,0.017393406746940343,0.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,5.627118644067797,1.34,0.0,1.0,48.23775875549112,58.50068675731391,58.51808105885077,58.51808105885077,20378.05267598052,20390.469899034044,20390.469899034044,10.262928001822786,10.280322303359647,10.280322303359647,-0.017394301536860723,0.0,0.0,0.017394301536860723,0.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,5.627118644067797,1.53,0.0,1.0,48.240077028133015,58.50369639567997,58.52109159208763,58.52109159208763,20380.200887812454,20392.619404197896,20392.619404197896,10.263619367546951,10.281014563954614,10.281014563954614,-0.017395196407662183,0.0,0.0,0.017395196407662183,0.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,5.627118644067797,1.72,0.0,1.0,48.24239526376186,58.50670630618943,58.524102397548816,58.524102397548816,20382.349407133595,20394.769217035264,20394.769217035264,10.264311042427572,10.28170713378696,10.28170713378696,-0.017396091359387356,0.0,0.0,0.017396091359387356,0.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,5.627118644067797,1.91,0.0,1.0,48.244713462375024,58.50971648889707,58.52711347528914,58.52711347528914,20384.498234013765,20396.91933761601,20396.91933761601,10.265003026522045,10.282400012914117,10.282400012914117,-0.017396986392071767,0.0,0.0,0.017396986392071767,0.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,5.627118644067797,2.1,0.0,1.0,48.24703162394638,58.512725619946536,58.53012350105857,58.53012350105857,20386.64642337061,20399.068820288776,20399.068820288776,10.26569399600016,10.283091877112192,10.283091877112192,-0.01739788111203211,0.0,0.0,0.01739788111203211,0.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,5.627118644067797,2.29,0.0,1.0,48.249349748467594,58.5157338313672,58.533132606925776,58.533132606925776,20388.794069347397,20401.217759253537,20401.217759253534,10.266384082899606,10.283782858458181,10.283782858458181,-0.017398775558575608,0.0,0.0,0.017398775558575608,0.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,5.627118644067797,2.4800000000000004,0.0,1.0,48.25166783592071,58.51874231460356,58.536141984689486,58.536141984689486,20390.94202251302,20403.367005591223,20403.367005591226,10.267074478682844,10.284474148768773,10.284474148768773,-0.01739967008592913,0.0,0.0,0.01739967008592913,0.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,5.627118644067797,2.6700000000000004,0.0,1.0,48.25398588629282,58.52175106972318,58.5391516344173,58.5391516344173,20393.09028294638,20405.516559380827,20405.516559380827,10.267765183430363,10.285165748124484,10.285165748124484,-0.0174005646941211,0.0,0.0,0.0174005646941211,0.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,5.627118644067797,2.8600000000000003,0.0,1.0,48.25630389956368,58.52476009677827,58.542161556161446,58.542161556161446,20395.23885071544,20407.66642069034,20407.66642069034,10.26845619721459,10.285857656597763,10.285857656597763,-0.017401459383172835,0.0,0.0,0.017401459383172835,0.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,5.627118644067797,3.0500000000000003,0.0,1.0,48.25862187572324,58.52776939583219,58.5451717499853,58.5451717499853,20397.38772589613,20409.816589595735,20409.816589595735,10.269147520108945,10.286549874262057,10.286549874262057,-0.017402354153112753,0.0,0.0,0.017402354153112753,0.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,5.627118644067797,3.24,0.0,1.0,48.26093981475331,58.53077896693631,58.54818221594024,58.54818221594024,20399.536908555823,20411.96706616443,20411.967066164423,10.269839152183003,10.28724240118693,10.28724240118693,-0.017403249003926646,0.0,0.0,0.017403249003926646,0.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,5.627118644067797,3.43,0.0,1.0,48.26325771664072,58.53378881015599,58.55119295409162,58.55119295409162,20401.68639877191,20414.11785047382,20414.11785047382,10.270531093515267,10.287935237450895,10.287935237450895,-0.017404143935628724,0.0,0.0,0.017404143935628724,0.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,5.627118644067797,3.62,0.0,1.0,48.26557558136573,58.53679892554618,58.55420396449448,58.55420396449448,20403.836196614346,20416.26894259398,20416.26894259398,10.271223344180449,10.288628383128746,10.288628383128746,-0.017405038948297147,0.0,0.0,0.017405038948297147,0.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,5.627118644067797,3.81,0.0,1.0,48.26789340891404,58.53980931316438,58.55721524720626,58.55721524720626,20405.986302154917,20418.420342596673,20418.420342596673,10.271915904250342,10.289321838292217,10.289321838292217,-0.01740593404187507,0.0,0.0,0.01740593404187507,0.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,5.627118644067797,4.0,0.0,1.0,48.270211199275586,58.54281997307435,58.56022680229079,58.56022680229079,20408.136715469904,20420.572050558265,20420.572050558265,10.272608773798765,10.290015603015206,10.290015603015206,-0.017406829216440656,0.0,0.0,0.017406829216440656,0.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,6.169491525423728,0.2,0.0,1.0,75.88654558073985,101.71633542700854,98.64735041881512,98.64735041881512,62896.04470940055,59106.54477174886,59106.54477174887,25.829789846268696,22.760804838075273,22.760804838075273,3.0689850081934225,0.0,0.0,-3.0689850081934225,1.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,6.169491525423728,0.39,0.0,1.0,75.88706648740957,101.71989748142038,98.65080499893048,98.65080499893048,62900.51144176683,59110.74420587499,59110.744205875,25.832830994010806,22.763738511520913,22.763738511520913,3.069092482489893,0.0,0.0,-3.069092482489893,1.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,6.169491525423728,0.5800000000000001,0.0,1.0,75.88758738947415,101.72345980128574,98.65425983649013,98.65425983649013,62904.978665626215,59114.9441021471,59114.9441021471,25.835872411811593,22.766672447015978,22.766672447015978,3.069199964795615,0.0,0.0,-3.069199964795615,1.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,6.169491525423728,0.77,0.0,1.0,75.88810828669197,101.7270217410295,98.6577143053972,98.6577143053972,62909.44557140627,59119.14369943912,59119.14369943915,25.83891345433753,22.769606018705232,22.769606018705232,3.0693074356322967,0.0,0.0,-3.0693074356322967,1.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,6.169491525423728,0.96,0.0,1.0,75.88862917944205,101.73058387038763,98.6611689581976,98.6611689581976,62913.91287358055,59123.34366946912,59123.34366946912,25.841954690945585,22.772539778755558,22.772539778755558,3.0694149121900267,0.0,0.0,-3.0694149121900267,1.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,6.169491525423728,1.15,0.0,1.0,75.88915006749276,101.73414526849275,98.66462290180831,98.66462290180831,62918.37941724378,59127.542926443595,59127.54292644358,25.84499520099999,22.77547283431555,22.77547283431555,3.0695223666844385,0.0,0.0,-3.0695223666844385,1.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,6.169491525423728,1.34,0.0,1.0,75.88967095098562,101.7377066662021,98.66807684503524,98.66807684503524,62922.846118955094,59131.742332073,59131.742332073,25.848035715216483,22.778405894049627,22.778405894049627,3.0696298211668562,0.0,0.0,-3.0696298211668562,1.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,6.169491525423728,1.53,0.0,1.0,75.89019182979206,101.74126832919266,98.67153104553933,98.67153104553933,62927.31331194401,59135.94219964574,59135.94219964574,25.851076499400605,22.781339215747266,22.781339215747266,3.069737283653339,0.0,0.0,-3.069737283653339,1.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,6.169491525423728,1.72,0.0,1.0,75.89071270405644,101.7448302576007,98.67498550345267,98.67498550345267,62931.78099641684,59140.142529355784,59140.142529355784,25.854117553544256,22.784272799396234,22.784272799396234,3.069844754148022,0.0,0.0,-3.069844754148022,1.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,6.169491525423728,1.91,0.0,1.0,75.89123357370548,101.748392451383,98.6784402187334,98.6784402187334,62936.24917235486,59144.34332118556,59144.34332118553,25.85715887767752,22.787206645027922,22.787206645027922,3.069952232649598,0.0,0.0,-3.069952232649598,1.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,6.169491525423728,2.1,0.0,1.0,75.89175443865331,101.7519534869039,98.68189381069988,98.68189381069988,62940.716053985765,59148.542896226776,59148.542896226776,25.860199048250593,22.790139372046568,22.790139372046568,3.070059676204025,0.0,0.0,-3.070059676204025,1.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,6.169491525423728,2.29,0.0,1.0,75.8922752990492,101.75551350636331,98.6853464172614,98.6853464172614,62945.181819536694,59152.741422040934,59152.74142204096,25.86323820731411,22.793071118212197,22.793071118212197,3.070167089101915,0.0,0.0,-3.070167089101915,1.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,6.169491525423728,2.4800000000000004,0.0,1.0,75.89279615477501,101.75907379087592,98.68879928087892,98.68879928087892,62949.648076015466,59156.94040946966,59156.94040946966,25.866277636100904,22.796003126103912,22.796003126103912,3.0702745099969917,0.0,0.0,-3.0702745099969917,1.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,6.169491525423728,2.6700000000000004,0.0,1.0,75.89331700591609,101.76263434051133,98.69225240161995,98.69225240161995,62954.11482354487,59161.13985862826,59161.13985862826,25.869317334595237,22.798935395703865,22.798935395703865,3.070381938891373,0.0,0.0,-3.070381938891373,1.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,6.169491525423728,2.8600000000000003,0.0,1.0,75.89383785243241,101.76619515528594,98.69570577950049,98.69570577950049,62958.58206218089,59165.3397695695,59165.33976956951,25.87235730285353,22.801867927068074,22.801867927068074,3.0704893757854563,0.0,0.0,-3.0704893757854563,1.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,6.169491525423728,3.0500000000000003,0.0,1.0,75.89435869431642,101.76975623522804,98.6991594145478,98.6991594145478,62963.04979199434,59169.5401423599,59169.540142359896,25.87539754091162,22.80480072023137,22.80480072023137,3.070596820680251,0.0,0.0,-3.070596820680251,1.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,6.169491525423728,3.24,0.0,1.0,75.8948795315888,101.77331758038372,98.70261330680673,98.70261330680673,62967.51801307853,59173.74097708724,59173.74097708724,25.87843804879492,22.807733775217926,22.807733775217926,3.070704273576993,0.0,0.0,-3.070704273576993,1.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,6.169491525423728,3.43,0.0,1.0,75.8954003642339,101.7768791907654,98.7060674562892,98.7060674562892,62971.98672548443,59177.94227379939,59177.94227379939,25.881478826531506,22.81066709205531,22.81066709205531,3.0708117344761945,0.0,0.0,-3.0708117344761945,1.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,6.169491525423728,3.62,0.0,1.0,75.89592119227078,101.78044106643736,98.70952186305765,98.70952186305765,62976.45592932814,59182.144032605574,59182.144032605574,25.884519874166585,22.81360067078687,22.81360067078687,3.0709192033797166,0.0,0.0,-3.0709192033797166,1.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,6.169491525423728,3.81,0.0,1.0,75.89644201566321,101.78400320736998,98.71297652708331,98.71297652708331,62980.9256246079,59186.346253504154,59186.346253504154,25.887561191706766,22.8165345114201,22.8165345114201,3.071026680286664,0.0,0.0,-3.071026680286664,1.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,6.169491525423728,4.0,0.0,1.0,75.89696283445247,101.78756561364445,98.7164314484449,98.7164314484449,62985.39581146104,59190.5489366242,59190.5489366242,25.89060277919198,22.819468613992427,22.819468613992427,3.0711341651995525,0.0,0.0,-3.0711341651995525,1.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,6.4406779661016955,0.2,1.9396587216838408e-31,1.0,47.19141164055394,78.47601793108856,54.03729211522684,54.03729211522684,37129.45337570927,17316.77825764826,17316.77825764826,31.284606290534626,6.845880474672903,6.845880474672903,24.438725815861723,0.0,0.0,-24.438725815861723,1.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,6.4406779661016955,0.39,1.9396587216838408e-31,1.0,47.19153369844375,78.47622944196618,54.03743779954832,54.03743779954832,37129.65715619134,17316.87411313324,17316.87411313324,31.284695743522434,6.845904101104573,6.845904101104573,24.43879164241786,0.0,0.0,-24.43879164241786,1.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,6.4406779661016955,0.5800000000000001,1.9396587216838408e-31,1.0,47.19165575586128,78.47644095403476,54.03758348469014,54.03758348469014,37129.86093838003,17316.969969423277,17316.969969423277,31.28478519817348,6.845927728828862,6.845927728828862,24.43885746934462,0.0,0.0,-24.43885746934462,1.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,6.4406779661016955,0.77,1.9396587216838408e-31,1.0,47.1917778127194,78.47665246303025,54.037729167716186,54.037729167716186,37130.06471816715,17317.06582458649,17317.06582458649,31.284874650310847,6.845951354996785,6.845951354996785,24.438923295314062,0.0,0.0,-24.438923295314062,1.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,6.4406779661016955,0.96,1.9396587216838408e-31,1.0,47.19189986898862,78.47686397247853,54.037874851054326,54.037874851054326,37130.268498949736,17317.161680220357,17317.161680220357,31.284964103489905,6.845974982065705,6.845974982065705,24.4389891214242,0.0,0.0,-24.4389891214242,1.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,6.4406779661016955,1.15,1.9396587216838408e-31,1.0,47.19202192458663,78.47707547646753,54.03802053063359,54.03802053063359,37130.472275031694,17317.257533646265,17317.257533646265,31.2850535518809,6.845998606046955,6.845998606046955,24.439054945833945,0.0,0.0,-24.439054945833945,1.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,6.4406779661016955,1.34,1.9396587216838408e-31,1.0,47.192143979461505,78.47728697966835,54.038166209670386,54.038166209670386,37130.67605091344,17317.353386980532,17317.353386980532,31.285143000206844,6.846022230208881,6.846022230208881,24.439120769997963,0.0,0.0,-24.439120769997963,1.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,6.4406779661016955,1.53,1.9396587216838408e-31,1.0,47.19226603384187,78.47749848386297,54.03831188939182,54.03831188939182,37130.87982831186,17317.449241030554,17317.449241030554,31.285232450021105,6.846045855549953,6.846045855549953,24.439186594471153,0.0,0.0,-24.439186594471153,1.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,6.4406779661016955,1.72,1.9396587216838408e-31,1.0,47.192388087536685,78.4777099890408,54.038457569790545,54.038457569790545,37131.083607216744,17317.545095791498,17317.545095791498,31.28532190150412,6.84606948225386,6.84606948225386,24.43925241925026,0.0,0.0,-24.43925241925026,1.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,6.4406779661016955,1.91,1.9396587216838408e-31,1.0,47.19251014056074,78.47792149517807,54.03860325085018,54.03860325085018,37131.2873876052,17317.640951252593,17317.640951252593,31.285411354617324,6.846093110289438,6.846093110289438,24.439318244327886,0.0,0.0,-24.439318244327886,1.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,6.4406779661016955,2.1,1.9396587216838408e-31,1.0,47.192632192973605,78.47813299305346,54.03874892622117,54.03874892622117,37131.49116059272,17317.736803235934,17317.736803235934,31.28550080007986,6.8461167332475625,6.8461167332475625,24.439384066832297,0.0,0.0,-24.439384066832297,1.0,0.0,0.0
22,0.85,6.405,0.003,D60_hotspot,6.4406779661016955,2.29,1.9396587216838408e-31,1.0,47.19275424480137,78.47834448371623,54.03889459662593,54.03889459662593,37131.69492719016,17317.83265221684,17317.83265221684,31.285590238914857,6.846140351824559,6.846140351824559,24.439449887090298,0.0,0.0,-24.439449887090298,1.0,0.0,0.0
