D,eta,mu_full,chi2_full,mu_base,chi2_base,mu_parent,chi2_parent,mu_cf,chi2_cf,case,abs_delta_base,abs_delta_parent,abs_delta_cf,abs_improvement_vs_parent,acceptance_flip_vs_base,drift_grid_D
15.746835443037977,3.43,5.977164883501438e-06,12.249895399837827,4.688179853702986e-06,12.249917956989927,1.976455601188147e-06,12.249965412051392,1.976455601188147e-06,12.249965412051392,D80E41_monitor,1.2889850297984527e-06,4.000709282313291e-06,4.000709282313291e-06,0.0,0.0,7.240506329113924
15.746835443037977,3.5250000000000004,5.968711400215696e-06,12.249895547773152,4.6815493774068814e-06,12.249918073022872,1.973660306975271e-06,12.24996546096897,1.973660306975271e-06,12.24996546096897,D80E41_monitor,1.2871620228088146e-06,3.995051093240426e-06,3.995051093240426e-06,0.0,0.0,7.240506329113924
15.746835443037977,3.62,5.9724068199596935e-06,12.249895483103582,4.68444787406087e-06,12.249918022299353,1.9748822630702945e-06,12.24996543958477,1.9748822630702945e-06,12.24996543958477,D80E41_monitor,1.2879589458988238e-06,3.997524556889399e-06,3.997524556889399e-06,0.0,0.0,7.240506329113924
15.746835443037977,3.715,5.9809505442229824e-06,12.249895333589048,4.691149130725797e-06,12.249917905027754,1.97770739706338e-06,12.249965390144997,1.97770739706338e-06,12.249965390144997,D80E41_monitor,1.2898014134971853e-06,4.003243147159603e-06,4.003243147159603e-06,0.0,0.0,7.240506329113924
15.746835443037977,3.81,5.9734821884773884e-06,12.249895464284716,4.685291337663673e-06,12.24991800753879,1.9752378527477775e-06,12.24996543336196,1.9752378527477775e-06,12.24996543336196,D80E41_monitor,1.2881908508137152e-06,3.998244335729611e-06,3.998244335729611e-06,0.0,0.0,7.240506329113924
15.746835443037977,3.905,5.974899058085287e-06,12.2498954394896,4.686402657108398e-06,12.249917988090765,1.9757063658189e-06,12.249965425162992,1.9757063658189e-06,12.249965425162992,D80E41_monitor,1.2884964009768891e-06,3.999192692266387e-06,3.999192692266387e-06,0.0,0.0,7.240506329113924
15.746835443037977,4.0,5.969400668272071e-06,12.249895535711016,4.682090003721554e-06,12.249918063561944,1.9738882256859707e-06,12.2499654569804,1.9738882256859707e-06,12.2499654569804,D80E41_monitor,1.2873106645505164e-06,3.9955124425860995e-06,3.9955124425860995e-06,0.0,0.0,7.240506329113924
15.949367088607596,0.2,3.1423672043878215e-06,12.249945008635631,2.969471177059695e-06,12.249948034309512,1.3556519724468866e-06,12.249976276101966,1.3556519724468866e-06,12.249976276101966,D80E41_monitor,1.7289602732812633e-07,1.7867152319409349e-06,1.7867152319409349e-06,0.0,0.0,7.240506329113924
15.949367088607596,0.295,3.1795920347822905e-06,12.249944357202574,3.004647862107115e-06,12.249947418718834,1.3717111761317314e-06,12.249975995066174,1.3717111761317314e-06,12.249975995066174,D80E41_monitor,1.749441726751754e-07,1.807880858650559e-06,1.807880858650559e-06,0.0,0.0,7.240506329113924
15.949367088607596,0.39,3.1443557358489353e-06,12.249944973836412,2.9713502979224325e-06,12.24994800142496,1.3565098470488413e-06,12.249976261089175,1.3565098470488413e-06,12.249976261089175,D80E41_monitor,1.7300543792650285e-07,1.787845888800094e-06,1.787845888800094e-06,0.0,0.0,7.240506329113924
15.949367088607596,0.485,3.166438001986802e-06,12.249944587397628,2.992217576969857e-06,12.249947636248358,1.3660363810050497e-06,12.249976094374992,1.3660363810050497e-06,12.249976094374992,D80E41_monitor,1.7422042501694472e-07,1.8004016209817522e-06,1.8004016209817522e-06,0.0,0.0,7.240506329113924
15.949367088607596,0.5800000000000001,3.1331646715058135e-06,12.2499451696796,2.9607749768471477e-06,12.249948186492697,1.3516818982255885e-06,12.2499763455782,1.3516818982255885e-06,12.2499763455782,D80E41_monitor,1.7238969465866587e-07,1.781482773280225e-06,1.781482773280225e-06,0.0,0.0,7.240506329113924
15.949367088607596,0.675,3.119527083207008e-06,12.249945408336862,2.947887741649809e-06,12.24994841201883,1.3457984917963137e-06,12.249976448537712,1.3457984917963137e-06,12.249976448537712,D80E41_monitor,1.716393415571991e-07,1.7737285914106944e-06,1.7737285914106944e-06,0.0,0.0,7.240506329113924
15.949367088607596,0.77,3.136472078827099e-06,12.249945111800104,2.9639004075640265e-06,12.249948131797767,1.353108750369773e-06,12.249976320608308,1.353108750369773e-06,12.249976320608308,D80E41_monitor,1.7257167126307244e-07,1.783363328457326e-06,1.783363328457326e-06,0.0,0.0,7.240506329113924
15.949367088607596,0.865,3.1495498523192794e-06,12.24994488293958,2.976258629581274e-06,12.249947915529342,1.358750646537362e-06,12.249976221875224,1.358750646537362e-06,12.249976221875224,D80E41_monitor,1.7329122273800522e-07,1.7907992057819173e-06,1.7907992057819173e-06,0.0,0.0,7.240506329113924
15.949367088607596,0.96,3.1382824177309748e-06,12.24994508011924,2.965611139964262e-06,12.249948101860015,1.3538897506268645e-06,12.24997630694082,1.3538897506268645e-06,12.24997630694082,D80E41_monitor,1.7267127776671257e-07,1.7843926671041103e-06,1.7843926671041103e-06,0.0,0.0,7.240506329113924
15.949367088607596,1.055,3.1489814938780927e-06,12.249944892885832,2.975721542800429e-06,12.24994792492834,1.3585054504366375e-06,12.249976226166153,1.3585054504366375e-06,12.249976226166153,D80E41_monitor,1.732599510776638e-07,1.7904760434414552e-06,1.7904760434414552e-06,0.0,0.0,7.240506329113924
15.949367088607596,1.15,3.1579392409232794e-06,12.24994473612561,2.984186426098721e-06,12.249947776793196,1.3623699216019128e-06,12.249976158537969,1.3623699216019128e-06,12.249976158537969,D80E41_monitor,1.7375281482455827e-07,1.7955693193213666e-06,1.7955693193213666e-06,0.0,0.0,7.240506329113924
15.949367088607596,1.245,3.1430891427617653e-06,12.249944996001744,2.970153394421067e-06,12.249948022370733,1.3559634249771303e-06,12.249976270651551,1.3559634249771303e-06,12.249976270651551,D80E41_monitor,1.729357483406984e-07,1.787125717784635e-06,1.787125717784635e-06,0.0,0.0,7.240506329113924
15.949367088607596,1.34,3.135476856733408e-06,12.249945129216448,2.9629599435862534e-06,12.249948148255855,1.35267940057297e-06,12.249976328121924,1.35267940057297e-06,12.249976328121924,D80E41_monitor,1.725169131471545e-07,1.782797456160438e-06,1.782797456160438e-06,0.0,0.0,7.240506329113924
15.949367088607596,1.435,3.143536013376088e-06,12.249944988181529,2.9705756777784527e-06,12.249948014980786,1.3561562098981606e-06,12.249976267277818,1.3561562098981606e-06,12.249976267277818,D80E41_monitor,1.729603355976352e-07,1.7873798034779273e-06,1.7873798034779273e-06,0.0,0.0,7.240506329113924
15.949367088607596,1.53,3.1506083988867966e-06,12.249944864415056,2.977258933922554e-06,12.249947898024056,1.3592073152411291e-06,12.24997621388353,1.3592073152411291e-06,12.24997621388353,D80E41_monitor,1.733494649642428e-07,1.7914010836456675e-06,1.7914010836456675e-06,0.0,0.0,7.240506329113924
15.949367088607596,1.625,3.143877324204839e-06,12.249944982208598,2.970898209349818e-06,12.249948009336496,1.3563034551599685e-06,12.24997626470103,1.3563034551599685e-06,12.24997626470103,D80E41_monitor,1.7297911485502102e-07,1.7875738690448703e-06,1.7875738690448703e-06,0.0,0.0,7.240506329113924
15.949367088607596,1.72,3.150141256034361e-06,12.249944872590037,2.976817493701264e-06,12.249947905749242,1.3590057846415627e-06,12.24997621741031,1.3590057846415627e-06,12.24997621741031,D80E41_monitor,1.733237623330971e-07,1.7911354713927983e-06,1.7911354713927983e-06,0.0,0.0,7.240506329113924
15.949367088607596,1.815,3.155759017128569e-06,12.24994477427944,2.9821261602443023e-06,12.249947812847774,1.3614293489198523e-06,12.249976174997975,1.3614293489198523e-06,12.249976174997975,D80E41_monitor,1.736328568842665e-07,1.7943296682087165e-06,1.7943296682087165e-06,0.0,0.0,7.240506329113924
15.949367088607596,1.91,3.1351646721726497e-06,12.249945134679669,2.962664935680996e-06,12.249948153418485,1.3525447206839249e-06,12.24997633047882,1.3525447206839249e-06,12.24997633047882,D80E41_monitor,1.7249973649165385e-07,1.7826199514887248e-06,1.7826199514887248e-06,0.0,0.0,7.240506329113924
15.949367088607596,2.005,3.140944954971261e-06,12.249945033524943,2.968127181830354e-06,12.249948057829378,1.355038398623476e-06,12.249976286839496,1.355038398623476e-06,12.249976286839496,D80E41_monitor,1.7281777314090716e-07,1.785906556347785e-06,1.785906556347785e-06,0.0,0.0,7.240506329113924
15.949367088607596,2.1,3.146209925562286e-06,12.249944941388168,2.973102468744277e-06,12.249947970762042,1.3573097651787249e-06,12.24997624709062,1.3573097651787249e-06,12.24997624709062,D80E41_monitor,1.7310745681800897e-07,1.788900160383561e-06,1.788900160383561e-06,0.0,0.0,7.240506329113924
15.949367088607596,2.1950000000000003,3.1441925462144753e-06,12.249944976692223,2.971196087522204e-06,12.24994800412364,1.3564394454113858e-06,12.2499762623212,1.3564394454113858e-06,12.2499762623212,D80E41_monitor,1.7299645869227107e-07,1.7877531008030895e-06,1.7877531008030895e-06,0.0,0.0,7.240506329113924
15.949367088607596,2.29,3.14888631033969e-06,12.24994489455154,2.97563159629201e-06,12.249947926502402,1.358464387178474e-06,12.249976226884757,1.358464387178474e-06,12.249976226884757,D80E41_monitor,1.7325471404767985e-07,1.790421923161216e-06,1.790421923161216e-06,0.0,0.0,7.240506329113924
15.949367088607596,2.385,3.153211529943551e-06,12.249944818860364,2.9797188382096898e-06,12.249947854975822,1.36033033476213e-06,12.249976194230705,1.36033033476213e-06,12.249976194230705,D80E41_monitor,1.7349269173386127e-07,1.792881195181421e-06,1.792881195181421e-06,0.0,0.0,7.240506329113924
15.949367088607596,2.4800000000000004,3.148695809439629e-06,12.249944897885298,2.9754515769322303e-06,12.249947929652736,1.3583822029828335e-06,12.249976228322977,1.3583822029828335e-06,12.249976228322977,D80E41_monitor,1.7324423250739882e-07,1.7903136064567956e-06,1.7903136064567956e-06,0.0,0.0,7.240506329113924
15.949367088607596,2.575,3.141862159849436e-06,12.249945017473896,2.9689939212259936e-06,12.24994804266147,1.3554340909542768e-06,12.249976279914886,1.3554340909542768e-06,12.249976279914886,D80E41_monitor,1.7286823862344235e-07,1.7864280688951592e-06,1.7864280688951592e-06,0.0,0.0,7.240506329113924
15.949367088607596,2.6700000000000004,3.1459717337213666e-06,12.249944945556512,2.972877382444503e-06,12.24994797470104,1.3572070065836537e-06,12.249976248888895,1.3572070065836537e-06,12.249976248888895,D80E41_monitor,1.7309435127686376e-07,1.788764727137713e-06,1.788764727137713e-06,0.0,0.0,7.240506329113924
15.949367088607596,2.765,3.142179095778947e-06,12.24994501192753,2.96929341903999e-06,12.249948037420266,1.3555708206202943e-06,12.24997627752212,1.3555708206202943e-06,12.24997627752212,D80E41_monitor,1.7288567673895683e-07,1.7866082751586527e-06,1.7866082751586527e-06,0.0,0.0,7.240506329113924
15.949367088607596,2.8600000000000003,3.146002235176319e-06,12.249944945022742,2.972906205680486e-06,12.249947974196637,1.3572201652487436e-06,12.24997624865862,1.3572201652487436e-06,12.24997624865862,D80E41_monitor,1.7309602949583316e-07,1.7887820699275754e-06,1.7887820699275754e-06,0.0,0.0,7.240506329113924
15.949367088607596,2.955,3.149583185966345e-06,12.24994488235624,2.9762901291606e-06,12.2499479149781,1.3587650270328434e-06,12.249976221623566,1.3587650270328434e-06,12.249976221623566,D80E41_monitor,1.7329305680574507e-07,1.7908181589335015e-06,1.7908181589335015e-06,0.0,0.0,7.240506329113924
15.949367088607596,3.0500000000000003,3.1460288909534593e-06,12.249944944556264,2.972931394831502e-06,12.249947973755829,1.3572316648458848e-06,12.249976248457376,1.3572316648458848e-06,12.249976248457376,D80E41_monitor,1.730974961219574e-07,1.7887972261075745e-06,1.7887972261075745e-06,0.0,0.0,7.240506329113924
15.949367088607596,3.145,3.149390338905837e-06,12.249944885731058,2.9761078927283497e-06,12.249947918167232,1.3586818306776335e-06,12.2499762230795,1.3586818306776335e-06,12.2499762230795,D80E41_monitor,1.7328244617748745e-07,1.7907085082282036e-06,1.7907085082282036e-06,0.0,0.0,7.240506329113924
15.949367088607596,3.24,3.1439382683272973e-06,12.24994498114208,2.9709558002457545e-06,12.249948008328658,1.3563297471180369e-06,12.24997626424092,1.3563297471180369e-06,12.24997626424092,D80E41_monitor,1.7298246808154281e-07,1.7876085212092605e-06,1.7876085212092605e-06,0.0,0.0,7.240506329113924
15.949367088607596,3.3350000000000004,3.1408540466518904e-06,12.24994503511584,2.968041275373127e-06,12.249948059332736,1.3549991797689255e-06,12.249976287525827,1.3549991797689255e-06,12.249976287525827,D80E41_monitor,1.7281277127876332e-07,1.7858548668829648e-06,1.7858548668829648e-06,0.0,0.0,7.240506329113924
15.949367088607596,3.43,3.1440774122481755e-06,12.249944978707068,2.971087288336115e-06,12.24994800602762,1.3563897753447552e-06,12.249976263190426,1.3563897753447552e-06,12.249976263190426,D80E41_monitor,1.7299012391206066e-07,1.7876876369034202e-06,1.7876876369034202e-06,0.0,0.0,7.240506329113924
15.949367088607596,3.5250000000000004,3.1471296466753157e-06,12.249944925293082,2.973971585929249e-06,12.249947955552525,1.3577065430411258e-06,12.249976240147015,1.3577065430411258e-06,12.249976240147015,D80E41_monitor,1.7315806074606683e-07,1.78942310363419e-06,1.78942310363419e-06,0.0,0.0,7.240506329113924
15.949367088607596,3.62,3.1442019536561106e-06,12.249944976527594,2.9712049773576493e-06,12.249948003968068,1.356443503885854e-06,12.249976262250176,1.356443503885854e-06,12.249976262250176,D80E41_monitor,1.7299697629846129e-07,1.7877584497702566e-06,1.7877584497702566e-06,0.0,0.0,7.240506329113924
15.949367088607596,3.715,3.1470932583112865e-06,12.24994492592988,2.973937199687555e-06,12.24994795615428,1.3576908446983577e-06,12.249976240421738,1.3576908446983577e-06,12.249976240421738,D80E41_monitor,1.731560586237317e-07,1.7894024136129289e-06,1.7894024136129289e-06,0.0,0.0,7.240506329113924
15.949367088607596,3.81,3.14984257041476e-06,12.249944877817027,2.9765352420306744e-06,12.249947910688634,1.358876928353306e-06,12.249976219665292,1.358876928353306e-06,12.249976219665292,D80E41_monitor,1.733073283840854e-07,1.7909656420614537e-06,1.7909656420614537e-06,0.0,0.0,7.240506329113924
15.949367088607596,3.905,3.1453075976423675e-06,12.249944957178869,2.9722497877628264e-06,12.249947985683924,1.3569204909324207e-06,12.249976253902917,1.3569204909324207e-06,12.249976253902917,D80E41_monitor,1.7305780987954105e-07,1.7883871067099467e-06,1.7883871067099467e-06,0.0,0.0,7.240506329113924
15.949367088607596,4.0,3.1427017347961323e-06,12.249945002781368,2.969787301962741e-06,12.24994802877734,1.3557962928739255e-06,12.249976273576362,1.3557962928739255e-06,12.249976273576362,D80E41_monitor,1.729144328333914e-07,1.7869054419222068e-06,1.7869054419222068e-06,0.0,0.0,7.240506329113924
16.151898734177216,0.2,2.1092777211280217e-06,12.249963087667682,1.8837370335367544e-06,12.24996703462409,1.532101824757081e-06,12.249973188232731,1.532101824757081e-06,12.249973188232731,D80E41_monitor,2.2554068759126722e-07,5.771758963709407e-07,5.771758963709407e-07,0.0,0.0,7.240506329113924
16.151898734177216,0.295,2.0712967226230196e-06,12.249963752334166,1.849817264336702e-06,12.24996762821926,1.504513823161568e-06,12.24997367102224,1.504513823161568e-06,12.24997367102224,D80E41_monitor,2.214794582863176e-07,5.667828994614516e-07,5.667828994614516e-07,0.0,0.0,7.240506329113924
16.151898734177216,0.39,2.112337680607389e-06,12.249963034118474,1.8864697979054493e-06,12.249966986800777,1.534324466878231e-06,12.249973149336542,1.534324466878231e-06,12.249973149336542,D80E41_monitor,2.258678827019398e-07,5.780132137291581e-07,5.780132137291581e-07,0.0,0.0,7.240506329113924
16.151898734177216,0.485,2.0759418082495464e-06,12.24996367104529,1.8539656606050205e-06,12.24996755562242,1.5078878426660702e-06,12.249973611976964,1.5078878426660702e-06,12.249973611976964,D80E41_monitor,2.2197614764452593e-07,5.680539655834762e-07,5.680539655834762e-07,0.0,0.0,7.240506329113924
16.151898734177216,0.5800000000000001,2.076741439233603e-06,12.249963657051763,1.8546797887095984e-06,12.249967543125196,1.5084686652292285e-06,12.249973601812576,1.5084686652292285e-06,12.249973601812576,D80E41_monitor,2.220616505240044e-07,5.682727740043743e-07,5.682727740043743e-07,0.0,0.0,7.240506329113924
16.151898734177216,0.675,2.0558262263456004e-06,12.24996402306745,1.8360009961062051e-06,12.249967870003635,1.4932766231753606e-06,12.249973867673027,1.4932766231753606e-06,12.249973867673027,D80E41_monitor,2.1982523023939527e-07,5.625496031702398e-07,5.625496031702398e-07,0.0,0.0,7.240506329113924
16.151898734177216,0.77,2.0862116426930615e-06,12.24996349132345,1.8631373629778688e-06,12.24996739511784,1.5153474730132991e-06,12.24997348143357,1.5153474730132991e-06,12.24997348143357,D80E41_monitor,2.230742797151927e-07,5.708641696797624e-07,5.708641696797624e-07,0.0,0.0,7.240506329113924
16.151898734177216,0.865,2.0687999480274433e-06,12.249963796027656,1.8475874646679343e-06,12.249967667240702,1.5027002578493506e-06,12.2499737027596,1.5027002578493506e-06,12.2499737027596,D80E41_monitor,2.212124833595089e-07,5.660996901780926e-07,5.660996901780926e-07,0.0,0.0,7.240506329113924
16.151898734177216,0.96,2.0627735465887615e-06,12.249963901489524,1.842205453821412e-06,12.249967761425768,1.4983229013011607e-06,12.249973779363255,1.4983229013011607e-06,12.249973779363255,D80E41_monitor,2.2056809276734952e-07,5.644506452876008e-07,5.644506452876008e-07,0.0,0.0,7.240506329113924
16.151898734177216,1.055,2.0771453646621542e-06,12.249963649983084,1.8550405232307887e-06,12.249967536812347,1.5087620618171428e-06,12.249973596678142,1.5087620618171428e-06,12.249973596678142,D80E41_monitor,2.2210484143136555e-07,5.683833028450114e-07,5.683833028450114e-07,0.0,0.0,7.240506329113924
16.151898734177216,1.15,2.071284551116419e-06,12.249963752547163,1.8498063943077232e-06,12.249967628409484,1.5045049822294545e-06,12.249973671176956,1.5045049822294545e-06,12.249973671176956,D80E41_monitor,2.214781568086959e-07,5.667795688869646e-07,5.667795688869646e-07,0.0,0.0,7.240506329113924
16.151898734177216,1.245,2.082964227793251e-06,12.249963548153127,1.860237187409996e-06,12.249967445870846,1.512988670165265e-06,12.249973522712576,1.512988670165265e-06,12.249973522712576,D80E41_monitor,2.2272704038325514e-07,5.699755576279862e-07,5.699755576279862e-07,0.0,0.0,7.240506329113924
16.151898734177216,1.34,2.0607601860157205e-06,12.249963936723285,1.8404073777137917e-06,12.249967792892058,1.4968604701674664e-06,12.249973804955772,1.4968604701674664e-06,12.249973804955772,D80E41_monitor,2.2035280830192887e-07,5.638997158482541e-07,5.638997158482541e-07,0.0,0.0,7.240506329113924
16.151898734177216,1.435,2.0725221240565977e-06,12.249963730889672,1.850911636143225e-06,12.249967609067774,1.5054039097351642e-06,12.24997365544574,1.5054039097351642e-06,12.24997365544574,D80E41_monitor,2.2161048791337273e-07,5.671182143214336e-07,5.671182143214336e-07,0.0,0.0,7.240506329113924
16.151898734177216,1.53,2.067495965236474e-06,12.249963818847318,1.8464229140491007e-06,12.249967687620307,1.5017530926684511e-06,12.24997371933497,1.5017530926684511e-06,12.24997371933497,D80E41_monitor,2.2107305118737328e-07,5.657428725680229e-07,5.657428725680229e-07,0.0,0.0,7.240506329113924
16.151898734177216,1.625,2.077502103480226e-06,12.24996364374016,1.8553591167078783e-06,12.249967531236967,1.5090211837852916e-06,12.249973592143514,1.5090211837852916e-06,12.249973592143514,D80E41_monitor,2.2214298677234755e-07,5.684809196949343e-07,5.684809196949343e-07,0.0,0.0,7.240506329113924
16.151898734177216,1.72,2.0727577628412276e-06,12.249963726766,1.8511220785619488e-06,12.249967605385038,1.5055750690891463e-06,12.249973652450455,1.5055750690891463e-06,12.249973652450455,D80E41_monitor,2.216356842792788e-07,5.671826937520812e-07,5.671826937520812e-07,0.0,0.0,7.240506329113924
16.151898734177216,1.815,2.0814429827485924e-06,12.24996357477488,1.8588786059392184e-06,12.24996746964599,1.5118836936672704e-06,12.249973542049643,1.5118836936672704e-06,12.249973542049643,D80E41_monitor,2.2256437680937402e-07,5.69559289081322e-07,5.69559289081322e-07,0.0,0.0,7.240506329113924
16.151898734177216,1.91,2.0769816770661305e-06,12.249963652847608,1.8548943384096304e-06,12.249967539370578,1.5086431651626414e-06,12.249973598758832,1.5086431651626414e-06,12.249973598758832,D80E41_monitor,2.2208733865650006e-07,5.683385119034891e-07,5.683385119034891e-07,0.0,0.0,7.240506329113924
16.151898734177216,2.005,2.070583266633531e-06,12.249963764819627,1.8491800967185093e-06,12.249967639369672,1.5039955949518287e-06,12.249973680091223,1.5039955949518287e-06,12.249973680091223,D80E41_monitor,2.214031699150216e-07,5.665876716817021e-07,5.665876716817021e-07,0.0,0.0,7.240506329113924
16.151898734177216,2.1,2.0804472178157335e-06,12.249963592200736,1.8579893160829877e-06,12.24996748520854,1.5111604066122244e-06,12.249973554707154,1.5111604066122244e-06,12.249973554707154,D80E41_monitor,2.2245790173274581e-07,5.692868112035091e-07,5.692868112035091e-07,0.0,0.0,7.240506329113924
16.151898734177216,2.1950000000000003,2.0648508147777656e-06,12.249963865137383,1.844060604036459e-06,12.249967728960682,1.4998317525787384e-06,12.249973752958388,1.4998317525787384e-06,12.249973752958388,D80E41_monitor,2.2079021074130664e-07,5.650190621990271e-07,5.650190621990271e-07,0.0,0.0,7.240506329113924
16.151898734177216,2.29,2.0741065718195154e-06,12.249963703161876,1.8523266621970097e-06,12.249967584304851,1.5065547943652826e-06,12.24997363530528,1.5065547943652826e-06,12.24997363530528,D80E41_monitor,2.217799096225057e-07,5.675517774542328e-07,5.675517774542328e-07,0.0,0.0,7.240506329113924
16.151898734177216,2.385,2.06826513962279e-06,12.24996380538679,1.8471098422155485e-06,12.249967675599084,1.5023117926772924e-06,12.24997370955773,1.5023117926772924e-06,12.24997370955773,D80E41_monitor,2.2115529740724141e-07,5.659533469454975e-07,5.659533469454975e-07,0.0,0.0,7.240506329113924
16.151898734177216,2.4800000000000004,2.077253477165511e-06,12.249963648091116,1.855137075488824e-06,12.249967535122687,1.5088405907668246e-06,12.24997359530389,1.5088405907668246e-06,12.24997359530389,D80E41_monitor,2.2211640167668726e-07,5.684128863986866e-07,5.684128863986866e-07,0.0,0.0,7.240506329113924
16.151898734177216,2.575,2.071723139891696e-06,12.249963744871874,1.8501980856961391e-06,12.249967621554894,1.5048235569987824e-06,12.2499736656019,1.5048235569987824e-06,12.2499736656019,D80E41_monitor,2.2152505419555678e-07,5.668995828929135e-07,5.668995828929135e-07,0.0,0.0,7.240506329113924
16.151898734177216,2.6700000000000004,2.079952017091128e-06,12.249963600866735,1.8575470661436469e-06,12.249967492947905,1.5108007110034425e-06,12.24997356100182,1.5108007110034425e-06,12.24997356100182,D80E41_monitor,2.2240495094748104e-07,5.691513060876854e-07,5.691513060876854e-07,0.0,0.0,7.240506329113924
16.151898734177216,2.765,2.074710167139121e-06,12.249963692598971,1.8528657163224784e-06,12.249967574871418,1.5069932238246863e-06,12.249973627632777,1.5069932238246863e-06,12.249973627632777,D80E41_monitor,2.218444508166425e-07,5.677169433144345e-07,5.677169433144345e-07,0.0,0.0,7.240506329113924
16.151898734177216,2.8600000000000003,2.070301748680771e-06,12.249963769746184,1.8489286808959528e-06,12.24996764376945,1.5037911106561687e-06,12.249973683669694,1.5037911106561687e-06,12.249973683669694,D80E41_monitor,2.213730677848181e-07,5.665106380246021e-07,5.665106380246021e-07,0.0,0.0,7.240506329113924
16.151898734177216,2.955,2.0701785651296026e-06,12.24996377190189,1.8488186691061329e-06,12.249967645694651,1.5037016346513297e-06,12.249973685235526,1.5037016346513297e-06,12.249973685235526,D80E41_monitor,2.213598960234697e-07,5.664769304782729e-07,5.664769304782729e-07,0.0,0.0,7.240506329113924
16.151898734177216,3.0500000000000003,2.0661929640298326e-06,12.249963841649809,1.8452592400560057e-06,12.249967707984576,1.5008066404744863e-06,12.249973735897864,1.5008066404744863e-06,12.249973735897864,D80E41_monitor,2.209337239738269e-07,5.653863235553463e-07,5.653863235553463e-07,0.0,0.0,7.240506329113924
16.151898734177216,3.145,2.0728933136086477e-06,12.249963724393863,1.8512431351674153e-06,12.249967603266551,1.5056735281855237e-06,12.249973650727425,1.5056735281855237e-06,12.249973650727425,D80E41_monitor,2.2165017844123242e-07,5.67219785423124e-07,5.67219785423124e-07,0.0,0.0,7.240506329113924
16.151898734177216,3.24,2.0690601901491346e-06,12.249963791473428,1.8478198796400832e-06,12.249967663173445,1.502889288163344e-06,12.249973699451573,1.502889288163344e-06,12.249973699451573,D80E41_monitor,2.2124031050905134e-07,5.661709019857905e-07,5.661709019857905e-07,0.0,0.0,7.240506329113924
16.151898734177216,3.3350000000000004,2.075298146002332e-06,12.24996368230936,1.8533908238268172e-06,12.249967565682049,1.507420310064044e-06,12.249973620158771,1.507420310064044e-06,12.249973620158771,D80E41_monitor,2.219073221755148e-07,5.678778359382879e-07,5.678778359382879e-07,0.0,0.0,7.240506329113924
16.151898734177216,3.43,2.0716128013530196e-06,12.249963746802797,1.850099545428365e-06,12.249967623279346,1.5047434111390464e-06,12.249973667004454,1.5047434111390464e-06,12.249973667004454,D80E41_monitor,2.2151325592465465e-07,5.668693902139732e-07,5.668693902139732e-07,0.0,0.0,7.240506329113924
16.151898734177216,3.5250000000000004,2.0774496967950222e-06,12.249963644657278,1.8553123137608896e-06,12.24996753205602,1.5089831174951413e-06,12.249973592809672,1.5089831174951413e-06,12.249973592809672,D80E41_monitor,2.221373830341326e-07,5.684665792998809e-07,5.684665792998809e-07,0.0,0.0,7.240506329113924
16.151898734177216,3.62,2.073512425362303e-06,12.249963713559428,1.851796046586859e-06,12.249967593590616,1.5061232282124262e-06,12.249973642857682,1.5061232282124262e-06,12.249973642857682,D80E41_monitor,2.2171637877544389e-07,5.673891971498767e-07,5.673891971498767e-07,0.0,0.0,7.240506329113924
16.151898734177216,3.715,2.0736531428147477e-06,12.249963711096877,1.8519217174143176e-06,12.249967591391378,1.5062254401988342e-06,12.249973641068973,1.5062254401988342e-06,12.249973641068973,D80E41_monitor,2.2173142540043006e-07,5.674277026159134e-07,5.674277026159134e-07,0.0,0.0,7.240506329113924
16.151898734177216,3.81,2.0700582348828347e-06,12.249963774007668,1.8487112055228657e-06,12.249967647575264,1.5036142311820091e-06,12.24997368676508,1.5036142311820091e-06,12.24997368676508,D80E41_monitor,2.2134702935996902e-07,5.664440037008256e-07,5.664440037008256e-07,0.0,0.0,7.240506329113924
16.151898734177216,3.905,2.0685046399401585e-06,12.24996380119554,1.8473237332614315e-06,12.249967671855991,1.5024857569068333e-06,12.24997370651336,1.5024857569068333e-06,12.24997370651336,D80E41_monitor,2.2118090667872695e-07,5.660188830333252e-07,5.660188830333252e-07,0.0,0.0,7.240506329113924
16.151898734177216,4.0,2.0721987045061507e-06,12.249963736549509,1.850622799173992e-06,12.249967614122417,1.505168989658879e-06,12.249973659556838,1.505168989658879e-06,12.249973659556838,D80E41_monitor,2.2157590533215875e-07,5.670297148472716e-07,5.670297148472716e-07,0.0,0.0,7.240506329113924
16.354430379746837,0.2,1.5483633433572677e-06,12.249972903656472,1.200747179942857e-06,12.24997898693336,3.354670491825422e-07,12.24999412932734,3.354670491825422e-07,12.24999412932734,D80E41_monitor,3.476161634144106e-07,1.2128962941747255e-06,1.2128962941747255e-06,0.0,0.0,7.240506329113924
16.354430379746837,0.295,1.4356129361985782e-06,12.249974876786494,1.1133098648907424e-06,12.249980517085108,3.1103864447009213e-07,12.249994556824324,3.1103864447009213e-07,12.249994556824324,D80E41_monitor,3.223030713078358e-07,1.124574291728486e-06,1.124574291728486e-06,0.0,0.0,7.240506329113924
16.354430379746837,0.39,1.492867277144993e-06,12.249973874836575,1.157710288567724e-06,12.249979740078324,3.234433199606317e-07,12.249994339742551,3.234433199606317e-07,12.249994339742551,D80E41_monitor,3.3515698857726886e-07,1.1694239571843611e-06,1.1694239571843611e-06,0.0,0.0,7.240506329113924
