mode,layer,D,eta,amp,amp_ref,amp_ratio,partial_ratio,width_ratio,mu,chi2,mu_identity_residual,delta_log_amp_point,delta_log_amp_ref,delta_log_amp_ratio,delta_log_partial,delta_log_width,delta_log_mu,delta_mu,path_closure_residual,dominant_partial,dominant_width,acceptance_mismatch
release_sumanchor,2,16.0,4.0,5.627501212089228e-08,4.874270363819415e-05,0.0011545320205996106,1.3329441865898195e-06,0.9367808342796612,1.4228986522923354e-06,12.249975099286237,0.0,-0.001173947279869677,0.10644189811252298,-0.10761584539239269,-0.21523169078478552,4.7052998840666235e-07,-0.21523216131477374,-3.417087959630399e-07,1.942890293094024e-16,1.0,0.0,0.0
release_eftsumanchor,2,16.0,4.0,5.627501212089228e-08,4.874270363819415e-05,0.0011545320205996106,1.3329441865898195e-06,0.9367808342796612,1.4228986522923354e-06,12.249975099286237,0.0,-0.001173947279869677,0.10644189811252298,-0.10761584539239269,-0.21523169078478552,4.7052998840666235e-07,-0.21523216131477374,-3.417087959630399e-07,1.942890293094024e-16,1.0,0.0,0.0
release_fullsumanchor,2,16.0,4.0,5.627501212089228e-08,4.874270363819415e-05,0.0011545320205996106,1.3329441865898195e-06,0.9367808342796612,1.4228986522923354e-06,12.249975099286237,0.0,-0.001173947279869677,0.10644189811252298,-0.10761584539239269,-0.21523169078478552,4.7052998840666235e-07,-0.21523216131477374,-3.417087959630399e-07,1.942890293094024e-16,1.0,0.0,0.0
tailm2_detlin,2,16.0,4.0,5.627501212089228e-08,4.874270363819415e-05,0.0011545320205996106,1.3329441865898195e-06,0.9367808342796612,1.4228986522923354e-06,12.249975099286237,0.0,-0.001173947279869677,0.10644189811252298,-0.10761584539239269,-0.21523169078478552,4.7052998840666235e-07,-0.21523216131477374,-3.417087959630399e-07,1.942890293094024e-16,1.0,0.0,0.0
cell_direct_runtime,3,16.0,4.0,1e-08,3.977923286492469e-06,0.0025138745219034863,6.319565111875482e-06,0.9367803934962898,6.746047585698655e-06,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,3,16.0,4.0,1e-08,3.961785777460441e-06,0.0025241142660697162,6.371152828176662e-06,0.9367803967440907,6.801116729513642e-06,,0.0,0.0,-0.00406501828313594,0.004065018283135888,0.008130036566271821,3.4669822508289634e-09,0.008130033099289778,5.50691438149864e-08,2.0816681711721685e-16,1.0,0.0,0.0
release_sumanchor,3,16.0,4.0,1e-08,2.740266641607103e-06,0.003649279908810345,1.3317243852846842e-05,0.9367808342796612,1.4215965320305846e-05,,0.0,0.0,-0.3727046656841417,0.37270466568414173,0.7454093313682834,4.7052998840666235e-07,0.745408860838295,7.469917734607191e-06,1.1102230246251565e-16,1.0,0.0,0.0
release_eftsumanchor,3,16.0,4.0,1e-08,2.740266641607103e-06,0.003649279908810345,1.3317243852846842e-05,0.9367808342796612,1.4215965320305846e-05,,0.0,0.0,-0.3727046656841417,0.37270466568414173,0.7454093313682834,4.7052998840666235e-07,0.745408860838295,7.469917734607191e-06,1.1102230246251565e-16,1.0,0.0,0.0
release_fullsumanchor,3,16.0,4.0,1e-08,2.740266641607103e-06,0.003649279908810345,1.3317243852846842e-05,0.9367808342796612,1.4215965320305846e-05,,0.0,0.0,-0.3727046656841417,0.37270466568414173,0.7454093313682834,4.7052998840666235e-07,0.745408860838295,7.469917734607191e-06,1.1102230246251565e-16,1.0,0.0,0.0
tailm2_detlin,3,16.0,4.0,1e-08,2.740266641607103e-06,0.003649279908810345,1.3317243852846842e-05,0.9367808342796612,1.4215965320305846e-05,,0.0,0.0,-0.3727046656841417,0.37270466568414173,0.7454093313682834,4.7052998840666235e-07,0.745408860838295,7.469917734607191e-06,1.1102230246251565e-16,1.0,0.0,0.0
cell_direct_runtime,1,16.8,0.2,1e-08,1.1035886408390427e-05,0.0009061347344420963,8.210801569624484e-07,0.9367803932173527,8.764916120228197e-07,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,1,16.8,0.2,1e-08,1.1074763961967275e-05,0.0009029537816193459,8.153255317406774e-07,0.9367803964661076,8.70348626867509e-07,,0.0,0.0,0.0035166395371815616,-0.0035166395371814723,-0.007033279074363096,3.468000547383619e-09,-0.0070332825423636055,-6.142985155310693e-09,3.8163916471489756e-17,1.0,0.0,0.0
release_sumanchor,1,16.8,0.2,1e-08,1.0744940970675008e-05,0.0009306705385624646,8.661476513481478e-07,0.9367808340376221,9.246000984189248e-07,,0.0,0.0,-0.026717327053518147,0.02671732705351823,0.05343465410703633,4.7056937665855125e-07,0.05343418353765969,4.81084863961051e-08,2.0816681711721685e-17,1.0,0.0,0.0
release_eftsumanchor,1,16.8,0.2,1e-08,1.0744940970675008e-05,0.0009306705385624646,8.661476513481478e-07,0.9367808340376221,9.246000984189248e-07,,0.0,0.0,-0.026717327053518147,0.02671732705351823,0.05343465410703633,4.7056937665855125e-07,0.05343418353765969,4.81084863961051e-08,2.0816681711721685e-17,1.0,0.0,0.0
release_fullsumanchor,1,16.8,0.2,1e-08,1.0744940970675008e-05,0.0009306705385624646,8.661476513481478e-07,0.9367808340376221,9.246000984189248e-07,,0.0,0.0,-0.026717327053518147,0.02671732705351823,0.05343465410703633,4.7056937665855125e-07,0.05343418353765969,4.81084863961051e-08,2.0816681711721685e-17,1.0,0.0,0.0
tailm2_detlin,1,16.8,0.2,1e-08,1.0744940970675008e-05,0.0009306705385624646,8.661476513481478e-07,0.9367808340376221,9.246000984189248e-07,,0.0,0.0,-0.026717327053518147,0.02671732705351823,0.05343465410703633,4.7056937665855125e-07,0.05343418353765969,4.81084863961051e-08,2.0816681711721685e-17,1.0,0.0,0.0
cell_direct_runtime,2,16.8,0.2,2.719770477619208e-08,4.3821020360683625e-05,0.0006206543013451589,3.852117617782473e-07,0.9367803932173527,4.11208181306235e-07,12.24999280385788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,2,16.8,0.2,2.6925764160471685e-08,4.3711964945909345e-05,0.0006159815554800735,3.794332766916509e-07,0.9367803964661076,4.0503972769180245e-07,12.249992911805785,0.0,-0.010048982797522919,-0.0024917571545870557,-0.0075572256429357445,-0.015114451285871324,3.468000547383619e-09,-0.015114454753871727,-6.16845361443252e-09,1.457167719820518e-16,1.0,0.0,0.0
release_sumanchor,2,16.8,0.2,2.3527005550513276e-08,4.874270363819415e-05,0.0004826774838988993,2.3297755346297217e-07,0.9367808340376221,2.487001708380549e-07,12.249995647747394,0.0,-0.1449836527940042,0.10644189811252298,-0.25142555090652713,-0.5028511018130543,4.7056937665855125e-07,-0.5028515723824308,-1.6250801046818007e-07,1.1102230246251565e-16,1.0,0.0,0.0
release_eftsumanchor,2,16.8,0.2,2.3527005550513276e-08,4.874270363819415e-05,0.0004826774838988993,2.3297755346297217e-07,0.9367808340376221,2.487001708380549e-07,12.249995647747394,0.0,-0.1449836527940042,0.10644189811252298,-0.25142555090652713,-0.5028511018130543,4.7056937665855125e-07,-0.5028515723824308,-1.6250801046818007e-07,1.1102230246251565e-16,1.0,0.0,0.0
release_fullsumanchor,2,16.8,0.2,2.3527005550513276e-08,4.874270363819415e-05,0.0004826774838988993,2.3297755346297217e-07,0.9367808340376221,2.487001708380549e-07,12.249995647747394,0.0,-0.1449836527940042,0.10644189811252298,-0.25142555090652713,-0.5028511018130543,4.7056937665855125e-07,-0.5028515723824308,-1.6250801046818007e-07,1.1102230246251565e-16,1.0,0.0,0.0
tailm2_detlin,2,16.8,0.2,2.3527005550513276e-08,4.874270363819415e-05,0.0004826774838988993,2.3297755346297217e-07,0.9367808340376221,2.487001708380549e-07,12.249995647747394,0.0,-0.1449836527940042,0.10644189811252298,-0.25142555090652713,-0.5028511018130543,4.7056937665855125e-07,-0.5028515723824308,-1.6250801046818007e-07,1.1102230246251565e-16,1.0,0.0,0.0
cell_direct_runtime,3,16.8,0.2,1e-08,3.977923286492469e-06,0.0025138745219034863,6.319565111875482e-06,0.9367803932173527,6.746047587707368e-06,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,3,16.8,0.2,1e-08,3.961785777460441e-06,0.0025241142660697162,6.371152828176662e-06,0.9367803964661076,6.801116731531826e-06,,0.0,0.0,-0.00406501828313594,0.004065018283135888,0.008130036566271821,3.468000547383619e-09,0.008130033098271578,5.506914382445877e-08,3.0531133177191805e-16,1.0,0.0,0.0
release_sumanchor,3,16.8,0.2,1e-08,2.740266641607103e-06,0.003649279908810345,1.3317243852846842e-05,0.9367808340376221,1.421596532397887e-05,,0.0,0.0,-0.3727046656841417,0.37270466568414173,0.7454093313682834,4.7056937665855125e-07,0.7454088607989068,7.469917736271503e-06,1.1102230246251565e-16,1.0,0.0,0.0
release_eftsumanchor,3,16.8,0.2,1e-08,2.740266641607103e-06,0.003649279908810345,1.3317243852846842e-05,0.9367808340376221,1.421596532397887e-05,,0.0,0.0,-0.3727046656841417,0.37270466568414173,0.7454093313682834,4.7056937665855125e-07,0.7454088607989068,7.469917736271503e-06,1.1102230246251565e-16,1.0,0.0,0.0
release_fullsumanchor,3,16.8,0.2,1e-08,2.740266641607103e-06,0.003649279908810345,1.3317243852846842e-05,0.9367808340376221,1.421596532397887e-05,,0.0,0.0,-0.3727046656841417,0.37270466568414173,0.7454093313682834,4.7056937665855125e-07,0.7454088607989068,7.469917736271503e-06,1.1102230246251565e-16,1.0,0.0,0.0
tailm2_detlin,3,16.8,0.2,1e-08,2.740266641607103e-06,0.003649279908810345,1.3317243852846842e-05,0.9367808340376221,1.421596532397887e-05,,0.0,0.0,-0.3727046656841417,0.37270466568414173,0.7454093313682834,4.7056937665855125e-07,0.7454088607989068,7.469917736271503e-06,1.1102230246251565e-16,1.0,0.0,0.0
cell_direct_runtime,1,16.8,0.6,1e-08,1.1035886408390427e-05,0.0009061347344420963,8.210801569624484e-07,0.9367803932076444,8.764916120319031e-07,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,1,16.8,0.6,1e-08,1.1074763961967275e-05,0.0009029537816193459,8.153255317406774e-07,0.9367803964565449,8.703486268763936e-07,,0.0,0.0,0.0035166395371815616,-0.0035166395371814723,-0.007033279074363096,3.468155978606527e-09,-0.007033282542518904,-6.142985155509534e-09,1.708702623837155e-16,1.0,0.0,0.0
release_sumanchor,1,16.8,0.6,1e-08,1.0744940970675008e-05,0.0009306705385624646,8.661476513481478e-07,0.9367808340317505,9.2460009842472e-07,,0.0,0.0,-0.026717327053518147,0.02671732705351823,0.05343465410703633,4.7057347226936183e-07,0.05343418353356417,4.8108486392816915e-08,1.1102230246251565e-16,1.0,0.0,0.0
release_eftsumanchor,1,16.8,0.6,1e-08,1.0744940970675008e-05,0.0009306705385624646,8.661476513481478e-07,0.9367808340317505,9.2460009842472e-07,,0.0,0.0,-0.026717327053518147,0.02671732705351823,0.05343465410703633,4.7057347226936183e-07,0.05343418353356417,4.8108486392816915e-08,1.1102230246251565e-16,1.0,0.0,0.0
release_fullsumanchor,1,16.8,0.6,1e-08,1.0744940970675008e-05,0.0009306705385624646,8.661476513481478e-07,0.9367808340317505,9.2460009842472e-07,,0.0,0.0,-0.026717327053518147,0.02671732705351823,0.05343465410703633,4.7057347226936183e-07,0.05343418353356417,4.8108486392816915e-08,1.1102230246251565e-16,1.0,0.0,0.0
tailm2_detlin,1,16.8,0.6,1e-08,1.0744940970675008e-05,0.0009306705385624646,8.661476513481478e-07,0.9367808340317505,9.2460009842472e-07,,0.0,0.0,-0.026717327053518147,0.02671732705351823,0.05343465410703633,4.7057347226936183e-07,0.05343418353356417,4.8108486392816915e-08,1.1102230246251565e-16,1.0,0.0,0.0
cell_direct_runtime,2,16.8,0.6,2.5592478168933636e-08,4.3821020360683625e-05,0.0005840228720893797,3.4108271512352793e-07,0.9367803932076444,3.6410103968510835e-07,12.249993628232628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,2,16.8,0.6,2.533658766904253e-08,4.3711964945909345e-05,0.0005796259147900323,3.359662010961818e-07,0.9367803964565449,3.5863923110155147e-07,12.249993723814255,0.0,-0.010048982797522806,-0.0024917571545870557,-0.0075572256429357445,-0.01511445128587155,3.468155978606527e-09,-0.015114454754027496,-5.461808583556882e-09,3.2959746043559335e-17,1.0,0.0,0.0
release_sumanchor,2,16.8,0.6,2.2138426050530604e-08,4.874270363819415e-05,0.00045418953808674706,2.0628813650745267e-07,0.9367808340317505,2.2020960401124188e-07,12.249996146332228,0.0,-0.14498365279400433,0.10644189811252298,-0.2514255509065274,-0.5028511018130546,4.7057347226936183e-07,-0.5028515723865268,-1.4389143567386648e-07,1.1102230246251565e-16,1.0,0.0,0.0
release_eftsumanchor,2,16.8,0.6,2.2138426050530604e-08,4.874270363819415e-05,0.00045418953808674706,2.0628813650745267e-07,0.9367808340317505,2.2020960401124188e-07,12.249996146332228,0.0,-0.14498365279400433,0.10644189811252298,-0.2514255509065274,-0.5028511018130546,4.7057347226936183e-07,-0.5028515723865268,-1.4389143567386648e-07,1.1102230246251565e-16,1.0,0.0,0.0
release_fullsumanchor,2,16.8,0.6,2.2138426050530604e-08,4.874270363819415e-05,0.00045418953808674706,2.0628813650745267e-07,0.9367808340317505,2.2020960401124188e-07,12.249996146332228,0.0,-0.14498365279400433,0.10644189811252298,-0.2514255509065274,-0.5028511018130546,4.7057347226936183e-07,-0.5028515723865268,-1.4389143567386648e-07,1.1102230246251565e-16,1.0,0.0,0.0
tailm2_detlin,2,16.8,0.6,2.2138426050530604e-08,4.874270363819415e-05,0.00045418953808674706,2.0628813650745267e-07,0.9367808340317505,2.2020960401124188e-07,12.249996146332228,0.0,-0.14498365279400433,0.10644189811252298,-0.2514255509065274,-0.5028511018130546,4.7057347226936183e-07,-0.5028515723865268,-1.4389143567386648e-07,1.1102230246251565e-16,1.0,0.0,0.0
cell_direct_runtime,3,16.8,0.6,1e-08,3.977923286492469e-06,0.0025138745219034863,6.319565111875482e-06,0.9367803932076444,6.746047587777281e-06,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,3,16.8,0.6,1e-08,3.961785777460441e-06,0.0025241142660697162,6.371152828176662e-06,0.9367803964565449,6.801116731601253e-06,,0.0,0.0,-0.00406501828313594,0.004065018283135888,0.008130036566271821,3.468155978606527e-09,0.008130033098116083,5.5069143823971725e-08,2.411265631607762e-16,1.0,0.0,0.0
release_sumanchor,3,16.8,0.6,1e-08,2.740266641607103e-06,0.003649279908810345,1.3317243852846842e-05,0.9367808340317505,1.4215965324067975e-05,,0.0,0.0,-0.3727046656841417,0.37270466568414173,0.7454093313682834,4.7057347226936183e-07,0.7454088607948111,7.469917736290694e-06,0.0,1.0,0.0,0.0
release_eftsumanchor,3,16.8,0.6,1e-08,2.740266641607103e-06,0.003649279908810345,1.3317243852846842e-05,0.9367808340317505,1.4215965324067975e-05,,0.0,0.0,-0.3727046656841417,0.37270466568414173,0.7454093313682834,4.7057347226936183e-07,0.7454088607948111,7.469917736290694e-06,0.0,1.0,0.0,0.0
release_fullsumanchor,3,16.8,0.6,1e-08,2.740266641607103e-06,0.003649279908810345,1.3317243852846842e-05,0.9367808340317505,1.4215965324067975e-05,,0.0,0.0,-0.3727046656841417,0.37270466568414173,0.7454093313682834,4.7057347226936183e-07,0.7454088607948111,7.469917736290694e-06,0.0,1.0,0.0,0.0
tailm2_detlin,3,16.8,0.6,1e-08,2.740266641607103e-06,0.003649279908810345,1.3317243852846842e-05,0.9367808340317505,1.4215965324067975e-05,,0.0,0.0,-0.3727046656841417,0.37270466568414173,0.7454093313682834,4.7057347226936183e-07,0.7454088607948111,7.469917736290694e-06,0.0,1.0,0.0,0.0
cell_direct_runtime,1,16.8,1.0,1e-08,1.1035886408390427e-05,0.0009061347344420963,8.210801569624484e-07,0.9367803932057552,8.764916120336708e-07,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,1,16.8,1.0,1e-08,1.1074763961967275e-05,0.0009029537816193459,8.153255317406774e-07,0.936780396454684,8.703486268781224e-07,,0.0,0.0,0.0035166395371815616,-0.0035166395371814723,-0.007033279074363096,3.468186176672692e-09,-0.0070332825425493154,-6.142985155548392e-09,-4.2500725161431774e-17,1.0,0.0,0.0
release_sumanchor,1,16.8,1.0,1e-08,1.0744940970675008e-05,0.0009306705385624646,8.661476513481478e-07,0.9367808340306079,9.246000984258478e-07,,0.0,0.0,-0.026717327053518147,0.02671732705351823,0.05343465410703633,4.705742691870739e-07,0.053434183532767035,4.810848639217698e-08,-1.0408340855860843e-16,1.0,0.0,0.0
release_eftsumanchor,1,16.8,1.0,1e-08,1.0744940970675008e-05,0.0009306705385624646,8.661476513481478e-07,0.9367808340306079,9.246000984258478e-07,,0.0,0.0,-0.026717327053518147,0.02671732705351823,0.05343465410703633,4.705742691870739e-07,0.053434183532767035,4.810848639217698e-08,-1.0408340855860843e-16,1.0,0.0,0.0
release_fullsumanchor,1,16.8,1.0,1e-08,1.0744940970675008e-05,0.0009306705385624646,8.661476513481478e-07,0.9367808340306079,9.246000984258478e-07,,0.0,0.0,-0.026717327053518147,0.02671732705351823,0.05343465410703633,4.705742691870739e-07,0.053434183532767035,4.810848639217698e-08,-1.0408340855860843e-16,1.0,0.0,0.0
tailm2_detlin,1,16.8,1.0,1e-08,1.0744940970675008e-05,0.0009306705385624646,8.661476513481478e-07,0.9367808340306079,9.246000984258478e-07,,0.0,0.0,-0.026717327053518147,0.02671732705351823,0.05343465410703633,4.705742691870739e-07,0.053434183532767035,4.810848639217698e-08,-1.0408340855860843e-16,1.0,0.0,0.0
cell_direct_runtime,2,16.8,1.0,2.526827160813401e-08,4.3821020360683625e-05,0.0005766244464449941,3.3249575223799587e-07,0.9367803932057552,3.5493457660889174e-07,12.249993788645693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,2,16.8,1.0,2.5015622739567683e-08,4.3711964945909345e-05,0.0005722831899806575,3.2750804953443736e-07,0.936780396454684,3.496102723476241e-07,12.249993881820997,0.0,-0.010048982797522582,-0.0024917571545870557,-0.0075572256429357445,-0.015114451285871437,3.468186176672692e-09,-0.015114454754057479,-5.324304261267623e-09,1.3530843112619095e-16,1.0,0.0,0.0
release_sumanchor,2,16.8,1.0,2.1857975563321758e-08,4.874270363819415e-05,0.0004484358464308519,2.010947083641546e-07,0.9367808340306079,2.146656945348907e-07,12.249996243350632,0.0,-0.14498365279400408,0.10644189811252298,-0.25142555090652724,-0.5028511018130543,4.705742691870739e-07,-0.5028515723873235,-1.4026888207400105e-07,0.0,1.0,0.0,0.0
release_eftsumanchor,2,16.8,1.0,2.1857975563321758e-08,4.874270363819415e-05,0.0004484358464308519,2.010947083641546e-07,0.9367808340306079,2.146656945348907e-07,12.249996243350632,0.0,-0.14498365279400408,0.10644189811252298,-0.25142555090652724,-0.5028511018130543,4.705742691870739e-07,-0.5028515723873235,-1.4026888207400105e-07,0.0,1.0,0.0,0.0
release_fullsumanchor,2,16.8,1.0,2.1857975563321758e-08,4.874270363819415e-05,0.0004484358464308519,2.010947083641546e-07,0.9367808340306079,2.146656945348907e-07,12.249996243350632,0.0,-0.14498365279400408,0.10644189811252298,-0.25142555090652724,-0.5028511018130543,4.705742691870739e-07,-0.5028515723873235,-1.4026888207400105e-07,0.0,1.0,0.0,0.0
tailm2_detlin,2,16.8,1.0,2.1857975563321758e-08,4.874270363819415e-05,0.0004484358464308519,2.010947083641546e-07,0.9367808340306079,2.146656945348907e-07,12.249996243350632,0.0,-0.14498365279400408,0.10644189811252298,-0.25142555090652724,-0.5028511018130543,4.705742691870739e-07,-0.5028515723873235,-1.4026888207400105e-07,0.0,1.0,0.0,0.0
cell_direct_runtime,3,16.8,1.0,1e-08,3.977923286492469e-06,0.0025138745219034863,6.319565111875482e-06,0.9367803932057552,6.746047587790885e-06,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,3,16.8,1.0,1e-08,3.961785777460441e-06,0.0025241142660697162,6.371152828176662e-06,0.936780396454684,6.801116731614762e-06,,0.0,0.0,-0.00406501828313594,0.004065018283135888,0.008130036566271821,3.468186176672692e-09,0.008130033098085689,5.506914382387686e-08,4.5102810375396984e-17,1.0,0.0,0.0
release_sumanchor,3,16.8,1.0,1e-08,2.740266641607103e-06,0.003649279908810345,1.3317243852846842e-05,0.9367808340306079,1.4215965324085316e-05,,0.0,0.0,-0.3727046656841417,0.37270466568414173,0.7454093313682834,4.705742691870739e-07,0.7454088607940142,7.4699177362944306e-06,1.1102230246251565e-16,1.0,0.0,0.0
release_eftsumanchor,3,16.8,1.0,1e-08,2.740266641607103e-06,0.003649279908810345,1.3317243852846842e-05,0.9367808340306079,1.4215965324085316e-05,,0.0,0.0,-0.3727046656841417,0.37270466568414173,0.7454093313682834,4.705742691870739e-07,0.7454088607940142,7.4699177362944306e-06,1.1102230246251565e-16,1.0,0.0,0.0
release_fullsumanchor,3,16.8,1.0,1e-08,2.740266641607103e-06,0.003649279908810345,1.3317243852846842e-05,0.9367808340306079,1.4215965324085316e-05,,0.0,0.0,-0.3727046656841417,0.37270466568414173,0.7454093313682834,4.705742691870739e-07,0.7454088607940142,7.4699177362944306e-06,1.1102230246251565e-16,1.0,0.0,0.0
tailm2_detlin,3,16.8,1.0,1e-08,2.740266641607103e-06,0.003649279908810345,1.3317243852846842e-05,0.9367808340306079,1.4215965324085316e-05,,0.0,0.0,-0.3727046656841417,0.37270466568414173,0.7454093313682834,4.705742691870739e-07,0.7454088607940142,7.4699177362944306e-06,1.1102230246251565e-16,1.0,0.0,0.0
cell_direct_runtime,1,16.8,2.0,1e-08,1.1035886408390427e-05,0.0009061347344420963,8.210801569624484e-07,0.9367803932057552,8.764916120336708e-07,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,1,16.8,2.0,1e-08,1.1074763961967275e-05,0.0009029537816193459,8.153255317406774e-07,0.936780396454684,8.703486268781224e-07,,0.0,0.0,0.0035166395371815616,-0.0035166395371814723,-0.007033279074363096,3.468186176672692e-09,-0.0070332825425493154,-6.142985155548392e-09,-4.2500725161431774e-17,1.0,0.0,0.0
release_sumanchor,1,16.8,2.0,1e-08,1.0744940970675008e-05,0.0009306705385624646,8.661476513481478e-07,0.9367808340306079,9.246000984258478e-07,,0.0,0.0,-0.026717327053518147,0.02671732705351823,0.05343465410703633,4.705742691870739e-07,0.053434183532767035,4.810848639217698e-08,-1.0408340855860843e-16,1.0,0.0,0.0
release_eftsumanchor,1,16.8,2.0,1e-08,1.0744940970675008e-05,0.0009306705385624646,8.661476513481478e-07,0.9367808340306079,9.246000984258478e-07,,0.0,0.0,-0.026717327053518147,0.02671732705351823,0.05343465410703633,4.705742691870739e-07,0.053434183532767035,4.810848639217698e-08,-1.0408340855860843e-16,1.0,0.0,0.0
release_fullsumanchor,1,16.8,2.0,1e-08,1.0744940970675008e-05,0.0009306705385624646,8.661476513481478e-07,0.9367808340306079,9.246000984258478e-07,,0.0,0.0,-0.026717327053518147,0.02671732705351823,0.05343465410703633,4.705742691870739e-07,0.053434183532767035,4.810848639217698e-08,-1.0408340855860843e-16,1.0,0.0,0.0
tailm2_detlin,1,16.8,2.0,1e-08,1.0744940970675008e-05,0.0009306705385624646,8.661476513481478e-07,0.9367808340306079,9.246000984258478e-07,,0.0,0.0,-0.026717327053518147,0.02671732705351823,0.05343465410703633,4.705742691870739e-07,0.053434183532767035,4.810848639217698e-08,-1.0408340855860843e-16,1.0,0.0,0.0
cell_direct_runtime,2,16.8,2.0,2.526827160813401e-08,4.3821020360683625e-05,0.0005766244464449941,3.3249575223799587e-07,0.9367803932057552,3.5493457660889174e-07,12.249993788645693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,2,16.8,2.0,2.5015622739567683e-08,4.3711964945909345e-05,0.0005722831899806575,3.2750804953443736e-07,0.936780396454684,3.496102723476241e-07,12.249993881820997,0.0,-0.010048982797522582,-0.0024917571545870557,-0.0075572256429357445,-0.015114451285871437,3.468186176672692e-09,-0.015114454754057479,-5.324304261267623e-09,1.3530843112619095e-16,1.0,0.0,0.0
release_sumanchor,2,16.8,2.0,2.1857975563321758e-08,4.874270363819415e-05,0.0004484358464308519,2.010947083641546e-07,0.9367808340306079,2.146656945348907e-07,12.249996243350632,0.0,-0.14498365279400408,0.10644189811252298,-0.25142555090652724,-0.5028511018130543,4.705742691870739e-07,-0.5028515723873235,-1.4026888207400105e-07,0.0,1.0,0.0,0.0
release_eftsumanchor,2,16.8,2.0,2.1857975563321758e-08,4.874270363819415e-05,0.0004484358464308519,2.010947083641546e-07,0.9367808340306079,2.146656945348907e-07,12.249996243350632,0.0,-0.14498365279400408,0.10644189811252298,-0.25142555090652724,-0.5028511018130543,4.705742691870739e-07,-0.5028515723873235,-1.4026888207400105e-07,0.0,1.0,0.0,0.0
release_fullsumanchor,2,16.8,2.0,2.1857975563321758e-08,4.874270363819415e-05,0.0004484358464308519,2.010947083641546e-07,0.9367808340306079,2.146656945348907e-07,12.249996243350632,0.0,-0.14498365279400408,0.10644189811252298,-0.25142555090652724,-0.5028511018130543,4.705742691870739e-07,-0.5028515723873235,-1.4026888207400105e-07,0.0,1.0,0.0,0.0
tailm2_detlin,2,16.8,2.0,2.1857975563321758e-08,4.874270363819415e-05,0.0004484358464308519,2.010947083641546e-07,0.9367808340306079,2.146656945348907e-07,12.249996243350632,0.0,-0.14498365279400408,0.10644189811252298,-0.25142555090652724,-0.5028511018130543,4.705742691870739e-07,-0.5028515723873235,-1.4026888207400105e-07,0.0,1.0,0.0,0.0
cell_direct_runtime,3,16.8,2.0,1e-08,3.977923286492469e-06,0.0025138745219034863,6.319565111875482e-06,0.9367803932057552,6.746047587790885e-06,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,3,16.8,2.0,1e-08,3.961785777460441e-06,0.0025241142660697162,6.371152828176662e-06,0.936780396454684,6.801116731614762e-06,,0.0,0.0,-0.00406501828313594,0.004065018283135888,0.008130036566271821,3.468186176672692e-09,0.008130033098085689,5.506914382387686e-08,4.5102810375396984e-17,1.0,0.0,0.0
release_sumanchor,3,16.8,2.0,1e-08,2.740266641607103e-06,0.003649279908810345,1.3317243852846842e-05,0.9367808340306079,1.4215965324085316e-05,,0.0,0.0,-0.3727046656841417,0.37270466568414173,0.7454093313682834,4.705742691870739e-07,0.7454088607940142,7.4699177362944306e-06,1.1102230246251565e-16,1.0,0.0,0.0
release_eftsumanchor,3,16.8,2.0,1e-08,2.740266641607103e-06,0.003649279908810345,1.3317243852846842e-05,0.9367808340306079,1.4215965324085316e-05,,0.0,0.0,-0.3727046656841417,0.37270466568414173,0.7454093313682834,4.705742691870739e-07,0.7454088607940142,7.4699177362944306e-06,1.1102230246251565e-16,1.0,0.0,0.0
release_fullsumanchor,3,16.8,2.0,1e-08,2.740266641607103e-06,0.003649279908810345,1.3317243852846842e-05,0.9367808340306079,1.4215965324085316e-05,,0.0,0.0,-0.3727046656841417,0.37270466568414173,0.7454093313682834,4.705742691870739e-07,0.7454088607940142,7.4699177362944306e-06,1.1102230246251565e-16,1.0,0.0,0.0
