z,U1D,U2D_axis,rel_error
-36.24,0.0044503978571329,0.004450398031622171,1.3771203766121828e-11
-36.22,0.0044528919710961,0.004452892113476992,1.1237116533030807e-11
-36.2,0.0044553889009377,0.004455388989299536,6.9737746162968466e-12
-36.18,0.0044578886514604,0.004457888659089804,6.021348885908204e-13
-36.16,0.0044603912274771,0.0044603911228477955,8.257650804993357e-12
-36.14,0.0044628966338122,0.004462896846234798,1.6765012949793298e-11
-36.12,0.0044654048753013,0.004465404897928238,1.785784117134641e-12
-36.1,0.0044679159567913,0.004467915743589401,1.682651760431102e-11
-36.08,0.0044704298831395,0.004470429848879576,2.7038934249587634e-12
-36.06,0.0044729466592148,0.004472946748137474,7.018037578994036e-12
-36.04,0.0044754662898977,0.004475466441363096,1.1954092233575768e-11
-36.02,0.0044779887800785,0.004477988928556442,1.1718313621047612e-11
-36.0,0.0044805141346603,0.004480514209717512,5.923734774189618e-12
-35.98,0.0044830423585567,0.004483042284846306,5.8174399871303e-12
-35.96,0.0044855734566929,0.004485573619604111,1.285742935381736e-11
-35.94,0.0044881074340053,0.004488107282668352,1.1943954704757749e-11
-35.92,0.0044906442954417,0.004490644205361605,7.109384660553532e-12
-35.9,0.0044931840459617,0.004493183922022581,9.781637832003367e-12
-35.88,0.0044957266905354,0.004495726898312569,1.639838203337019e-11
-35.86,0.0044982722341453,0.004498272202908993,2.4652607295423177e-12
-35.84,0.0045008206817849,0.004500820767134428,6.736034433597105e-12
-35.82,0.0045033720384595,0.004503372125327587,6.85588359866462e-12
-35.8,0.0045059263091859,0.00450592627748847,2.501653931582168e-12
