D,eta,coeff_l1,coeff_l2,tree_diag_susceptibility_parented,coeff_participation_access_parented,tree_diag_compressibility_parented,stationarity_s_part,stationarity_s_schur,stationarity_response_action,stationarity_response_weight,stationarity_score_alpha,stationarity_score_beta,stationarity_cross_xi,stationarity_lambda_quartic_density,eymh_parented_prefactor_diag
14.4,2.8600000000000003,0.4446150541942246,0.2908208988243215,0.5818341883240072,0.8087619756651688,0.7950959130864126,0.4245012513071498,0.45858505242632236,0.8830863037334722,0.6430433415110685,-0.2122506256535749,-0.22929252621316118,0.12723129477317724,0.001673433248712149,0.0396848065631615
15.2,2.8600000000000003,0.460185751576427,0.3015585619429237,0.6485685218682907,0.8095044638321871,0.7788368622979593,0.422665983143645,0.4999073488582708,0.9225733320019158,0.6304719166272525,-0.2113329915718225,-0.2499536744291354,0.135610502617274,0.0018275032276012261,0.0417210839325972
16.0,2.8600000000000003,0.4756399398367395,0.3122499219910469,0.5943062188848429,0.8102368878375593,0.791979845920617,0.4208572399031586,0.4664386691228428,0.8872959090260014,0.6416912855887905,-0.2104286199515793,-0.2332193345614214,0.12805181524345674,0.0016879662941707012,0.0435063528166615
16.8,2.8600000000000003,0.4914648746662304,0.3233960810855746,0.5708544933662566,0.8111872845614223,0.7978697883847091,0.41851264223677553,0.4516197345932803,0.8701323768300558,0.6472218270733888,-0.20925632111838777,-0.22580986729664015,0.12427508358902123,0.0016173888570840168,0.0429892169332644
17.6,2.8600000000000003,0.4415133583277431,0.2880577435113298,0.5511991726839901,0.8077330497956574,0.8029087998226648,0.42704731793219425,0.43902829160680623,0.8660756095390005,0.6485359735885321,-0.21352365896609712,-0.21951414580340312,0.1235036884735591,0.0016038657259970948,0.0405589038714138
18.4,2.8600000000000003,0.4179237790947546,0.2712877898789954,0.4272097161359024,0.8056874198342772,0.8370590634547069,0.43211885655718146,0.3557212906510838,0.7878401472082652,0.6744079570837195,-0.21605942827859073,-0.1778606453255419,0.10502599838694987,0.0012542352936230933,0.0395745521139277
19.200000000000003,2.8600000000000003,0.4312109123509087,0.280499844820054,0.4091892660166039,0.8065316994438597,0.842394139420308,0.43002415447440784,0.3430145503800086,0.7730387048544165,0.6794175768682088,-0.21501207723720392,-0.1715072751900043,0.10148697541998643,0.0011885957800239475,0.0394517823820258
20.0,2.8600000000000003,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0622911350603241
4.0,3.0500000000000003,0.5453817469640302,0.3915831693801722,0.845290562610239,0.8473478058331867,0.736152209093409,0.3312880719836164,0.6126367516024066,0.9439248235860229,0.6237769591345533,-0.1656440359918082,-0.3063183758012033,0.12917931574372832,0.0016232470639391935,0.0433260586646842
4.8,3.0500000000000003,0.5501437644037583,0.3967240320797781,0.771919041578714,0.8491925143692223,0.751238890117448,0.32693872822545633,0.5720631635425166,0.899001891767973,0.6379464419907797,-0.16346936411272817,-0.2860315817712583,0.12148786636307815,0.0015016691454343611,0.0392211542232726
5.6,3.0500000000000003,0.5468419856218789,0.3979686077669887,1.0622578357941417,0.8530873107481184,0.6963515053644794,0.3177867589246942,0.7238014193849642,1.0415881783096586,0.5940486330467877,-0.1588933794623471,-0.3619007096924821,0.14023039964192371,0.0017348756595472335,0.0448966685325447
6.4,3.0500000000000003,0.5249822316329619,0.3726542292208116,0.8684040252057196,0.8425209811681281,0.7315846807957153,0.34271342720410586,0.6250846040032253,0.9677980312073311,0.6163754430715778,-0.17135671360205293,-0.31254230200161265,0.1348609379382101,0.001727440174949221,0.0493701148372804
7.2,3.0500000000000003,0.5085810026705819,0.3470600448063108,0.3844351043461301,0.8260802562405593,0.8498919163906238,0.3821266953245879,0.32529218954087363,0.7074188848654615,0.7020789320687465,-0.19106334766229394,-0.16264609477043682,0.08818996755819639,0.0009584076161746507,0.0543924260798415
8.0,3.0500000000000003,0.5340456186588123,0.3605063239183745,0.3511645512934532,0.821612930389645,0.8602919887187443,0.39297176486435875,0.3009668511861476,0.6939386160505063,0.706827021841943,-0.19648588243217938,-0.1504834255930738,0.08445432556883867,0.0008908613000827957,0.0579949938119963
8.8,3.0500000000000003,0.4659139784863678,0.3128373886534675,0.6407998136041787,0.8194198037636707,0.7806784676292524,0.398317491091528,0.49518381417545365,0.8935013052669816,0.6397033967472852,-0.199158745545764,-0.24759190708772683,0.1283127511899642,0.0016843678992872957,0.0457081665314059
9.6,3.0500000000000003,0.4654103914815896,0.3110229145274665,0.7998543904395913,0.8174819184712605,0.7453861418175698,0.4030529890666112,0.5877057674297796,0.9907587564963909,0.6093396932149181,-0.2015264945333056,-0.2938528837148898,0.14741767428611546,0.002017242263279944,0.041139381077923
10.4,3.0500000000000003,0.4844721660832837,0.3229405196676247,0.7700606337129666,0.8164448508950051,0.7516331540145178,0.40559182430687235,0.5710138023340123,0.9766056266408847,0.6136670183571253,-0.20279591215343618,-0.28550690116700617,0.1450526166525456,0.0019808733501373446,0.0443592616209777
11.2,3.0500000000000003,0.5036498113495502,0.3353439280413388,0.7268562101372691,0.8159825770613751,0.7609776674325277,0.4067245517729028,0.5463025357893079,0.9530270875622107,0.620944518157748,-0.2033622758864514,-0.27315126789465394,0.14065751823138423,0.0019070913850266046,0.0459252716022213
12.0,3.0500000000000003,0.5221458533774038,0.347502306737629,0.6621245332095186,0.8157985502510502,0.7756543279794756,0.40717565837788716,0.5080966233551167,0.9152722817330039,0.632777676261609,-0.20358782918894358,-0.25404831167755837,0.13324067647003413,0.0017771167701084814,0.0457444404911777
12.8,3.0500000000000003,0.4340747135174888,0.2840870782665762,0.710466435330344,0.8089906392691769,0.7646148383236024,0.42393586546652123,0.5367661025188457,0.960701967985367,0.6185662468501095,-0.21196793273326062,-0.26838305125942286,0.14352249633245032,0.0019703909512510972,0.0392926725016516
13.6,3.0500000000000003,0.4287129750332069,0.2799032427620982,0.611550528570454,0.8080172847849839,0.7877311808438889,0.42634365725844975,0.477196776774323,0.9035404340327727,0.6365004098859482,-0.21317182862922487,-0.2385983883871615,0.13172042599997472,0.0017572908074437127,0.0396208348116042
14.4,3.0500000000000003,0.4446159672868123,0.2908221086214657,0.581839664209467,0.8087628273980434,0.7950945368856458,0.4244991450448583,0.4585885141519711,0.8830876591968294,0.6430429057003728,-0.21224957252242915,-0.22929425707598555,0.12723154500530162,0.0016734375628828237,0.03968477966752
15.2,3.0500000000000003,0.4601920685803426,0.301564629113668,0.6485710999699928,0.8095070510918679,0.7788362533095374,0.4226595909477728,0.4999089126996593,0.922568503647432,0.6304734387000426,-0.2113297954738864,-0.24995445634982966,0.13560918166956654,0.0018274764489612752,0.0417211846548101
16.0,3.0500000000000003,0.4756659161453924,0.3122790276931101,0.5943906320864746,0.8102525241826468,0.7919588804062784,0.4208186433039534,0.4664916143889478,0.8873102576929013,0.64168668189805,-0.2104093216519767,-0.2332458071944739,0.12805377652661257,0.0016879937808114576,0.0435060406886989
16.8,3.0500000000000003,0.4911005711494,0.3230939492316103,0.5673313324651383,0.8111089485875241,0.7987660397553616,0.4187057906207964,0.4493743848422784,0.8680801754630747,0.647886282673392,-0.2093528953103982,-0.2246871924211392,0.12383172253112336,0.0016091680713806367,0.0430333508371845
17.6,3.0500000000000003,0.4414782046307744,0.2880109495468194,0.5499960536856763,0.8076995959683948,0.8032203514063684,0.42713015351770806,0.4382523849186731,0.8653825384363811,0.6487607533045158,-0.21356507675885403,-0.21912619245933654,0.12334894478736479,0.0016009583170353127,0.040572961409105
18.4,3.0500000000000003,0.4179237790947546,0.2712877898789954,0.4272097161359024,0.8056874198342772,0.8370590634547069,0.43211885655718146,0.3557212906510838,0.7878401472082652,0.6744079570837195,-0.21605942827859073,-0.1778606453255419,0.10502599838694987,0.0012542352936230933,0.0395745521139277
19.200000000000003,3.0500000000000003,0.4312109123509087,0.280499844820054,0.4091892660166039,0.8065316994438597,0.842394139420308,0.43002415447440784,0.3430145503800086,0.7730387048544165,0.6794175768682088,-0.21501207723720392,-0.1715072751900043,0.10148697541998643,0.0011885957800239475,0.0394517823820258
20.0,3.0500000000000003,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0622911350603241
4.0,3.24,0.546060374720069,0.3921821127417072,0.8457798167488121,0.8474684899608701,0.7360546380338073,0.33100324081179705,0.6129018530993461,0.9439050939111431,0.6237831126232055,-0.16550162040589853,-0.30645092654967304,0.1291260999462582,0.001621941936719555,0.043326486071318
4.8,3.24,0.5501795270015617,0.3967445145446969,0.771882895223884,0.8491868349320003,0.7512465527031277,0.32695210435894345,0.5720427637823292,0.8989948681412727,0.6379486823435451,-0.16347605217947173,-0.2860213818911646,0.12148885773370399,0.0015017042008801398,0.0392212919608874
5.6,3.24,0.546843403847922,0.3979681596702266,1.0622507684865727,0.8530857242454072,0.6963526985574032,0.3177904783662249,0.7237979924033541,1.041588470769579,0.594048546179086,-0.15889523918311246,-0.36189899620167704,0.14023134151799715,0.0017348984572819765,0.0448966619673072
6.4,3.24,0.5249822991117343,0.3726541236448598,0.8684033508401607,0.8425208076747718,0.7315848128216687,0.3427138390475567,0.6250842430718253,0.967798082119382,0.616375427381109,-0.17135691952377835,-0.31254212153591265,0.13486101776297907,0.0017274421319607338,0.0493701135805135
7.2,3.24,0.5085810105526215,0.3470600391854535,0.3844350737644861,0.8260802431497752,0.8498919257775183,0.38212672701832223,0.3252921674512544,0.7074188944695766,0.702078928697323,-0.19106336350916112,-0.1626460837256272,0.08818996849657035,0.0009584076273656185,0.0543924258186459
8.0,3.24,0.5340456193684134,0.3605063234985782,0.3511645500521373,0.8216129293654263,0.8602919891139198,0.39297176735754946,0.30096685026744685,0.6939386176249963,0.706827021285497,-0.19648588367877473,-0.15048342513372343,0.08445432578530691,0.000890861303246948,0.05799499376634
8.8,3.24,0.4659139784670104,0.3128373885511136,0.640799812762105,0.8194198036466444,0.7806784678295781,0.39831749137716,0.49518381366224434,0.8935013050394043,0.6397033968200762,-0.19915874568858,-0.24759190683112217,0.12831275116210084,0.0016843678989390911,0.0457081665366069
9.6,3.24,0.4654103915303264,0.3110229145848246,0.7998543905233765,0.8174819185038371,0.7453861418002206,0.4030529889869114,0.5877057674763307,0.9907587564632421,0.6093396932250175,-0.2015264944934557,-0.29385288373816537,0.14741767427102573,0.0020172422629338425,0.0411393810786049
10.4,3.24,0.4844721660633337,0.3229405195791711,0.7700606330774932,0.8164448508000027,0.7516331541494405,0.4055918245395943,0.5710138019750001,0.9766056265145944,0.6136670183958755,-0.20279591226979715,-0.28550690098750003,0.14505261665240837,0.001980873350383762,0.0443592616237788
11.2,3.24,0.5036498075977955,0.3353439226808478,0.7268561944500779,0.8159825735787936,0.7609776708889829,0.4067245603088239,0.5463025267050591,0.9530270870138831,0.6209445183279885,-0.20336228015441196,-0.27315126335252954,0.14065751886568517,0.0019070914032725318,0.0459252716148124
12.0,3.24,0.5221458814905892,0.3475023419299649,0.6621246224160577,0.815798569597958,0.7756543071647191,0.40717561094728705,0.5080966770253051,0.9152722879725922,0.6327776742874729,-0.20358780547364352,-0.25404833851265257,0.1332406746954086,0.0017771167116813578,0.0457444403484645
12.8,3.24,0.4340747004357998,0.2840870428057598,0.7104658705194861,0.8089906009688057,0.7646149645648607,0.4239359601533332,0.5367657723101146,0.9607017324634477,0.6185663196930686,-0.2119679800766666,-0.2683828861550573,0.1435224553662352,0.0019703902904877565,0.0392926771287947
13.6,3.24,0.4287132021927234,0.2799035201320997,0.611551363948794,0.808017471067476,0.7877309766761328,0.42634319617308924,0.47719729514350134,0.9035404913165905,0.6365003916553618,-0.21317159808654462,-0.23859864757175067,0.13172042341201545,0.0017572906377271269,0.0396208336767878
14.4,3.24,0.4446159424963374,0.2908221114023344,0.5818239755767357,0.808762853811893,0.7950984797754487,0.42449907972571105,0.45857859613632995,0.883077675862041,0.6430461155646896,-0.21224953986285552,-0.22928929806816498,0.1272293604956491,0.00167339680499983,0.0396849777612351
15.2,3.24,0.4601809990980622,0.3015492512351958,0.6485343890704334,0.8094961468609972,0.7788449251396441,0.42268653155143443,0.49988664413732004,0.9225731756887545,0.6304719659027836,-0.21134326577571722,-0.24994332206866002,0.13561147059074188,0.00182752960241191,0.0417210871933746
16.0,3.24,0.4756888281421429,0.3123047027050726,0.5944650747304792,0.8102663179182363,0.7919403926381604,0.4207845956021149,0.46653830364105725,0.8873228992431721,0.6416826259536447,-0.21039229780105745,-0.23326915182052863,0.12805550100610483,0.001688017905697824,0.0435057656976677
16.8,3.24,0.4907632624612678,0.3225858831060226,0.5659170642681399,0.8107494385165076,0.7991266637247553,0.4195924526863959,0.4484716359287099,0.8680640886151059,0.6478914939184153,-0.20979622634319794,-0.22423581796435496,0.12384531116114555,0.001609547146061508,0.0430336969740628
17.6,3.24,0.4386002545769712,0.2846424832219891,0.5279265399403031,0.8055925106536013,0.8090004490816661,0.432354468455499,0.42391161363334395,0.856266082088843,0.6517247028955903,-0.2161772342277495,-0.21195580681667198,0.12128406852883539,0.0015619815094783847,0.0407583243672751
18.4,3.24,0.4179237790947546,0.2712877898789954,0.4272097161359024,0.8056874198342772,0.8370590634547069,0.43211885655718146,0.3557212906510838,0.7878401472082652,0.6744079570837195,-0.21605942827859073,-0.1778606453255419,0.10502599838694987,0.0012542352936230933,0.0395745521139277
19.200000000000003,3.24,0.4312109123509087,0.280499844820054,0.4091892660166039,0.8065316994438597,0.842394139420308,0.43002415447440784,0.3430145503800086,0.7730387048544165,0.6794175768682088,-0.21501207723720392,-0.1715072751900043,0.10148697541998643,0.0011885957800239475,0.0394517823820258
20.0,3.24,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0622911350603241
4.0,3.43,0.5467297190848623,0.3927708753141946,0.846247816332738,0.8475850685006026,0.7359613420271909,0.33072813790585204,0.6131553721045881,0.9438835100104401,0.623789844495912,-0.16536406895292602,-0.3065776860522941,0.12907422479259906,0.0016206739798138535,0.0433269536511276
4.8,3.43,0.5502152437610232,0.3967649428840129,0.7718466839817641,0.8491811336461722,0.7512542292792302,0.32696553203994894,0.5720223269847058,0.8989878590246547,0.6379509180758182,-0.16348276601997447,-0.2860111634923529,0.12148985912325072,0.0015017394828422078,0.0392214294144329
5.6,3.43,0.5468448218348994,0.397967711351565,1.0622437009746428,0.8530841376966153,0.6963538917909637,0.3177941979227058,0.7237945653109032,1.0415887632336092,0.5940484593101764,-0.1588970989613529,-0.3618972826554516,0.14023228340679544,0.0017349212554674954,0.0448966554019783
6.4,3.43,0.5249823665892096,0.3726540180684422,0.8684026764746456,0.8425206341819387,0.731584944847685,0.3427142508898502,0.6250838821403185,0.9677981330301687,0.6163754116910303,-0.1713571254449251,-0.31254194107015926,0.13486109758716047,0.0017274440889603856,0.0493701123237778
7.2,3.43,0.5085810184347319,0.3470600335647804,0.3844350431833302,0.8260802300591532,0.8498919351642633,0.3821267587116649,0.32529214536198725,0.7074189040736522,0.7020789253259135,-0.19106337935583245,-0.16264607268099363,0.08818996943494985,0.0009584076385567445,0.0543924255574514
8.0,3.43,0.5340456200771644,0.3605063230770954,0.3511645488074502,0.8216129283399396,0.8602919895101685,0.39297176985382626,0.30096684934625106,0.6939386192000774,0.7068270207288421,-0.19648588492691313,-0.15048342467312553,0.08445432600171647,0.0008908613064093352,0.0579949937206666
8.8,3.43,0.4659139784659171,0.312837388480457,0.6407998120616606,0.8194198035550699,0.7806784679962109,0.39831749160067065,0.4951838132353523,0.893501304836023,0.639703396885128,-0.19915874580033532,-0.24759190661767616,0.12831275113523147,0.0016843678985762301,0.045708166541255
9.6,3.43,0.465410391575379,0.31102291465125,0.7998543908857376,0.8174819185515653,0.7453861417251869,0.4030529888701427,0.5877057676776588,0.9907587565478015,0.6093396931992547,-0.20152649443507134,-0.2938528838388294,0.1474176742734534,0.0020172422628297053,0.0411393810768655
10.4,3.43,0.4844721664979867,0.3229405202796611,0.7700606360286846,0.8164448513192334,0.7516331535228481,0.4055918232676633,0.5710138036422827,0.976605626909946,0.6136670182745683,-0.20279591163383165,-0.28550690182114136,0.1450526165976128,0.001980873348104017,0.0443592616150101
11.2,3.43,0.5036498099517994,0.3353439258445938,0.7268562023548515,0.8159825755210125,0.7609776691472756,0.40672455554838166,0.5463025312826109,0.9530270868309925,0.6209445183847709,-0.20336227777419083,-0.27315126564130543,0.14065751841736973,0.001907091391464437,0.045925271619012
12.0,3.43,0.5221458631928058,0.3475023193817236,0.6621245626110603,0.8157985574249552,0.7756543211191496,0.407175640790445,0.5080966410442495,0.9152722818346944,0.6327776762294353,-0.2035878203952225,-0.2540483205221247,0.13324067536687714,0.0017771167405007345,0.0457444404888519
12.8,3.43,0.4340747405396182,0.2840871200223699,0.7104663267680679,0.8089906735421118,0.7646148625884256,0.4239357807364085,0.536766039049445,0.9607018197858535,0.6185662926857196,-0.21196789036820424,-0.2683830195247225,0.14352246047771883,0.0019703902587775496,0.0392926754132292
13.6,3.43,0.4287134178022261,0.279903880458599,0.6115558229747904,0.808017787972296,0.7877298868859801,0.4263424117723326,0.4772000620548933,0.903542473827226,0.6364997607212765,-0.2131712058861663,-0.23860003102744665,0.1317208250252011,0.0017572978697729565,0.0396207944024452
14.4,3.43,0.4446140923970056,0.2908197408683011,0.5818182584771533,0.8087612403095348,0.7950999166197433,0.4245030697802989,0.4585749818846798,0.8830780516649788,0.6430459947353913,-0.21225153489014945,-0.2292874909423399,0.12722953010948904,0.0016734006378595749,0.0396849703043702
15.2,3.43,0.4601815186523479,0.3015516488650713,0.6485385724832039,0.809498908051597,0.7788439369213738,0.4226797095649404,0.4998891817898496,0.92256889135479,0.6304733164804589,-0.2113398547824702,-0.2499445908949248,0.13561024257795629,0.0018275043342503826,0.0417211765670058
16.0,3.43,0.4755892921072641,0.3121886831599222,0.5938103774465715,0.8102005692037721,0.7921030305521742,0.42094689133311175,0.4661276130950677,0.8870745044281795,0.6417623262214044,-0.21047344566655588,-0.23306380654753386,0.1280067100090534,0.0016871508597841292,0.0435111693365305
16.8,3.43,0.4914128043047492,0.3233310656273478,0.569285341977897,0.8111487114887161,0.7982685895590911,0.41860774725277067,0.45062031953455745,0.8692280667873281,0.6475145378427715,-0.20930387362638533,-0.22531015976727872,0.12408010349127294,0.0016137763621217097,0.0430086591186749
17.6,3.43,0.4410367983505291,0.2876304861315658,0.5353027450111023,0.8075697528076582,0.8070547292918159,0.42745169286002205,0.42872758961253354,0.8561792824725556,0.6517529882364431,-0.21372584643001102,-0.21436379480626677,0.12127571595302501,0.0015619019428042065,0.0407600933091185
18.4,3.43,0.4179237790947546,0.2712877898789954,0.4272097161359024,0.8056874198342772,0.8370590634547069,0.43211885655718146,0.3557212906510838,0.7878401472082652,0.6744079570837195,-0.21605942827859073,-0.1778606453255419,0.10502599838694987,0.0012542352936230933,0.0395745521139277
19.200000000000003,3.43,0.4312109123509087,0.280499844820054,0.4091892660166039,0.8065316994438597,0.842394139420308,0.43002415447440784,0.3430145503800086,0.7730387048544165,0.6794175768682088,-0.21501207723720392,-0.1715072751900043,0.10148697541998643,0.0011885957800239475,0.0394517823820258
20.0,3.43,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0622911350603241
4.0,3.62,0.5473899267973392,0.3933495466300519,0.8466947516531363,0.8476975469254783,0.7358722783034836,0.33046274634454603,0.6133974204518626,0.9438601667964086,0.6237971251683259,-0.16523137317227302,-0.3066987102259313,0.12902371232923507,0.0016194435475179786,0.043327459349255
4.8,3.62,0.5502509147228709,0.3967853171467689,0.7718104079330736,0.8491754105351729,0.75126191982992,0.3269790112143165,0.5720018531929416,0.8989808644072581,0.6379531491910145,-0.16348950560715825,-0.2860009265964708,0.12149087051861615,0.0015017749910227647,0.039221566584119
5.6,3.62,0.5468462395828367,0.3979672628110584,1.062236633258459,0.853082551101779,0.6963550850651434,0.3177979175940528,0.7237911381076625,1.0415890557017153,0.5940483724400688,-0.1588989587970264,-0.36189556905383125,0.14023322530829235,0.001734944054103205,0.0448966488365589
6.4,3.62,0.52498243406547,0.3726539124916921,0.8684020021093537,0.8425204606897135,0.7315850768737292,0.3427146627307856,0.6250835212088008,0.9677981839395864,0.6163753960013738,-0.1713573313653928,-0.3125417606044004,0.134861177410703,0.0017274460459470425,0.049370111067076
7.2,3.62,0.5085810263168361,0.3470600279440816,0.3844350126021256,0.8260802169685059,0.8498919445510235,0.38212679040506964,0.32529212327268436,0.707418913677754,0.7020789219544948,-0.19106339520253482,-0.16264606163634218,0.08818997037333197,0.0009584076497479024,0.0543924252962562
8.0,3.62,0.5340456207861755,0.3605063226573905,0.3511645475664007,0.8216129273162788,0.8602919899052591,0.39297177234565833,0.30096684842774746,0.6939386207734057,0.7068270201728066,-0.19648588617282917,-0.15048342421387373,0.08445432621799372,0.0008908613095704922,0.057994993675044
8.8,3.62,0.4659139784512514,0.3128373883864843,0.6407998112584589,0.8194198034448944,0.780678468187289,0.3983174918695818,0.4951838127458339,0.8935013046154157,0.6397033969556897,-0.1991587459347909,-0.24759190637291695,0.1283127511077272,0.0016843678982257134,0.0457081665462968
9.6,3.62,0.4654103915230085,0.3110229145700973,0.7998543904537672,0.8174819184909096,0.7453861418146345,0.40305298901853925,0.5877057674376558,0.990758756456195,0.6093396932271645,-0.20152649450926963,-0.2938528837188279,0.14741767427329058,0.002017242263010042,0.0411393810787498
10.4,3.62,0.4844721663398367,0.3229405200893606,0.770060635338375,0.8164448512119378,0.7516331536694135,0.4055918235304997,0.5710138032522907,0.9766056267827904,0.6136670183135838,-0.20279591176524986,-0.28550690162614534,0.1450526166003731,0.001980873348431287,0.0443592616178303
11.2,3.62,0.5036498095027844,0.3353439256266921,0.726856206081032,0.8159825756196388,0.7609776683262633,0.40672455530664525,0.5463025334403936,0.9530270887470389,0.6209445177898917,-0.20336227765332263,-0.2731512667201968,0.1406575187671849,0.0019070913972962318,0.0459252715750145
12.0,3.62,0.5221458756011065,0.3475023335650048,0.6621246172670329,0.8157985643799945,0.7756543083661522,0.40717562373957095,0.5080966739274478,0.9152722976670188,0.6327776712202645,-0.20358781186978547,-0.2540483369637239,0.13324067746350723,0.0017771167682930596,0.0457444401267315
12.8,3.62,0.4340746563380275,0.2840869928195295,0.7104656169481972,0.8089905708890588,0.7646150212407719,0.4239360345169843,0.5367656240631884,0.9607016585801726,0.6185663425439218,-0.21196801725849215,-0.2683828120315942,0.1435224456337332,0.001970390168835599,0.0392926785803306
13.6,3.62,0.4287127604796886,0.2799028987756009,0.611548722797986,0.8080169904692159,0.7877316221780105,0.4263443857473749,0.47719565625501703,0.9035400420023919,0.6365005346497095,-0.21317219287368744,-0.23859782812750852,0.13172036514323718,0.0017572898725675497,0.0396208425778904
14.4,3.62,0.4446149191915314,0.2908208254751038,0.5818237080610525,0.8087619964605092,0.7950985470083847,0.4245011998820317,0.45857842701782503,0.8830796268998568,0.6430454882613512,-0.21225059994101586,-0.22928921350891251,0.1272298335996464,0.0016734059852360871,0.0396849390478079
15.2,3.62,0.4601870174368383,0.3015570934458939,0.6485423168050436,0.8095013794403543,0.7788430524296659,0.42267360360244877,0.499891453084953,0.9225650566874017,0.6304745253093507,-0.21133680180122438,-0.2499457265424765,0.1356091434302554,0.0018274817175770728,0.0417212565605001
16.0,3.62,0.4756326967585287,0.3122381825258021,0.594408238501221,0.8102278258357886,0.7919545077510615,0.4208796087994251,0.4665026570513804,0.8873822658508055,0.6416635789759946,-0.21043980439971255,-0.2332513285256902,0.12807107647846766,0.0016883283267614814,0.043504474321973
16.8,3.62,0.4908860351595348,0.3227256287243582,0.5679251878123427,0.8108236153551835,0.7986147581726993,0.4194094776707449,0.4497532089355961,0.869162686606341,0.6475357054975939,-0.20970473883537244,-0.22487660446779806,0.1240820227053766,0.0016139318005161576,0.0430100650986142
17.6,3.62,0.4410367983505292,0.2876304861315658,0.5353027450111023,0.8075697528076581,0.8070547292918159,0.42745169286002216,0.42872758961253354,0.8561792824725557,0.6517529882364431,-0.21372584643001108,-0.21436379480626677,0.12127571595302504,0.0015619019428042068,0.0407600933091185
18.4,3.62,0.4179237790947546,0.2712877898789954,0.4272097161359024,0.8056874198342772,0.8370590634547069,0.43211885655718146,0.3557212906510838,0.7878401472082652,0.6744079570837195,-0.21605942827859073,-0.1778606453255419,0.10502599838694987,0.0012542352936230933,0.0395745521139277
19.200000000000003,3.62,0.4312109123509087,0.280499844820054,0.4091892660166039,0.8065316994438597,0.842394139420308,0.43002415447440784,0.3430145503800086,0.7730387048544165,0.6794175768682088,-0.21501207723720392,-0.1715072751900043,0.10148697541998643,0.0011885957800239475,0.0394517823820258
20.0,3.62,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0622911350603241
4.0,3.81,0.5480411428991812,0.3939182172044714,0.8471208148949377,0.84780593246709,0.7357874039931861,0.33020704520780025,0.6136281104990591,0.9438351557068594,0.6238049261399825,-0.16510352260390013,-0.30681405524952954,0.1289745828750852,0.0016182509575060368,0.0433280011861258
4.8,3.81,0.550286539927831,0.396805637382048,0.7717740671585256,0.8491696656224652,0.7512696243393627,0.3269925418278262,0.571981342450328,0.8989738842781542,0.6379553756925717,-0.1634962709139131,-0.285990671225164,0.12149189190667382,0.0015018107251235334,0.0392217034701571
5.6,3.81,0.5468476570917526,0.3979668140487294,1.062229565338032,0.8530809644609061,0.6963562783799412,0.31780163738024775,0.7237877107936361,1.0415893481738838,0.5940482855687673,-0.15890081869012387,-0.36189385539681806,0.14023416722248006,0.0017349668531889413,0.0448966422710492
6.4,3.81,0.5249825015404376,0.3726538069144988,0.8684013277441728,0.8425202871980336,0.731585208899823,0.34271507457051176,0.6250831602772123,0.9677982348477241,0.6163753803121123,-0.17135753728525588,-0.31254158013860617,0.13486125723364645,0.0017274480029215705,0.0493701098104058
7.2,3.81,0.508581034198798,0.3470600223232678,0.3844349820208243,0.8260802038778374,0.8498919539378137,0.3821268220985256,0.3252921011833112,0.7074189232818369,0.7020789185830827,-0.1910634110492628,-0.1626460505916556,0.08818997131170665,0.0009584076609389168,0.0543924250350615
8.0,3.81,0.5340456214941776,0.3605063222348521,0.3511645463200126,0.8216129262901654,0.8602919903020494,0.3929717748434612,0.30096684750529273,0.6939386223487539,0.7068270196160572,-0.1964858874217306,-0.15048342375264637,0.08445432643436827,0.0008908613127319034,0.0579949936293629
8.8,3.81,0.4659139784349906,0.3128373882885433,0.6407998104335643,0.8194198033309243,0.780678468383528,0.3983174921477542,0.4951838122430946,0.8935013043908488,0.6397033970275177,-0.1991587460738771,-0.2475919061215473,0.12831275108000414,0.0016843678978761224,0.0457081665514291
9.6,3.81,0.465410391521478,0.3110229145684298,0.7998543904623607,0.8174819184900624,0.745386141812855,0.40305298902061204,0.5877057674424304,0.9907587564630425,0.6093396932250783,-0.20152649451030602,-0.2938528837212152,0.14741767427478616,0.0020172422630371604,0.041139381078609
10.4,3.81,0.4844721663100773,0.3229405199931086,0.7700606347169151,0.8164448511153434,0.751633153801361,0.4055918237671219,0.5710138029011954,0.9766056266683173,0.6136670183487081,-0.20279591188356094,-0.2855069014505977,0.1450526166028582,0.001980873348725919,0.0443592616203693
11.2,3.81,0.5036498104155631,0.3353439262843923,0.7268561973287316,0.8159825756804061,0.7609776702547114,0.4067245551577027,0.5463025283720502,0.953027083529753,0.6209445194097142,-0.20336227757885136,-0.2731512641860251,0.1406575177446429,0.0019070913795179991,0.0459252716948172
12.0,3.81,0.522145859422,0.3475023136828189,0.6621245636836124,0.8157985536813094,0.7756543208688886,0.40717564996831346,0.5080966416895393,0.9152722916578527,0.6327776731214976,-0.20358782498415673,-0.25404832084476964,0.13324067792996386,0.001777116791414914,0.0457444402641744
