D,eta,C_uv_ee,C_uv_mumu_input,C_uv_tautau,C_match_ee,C_match_mumu,C_match_tautau,C_ir_ee,C_ir_mumu,C_ir_tautau,delta_C_match_mumu,abs_delta_C_match_mumu,delta_C_rge_mumu,abs_delta_C_rge_mumu,delta_C_mumu,abs_delta_C_mumu,rel_delta_C_mumu,mu_match,mu_low,log_ratio,finite_fac_diag,finite_fac_offdiag,kappa_diag,kappa_offdiag,finite_match_mode,kappa_diag_eff,kappa_offdiag_eff,shell_spread,coeff_cv,offdiag_mix,mu_mumu_uv_tree,mu_mumu_uv_rge_input,delta_mu_mumu,abs_delta_mu_mumu,chi2_uv_tree,chi2_uv_rge,mu_mumu_uv_rge_const,C_uv_mumu_const,I_diag,abs_mu_drift_vs_const,rel_match_shift_diag
15.2,2.29,4.9675710390745035e-08,1.468720582307213e-07,1.1762280000545826e-08,4.973188209529338e-08,1.4703813645680906e-07,1.1775580410581405e-08,5.000381847169033e-08,1.478421482161792e-07,1.1839969863220429e-08,1.6607822608775257e-10,1.6607822608775257e-10,8.040117593701444e-10,8.040117593701444e-10,9.700899854578971e-10,9.700899854578971e-10,0.0066050002780922,1.5399344597018174,1.0,0.4317398568847099,1.001130768017337,1.0,0.0,0.0,input_tied,0.1785637280082961,2.903374759709925e-28,0.1161901986479192,0.5368226415498417,2.498812114529351e-27,1.2124651525205085e-05,1.2122557401629834e-05,-2.0941235752509e-09,2.0941235752509e-09,12.2497878195171,12.249787856163946,1.2123054916164692e-05,1.468720582307213e-07,0.178563728008296,4.975145348575975e-10,0.0011307680173369688
16.0,2.29,2.0115296034743383e-08,5.610123846147464e-08,5.233258414591782e-09,2.0139762783544907e-08,5.616947583200703e-08,5.2396237605863e-09,2.024658544470526e-08,5.64674025230433e-08,5.2674150786668764e-09,6.82373705323894e-11,6.82373705323894e-11,2.9792669103628227e-10,2.9792669103628227e-10,3.6616406156867167e-10,3.6616406156867167e-10,0.0065268445333897,1.520124718640573,1.0,0.4187923832293445,1.00121632556435,1.0,0.0,0.0,input_tied,0.1920744342890711,5.065348854064133e-28,0.1245991237260836,0.5415392062573733,4.0653165950024656e-27,1.7690327504325792e-06,1.7684525721255229e-06,-5.801783070565701e-10,5.801783070565701e-10,12.249969041946422,12.249969052099532,1.7682229076381492e-06,5.610123846147464e-08,0.19207443428907114,2.2966448737370006e-10,0.0012163255643500416
16.8,2.29,9.393468799889236e-09,2.4786835692657357e-08,2.255561372702997e-09,9.405649100925478e-09,2.4818976228481143e-08,2.2584861087201712e-09,9.45405619265875e-09,2.4946709513672462e-08,2.270109628061583e-09,3.2140535823782817e-11,3.2140535823782817e-11,1.277332851913186e-10,1.277332851913186e-10,1.5987382101510139e-10,1.5987382101510139e-10,0.0064499487952978,1.501341533376671,1.0,0.406359063994953,1.0012966776486645,1.0,0.0,0.0,input_tied,0.2047631268488121,8.187492739063236e-28,0.1326858033760381,0.5432180507548596,6.1705868531085236e-27,3.4532908022367857e-07,3.451630798984567e-07,-1.6600032522192937e-10,1.6600032522192937e-10,12.24999395674184,12.249993959646844,3.4506286654089053e-07,2.4786835692657357e-08,0.2047631268488121,1.0021335756615679e-10,0.001296677648664281
17.6,2.29,3.4844108883180453e-09,7.139226485334225e-09,8.222198924376402e-10,3.488012973795402e-09,7.146606815859708e-09,8.230698801195386e-10,3.5076523027285846e-09,7.186845932820351e-09,8.27704192042144e-10,7.380330525483494e-12,7.380330525483494e-12,4.023911696064278e-11,4.023911696064278e-11,4.761944748612627e-11,4.761944748612627e-11,0.0066701130134964,1.559816346703205,1.0,0.444568087858836,1.0010337717315236,1.0,0.0,0.0,input_tied,0.1632466884986723,1.118622848543152e-27,0.1070237670782771,0.5253311760113416,1.0452097502090276e-26,5.6207073804593766e-08,5.5462289769209036e-08,-7.447840353847369e-10,7.447840353847369e-10,12.249999016376224,12.249999029409944,5.5590071944080996e-08,7.139226485334225e-09,0.1632466884986723,1.277821748719599e-10,0.0010337717315236543
18.4,2.29,1.794980359023228e-09,1.996930012438708e-09,3.8732741948561017e-10,1.796601679509653e-09,1.9987337444532942e-09,3.8767727394335355e-10,1.8071485938700735e-09,2.0104672710732772e-09,3.8995312565516856e-10,1.803732014586392e-12,1.803732014586392e-12,1.1733526619982158e-11,1.1733526619982158e-11,1.353725863456855e-11,1.353725863456855e-11,0.0067790350939923,1.5896510516836373,1.0,0.463514527796402,1.0009032524942545,1.0,0.0,0.0,input_tied,0.1426359166813971,1.5885240248900262e-27,0.0942160330487811,0.5139240325215798,1.686044268142297e-26,5.6207073804593766e-08,5.5462289769209036e-08,-7.447840353847369e-10,7.447840353847369e-10,12.249999016376224,12.249999029409944,5.5590071944080996e-08,1.996930012438708e-09,0.1426359166813971,1.277821748719599e-10,0.0009032524942542293
19.200000000000003,2.29,0.0,0.0,0.0,9.999999999999999e-31,9.999999999999999e-31,9.999999999999999e-31,1.0057161736535278e-30,1.0057161736535278e-30,1.0057161736535278e-30,9.999999999999999e-31,9.999999999999999e-31,5.7161736535276946e-33,5.7161736535276946e-33,1.0057161736535278e-30,1.0057161736535278e-30,1.0057161736535276,1.5704009692603986,1.0,0.4513309811859851,1.0006470199295994,1.0,0.0,0.0,input_tied,0.1021732919162485,0.0,0.1021732919162485,0.0,0.0,5.6207073804593766e-08,5.5462289769209036e-08,-7.447840353847369e-10,7.447840353847369e-10,12.249999016376224,12.249999029409944,5.5590071944080996e-08,0.0,0.1021732919162485,1.277821748719599e-10,0.9999999999999998
20.0,2.29,0.0,0.0,0.0,9.999999999999999e-31,9.999999999999999e-31,9.999999999999999e-31,1.0055641423643003e-30,1.0055641423643003e-30,1.0055641423643003e-30,9.999999999999999e-31,9.999999999999999e-31,5.564142364300414e-33,5.564142364300414e-33,1.0055641423643003e-30,1.0055641423643003e-30,1.0055641423643005,1.5516627094173834,1.0,0.4393270717358963,1.000696715514015,1.0,0.0,0.0,input_tied,0.110020904054865,0.0,0.110020904054865,0.0,0.0,5.6207073804593766e-08,5.5462289769209036e-08,-7.447840353847369e-10,7.447840353847369e-10,12.249999016376224,12.249999029409944,5.5590071944080996e-08,0.0,0.110020904054865,1.277821748719599e-10,0.9999999999999998
4.0,2.4800000000000004,0.000181880221434,0.0015198330466008,0.0003243748766724,0.0001820346672446,0.0015211236313879,0.0003246503235592,0.0001826054533947,0.001525893252002,0.0003256682939883,1.290584787179113e-06,1.290584787179113e-06,4.769620614116909e-06,4.769620614116909e-06,6.0602054012960215e-06,6.0602054012960215e-06,0.0039874152064597,1.280917082806759,1.0,0.24757629233153,1.0008491622090108,1.0,0.0,0.0,input_tied,0.1340943212046697,2.2200770369515817e-30,0.0771814943481594,0.7373895431433497,2.8764369693815386e-29,2.863330704368112,2.8632966375019,-3.406686621199029e-05,3.406686621199029e-05,13.383354689665474,13.382731558277298,2.863300469037758,0.0015198330466008,0.1340943212046697,3.831535857923285e-06,0.0008491622090107759
4.8,2.4800000000000004,0.0001972347271208,0.0015693552359671,0.0001513064723229,0.0001973900371216,0.0015705910049751,0.0001514256166982,0.0001981592573103,0.0015767115282128,0.0001520157155864,1.2357690080905346e-06,1.2357690080905346e-06,6.120523237611308e-06,6.120523237611308e-06,7.356292245701843e-06,7.356292245701843e-06,0.0046874614982684,1.3602809677586774,1.0,0.3076912723505752,1.0007874374008947,1.0,0.0,0.0,input_tied,0.1243471301992391,2.1288902149007633e-30,0.0711178604801251,0.7484655663114287,2.9934677456947826e-29,13.88716695832063,13.886610529416322,-0.0005564289043089,0.0005564289043089,974.5583665310904,974.4715157083158,13.886712176606231,0.0015693552359671,0.12434713019923911,0.00010164718990957056,0.0007874374008947719
5.6,2.4800000000000004,0.0001572340714174,0.001302131195698,5.95087694011172e-05,0.0001574262598121,0.0013037228005063,5.958150742000834e-05,0.0001581401653039,0.0013096349962746,5.9851701004030126e-05,1.591604808242773e-06,1.591604808242773e-06,5.912195768337366e-06,5.912195768337366e-06,7.503800576580139e-06,7.503800576580139e-06,0.0057627070155225,1.43054846754372,1.0,0.3580579144745858,1.001222307562787,1.0,0.0,0.0,input_tied,0.193019073618674,3.6782139552109456e-30,0.1092096338293002,0.7674180092973474,3.3680306638150317e-29,58.01438788134137,58.00785985936712,-0.0065280219742476,0.0065280219742476,20032.43071986858,20027.811236610924,58.00735814901693,0.001302131195698,0.19301907361867401,0.0005017103501927522,0.0012223075627871755
6.4,2.4800000000000004,0.0001040366924901,0.00067227065881,2.722585510163153e-05,0.0001041854711465,0.0006732320458261,2.7264789693307936e-05,0.0001047005966356,0.0006765607151989,2.7399595323804067e-05,9.613870160953388e-07,9.613870160953388e-07,3.328669372794314e-06,3.328669372794314e-06,4.290056388889653e-06,4.290056388889653e-06,0.0063814422549443,1.4775528482269376,1.0,0.3903872383399466,1.0014300594611656,1.0,0.0,0.0,input_tied,0.2258259384278375,5.911905146592843e-30,0.1316552460415761,0.7152824913374339,4.4904440380035374e-29,59.895566769515405,59.88685232679717,-0.0087144427182366,0.0087144427182366,21385.820823042715,21379.44934435362,59.87898554226405,0.00067227065881,0.22582593842783752,0.007866784533121063,0.0014300594611657
7.2,2.4800000000000004,7.600620508195545e-05,0.0001209653670688,1.7567924450041457e-05,7.611659709795802e-05,0.0001211410581288,1.759344024306033e-05,7.650241213656088e-05,0.0001217550903346,1.7682616770720882e-05,1.7569105999727598e-07,1.7569105999727598e-07,6.140322058566792e-07,6.140322058566792e-07,7.897232658539552e-07,7.897232658539552e-07,0.0065285071668869,1.4921401916441892,1.0,0.4002114595954043,1.0014524079433191,1.0,0.0,0.0,input_tied,0.2293550692729381,1.1678715668029457e-29,0.1406987183843505,0.6301148433093944,8.300513183159486e-29,3.53280364425829,3.5323108747154577,-0.0004927695428325,0.0004927695428325,28.430321156009025,28.417185415186253,3.531398160156766,0.0001209653670688,0.2293550692729381,0.0009127145586917962,0.001452407943319432
8.0,2.4800000000000004,6.313932625028321e-05,8.59108199667477e-05,1.3492968614758653e-05,6.323696309449722e-05,8.604366999609614e-05,1.3513833754646294e-05,6.354324528677853e-05,8.646041429545398e-05,1.3579286718007502e-05,1.3285002934844132e-07,1.3285002934844132e-07,4.167442993578414e-07,4.167442993578414e-07,5.495943287062827e-07,5.495943287062827e-07,0.0063972655472152,1.4658274448318904,1.0,0.3824198917835673,1.0015463713348314,1.0,0.0,0.0,input_tied,0.2441931733115283,1.4799740412583887e-29,0.1520636193182569,0.605861904420752,9.732597763314593e-29,2.326336273832506,2.3255724693415636,-0.0007638044909423,0.0007638044909423,5.363118076361823,5.354277475018999,2.3245432355365647,8.59108199667477e-05,0.2441931733115283,0.0010292338049988636,0.0015463713348314186
8.8,2.4800000000000004,2.2146858270532902e-05,5.848230718768981e-05,7.047750146085177e-06,2.2172601227301777e-05,5.855028556580946e-05,7.055942275420735e-06,2.2295353837685263e-05,5.887443338762894e-05,7.095005591634469e-06,6.79783781196478e-08,6.79783781196478e-08,3.241478218194812e-07,3.241478218194812e-07,3.92126199939129e-07,3.92126199939129e-07,0.0067050398453101,1.5482467554553725,1.0,0.4371231652132156,1.0011623751077652,1.0,0.0,0.0,input_tied,0.1835549196690565,1.4377370860957057e-29,0.115172233250979,0.5937428188013033,1.2483365525809006e-28,1.5836853887134927,1.5837193430614158,3.395434792308194e-05,3.395434792308194e-05,0.2108770126676684,0.2109549813432389,1.5836905068946263,5.848230718768981e-05,0.1835549196690565,2.883616678950318e-05,0.0011623751077651885
9.6,2.4800000000000004,1.0975147142501783e-05,4.3579838309926065e-05,3.9560295877021215e-06,1.0987782952543602e-05,4.363001226672022e-05,3.960584208951475e-06,1.1048592169556153e-05,4.38714719766222e-05,3.982503100660457e-06,5.0173956794154304e-08,5.0173956794154304e-08,2.4145970990198124e-07,2.4145970990198124e-07,2.916336666961356e-07,2.916336666961356e-07,0.0066919400806888,1.5480056645464255,1.0,0.4369674344285572,1.0011513112195904,1.0,0.0,0.0,input_tied,0.1818077804782883,1.7464448242489546e-29,0.1148568546515892,0.5829075332925521,1.520540353944639e-28,0.9999999996784092,0.9999999996785246,1.1535217225855376e-13,1.1535217225855376e-13,1.000000001607953,1.0000000016073765,0.9999999996784092,4.3579838309926065e-05,0.18180778047828822,1.1535217225855376e-13,0.0011513112195904204
10.4,2.4800000000000004,7.422066686678523e-06,2.996797598611787e-05,2.1099881278010496e-06,7.431357080955428e-06,3.0005487682569155e-05,2.1126292549229664e-06,7.470949023324915e-06,3.0165347520571165e-05,2.1238846817309927e-06,3.75116964512832e-08,3.75116964512832e-08,1.5985983800201017e-07,1.5985983800201017e-07,1.9737153445329337e-07,1.9737153445329337e-07,0.0065860815740349,1.5229622419775668,1.0,0.4206572817327969,1.0012517260581315,1.0,0.0,0.0,input_tied,0.1976646561966988,2.3586125753941878e-29,0.1253376268973251,0.5770575930771609,1.8818072703150271e-28,0.4952546194049395,0.4951524339365649,-0.0001021854683745,0.0001021854683745,5.11602627317563,5.117181986318263,0.4950549960917995,2.996797598611787e-05,0.19766465619669876,9.743784476540229e-05,0.0012517260581315142
11.2,2.4800000000000004,4.558508082537998e-06,1.6473387832136306e-05,7.956066050852777e-07,4.564660406243353e-06,1.6495620898883605e-05,7.966803838936018e-07,4.58807880497644e-06,1.658024954443006e-05,8.007676493706417e-07,2.2233066747298903e-08,2.2233066747298903e-08,8.462864554645447e-08,8.462864554645447e-08,1.0686171229375336e-07,1.0686171229375336e-07,0.0064869299128189,1.499419168235305,1.0,0.4050778119422223,1.0013496353618243,1.0,0.0,0.0,input_tied,0.213125873710841,3.4907422283079425e-29,0.1353663151635882,0.5744380236196981,2.578737719268957e-28,0.1521117510014855,0.1520499730377254,-6.177796376014011e-05,6.177796376014011e-05,9.732656762428611,9.733620436219637,0.1519899151728069,1.6473387832136306e-05,0.213125873710841,6.005786491850018e-05,0.0013496353618243971
12.0,2.4800000000000004,2.51049571798009e-06,8.248755831060166e-06,4.859946604585267e-07,2.5141137808178787e-06,8.260643729022551e-06,4.86695063652914e-07,2.526553304611494e-06,8.301516371701565e-06,4.8910317058536e-07,1.1887897962385576e-08,1.1887897962385576e-08,4.0872642679013344e-08,4.0872642679013344e-08,5.276054064139892e-08,5.276054064139892e-08,0.006396181645083,1.4779687035454037,1.0,0.3906686474340275,1.0014411746699572,1.0,0.0,0.0,input_tied,0.2275811818455737,5.287919325339344e-29,0.1446435501863265,0.573393224602195,3.655827942917307e-28,0.0382053201325795,0.0381828974984211,-2.2422634158442145e-05,2.2422634158442145e-05,11.59052968822006,11.59091137916122,0.0381608194675868,8.248755831060166e-06,0.22758118184557363,2.2078030834302154e-05,0.0014411746699571893
12.8,2.4800000000000004,6.987841025928219e-07,2.049408911684897e-06,2.054666840789879e-07,6.994671700185997e-07,2.051412226391795e-06,2.056675295167364e-07,7.035088980506247e-07,2.0632658925194363e-06,2.0685593728618614e-07,2.003314706898224e-09,2.003314706898224e-09,1.1853666127641196e-08,1.1853666127641196e-08,1.3856980834539421e-08,1.3856980834539421e-08,0.0067614524146609,1.5781226258875372,1.0,0.4562359290923607,1.000977508536962,1.0,0.0,0.0,input_tied,0.1543619609360726,6.505290324276028e-29,0.1006380909200492,0.5338323643152548,6.4640438474176565e-28,0.0023603119148784,0.0023606378271041,3.2591222575654305e-07,3.2591222575654305e-07,12.20872936069172,12.208723666844117,0.002361457518116,2.049408911684897e-06,0.15436196093607263,8.196910119000374e-07,0.000977508536962115
13.6,2.4800000000000004,2.2326194978907245e-07,5.624667345886857e-07,8.964752703803288e-08,2.2347384743147626e-07,5.630005710758369e-07,8.973261139586743e-08,2.2477479902601414e-07,5.662780753524455e-07,9.02549892276327e-08,5.338364871511579e-10,5.338364871511579e-10,3.277504276608626e-09,3.277504276608626e-09,3.811340763759784e-09,3.811340763759784e-09,0.0067761176428449,1.5835144599575646,1.0,0.4596467185984162,1.0009490987721106,1.0,0.0,0.0,input_tied,0.149875670692667,1.153820188412655e-28,0.0980848135726996,0.5280211608046792,1.176349473873908e-27,0.0001778155889608,0.0001778453263421,2.9737381234166364e-08,2.9737381234166364e-08,12.24688842480808,12.246887904470013,0.0001779171879925,5.624667345886857e-07,0.149875670692667,7.186165039998983e-08,0.0009490987721105601
14.4,2.4800000000000004,1.1131775215698985e-07,2.794000179578865e-07,4.0785166673063826e-08,1.1143378286003737e-07,2.796912471633543e-07,4.0827678594759043e-08,1.120622081172121e-07,2.812685519933351e-07,4.105792425062972e-08,2.912292054677691e-10,2.912292054677691e-10,1.5773048299807502e-09,1.5773048299807502e-09,1.8685340354485195e-09,1.8685340354485195e-09,0.0066876661250972,1.560916473391642,1.0,0.4452731317042589,1.001042337819433,1.0,0.0,0.0,input_tied,0.1645993908815765,1.8333342737637993e-28,0.1074074264709029,0.5324768155223147,1.7068971243440566e-27,4.3877402874174614e-05,4.3877030310690535e-05,-3.7256348407819356e-10,3.7256348407819356e-10,12.249232157482366,12.249232164002024,4.3886583663268195e-05,2.794000179578865e-07,0.16459939088157644,9.553352577659595e-09,0.0010423378194330166
15.2,2.4800000000000004,4.9677475950648454e-08,1.4687159898936168e-07,1.1760452108471811e-08,4.9733650512732854e-08,1.4703767924199085e-07,1.1773750655438333e-08,5.0005596558923314e-08,1.478416885012879e-07,1.1838130102886276e-08,1.6608025262919315e-10,1.6608025262919315e-10,8.040092592970523e-10,8.040092592970523e-10,9.700895119262456e-10,9.700895119262456e-10,0.006605017706633,1.5399344597018174,1.0,0.4317398568847099,1.0011307853510958,1.0,0.0,0.0,input_tied,0.1785664652458109,2.903382395110742e-28,0.1161901986479192,0.5368461997978402,2.498818685996571e-27,1.2124575704544754e-05,1.2122482013845996e-05,-2.0936906987565803e-09,2.0936906987565803e-09,12.249787820843952,12.249787857483222,1.2122979105488345e-05,1.4687159898936168e-07,0.17856646524581077,4.970916423490968e-10,0.0011307853510958425
16.0,2.4800000000000004,2.014453801101653e-08,5.599354655929196e-08,5.237878715422869e-09,2.0169031554913823e-08,5.606162855699601e-08,5.2442474001837085e-09,2.0276009459613053e-08,5.6358983218806365e-08,5.272063242360787e-09,6.808199770404839e-11,6.808199770404839e-11,2.973546618103465e-10,2.973546618103465e-10,3.654366595143949e-10,3.654366595143949e-10,0.0065264067373805,1.520124718640573,1.0,0.4187923832293445,1.001215890078189,1.0,0.0,0.0,input_tied,0.1920056650709589,5.06603612067392e-28,0.1245991237260836,0.54098728248732,4.065868177220089e-27,1.7622476007587657e-06,1.7616681152325091e-06,-5.794855262561245e-10,5.794855262561245e-10,12.249969160686396,12.249969170827375,1.761440864127616e-06,5.599354655929196e-08,0.19200566507095893,2.2725110489304294e-10,0.0012158900781888476
16.8,2.4800000000000004,9.337349222530798e-09,2.5043653789138157e-08,2.235932692419441e-09,9.349482474103685e-09,2.507619631748171e-08,2.2388381351966814e-09,9.397600498806311e-09,2.520525341098336e-08,2.2503605343233668e-09,3.2542528343554556e-11,3.2542528343554556e-11,1.2905709350164995e-10,1.2905709350164995e-10,1.6159962184520451e-10,1.6159962184520451e-10,0.0064527174511289,1.501341533376671,1.0,0.406359063994953,1.001299432128297,1.0,0.0,0.0,input_tied,0.2051980968377383,8.182432760458381e-28,0.1326858033760381,0.5464962461447119,6.166773348968587e-27,3.5252210824165994e-07,3.523545887999616e-07,-1.6751944169838734e-10,1.6751944169838734e-10,12.24999383086388,12.249993833795468,3.522503494640953e-07,2.5043653789138157e-08,0.2051980968377383,1.0423933586627739e-10,0.0012994321282970612
17.6,2.4800000000000004,3.484410888318046e-09,7.139226485334225e-09,8.222198924376402e-10,3.488012973795402e-09,7.146606815859708e-09,8.230698801195386e-10,3.507652302728585e-09,7.186845932820351e-09,8.27704192042144e-10,7.380330525483494e-12,7.380330525483494e-12,4.023911696064278e-11,4.023911696064278e-11,4.761944748612627e-11,4.761944748612627e-11,0.0066701130134964,1.559816346703205,1.0,0.444568087858836,1.0010337717315236,1.0,0.0,0.0,input_tied,0.1632466884986723,1.118622848543152e-27,0.1070237670782771,0.5253311760113417,1.0452097502090276e-26,5.6207073804593766e-08,5.5462289769209036e-08,-7.447840353847369e-10,7.447840353847369e-10,12.249999016376224,12.249999029409944,5.5590071944080996e-08,7.139226485334225e-09,0.16324668849867233,1.277821748719599e-10,0.0010337717315236543
18.4,2.4800000000000004,1.794980359023228e-09,1.996930012438708e-09,3.8732741948561017e-10,1.796601679509653e-09,1.9987337444532942e-09,3.8767727394335355e-10,1.8071485938700735e-09,2.0104672710732772e-09,3.8995312565516856e-10,1.803732014586392e-12,1.803732014586392e-12,1.1733526619982158e-11,1.1733526619982158e-11,1.353725863456855e-11,1.353725863456855e-11,0.0067790350939923,1.5896510516836373,1.0,0.463514527796402,1.0009032524942545,1.0,0.0,0.0,input_tied,0.1426359166813971,1.5885240248900262e-27,0.0942160330487811,0.5139240325215798,1.686044268142297e-26,5.6207073804593766e-08,5.5462289769209036e-08,-7.447840353847369e-10,7.447840353847369e-10,12.249999016376224,12.249999029409944,5.5590071944080996e-08,1.996930012438708e-09,0.1426359166813971,1.277821748719599e-10,0.0009032524942542293
19.200000000000003,2.4800000000000004,0.0,0.0,0.0,9.999999999999999e-31,9.999999999999999e-31,9.999999999999999e-31,1.0057161736535278e-30,1.0057161736535278e-30,1.0057161736535278e-30,9.999999999999999e-31,9.999999999999999e-31,5.7161736535276946e-33,5.7161736535276946e-33,1.0057161736535278e-30,1.0057161736535278e-30,1.0057161736535276,1.5704009692603986,1.0,0.4513309811859851,1.0006470199295994,1.0,0.0,0.0,input_tied,0.1021732919162485,0.0,0.1021732919162485,0.0,0.0,5.6207073804593766e-08,5.5462289769209036e-08,-7.447840353847369e-10,7.447840353847369e-10,12.249999016376224,12.249999029409944,5.5590071944080996e-08,0.0,0.1021732919162485,1.277821748719599e-10,0.9999999999999998
20.0,2.4800000000000004,0.0,0.0,0.0,9.999999999999999e-31,9.999999999999999e-31,9.999999999999999e-31,1.0055641423643003e-30,1.0055641423643003e-30,1.0055641423643003e-30,9.999999999999999e-31,9.999999999999999e-31,5.564142364300414e-33,5.564142364300414e-33,1.0055641423643003e-30,1.0055641423643003e-30,1.0055641423643005,1.5516627094173834,1.0,0.4393270717358963,1.000696715514015,1.0,0.0,0.0,input_tied,0.110020904054865,0.0,0.110020904054865,0.0,0.0,5.6207073804593766e-08,5.5462289769209036e-08,-7.447840353847369e-10,7.447840353847369e-10,12.249999016376224,12.249999029409944,5.5590071944080996e-08,0.0,0.110020904054865,1.277821748719599e-10,0.9999999999999998
4.0,2.6700000000000004,0.0001834888120595,0.0015230826335008,0.0003228518417737,0.0001836446827846,0.001524376467123,0.0003231260990981,0.0001842205172839,0.0015291562872976,0.0003241392901835,1.293833622290205e-06,1.293833622290205e-06,4.779820174531484e-06,4.779820174531484e-06,6.0736537968216885e-06,6.0736537968216885e-06,0.0039877375417651,1.280917082806759,1.0,0.24757629233153,1.000849483536764,1.0,0.0,0.0,input_tied,0.1341450632495954,2.219980234724081e-30,0.0771814943481594,0.7380469811128293,2.876311547830275e-29,2.9026971890451216,2.902662332411462,-3.485663365943026e-05,3.485663365943026e-05,14.113117762275689,14.112463032801598,2.9026662490704944,0.0015230826335008,0.13414506324959533,3.91665903221039e-06,0.0008494835367640776
4.8,2.6700000000000004,0.000197369924518,0.0015694394316102,0.000151246801895,0.0001975253385286,0.0015706752474373,0.0001513658974063,0.0001982950859808,0.0015767960989641,0.000151955763571,1.2358158271023095e-06,1.2358158271023095e-06,6.120851526736576e-06,6.120851526736576e-06,7.356667353838886e-06,7.356667353838886e-06,0.0046874490379605,1.3602809677586774,1.0,0.3076912723505752,1.0007874249889557,1.0,0.0,0.0,input_tied,0.1243451701843998,2.1288632471634156e-30,0.0711178604801251,0.7484380062185624,2.993429825913219e-29,13.899469934829549,13.89891257592908,-0.000557358900469,0.000557358900469,976.4796790731738,976.392597379488,13.899014395846113,0.0015694394316102,0.1243451701843998,0.00010181991703284154,0.0007874249889557049
5.6,2.6700000000000004,0.0001572418245675,0.0013021263525643,5.950687418721459e-05,0.0001574340216015,0.0013037179445184,5.957960957267361e-05,0.0001581479622919,0.0013096301182656,5.9849794550230144e-05,1.5915919541016274e-06,1.5915919541016274e-06,5.9121737471293755e-06,5.9121737471293755e-06,7.503765701231003e-06,7.503765701231003e-06,0.0057627016659736,1.43054846754372,1.0,0.3580579144745858,1.0012223022373885,1.0,0.0,0.0,input_tied,0.1930182326654302,3.678212129911818e-30,0.1092096338293002,0.7674103089396564,3.368028992443137e-29,58.01738508976949,58.01085630710501,-0.0065287826644819,0.0065287826644819,20034.55184002033,20029.931573898062,58.01035457882148,0.0013021263525643,0.19301823266543022,0.0005017282835311221,0.0012223022373883132
6.4,2.6700000000000004,0.0001040370825539,0.0006722701488916,2.7225781826902705e-05,0.0001041858616927,0.0006732315346906,2.726471629403572e-05,0.0001047009891128,0.0006765602015362,2.739952156162294e-05,9.61385799054114e-07,9.61385799054114e-07,3.328666845581066e-06,3.328666845581066e-06,4.29005264463518e-06,4.29005264463518e-06,0.0063814415257143,1.4775528482269376,1.0,0.3903872383399466,1.0014300587355234,1.0,0.0,0.0,input_tied,0.2258258238390144,5.911905146703115e-30,0.1316552460415761,0.7152816209670805,4.4904440380872964e-29,59.89571924138318,59.887004720609426,-0.0087145207737577,0.0087145207737577,21385.93230979204,21379.56075742868,59.87913790457715,0.0006722701488916,0.22582582383901448,0.007866816032276347,0.0014300587355234962
7.2,2.6700000000000004,7.600622864338473e-05,0.0001209653556031,1.756792018956085e-05,7.611662068884951e-05,0.0001211410466389,1.759343597529187e-05,7.65024358470284e-05,0.0001217550787865,1.768261248132023e-05,1.7569103577106307e-07,1.7569103577106307e-07,6.140321476175126e-07,6.140321476175126e-07,7.897231833885757e-07,7.897231833885757e-07,0.0065285071039615,1.4921401916441892,1.0,0.4002114595954043,1.001452407880711,1.0,0.0,0.0,input_tied,0.2293550593862638,1.1678715444664345e-29,0.1406987183843505,0.6301147730409906,8.300513024405296e-29,3.532803951222684,3.532311181311075,-0.000492769911609,0.000492769911609,28.430329339694335,28.41719358715145,3.5313984666106317,0.0001209653556031,0.22935505938626377,0.0009127147004432956,0.0014524078807119267
8.0,2.6700000000000004,6.313932801633746e-05,8.591081903113288e-05,1.3492968299093392e-05,6.323696486294027e-05,8.604366905856893e-05,1.3513833438419774e-05,6.354324706378685e-05,8.646041335338594e-05,1.3579286400249369e-05,1.3285002743604424e-07,1.3285002743604424e-07,4.16744294817013e-07,4.16744294817013e-07,5.495943222530572e-07,5.495943222530572e-07,0.0063972655417694,1.4658274448318904,1.0,0.3824198917835673,1.001546371329412,1.0,0.0,0.0,input_tied,0.2441931724557188,1.4799740390888376e-29,0.1520636193182569,0.6058618987927822,9.732597749047199e-29,2.326336270941947,2.3255724664221544,-0.0007638045197926,0.0007638045197926,5.363118042891453,5.354277441242439,2.3245432326114357,8.591081903113288e-05,0.24419317245571884,0.0010292338107187327,0.0015463713294119714
8.8,2.6700000000000004,2.2146858335423456e-05,5.848230710570905e-05,7.047750129323704e-06,2.217260129225652e-05,5.855028548370373e-05,7.055942258636203e-06,2.229535390299961e-05,5.887443330506865e-05,7.095005574757014e-06,6.797837799467994e-08,6.797837799467994e-08,3.241478213649227e-07,3.241478213649227e-07,3.921261993596027e-07,3.921261993596027e-07,0.0067050398447998,1.5482467554553725,1.0,0.4371231652132156,1.0011623751072578,1.0,0.0,0.0,input_tied,0.1835549195889387,1.437737086131495e-29,0.115172233250979,0.5937428181056691,1.2483365526119756e-28,1.583685385599573,1.5837193399461351,3.3954346562170556e-05,3.3954346562170556e-05,0.2108770055178989,0.2109549741890224,1.5836905037807008,5.848230710570905e-05,0.18355491958893874,2.8836165434364958e-05,0.0011623751072577621
