D,eta,coeff_l1,coeff_l2,projected_logdet_part_kernel,projected_logdet_part_action,tree_diag_susceptibility_parented,schur_bg_kernel,schur_full_kernel,projected_schur_gain,projected_schur_action,projected_logdet_schur_response_action,projected_logdet_schur_response_weight,projected_logdet_schur_response_weight_residual,shell_spread,shell_access_parented,hk_loop_local_prefactor_diag,eymh_parented_prefactor_diag,projected_logdet_schur_prefactor_recon,projected_logdet_schur_prefactor_residual,projected_logdet_part_share,projected_schur_share,mu_mumu_uv_rge,mu_mumu_uv_rge_const,abs_mu_diff_vs_const
19.200000000000003,3.0500000000000003,0.4312109123509087,0.280499844820054,1.5372946556442435,0.43002415447440784,0.4091892660166039,1.2685122027208124,1.7875737798852471,1.4091892660166039,0.3430145503800086,0.7730387048544165,0.6794175768682088,0.0,0.1021732919162485,0.3044694702587371,0.1907155475682234,0.0394517823820258,0.03945178238202585,5.551115123125783e-17,0.5562776504902076,0.44372234950979234,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,3.0500000000000003,0.0,0.0,1.0,0.0,0.0,1.3261537967964965,1.3261537967964965,1.0,0.0,0.0,1.0,0.0,0.110020904054865,0.3148270397844881,0.1978582751435992,0.0622911350603241,0.0622911350603241,0.0,0.0,0.0,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,3.24,0.546060374720069,0.3921821127417072,1.3923643046915468,0.33100324081179705,0.8457798167488121,1.052928468881864,1.9434741163423745,1.8457798167488122,0.6129018530993461,0.9439050939111431,0.6237831126232055,0.0,0.0771814943481594,0.26767767385469626,0.2594822797956052,0.043326486071318,0.043326486071317984,-1.3877787807814457e-17,0.3506742817122215,0.6493257182877786,3.0219159993113847,3.021916174961064,1.7564967924599273e-07
4.8,3.24,0.5501795270015617,0.3967445145446969,1.386735057025165,0.32695210435894345,0.771882895223884,1.3330127461264274,2.3619424839768346,1.771882895223884,0.5720427637823293,0.8989948681412727,0.6379486823435451,-1.1102230246251565e-16,0.0711178604801251,0.25767406620130606,0.2385972532567175,0.0392212919608874,0.03922129196088744,3.469446951953614e-17,0.3636862855901915,0.6363137144098086,13.935930012621332,13.935933057157367,3.0445360348352324e-06
5.6,3.24,0.546843403847922,0.3979681596702266,1.3740883298328685,0.3177904783662249,1.0622507684865727,1.0489632309804584,2.1632252292036087,2.0622507684865727,0.7237979924033541,1.041588470769579,0.594048546179086,-1.1102230246251565e-16,0.1092096338293002,0.31377884425076946,0.2408620932557482,0.0448966619673072,0.0448966619673072,0.0,0.30510176262936645,0.6948982373706335,58.01941450356524,58.019343491234025,7.101233121176165e-05
6.4,3.24,0.5249822991117343,0.3726541236448598,1.4087655705429512,0.3427138390475567,0.8684033508401607,1.2368422574530327,2.310920218285955,1.8684033508401607,0.6250842430718253,0.967798082119382,0.616375427381109,0.0,0.1316552460415761,0.3410845234930134,0.2348317398037009,0.0493701135805135,0.04937011358051349,-6.938893903907228e-18,0.3541170884499454,0.6458829115500546,59.88037558751555,59.87959498467501,0.0007806028405425991
7.2,3.24,0.5085810105526215,0.3470600391854535,1.465397778857676,0.38212672701832223,0.3844350737644861,1.5397550802947837,2.131690938167151,1.384435073764486,0.3252921674512543,0.7074188944695765,0.7020789286973231,1.1102230246251565e-16,0.1406987183843505,0.35120411348378744,0.2205935934157932,0.0543924258186459,0.05439242581864594,3.469446951953614e-17,0.540170371481018,0.45982962851898196,3.531496829228195,3.5313993859636685,9.74432645266532e-05
8.0,3.24,0.5340456193684134,0.3605063234985782,1.4813765655639592,0.39297176735754946,0.3511645500521373,1.5891268740470006,2.147171897747475,1.3511645500521374,0.30096685026744696,0.6939386176249964,0.706827021285497,-1.1102230246251565e-16,0.1520636193182569,0.3633075560105363,0.2258410747793691,0.05799499376634,0.057994993766340056,5.551115123125783e-17,0.5662918266495883,0.4337081733504116,2.3246521073336437,2.3245432238219537,0.00010888351169002775
8.8,3.24,0.4659139784670104,0.3128373885511136,1.489316800094967,0.39831749137716,0.640799812762105,1.1526414316992488,1.891253845313972,1.6407998127621048,0.4951838136622443,0.8935013050394043,0.6397033968200762,1.1102230246251565e-16,0.115172233250979,0.32136821487248435,0.2223372469819722,0.0457081665366069,0.04570816653660696,6.245004513516506e-17,0.4457939670939751,0.5542060329060249,1.583700000299672,1.5836904959055635,9.504394108406089e-06
9.6,3.24,0.4654103915303264,0.3110229145848246,1.4963861815506072,0.4030529889869114,0.7998543905233765,1.1066533286499558,1.991814852357932,1.7998543905233764,0.5877057674763307,0.9907587564632421,0.6093396932250175,0.0,0.1148568546515892,0.3209732984685203,0.2103436369428326,0.0411393810786049,0.04113938107860492,1.3877787807814457e-17,0.40681244183569826,0.5931875581643018,0.9999999967824256,0.999999996782518,9.248157795127554e-14
10.4,3.24,0.4844721660633337,0.3229405195791711,1.500190086690444,0.4055918245395943,0.7700606330774932,1.191089660939199,2.1083009192940954,1.7700606330774933,0.5710138019750002,0.9766056265145945,0.6136670183958753,-1.1102230246251565e-16,0.1253376268973251,0.3337331239271595,0.2165968878056446,0.0443592616237788,0.04435926162377883,2.7755575615628914e-17,0.4153076876969366,0.5846923123030634,0.4950631434294777,0.4950549972524102,8.146177067513971e-06
11.2,3.24,0.5036498075977955,0.3353439226808478,1.501890368465473,0.4067245603088239,0.7268561944500779,1.263616892757297,2.182084658669698,1.7268561944500778,0.5463025267050591,0.9530270870138831,0.6209445183279885,0.0,0.1353663151635882,0.3452926237866013,0.2141961374641878,0.0459252716148124,0.0459252716148124,0.0,0.42677124905569347,0.5732287509443065,0.1519945676696716,0.1519899027152582,4.664954413396982e-06
12.0,3.24,0.5221458814905892,0.3475023419299649,1.502567949875347,0.40717561094728705,0.6621246224160577,1.324701506182844,2.2018189907781425,1.6621246224160577,0.5080966770253051,0.9152722879725922,0.6327776742874729,-1.1102230246251565e-16,0.1446435501863265,0.3554793714957137,0.2033633873147403,0.0457444403484645,0.04574444034846455,5.551115123125783e-17,0.4448682826934665,0.5551317173065334,0.0381622818819095,0.0381608226186711,1.4592632384055615e-06
12.8,3.24,0.4340747004357998,0.2840870428057598,1.527963740087195,0.4239359601533332,0.7104658705194861,1.114287005200122,1.9059498923581777,1.7104658705194862,0.5367657723101146,0.9607017324634477,0.6185663196930686,-1.1102230246251565e-16,0.1006380909200492,0.3023840820031647,0.2100711557195202,0.0392926771287947,0.03929267712879474,3.469446951953614e-17,0.4412773973731362,0.5587226026268639,0.00236141144432,0.0023614516194982,4.0175178199833295e-08
13.6,3.24,0.4287132021927234,0.2799035201320997,1.5316463401045954,0.42634319617308924,0.611551363948794,1.1152775579450587,1.7973270696878394,1.611551363948794,0.47719729514350134,0.9035404913165905,0.6365003916553618,0.0,0.0980848135726996,0.2988704261474397,0.2082773251008593,0.0396208336767878,0.039620833676787884,8.326672684688674e-17,0.47185842833877306,0.528141571661227,0.0001779129231372,0.0001779164843684,3.561231200015745e-09
14.4,3.24,0.4446159424963374,0.2908221114023344,1.528824408682044,0.42449907972571105,0.5818239755767357,1.195999582362392,1.8918608141605944,1.5818239755767358,0.45857859613633,0.8830776758620411,0.6430461155646896,1.1102230246251565e-16,0.1074074264709029,0.31143214686360643,0.1981620938639441,0.0396849777612351,0.039684977761235175,7.632783294297951e-17,0.4807041230108374,0.5192958769891625,4.388386466592963e-05,4.3884396905295314e-05,5.322393656852871e-10
15.2,3.24,0.4601809990980622,0.3015492512351958,1.5260558506216957,0.42268653155143443,0.6485343890704334,1.2635129579283289,2.0829445621809537,1.6485343890704334,0.49988664413732004,0.9225731756887545,0.6304719659027836,-1.1102230246251565e-16,0.1161901986479192,0.3226380950411735,0.205104029139777,0.0417210871933746,0.04172108719337463,3.469446951953614e-17,0.4581604393991559,0.541839560600844,1.2121931627394548e-05,1.2121913277646093e-05,1.8349748454792253e-11
16.0,3.24,0.4756888281421429,0.3123047027050726,1.5231561485366534,0.4207845956021149,0.5944650747304792,1.3217878591111365,2.1075445775554784,1.5944650747304792,0.46653830364105725,0.8873228992431721,0.6416826259536447,1.1102230246251565e-16,0.1245991237260836,0.33285771202960807,0.2036891577435576,0.0435057656976677,0.043505765697667745,4.163336342344337e-17,0.47421811829832905,0.5257818817016711,1.7641018759043795e-06,1.764080668201318e-06,2.12077030614408e-11
16.8,3.24,0.4907632624612678,0.3225858831060226,1.5213414106530236,0.4195924526863959,0.5659170642681399,1.3729068193667717,2.1498582160965247,1.56591706426814,0.4484716359287099,0.8680640886151059,0.6478914939184153,0.0,0.1326858033760381,0.3422610674663284,0.1940657427146949,0.0430336969740628,0.043033696974062834,3.469446951953614e-17,0.48336575396847287,0.5166342460315271,3.481442538514595e-07,3.4813779616615953e-07,6.457685299970352e-12
17.6,3.24,0.4386002545769712,0.2846424832219891,1.5408812121517095,0.432354468455499,0.5279265399403031,1.2679119024066776,1.9372762459933623,1.5279265399403033,0.42391161363334406,0.856266082088843,0.6517247028955903,-1.1102230246251565e-16,0.1070237670782771,0.31092929648788725,0.2011363173486186,0.0407583243672751,0.040758324367275105,6.938893903907228e-18,0.5049300416066691,0.495069958393331,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,3.24,0.4179237790947546,0.2712877898789954,1.5405182049703174,0.43211885655718146,0.4272097161359024,1.20297833384972,1.7169023663712997,1.4272097161359023,0.35572129065108377,0.7878401472082652,0.6744079570837195,2.220446049250313e-16,0.0942160330487811,0.2934342948281214,0.1999781067668977,0.0395745521139277,0.03957455211392779,9.020562075079397e-17,0.5484854485880256,0.45151455141197444,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,3.24,0.4312109123509087,0.280499844820054,1.5372946556442435,0.43002415447440784,0.4091892660166039,1.2685122027208124,1.7875737798852471,1.4091892660166039,0.3430145503800086,0.7730387048544165,0.6794175768682088,0.0,0.1021732919162485,0.3044694702587371,0.1907155475682234,0.0394517823820258,0.03945178238202585,5.551115123125783e-17,0.5562776504902076,0.44372234950979234,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,3.24,0.0,0.0,1.0,0.0,0.0,1.3261537967964965,1.3261537967964965,1.0,0.0,0.0,1.0,0.0,0.110020904054865,0.3148270397844881,0.1978582751435992,0.0622911350603241,0.0622911350603241,0.0,0.0,0.0,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,3.43,0.5467297190848623,0.3927708753141946,1.3919813139085462,0.33072813790585204,0.846247816332738,1.052928468881864,1.9439668864277149,1.846247816332738,0.6131553721045881,0.9438835100104401,0.623789844495912,0.0,0.0771814943481594,0.26767767385469626,0.2594822797956052,0.0433269536511276,0.04332695365112761,1.3877787807814457e-17,0.3503908420883356,0.6496091579116645,3.0620297195557646,3.062029898920802,1.7936503748927635e-07
4.8,3.43,0.5502152437610232,0.3967649428840129,1.3867536777861664,0.32696553203994894,0.7718466839817641,1.3330127461264274,2.361894213929536,1.7718466839817644,0.572022326984706,0.898987859024655,0.637950918075818,-1.1102230246251565e-16,0.0711178604801251,0.25767406620130606,0.2385972532567175,0.0392214294144329,0.03922142941443292,2.0816681711721685e-17,0.36370405757724683,0.6362959424227532,13.948240183464424,13.948243233018085,3.0495536602614948e-06
5.6,3.43,0.5468448218348994,0.397967711351565,1.3740934408415264,0.3177941979227058,1.0622437009746428,1.0489632309804584,2.16321781564346,2.062243700974643,0.7237945653109032,1.0415887632336092,0.5940484593101764,-1.1102230246251565e-16,0.1092096338293002,0.31377884425076946,0.2408620932557482,0.0448966554019783,0.044896655401978326,2.7755575615628914e-17,0.3051052480022103,0.6948947519977896,58.02241068754528,58.0223396696202,7.101792508024118e-05
6.4,3.43,0.5249823665892096,0.3726540180684422,1.4087661507323141,0.3427142508898502,0.8684026764746456,1.2368422574530327,2.3109193842021893,1.868402676474646,0.6250838821403186,0.9677981330301688,0.6163754116910302,0.0,0.1316552460415761,0.3410845234930134,0.2348317398037009,0.0493701123237778,0.049370112323777846,4.85722573273506e-17,0.3541174953673597,0.6458825046326403,59.8805279485709,59.879747342371076,0.0007806061998252289
7.2,3.43,0.5085810184347319,0.3470600335647804,1.4653978253010307,0.3821267587116649,0.3844350431833302,1.5397550802947837,2.131690891079661,1.3844350431833303,0.3252921453619873,0.7074189040736523,0.7020789253259135,0.0,0.1406987183843505,0.35120411348378744,0.2205935934157932,0.0543924255574514,0.05439242555745145,4.85722573273506e-17,0.5401704089489248,0.4598295910510752,3.531497135699873,3.5313996924189404,9.744328093264087e-05
8.0,3.43,0.5340456200771644,0.3605063230770954,1.4813765692618852,0.39297176985382626,0.3511645488074502,1.5891268740470006,2.1471718957695094,1.3511645488074502,0.30096684934625106,0.6939386192000774,0.7068270207288421,-1.1102230246251565e-16,0.1520636193182569,0.3633075560105363,0.2258410747793691,0.0579949937206666,0.057994993720666646,4.85722573273506e-17,0.566291828961495,0.4337081710385049,2.3246521043825243,2.3245432208704577,0.0001088835120666154
8.8,3.43,0.4659139784659171,0.312837388480457,1.4893168004278452,0.39831749160067065,0.6407998120616606,1.1526414316992488,1.8912538445066107,1.6407998120616605,0.49518381323535227,0.893501304836023,0.639703396885128,-1.1102230246251565e-16,0.115172233250979,0.32136821487248435,0.2223372469819722,0.045708166541255,0.04570816654125505,4.85722573273506e-17,0.44579396744559946,0.5542060325544005,1.5836999981471271,1.583690493753113,9.504394014037132e-06
9.6,3.43,0.465410391575379,0.31102291465125,1.496386181375876,0.4030529888701427,0.7998543908857376,1.1066533286499558,1.99181485275894,1.7998543908857376,0.5877057676776588,0.9907587565478015,0.6093396931992547,0.0,0.1148568546515892,0.3209732984685203,0.2103436369428326,0.0411393810768655,0.04113938107686555,4.85722573273506e-17,0.4068124416831197,0.5931875583168803,0.9999999979727476,0.9999999979728132,6.561418075534675e-14
10.4,3.43,0.4844721664979867,0.3229405202796611,1.5001900847823058,0.4055918232676633,0.7700606360286846,1.191089660939199,2.108300922809229,1.7700606360286846,0.5710138036422827,0.976605626909946,0.6136670182745683,0.0,0.1253376268973251,0.3337331239271595,0.2165968878056446,0.0443592616150101,0.04435926161501008,-2.0816681711721685e-17,0.415307686226411,0.584692313773589,0.4950631487629716,0.4950550025856873,8.146177284285017e-06
11.2,3.43,0.5036498099517994,0.3353439258445938,1.5018903613158106,0.40672455554838166,0.7268562023548515,1.263616892757297,2.1820846686583035,1.7268562023548515,0.5463025312826109,0.9530270868309925,0.6209445183847709,1.1102230246251565e-16,0.1353663151635882,0.3452926237866013,0.2141961374641878,0.045925271619012,0.04592527161901205,4.85722573273506e-17,0.42677124414251744,0.5732287558574826,0.1519945730352747,0.1519899080805709,4.66495470380357e-06
12.0,3.43,0.5221458631928058,0.3475023193817236,1.5025679947167203,0.407175640790445,0.6621245626110603,1.324701506182844,2.2018189115543727,1.6621245626110606,0.5080966410442497,0.9152722818346947,0.6327776762294351,0.0,0.1446435501863265,0.3554793714957137,0.2033633873147403,0.0457444404888519,0.0457444404888519,0.0,0.44486831828256335,0.5551316817174367,0.0381622716974317,0.0381608124348089,1.4592626228007721e-06
12.8,3.43,0.4340747405396182,0.2840871200223699,1.5279634659446644,0.4239357807364085,0.7104663267680679,1.114287005200122,1.9059504007500436,1.710466326768068,0.536766039049445,0.9607018197858535,0.6185662926857196,-1.1102230246251565e-16,0.1006380909200492,0.3023840820031647,0.2100711557195202,0.0392926754132292,0.03929267541322923,2.7755575615628914e-17,0.44127717050739684,0.5587228294926032,0.0023614144605886,0.0023614546357771,4.0175188500187614e-08
13.6,3.43,0.4287134178022261,0.279903880458599,1.5316451386805185,0.4263424117723326,0.6115558229747904,1.1152775579450587,1.7973320427394635,1.6115558229747904,0.4772000620548933,0.903542473827226,0.6364997607212765,-1.1102230246251565e-16,0.0980848135726996,0.2988704261474397,0.2082773251008593,0.0396207944024452,0.03962079440244527,6.938893903907228e-17,0.4718565248697508,0.5281434751302492,0.0001779154452104,0.000177919006468,3.5612576000133844e-09
14.4,3.43,0.4446140923970056,0.2908197408683011,1.5288305087870597,0.4245030697802989,0.5818182584771533,1.195999582362392,1.8918539765118814,1.5818182584771532,0.4585749818846797,0.8830780516649785,0.6430459947353914,1.1102230246251565e-16,0.1074074264709029,0.31143214686360643,0.1981620938639441,0.0396849703043702,0.039684970304370265,6.245004513516506e-17,0.48070843679098313,0.5192915632090169,4.3883431764646896e-05,4.388396400632286e-05,5.322416759642626e-10
15.2,3.43,0.4601815186523479,0.3015516488650713,1.5260454399248045,0.4226797095649404,0.6485385724832039,1.2635129579283289,2.082949847977198,1.648538572483204,0.49988918178984965,0.92256889135479,0.6304733164804589,0.0,0.1161901986479192,0.3226380950411735,0.205104029139777,0.0417211765670058,0.04172117656700581,6.938893903907228e-18,0.4581551725034174,0.5418448274965826,1.2121977016622507e-05,1.2121958662404692e-05,1.835421781566811e-11
16.0,3.43,0.4755892921072641,0.3121886831599222,1.5234033703381813,0.42094689133311175,0.5938103774465715,1.3217878591111365,2.106679206634216,1.5938103774465715,0.4661276130950677,0.8870745044281795,0.6417623262214044,-1.1102230246251565e-16,0.1245991237260836,0.33285771202960807,0.2036891577435576,0.0435111693365305,0.043511169336530556,5.551115123125783e-17,0.4745338629751962,0.5254661370248038,1.75940313852702e-06,1.7593820457415598e-06,2.109278546028287e-11
16.8,3.43,0.4914128043047492,0.3233310656273478,1.5198440748379014,0.41860774725277067,0.569285341977897,1.3729068193667717,2.1544825475337714,1.5692853419778972,0.45062031953455756,0.8692280667873282,0.6475145378427715,-1.1102230246251565e-16,0.1326858033760381,0.3422610674663284,0.1940657427146949,0.0430086591186749,0.04300865911867492,2.0816681711721685e-17,0.4815856312600987,0.5184143687399013,3.531770864875527e-07,3.5317047052942285e-07,6.6159581298558064e-12
17.6,3.43,0.4410367983505291,0.2876304861315658,1.5333451063625898,0.42745169286002205,0.5353027450111023,1.2679119024066776,1.946628624197221,1.5353027450111023,0.42872758961253354,0.8561792824725556,0.6517529882364431,-1.1102230246251565e-16,0.1070237670782771,0.31092929648788725,0.2011363173486186,0.0407600933091185,0.04076009330911849,-6.938893903907228e-18,0.49925488926289663,0.5007451107371034,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,3.43,0.4179237790947546,0.2712877898789954,1.5405182049703174,0.43211885655718146,0.4272097161359024,1.20297833384972,1.7169023663712997,1.4272097161359023,0.35572129065108377,0.7878401472082652,0.6744079570837195,2.220446049250313e-16,0.0942160330487811,0.2934342948281214,0.1999781067668977,0.0395745521139277,0.03957455211392779,9.020562075079397e-17,0.5484854485880256,0.45151455141197444,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,3.43,0.4312109123509087,0.280499844820054,1.5372946556442435,0.43002415447440784,0.4091892660166039,1.2685122027208124,1.7875737798852471,1.4091892660166039,0.3430145503800086,0.7730387048544165,0.6794175768682088,0.0,0.1021732919162485,0.3044694702587371,0.1907155475682234,0.0394517823820258,0.03945178238202585,5.551115123125783e-17,0.5562776504902076,0.44372234950979234,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,3.43,0.0,0.0,1.0,0.0,0.0,1.3261537967964965,1.3261537967964965,1.0,0.0,0.0,1.0,0.0,0.110020904054865,0.3148270397844881,0.1978582751435992,0.0622911350603241,0.0622911350603241,0.0,0.0,0.0,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,3.62,0.5473899267973392,0.3933495466300519,1.3916119428304907,0.33046274634454603,0.8466947516531363,1.052928468881864,1.944437477350311,1.8466947516531362,0.6133974204518626,0.9438601667964086,0.6237971251683259,0.0,0.0771814943481594,0.26767767385469626,0.2594822797956052,0.043327459349255,0.043327459349254964,-3.469446951953614e-17,0.350118331051285,0.6498816689487151,3.102314893047456,3.102315076186561,1.8313910521428056e-07
4.8,3.62,0.5502509147228709,0.3967853171467689,1.3867723702067731,0.3269790112143165,0.7718104079330736,1.3330127461264274,2.3618458574942522,1.7718104079330739,0.5720018531929417,0.8989808644072582,0.6379531491910144,0.0,0.0711178604801251,0.25767406620130606,0.2385972532567175,0.039221566584119,0.03922156658411904,3.469446951953614e-17,0.363721881254847,0.6362781187451529,13.96055230910861,13.960555363686618,3.0545780074220374e-06
5.6,3.62,0.5468462395828367,0.3979672628110584,1.3740985520270323,0.3177979175940528,1.062236633258459,1.0489632309804584,2.163210401869056,2.0622366332584594,0.7237911381076627,1.0415890557017156,0.5940483724400687,-2.220446049250313e-16,0.1092096338293002,0.31377884425076946,0.2408620932557482,0.0448966488365589,0.04489664883655891,6.938893903907228e-18,0.3051087334821824,0.6948912665178175,58.02540680860932,58.02533578509067,7.102351865029277e-05
6.4,3.62,0.52498243406547,0.3726539124916921,1.408766730920003,0.3427146627307856,0.8684020021093537,1.2368422574530327,2.310918550118699,1.8684020021093537,0.6250835212088008,0.9677981839395864,0.6163753960013738,0.0,0.1316552460415761,0.3410845234930134,0.2348317398037009,0.049370111067076,0.049370111067076033,3.469446951953614e-17,0.354117902283829,0.6458820977161711,59.88068030856487,59.8798996990058,0.0007806095590723316
7.2,3.62,0.5085810263168361,0.3470600279440816,1.4653978717444778,0.38212679040506964,0.3844350126021256,1.5397550802947837,2.1316908439920956,1.3844350126021254,0.32529212327268425,0.7074189136777539,0.7020789219544948,0.0,0.1406987183843505,0.35120411348378744,0.2205935934157932,0.0543924252962562,0.05439242529625626,5.551115123125783e-17,0.5401704464168984,0.45982955358310157,3.5314974421699814,3.531399998872644,9.744329733729629e-05
8.0,3.62,0.5340456207861755,0.3605063226573905,1.4813765729532269,0.39297177234565833,0.3511645475664007,1.5891268740470006,2.1471718937973243,1.3511645475664007,0.30096684842774746,0.6939386207734057,0.7068270201728066,1.1102230246251565e-16,0.1520636193182569,0.3633075560105363,0.2258410747793691,0.057994993675044,0.057994993675044064,6.245004513516506e-17,0.5662918312684269,0.4337081687315732,2.3246521014889914,2.3245432179765415,0.00010888351244986438
8.8,3.62,0.4659139784512514,0.3128373883864843,1.489316800828339,0.3983174918695818,0.6407998112584589,1.1526414316992488,1.8912538435808073,1.640799811258459,0.49518381274583395,0.8935013046154158,0.6397033969556896,-1.1102230246251565e-16,0.115172233250979,0.32136821487248435,0.2223372469819722,0.0457081665462968,0.04570816654629682,2.0816681711721685e-17,0.4457939678566302,0.5542060321433698,1.583699995445753,1.5836904910518463,9.504393906567543e-06
9.6,3.62,0.4654103915230085,0.3110229145700973,1.4963861815979347,0.40305298901853925,0.7998543904537672,1.1066533286499558,1.9918148522808987,1.7998543904537672,0.5877057674376558,0.990758756456195,0.6093396932271645,0.0,0.1148568546515892,0.3209732984685203,0.2103436369428326,0.0411393810787498,0.04113938107874987,6.938893903907228e-17,0.4068124418705147,0.5931875581294853,0.9999999965620628,0.9999999965621592,9.636735853746359e-14
10.4,3.62,0.4844721663398367,0.3229405200893606,1.5001900851766103,0.4055918235304997,0.770060635338375,1.191089660939199,2.1083009219870084,1.7700606353383752,0.5710138032522908,0.9766056267827905,0.6136670183135838,0.0,0.1253376268973251,0.3337331239271595,0.2165968878056446,0.0443592616178303,0.04435926161783034,4.163336342344337e-17,0.4153076865496173,0.5846923134503826,0.4950631473764366,0.4950550011992058,8.146177230772267e-06
11.2,3.62,0.5036498095027844,0.3353439256266921,1.501890360952749,0.40672455530664525,0.726856206081032,1.263616892757297,2.1820846733667683,1.726856206081032,0.5463025334403936,0.9530270887470389,0.6209445177898917,1.1102230246251565e-16,0.1353663151635882,0.3452926237866013,0.2141961374641878,0.0459252715750145,0.045925271575014574,7.632783294297951e-17,0.42677124303084923,0.5732287569691508,0.1519945747630924,0.1519899098082795,4.664954812882982e-06
12.0,3.62,0.5221458756011065,0.3475023335650048,1.502567969096623,0.40717562373957095,0.6621246172670329,1.324701506182844,2.2018189839572218,1.662124617267033,0.5080966739274478,0.9152722976670188,0.6327776712202645,-1.1102230246251565e-16,0.1446435501863265,0.3554793714957137,0.2033633873147403,0.0457444401267315,0.0457444401267315,0.0,0.4448682919579674,0.5551317080420326,0.0381622809276319,0.0381608216644434,1.4592631885010365e-06
12.8,3.62,0.4340746563380275,0.2840869928195295,1.5279638537121618,0.4239360345169843,0.7104656169481972,1.114287005200122,1.9059496098069855,1.710465616948197,0.5367656240631883,0.9607016585801726,0.6185663425439218,0.0,0.1006380909200492,0.3023840820031647,0.2100711557195202,0.0392926785803306,0.0392926785803306,0.0,0.4412775087153718,0.5587224912846281,0.00236140934825,0.002361449523415,4.0175164999888685e-08
13.6,3.62,0.4287127604796886,0.2799028987756009,1.53164816211278,0.4263443857473749,0.611548722797986,1.1152775579450587,1.7973241240716162,1.611548722797986,0.47719565625501714,0.903540042002392,0.6365005346497095,-1.1102230246251565e-16,0.0980848135726996,0.2988704261474397,0.2082773251008593,0.0396208425778904,0.03962084257789045,4.85722573273506e-17,0.47185997955610937,0.5281400204438906,0.0001779119655282,0.0001779155267526,3.5612243999810344e-09
14.4,3.62,0.4446149191915314,0.2908208254751038,1.5288276500322133,0.4245011998820317,0.5818237080610525,1.195999582362392,1.891860494211949,1.5818237080610527,0.4585784270178251,0.8830796268998569,0.6430454882613511,-1.1102230246251565e-16,0.1074074264709029,0.31143214686360643,0.1981620938639441,0.0396849390478079,0.039684939047807885,-1.3877787807814457e-17,0.4807054618305344,0.5192945381694655,4.388413661723627e-05,4.388466885944991e-05,5.322422136404487e-10
15.2,3.62,0.4601870174368383,0.3015570934458939,1.5260361219770353,0.42267360360244877,0.6485423168050436,1.2635129579283289,2.082954578976361,1.6485423168050437,0.49989145308495303,0.9225650566874017,0.6304745253093507,0.0,0.1161901986479192,0.3226380950411735,0.205104029139777,0.0417212565605001,0.04172125656050009,-1.3877787807814457e-17,0.4581504583753878,0.5418495416246122,1.2122282839297597e-05,1.2122264480679228e-05,1.8358618368669532e-11
16.0,3.62,0.4756326967585287,0.3122381825258021,1.5233008753476982,0.4208796087994251,0.594408238501221,1.3217878591111365,2.1074694521176873,1.594408238501221,0.4665026570513804,0.8873822658508055,0.6416635789759946,-1.1102230246251565e-16,0.1245991237260836,0.33285771202960807,0.2036891577435576,0.043504474321973,0.043504474321973005,6.938893903907228e-18,0.4742934640415578,0.5257065359584422,1.7637790558092575e-06,1.7637578597951345e-06,2.1196014123023963e-11
16.8,3.62,0.4908860351595348,0.3227256287243582,1.5210630686501916,0.4194094776707449,0.5679251878123427,1.3729068193667717,2.1526151826044915,1.5679251878123426,0.449753208935596,0.8691626866063409,0.6475357054975939,2.220446049250313e-16,0.1326858033760381,0.3422610674663284,0.1940657427146949,0.0430100650986142,0.0430100650986142,0.0,0.482544274085598,0.517455725914402,3.511825375023833e-07,3.51175987936397e-07,6.549565986290219e-12
17.6,3.62,0.4410367983505292,0.2876304861315658,1.53334510636259,0.42745169286002216,0.5353027450111023,1.2679119024066776,1.946628624197221,1.5353027450111023,0.42872758961253354,0.8561792824725557,0.6517529882364431,0.0,0.1070237670782771,0.31092929648788725,0.2011363173486186,0.0407600933091185,0.04076009330911849,-6.938893903907228e-18,0.4992548892628967,0.5007451107371033,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,3.62,0.4179237790947546,0.2712877898789954,1.5405182049703174,0.43211885655718146,0.4272097161359024,1.20297833384972,1.7169023663712997,1.4272097161359023,0.35572129065108377,0.7878401472082652,0.6744079570837195,2.220446049250313e-16,0.0942160330487811,0.2934342948281214,0.1999781067668977,0.0395745521139277,0.03957455211392779,9.020562075079397e-17,0.5484854485880256,0.45151455141197444,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
