D,eta,loop_trace_p1,loop_trace_p2,h_part_neff,h_part_imbalance,h_part_ratio_low_high,coeff_participation_access_parented,coeff_participation_access_parented_exact,coeff_participation_access_parented_exact_residual,eymh_parented_prefactor_diag,mu_mumu_uv_rge,mu_mumu_uv_rge_const,abs_mu_diff_vs_const
6.4,2.29,0.5848490959146838,0.4151509040853162,1.9440172104359341,0.16969819182936757,0.7098427730935183,0.8425216751476001,0.8425216751476001,0.0,0.0493701198646799,59.87961376479858,59.87883317875469,0.0007805860438878653
7.2,2.29,0.5943859028483375,0.4056140971516624,1.9311827010623903,0.1887718056966749,0.6824086762622268,0.8260803086033626,0.8260803086033626,0.0,0.0543924271246186,3.5314952968831004,3.531397853700598,9.744318250248796e-05
8.0,2.29,0.5969978836247092,0.4030021163752909,1.927461234429973,0.19399576724941853,0.6750478141202756,0.8216129344893957,0.8216129344893954,-2.220446049250313e-16,0.0579949939946481,2.3246521219185827,2.3245432384087983,0.00010888350978444095
8.8,2.29,0.5982833519734151,0.4017166480265848,1.9255978470853627,0.1965667039468303,0.6714488155178271,0.8194198042016235,0.8194198042016235,0.0,0.0457081665112687,1.5837000138984771,1.5836905095038265,9.504394650639014e-06
9.6,2.29,0.5994209520016874,0.4005790479983125,1.9239314024533405,0.19884190400337481,0.6682766871271876,0.8174819185322618,0.8174819185322618,0.0,0.0411393810758908,0.9999999976953478,0.9999999976954088,6.106226635438361e-14
10.4,2.29,0.60003041147758,0.3999695885224201,1.9230319298960932,0.20006082295516028,0.666582194621588,0.8164448509370297,0.8164448509370292,-4.440892098500626e-16,0.0443592616290407,0.4950631435791765,0.495054997402103,8.146177073509175e-06
11.2,2.29,0.6003022284143198,0.3996977715856802,1.922629268246755,0.20060445682863937,0.6658275659603496,0.8159825769955811,0.8159825769955812,1.1102230246251565e-16,0.0459252716096288,0.1519945771914366,0.1519899122364957,4.664954940919452e-06
12.0,2.29,0.600410465109904,0.3995895348900961,1.9224686724477114,0.2008209302198087,0.6655272652800135,0.8157985445439423,0.8157985445439416,-6.661338147750939e-16,0.045744440868856,0.0381622595809512,0.0381608003190997,1.4592618515010813e-06
12.8,2.29,0.604424712434565,0.395575287565435,1.9164098763536785,0.20884942486913013,0.6544657745248293,0.8089905898864521,0.8089905898864519,-2.220446049250313e-16,0.0392926742806846,0.0023614133143692,0.0023614534895632,4.0175194000128395e-08
13.6,2.29,0.6050001111023071,0.3949998888976929,1.915525161604945,0.21000022220461437,0.6528922584460439,0.8080174864729378,0.8080174864729376,-2.220446049250313e-16,0.0396208241404996,0.0001779135393906,0.0001779171006294,3.5612388000019236e-09
14.4,2.29,0.6045598120896375,0.3954401879103624,1.916202514832815,0.20911962417927502,0.6540960546873582,0.8087620507215693,0.8087620507215693,0.0,0.039684875172823,4.3885121167735565e-05,4.388565341339088e-05,5.322456553182725e-10
15.2,2.29,0.6041271279520962,0.3958728720479039,1.9168658444146784,0.2082542559041931,0.6552807409755876,0.8094941265849855,0.809494126584985,-5.551115123125783e-16,0.0417206814942006,1.2123073277340856e-05,1.2123054916164692e-05,1.836117616422475e-11
16.0,2.29,0.6036558237221343,0.3963441762778656,1.9175857702548522,0.2073116474442687,0.6565731012649102,0.8102919851910855,0.8102919851910855,0.0,0.043499180003252,1.7682442152188234e-06,1.7682229076381492e-06,2.130758067422476e-11
16.8,2.29,0.6034874735579798,0.39651252644202,1.917842267147939,0.20697494711596046,0.6570352224617049,0.8105770922384284,0.8105770922384279,-5.551115123125783e-16,0.0430529068705488,3.4506923069910597e-07,3.4506286654089053e-07,6.364158215435055e-12
17.6,2.29,0.605264992326366,0.394735007673634,1.9151165304853885,0.21052998465273215,0.6521689056498217,0.8075697528076581,0.8075697528076579,-2.220446049250313e-16,0.0407600933091185,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,2.29,0.6063795181457148,0.3936204818542851,1.9133878077438675,0.21275903629142984,0.6491322184792147,0.8056874198342772,0.805687419834277,-1.1102230246251565e-16,0.0395745521139277,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,2.29,0.5,0.5,2.0,0.0,1.0,1.0,1.0,0.0,0.0580670617382019,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,2.29,0.5,0.5,2.0,0.0,1.0,1.0,1.0,0.0,0.0622911350603241,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,2.4800000000000004,0.5822948275135592,0.4177051724864407,1.947249489302856,0.16458965502711875,0.7173430927938544,0.8469610928453885,0.8469610928453883,-1.1102230246251565e-16,0.0433250391980174,2.8633003076679997,2.863300469037758,1.6136975844460721e-07
4.8,2.4800000000000004,0.5810046430369474,0.4189953569630527,1.9488485548805161,0.16200928607389545,0.7211566413186257,0.8492094213553137,0.8492094213553131,-6.661338147750939e-16,0.0392207393039313,13.886709152073122,13.886712176606231,3.0245331092970673e-06
5.6,2.4800000000000004,0.5787820536908368,0.4212179463091632,1.95154994685196,0.1575641073816736,0.7277660798621819,0.8530920699796605,0.8530920699796605,0.0,0.0448966882277065,58.007429138970245,58.00735814901693,7.098995331489277e-05
6.4,2.4800000000000004,0.5848491959118027,0.4151508040881974,1.9440170821747818,0.16969839182360605,0.7098424807457595,0.8425215016518929,0.8425215016518923,-5.551115123125783e-16,0.0493701186077817,59.8797661316673,59.87898554226405,0.0007805894032557603
7.2,2.4800000000000004,0.594385910489416,0.405614089510584,1.9311826903034741,0.18877182097883183,0.6824086546341626,0.8260802955125865,0.8260802955125867,1.1102230246251565e-16,0.0543924268634235,3.5314956033556744,3.531398160156766,9.744319890847564e-05
8.0,2.4800000000000004,0.5969978842246042,0.4030021157753958,1.9274612335652666,0.19399576844920838,0.6750478124370994,0.8216129334650834,0.8216129334650834,0.0,0.057994993948982,2.324652119046735,2.3245432355365647,0.00010888351017035447
8.8,2.4800000000000004,0.5982833520358545,0.4017166479641456,1.9255978469943442,0.19656670407170918,0.6714488153433875,0.8194198040951829,0.8194198040951827,-2.220446049250313e-16,0.0457081665161039,1.5837000112891737,1.5836905068946263,9.504394547388273e-06
9.6,2.4800000000000004,0.5994209519393063,0.4005790480606938,1.9239314025451668,0.19884190387861328,0.6682766873008024,0.8174819186384513,0.8174819186384505,-7.771561172376096e-16,0.041139381074737,0.9999999996783836,0.9999999996784092,2.5646151868841116e-14
10.4,2.4800000000000004,0.6000304115524405,0.3999695884475596,1.923031929785324,0.2000608231048816,0.6665821944136627,0.8164448508096942,0.8164448508096935,-6.661338147750939e-16,0.0443592616320824,0.4950631422688163,0.4950549960917995,8.14617701683229e-06
11.2,2.4800000000000004,0.6003022283960936,0.3996977716039064,1.9226292682737856,0.2006044567921871,0.6658275660109267,0.8159825770265727,0.8159825770265727,0.0,0.0459252715461255,0.1519945801279112,0.1519899151728069,4.6649551042887705e-06
12.0,2.4800000000000004,0.6004104499860428,0.3995895500139572,1.92246869489791,0.200820899972085,0.6655273072333211,0.8157985702569724,0.8157985702569729,4.440892098500626e-16,0.0457444406534726,0.0381622787306244,0.0381608194675868,1.4592630376009108e-06
12.8,2.4800000000000004,0.6044246526021817,0.3955753473978183,1.9164099681396438,0.20884930520436346,0.6544659383014558,0.8089906911092709,0.8089906911092709,0.0,0.0392926721261558,0.0023614173429092,0.002361457518116,4.017520680021924e-08
13.6,2.4800000000000004,0.6049999762878544,0.3950000237121455,1.9155253693648284,0.20999995257570905,0.6528926267663313,0.808017714388943,0.8080177143889429,-1.1102230246251565e-16,0.0396208234755196,0.0001779136267562,0.0001779171879925,3.5612362999943442e-09
14.4,2.4800000000000004,0.6045591962467963,0.3954408037532037,1.9162034605829887,0.20911839249359282,0.6540977396558775,0.8087630924169807,0.8087630924169806,-1.1102230246251565e-16,0.0396848368392563,4.3886051416760646e-05,4.3886583663268195e-05,5.322465075486139e-10
15.2,2.4800000000000004,0.6041247800091439,0.3958752199908561,1.91686943769234,0.2082495600182879,0.6552871742570536,0.8094981002183104,0.8094981002183104,0.0,0.041720836192971,1.2122997471894627e-05,1.2122979105488345e-05,1.8366406282659987e-11
16.0,2.4800000000000004,0.6037111016836417,0.3962888983163583,1.9175014732764248,0.20742220336728323,0.656421419468981,0.8101983827859575,0.8101983827859576,1.1102230246251565e-16,0.0435071232701649,1.7614620046523424e-06,1.761440864127616e-06,2.1140524726351648e-11
16.8,2.4800000000000004,0.6031578580340436,0.3968421419659564,1.9183434572696139,0.2063157160680874,0.6579407640637213,0.8111354782425201,0.8111354782425197,-3.3306690738754696e-16,0.0430162107013263,3.522569373461542e-07,3.522503494640953e-07,6.587882058889914e-12
17.6,2.4800000000000004,0.605264992326366,0.394735007673634,1.9151165304853885,0.21052998465273215,0.6521689056498217,0.8075697528076581,0.8075697528076579,-2.220446049250313e-16,0.0407600933091185,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,2.4800000000000004,0.6063795181457148,0.3936204818542851,1.9133878077438675,0.21275903629142984,0.6491322184792147,0.8056874198342772,0.805687419834277,-1.1102230246251565e-16,0.0395745521139277,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,2.4800000000000004,0.5,0.5,2.0,0.0,1.0,1.0,1.0,0.0,0.0580670617382019,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,2.4800000000000004,0.5,0.5,2.0,0.0,1.0,1.0,1.0,0.0,0.0622911350603241,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,2.6700000000000004,0.5822184337652542,0.4177815662347457,1.947344802531551,0.16443686753050824,0.7175684279402121,0.8470941080778521,0.8470941080778523,2.220446049250313e-16,0.0433253329771754,2.9026660842173873,2.9026662490704944,1.6485310716518597e-07
4.8,2.6700000000000004,0.5810078615711343,0.4189921384288657,1.9488445939980257,0.16201572314226786,0.7211471068495483,0.8492038076042449,0.8492038076042454,5.551115123125783e-16,0.0392208778950012,13.899011366322384,13.899014395846113,3.0295237287703003e-06
5.6,2.6700000000000004,0.5787829603817083,0.4212170396182917,1.9515488586534397,0.15756592076341625,0.727763373234932,0.8530904836152678,0.8530904836152681,2.220446049250313e-16,0.0448966816627449,58.01042557436968,58.01035457882148,7.099554819944842e-05
6.4,2.6700000000000004,0.5848492959086107,0.4151507040913893,1.9440169539138947,0.1696985918172215,0.7098421883990114,0.8425213281567485,0.8425213281567484,-1.1102230246251565e-16,0.0493701173509156,59.87991849733976,59.87913790457715,0.0007805927626094444
7.2,2.6700000000000004,0.5943859181304303,0.4056140818695696,1.9311826795446474,0.1887718362608605,0.6824086330062803,0.8260802824219206,0.8260802824219207,1.1102230246251565e-16,0.0543924266022302,3.531495909825945,3.5313984666106317,9.744321531313105e-05
8.0,2.6700000000000004,0.5969978848246925,0.4030021151753075,1.9274612327002814,0.19399576964938506,0.6750478107533805,0.8216129324404409,0.8216129324404409,0.0,0.0579949939033326,2.324652116121986,2.3245432326114357,0.00010888351055049483
8.8,2.6700000000000004,0.5982833521092482,0.4017166478907519,1.9255978468873571,0.19656670421849692,0.6714488151383441,0.8194198039700681,0.8194198039700676,-4.440892098500626e-16,0.045708166521552,1.583700008175128,1.5836905037807008,9.504394427262142e-06
9.6,2.6700000000000004,0.5994209519539793,0.4005790480460207,1.923931402523568,0.19884190390795875,0.668276687259966,0.8174819186134739,0.8174819186134737,-1.1102230246251565e-16,0.0411393810753994,0.9999999991527662,0.9999999991528034,3.7192471324942744e-14
10.4,2.6700000000000004,0.6000304113667356,0.3999695886332644,1.9230319300601064,0.2000608227334712,0.6665821949294582,0.8164448511255725,0.8164448511255725,0.0,0.0443592616141796,0.4950631472860931,0.4950550011088644,8.146177228662843e-06
11.2,2.6700000000000004,0.6003022297114005,0.3996977702885996,1.9226292663230933,0.200604459422801,0.6658275623609744,0.8159825747900348,0.8159825747900346,-2.220446049250313e-16,0.0459252716543874,0.1519945696546374,0.1519899047001262,4.664954511207631e-06
12.0,2.6700000000000004,0.6004104592115519,0.3995895407884481,1.922468681203358,0.20082091842310373,0.6655272816419318,0.8157985545721026,0.8157985545721025,-1.1102230246251565e-16,0.0457444408121159,0.0381622668764085,0.0381608076141092,1.4592622993025994e-06
12.8,2.6700000000000004,0.6044247356085687,0.3955752643914312,1.9164098408035486,0.2088494712171376,0.654465711091628,0.808990550681297,0.8089905506812969,-1.1102230246251565e-16,0.0392926766540285,0.0023614102063553,0.0023614503815291,4.017517380014088e-08
13.6,2.6700000000000004,0.6050004978268277,0.3949995021731723,1.9155245656302136,0.2100009956536556,0.652891201894903,0.8080168326804232,0.8080168326804232,0.0,0.0396208375658124,0.0001779121532983,0.0001779157145268,3.56122849999997e-09
14.4,2.6700000000000004,0.6045586680291537,0.3954413319708462,1.916204271763405,0.2091173360583076,0.6540991848813864,0.8087639858953826,0.8087639858953825,-1.1102230246251565e-16,0.0396848039616665,4.388681883163362e-05,4.3887351078502446e-05,5.322468688251066e-10
15.2,2.6700000000000004,0.6041227661807878,0.3958772338192123,1.9168725195892304,0.20824553236157575,0.6552926921160643,0.8095015084087642,0.8095015084087641,-1.1102230246251565e-16,0.0417209688766892,1.212333954727387e-05,1.212332117576752e-05,1.8371506351044634e-11
16.0,2.6700000000000004,0.6036989178090334,0.3963010821909666,1.917520056487946,0.20739783561806657,0.6564548494293106,0.8102190132484614,0.8102190132484615,1.1102230246251565e-16,0.0435067101485916,1.7622643755717209e-06,1.7622432146402492e-06,2.116093147164547e-11
16.8,2.6700000000000004,0.603417490764053,0.3965825092359469,1.9179487898259846,0.20683498152810567,0.6572274011046493,0.810695627905226,0.8106956279052264,4.440892098500626e-16,0.0430176853966218,3.496172803375751e-07,3.496107802646275e-07,6.500072947609754e-12
17.6,2.6700000000000004,0.605264992326366,0.394735007673634,1.9151165304853885,0.21052998465273215,0.6521689056498217,0.8075697528076582,0.8075697528076579,-3.3306690738754696e-16,0.0407600933091185,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,2.6700000000000004,0.6063795181457148,0.3936204818542851,1.9133878077438675,0.21275903629142984,0.6491322184792147,0.8056874198342772,0.805687419834277,-1.1102230246251565e-16,0.0395745521139277,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,2.6700000000000004,0.5,0.5,2.0,0.0,1.0,1.0,1.0,0.0,0.0580670617382019,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,2.6700000000000004,0.5,0.5,2.0,0.0,1.0,1.0,1.0,0.0,0.0622911350603241,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,2.8600000000000003,0.5821444086530109,0.4178555913469891,1.947437084957988,0.16428881730602135,0.71778683284761,0.84722301246343,0.8472230124634305,4.440892098500626e-16,0.0433256735630975,2.942228006562086,2.9422281749560883,1.6839400229784474e-07
4.8,2.8600000000000003,0.5810110926864712,0.4189889073135288,1.9488406174904658,0.16202218537294238,0.7211375352167779,0.8491981719344301,0.8491981719344301,0.0,0.0392210162013796,13.911315590314764,13.91131862483585,3.034521085965025e-06
5.6,2.8600000000000003,0.5787838671000975,0.4212161328999024,1.9515477704105817,0.15756773420019535,0.7277606665340158,0.8530888972047498,0.8530888972047496,-2.220446049250313e-16,0.0448966750976909,58.01342194695087,58.013350945808085,7.100114278557612e-05
6.4,2.8600000000000003,0.5848493959051352,0.4151506040948647,1.9440168256532369,0.16969879181027023,0.7098418960531917,0.8425211546621196,0.8425211546621199,2.220446049250313e-16,0.049370116094081,59.880070861841375,59.879290265719426,0.0007805961219489177
7.2,2.8600000000000003,0.5943859257713965,0.4056140742286034,1.9311826687858875,0.18877185154279325,0.6824086113785345,0.8260802693313372,0.8260802693313372,0.0,0.0543924263410365,3.5314962163088297,3.5313987730771106,9.744323171911873e-05
8.0,2.8600000000000003,0.5969978854251753,0.4030021145748246,1.9274612318347275,0.19399577085035036,0.6750478090685551,0.8216129314151249,0.8216129314151251,2.220446049250313e-16,0.0579949938576565,2.324652113186516,2.3245432296755872,0.00010888351092885884
8.8,2.8600000000000003,0.5982833521625607,0.4017166478374394,1.9255978468096435,0.19656670432512124,0.6714488149894037,0.819419803879186,0.819419803879186,0.0,0.0457081665261925,1.5837000060374655,1.583690501643132,9.504394333559318e-06
9.6,2.8600000000000003,0.5994209519667026,0.4005790480332974,1.9239314025048386,0.19884190393340587,0.6682766872245545,0.8174819185918154,0.8174819185918147,-6.661338147750939e-16,0.0411393810759739,0.9999999987043356,0.9999999987043832,4.75175454539567e-14
10.4,2.8600000000000003,0.6000304114390135,0.3999695885609864,1.9230319299531589,0.20006082287802712,0.6665821947287065,0.81644485100263,0.8164448510026299,-1.1102230246251565e-16,0.0443592616178045,0.4950631456556943,0.4950549994785292,8.146177165102575e-06
11.2,2.8600000000000003,0.6003022283888604,0.3996977716111396,1.922629268284513,0.20060445677772076,0.6658275660309987,0.815982577038872,0.815982577038872,0.0,0.0459252716567949,0.1519945759017996,0.1519899109469483,4.664954851296699e-06
12.0,2.8600000000000003,0.6004104539222045,0.3995895460777955,1.9224686890549836,0.2008209078444087,0.6655272963144822,0.8157985635648557,0.8157985635648558,1.1102230246251565e-16,0.045744440332292,0.0381622779357107,0.0381608186727099,1.4592630007970175e-06
12.8,2.8600000000000003,0.6044246821864124,0.3955753178135876,1.9164099227559117,0.20884936437282509,0.6544658573218007,0.8089906410594632,0.808990641059463,-2.220446049250313e-16,0.0392926746280852,0.0023614139061123,0.0023614540812986,4.0175186300124566e-08
13.6,2.8600000000000003,0.6050003552314148,0.3949996447685851,1.9155247853818471,0.21000071046282925,0.6528915914726972,0.8080170737507324,0.8080170737507328,4.440892098500626e-16,0.039620836097214,0.0001779123387879,0.0001779159000153,3.5612273999955507e-09
14.4,2.8600000000000003,0.6045598564624598,0.3954401435375401,1.9162024466892695,0.20911971292491954,0.6540959332818274,0.8087619756651688,0.8087619756651689,1.1102230246251565e-16,0.0396848065631615,4.388610511796701e-05,4.388663736712931e-05,5.322491622989484e-10
15.2,2.8600000000000003,0.6041210198869924,0.3958789801130076,1.9168751920197689,0.2082420397739846,0.655297476964237,0.8095044638321871,0.8095044638321873,2.220446049250313e-16,0.0417210839325972,1.212325612060556e-05,1.2123237745254533e-05,1.8375351026815958e-11
16.0,2.8600000000000003,0.6036883616363918,0.3963116383636081,1.9175361556054809,0.20737672327278348,0.656483814412694,0.8102368878375593,0.8102368878375595,2.220446049250313e-16,0.0435063528166615,1.7629568769854129e-06,1.7629356984038437e-06,2.1178581569176517e-11
16.8,2.8600000000000003,0.603127283491938,0.3968727165080621,1.918389878980706,0.2062545669838764,0.6580248106341331,0.8111872845614223,0.8111872845614218,-5.551115123125783e-16,0.0429892169332644,3.555779660986111e-07,3.555712759819992e-07,6.690116611894496e-12
17.6,2.8600000000000003,0.6051683752478604,0.3948316247521395,1.915265680305428,0.21033675049572112,0.6524326797321937,0.8077330497956574,0.8077330497956572,-2.220446049250313e-16,0.0405589038714138,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,2.8600000000000003,0.6063795181457149,0.3936204818542852,1.913387807743867,0.21275903629143036,0.6491322184792139,0.8056874198342772,0.8056874198342766,-5.551115123125783e-16,0.0395745521139277,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,2.8600000000000003,0.6058794362824643,0.3941205637175357,1.9141653420701519,0.21175887256492848,0.6504933822078006,0.8065316994438597,0.8065316994438598,1.1102230246251565e-16,0.0394517823820258,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,2.8600000000000003,0.5,0.5,2.0,0.0,1.0,1.0,1.0,0.0,0.0622911350603241,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,3.0500000000000003,0.5820727515518621,0.4179272484481379,1.9475263444776625,0.1641455031037245,0.7179983040503156,0.8473478058331867,0.8473478058331866,-1.1102230246251565e-16,0.0433260586646842,2.9819800233054217,2.981980195298183,1.7199276136636854e-07
4.8,3.0500000000000003,0.5810143363697383,0.4189856636302617,1.9488366253724476,0.16202867273947655,0.7211279264607218,0.8491925143692223,0.8491925143692223,0.0,0.0392211542232726,13.923621810325049,13.923624849850247,3.03952519864481e-06
5.6,3.0500000000000003,0.578784773845998,0.421215226154002,1.9515466821233938,0.1575695476919963,0.7277579597594562,0.8530873107481184,0.853087310748118,-3.3306690738754696e-16,0.0448966685325447,58.016418256691985,58.01634724995485,7.100673713722472e-05
6.4,3.0500000000000003,0.5848494959013061,0.415150504098694,1.944016697392898,0.16969899180261222,0.7098416037085051,0.8425209811681281,0.842520981168128,-1.1102230246251565e-16,0.0493701148372804,59.8802232252355,59.87944262575423,0.0007805994812670747
7.2,3.0500000000000003,0.5943859334124764,0.4056140665875236,1.931182658026967,0.18877186682495295,0.6824085897504678,0.8260802562405593,0.8260802562405591,-1.1102230246251565e-16,0.0543924260798415,3.5314965227686694,3.531399079520546,9.744324812333005e-05
8.0,3.0500000000000003,0.5969978860257541,0.4030021139742459,1.9274612309690353,0.19399577205150795,0.67504780738346,0.821612930389645,0.8216129303896452,2.220446049250313e-16,0.0579949938119963,2.3246521102147737,2.3245432267034674,0.00010888351130633467
8.8,3.0500000000000003,0.5982833522303231,0.4017166477696768,1.9255978467108654,0.19656670446064617,0.6714488148000929,0.8194198037636707,0.8194198037636709,1.1102230246251565e-16,0.0457081665314059,1.5837000032005055,1.5836904988062843,9.504394221204748e-06
9.6,3.0500000000000003,0.5994209520375227,0.4005790479624773,1.92393140240059,0.19884190407504504,0.6682766870274531,0.8174819184712605,0.8174819184712608,3.3306690738754696e-16,0.041139381077923,0.9999999963696524,0.999999996369746,9.35918009759007e-14
10.4,3.0500000000000003,0.6000304115022862,0.3999695884977138,1.9230319298595364,0.20006082300457237,0.6665821945529671,0.8164448508950051,0.8164448508950051,0.0,0.0443592616209777,0.4950631444608023,0.4950549982836894,8.146177112922093e-06
11.2,3.0500000000000003,0.6003022283756263,0.3996977716243736,1.92262926830414,0.20060445675125255,0.6658275660677231,0.8159825770613751,0.8159825770613752,1.1102230246251565e-16,0.0459252716022213,0.1519945778264063,0.1519899128714332,4.6649549730881645e-06
12.0,3.0500000000000003,0.6004104617531036,0.3995895382468964,1.9224686774306214,0.2008209235062074,0.6655272745917151,0.8157985502510502,0.8157985502510501,-1.1102230246251565e-16,0.0457444404911777,0.0381622667283954,0.0381608074660722,1.45926232320015e-06
12.8,3.0500000000000003,0.604424683244643,0.3955753167553569,1.9164099211325316,0.20884936648928606,0.6544658544251517,0.8089906392691769,0.808990639269177,1.1102230246251565e-16,0.0392926725016516,0.0023614156976287,0.0023614558728309,4.0175202200166266e-08
13.6,3.0500000000000003,0.60500023040264,0.39499976959736,1.9155249777533792,0.2100004608052801,0.6528919325112975,0.8080172847849839,0.8080172847849837,-2.220446049250313e-16,0.0396208348116042,0.0001779126409144,0.0001779162021437,3.561229300005648e-09
14.4,3.0500000000000003,0.6045593529240437,0.3954406470759562,1.9162032199740977,0.2091187058480874,0.6540973109808774,0.8087628273980434,0.8087628273980435,1.1102230246251565e-16,0.03968477966752,4.388677358452415e-05,4.3887305833836766e-05,5.322493126168034e-10
15.2,3.0500000000000003,0.6041194911359962,0.3958805088640038,1.9168775315042748,0.2082389822719923,0.6553016657674522,0.8095070510918679,0.809507051091868,1.1102230246251565e-16,0.0417211846548101,1.212354228994554e-05,1.2123523910685784e-05,1.837925975691282e-11
16.0,3.0500000000000003,0.60367912741234,0.39632087258766,1.9175502375096505,0.20735825482467976,0.6565091529443509,0.8102525241826468,0.8102525241826469,1.1102230246251565e-16,0.0435060406886989,1.7635652143478226e-06,1.7635440202944377e-06,2.1194053384899637e-11
16.8,3.0500000000000003,0.6031735154881473,0.3968264845118526,1.9183196799026927,0.2063470309762949,0.6578977264787587,0.8111089485875241,0.811108948587524,-1.1102230246251565e-16,0.0430333508371845,3.498408020520719e-07,3.498342830140309e-07,6.519038040974464e-12
17.6,3.0500000000000003,0.6051881677781555,0.3948118322218445,1.9152351354224204,0.21037633555631124,0.6523786373275078,0.8076995959683948,0.8076995959683946,-2.220446049250313e-16,0.040572961409105,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,3.0500000000000003,0.6063795181457149,0.3936204818542852,1.913387807743867,0.21275903629143036,0.6491322184792139,0.8056874198342772,0.8056874198342766,-5.551115123125783e-16,0.0395745521139277,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,3.0500000000000003,0.6058794362824643,0.3941205637175357,1.9141653420701519,0.21175887256492848,0.6504933822078006,0.8065316994438597,0.8065316994438598,1.1102230246251565e-16,0.0394517823820258,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,3.0500000000000003,0.5,0.5,2.0,0.0,1.0,1.0,1.0,0.0,0.0622911350603241,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,3.24,0.582003460744273,0.4179965392557269,1.9476125901187993,0.16400692148854637,0.718202841476557,0.8474684899608701,0.8474684899608699,-2.220446049250313e-16,0.043326486071318,3.0219159993113847,3.021916174961064,1.7564967924599273e-07
4.8,3.24,0.5810175926077008,0.4189824073922991,1.9488326176585935,0.16203518521540183,0.7211182806218281,0.8491868349320003,0.8491868349320002,-1.1102230246251565e-16,0.0392212919608874,13.935930012621332,13.935933057157367,3.0445360348352324e-06
5.6,3.24,0.5787856806193904,0.4212143193806096,1.951545593791898,0.15757136123878057,0.7277552529113112,0.8530857242454072,0.8530857242454073,1.1102230246251565e-16,0.0448966619673072,58.01941450356524,58.019343491234025,7.101233121176165e-05
6.4,3.24,0.5848495958971244,0.4151504041028757,1.9440165691328775,0.16969919179424878,0.7098413113649497,0.8425208076747718,0.8425208076747717,-1.1102230246251565e-16,0.0493701135805135,59.88037558751555,59.87959498467501,0.0007806028405425991
7.2,3.24,0.5943859410535598,0.4056140589464401,1.931182647268041,0.18877188210711965,0.6824085681223919,0.8260802431497752,0.8260802431497754,1.1102230246251565e-16,0.0543924258186459,3.531496829228195,3.5313993859636685,9.74432645266532e-05
8.0,3.24,0.5969978866255943,0.4030021133744056,1.9274612301044076,0.19399577325118844,0.6750478057004372,0.8216129293654263,0.8216129293654264,1.1102230246251565e-16,0.05799499376634,2.3246521073336437,2.3245432238219537,0.00010888351169002775
8.8,3.24,0.5982833522989721,0.4017166477010279,1.9255978466107952,0.19656670459794404,0.6714488146083055,0.8194198036466444,0.8194198036466446,2.220446049250313e-16,0.0457081665366069,1.583700000299672,1.5836904959055635,9.504394108406089e-06
9.6,3.24,0.5994209520183855,0.4005790479816144,1.9239314024287602,0.19884190403677107,0.6682766870807143,0.8174819185038371,0.8174819185038372,1.1102230246251565e-16,0.0411393810786049,0.9999999967824256,0.999999996782518,9.248157795127554e-14
10.4,3.24,0.6000304115581381,0.399969588441862,1.9230319297768939,0.20006082311627624,0.6665821943978385,0.8164448508000027,0.8164448508000026,-1.1102230246251565e-16,0.0443592616237788,0.4950631434294777,0.4950549972524102,8.146177067513971e-06
11.2,3.24,0.6003022304237308,0.3996977695762693,1.9226292652666575,0.20060446084746164,0.6658275603842709,0.8159825735787936,0.8159825735787933,-2.220446049250313e-16,0.0459252716148124,0.1519945676696716,0.1519899027152582,4.664954413396982e-06
12.0,3.24,0.6004104503736611,0.3995895496263388,1.9224686943225204,0.200820900747322,0.6655273061580746,0.815798569597958,0.8157985695979582,1.1102230246251565e-16,0.0457444403484645,0.0381622818819095,0.0381608226186711,1.4592632384055615e-06
12.8,3.24,0.604424705883832,0.3955752941161679,1.9164098864028434,0.20884941176766406,0.6544657924558696,0.8089906009688057,0.8089906009688058,1.1102230246251565e-16,0.0392926771287947,0.00236141144432,0.0023614516194982,4.0175178199833295e-08
