D,eta,eymh_loop_prefactor_diag,hk_loop_local_prefactor_diag,shell_access,align_access,diag_dispersion_screen,eymh_prefactor_recon,eymh_prefactor_residual,log10_hk_loop_local_prefactor_diag,log10_shell_access,log10_align_access,log10_diag_dispersion_screen,log10_eymh_loop_prefactor_diag,log10_prefactor_residual,abs_mu_diff_vs_const,abs_mu_diff_vs_loop_abs,shell_spread,coeff_align,gap_cv,c_tree_diag_cv
7.2,2.1,0.0438341528600381,0.2205935934157932,0.35120411348378744,0.8260803216940321,0.6849168516788329,0.04383415286003813,-3.469446951953614e-17,-0.6564071046998696,-0.4544404060550915,-0.08297772317289866,-0.164362148286972,-1.3581873822148323,-4.996003610813204e-16,6.176211930730702e-05,0.00040969790182110444,0.1406987183843505,0.6824086978901156,0.5397550802947837,0.5919361404002053
8.0,2.1,0.0460056553986334,0.2258410747793691,0.3633075560105363,0.8216129355154428,0.6824433270324035,0.04600565539863343,-3.469446951953614e-17,-0.6461970680455217,-0.43972556965846205,-0.08533273180275303,-0.16593340843232787,-1.337188777939065,-3.608224830031759e-16,7.070844134515752e-05,0.00041167964295230064,0.1520636193182569,0.6750478158063031,0.5891268740470006,0.5580450355574684
8.8,2.1,0.0425742187867902,0.2223372469819722,0.32136821487248435,0.8194198042948722,0.7271518064195568,0.04257421878679028,-8.326672684688674e-17,-0.6529877761507202,-0.4929970796203284,-0.08649354393176108,-0.13837491265136945,-1.37085331235418,-8.049116928532385e-16,6.944640579709116e-06,4.327471181397868e-06,0.115172233250979,0.6714488156706466,0.1526414316992487,0.7386124190983983
9.6,2.1,0.0391067708247545,0.2103436369428326,0.3209732984685203,0.8174819185544111,0.708558180927167,0.039106770824754486,1.3877787807814457e-17,-0.6770706211911424,-0.49353109472943196,-0.08752184448894602,-0.14962448328778824,-1.4077480436973084,1.3877787807814457e-16,4.6407322429331543e-14,4.382050278195493e-13,0.1148568546515892,0.6682766871634008,0.1066533286499557,0.8851615242886848
10.4,2.1,0.0406454635636058,0.2165968878056446,0.3337331239271595,0.8164448506418236,0.6887057373768694,0.04064546356360579,1.3877787807814457e-17,-0.6643477878701882,-0.47660068628839386,-0.08807314573544965,-0.1619662990377144,-1.3909879189317458,3.608224830031759e-16,6.191760552609615e-06,3.667884520713871e-05,0.1253376268973251,0.6665821941395496,0.1910896609391989,0.91721125811009
11.2,2.1,0.0408548877707422,0.2141961374641878,0.3452926237866013,0.8159825741324279,0.6769618605606431,0.040854887770742275,-7.632783294297951e-17,-0.6691883649379355,-0.46181269904119887,-0.0883191158036607,-0.16943579839704234,-1.3887559781798382,-7.494005416219807e-16,3.4440504615151912e-06,2.1297412870380228e-05,0.1353663151635882,0.6658275612877832,0.263616892757297,0.9184677700624222
12.0,2.1,0.0397447076532876,0.2033633873147403,0.3554793714957137,0.815798562159714,0.6739213273683252,0.03974470765328765,-4.85722573273506e-17,-0.6917272329198442,-0.4491855963562059,-0.0884170644597827,-0.17139079943507285,-1.4007206931709062,-5.551115123125783e-16,1.0299356845988594e-06,6.770488715501788e-06,0.1446435501863265,0.6655272940218567,0.324701506182844,0.8771174118893031
12.8,2.1,0.0372231471375511,0.2100711557195202,0.3023840820031647,0.8089905878567921,0.724343004106794,0.03722314713755113,-2.7755575615628914e-17,-0.6776335752562322,-0.519441074546968,-0.09205653112646275,-0.14005573005282518,-1.4291869109824884,-2.498001805406602e-16,3.864718139999848e-08,2.9663918949983034e-07,0.1006380909200492,0.6544657712408781,0.1142870052001219,0.7916628051135104
13.6,2.1,0.0375173393803101,0.2082773251008593,0.2988704261474397,0.808017217313495,0.7459100915086161,0.03751733938031017,-6.938893903907228e-17,-0.6813580085909113,-0.5245170571802344,-0.09257938513558828,-0.12731351718530193,-1.4257679680920368,-7.771561172376096e-16,3.4221950000092993e-09,2.8127945000006602e-08,0.0980848135726996,0.6528918234750437,0.1152775579450587,0.6820491768022422
14.4,2.1,0.0362877078416882,0.1981620938639441,0.31143214686360643,0.808764613352277,0.7270317434034341,0.03628770784168827,-6.938893903907228e-17,-0.7029794174600048,-0.5066365604098594,-0.0921778591010867,-0.1384466267145736,-1.4402404636855253,-7.771561172376096e-16,6.079570061761448e-10,4.689850989641488e-09,0.1074074264709029,0.6541001998108582,0.1959995823623919,0.695878968506294
15.2,2.1,0.0371178336276974,0.205104029139777,0.3226380950411735,0.8095048429227563,0.6929044218183609,0.037117833627697466,-6.938893903907228e-17,-0.6880258081056236,-0.49128435520682556,-0.09178054870388988,-0.15932666717692925,-1.430417379193269,-7.216449660063518e-16,4.010985318803528e-11,3.569297916039202e-10,0.1161901986479192,0.6552980907153962,0.2635129579283289,0.8193146918614107
16.0,2.1,0.0378446175738261,0.2036891577435576,0.33285771202960807,0.8102525986927388,0.6889015348807757,0.03784461757382609,1.3877787807814457e-17,-0.6910320876295052,-0.47774137636259545,-0.09137956739713253,-0.16184284763352694,-1.42199587902276,8.326672684688674e-17,7.52937204238189e-12,2.548378694655451e-11,0.1245991237260836,0.6565092736883364,0.3217878591111364,0.7853148004652234
16.8,2.1,0.0366976480036605,0.1940657427146949,0.3422610674663284,0.8111669733247626,0.6811167983890538,0.03669764800366057,-6.938893903907228e-17,-0.7120511212991004,-0.46564249947785463,-0.0908897399569931,-0.16677840857702075,-1.4353617693109697,-7.771561172376096e-16,3.0449454083902626e-12,2.0241381362340692e-11,0.1326858033760381,0.6579918586128561,0.3729068193667717,0.7826368076195724
17.6,2.1,0.0361985046360608,0.2011363173486186,0.31092929648788725,0.807569752807658,0.7167347272310843,0.03619850463606079,1.3877787807814457e-17,-0.6965095057330672,-0.5073383557837621,-0.09281995574465564,-0.14464155258438316,-1.441309369845868,0.0,4.034350757563207e-12,3.332516858239867e-11,0.1070237670782771,0.6521689056498219,0.2679119024066777,0.6787167217905434
18.4,2.1,0.0360817095016701,0.1999781067668977,0.2934342948281214,0.8056874198342773,0.7631803861321128,0.03608170950167017,-6.938893903907228e-17,-0.6990175474898864,-0.5324891298103454,-0.09383341746456332,-0.1173727996038182,-1.442712894368614,-7.494005416219807e-16,4.034350757563207e-12,3.332516858239867e-11,0.0942160330487811,0.649132218479215,0.20297833384972,0.5139240325215797
19.200000000000003,2.1,5.1556393066254794e-17,0.1907155475682234,0.3044694702587371,1e-15,0.8878767329178662,5.155639306625478e-17,1.232595164407831e-32,-0.7196139008299743,-0.516456248393634,-15.0,-0.051647324682628296,-16.287717473906238,-4.163336342344337e-17,4.034350757563207e-12,3.332516858239867e-11,0.1021732919162485,0.0,0.2685122027208125,0.0
20.0,2.1,5.409153402121938e-17,0.1978582751435992,0.3148270397844881,1e-15,0.8683664853567993,5.409153402121933e-17,4.930380657631324e-32,-0.7036457812632696,-0.5019279741373668,-15.0,-0.061296946509051445,-16.26687070190969,-1.4849232954361469e-15,4.034350757563207e-12,3.332516858239867e-11,0.110020904054865,0.0,0.3261537967964966,0.0
4.0,2.29,0.0422218324808644,0.2594822797956052,0.26767767385469626,0.8468239689408454,0.7178340942869383,0.042221832480864384,1.3877787807814457e-17,-0.5858922950400162,-0.5723878504270297,-0.07220685798443265,-0.143975918238722,-1.3744629216902005,2.7755575615628914e-17,1.425867068860498e-07,8.468434971042882e-07,0.0771814943481594,0.7171108343727259,0.0529284688818641,0.8877421752199498
4.8,2.29,0.0339701204625736,0.2385972532567175,0.25767406620130606,0.8492150131643152,0.6506437658398163,0.033970120462573646,-4.85722573273506e-17,-0.6223345602562768,-0.5889292891418788,-0.07098233660120677,-0.18665672706177697,-1.46890291306114,-6.38378239159465e-16,3.5150795394400802e-06,9.991229447336991e-06,0.0711178604801251,0.7211661385836681,0.3330127461264275,1.029169788500792
5.6,2.29,0.0438363350463245,0.2408620932557482,0.31377884425076946,0.8530936562979171,0.6799005770290216,0.04383633504632452,-2.0816681711721685e-17,-0.618231543651437,-0.5033763409749502,-0.06900328749532224,-0.16755459024166536,-1.358165762363375,-1.6653345369377348e-16,7.627288268707844e-05,0.0006153976216296542,0.1092096338293002,0.7277687864157488,0.0489632309804584,1.1142990628078095
6.4,2.29,0.0443922363708839,0.2348317398037009,0.3410845234930134,0.8425216751476001,0.6578200887605181,0.04439223637088391,-6.938893903907228e-18,-0.6292432043153414,-0.4671379859988473,-0.07441891742883838,-0.18189286800048354,-1.3526929757435107,0.0,0.0006464121497273823,0.00467941217535639,0.1316552460415761,0.7098427730935183,0.2368422574530327,1.074082131255197
7.2,2.29,0.043834152649547,0.2205935934157932,0.35120411348378744,0.8260803086033626,0.6849168592435606,0.04383415264954703,-2.7755575615628914e-17,-0.6564071046998696,-0.4544404060550915,-0.08297773005504491,-0.1643621434903029,-1.3581873843003094,-4.440892098500626e-16,6.176212643804746e-05,0.0004096979403662715,0.1406987183843505,0.6824086762622268,0.5397550802947837,0.5919360933122609
8.0,2.29,0.0460056553624022,0.2258410747793691,0.3633075560105363,0.8216129344893958,0.6824433273472024,0.04600565536240221,-1.3877787807814457e-17,-0.6461970680455217,-0.43972556965846205,-0.08533273234510885,-0.16593340823199565,-1.3371887782810885,-2.7755575615628914e-16,7.070844134160481e-05,0.0004116796420974289,0.1520636193182569,0.6750478141202761,0.5891268740470006,0.5580450335765653
8.8,2.29,0.0425742187912315,0.2223372469819722,0.32136821487248435,0.8194198042016235,0.7271518065781603,0.04257421879123153,-2.7755575615628914e-17,-0.6529877761507202,-0.4929970796203284,-0.08649354398118307,-0.13837491255664286,-1.3708533123088749,-2.7755575615628914e-16,6.944640491113319e-06,4.327470425113944e-06,0.115172233250979,0.671448815517827,0.1526414316992487,0.7386124182733728
9.6,2.29,0.0391067708254559,0.2103436369428326,0.3209732984685203,0.8174819185322618,0.7085581809590737,0.039106770825455904,-6.938893903907228e-18,-0.6770706211911424,-0.49353109472943196,-0.08752184450071301,-0.14962448326823177,-1.4077480436895191,0.0,5.762057497804562e-14,5.432321259490891e-13,0.1148568546515892,0.6682766871271876,0.1066533286499557,0.8851615241092997
10.4,2.29,0.040645463573942,0.2165968878056446,0.3337331239271595,0.8164448509370297,0.6887057373029901,0.040645463573942026,-2.7755575615628914e-17,-0.6643477878701882,-0.47660068628839386,-0.0880731455784196,-0.16196629908430227,-1.3909879188213041,-1.6653345369377348e-16,6.191760565710247e-06,3.6678845195259324e-05,0.1253376268973251,0.6665821946215886,0.1910896609391989,0.917211258562416
11.2,2.29,0.0408548877772615,0.2141961374641878,0.3452926237866013,0.8159825769955811,0.6769618582933161,0.040854887777261595,-9.71445146547012e-17,-0.6691883649379355,-0.46181269904119887,-0.08831911427979039,-0.16943579985161114,-1.388755978110537,-1.0269562977782698e-15,3.4440507861999148e-06,2.1297415114723828e-05,0.1353663151635882,0.6658275659603493,0.263616892757297,0.9184677846791968
12.0,2.29,0.0397447078116053,0.2033633873147403,0.3554793714957137,0.8157985445439424,0.6739213446049764,0.03974470781160534,-4.163336342344337e-17,-0.6917272329198442,-0.4491855963562059,-0.08841707383762773,-0.1713907883272742,-1.4007206914409525,-4.440892098500626e-16,1.0299350457973477e-06,6.770484040602431e-06,0.1446435501863265,0.6655272652800147,0.324701506182844,0.8771172992589951
12.8,2.29,0.0372231442415939,0.2100711557195202,0.3023840820031647,0.8089905898864521,0.7243429459356904,0.03722314424159395,-5.551115123125783e-17,-0.6776335752562322,-0.519441074546968,-0.09205653003687018,-0.14005576493048696,-1.4291869447705579,-4.718447854656915e-16,3.8647203200268404e-08,2.966392436999643e-07,0.1006380909200492,0.6544657745248297,0.1142870052001219,0.7916631112425582
13.6,2.29,0.0375173386366805,0.2082773251008593,0.2988704261474397,0.8080174864729378,0.7459098282531768,0.03751733863668057,-6.938893903907228e-17,-0.6813580085909113,-0.5245170571802344,-0.09257924046733268,-0.1273136704616902,-1.4257679767001694,-7.494005416219807e-16,3.422197100000487e-09,2.8127960500004805e-08,0.0980848135726996,0.6528922584460441,0.1152775579450587,0.6820504454706652
14.4,2.29,0.0362877051908171,0.1981620938639441,0.31143214686360643,0.8087620507215693,0.7270339939538548,0.036287705190817095,6.938893903907228e-18,-0.7029794174600048,-0.5066365604098594,-0.09217923519756813,-0.13844528234395287,-1.440240495411385,1.942890293094024e-16,6.079576669363825e-10,4.689862455770641e-09,0.1074074264709029,0.6540960546873581,0.1959995823623919,0.695867255817441
15.2,2.29,0.0371160322824847,0.205104029139777,0.3226380950411735,0.8094941265849857,0.6928799672955819,0.0371160322824847,0.0,-0.6880258081056236,-0.49128435520682556,-0.09178629799273776,-0.15934199490667572,-1.4304384562118626,5.551115123125783e-17,4.008763964396145e-11,3.563835700632251e-10,0.1161901986479192,0.6552807409755887,0.2635129579283289,0.8194617171975535
16.0,2.29,0.0378355621499271,0.2036891577435576,0.33285771202960807,0.8102919851910854,0.6887032172153839,0.03783556214992716,-5.551115123125783e-17,-0.6910320876295052,-0.47774137636259545,-0.09135845679139311,-0.16196788824217398,-1.4220998090256682,-5.273559366969494e-16,7.6264657632236e-12,2.641927456659104e-11,0.1245991237260836,0.6565731012649101,0.3217878591111364,0.7865284897150572
16.8,2.29,0.036743620645097,0.1940657427146949,0.3422610674663284,0.8105770922384284,0.6824663511219348,0.036743620645097015,-1.3877787807814457e-17,-0.7120511212991004,-0.46564249947785463,-0.09120567403994942,-0.16591875656899177,-1.4348180513858964,-1.1102230246251565e-16,2.872420599598863e-12,1.863687981407338e-11,0.1326858033760381,0.6570352224617058,0.3729068193667717,0.7741202161518419
17.6,2.29,0.0361985046360608,0.2011363173486186,0.31092929648788725,0.807569752807658,0.7167347272310843,0.03619850463606079,1.3877787807814457e-17,-0.6965095057330672,-0.5073383557837621,-0.09281995574465564,-0.14464155258438316,-1.441309369845868,0.0,4.034350757563207e-12,3.332516858239867e-11,0.1070237670782771,0.6521689056498219,0.2679119024066777,0.6787167217905434
18.4,2.29,0.0360817095016701,0.1999781067668977,0.2934342948281214,0.8056874198342773,0.7631803861321128,0.03608170950167017,-6.938893903907228e-17,-0.6990175474898864,-0.5324891298103454,-0.09383341746456332,-0.1173727996038182,-1.442712894368614,-7.494005416219807e-16,4.034350757563207e-12,3.332516858239867e-11,0.0942160330487811,0.649132218479215,0.20297833384972,0.5139240325215797
19.200000000000003,2.29,5.1556393066254794e-17,0.1907155475682234,0.3044694702587371,1e-15,0.8878767329178662,5.155639306625478e-17,1.232595164407831e-32,-0.7196139008299743,-0.516456248393634,-15.0,-0.051647324682628296,-16.287717473906238,-4.163336342344337e-17,4.034350757563207e-12,3.332516858239867e-11,0.1021732919162485,0.0,0.2685122027208125,0.0
20.0,2.29,5.409153402121938e-17,0.1978582751435992,0.3148270397844881,1e-15,0.8683664853567993,5.409153402121933e-17,4.930380657631324e-32,-0.7036457812632696,-0.5019279741373668,-15.0,-0.061296946509051445,-16.26687070190969,-1.4849232954361469e-15,4.034350757563207e-12,3.332516858239867e-11,0.110020904054865,0.0,0.3261537967964966,0.0
4.0,2.4800000000000004,0.0422220708529422,0.2594822797956052,0.26767767385469626,0.8469610928453885,0.7177219282057684,0.04222207085294222,-1.3877787807814457e-17,-0.5858922950400162,-0.5723878504270297,-0.07213653955200136,-0.14404378477885654,-1.374460469797904,-1.942890293094024e-16,1.4565976913516465e-07,8.641911728446416e-07,0.0771814943481594,0.7173430927938547,0.0529284688818641,0.8883488013290995
4.8,2.4800000000000004,0.0339702407471497,0.2385972532567175,0.25767406620130606,0.8492094213553137,0.6506503540243344,0.033970240747149716,-1.3877787807814457e-17,-0.6223345602562768,-0.5889292891418788,-0.07098519630075402,-0.1866523295744783,-1.4689013752733882,-2.7755575615628914e-16,3.5208951949528e-06,1.0007709464687764e-05,0.0711178604801251,0.7211566413186268,0.3330127461264275,1.029121952007604
5.6,2.4800000000000004,0.0438363286365032,0.2408620932557482,0.31377884425076946,0.8530920699796605,0.6799017418826373,0.043836328636503295,-9.71445146547012e-17,-0.618231543651437,-0.5033763409749502,-0.0690040950618782,-0.16755384617836958,-1.3581658258666358,-8.604228440844963e-16,7.62791170956234e-05,0.0006154480466236123,0.1092096338293002,0.727766079862182,0.0489632309804584,1.1142916503198257
6.4,2.4800000000000004,0.0443922352407161,0.2348317398037009,0.3410845234930134,0.8425215016518929,0.6578202074744681,0.0443922352407161,0.0,-0.6292432043153414,-0.4671379859988473,-0.07441900686064563,-0.18189278962524139,-1.3526929868000757,8.326672684688674e-17,0.0006464148039100337,0.004679430758507408,0.1316552460415761,0.7098424807457606,0.2368422574530327,1.0740812971703386
7.2,2.4800000000000004,0.0438341524390533,0.2205935934157932,0.35120411348378744,0.8260802955125867,0.6849168668083359,0.04383415243905331,-6.938893903907228e-18,-0.6564071046998696,-0.4544404060550915,-0.0829777369372472,-0.16436213869360372,-1.3581873863858123,-2.220446049250313e-16,6.176213357012017e-05,0.0004096979789141031,0.1406987183843505,0.6824086546341624,0.5397550802947837,0.5919360462240219
8.0,2.4800000000000004,0.0460056553261767,0.2258410747793691,0.3633075560105363,0.8216129334650834,0.6824433276606454,0.046005655326176724,-2.0816681711721685e-17,-0.6461970680455217,-0.43972556965846205,-0.08533273288654777,-0.1659334080325262,-1.3371887786230578,-1.3877787807814457e-16,7.070844134338117e-05,0.0004116796412820811,0.1520636193182569,0.6750478124370994,0.5891268740470006,0.5580450316041937
8.8,2.4800000000000004,0.0425742187957351,0.2223372469819722,0.32136821487248435,0.819419804095183,0.7271518067495362,0.04257421879573518,-8.326672684688674e-17,-0.6529877761507202,-0.4929970796203284,-0.0864935440375968,-0.13837491245428787,-1.3708533122629343,-9.71445146547012e-16,6.944640396078228e-06,4.327469637299686e-06,0.115172233250979,0.6714488153433881,0.1526414316992487,0.7386124173819069
9.6,2.4800000000000004,0.039106770824359,0.2103436369428326,0.3209732984685203,0.8174819186384513,0.70855818084716,0.03910677082435906,-6.245004513516506e-17,-0.6770706211911424,-0.49353109472943196,-0.0875218444442989,-0.1496244833368267,-1.4077480437017005,-5.551115123125783e-16,2.3647750424515834e-14,2.460254222569347e-13,0.1148568546515892,0.6682766873008035,0.1066533286499557,0.8851615247384971
10.4,2.4800000000000004,0.0406454635767291,0.2165968878056446,0.3337331239271595,0.8164448508096942,0.688705737457628,0.04064546357672911,-6.938893903907228e-18,-0.6643477878701882,-0.47660068628839386,-0.08807314564615362,-0.16196629898678838,-1.3909879187915242,-8.326672684688674e-17,6.191760517026967e-06,3.6678844817672474e-05,0.1253376268973251,0.6665821944136638,0.1910896609391989,0.917211257615645
11.2,2.4800000000000004,0.0408548877207694,0.2141961374641878,0.3452926237866013,0.8159825770265727,0.6769618573315345,0.04085488772076944,-3.469446951953614e-17,-0.6691883649379355,-0.46181269904119887,-0.08831911426329554,-0.16943580046862738,-1.3887559787110577,-3.885780586188048e-16,3.444050917900121e-06,2.129741621009762e-05,0.1353663151635882,0.6658275660109267,0.263616892757297,0.9184677908795132
12.0,2.4800000000000004,0.0397447076244711,0.2033633873147403,0.3554793714957137,0.8157985702569724,0.6739213201906588,0.03974470762447119,-9.020562075079397e-17,-0.6917272329198442,-0.4491855963562059,-0.08841706014916634,-0.17139080406056967,-1.400720693485787,-8.881784197001252e-16,1.0299359567977895e-06,6.770490670597595e-06,0.1446435501863265,0.6655273072333203,0.324701506182844,0.8771174587906886
12.8,2.4800000000000004,0.0372231422005434,0.2100711557195202,0.3023840820031647,0.8089906911092709,0.7243428155864235,0.03722314220054338,2.0816681711721685e-17,-0.6776335752562322,-0.519441074546968,-0.09205647569691933,-0.14005584308403662,-1.4291869685841558,3.3306690738754696e-16,3.8647216400213014e-08,2.9663923639981424e-07,0.1006380909200492,0.6544659383014558,0.1142870052001219,0.7916637972139454
13.6,2.4800000000000004,0.0375173380070046,0.2082773251008593,0.2988704261474397,0.808017714388943,0.7459096053367764,0.03751733800700463,-2.7755575615628914e-17,-0.6813580085909113,-0.5245170571802344,-0.09257911796670482,-0.12731380025134226,-1.425767983989193,-1.6653345369377348e-16,3.4221948000011035e-09,2.8127939999991443e-08,0.0980848135726996,0.6528926267663315,0.1152775579450587,0.6820515197401089
14.4,2.4800000000000004,0.0362876701387435,0.1981620938639441,0.31143214686360643,0.8087630924169807,0.72703235524951,0.0362876701387435,0.0,-0.7029794174600048,-0.5066365604098594,-0.0921786758213248,-0.13844626122673193,-1.440240914917921,-2.7755575615628914e-17,6.079610169245839e-10,4.689858472947184e-09,0.1074074264709029,0.6540977396558777,0.1959995823623919,0.6958757842244063
15.2,2.4800000000000004,0.0371161699073832,0.205104029139777,0.3226380950411735,0.8094981002183104,0.6928791352740095,0.03711616990738318,2.0816681711721685e-17,-0.6880258081056236,-0.49128435520682556,-0.09178416613935704,-0.1593425164148903,-1.4304368458666963,2.498001805406602e-16,4.0082633945211525e-11,3.563709444493054e-10,0.1161901986479192,0.6552871742570537,0.2635129579283289,0.8194667197465321
16.0,2.4800000000000004,0.0378424711989927,0.2036891577435576,0.33285771202960807,0.8101983827859575,0.6889085600062367,0.03784247119899274,-4.163336342344337e-17,-0.6910320876295052,-0.47774137636259545,-0.09140862803447908,-0.16183841890530998,-1.4220205109318902,-4.996003610813204e-16,7.522994137975432e-12,2.5502487853466406e-11,0.1245991237260836,0.6564214194689808,0.3217878591111364,0.7852718264453679
16.8,2.4800000000000004,0.0367123021995135,0.1940657427146949,0.3422610674663284,0.8111354782425201,0.6814152408663098,0.036712302199513505,-6.938893903907228e-18,-0.7120511212991004,-0.46564249947785463,-0.09090660258382761,-0.16658815701687188,-1.4351883803776546,-8.326672684688674e-17,3.0100535913642632e-12,1.987500124772523e-11,0.1326858033760381,0.6579407640637217,0.3729068193667717,0.780749074955125
17.6,2.4800000000000004,0.0361985046360608,0.2011363173486186,0.31092929648788725,0.807569752807658,0.7167347272310843,0.03619850463606079,1.3877787807814457e-17,-0.6965095057330672,-0.5073383557837621,-0.09281995574465564,-0.14464155258438316,-1.441309369845868,0.0,4.034350757563207e-12,3.332516858239867e-11,0.1070237670782771,0.6521689056498219,0.2679119024066777,0.6787167217905434
18.4,2.4800000000000004,0.0360817095016701,0.1999781067668977,0.2934342948281214,0.8056874198342773,0.7631803861321128,0.03608170950167017,-6.938893903907228e-17,-0.6990175474898864,-0.5324891298103454,-0.09383341746456332,-0.1173727996038182,-1.442712894368614,-7.494005416219807e-16,4.034350757563207e-12,3.332516858239867e-11,0.0942160330487811,0.649132218479215,0.20297833384972,0.5139240325215797
19.200000000000003,2.4800000000000004,5.1556393066254794e-17,0.1907155475682234,0.3044694702587371,1e-15,0.8878767329178662,5.155639306625478e-17,1.232595164407831e-32,-0.7196139008299743,-0.516456248393634,-15.0,-0.051647324682628296,-16.287717473906238,-4.163336342344337e-17,4.034350757563207e-12,3.332516858239867e-11,0.1021732919162485,0.0,0.2685122027208125,0.0
20.0,2.4800000000000004,5.409153402121938e-17,0.1978582751435992,0.3148270397844881,1e-15,0.8683664853567993,5.409153402121933e-17,4.930380657631324e-32,-0.7036457812632696,-0.5019279741373668,-15.0,-0.061296946509051445,-16.26687070190969,-1.4849232954361469e-15,4.034350757563207e-12,3.332516858239867e-11,0.110020904054865,0.0,0.3261537967964966,0.0
4.0,2.6700000000000004,0.0422223571530738,0.2594822797956052,0.26767767385469626,0.8470941080778521,0.7176140936594128,0.042222357153073826,-2.7755575615628914e-17,-0.5858922950400162,-0.5723878504270297,-0.07206833896260464,-0.14410904050687492,-1.3744575249365258,-4.440892098500626e-16,1.4878405885099255e-07,8.818284986666924e-07,0.0771814943481594,0.7175684279402118,0.0529284688818641,0.8889322694743258
4.8,2.6700000000000004,0.0339703607849688,0.2385972532567175,0.25767406620130606,0.8492038076042449,0.6506569543812489,0.03397036078496881,-6.938893903907228e-18,-0.6223345602562768,-0.5889292891418788,-0.07098806724060593,-0.18664792400698768,-1.4688998406457492,-2.7755575615628914e-17,3.5267183946530167e-06,1.0024218456194944e-05,0.0711178604801251,0.7211471068495473,0.3330127461264275,1.0290740285883435
5.6,2.6700000000000004,0.0438363222265914,0.2408620932557482,0.31377884425076946,0.8530904836152678,0.6799029067759493,0.04383632222659145,-4.85722573273506e-17,-0.618231543651437,-0.5033763409749502,-0.0690049026534229,-0.16755310209099214,-1.3581658893708026,-4.163336342344337e-16,7.628535131942726e-05,0.0006154984700046384,0.1092096338293002,0.7277633732349316,0.0489632309804584,1.1142842376173367
6.4,2.6700000000000004,0.0443922341105771,0.2348317398037009,0.3410845234930134,0.8425213281567485,0.6578203261884543,0.044392234110577085,1.3877787807814457e-17,-0.6292432043153414,-0.4671379859988473,-0.07441909629218114,-0.18189271124998946,-1.352692997856359,2.220446049250313e-16,0.0006464174580997906,0.004679449341459474,0.1316552460415761,0.7098421883990116,0.2368422574530327,1.0740804630856768
7.2,2.6700000000000004,0.043834152228561,0.2205935934157932,0.35120411348378744,0.8260802824219206,0.6849168743730424,0.043834152228561,0.0,-0.6564071046998696,-0.4544404060550915,-0.08297774381939187,-0.16436213389694818,-1.3581873884713012,2.7755575615628914e-17,6.176214070174879e-05,0.0004096980174610465,0.1406987183843505,0.6824086330062801,0.5397550802947837,0.5919359991362121
8.0,2.6700000000000004,0.0460056552899644,0.2258410747793691,0.3633075560105363,0.8216129324404409,0.6824433279745579,0.0460056552899644,0.0,-0.6461970680455217,-0.43972556965846205,-0.08533273342816118,-0.16593340783275803,-1.3371887789649028,8.326672684688674e-17,7.070844134338117e-05,0.0004116796404507461,0.1520636193182569,0.6750478107533805,0.5891268740470006,0.5580450296288668
8.8,2.6700000000000004,0.0425742188008097,0.2223372469819722,0.32136821487248435,0.8194198039700681,0.7271518069472349,0.04257421880080976,-6.245004513516506e-17,-0.6529877761507202,-0.4929970796203284,-0.08649354410390801,-0.13837491233621146,-1.3708533122111688,-6.661338147750939e-16,6.944640286388193e-06,4.327468740239482e-06,0.115172233250979,0.6714488151383449,0.1526414316992487,0.7386124163535156
9.6,2.6700000000000004,0.0391067708249888,0.2103436369428326,0.3209732984685203,0.817481918613474,0.7085581808802193,0.03910677082498879,6.938893903907228e-18,-0.6770706211911424,-0.49353109472943196,-0.08752184445756835,-0.1496244833165638,-1.4077480436947065,-5.551115123125783e-17,3.497202527569243e-14,3.503863865716994e-13,0.1148568546515892,0.6682766872599665,0.1066533286499557,0.8851615245526332
10.4,2.6700000000000004,0.0406454635603252,0.2165968878056446,0.3337331239271595,0.8164448511255724,0.6887057369132195,0.04064546356032518,2.0816681711721685e-17,-0.6643477878701882,-0.47660068628839386,-0.08807314547812738,-0.16196629933008974,-1.3909879189667989,3.608224830031759e-16,6.191760698603943e-06,3.667884628189011e-05,0.1253376268973251,0.6665821949294581,0.1910896609391989,0.9172112609487872
11.2,2.6700000000000004,0.0408548878170786,0.2141961374641878,0.3452926237866013,0.8159825747900348,0.676961860782864,0.04085488781707867,-6.938893903907228e-17,-0.6691883649379355,-0.46181269904119887,-0.08831911545365931,-0.1694357982544799,-1.3887559776872744,-8.049116928532385e-16,3.4440504390054194e-06,2.1297412566095852e-05,0.1353663151635882,0.6658275623609746,0.263616892757297,0.9184677686298308
12.0,2.6700000000000004,0.0397447077623072,0.2033633873147403,0.3554793714957137,0.8157985545721026,0.6739213354849226,0.03974470776230721,-6.938893903907228e-18,-0.6917272329198442,-0.4491855963562059,-0.08841706849908595,-0.17139079420450173,-1.4007206919796378,0.0,1.029935389404435e-06,6.770486520799035e-06,0.1446435501863265,0.6655272816419319,0.324701506182844,0.8771173588526153
12.8,2.6700000000000004,0.0372231464899347,0.2100711557195202,0.3023840820031647,0.808990550681297,0.724343024790208,0.03722314648993474,-3.469446951953614e-17,-0.6776335752562322,-0.519441074546968,-0.09205655108357104,-0.14005571765166663,-1.4291869185384383,-3.885780586188048e-16,3.864718340013465e-08,2.9663918949983034e-07,0.1006380909200492,0.6544657110916282,0.1142870052001219,0.7916626962657767
