D,eta,C_uv_ee,C_uv_mumu,C_uv_tautau,C_match_ee,C_match_mumu,C_match_tautau,C_ir_ee,C_ir_mumu,C_ir_tautau,R_e_over_mu_uv,R_e_over_mu_match,R_e_over_mu_ir,R_tau_over_mu_uv,R_tau_over_mu_match,R_tau_over_mu_ir,abs_delta_R_e_uv_to_ir,abs_delta_R_tau_uv_to_ir,abs_delta_R_tau_match_to_ir
8.8,2.8600000000000003,2.214685839297915e-05,5.8482307040463055e-05,7.047750111672346e-06,2.214778451570269e-05,5.8484752615023306e-05,7.0480448298401525e-06,2.227039973507379e-05,5.880853763138335e-05,7.087064423982198e-06,0.14340862256462966,0.14340862256462966,0.14340862256462966,0.01452285499533026,0.014522854995330256,0.01452285499533026,0.0,0.0,3.469446951953614e-18
9.6,2.8600000000000003,1.097514715022593e-05,4.357983828813408e-05,3.95602958689054e-06,1.0975566123572094e-05,4.358150193696019e-05,3.95618060727604e-06,1.103630772951084e-05,4.3822693178220005e-05,3.978075128320706e-06,0.06342339340998453,0.06342339340998455,0.06342339340998453,0.008240391268133562,0.008240391268133564,0.008240391268133564,0.0,1.734723475976807e-18,0.0
10.4,2.8600000000000003,7.422066638616725e-06,2.9967976092161507e-05,2.10998814102839e-06,7.422412216151564e-06,2.9969371425807283e-05,2.110086383813833e-06,7.461956503083699e-06,3.012903884770807e-05,2.121328263001242e-06,0.061338742953757575,0.06133874295375758,0.06133874295375758,0.004957299998348589,0.004957299998348589,0.0049572999983485905,6.938893903907228e-18,1.734723475976807e-18,1.734723475976807e-18
11.2,2.8600000000000003,4.558508237569585e-06,1.647338760064315e-05,7.956065609638946e-07,4.558752408115926e-06,1.6474269976157443e-05,7.956491765913189e-07,4.58214049663017e-06,1.655878908356147e-05,7.997311515929167e-07,0.07657370376667552,0.07657370376667552,0.07657370376667552,0.0023325495475247328,0.002332549547524733,0.002332549547524733,0.0,4.336808689942018e-19,0.0
12.0,2.8600000000000003,2.5104955122388165e-06,8.248755747682928e-06,4.859948078107491e-07,2.5106394006374553e-06,8.249228522977492e-06,4.860226624770099e-07,2.5230617336279924e-06,8.290044684629955e-06,4.884274424516665e-07,0.09262794108824043,0.09262794108824043,0.09262794108824043,0.003471253821891929,0.0034712538218919283,0.0034712538218919283,0.0,8.673617379884035e-19,0.0
12.8,2.8600000000000003,6.987844310137842e-07,2.049407420527687e-06,2.054667825359897e-07,6.988051614154252e-07,2.0494682190187068e-06,2.0547287799080634e-07,7.02843064166088e-07,2.0613106520972057e-06,2.0666016100621106e-07,0.11625986969011458,0.11625986969011454,0.11625986969011454,0.010051401746327968,0.010051401746327963,0.01005140174632796,4.163336342344337e-17,8.673617379884035e-18,3.469446951953614e-18
13.6,2.8600000000000003,2.2326133162687658e-07,5.624646990331373e-07,8.964914776742822e-08,2.2326761995672735e-07,5.624805412908679e-07,8.965167280572254e-08,2.2456737099932057e-07,5.657550182173603e-07,9.017357945399537e-08,0.15755655629300955,0.1575565562930096,0.15755655629300963,0.025403981580704414,0.025403981580704414,0.02540398158070443,8.326672684688674e-17,1.734723475976807e-17,1.734723475976807e-17
14.4,2.8600000000000003,1.1131574477949525e-07,2.79400188998256e-07,4.0787004209623966e-08,1.1131931918746976e-07,2.794091606874417e-07,4.078831390209731e-08,1.1194709893247554e-07,2.809848747048194e-07,4.1018337562748284e-08,0.15873028705992331,0.15873028705992331,0.15873028705992326,0.02131033242011451,0.021310332420114503,0.02131033242011451,5.551115123125783e-17,0.0,6.938893903907228e-18
15.2,2.8600000000000003,4.9681081829448864e-08,1.4687316568925102e-07,1.175770940512832e-08,4.9683016044218694e-08,1.468788838466644e-07,1.1758167163581908e-08,4.995468521864585e-08,1.4768202480493254e-07,1.1822461399730208e-08,0.11441874425148942,0.11441874425148942,0.11441874425148942,0.006408561156917699,0.006408561156917701,0.006408561156917701,0.0,2.6020852139652106e-18,0.0
16.0,2.8600000000000003,2.0144425275140493e-08,5.6017300783413826e-08,5.233073247952434e-09,2.0145315287164657e-08,5.6019775714844104e-08,5.2333044532636005e-09,2.0252167399178986e-08,5.631690838635478e-08,5.261062253311608e-09,0.12931991369465848,0.12931991369465853,0.12931991369465853,0.00872708630042043,0.008727086300420434,0.00872708630042043,5.551115123125783e-17,0.0,3.469446951953614e-18
16.8,2.8600000000000003,9.280470634419696e-09,2.5161429443196977e-08,2.2464478687390972e-09,9.280912223298342e-09,2.5162626689312033e-08,2.246554760558959e-09,9.328677344508044e-09,2.5292128605163828e-08,2.2581168740517428e-09,0.13604086399651988,0.13604086399651988,0.13604086399651988,0.007971169961774204,0.007971169961774199,0.007971169961774204,0.0,0.0,5.204170427930421e-18
17.6,2.8600000000000003,3.329991347132176e-09,7.391405161058225e-09,8.512631401977155e-10,3.330102675535056e-09,7.391652270808923e-09,8.51291599660804e-10,3.3488528872795203e-09,7.433271121253783e-09,8.560848145569061e-10,0.20297015917769617,0.20297015917769629,0.20297015917769623,0.013263973327376865,0.013263973327376869,0.013263973327376865,5.551115123125783e-17,0.0,3.469446951953614e-18
18.4,2.8600000000000003,1.794980359023228e-09,1.996930012438708e-09,3.8732741948561017e-10,1.7950266888233063e-09,1.996981554712015e-09,3.87337416699128e-10,1.8055643572322854e-09,2.0087047951370356e-09,3.8961127328576285e-10,0.8079671677376633,0.8079671677376636,0.8079671677376631,0.03762103995312789,0.0376210399531279,0.03762103995312788,2.220446049250313e-16,1.3877787807814457e-17,2.0816681711721685e-17
19.200000000000003,2.8600000000000003,1.860306469084913e-09,2.063041699959558e-09,3.88760954464617e-10,1.8603601488744241e-09,2.0631012297445947e-09,3.887721722970293e-10,1.870994290543493e-09,2.074894274638621e-09,3.909944615455383e-10,0.8131168853592969,0.8131168853592967,0.8131168853592969,0.03550988506625647,0.03550988506625646,0.03550988506625646,0.0,1.3877787807814457e-17,0.0
20.0,2.8600000000000003,0.0,0.0,0.0,9.999999999999999e-31,9.999999999999999e-31,9.999999999999999e-31,1.0055641423643003e-30,1.0055641423643003e-30,1.0055641423643003e-30,,1.0,1.0,,1.0,1.0,,,0.0
4.0,3.0500000000000003,0.0001867126678764,0.0015293985637984,0.0003198406565086,0.0001867174328709,0.0015294375947636,0.0003198488189915,0.0001873029022558,0.0015342332845612,0.000320851733869,0.014904115686696626,0.014904115686707329,0.01490411568670693,0.04373468273637458,0.0437346827363908,0.04373468273638799,1.0304257447302234e-14,1.3405943022348765e-14,2.8102520310824275e-15
4.8,3.0500000000000003,0.0001976403493467,0.0015696068797313,0.0001511275833656,0.0001976457556922,0.0015696498154843,0.0001511317173794,0.0001984159724047,0.0015757666709483,0.000151720670955,0.015855116539444544,0.01585511653943111,0.015855116539432775,0.009270554006752398,0.009270554006745403,0.009270554006748009,1.176836406102666e-14,4.388850394221322e-15,2.6055546609171643e-15
5.6,3.0500000000000003,0.0001572573306589,0.0013021166629367,5.9503084109928965e-05,0.0001572649116345,0.0013021794346663,5.950595260214105e-05,0.0001579780854355,0.0013080846314921,5.977580355590869e-05,0.01458552298557216,0.014585522985573914,0.014585522985575508,0.002088233985390443,0.002088233985390483,0.0020882339853904256,3.3480163086352377e-15,1.734723475976807e-17,5.724587470723463e-17
6.4,3.0500000000000003,0.000104037862679,0.0006722691290486,2.722563527875625e-05,0.000104044707927,0.000672313361492,2.7227426609518184e-05,0.0001045591374388,0.0006756374886027,2.736204750526579e-05,0.02394950302663887,0.023949503026665354,0.02394950302665442,0.001640097653444142,0.0016400976534440823,0.0016400976534440548,1.55500612386561e-14,8.716985466783456e-17,2.7538735181131813e-17
7.2,3.0500000000000003,7.600627576635856e-05,0.0001209653326717,1.7567911668568938e-05,7.601161742123064e-05,0.00012097383401,1.7569146326102287e-05,7.639690034542516e-05,0.0001215870186007,1.76581997142786e-05,0.39479992164114325,0.3947999216407487,0.39479992164087785,0.021092032409907646,0.021092032409886573,0.021092032409893473,2.6539881403664367e-13,1.4172690798730514e-14,6.900729987435739e-15
8.0,3.0500000000000003,6.313933154975131e-05,8.59108171586698e-05,1.349296766770325e-05,6.314437742045123e-05,8.591768284546863e-05,1.3494045977665336e-05,6.345021118286126e-05,8.633381693809286e-05,1.3559403100818262e-05,0.5401374124740516,0.5401374124740514,0.5401374124740514,0.024667166173571745,0.024667166173571745,0.024667166173571734,1.1102230246251565e-16,1.0408340855860843e-17,1.0408340855860843e-17
8.8,3.0500000000000003,2.214685845572753e-05,5.848230696335134e-05,7.0477500947404865e-06,2.2147784578452818e-05,5.848475253790604e-05,7.048044812907306e-06,2.2270399798171313e-05,5.8808537553839146e-05,7.087064406955607e-06,0.14340862375544716,0.14340862375544722,0.14340862375544716,0.014522854963847583,0.014522854963847583,0.014522854963847583,0.0,0.0,0.0
9.6,3.0500000000000003,1.097514716161622e-05,4.3579838239086545e-05,3.956029589534321e-06,1.097556613496255e-05,4.358150188790971e-05,3.956180609919824e-06,1.1036307740964331e-05,4.382269312889807e-05,3.978075130979121e-06,0.06342339368439089,0.06342339368439089,0.06342339368439086,0.008240391297696053,0.008240391297696053,0.008240391297696053,2.7755575615628914e-17,0.0,0.0
10.4,3.0500000000000003,7.422066650879911e-06,2.996797605593746e-05,2.1099881408201052e-06,7.4224122284150734e-06,2.9969371389580548e-05,2.1100863836054674e-06,7.461956515412544e-06,3.012903881128833e-05,2.1213282627917663e-06,0.061338743304740186,0.06133874330474017,0.061338743304740186,0.004957300009354238,0.004957300009354238,0.004957300009354238,0.0,0.0,0.0
11.2,3.0500000000000003,4.558508157061265e-06,1.64733877061025e-05,7.956065816946357e-07,4.558752327604249e-06,1.6474270081625892e-05,7.95649197323337e-07,4.582140415705437e-06,1.655878918957101e-05,7.997311724312977e-07,0.07657370008150301,0.07657370008150298,0.07657370008150298,0.002332549639215962,0.0023325496392159616,0.0023325496392159616,2.7755575615628914e-17,4.336808689942018e-19,0.0
12.0,3.0500000000000003,2.510495662816609e-06,8.24875453828118e-06,4.859949130600825e-07,2.5106395512156975e-06,8.249227313479548e-06,4.860227677307921e-07,2.523061884951277e-06,8.290043469147564e-06,4.884275482262313e-07,0.09262797936129556,0.09262797936129556,0.09262797936129559,0.0034712563432795687,0.0034712563432795687,0.0034712563432795687,2.7755575615628914e-17,0.0,0.0
12.8,3.0500000000000003,6.987840444124497e-07,2.0494081982394568e-06,2.054669557233347e-07,6.98804774804778e-07,2.0494689967598726e-06,2.054730511839233e-07,7.028426753214903e-07,2.06131143433239e-06,2.0666033520008906e-07,0.1162596528122451,0.1162596528122451,0.11625965281224505,0.010051411062282583,0.010051411062282583,0.010051411062282583,4.163336342344337e-17,0.0,0.0
13.6,3.0500000000000003,2.2326174268397465e-07,5.624651764779447e-07,8.96485457214287e-08,2.2326803102803885e-07,5.624810187557631e-07,8.965107074382426e-08,2.2456778446368115e-07,5.657554984618145e-07,9.017297388719753e-08,0.15755686898080953,0.15755686898080953,0.1575568689808096,0.025403597249520054,0.025403597249520054,0.025403597249520054,5.551115123125783e-17,0.0,0.0
14.4,3.0500000000000003,1.1131574868254141e-07,2.794023168151319e-07,4.0786176189560655e-08,1.1131932310073265e-07,2.794112885979724e-07,4.078748585914334e-08,1.119471028678071e-07,2.809870146155954e-07,4.101750485008739e-08,0.15872788054660836,0.15872788054660827,0.15872788054660827,0.021309142615939518,0.021309142615939507,0.021309142615939507,8.326672684688674e-17,1.0408340855860843e-17,0.0
15.2,3.0500000000000003,4.968291868509314e-08,1.468748991201615e-07,1.1756682147134828e-08,4.96848529784972e-08,1.4688061736611217e-07,1.1757139867279551e-08,4.9956532197371294e-08,1.4768376780334986e-07,1.1821428486121161e-08,0.1144245042579542,0.11442450425795427,0.11442450425795422,0.006407290146596375,0.006407290146596377,0.006407290146596377,2.7755575615628914e-17,1.734723475976807e-18,0.0
16.0,3.0500000000000003,2.0144386751795708e-08,5.6026964667139175e-08,5.2311242070818925e-09,2.0145276808746097e-08,5.6029440155220574e-08,5.231355338389895e-09,2.0252128716668293e-08,5.632662408757532e-08,5.259102800201055e-09,0.12927481127501897,0.12927481127501897,0.12927481127501897,0.008717578657993254,0.008717578657993254,0.008717578657993252,0.0,1.734723475976807e-18,1.734723475976807e-18
16.8,3.0500000000000003,9.368112729891527e-09,2.4957619463042163e-08,2.228251426578282e-09,9.368557643628954e-09,2.4958804759170927e-08,2.228357251486533e-09,9.416773840554584e-09,2.5087257685552277e-08,2.2398257097215526e-09,0.14089575189876224,0.14089575189876224,0.1408957518987623,0.007971169961774197,0.007971169961774199,0.007971169961774199,5.551115123125783e-17,1.734723475976807e-18,0.0
17.6,3.0500000000000003,3.3413821856759894e-09,7.372803068620281e-09,8.491207497756072e-10,3.341493824819568e-09,7.3730494018364825e-09,8.491491198057421e-10,3.360308174664839e-09,7.4145635084442075e-09,8.539302714248661e-10,0.20539366199951054,0.20539366199951048,0.20539366199951054,0.013263973327376862,0.013263973327376862,0.013263973327376862,0.0,0.0,0.0
18.4,3.0500000000000003,1.794980359023228e-09,1.996930012438708e-09,3.8732741948561017e-10,1.7950266888233063e-09,1.996981554712015e-09,3.87337416699128e-10,1.8055643572322854e-09,2.0087047951370356e-09,3.8961127328576285e-10,0.8079671677376633,0.8079671677376636,0.8079671677376631,0.03762103995312789,0.0376210399531279,0.03762103995312788,2.220446049250313e-16,1.3877787807814457e-17,2.0816681711721685e-17
19.200000000000003,3.0500000000000003,1.860306469084913e-09,2.063041699959558e-09,3.88760954464617e-10,1.8603601488744241e-09,2.0631012297445947e-09,3.887721722970293e-10,1.870994290543493e-09,2.074894274638621e-09,3.909944615455383e-10,0.8131168853592969,0.8131168853592967,0.8131168853592969,0.03550988506625647,0.03550988506625646,0.03550988506625646,0.0,1.3877787807814457e-17,0.0
20.0,3.0500000000000003,0.0,0.0,0.0,9.999999999999999e-31,9.999999999999999e-31,9.999999999999999e-31,1.0055641423643003e-30,1.0055641423643003e-30,1.0055641423643003e-30,,1.0,1.0,,1.0,1.0,,,0.0
4.0,3.24,0.0001883278018124,0.0015324660870525,0.000318352661002,0.0001883326117419,0.0015325052265406,0.0003183607917922,0.0001889231456661,0.0015373105351749,0.000319359040826,0.015102440366868239,0.015102440366876814,0.015102440366872895,0.04315540767989127,0.0431554076799011,0.04315540767991274,4.65599780952175e-15,2.1468937738688965e-14,1.1636525076852422e-14
4.8,3.24,0.0001977755766476,0.0015696901327571,0.0001510680352658,0.000197780986722,0.0015697330710234,0.0001510721676735,0.0001985517304238,0.0015758502509306,0.0001516608891865,0.01587513628706722,0.01587513628706981,0.01587513628706945,0.009262267199308486,0.00926226719931345,0.009262267199309527,2.230854390106174e-15,1.0408340855860843e-15,3.923944502659538e-15
5.6,3.24,0.0001572650836001,0.001302111816443,5.950118924654633e-05,0.000157272664899,0.0013021745875216,5.950405762833815e-05,0.00015798587386,0.0013080797623663,5.977389998867159e-05,0.01458706976859698,0.01458706976859099,0.014587069768603243,0.002088116532711256,0.002088116532711159,0.0020881165327110845,6.262351748276274e-15,1.713039432527097e-16,7.45931094670027e-17
6.4,3.24,0.0001040382527401,0.0006722686191245,2.722556200534418e-05,0.0001040450980071,0.0006723128514915,2.7227353329553544e-05,0.0001045595294476,0.0006756369760806,2.7361973862982133e-05,0.023949718943286177,0.023949718943297397,0.02394971894329652,0.0016400913133951455,0.0016400913133955456,0.0016400913133955098,1.0342421363773724e-14,3.642919299551295e-16,3.5778671692021646e-17
7.2,3.24,7.600629932787529e-05,0.000120965321206,1.7567907408103097e-05,7.601164098392795e-05,0.0001209738225426,1.7569142065227164e-05,7.63969240275556e-05,0.0001215870070752,1.765819543180622e-05,0.39480024125496277,0.39480024125546725,0.3948002412554325,0.021092026178094983,0.02109202617812194,0.021092026178120088,4.697353617189037e-13,2.5104918144336352e-14,1.85268467234323e-15
8.0,3.24,6.313933331610834e-05,8.591081622320735e-05,1.349296735180378e-05,6.314437918690784e-05,8.591768190987484e-05,1.3494045661731732e-05,6.345021295787353e-05,8.63338159979676e-05,1.3559402783354464e-05,0.5401374544581822,0.5401374544581822,0.5401374544581822,0.02466716555573844,0.02466716555573843,0.02466716555573843,0.0,1.0408340855860843e-17,0.0
8.8,3.24,2.2146858517965738e-05,5.848230688563102e-05,7.047750078199941e-06,2.214778464069274e-05,5.848475246018015e-05,7.048044796365788e-06,2.2270399860755813e-05,5.880853747568295e-05,7.087064390322511e-06,0.14340862494264234,0.1434086249426423,0.14340862494264225,0.014522854934279886,0.014522854934279884,0.014522854934279884,8.326672684688674e-17,1.734723475976807e-18,0.0
9.6,3.24,1.0975147166603606e-05,4.3579838244340494e-05,3.956029584143238e-06,1.0975566139950132e-05,4.358150189316389e-05,3.956180604528538e-06,1.1036307745979518e-05,4.3822693134181326e-05,3.9780751255579986e-06,0.06342339372674076,0.06342339372674073,0.06342339372674073,0.008240391273249943,0.008240391273249943,0.008240391273249943,2.7755575615628914e-17,0.0,0.0
10.4,3.24,7.4220666618838015e-06,2.996797602468456e-05,2.109988140687129e-06,7.422412239419259e-06,2.9969371358325317e-05,2.1100863834724235e-06,7.461956526475356e-06,3.012903877986658e-05,2.1213282626580135e-06,0.061338743614558225,0.06133874361455821,0.0613387436145582,0.0049573000190691035,0.0049573000190691035,0.004957300019069101,2.7755575615628914e-17,2.6020852139652106e-18,2.6020852139652106e-18
11.2,3.24,4.558508231890119e-06,1.6473387158152945e-05,7.956066254573462e-07,4.558752402433404e-06,1.647426953363359e-05,7.956492410877447e-07,4.582140490918494e-06,1.6558788638767304e-05,7.99731216420233e-07,0.07657370768954758,0.07657370768954758,0.0765737076895476,0.0023325500509958057,0.0023325500509958066,0.0023325500509958075,2.7755575615628914e-17,1.734723475976807e-18,8.673617379884035e-19
12.0,3.24,2.5104955036188607e-06,8.248756172977229e-06,4.859947389150256e-07,2.510639392019848e-06,8.249228948305506e-06,4.860225935778879e-07,2.5230617249677463e-06,8.29004511206244e-06,4.884273732116401e-07,0.09262793090061869,0.09262793090061872,0.09262793090061872,0.0034712524797605605,0.0034712524797605605,0.0034712524797605596,2.7755575615628914e-17,8.673617379884035e-19,8.673617379884035e-19
12.8,3.24,6.98784889936532e-07,2.049406352410618e-06,2.054668547155631e-07,6.988056203467699e-07,2.0494671508552344e-06,2.054729501710458e-07,7.028435257492737e-07,2.061309577761569e-06,2.066602336035292e-07,0.11626014358187244,0.11626014358187244,0.1162601435818724,0.010051419285617761,0.010051419285617766,0.010051419285617761,4.163336342344337e-17,0.0,5.204170427930421e-18
13.6,3.24,2.232621152745397e-07,5.624656224767778e-07,8.96480182022092e-08,2.232684036314247e-07,5.624814647730193e-07,8.965054321068095e-08,2.2456815923617526e-07,5.657559470755574e-07,9.017244328302337e-08,0.15755714499356693,0.1575571449935669,0.15755714499356693,0.025403257999138645,0.025403257999138645,0.025403257999138656,0.0,1.0408340855860843e-17,1.0408340855860843e-17
14.4,3.24,1.1132169039458345e-07,2.7939305690539e-07,4.0783819388463294e-08,1.113252649714365e-07,2.794020283102489e-07,4.0785128970596365e-08,1.1195307824739421e-07,2.809777021049414e-07,4.101513466998507e-08,0.15875534858490092,0.15875534858490098,0.15875534858490098,0.02130809237464343,0.02130809237464343,0.02130809237464344,5.551115123125783e-17,6.938893903907228e-18,6.938893903907228e-18
15.2,3.24,4.968072209073953e-08,1.4686514252036288e-07,1.1760469559737245e-08,4.9682656243150686e-08,1.4687086022247285e-07,1.1760927414204696e-08,4.99543234501679e-08,1.476739573071694e-07,1.1825236743539108e-08,0.1144295886918196,0.11442958869181956,0.11442958869181952,0.00641227090565291,0.00641227090565291,0.006412270905652907,8.326672684688674e-17,2.6020852139652106e-18,2.6020852139652106e-18
16.0,3.24,2.0144352772881984e-08,5.6035488544625835e-08,5.229405086067076e-09,2.0145242869443183e-08,5.6037964523686613e-08,5.2296361520902285e-09,2.0252094597349027e-08,5.6335193669867046e-08,5.257374495221216e-09,0.1292350488295948,0.12923504882959483,0.1292350488295949,0.008709199611531241,0.008709199611531241,0.008709199611531241,1.1102230246251565e-16,0.0,0.0
16.8,3.24,9.360227759608057e-09,2.4897031162637113e-08,2.252880423405211e-09,9.360671899064268e-09,2.489821251785259e-08,2.2529873217747654e-09,9.408847511235306e-09,2.5026353600346045e-08,2.264582541072104e-09,0.14134410723008672,0.14134410723008672,0.1413441072300867,0.008188062643349136,0.008188062643349134,0.008188062643349134,2.7755575615628914e-17,1.734723475976807e-18,0.0
17.6,3.24,3.443625237570766e-09,7.055660566339771e-09,8.706382092728511e-10,3.443738961658139e-09,7.055893576177766e-09,8.706669616860641e-10,3.463129004853543e-09,7.095621930372877e-09,8.755692699573551e-10,0.2382080340349353,0.23820803403493518,0.23820803403493523,0.015226499993162224,0.01522649999316222,0.015226499993162217,5.551115123125783e-17,6.938893903907228e-18,3.469446951953614e-18
18.4,3.24,1.794980359023228e-09,1.996930012438708e-09,3.8732741948561017e-10,1.7950266888233063e-09,1.996981554712015e-09,3.87337416699128e-10,1.8055643572322854e-09,2.0087047951370356e-09,3.8961127328576285e-10,0.8079671677376633,0.8079671677376636,0.8079671677376631,0.03762103995312789,0.0376210399531279,0.03762103995312788,2.220446049250313e-16,1.3877787807814457e-17,2.0816681711721685e-17
19.200000000000003,3.24,1.860306469084913e-09,2.063041699959558e-09,3.88760954464617e-10,1.8603601488744241e-09,2.0631012297445947e-09,3.887721722970293e-10,1.870994290543493e-09,2.074894274638621e-09,3.909944615455383e-10,0.8131168853592969,0.8131168853592967,0.8131168853592969,0.03550988506625647,0.03550988506625646,0.03550988506625646,0.0,1.3877787807814457e-17,0.0
20.0,3.24,0.0,0.0,0.0,9.999999999999999e-31,9.999999999999999e-31,9.999999999999999e-31,1.0055641423643003e-30,1.0055641423643003e-30,1.0055641423643003e-30,,1.0,1.0,,1.0,1.0,,,0.0
4.0,3.43,0.0001899449869117,0.0015354741071221,0.0003168764885594,0.0001899498417905,0.0015355133529102,0.0003168845877305,0.0001905454466857,0.0015403280937966,0.000317878207993,0.015302792077851372,0.015302792077849655,0.01530279207785011,0.0425887642753944,0.042588764275392536,0.04258876427538816,1.2611439670351388e-15,6.2450045135165055e-15,4.378442053365461e-15
4.8,3.43,0.0001979108137861,0.0015697730721252,0.0001510085279439,0.0001979162275888,0.0015698160128899,0.0001510126587458,0.0001986874983182,0.0015759335160178,0.0001516011483552,0.015895174472621617,0.01589517447262263,0.015895174472617405,0.009253993671575275,0.009253993671569243,0.00925399367157123,4.211908599671688e-15,4.045375145977914e-15,1.986258379993444e-15
5.6,3.43,0.0001572728364716,0.0013021069688296,5.94992944999995e-05,0.0001572804180938,0.0013021697392571,5.9502162771376104e-05,0.0001579936622144,0.0013080748921156,5.9771996538805205e-05,0.014588616657309468,0.014588616657298385,0.014588616657306286,0.0020879990942521322,0.0020879990942519306,0.0020879990942519085,3.1814828549414642e-15,2.237793284010081e-16,2.211772431870429e-17
6.4,3.43,0.0001040386428003,0.0006722681091982,2.7225488732385953e-05,0.0001040454880864,0.0006723123414889,2.7227280050042782e-05,0.0001045599214555,0.0006756364635564,2.73619002211546e-05,0.023949934860976713,0.023949934861011636,0.023949934860976078,0.0016400849734141993,0.0016400849734145703,0.0016400849734144757,6.349087922075114e-16,2.7647155398380363e-16,9.454242944073599e-17
7.2,3.43,7.600632288932138e-05,0.0001209653097403,1.7567903147612367e-05,7.601166454655461e-05,0.0001209738110754,1.756913780432715e-05,7.639694770961503e-05,0.0001215869955499,1.7658191149308824e-05,0.3948005608682382,0.3948005608683366,0.3948005608681446,0.021092019946222302,0.021092019946227558,0.021092019946217302,9.364731212713195e-14,4.999473057765158e-15,1.0255685189974884e-14
8.0,3.43,6.31393350830356e-05,8.59108152869024e-05,1.3492967036065942e-05,6.314438095393472e-05,8.591768097343846e-05,1.3494045345959772e-05,6.345021473345884e-05,8.633381505699568e-05,1.3559402466053094e-05,0.5401374964626657,0.5401374964626658,0.5401374964626658,0.024667164938979916,0.02466716493897991,0.024667164938979916,1.1102230246251565e-16,0.0,6.938893903907228e-18
8.8,3.43,2.2146858575592215e-05,5.848230682026327e-05,7.047750060653474e-06,2.2147784698320875e-05,5.848475239480766e-05,7.048044778818347e-06,2.227039991870299e-05,5.880853740994854e-05,7.087064372677924e-06,0.14340862600953125,0.14340862600953122,0.14340862600953122,0.014522854894431508,0.014522854894431508,0.014522854894431508,2.7755575615628914e-17,0.0,0.0
9.6,3.43,1.0975147156171564e-05,4.357983827228935e-05,3.956029587034062e-06,1.097556612951785e-05,4.358150192111444e-05,3.95618060741953e-06,1.1036307735489502e-05,4.382269316228656e-05,3.97807512846499e-06,0.0634233935248209,0.0634233935248209,0.0634233935248209,0.008240391274723547,0.008240391274723547,0.008240391274723547,0.0,0.0,0.0
10.4,3.43,7.422066626525578e-06,2.996797618408452e-05,2.109988133026544e-06,7.422412204060366e-06,2.9969371517736636e-05,2.110086375811759e-06,7.4619564909280815e-06,3.012903894012719e-05,2.1213282549565354e-06,0.06133874237760822,0.06133874237760823,0.061338742377608245,0.004957299930337008,0.004957299930337008,0.00495729993033701,2.7755575615628914e-17,1.734723475976807e-18,1.734723475976807e-18
11.2,3.43,4.558508207901971e-06,1.647338744732148e-05,7.95606596944386e-07,4.558752378445846e-06,1.647426982282439e-05,7.956492125735846e-07,4.582140466807871e-06,1.655878892944176e-05,7.997311877597847e-07,0.07657370419534261,0.07657370419534261,0.07657370419534264,0.0023325498019182364,0.002332549801918237,0.0023325498019182377,2.7755575615628914e-17,1.3010426069826053e-18,8.673617379884035e-19
12.0,3.43,2.5104956379856614e-06,8.248755073982043e-06,4.859948363192252e-07,2.5106395263869185e-06,8.249227849222915e-06,4.860226909862316e-07,2.523061859999648e-06,8.290044007541723e-06,4.884274711019483e-07,0.09262796549783467,0.09262796549783467,0.09262796549783467,0.0034712547961555135,0.0034712547961555135,0.0034712547961555144,0.0,8.673617379884035e-19,8.673617379884035e-19
12.8,3.43,6.987847108646833e-07,2.0494076607145626e-06,2.054665518246095e-07,6.988054412757017e-07,2.049468459215861e-06,2.05472647272898e-07,7.0284334564348e-07,2.0613108936822898e-06,2.066599289551465e-07,0.1162599355592939,0.1162599355592939,0.11625993555929394,0.010051376817607061,0.010051376817607064,0.01005137681760707,4.163336342344337e-17,8.673617379884035e-18,5.204170427930421e-18
13.6,3.43,2.2326033684335225e-07,5.624696091711972e-07,8.964812133016587e-08,2.2326662516524438e-07,5.624854516177643e-07,8.965064634760478e-08,2.2456637041666521e-07,5.657599571296938e-07,9.017254702035813e-08,0.15755240147266222,0.15755240147266225,0.15755240147266222,0.025402956337225256,0.025402956337225262,0.025402956337225262,0.0,6.938893903907228e-18,0.0
14.4,3.43,1.1131990432277677e-07,2.793916789710462e-07,4.0786059986307624e-08,1.1132347883268803e-07,2.794006503075891e-07,4.078736963687324e-08,1.1195128203580543e-07,2.809763163311044e-07,4.10173879723876e-08,0.15875182029574375,0.15875182029574375,0.15875182029574375,0.02131064390678342,0.021310643906783413,0.02131064390678342,0.0,0.0,6.938893903907228e-18
15.2,3.43,4.968179652929179e-08,1.4686541744463405e-07,1.1759266312241004e-08,4.9683730732551e-08,1.468711351841067e-07,1.1759724121998622e-08,4.9955403814929094e-08,1.4767423377230696e-07,1.1824026871672092e-08,0.1144341098228053,0.11443410982280526,0.11443410982280534,0.0064109348550572,0.0064109348550572,0.006410934855057202,4.163336342344337e-17,2.6020852139652106e-18,2.6020852139652106e-18
16.0,3.43,2.01636996184475e-08,5.5960813627127475e-08,5.232906218205755e-09,2.016459023502688e-08,5.5963285377319897e-08,5.233137352031613e-09,2.0271544582665648e-08,5.6260118420267454e-08,5.260894265763407e-09,0.12982920501668185,0.1298292050166819,0.12982920501668185,0.008744155310928106,0.008744155310928106,0.008744155310928104,0.0,1.734723475976807e-18,1.734723475976807e-18
