D,eta,C_tree_mumu,coeff_1,coeff_2,coeff_3,g_mu1_sq,g_mu2_sq,g_mu3_sq,mu_contrib_1,mu_contrib_2,mu_contrib_3,mu_share_1,mu_share_2,mu_share_3,y2_raw,p2_kin,m2_2,coeff2_kin_over_m2,C_tree_mumu_single_layer_pred,abs_single_layer_residual
18.4,1.91,1.996930012438708e-09,0.1794980359023228,0.19969300124387082,0.03873274194856101,1.0000000000000001e-34,1e-08,1.0000000000000001e-34,1.7949803590232283e-35,1.9969300124387082e-09,3.873274194856101e-36,8.988699392780157e-27,1.0000000000000002,1.9396143934588615e-27,1e-08,0.3898967385291033,1.9524807384358465,0.19969300124387082,1.9969300124387082e-09,4.1359030627651384e-25
19.200000000000003,1.91,0.0,0.0,0.0,0.0,1.0000000000000001e-34,1e-08,1.0000000000000001e-34,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,0.0,1.8861115867515161,0.0,0.0,0.0
20.0,1.91,0.0,0.0,0.0,0.0,1.0000000000000001e-34,1e-08,1.0000000000000001e-34,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,0.0,1.823074165025783,0.0,0.0,0.0
4.0,2.1,0.0015131477053595,0.0548763783364819,0.36452053170000465,0.12244719459909696,6.442874387242344e-32,0.0041510630369783405,6.442874387242344e-32,3.535616124487399e-33,0.0015131477053595807,7.88911893872201e-33,2.336596825256654e-30,1.0000000000000533,5.2137137113443125e-30,0.0041510630369783405,0.5985300747612939,1.6419653290034042,0.36452053170000465,0.0015131477053595807,8.066464163292153e-17
4.8,2.1,0.001569185900147,0.07754231277565052,0.37710810814058143,0.09531384149792965,6.450661658690802e-32,0.004161103583490356,6.450661658690802e-32,5.0019922394809874e-33,0.001569185900147042,6.1483734289322704e-33,3.187635218371772e-30,1.0000000000000269,3.9181931397397186e-30,0.004161103583490356,0.5852502376474519,1.551942864695122,0.37710810814058143,0.0015691859001470423,4.228388472693467e-17
5.6,2.1,0.0013021408786046,0.10065405101830906,0.3791527223741734,0.06702811751257813,5.860327639121613e-32,0.00343434400378527,5.860327639121613e-32,5.8986571717215354e-33,0.0013021408786046036,3.928067296572531e-33,4.529968506973419e-30,1.0000000000000029,3.0166223648411422e-30,0.00343434400378527,0.5591546070301633,1.4747477046422257,0.3791527223741734,0.0013021408786046036,3.686287386450715e-18
6.4,2.1,0.0006722716786411,0.1257563264099331,0.3468649271099801,0.05236064070054269,4.4024275081853346e-32,0.0019381367964826934,4.4024275081853346e-32,5.536331107154233e-33,0.0006722716786411398,2.305139249662778e-33,8.235258576332005e-30,1.0000000000000593,3.428880500101214e-30,0.0019381367964826932,0.529192178828116,1.525643377199464,0.3468649271099801,0.0006722716786411397,3.968179951296946e-17
7.2,2.1,0.0001209653900002,0.15546165977871323,0.3068204388209337,0.04629886466034135,1.9855847179327196e-32,0.0003942546672087957,1.9855847179327196e-32,3.0868229588106874e-33,0.00012096539000020388,9.193031812720904e-34,2.5518232601949896e-29,1.000000000000032,7.599720724006846e-30,0.0003942546672087958,0.5022679061896372,1.6370092817798572,0.3068204388209337,0.00012096539000020389,3.889575293791747e-18
8.0,2.1,8.591082183901177e-05,0.1820472878514527,0.308044960405851,0.04395336685792185,1.6700015826228804e-32,0.0002788905285962925,1.6700015826228804e-32,3.0401925882412904e-33,8.591082183901178e-05,7.340219221433355e-34,3.5387772147475266e-29,1.0000000000000002,8.543998374486728e-30,0.0002788905285962925,0.4800389957970717,1.5583406888546971,0.308044960405851,8.591082183901177e-05,0.0
8.8,2.1,5.8482307325780445e-05,0.1553292537273404,0.2682273421696107,0.042357382641283185,1.4765927312580927e-32,0.00021803260940042338,1.4765927312580927e-32,2.2935804700553486e-33,5.848230732578044e-05,6.2544603323236465e-34,3.921836491981707e-29,0.9999999999999999,1.0694619652201249e-29,0.00021803260940042336,0.46226154294176924,1.7233945622495974,0.2682273421696107,5.848230732578044e-05,6.776263578034403e-21
9.6,2.1,4.3579838283542114e-05,0.1615250296502682,0.2625585966965109,0.041326765191113016,1.2883376121110573e-32,0.00016598138027800206,1.2883376121110573e-32,2.0809877099579425e-33,4.357983828354215e-05,5.324282598259291e-34,4.7751157230517433e-29,1.0000000000000009,1.2217306919814802e-29,0.00016598138027800206,0.4479745869898015,1.7061889902908467,0.2625585966965109,4.3579838283542154e-05,4.0657581468206416e-20
10.4,2.1,2.9967976016569573e-05,0.1763931032524902,0.26744080499702827,0.040638257657485556,1.058558517133576e-32,0.00011205461341960352,1.058558517133576e-32,1.8672242181154578e-33,2.9967976016569573e-05,4.30179737648001e-34,6.230731822139246e-29,1.0,1.4354647688257314e-29,0.00011205461341960352,0.4365525322605447,1.6323333018138184,0.26744080499702827,2.996797601656957e-05,3.3881317890172014e-21
11.2,2.1,1.6473387288594874e-05,0.19039182218321338,0.27312195077487306,0.04013603584568961,7.766281918616586e-33,6.0315134839430895e-05,7.766281918616586e-33,1.4786365660739541e-33,1.6473387288594877e-05,3.1170776947332637e-34,8.975910905085489e-29,1.0000000000000002,1.8921898939942547e-29,6.0315134839430895e-05,0.427497164751727,1.5652244850290382,0.27312195077487306,1.6473387288594877e-05,3.3881317890172014e-21
12.0,2.1,8.248755203639351e-06,0.20336918521403752,0.27894911210271306,0.0398275733508335,5.437906249220823e-33,2.957082437531488e-05,5.437906249220823e-33,1.1059025631743616e-33,8.24875520363935e-06,2.165786100157982e-34,1.340690244615863e-28,0.9999999999999998,2.625591433726191e-29,2.9570824375314875e-05,0.42011052574410107,1.5060471875221828,0.27894911210271306,8.248755203639348e-06,3.3881317890172014e-21
12.8,2.1,2.0494060116657032e-06,0.1713525670288083,0.22310056240088447,0.03962153478718413,3.0308446065934072e-33,9.186019029316344e-06,3.0308446065934072e-33,5.193430036051989e-34,2.0494060116657032e-06,1.200867150146901e-34,2.5341147661760325e-28,1.0,5.859586354832968e-29,9.186019029316344e-06,0.4141246130694864,1.8562239763670116,0.22310056240088447,2.0494060116657032e-06,0.0
13.6,2.1,5.624660370309668e-07,0.1719736910794206,0.21728901703705794,0.03945023819221408,1.608900787690989e-33,2.5885617446326847e-06,1.608900787690989e-33,2.7668860703980663e-34,5.624660370309679e-07,6.347151930205037e-35,4.919205584399995e-28,1.0000000000000018,1.128450699656305e-28,2.5885617446326847e-06,0.4093685295141613,1.883981689899885,0.21728901703705794,5.624660370309679e-07,1.0587911840678754e-21
14.4,2.1,2.79399669298023e-07,0.18124790580277958,0.22400605163019638,0.0393641190387118,1.116819705807796e-33,1.2472862552806118e-06,1.116819705807796e-33,2.024212328369394e-34,2.7939966929802303e-07,4.3962623844197176e-35,7.244863007372634e-28,1.0000000000000002,1.573467282715508e-28,1.2472862552806118e-06,0.40538676902338794,1.8097134701192203,0.22400605163019638,2.7939966929802303e-07,5.293955920339377e-23
15.2,2.1,1.4683687333572945e-07,0.190175106035943,0.23070925131215322,0.039302002403969444,7.977835172222724e-34,6.364585403515399e-07,7.977835172222724e-34,1.5171856498147324e-34,1.4683687333572963e-07,3.135448971171695e-35,1.0332456796092507e-27,1.0000000000000013,2.135328068449653e-28,6.364585403515399e-07,0.40206237577710235,1.7427232479425183,0.23070925131215322,1.4683687333572963e-07,1.852884572118782e-22
16.0,2.1,5.5994063218182355e-08,0.1989227700355758,0.2374875624563361,0.039235629407329185,4.855685574782181e-34,2.3577682401147757e-07,4.855685574782181e-34,9.659064249574584e-35,5.599406321818234e-08,1.9051587973066785e-35,1.7250157774651546e-27,0.9999999999999998,3.4024299859847222e-28,2.357768240114776e-07,0.3992702036929214,1.6812257432063638,0.2374875624563361,5.599406321818235e-08,6.617444900424222e-24
16.8,2.1,2.5099727876293256e-08,0.2064578335075041,0.24546053648509802,0.03915735951489801,3.1977438102683376e-34,1.0225565476109463e-07,3.1977438102683376e-34,6.601992591800322e-35,2.5099727876293256e-08,1.252152040152171e-35,2.6303044496493994e-27,1.0,4.988707631905568e-28,1.0225565476109464e-07,0.39874440932413574,1.6244746101919467,0.24546053648509802,2.509972787629326e-08,3.308722450212111e-24
17.6,2.1,7.139226485334225e-09,0.18962990788759787,0.21279271638670574,0.038614174076225596,1.8316698659802081e-34,3.355014497939953e-08,1.8316698659802081e-34,3.473393879663156e-35,7.139226485334225e-09,7.072841905513656e-36,4.865224386421113e-27,1.0,9.90701432437122e-28,3.355014497939953e-08,0.3906548896492393,1.835847092338004,0.21279271638670574,7.139226485334225e-09,0.0
18.4,2.1,1.996930012438708e-09,0.1794980359023228,0.19969300124387082,0.03873274194856101,1.0000000000000001e-34,1e-08,1.0000000000000001e-34,1.7949803590232283e-35,1.9969300124387082e-09,3.873274194856101e-36,8.988699392780157e-27,1.0000000000000002,1.9396143934588615e-27,1e-08,0.3898967385291033,1.9524807384358465,0.19969300124387082,1.9969300124387082e-09,4.1359030627651384e-25
19.200000000000003,2.1,0.0,0.0,0.0,0.0,1.0000000000000001e-34,1e-08,1.0000000000000001e-34,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,0.0,1.8861115867515161,0.0,0.0,0.0
20.0,2.1,0.0,0.0,0.0,0.0,1.0000000000000001e-34,1e-08,1.0000000000000001e-34,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,0.0,1.823074165025783,0.0,0.0,0.0
4.0,2.29,0.0015165215975457,0.05536899577567867,0.3653333095730749,0.12186910336247983,6.442874387242344e-32,0.0041510630369783405,6.442874387242344e-32,3.5673548473044966e-33,0.0015165215975457566,7.851873246503112e-33,2.3523270971398053e-30,1.0000000000000373,5.1775545163421236e-30,0.0041510630369783405,0.5998646278490565,1.6419653290034042,0.3653333095730749,0.0015165215975457564,5.637851296924623e-17
4.8,2.29,0.0015692707255705,0.07759553025899472,0.3771284934594779,0.09527623109610989,6.450661658690802e-32,0.004161103583490356,6.450661658690802e-32,5.005425119274792e-33,0.0015692707255705529,6.145947309162404e-33,3.189650477584164e-30,1.0000000000000338,3.916435328217875e-30,0.004161103583490356,0.5852818744976578,1.551942864695122,0.3771284934594779,0.0015692707255705529,5.2909066017292616e-17
5.6,2.29,0.0013021360377115,0.10065901480848792,0.37915131282026143,0.06702598269795584,5.860327639121613e-32,0.00343434400378527,5.860327639121613e-32,5.8989480660893354e-33,0.001302136037711578,3.9279421894411764e-33,4.5302087456674026e-30,1.00000000000006,3.0165375012157123e-30,0.00343434400378527,0.559152528293767,1.4747477046422257,0.37915131282026143,0.001302136037711578,7.806255641895632e-17
6.4,2.29,0.0006722711687264,0.125756797912804,0.3468646640146705,0.05236049977797538,4.4024275081853346e-32,0.0019381367964826934,4.4024275081853346e-32,5.536351864726324e-33,0.0006722711687264392,2.3051330456489094e-33,8.235295699523744e-30,1.0000000000000582,3.428873872452277e-30,0.0019381367964826932,0.5291917774384992,1.525643377199464,0.3468646640146705,0.0006722711687264391,3.903127820947816e-17
7.2,2.29,0.0001209653785345,0.155461707970626,0.3068204097391598,0.04629885343227865,1.9855847179327196e-32,0.0003942546672087957,1.9855847179327196e-32,3.0868239157019425e-33,0.0001209653785345788,9.193029583293934e-34,2.551824293115045e-29,1.0000000000006515,7.599719601317191e-30,0.0003942546672087958,0.5022678585825034,1.6370092817798572,0.3068204097391598,0.0001209653785345788,7.879439288538403e-17
8.0,2.29,8.59108209023412e-05,0.1820472929456687,0.308044957047291,0.043953365829960254,1.6700015826228804e-32,0.0002788905285962925,1.6700015826228804e-32,3.0401926733147788e-33,8.591082090234122e-05,7.3402190497636055e-34,3.5387773523555386e-29,1.0000000000000002,8.543998267817242e-30,0.0002788905285962925,0.480038990563291,1.5583406888546971,0.308044957047291,8.59108209023412e-05,0.0
8.8,2.29,5.8482307259025914e-05,0.15532925414292123,0.2682273418634431,0.042357382532282384,1.4765927312580927e-32,0.00021803260940042338,1.4765927312580927e-32,2.2935804761917848e-33,5.848230725902592e-05,6.254460316228667e-34,3.9218365069510886e-29,1.0000000000000002,1.0694619636887497e-29,0.00021803260940042336,0.46226154241412165,1.7233945622495974,0.2682273418634431,5.8482307259025914e-05,0.0
9.6,2.29,4.357983826979479e-05,0.16152502971013086,0.26255859661368636,0.041326765178727985,1.2883376121110573e-32,0.00016598138027800206,1.2883376121110573e-32,2.080987710729176e-33,4.357983826979482e-05,5.32428259666368e-34,4.7751157263277633e-29,1.0000000000000009,1.2217306920007419e-29,0.00016598138027800206,0.44797458684848723,1.7061889902908467,0.26255859661368636,4.3579838269794816e-05,2.710505431213761e-20
10.4,2.29,2.996797602556297e-05,0.17639310392612517,0.2674408050772873,0.0406382570996334,1.058558517133576e-32,0.00011205461341960352,1.058558517133576e-32,1.8672242252462784e-33,2.9967976025562966e-05,4.3017973174280955e-34,6.230731844064205e-29,0.9999999999999999,1.435464748689942e-29,0.00011205461341960352,0.43655253239155417,1.6323333018138184,0.2674408050772873,2.9967976025562966e-05,3.3881317890172014e-21
11.2,2.29,1.6473387671554577e-05,0.1903918202999029,0.2731219571241865,0.04013603360275935,7.766281918616586e-33,6.0315134839430895e-05,7.766281918616586e-33,1.478636551447634e-33,1.6473387671554573e-05,3.1170775205409764e-34,8.975910607633364e-29,0.9999999999999998,1.8921897442645572e-29,6.0315134839430895e-05,0.4274971746898279,1.5652244850290382,0.2731219571241865,1.6473387671554573e-05,3.3881317890172014e-21
12.0,2.29,8.24875376551266e-06,0.20336920285352214,0.27894906346941584,0.03982758590924552,5.437906249220823e-33,2.957082437531488e-05,5.437906249220823e-33,1.1059026590962254e-33,8.24875376551266e-06,2.165786783072654e-34,1.3406905946446247e-28,1.0,2.625592719384624e-29,2.9570824375314875e-05,0.4201104525000606,1.5060471875221828,0.27894906346941584,8.24875376551266e-06,0.0
12.8,2.29,2.049407164373645e-06,0.17135243212775808,0.22310068788592188,0.03962157734163159,3.0308446065934072e-33,9.186019029316344e-06,3.0308446065934072e-33,5.193425947410785e-34,2.049407164373645e-06,1.2008684399060765e-34,2.5341113458037696e-28,1.0,5.859589352382766e-29,9.186019029316344e-06,0.4141248459978215,1.8562239763670116,0.22310068788592188,2.049407164373645e-06,0.0
13.6,2.29,5.624665966500286e-07,0.17197414492594107,0.21728923322624596,0.03944989193674362,1.608900787690989e-33,2.5885617446326847e-06,1.608900787690989e-33,2.766893372338309e-34,5.624665966500296e-07,6.347096221135121e-35,4.919213672096324e-28,1.0000000000000018,1.1284396724956695e-28,2.5885617446326847e-06,0.4093689368106331,1.883981689899885,0.21728923322624596,5.624665966500295e-07,8.470329472543003e-22
14.4,2.29,2.7939705681149466e-07,0.181243719127208,0.2240039570937439,0.03936745213579343,1.116819705807796e-33,1.2472862552806118e-06,1.116819705807796e-33,2.0241655707515923e-34,2.7939705681149466e-07,4.396634631269931e-35,7.244763398195955e-28,1.0,1.5736152275348697e-28,1.2472862552806118e-06,0.4053829785125562,1.8097134701192203,0.2240039570937439,2.7939705681149466e-07,0.0
15.2,2.29,1.468720582307213e-07,0.19008097815127062,0.2307645336169086,0.039333230439391964,7.977835172222724e-34,6.364585403515399e-07,7.977835172222724e-34,1.516434713065706e-34,1.468720582307215e-07,3.137940292365227e-35,1.0324868673682905e-27,1.0000000000000013,2.1365127786497257e-28,6.364585403515399e-07,0.4021587175347994,1.7427232479425183,0.2307645336169086,1.4687205823072152e-07,2.117582368135751e-22
16.0,2.29,5.610123846147464e-08,0.19848294401607447,0.237942124704944,0.03928483998920925,4.855685574782181e-34,2.3577682401147757e-07,4.855685574782181e-34,9.63770768099152e-35,5.610123846147463e-08,1.9075483084322953e-35,1.717913533693172e-27,0.9999999999999999,3.4001893019567306e-28,2.357768240114776e-07,0.40003442544717077,1.6812257432063638,0.237942124704944,5.610123846147464e-08,0.0
16.8,2.29,2.4786835692657357e-08,0.20865734583617832,0.24240063545207519,0.03941286442013044,3.1977438102683376e-34,1.0225565476109463e-07,3.1977438102683376e-34,6.672327361146591e-35,2.4786835692657354e-08,1.2603224324441732e-35,2.691883483587679e-27,0.9999999999999999,5.08464431713452e-28,1.0225565476109464e-07,0.39377367778629,1.6244746101919467,0.24240063545207519,2.478683569265736e-08,3.308722450212111e-24
17.6,2.29,7.139226485334225e-09,0.18962990788759784,0.21279271638670577,0.038614174076225596,1.8316698659802081e-34,3.355014497939953e-08,1.8316698659802081e-34,3.4733938796631556e-35,7.1392264853342256e-09,7.072841905513656e-36,4.865224386421112e-27,1.0000000000000002,9.90701432437122e-28,3.355014497939953e-08,0.39065488964923933,1.835847092338004,0.21279271638670577,7.1392264853342256e-09,8.271806125530277e-25
18.4,2.29,1.996930012438708e-09,0.1794980359023228,0.19969300124387082,0.03873274194856101,1.0000000000000001e-34,1e-08,1.0000000000000001e-34,1.7949803590232283e-35,1.9969300124387082e-09,3.873274194856101e-36,8.988699392780157e-27,1.0000000000000002,1.9396143934588615e-27,1e-08,0.3898967385291033,1.9524807384358465,0.19969300124387082,1.9969300124387082e-09,4.1359030627651384e-25
19.200000000000003,2.29,0.0,0.0,0.0,0.0,1.0000000000000001e-34,1e-08,1.0000000000000001e-34,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,0.0,1.8861115867515161,0.0,0.0,0.0
20.0,2.29,0.0,0.0,0.0,0.0,1.0000000000000001e-34,1e-08,1.0000000000000001e-34,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,0.0,1.823074165025783,0.0,0.0,0.0
4.0,2.4800000000000004,0.0015198330466008,0.05586234461222883,0.36613104476175984,0.12129528144435624,6.442874387242344e-32,0.0041510630369783405,6.442874387242344e-32,3.599140693134345e-33,0.0015198330466008035,7.814902621111943e-33,2.3681158277115005e-30,1.0000000000000022,5.141948083436173e-30,0.0041510630369783405,0.6011744813706031,1.6419653290034042,0.36613104476175984,0.0015198330466008037,3.686287386450715e-18
4.8,2.4800000000000004,0.0015693552359671,0.07764875174366001,0.3771488030708251,0.09523864635854032,6.450661658690802e-32,0.004161103583490356,6.450661658690802e-32,5.0088582571802813e-33,0.0015693552359671088,6.143522844906484e-33,3.1916663240962275e-30,1.0000000000000058,3.914679547438855e-30,0.004161103583490356,0.5853133938540728,1.551942864695122,0.3771488030708251,0.001569355235967109,9.107298248878237e-18
5.6,2.4800000000000004,0.001302131195698,0.10066397855416293,0.3791499029400984,0.06702384801492733,5.860327639121613e-32,0.00343434400378527,5.860327639121613e-32,5.899238957849063e-33,0.0013021311956980942,3.927817090021649e-33,4.5304489880428756e-30,1.0000000000000724,3.0164526454772214e-30,0.00343434400378527,0.5591504490762328,1.4747477046422257,0.3791499029400984,0.001302131195698094,9.410874857174178e-17
6.4,2.4800000000000004,0.00067227065881,0.12575726941450807,0.34686440091848236,0.0523603588562368,4.4024275081853346e-32,0.0019381367964826934,4.4024275081853346e-32,5.536372622247046e-33,0.000672270658810036,2.3051268416715248e-33,8.235332822716214e-30,1.0000000000000535,3.428867244856226e-30,0.0019381367964826932,0.5291913760475423,1.525643377199464,0.34686440091848236,0.000672270658810036,3.599551212651875e-17
7.2,2.4800000000000004,0.0001209653670688,0.15546175616311347,0.3068203806570656,0.04629884220403331,1.9855847179327196e-32,0.0003942546672087957,1.9855847179327196e-32,3.086824872604609e-33,0.0001209653670688274,9.193027353830698e-34,2.551825326044729e-29,1.0000000000002265,7.599718478597342e-30,0.0003942546672087958,0.5022678109748453,1.6370092817798572,0.3068203806570656,0.00012096536706882743,2.7430314963883262e-17
8.0,2.4800000000000004,8.59108199667477e-05,0.1820472980396738,0.308044953692593,0.043953364800564325,1.6700015826228804e-32,0.0002788905285962925,1.6700015826228804e-32,3.040192758384744e-33,8.591081996674771e-05,7.340218877854322e-34,3.5387774899150875e-29,1.0000000000000002,8.543998160761821e-30,0.0002788905285962925,0.48003898533552863,1.5583406888546971,0.308044953692593,8.591081996674771e-05,1.3552527156068805e-20
8.8,2.4800000000000004,5.848230718768981e-05,0.15532925455174126,0.2682273415362622,0.04235738243698911,1.4765927312580927e-32,0.00021803260940042338,1.4765927312580927e-32,2.2935804822283915e-33,5.8482307187689816e-05,6.254460302157732e-34,3.921836522057011e-29,1.0000000000000002,1.0694619625872523e-29,0.00021803260940042336,0.4622615418502599,1.7233945622495974,0.2682273415362622,5.8482307187689816e-05,6.776263578034403e-21
9.6,2.4800000000000004,4.3579838309926065e-05,0.16152502962019782,0.2625585968554682,0.04132676513226169,1.2883376121110573e-32,0.00016598138027800206,1.2883376121110573e-32,2.0809877095705347e-33,4.35798383099261e-05,5.324282590677253e-34,4.775115719271849e-29,1.0000000000000009,1.2217306895020202e-29,0.00016598138027800206,0.4479745872610127,1.7061889902908467,0.2625585968554682,4.357983830992609e-05,2.710505431213761e-20
10.4,2.4800000000000004,2.996797598611787e-05,0.17639310421954146,0.2674408047252706,0.04063825711543103,1.058558517133576e-32,0.00011205461341960352,1.058558517133576e-32,1.8672242283522615e-33,2.996797598611787e-05,4.301797319100366e-34,6.230731862629694e-29,1.0,1.4354647511373796e-29,0.00011205461341960352,0.4365525318169456,1.6323333018138184,0.2674408047252706,2.996797598611787e-05,0.0
11.2,2.4800000000000004,1.6473387832136306e-05,0.1903918168132105,0.2731219597865652,0.0401360349067948,7.766281918616586e-33,6.0315134839430895e-05,7.766281918616586e-33,1.478636524368998e-33,1.6473387832136306e-05,3.117077621816046e-34,8.975910355758589e-29,1.0,1.8921897872975752e-29,6.0315134839430895e-05,0.42749717885704824,1.5652244850290382,0.2731219597865652,1.6473387832136302e-05,3.3881317890172014e-21
12.0,2.4800000000000004,8.248755831060166e-06,0.20336918078404634,0.2789491333202756,0.039827566758943264,5.437906249220823e-33,2.957082437531488e-05,5.437906249220823e-33,1.1059025390844849e-33,8.248755831060166e-06,2.165785741697171e-34,1.3406901134353853e-28,1.0,2.62559079945371e-29,2.9570824375314875e-05,0.4201105576987515,1.5060471875221828,0.2789491333202756,8.248755831060166e-06,0.0
12.8,2.4800000000000004,2.049408911684897e-06,0.17135238238002817,0.22310087810012091,0.039621492587521,3.0308446065934072e-33,9.186019029316344e-06,3.0308446065934072e-33,5.193424439634396e-34,2.049408911684897e-06,1.200865871140687e-34,2.5341084495259096e-28,1.0,5.859571822362232e-29,9.186019029316344e-06,0.4141251990779784,1.8562239763670116,0.22310087810012091,2.0494089116848965e-06,4.235164736271502e-22
13.6,2.4800000000000004,5.624667345886857e-07,0.17197442651819306,0.217289286514006,0.03944957517784729,1.608900787690989e-33,2.5885617446326847e-06,1.608900787690989e-33,2.7668979028782695e-34,5.624667345886867e-07,6.34704525777134e-35,4.9192205204839625e-28,1.0000000000000018,1.1284303350691014e-28,2.5885617446326847e-06,0.4093690372037973,1.883981689899885,0.217289286514006,5.624667345886867e-07,9.529120656610879e-22
14.4,2.4800000000000004,2.794000179578865e-07,0.18124352984073708,0.22400633116495597,0.03936655077563368,1.116819705807796e-33,1.2472862552806118e-06,1.116819705807796e-33,2.0241634567629847e-34,2.794000179578865e-07,4.396533965591088e-35,7.244679050335936e-28,1.0,1.5735625207632484e-28,1.2472862552806118e-06,0.40538727490120774,1.8097134701192203,0.22400633116495597,2.7940001795788657e-07,5.293955920339377e-23
15.2,2.4800000000000004,1.4687159898936168e-07,0.19008773395507872,0.23076381205952418,0.0393271179424813,7.977835172222724e-34,6.364585403515399e-07,7.977835172222724e-34,1.516488609754943e-34,1.4687159898936184e-07,3.137452647436787e-35,1.0325267922389721e-27,1.000000000000001,2.1361874378885475e-28,6.364585403515399e-07,0.40215746005997083,1.7427232479425183,0.23076381205952418,1.4687159898936184e-07,1.5881867761018131e-22
16.0,2.4800000000000004,5.599354655929196e-08,0.19877148232689618,0.2374853711515183,0.03931952350079453,4.855685574782181e-34,2.3577682401147757e-07,4.855685574782181e-34,9.65171819412781e-35,5.599354655929196e-08,1.9092324307011697e-35,1.723719747579757e-27,1.0,3.409736564336874e-28,2.357768240114776e-07,0.3992665196148505,1.6812257432063638,0.2374853711515183,5.599354655929196e-08,0.0
16.8,2.4800000000000004,2.5043653789138157e-08,0.20741076032974665,0.24491216498147694,0.03906987995332572,3.1977438102683376e-34,1.0225565476109463e-07,3.1977438102683376e-34,6.63246475027497e-35,2.5043653789138157e-08,1.2493546678867432e-35,2.648361459601226e-27,1.0,4.988707631905568e-28,1.0225565476109464e-07,0.3978535937395505,1.6244746101919467,0.24491216498147694,2.5043653789138157e-08,0.0
17.6,2.4800000000000004,7.139226485334225e-09,0.18962990788759787,0.21279271638670577,0.038614174076225596,1.8316698659802081e-34,3.355014497939953e-08,1.8316698659802081e-34,3.473393879663156e-35,7.1392264853342256e-09,7.072841905513656e-36,4.865224386421113e-27,1.0000000000000002,9.90701432437122e-28,3.355014497939953e-08,0.39065488964923933,1.835847092338004,0.21279271638670577,7.1392264853342256e-09,8.271806125530277e-25
18.4,2.4800000000000004,1.996930012438708e-09,0.1794980359023228,0.19969300124387082,0.03873274194856101,1.0000000000000001e-34,1e-08,1.0000000000000001e-34,1.7949803590232283e-35,1.9969300124387082e-09,3.873274194856101e-36,8.988699392780157e-27,1.0000000000000002,1.9396143934588615e-27,1e-08,0.3898967385291033,1.9524807384358465,0.19969300124387082,1.9969300124387082e-09,4.1359030627651384e-25
19.200000000000003,2.4800000000000004,0.0,0.0,0.0,0.0,1.0000000000000001e-34,1e-08,1.0000000000000001e-34,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,0.0,1.8861115867515161,0.0,0.0,0.0
20.0,2.4800000000000004,0.0,0.0,0.0,0.0,1.0000000000000001e-34,1e-08,1.0000000000000001e-34,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,0.0,1.823074165025783,0.0,0.0,0.0
4.0,2.6700000000000004,0.0015230826335008,0.056356404071556544,0.3669138772244453,0.12072576462915231,6.442874387242344e-32,0.0041510630369783405,6.442874387242344e-32,3.630972323497118e-33,0.001523082633500804,7.778209368094132e-33,2.3839627894327318e-30,1.0000000000000027,5.106885993582598e-30,0.0041510630369783405,0.602459865132751,1.6419653290034042,0.3669138772244453,0.001523082633500804,3.903127820947816e-18
4.8,2.6700000000000004,0.0015694394316102,0.07770197720393837,0.37716903704036464,0.09520108728591463,6.450661658690802e-32,0.004161103583490356,6.450661658690802e-32,5.01229165153912e-33,0.001569439431610268,6.141100036209259e-33,3.193682757413997e-30,1.0000000000000433,3.9129257953641864e-30,0.004161103583490356,0.5853447958187241,1.551942864695122,0.37716903704036464,0.001569439431610268,6.808789643208968e-17
5.6,2.6700000000000004,0.0013021263525643,0.10066894225527949,0.37914849273375223,0.06702171346350168,5.860327639121613e-32,0.00343434400378527,5.860327639121613e-32,5.89952984699752e-33,0.001302126352564385,3.92769199831448e-33,4.530689234097347e-30,1.0000000000000653,3.0163677976254824e-30,0.00343434400378527,0.5591483693776607,1.4747477046422257,0.37914849273375223,0.0013021263525643848,8.478460988836645e-17
6.4,2.6700000000000004,0.0006722701488916,0.12575774091511102,0.3468641378212576,0.05236021793537014,4.4024275081853346e-32,0.0019381367964826934,4.4024275081853346e-32,5.536393379719291e-33,0.0006722701488916236,2.3051206377325264e-33,8.23536994591739e-30,1.000000000000035,3.4288606173174214e-30,0.0019381367964826932,0.5291909746550038,1.525643377199464,0.3468641378212576,0.0006722701488916236,2.3635607360183997e-17
7.2,2.6700000000000004,0.0001209653556031,0.1554618043552469,0.3068203515752254,0.046298830975881694,1.9855847179327196e-32,0.0003942546672087957,1.9855847179327196e-32,3.086825829500245e-33,0.0001209653556031762,9.19302512438607e-34,2.551826358968798e-29,1.00000000000063,7.599717355892665e-30,0.0003942546672087958,0.502267763367603,1.6370092817798572,0.3068203515752254,0.00012096535560317622,7.621941272573096e-17
