D,eta,C_ir_ee,C_ir_mumu,C_ir_tautau,mu_mumu_uv_rge,x_mu_abs2,R_e_over_mu,R_tau_over_mu,mu_exact_reference_invariant_bridge,abs_delta_exact_reference_invariant_bridge,mu_three_parameter_global_invariant_fit,abs_delta_three_parameter_global_invariant_fit,mu_two_parameter_bridge_fixed_re_median,abs_delta_two_parameter_bridge_fixed_re_median,mu_one_scalar_accepted_median_invariant_bridge,abs_delta_one_scalar_accepted_median_invariant_bridge,mu_one_scalar_accepted_median_invariant_bridge_parented_phi,abs_delta_one_scalar_accepted_median_invariant_bridge_parented_phi,mu_one_scalar_accepted_median_invariant_bridge_actionabs_phi,abs_delta_one_scalar_accepted_median_invariant_bridge_actionabs_phi
13.6,2.1,2.245670324304066e-07,5.657563640545679e-07,9.017346473206405e-08,0.0001779131852523,3.200802634682448e-13,0.15755533161638532,0.02540379607814058,0.0001779131852523453,4.5319650809894085e-17,0.00017791339456584804,2.0931354804791524e-10,0.00017791318525234805,4.8057261295419984e-17,0.00010863575236885352,6.927743288344648e-05,8.74012699714304e-05,9.05119152808696e-05,0.00010069735628161263,7.721582897068737e-05
14.4,2.1,1.1195182061210737e-07,2.809843520721291e-07,4.1013955949995514e-08,4.3885941928586626e-05,7.895220610939421e-14,0.15874426765225236,0.021305859146449117,4.388594192858657e-05,5.421010862427522e-20,4.388599356182177e-05,5.163323514269713e-11,4.3885941928586694e-05,6.776263578034403e-20,2.679688562042178e-05,1.7089056308164845e-05,2.1593826987426918e-05,2.229211494115971e-05,2.487332706583977e-05,1.9012614862746855e-05
15.2,2.1,4.9974018902585934e-08,1.476455322140864e-07,1.1817667220059621e-08,1.2117265494006113e-05,2.1799203182780827e-14,0.11456393815571721,0.00640653042925839,1.2117265494006092e-05,2.0328790734103208e-20,1.211727975047849e-05,1.425647237761373e-11,1.2117265494006084e-05,2.879912020664621e-20,7.398814659350066e-06,4.7184508346560465e-06,6.2683692525849074e-06,5.848896241421205e-06,6.877919940183694e-06,5.2393455538224185e-06
16.0,2.1,2.0267694953032257e-08,5.6293546328841955e-08,5.254657831015021e-09,1.7614945184000992e-06,3.1689633582774756e-15,0.12962581521688935,0.008713079262631795,1.7614950602864645e-06,5.418863652964474e-13,1.761497132760706e-06,2.614360606866266e-12,1.7614950602864622e-06,5.418863629671068e-13,1.0755704310968465e-06,6.859240873032527e-07,9.502629341696135e-07,8.112315842304857e-07,1.0013676221113782e-06,7.60126896288721e-07
16.8,2.1,9.342728885611277e-09,2.5230106004385992e-08,2.2525794088753075e-09,3.538361728484938e-07,6.365582489925541e-16,0.13712269563418436,0.007971169961774202,3.538363155878899e-07,1.4273939611531136e-13,3.538367318914912e-07,5.590429974201716e-13,3.5383631558788943e-07,1.4273939563885533e-13,2.1605275510362746e-07,1.3778341774486634e-07,1.8864204817455763e-07,1.6519412467393617e-07,2.0158718495807216e-07,1.5224898789042164e-07
17.6,2.1,3.5041462588015162e-09,7.179662382296273e-09,8.26876867380101e-10,5.5585827916252447e-08,5.154755192376019e-17,0.23820803403493532,0.013263973327376864,2.865314560098275e-08,2.6932682315269698e-08,2.865317931263826e-08,2.6932648603614188e-08,2.8653145600982706e-08,2.693268231526974e-08,1.7495634904904577e-08,3.809019301134787e-08,1.4480541709874666e-08,4.110528620637778e-08,1.6127084658079626e-08,3.945874325817282e-08
18.4,2.1,1.8055643572322854e-09,2.008704795137036e-09,3.8961127328576285e-10,5.5585827916252447e-08,4.034894954006522e-18,0.8079671677376626,0.03762103995312786,2.24283071744764e-09,5.3342997198804806e-08,2.2428333562342423e-09,5.3342994560018203e-08,2.242830717447637e-09,5.334299719880481e-08,1.3694743289117848e-09,5.421635358734066e-08,1.1004994657896984e-09,5.448532845046275e-08,1.2572895788987683e-09,5.4328538337353676e-08
19.200000000000003,2.1,1.0057161736535278e-30,1.0057161736535278e-30,1.0057161736535278e-30,5.5585827916252447e-08,1.0114650219482928e-60,1.0,1.0,5.62231445470823e-52,5.5585827916252447e-08,5.622321069602504e-52,5.5585827916252447e-08,5.6223144547082214e-52,5.5585827916252447e-08,3.4329899499320235e-52,5.5585827916252447e-08,4.047830465168379e-52,5.5585827916252447e-08,-0.0,5.5585827916252447e-08
20.0,2.1,1.0055641423643003e-30,1.0055641423643003e-30,1.0055641423643003e-30,5.5585827916252447e-08,1.0111592444088509e-60,1.0,1.0,5.620614764217087e-52,5.5585827916252447e-08,5.6206213771116015e-52,5.5585827916252447e-08,5.620614764217079e-52,5.5585827916252447e-08,3.431952117484e-52,5.5585827916252447e-08,4.340976116868161e-52,5.5585827916252447e-08,-0.0,5.5585827916252447e-08
4.0,2.29,0.0001808438095895,0.0015213154834207,0.0003269396588405,2.824136640795359,2.314400800095558e-06,0.014130864224335304,0.04618454181243336,2.8241366407956794,3.2018832030189515e-13,2.8241358429007986,7.978945606446075e-07,2.8241366408639843,6.862510559813018e-11,3.3224296310625445,0.4982929902671853,3.3205098589237427,0.49637321812838353,3.319972086247023,0.4958354454516636
4.8,2.29,0.0001978730403911,0.0015754291965667,0.0001519602073832,13.874408961284974,2.4819771533947975e-06,0.015775221806560227,0.009303834483875291,13.874408961295881,1.0906830993917538e-11,13.874405212065794,3.749219180448904e-06,13.874408963136263,1.8512888999566712e-09,16.19711749804908,2.3227085367641074,16.11789313624156,2.243484174956585,16.177438292247263,2.303029330962289
5.6,2.29,0.0001579469310379,0.0013081040967438,5.978341899861353e-05,58.00443264077295,1.711136327917913e-06,0.014579336910371474,0.002088703938342919,58.004432640766815,6.131983809609665e-12,58.00442146964614,1.1171126807596465e-05,58.00443267049461,2.9721661576331826e-08,64.57278267174263,6.5683500309696825,63.88453055064209,5.880097909869143,64.5759816835522,6.571549042779253
6.4,2.29,0.0001045575693942,0.000675639538672,2.7362342078831827e-05,59.87961376479858,4.5648878621691304e-07,0.02394863937014255,0.001640123014288563,59.879613764788566,1.0011547146859812e-11,59.87961758632027,3.82152169464689e-06,59.87961381682903,5.203045105872661e-08,57.77025907084593,2.109354693952646,57.82401288386904,2.055600880929539,57.77542086049631,2.1041929043022662
7.2,2.29,7.639680561696515e-05,0.0001215870647022,1.765821684429409e-05,3.5314952968831004,1.478341430289697e-08,0.3947986431884438,0.02109205733745881,3.531495296878134,4.96624963375325e-12,3.5314965104214857,1.2135383853362214e-06,3.5314952998621076,2.979007263093081e-09,2.973594220414564,0.5579010764685366,3.150199456699505,0.3812958401835953,2.9227803826457674,0.6087149142373329
8.0,2.29,6.34502040820184e-05,8.633382070042444e-05,1.355940437013616e-05,2.3246521219185827,7.453528596733036e-09,0.5401372445011339,0.02466716864190396,2.3246521219185814,1.3322676295501878e-15,2.324653366886298,1.2449677151415983e-06,2.324652123687558,1.7689751885541227e-09,1.800280391321648,0.5243717305969346,2.0167656593079615,0.30788646261062125,1.7539942475875616,0.5706578743310211
8.8,2.29,2.227039955333226e-05,5.880853785117203e-05,7.087064474531873e-06,1.5837000138984771,3.4584441241927333e-09,0.1434086191520676,0.014522855093949379,1.583700013898475,2.220446049250313e-15,1.5837014694889482,1.4555904710444878e-06,1.5837000141164566,2.1797941229806383e-10,1.056732253833147,0.5269677600653302,0.9878771970686665,0.5958228168298106,1.0177960713467225,0.5659039425517547
9.6,2.29,1.1036307727888313e-05,4.382269315977821e-05,3.978075133609584e-06,0.9999999976953478,1.9204284357760715e-09,0.06342339344471652,0.008240391296980443,0.9999999976953463,1.4432899320127035e-15,1.0000010818813472,1.0841859994226155e-06,0.9999999977337821,3.8434366800288444e-11,0.6297824208695678,0.37021757682577994,0.5290430794620858,0.4709569182332619,0.6016546043601612,0.3983453933351866
10.4,2.29,7.46195653899096e-06,3.0129038780749752e-05,2.12132824887804e-06,0.4950631435791765,9.077589778519226e-10,0.0613387438167236,0.004957299954374052,0.4950631435791758,7.216449660063518e-16,0.49506371240317504,5.688239985146559e-07,0.4950631435882859,9.10937991704941e-12,0.3050582900070466,0.19000485357212993,0.2750507746030976,0.2200123689760789,0.29001985707964056,0.20504328649953596
11.2,2.29,4.582140424709501e-06,1.6558789154843282e-05,7.99731169959589e-07,0.1519945771914366,2.741934982745555e-10,0.0765737007036295,0.0023325496345814834,0.15199457719143636,2.498001805406602e-16,0.15199475541215296,1.7822071635142933e-07,0.15199457719250822,1.0716150189438167e-12,0.09293066127962982,0.05906391591180679,0.08667073317737796,0.06532384401405865,0.08809005983553408,0.06390451735590252
12.0,2.29,2.5230622141851538e-06,8.290042692489376e-06,4.884275292096719e-07,0.0381622595809512,6.87248078432965e-11,0.09262802089114641,0.0034712567233919803,0.03816225958095114,6.245004513516506e-17,0.03816230442366752,4.48427163179943e-08,0.03816225958103284,8.163608677946854e-14,0.02331336690447921,0.014848892676471992,0.02165606880161971,0.016506190779331492,0.02206455576646785,0.01609770381448335
12.8,2.29,7.028429378871569e-07,2.0613103944475983e-06,2.066605040419463e-07,0.0023614133143692,4.2490005422577135e-12,0.1162598569769465,0.010051437627771644,0.0023614133143692703,7.025630077706069e-17,0.002361416092045644,2.777676443889432e-09,0.0023614133143696594,4.592680402648597e-16,0.0014420074048511096,0.0009194059095180905,0.0011505547491261713,0.0012108585652430288,0.0013409107188286267,0.0010205025955405734
13.6,2.29,2.24567625076311e-07,5.657569269551749e-07,9.01726732791506e-08,0.0001779135393906,3.200809003977631e-13,0.1575558496922018,0.025403299591459365,0.00017791353939069569,9.568084172184577e-17,0.00017791374870461523,2.0931401523063137e-10,0.00017791353939069845,9.84455572616838e-17,0.00010863596857787132,6.927757081272869e-05,8.740144218144094e-05,9.051209720915906e-05,0.00010069747683086386,7.721606255973615e-05
14.4,2.29,1.1194923460156953e-07,2.80981724726129e-07,4.1017428738366495e-08,4.3885121167735565e-05,7.895072963007014e-14,0.15873990255188117,0.021309865889652058,4.38851211677355e-05,6.776263578034403e-20,4.388517280000497e-05,5.1632269403164514e-11,4.388512116773562e-05,5.421010862427522e-20,2.6796384477061976e-05,1.708873669067359e-05,2.1593421574541957e-05,2.2291699593193608e-05,2.487305120673912e-05,1.9012069960996445e-05
15.2,2.29,4.9949284169752765e-08,1.476809111627633e-07,1.1827057159527251e-08,1.2123073277340856e-05,2.1809651521863984e-14,0.11439572918299808,0.0064136412686143585,1.2123073277340837e-05,1.8634724839594607e-20,1.212308754064632e-05,1.4263305463549998e-11,1.2123073277340829e-05,2.710505431213761e-20,7.402360901143742e-06,4.7207123761971134e-06,6.2710693213889355e-06,5.85200395595192e-06,6.881992344462676e-06,5.24108093287818e-06
16.0,2.29,2.0222882735975613e-08,5.640129604803403e-08,5.261248507730322e-09,1.7682442152188234e-06,3.1811061958979793e-15,0.1285606204157468,0.008701606974262196,1.7682447586607838e-06,5.434419603623212e-13,1.768246839076333e-06,2.623857509565937e-12,1.7682447586607812e-06,5.434419578212224e-13,1.0796918030070291e-06,6.885524122117943e-07,9.536759034371804e-07,8.14568311781643e-07,1.0055811016968393e-06,7.626631135219841e-07
16.8,2.29,9.442260715931492e-09,2.4915584425615692e-08,2.267277296124852e-09,3.4506923069910597e-07,6.207863472699832e-16,0.14361831219340357,0.008280701339727707,3.4506936980445206e-07,1.3910534609775076e-13,3.450697757933654e-07,5.450942594327776e-13,3.450693698044515e-07,1.391053455154156e-13,2.1069965058376505e-07,1.3436958011534092e-07,1.841985586927953e-07,1.6087067200631067e-07,1.9639821460903418e-07,1.486710160900718e-07
17.6,2.29,3.504146258801515e-09,7.179662382296273e-09,8.26876867380101e-10,5.5585827916252447e-08,5.154755192376019e-17,0.23820803403493512,0.013263973327376864,2.865314560098275e-08,2.6932682315269698e-08,2.865317931263826e-08,2.6932648603614188e-08,2.8653145600982706e-08,2.693268231526974e-08,1.7495634904904577e-08,3.809019301134787e-08,1.4480541709874666e-08,4.110528620637778e-08,1.6127084658079626e-08,3.945874325817282e-08
18.4,2.29,1.8055643572322854e-09,2.008704795137036e-09,3.8961127328576285e-10,5.5585827916252447e-08,4.034894954006522e-18,0.8079671677376626,0.03762103995312786,2.24283071744764e-09,5.3342997198804806e-08,2.2428333562342423e-09,5.3342994560018203e-08,2.242830717447637e-09,5.334299719880481e-08,1.3694743289117848e-09,5.421635358734066e-08,1.1004994657896984e-09,5.448532845046275e-08,1.2572895788987683e-09,5.4328538337353676e-08
19.200000000000003,2.29,1.0057161736535278e-30,1.0057161736535278e-30,1.0057161736535278e-30,5.5585827916252447e-08,1.0114650219482928e-60,1.0,1.0,5.62231445470823e-52,5.5585827916252447e-08,5.622321069602504e-52,5.5585827916252447e-08,5.6223144547082214e-52,5.5585827916252447e-08,3.4329899499320235e-52,5.5585827916252447e-08,4.047830465168379e-52,5.5585827916252447e-08,-0.0,5.5585827916252447e-08
20.0,2.29,1.0055641423643003e-30,1.0055641423643003e-30,1.0055641423643003e-30,5.5585827916252447e-08,1.0111592444088509e-60,1.0,1.0,5.620614764217087e-52,5.5585827916252447e-08,5.6206213771116015e-52,5.5585827916252447e-08,5.620614764217079e-52,5.5585827916252447e-08,3.431952117484e-52,5.5585827916252447e-08,4.340976116868161e-52,5.5585827916252447e-08,-0.0,5.5585827916252447e-08
4.0,2.4800000000000004,0.0001824551681338,0.001524637433727,0.0003254002672474,2.8633003076679997,2.3245193043216524e-06,0.014321192479168493,0.04555149691715685,2.863300307669146,1.1461942506230116e-12,2.8632994988053397,8.088626599622728e-07,2.8633003077403036,7.23039406125281e-11,3.368433249586486,0.5051329419184865,3.366468638176973,0.5031683305089731,3.3659240251234395,0.5026237174554398
4.8,2.4800000000000004,0.0001980087582541,0.0015755140388799,0.0001519002618749,13.886709152073122,2.4822444867076553e-06,0.015795167863312993,0.009295494332335962,13.886709152083235,1.0112799486705626e-11,13.886705399703073,3.752370048459852e-06,13.88670915392921,1.8560886161367307e-09,16.21135206311693,2.3246429110438083,16.131998610088313,2.2452894580151916,16.191649121003866,2.3049399689307446
5.6,2.4800000000000004,0.0001579547197422,0.0013080992321189,5.978151496186989e-05,58.007429138970245,1.7111236010700555e-06,0.014580883270638422,0.002088586428766087,58.007429138968746,1.4992451724538114e-12,58.007417967592346,1.1171377899188428e-05,58.007429168702764,2.973251866933424e-08,64.57590673763359,6.568477598663343,63.887582181688536,5.880153042718291,64.57910037972154,6.571671240751293
6.4,2.4800000000000004,0.0001045579614067,0.0006756390261577,2.7362268434769123e-05,59.8797661316673,4.5648809366732527e-07,0.023948855282723204,0.0016401166739783318,59.87976613165242,1.48858703141741e-11,59.87976995327895,3.821611649357237e-06,59.87976618369361,5.202630859457713e-08,57.77036360798096,2.1094025236863416,57.824117149212526,2.055648982454777,57.775519164691694,2.1042469669756088
7.2,2.4800000000000004,7.639682929918171e-05,0.0001215870531768,1.7658212561771122e-05,3.5314956033556744,1.4783411500217991e-08,0.3947989628024794,0.02109205110553092,3.5314956033529383,2.7360336218862358e-12,3.5314968168970116,1.2135413371971993e-06,3.5314956063369154,2.9812410318186267e-09,2.9735942436561285,0.5579013596995459,3.150199509654528,0.38129609370114625,2.922780338058393,0.6087152652972811
8.0,2.4800000000000004,6.34502058574255e-05,8.63338197601675e-05,1.355940405256348e-05,2.324652119046735,7.453528434381089e-09,0.5401372864936244,0.024667168023749776,2.3246521190467337,1.3322676295501878e-15,2.3246533640144875,1.244967752445092e-06,2.3246521208157103,1.7689751885541227e-09,1.8002803764076478,0.5243717426390873,2.016765644798925,0.30788647424781024,1.7539942278969207,0.5706578911498144
8.8,2.4800000000000004,2.2270399611946193e-05,5.880853777943584e-05,7.087064458587532e-06,1.5837000112891737,3.4584441157553327e-09,0.14340862025681508,0.014522855064033613,1.5837000112891717,1.9984014443252818e-15,1.5837014668796443,1.4555904706003986e-06,1.5837000115071533,2.1797963434266876e-10,1.0567322517288822,0.5269677595602915,0.9878771951674089,0.5958228161217648,1.0177960688998813,0.5659039423892924
9.6,2.4800000000000004,1.103630772174378e-05,4.382269320013395e-05,3.978075129136856e-06,0.9999999996783836,1.920428439313066e-09,0.06342339325728223,0.008240391263273427,0.9999999996783823,1.3322676295501878e-15,1.0000010838643854,1.0841860017540839e-06,0.999999999716818,3.8434366800288444e-11,0.629782422076983,0.3702175776014006,0.529043080455565,0.47095691922281857,0.6016546055287617,0.3983453941496219
10.4,2.4800000000000004,7.461956551403078e-06,3.012903874109157e-05,2.121328249702604e-06,0.4950631422688163,9.077589754621967e-10,0.06133874418226132,0.00495729997127824,0.4950631422688155,8.326672684688674e-16,0.4950637110928132,5.688239969048325e-07,0.4950631422779256,9.109268894746947e-12,0.3050582892016919,0.1900048530671244,0.27505077389585664,0.22001236837295968,0.290019856251806,0.20504328601701033
11.2,2.4800000000000004,4.582140340796753e-06,1.6558789316261555e-05,7.997311959433636e-07,0.1519945801279112,2.741935036203378e-10,0.07657369640613046,0.002332549740677239,0.15199458012791103,1.6653345369377348e-16,0.15199475834863105,1.7822071984863186e-07,0.1519945801289829,1.0716982856706636e-12,0.09293066308291645,0.05906391704499475,0.08667073474004368,0.06532384538786752,0.08809006196335649,0.06390451816455471
12.0,2.4800000000000004,2.5230619403992804e-06,8.290044768425133e-06,4.884272943619114e-07,0.0381622787306244,6.872484226249291e-11,0.09262795439787552,0.0034712516467701494,0.03816227873062438,2.0816681711721685e-17,0.038162323573363306,4.484273890409396e-08,0.03816227873070608,8.167772014289199e-14,0.02331337859213362,0.014848900138490783,0.021656079555735026,0.016506199174889376,0.022064566555456095,0.016097712175168307
12.8,2.4800000000000004,7.028427338432498e-07,2.061312151931787e-06,2.066600619790153e-07,0.0023614173429092,4.249007787701654e-12,0.11625959122646326,0.01005137748647714,0.0023614173429092086,8.673617379884035e-18,0.0023614201205903237,2.7776811237396892e-09,0.002361417342909598,3.9811903773667723e-16,0.0014420098643575592,0.0009194074785516407,0.0011505566483502845,0.0012108606945589154,0.0013409129090618376,0.0010205044338473623
13.6,2.4800000000000004,2.2456799278831985e-07,5.657570657074147e-07,9.017194924790105e-08,0.0001779136267562,3.200810573978639e-13,0.15755628838194233,0.02540287918712776,0.00017791362675623779,3.778444571111983e-17,0.00017791383607026025,2.0931406025212658e-10,0.00017791362675624058,4.0576266305270003e-17,0.00010863602189517512,6.927760486102488e-05,8.740148360527983e-05,9.051214315092017e-05,0.00010069745862743894,7.721616812876106e-05
14.4,2.4800000000000004,1.1194911769785257e-07,2.809847027007679e-07,4.101648960509177e-08,4.3886051416760646e-05,7.895240315183893e-14,0.15873620628399762,0.021308438405467544,4.388605141676058e-05,6.776263578034403e-20,4.388610305012454e-05,5.163336389170511e-11,4.3886051416760694e-05,4.743384504624082e-20,2.6796952485634224e-05,1.7089098931126422e-05,2.1593858435585336e-05,2.229219298117531e-05,2.4873553189357732e-05,1.9012498227402914e-05
15.2,2.4800000000000004,4.9951059463948775e-08,1.4768044942482794e-07,1.1825219203503617e-08,1.2122997471894627e-05,2.1809515142319162e-14,0.11440457641029537,0.006411688123206987,1.2122997471894612e-05,1.5246593050577406e-20,1.2123011735110909e-05,1.4263216281145048e-11,1.2122997471894604e-05,2.371692252312041e-20,7.402314613601686e-06,4.720682858292941e-06,6.271053360555547e-06,5.85194411133908e-06,6.881851068778767e-06,5.24114640311586e-06
16.0,2.4800000000000004,2.0252280622477417e-08,5.629302679199602e-08,5.265893392701961e-09,1.7614620046523424e-06,3.1689048654043813e-15,0.12943110880018002,0.00875054140186806,1.761462545643868e-06,5.409915255978918e-13,1.7614646180798534e-06,2.6134275109246477e-12,1.761462545643866e-06,5.409915234803094e-13,1.0755505778879793e-06,6.859114267643632e-07,9.501915003535686e-07,8.112705042987738e-07,1.001575216396691e-06,7.598867882556515e-07
16.8,2.4800000000000004,9.385850854608246e-09,2.517373975390264e-08,2.2475469506219716e-09,3.522569373461542e-07,6.337171731972182e-16,0.13901184943513387,0.007971169961774199,3.5225707948237997e-07,1.4213622575351658e-13,3.5225749392794224e-07,5.565817880260762e-13,3.5225707948237944e-07,1.42136225224121e-13,2.1508847218504384e-07,1.3716846516111037e-07,1.8787509705056155e-07,1.6438184029559266e-07,2.0054818194750892e-07,1.517087553986453e-07
17.6,2.4800000000000004,3.5041462588015162e-09,7.179662382296273e-09,8.26876867380101e-10,5.5585827916252447e-08,5.154755192376019e-17,0.23820803403493532,0.013263973327376864,2.865314560098275e-08,2.6932682315269698e-08,2.865317931263826e-08,2.6932648603614188e-08,2.8653145600982706e-08,2.693268231526974e-08,1.7495634904904577e-08,3.809019301134787e-08,1.4480541709874666e-08,4.110528620637778e-08,1.6127084658079626e-08,3.945874325817282e-08
18.4,2.4800000000000004,1.8055643572322854e-09,2.008704795137036e-09,3.8961127328576285e-10,5.5585827916252447e-08,4.034894954006522e-18,0.8079671677376626,0.03762103995312786,2.24283071744764e-09,5.3342997198804806e-08,2.2428333562342423e-09,5.3342994560018203e-08,2.242830717447637e-09,5.334299719880481e-08,1.3694743289117848e-09,5.421635358734066e-08,1.1004994657896984e-09,5.448532845046275e-08,1.2572895788987683e-09,5.4328538337353676e-08
19.200000000000003,2.4800000000000004,1.0057161736535278e-30,1.0057161736535278e-30,1.0057161736535278e-30,5.5585827916252447e-08,1.0114650219482928e-60,1.0,1.0,5.62231445470823e-52,5.5585827916252447e-08,5.622321069602504e-52,5.5585827916252447e-08,5.6223144547082214e-52,5.5585827916252447e-08,3.4329899499320235e-52,5.5585827916252447e-08,4.047830465168379e-52,5.5585827916252447e-08,-0.0,5.5585827916252447e-08
20.0,2.4800000000000004,1.0055641423643003e-30,1.0055641423643003e-30,1.0055641423643003e-30,5.5585827916252447e-08,1.0111592444088509e-60,1.0,1.0,5.620614764217087e-52,5.5585827916252447e-08,5.6206213771116015e-52,5.5585827916252447e-08,5.620614764217079e-52,5.5585827916252447e-08,3.431952117484e-52,5.5585827916252447e-08,4.340976116868161e-52,5.5585827916252447e-08,-0.0,5.5585827916252447e-08
4.0,2.6700000000000004,0.0001840688476526,0.001527897325627,0.0003238724247587,2.9026660842173873,2.334470237658139e-06,0.014513502947951345,0.044932398720278925,2.902666084217798,4.107825191113079e-13,2.9026652643312594,8.19886127878533e-07,2.902666084291908,7.452083394809961e-11,3.4146722534229723,0.5120061692055851,3.4126620649436763,0.509995980726289,3.4121105251912,0.5094444409738128
4.8,2.6700000000000004,0.0001981444862544,0.001575598565198,0.0001518403573001,13.899011366322384,2.4825108386539963e-06,0.01581513233364465,0.009287167550705477,13.899011366329667,7.283063041541027e-12,13.899007610799275,3.75552310849514e-06,13.899011368181254,1.8588703909472315e-09,16.225588713670092,2.3265773473477083,16.14610602618122,2.247094659858835,16.20586200570996,2.3068506393875765
5.6,2.6700000000000004,0.0001579625083766,0.0013080943663685,5.977961104250804e-05,58.01042557436968,1.7111108713250078e-06,0.014582429736598887,0.002088468933416519,58.01042557436366,6.0182969718880486e-12,58.01041440273157,1.1171638107043691e-05,58.0104256041039,2.9734223971900064e-08,64.57903070811193,6.568605133742253,63.8906337137462,5.880208139376521,64.5822189759803,6.57179340161062
6.4,2.6700000000000004,0.0001045583534182,0.0006756385136414,2.7362194791162085e-05,59.87991849733976,4.564874011155603e-07,0.023949071196288405,0.0016401103337350725,59.87991849732334,1.6420642623415915e-11,59.87992231904471,3.82170495072387e-06,59.87991854936526,5.2025498575858364e-08,57.77046814384301,2.1094503534967473,57.82422141329045,2.0556970840493065,57.77561746750268,2.1043010298370817
7.2,2.6700000000000004,7.639685298122425e-05,0.0001215870416515,1.76582082792839e-05,3.531495909825945,1.4783408697563596e-08,0.3947992824142569,0.02109204487365348,3.5314959098254013,5.435651928564766e-13,3.531497123370196,1.2135442513105943e-06,3.5314959128093806,2.9834357206937057e-09,2.973594266897605,0.5579016429283397,3.15019956260921,0.3812963472167348,2.922780293471408,0.6087156163545369
8.0,2.6700000000000004,6.34502076321335e-05,8.633381881988915e-05,1.3559403735335049e-05,2.324652116121986,7.453528272025445e-09,0.5401373284744829,0.024667167406860334,2.3246521161219844,1.7763568394002505e-15,2.3246533610897764,1.2449677901926748e-06,2.324652117890961,1.7689747444649129e-09,1.80028036146643,0.5243717546555562,2.0167656302562453,0.30788648586574086,1.7539942081835214,0.5706579079384648
8.8,2.6700000000000004,2.2270399677197796e-05,5.880853769699531e-05,7.087064441732263e-06,1.583700008175128,3.4584441060589185e-09,0.14340862149925468,0.0145228550356714,1.5837000081751262,1.7763568394002505e-15,1.5837014637655973,1.455590469268131e-06,1.5837000083931076,2.1797963434266876e-10,1.0567322492670475,0.5269677589080806,0.9878771929422395,0.5958228152328885,1.0177960660676586,0.5659039421074694
9.6,2.6700000000000004,1.1036307725880475e-05,4.382269318830519e-05,3.978075128691384e-06,0.9999999991527662,1.9204284382763304e-09,0.06342339333906659,0.008240391265876423,0.9999999991527646,1.5543122344752192e-15,1.0000010833387674,1.0841860011989723e-06,0.9999999991912005,3.8434366800288444e-11,0.6297824217417912,0.37021757741097494,0.5290430801816226,0.47095691897114356,0.6016546051738335,0.39834539397893265
10.4,2.6700000000000004,7.46195649103917e-06,3.012903889754394e-05,2.1213282638201854e-06,0.4950631472860931,9.077589848897158e-10,0.06133874255282232,0.004957299985776592,0.4950631472860923,7.771561172376096e-16,0.49506371611009564,5.6882400256697e-07,0.49506314729520245,9.10937991704941e-12,0.3050582923298401,0.19000485495625297,0.2750507766098316,0.22001237067626145,0.29001985967913313,0.20504328760695995
11.2,2.6700000000000004,4.582140528915897e-06,1.6558788745073262e-05,7.997311839562897e-07,0.1519945696546374,2.7419348470396496e-10,0.07657370797632977,0.0023325498316732265,0.15199456965463726,1.3877787807814457e-16,0.151994747875345,1.78220707608423e-07,0.15199456965570915,1.0717537968218949e-12,0.09293065667575733,0.05906391297888007,0.08667072896826618,0.06532384068637122,0.08809005526069971,0.06390451439393768
12.0,2.6700000000000004,2.5230621317920054e-06,8.290043483229162e-06,4.884274321648346e-07,0.0381622668764085,6.87248209538303e-11,0.09262799717091189,0.00347125468178958,0.03816226687640852,2.0816681711721685e-17,0.03816231171913349,4.484272499161168e-08,0.03816226687649022,8.171935350631543e-14,0.023313371356775917,0.014848895519632584,0.02165607291024415,0.016506193966164352,0.022064559829922312,0.01609770704648619
12.8,2.6700000000000004,7.028432626763595e-07,2.0613090380103635e-06,2.0666054720111217e-07,0.0023614102063553,4.2489949501832105e-12,0.11626011743512427,0.010051455054711604,0.0023614102063553525,5.2475385148298415e-17,0.00236141298402807,2.7776727701787907e-09,0.0023614102063557415,4.414871246360974e-16,0.0014420055069810714,0.0009194046993742286,0.0011505533043450467,0.0012108569020102533,0.001340908871665832,0.001020501334689468
13.6,2.6700000000000004,2.2456699944073313e-07,5.657547234508311e-07,9.017431166840499e-08,0.0001779121532983,3.2007840710692637e-13,0.15755619910020147,0.025404420617958893,0.00017791215329835447,5.445405411308446e-17,0.00017791236261064291,2.0931234290299042e-10,0.00017791215329835723,5.72187696529225e-17,0.00010863512228035353,6.927703101794648e-05,8.740079093142148e-05,9.051136236687853e-05,0.0001006968228816149,7.721533041668511e-05
14.4,2.6700000000000004,1.1194897856127741e-07,2.809871593739985e-07,4.101566986395718e-08,4.388681883163362e-05,7.895378373306883e-14,0.1587330360668229,0.02130721410485766,4.388681883163355e-05,7.453889935837843e-20,4.388687046590041e-05,5.16342667881693e-11,4.388681883163367e-05,4.743384504624082e-20,2.6797421067729977e-05,1.7089397763903644e-05,2.159421814363817e-05,2.229260068799545e-05,2.4873966472978457e-05,1.9012852358655164e-05
15.2,2.6700000000000004,4.995342072249093e-08,1.476825329541583e-07,1.1823841420430881e-08,1.212333954727387e-05,2.1810130539756052e-14,0.11441216444484871,0.006410013258777159,1.2123339547273855e-05,1.5246593050577406e-20,1.212335381089262e-05,1.4263618748849936e-11,1.2123339547273847e-05,2.371692252312041e-20,7.402523484683002e-06,4.720816062590868e-06,6.2712502550036305e-06,5.85208929227024e-06,6.881960974612838e-06,5.241378572661032e-06
