D,R_tail,parity,R0,R1,center_mode,center_anchors,tube_radius_min,slab_index,station,R,point_index,z_real,z_imag,dH_dR_abs,s24_interval_L_bound,dH_over_s24_L,H_minus_abs,H_plus_abs,dF_dE_abs_min,curved_numerator_abs_max,dF_dE_CR_rel_mismatch_max
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,16.0,right,70.625,0.0,0.0,0.0,7.697152731211543e-05,0.0003204050593795,0.24023193473030463,0.0002991328360295469,0.00027586148470122655,1367.0930671963124,0.42096754097037575,0.02199096985694332
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,16.0,right,70.625,1.0,0.064,0.064,4.303174973685878e-05,0.0003204050593795,0.1343042142349267,0.002719696167642082,0.002706351498607868,111.50216165191563,0.30455057065155083,1.2365506064639224e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,16.0,right,70.625,2.0,-0.064,0.064,2.6546368073455313e-05,0.0003204050593795,0.08285252462887228,0.002251815368125096,0.0022436120226944347,116.71295719427641,0.2640515872308993,1.3497863969080616e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,16.0,right,70.625,3.0,0.064,-0.064,4.6931058533092105e-05,0.0003204050593795,0.1464741493907097,0.002892872789143364,0.0028782450410029733,109.06442664186523,0.31683385254557783,8.364038556858138e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,16.0,right,70.625,4.0,-0.064,-0.064,3.248245345433405e-05,0.0003204050593795,0.101379340005554,0.0024580748283530613,0.0024481112000941095,113.68446205944939,0.28071886906091703,2.281831092843984e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,17.0,left,70.625,0.0,0.0,0.0,7.697152731211543e-05,0.0003204050593795,0.24023193473030463,0.0002991328360295469,0.00027586148470122655,1367.0930671963124,0.42096754097037575,0.02199096985694332
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,17.0,left,70.625,1.0,0.064,0.064,4.303174973685878e-05,0.0003204050593795,0.1343042142349267,0.002719696167642082,0.002706351498607868,111.50216165191563,0.30455057065155083,1.2365506064639224e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,17.0,left,70.625,2.0,-0.064,0.064,2.6546368073455313e-05,0.0003204050593795,0.08285252462887228,0.002251815368125096,0.0022436120226944347,116.71295719427641,0.2640515872308993,1.3497863969080616e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,17.0,left,70.625,3.0,0.064,-0.064,4.6931058533092105e-05,0.0003204050593795,0.1464741493907097,0.002892872789143364,0.0028782450410029733,109.06442664186523,0.31683385254557783,8.364038556858138e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,17.0,left,70.625,4.0,-0.064,-0.064,3.248245345433405e-05,0.0003204050593795,0.101379340005554,0.0024580748283530613,0.0024481112000941095,113.68446205944939,0.28071886906091703,2.281831092843984e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,17.0,mid,70.9375,0.0,0.0,0.0,6.59605189908027e-05,0.0003204050593795,0.20586603444571872,0.00027586148470122655,0.0002552516489874406,1526.010568043985,0.4301745810212636,0.022895247567131877
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,17.0,mid,70.9375,1.0,0.064,0.064,4.2642554682530805e-05,0.0003204050593795,0.13308951726640286,0.002706351498607868,0.0026931285664270194,111.02868322525964,0.3017640422846786,1.228143913206986e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,17.0,mid,70.9375,2.0,-0.064,0.064,2.631822289045351e-05,0.0003204050593795,0.08214047225540592,0.0022436120226944347,0.0022354796129587366,116.16935464113241,0.2618585939652995,1.332594992914638e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,17.0,mid,70.9375,3.0,0.064,-0.064,4.651076119309941e-05,0.0003204050593795,0.14516238065395304,0.0028782450410029733,0.00286374846737873,108.6104638688663,0.3139141451317811,8.364038556858138e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,17.0,mid,70.9375,4.0,-0.064,-0.064,3.220451670310629e-05,0.0003204050593795,0.1005118856908,0.0024481112000941095,0.002438234025391958,113.17093698442127,0.27831220484441194,1.1122857404811167e-06
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,17.0,right,71.25,0.0,0.0,0.0,5.718513178740262e-05,0.0003204050593795,0.17847761798190073,0.0002552516489874406,0.00023774116264983254,1685.295992122777,0.4346323551247181,0.02358997271748655
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,17.0,right,71.25,1.0,0.064,0.064,4.2259660664303216e-05,0.0003204050593795,0.131894486142459,0.0026931285664270194,0.0026800253939846443,110.55915090120315,0.29901451848672317,1.2180435848780196e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,17.0,right,71.25,2.0,-0.064,0.064,2.6093377735273117e-05,0.0003204050593795,0.08143871943160273,0.0022354796129587366,0.002227417069116235,115.63077536649244,0.2596942239508249,1.3138532091857682e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,17.0,right,71.25,3.0,0.064,-0.064,4.609905422667176e-05,0.0003204050593795,0.14387742289696578,0.00286374846737873,0.0028493806777703406,108.1603049931089,0.3110330494457588,4.906482959850063e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,17.0,right,71.25,4.0,-0.064,-0.064,3.191820400639761e-05,0.0003204050593795,0.09961828963690761,0.002438234025391958,0.0024284456436081394,112.66194756163402,0.27593722924090514,1.1122857404811167e-06
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,18.0,left,71.25,0.0,0.0,0.0,5.718513178740262e-05,0.0003204050593795,0.17847761798190073,0.0002552516489874406,0.00023774116264983254,1685.295992122777,0.4346323551247181,0.02358997271748655
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,18.0,left,71.25,1.0,0.064,0.064,4.2259660664303216e-05,0.0003204050593795,0.131894486142459,0.0026931285664270194,0.0026800253939846443,110.55915090120315,0.29901451848672317,1.2180435848780196e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,18.0,left,71.25,2.0,-0.064,0.064,2.6093377735273117e-05,0.0003204050593795,0.08143871943160273,0.0022354796129587366,0.002227417069116235,115.63077536649244,0.2596942239508249,1.3138532091857682e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,18.0,left,71.25,3.0,0.064,-0.064,4.609905422667176e-05,0.0003204050593795,0.14387742289696578,0.00286374846737873,0.0028493806777703406,108.1603049931089,0.3110330494457588,4.906482959850063e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,18.0,left,71.25,4.0,-0.064,-0.064,3.191820400639761e-05,0.0003204050593795,0.09961828963690761,0.002438234025391958,0.0024284456436081394,112.66194756163402,0.27593722924090514,1.1122857404811167e-06
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,18.0,mid,71.5625,0.0,0.0,0.0,5.0470676105424755e-05,0.0003204050593795,0.15752147048853357,0.00023774116264983254,0.00022324718486452257,1828.1746008152795,0.4346323551247181,0.02400109796982794
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,18.0,mid,71.5625,1.0,0.064,0.064,4.188164480969093e-05,0.0003204050593795,0.13071468000786063,0.0026800253939846443,0.002667040473697269,110.09351627875137,0.2963013319526047,1.1462362580818392e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,18.0,mid,71.5625,2.0,-0.064,0.064,2.5871737038362064e-05,0.0003204050593795,0.08074696788017503,0.002227417069116235,0.002219423389209138,115.0971528155507,0.25755796276647036,1.2924678926959737e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,18.0,mid,71.5625,3.0,0.064,-0.064,4.568924671610837e-05,0.0003204050593795,0.14259839343545533,0.0028493806777703406,0.0028351410820925613,107.71385565103728,0.30818988314911133,9.82109266087909e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,18.0,mid,71.5625,4.0,-0.064,-0.064,3.164343029864262e-05,0.0003204050593795,0.09876070733690546,0.0024284456436081394,0.002418742638978783,112.15753307940703,0.2735934157564588,6.063527762192077e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,18.0,right,71.875,0.0,0.0,0.0,4.5460648113687056e-05,0.0003204050593795,0.1418849259176077,0.00022324718486452257,0.0002115471726118706,1938.3851608804594,0.43273903034972727,0.02406542213629936
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,18.0,right,71.875,1.0,0.064,0.064,4.150981036348554e-05,0.0003204050593795,0.12955416635390807,0.002667040473697269,0.0026541718740859476,109.63174259556499,0.29362386380707906,1.2104902125854088e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,18.0,right,71.875,2.0,-0.064,0.064,2.565327136017677e-05,0.0003204050593795,0.08006512571885468,0.002219423389209138,0.0022114975816058275,114.56842348478814,0.2554493129902116,1.5052573547121658e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,18.0,right,71.875,3.0,0.064,-0.064,4.5283347502839025e-05,0.0003204050593795,0.14133156196264585,0.0028351410820925613,0.002821028024326599,107.27108482252999,0.3053839772668438,9.82109266087909e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,18.0,right,71.875,4.0,-0.064,-0.064,3.1372185923727474e-05,0.0003204050593795,0.0979141402588436,0.002418742638978783,0.002409123807617715,111.65762877770577,0.27128020754183507,3.1760421320520445e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,19.0,left,71.875,0.0,0.0,0.0,4.5460648113687056e-05,0.0003204050593795,0.1418849259176077,0.00022324718486452257,0.0002115471726118706,1938.3851608804594,0.43273903034972727,0.02406542213629936
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,19.0,left,71.875,1.0,0.064,0.064,4.150981036348554e-05,0.0003204050593795,0.12955416635390807,0.002667040473697269,0.0026541718740859476,109.63174259556499,0.29362386380707906,1.2104902125854088e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,19.0,left,71.875,2.0,-0.064,0.064,2.565327136017677e-05,0.0003204050593795,0.08006512571885468,0.002219423389209138,0.0022114975816058275,114.56842348478814,0.2554493129902116,1.5052573547121658e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,19.0,left,71.875,3.0,0.064,-0.064,4.5283347502839025e-05,0.0003204050593795,0.14133156196264585,0.0028351410820925613,0.002821028024326599,107.27108482252999,0.3053839772668438,9.82109266087909e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,19.0,left,71.875,4.0,-0.064,-0.064,3.1372185923727474e-05,0.0003204050593795,0.0979141402588436,0.002418742638978783,0.002409123807617715,111.65762877770577,0.27128020754183507,3.1760421320520445e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,19.0,mid,72.1875,0.0,0.0,0.0,4.182561900227116e-05,0.0003204050593795,0.1305398206984344,0.0002115471726118706,0.00020243228925803322,2002.8001251799446,0.42368670378851786,0.02406542213629936
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,19.0,mid,72.1875,1.0,0.064,0.064,4.1143822080345565e-05,0.0003204050593795,0.1284118988633486,0.0026541718740859476,0.0026414177351488013,109.17378940971834,0.2909814877041789,1.2421075756199666e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,19.0,mid,72.1875,2.0,-0.064,0.064,2.543759408808644e-05,0.0003204050593795,0.07939198631054444,0.0022114975816058275,0.002203638776181086,114.04451953749779,0.2533677914650013,1.5052573547121658e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,19.0,mid,72.1875,3.0,0.064,-0.064,4.4887255763841345e-05,0.0003204050593795,0.14009534010096625,0.002821028024326599,0.002807038811591577,106.83197339840784,0.30261473648427284,1.1419155006036147e-06
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,19.0,mid,72.1875,4.0,-0.064,-0.064,3.110443671834487e-05,0.0003204050593795,0.09707848177735416,0.002409123807617715,0.002399588036383233,111.16217301202323,0.2689970517905118,1.5623904197832887e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,19.0,right,72.5,0.0,0.0,0.0,3.935247371737874e-05,0.0003204050593795,0.12282101223241972,0.00020243228925803322,0.00019576121522457544,1972.736530730082,0.4077369010884775,0.023759693689299914
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,19.0,right,72.5,1.0,0.064,0.064,4.078327278525851e-05,0.0003204050593795,0.12728660672287712,0.0026414177351488013,0.002628776311783536,108.7196123399919,0.2883735835602304,1.2578519749745457e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,19.0,right,72.5,2.0,-0.064,0.064,2.522497150137792e-05,0.0003204050593795,0.07872838072603747,0.002203638776181086,0.002195846005430469,113.52537959718886,0.25131292546377154,1.4615793947378525e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,19.0,right,72.5,3.0,0.064,-0.064,4.4494182307374056e-05,0.0003204050593795,0.1388685384479945,0.002807038811591577,0.002793172570881119,106.39644794922857,0.2998814956482497,1.1419155006036147e-06
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,19.0,right,72.5,4.0,-0.064,-0.064,3.084018106819902e-05,0.0003204050593795,0.09625372685414037,0.002399588036383233,0.002390134216831647,110.67110657270084,0.266743420458014,6.534488024451007e-08
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,20.0,left,72.5,0.0,0.0,0.0,3.935247371737874e-05,0.0003204050593795,0.12282101223241972,0.00020243228925803322,0.00019576121522457544,1972.736530730082,0.4077369010884775,0.023759693689299914
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,20.0,left,72.5,1.0,0.064,0.064,4.078327278525851e-05,0.0003204050593795,0.12728660672287712,0.0026414177351488013,0.002628776311783536,108.7196123399919,0.2883735835602304,1.2578519749745457e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,20.0,left,72.5,2.0,-0.064,0.064,2.522497150137792e-05,0.0003204050593795,0.07872838072603747,0.002203638776181086,0.002195846005430469,113.52537959718886,0.25131292546377154,1.4615793947378525e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,20.0,left,72.5,3.0,0.064,-0.064,4.4494182307374056e-05,0.0003204050593795,0.1388685384479945,0.002807038811591577,0.002793172570881119,106.39644794922857,0.2998814956482497,1.1419155006036147e-06
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,20.0,left,72.5,4.0,-0.064,-0.064,3.084018106819902e-05,0.0003204050593795,0.09625372685414037,0.002399588036383233,0.002390134216831647,110.67110657270084,0.266743420458014,6.534488024451007e-08
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,20.0,mid,72.8125,0.0,0.0,0.0,3.7913442109529997e-05,0.0003204050593795,0.11832972357850274,0.00019576121522457544,0.0001915002270399756,1885.4568814771715,0.3861853005736339,0.023114459501787293
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,20.0,mid,72.8125,1.0,0.064,0.064,4.042742997781965e-05,0.0003204050593795,0.12617600376258684,0.002628776311783536,0.0026162461166645114,108.26916646874255,0.2857995415456597,1.2663905285701335e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,20.0,mid,72.8125,2.0,-0.064,0.064,2.5015372894250536e-05,0.0003204050593795,0.0780742131310148,0.002195846005430469,0.0021881182808618964,113.01094150327016,0.2492842513034648,1.4343786057196925e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,20.0,mid,72.8125,3.0,0.064,-0.064,4.410519638077589e-05,0.0003204050593795,0.13765449417743433,0.002793172570881119,0.0027794276964818528,105.96447257406396,0.29718364005096587,1.949280619131035e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,20.0,mid,72.8125,4.0,-0.064,-0.064,3.0574461947778724e-05,0.0003204050593795,0.09542440436798834,0.002390134216831647,0.002380762235390501,110.18433719929962,0.2645187986340341,2.523935419574385e-06
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,20.0,right,73.125,0.0,0.0,0.0,3.74194094208187e-05,0.0003204050593795,0.11678782318008818,0.0001915002270399756,0.00018974434476555862,1763.7800593055374,0.36106542087696264,0.022206088100221455
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,20.0,right,73.125,1.0,0.064,0.064,4.0076454417753074e-05,0.0003204050593795,0.12508059172150895,0.0026162461166645114,0.0026038256216768764,107.82241087364545,0.2832587863283512,1.269235497023011e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,20.0,right,73.125,2.0,-0.064,0.064,2.4808683692581363e-05,0.0003204050593795,0.07742912593398536,0.0021881182808618964,0.0021804546836944995,112.50114417729678,0.24728130704071985,1.4162918155567108e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,20.0,right,73.125,3.0,0.064,-0.064,4.372059825900542e-05,0.0003204050593795,0.13645414446224793,0.0027794276964818528,0.0027658029551554733,105.53599240778105,0.2945205899154451,1.949280619131035e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,20.0,right,73.125,4.0,-0.064,-0.064,3.0320245691585354e-05,0.0003204050593795,0.09463098288867185,0.002380762235390501,0.0023714698436098853,109.7018373193512,0.2623227089356253,2.523935419574385e-06
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,21.0,left,73.125,0.0,0.0,0.0,3.74194094208187e-05,0.0003204050593795,0.11678782318008818,0.0001915002270399756,0.00018974434476555862,1763.7800593055374,0.36106542087696264,0.022206088100221455
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,21.0,left,73.125,1.0,0.064,0.064,4.0076454417753074e-05,0.0003204050593795,0.12508059172150895,0.0026162461166645114,0.0026038256216768764,107.82241087364545,0.2832587863283512,1.269235497023011e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,21.0,left,73.125,2.0,-0.064,0.064,2.4808683692581363e-05,0.0003204050593795,0.07742912593398536,0.0021881182808618964,0.0021804546836944995,112.50114417729678,0.24728130704071985,1.4162918155567108e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,21.0,left,73.125,3.0,0.064,-0.064,4.372059825900542e-05,0.0003204050593795,0.13645414446224793,0.0027794276964818528,0.0027658029551554733,105.53599240778105,0.2945205899154451,1.949280619131035e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,21.0,left,73.125,4.0,-0.064,-0.064,3.0320245691585354e-05,0.0003204050593795,0.09463098288867185,0.002380762235390501,0.0023714698436098853,109.7018373193512,0.2623227089356253,2.523935419574385e-06
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,21.0,mid,73.4375,0.0,0.0,0.0,3.783834259483152e-05,0.0003204050593795,0.11809533428750991,0.00018974434476555862,0.0001907032675681265,1620.5379199553345,0.3346672916634873,0.021140376155031428
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,21.0,mid,73.4375,1.0,0.064,0.064,3.9730436230302316e-05,0.0003204050593795,0.1240006518849756,0.0026038256216768764,0.002591513238195283,107.37930609246851,0.2807507560237695,1.269235497023011e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,21.0,mid,73.4375,2.0,-0.064,0.064,2.4604841690659807e-05,0.0003204050593795,0.07679292498785698,0.0021804546836944995,0.0021728543137890157,111.99592755341578,0.24530364674237695,1.402848339709855e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,21.0,mid,73.4375,3.0,0.064,-0.064,4.33423790925762e-05,0.0003204050593795,0.13527370378143694,0.0027658029551554733,0.002752296377441648,105.1109791163523,0.29189175967670644,5.329215535555742e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,21.0,mid,73.4375,4.0,-0.064,-0.064,3.0077917458005096e-05,0.0003204050593795,0.09387466451451898,0.0023714698436098853,0.0023622522863279106,109.22372174997663,0.26015459899143883,2.0677388378277992e-06
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,21.0,right,73.75,0.0,0.0,0.0,3.924185367002746e-05,0.0003204050593795,0.12247576160633565,0.0001907032675681265,0.00019468077707253541,1467.5965559137042,0.3090418765535373,0.020027804192506868
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,21.0,right,73.75,1.0,0.064,0.064,3.9388817352277775e-05,0.0003204050593795,0.12293444251023562,0.002591513238195283,0.0025793075286785825,106.93980949191253,0.27827489324685556,1.2688948779904463e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,21.0,right,73.75,2.0,-0.064,0.064,2.440379443297231e-05,0.0003204050593795,0.07616544657638356,0.0021728543137890157,0.0021653162869846717,111.49523260352477,0.24335083431124155,1.3925568627457816e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,21.0,right,73.75,3.0,0.064,-0.064,4.296603124738659e-05,0.0003204050593795,0.13409910358655097,0.002752296377441648,0.002738907267862679,104.68936685558943,0.2892965670512811,5.329215535555742e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,21.0,right,73.75,4.0,-0.064,-0.064,2.981654708268488e-05,0.0003204050593795,0.09305891467640347,0.0023622522863279106,0.002353115855272836,108.74962529195822,0.25801398642512585,8.731422556332956e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,22.0,left,73.75,0.0,0.0,0.0,3.924185367002746e-05,0.0003204050593795,0.12247576160633565,0.0001907032675681265,0.00019468077707253541,1467.5965559137042,0.3090418765535373,0.020027804192506868
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,22.0,left,73.75,1.0,0.064,0.064,3.9388817352277775e-05,0.0003204050593795,0.12293444251023562,0.002591513238195283,0.0025793075286785825,106.93980949191253,0.27827489324685556,1.2688948779904463e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,22.0,left,73.75,2.0,-0.064,0.064,2.440379443297231e-05,0.0003204050593795,0.07616544657638356,0.0021728543137890157,0.0021653162869846717,111.49523260352477,0.24335083431124155,1.3925568627457816e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,22.0,left,73.75,3.0,0.064,-0.064,4.296603124738659e-05,0.0003204050593795,0.13409910358655097,0.002752296377441648,0.002738907267862679,104.68936685558943,0.2892965670512811,5.329215535555742e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,22.0,left,73.75,4.0,-0.064,-0.064,2.981654708268488e-05,0.0003204050593795,0.09305891467640347,0.0023622522863279106,0.002353115855272836,108.74962529195822,0.25801398642512585,8.731422556332956e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,22.0,mid,74.0625,0.0,0.0,0.0,4.182537997089431e-05,0.0003204050593795,0.13053907466971276,0.00019468077707253541,0.00020206207243095883,1314.6713611285475,0.28571283793425656,0.018970732546701407
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,22.0,mid,74.0625,1.0,0.064,0.064,3.9051127366235617e-05,0.0003204050593795,0.12188049540123512,0.0025793075286785825,0.002567207224371139,106.50387588380688,0.27583065573794335,1.2658680734639162e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,22.0,mid,74.0625,2.0,-0.064,0.064,2.4205489099985067e-05,0.0003204050593795,0.07554652584719382,0.0021653162869846717,0.002157839735377926,110.99900125271525,0.24142244307755656,1.3824961293450965e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,22.0,mid,74.0625,3.0,0.064,-0.064,4.2596562001393316e-05,0.0003204050593795,0.13294597183916598,0.002738907267862679,0.0027256335041188984,104.27113949554452,0.28673446774871614,3.956220435980793e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,22.0,mid,74.0625,4.0,-0.064,-0.064,2.9570354177264516e-05,0.0003204050593795,0.09229053447074397,0.002353115855272836,0.0023440554633716157,108.27966677842448,0.2559004675294867,2.1954982051731596e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,22.0,right,74.375,0.0,0.0,0.0,4.58877924097405e-05,0.0003204050593795,0.14321806434207784,0.00020206207243095883,0.00021324142444435727,1169.2128624449995,0.2656452197952638,0.018056950930203968
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,22.0,right,74.375,1.0,0.064,0.064,3.871738996042894e-05,0.0003204050593795,0.12083888449018085,0.002567207224371139,0.002555211075814589,106.07146159210986,0.27341751959243615,1.258519448194475e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,22.0,right,74.375,2.0,-0.064,0.064,2.40098793203335e-05,0.0003204050593795,0.07493601807297082,0.002157839735377926,0.0021504238055520914,110.50717642146797,0.23951805549037317,1.372572498393829e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,22.0,right,74.375,3.0,0.064,-0.064,4.2232400087500684e-05,0.0003204050593795,0.13180940453714562,0.0027256335041188984,0.0027124733487348006,103.85626730353448,0.2842049113217115,9.155497433529424e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,22.0,right,74.375,4.0,-0.064,-0.064,2.9326606283913082e-05,0.0003204050593795,0.0915297852683953,0.0023440554633716157,0.0023350704957598003,107.81377303206992,0.253813544484024,1.3699666337570767e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,23.0,left,74.375,0.0,0.0,0.0,4.58877924097405e-05,0.0003204050593795,0.14321806434207784,0.00020206207243095883,0.00021324142444435727,1169.2128624449995,0.2656452197952638,0.018056950930203968
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,23.0,left,74.375,1.0,0.064,0.064,3.871738996042894e-05,0.0003204050593795,0.12083888449018085,0.002567207224371139,0.002555211075814589,106.07146159210986,0.27341751959243615,1.258519448194475e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,23.0,left,74.375,2.0,-0.064,0.064,2.40098793203335e-05,0.0003204050593795,0.07493601807297082,0.002157839735377926,0.0021504238055520914,110.50717642146797,0.23951805549037317,1.372572498393829e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,23.0,left,74.375,3.0,0.064,-0.064,4.2232400087500684e-05,0.0003204050593795,0.13180940453714562,0.0027256335041188984,0.0027124733487348006,103.85626730353448,0.2842049113217115,9.155497433529424e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,23.0,left,74.375,4.0,-0.064,-0.064,2.9326606283913082e-05,0.0003204050593795,0.0915297852683953,0.0023440554633716157,0.0023350704957598003,107.81377303206992,0.253813544484024,1.3699666337570767e-07
6.0,400.0,odd,60.0,80.0,cubic_path,60;80;100;120,0.064,23.0,mid,74.6875,0.0,0.0,0.0,5.1786690995073445e-05,0.0003204050593795,0.16162881789496122,0.00021324142444435727,0.00022840103784725133,1036.953577058448,0.249324616266436,0.01736299261349533
