tube_kind,D,R_tail,parity,R0,R1,pad_factor,n_contour,center_real,center_imag,half_re,half_im,half_re_over_box,half_im_over_box,root_gap_abs,delta_F_abs_max,rouche_ratio_from_R0,rouche_ratio_from_R1,rouche_ratio_symmetric,R0_argument_index_round,R1_argument_index_round,R0_argument_index_error,R1_argument_index_error,R0_zero_count_abs,R1_zero_count_abs,R0_boundary_F_abs_min,R1_boundary_F_abs_min,direct_endpoint_index_ok,rouche_pass_from_R0,symmetric_rouche_pass,large_tube_status
segment,12.0,800.0,even,80.0,100.0,96.0,24.0,0.005764819366225801,-0.00131441202173125,0.0104520614766796,0.009718160485597451,104.520614766796,97.18160485597451,0.0017204309464759649,4.800598017059708,1.6799021542395125,1.6351843723888433,1.6799021542395125,0.0,0.0,0.0,0.0,0.0,0.0,2.857665254458184,2.9358145161615674,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,12.0,800.0,even,100.0,120.0,96.0,24.0,0.0041958128413559,-0.0010820085851922,0.0103169450481903,0.009714242950941601,103.169450481903,97.142429509416,0.0014519802394859737,2.045353404903899,1.0251100953113421,1.8460719285111435,1.8460719285111435,-1.0,0.0,0.0,0.0,1.0,0.0,1.995252426309091,1.1079489229617807,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,12.0,800.0,odd,60.0,80.0,96.0,24.0,0.0087313691945692,-0.0016777829184665,0.011714488390354301,0.009845210448228801,117.144883903543,98.45210448228801,0.004257318083894455,4.989586797790027,0.9432098432418509,2.0598140427138216,2.0598140427138216,-1.0,-1.0,0.0,0.0,1.0,1.0,5.29000713207213,2.4223481801377593,1.0,1.0,0.0,large_tube_rouche_pass
segment,12.0,800.0,odd,80.0,100.0,96.0,24.0,0.0057648193471036505,-0.0013144120005825501,0.01045206145711125,0.009718160469655152,104.5206145711125,97.18160469655152,0.0017204309033305254,4.800598225129856,1.6799021760457304,1.6351844000983422,1.6799021760457304,0.0,0.0,0.0,0.0,0.0,0.0,2.8576653412223294,2.9358145936575357,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,12.0,800.0,odd,100.0,120.0,96.0,24.0,0.0041958128367251,-0.00108200857647665,0.010316945053267301,0.00971424295445075,103.16945053267301,97.14242954450751,0.0014519802506178766,2.0453534088841554,1.0251100928427501,1.846071915151208,1.846071915151208,-1.0,0.0,0.0,0.0,1.0,0.0,1.9952524349966658,1.1079489331360228,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,18.0,400.0,even,60.0,80.0,96.0,24.0,0.00883745711149055,-0.00270886836668205,0.011708750597576752,0.010007661352390151,117.08750597576751,100.0766135239015,0.0042955869731681,4.194741220129163,1.2613879582987007,2.772325781618939,2.772325781618939,-1.0,-1.0,0.0,0.0,1.0,1.0,3.3254964838786223,1.5130765828248314,1.0,0.0,0.0,large_tube_index_ok_but_rouche_ratio_large
segment,18.0,400.0,even,80.0,100.0,96.0,24.0,0.0056268142218374,-0.0020454370626298,0.0107018922920764,0.0098557699516621,107.018922920764,98.557699516621,0.0022623747625100618,13.311459256310155,6.552743265490028,9.609330495900073,9.609330495900073,0.0,-1.0,0.0,0.0,0.0,1.0,2.031433052842899,1.38526396422619,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,18.0,400.0,even,100.0,120.0,96.0,24.0,0.00406291555889325,-0.0016678884246222,0.010062006370867752,0.009721778686345502,100.6200637086775,97.21778686345502,0.0009555729907661158,3.0979968242507434,2.800187468951437,4.48493023850158,4.48493023850158,-1.0,0.0,0.0,0.0,1.0,0.0,1.1063533633377856,0.6907569704553058,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,18.0,400.0,odd,60.0,80.0,96.0,24.0,0.00883745711200325,-0.0027088683676315,0.01170875059671555,0.010007661351089301,117.08750596715551,100.07661351089301,0.004295586970983194,4.194741216288734,1.2613879583515155,2.7723257782240376,2.7723257782240376,-1.0,-1.0,0.0,0.0,1.0,1.0,3.325496480694776,1.513076583292423,1.0,0.0,0.0,large_tube_index_ok_but_rouche_ratio_large
segment,18.0,400.0,odd,80.0,100.0,96.0,24.0,0.0056268142225072496,-0.00204543706375005,0.01070189229278045,0.009855769952792151,107.0189229278045,98.5576995279215,0.002262374764392721,13.311459252908305,6.552743252383615,9.609330489223424,9.609330489223424,0.0,-1.0,0.0,0.0,0.0,1.0,2.0314330563869034,1.3852639648346685,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,18.0,400.0,odd,100.0,120.0,96.0,24.0,0.0040629155589021,-0.0016678884244413,0.010062006370824701,0.009721778686516601,100.620063708247,97.217786865166,0.0009555729907700797,3.0979968236697273,2.800187467228052,4.484930232154445,4.484930232154445,-1.0,0.0,0.0,0.0,1.0,0.0,1.1063533638112026,0.690756971303326,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,18.0,800.0,even,60.0,80.0,96.0,24.0,0.0087583849687655,-0.0015921264018138,0.0117213659795227,0.0098349970653778,117.21365979522699,98.349970653778,0.004268684687260225,3.8969608199176906,0.8172750015871701,1.6017914817930246,1.6017914817930246,-1.0,-1.0,0.0,0.0,1.0,1.0,4.768236899880319,2.4328764787508317,1.0,1.0,0.0,large_tube_rouche_pass
segment,18.0,800.0,even,80.0,100.0,96.0,24.0,0.00578278472504095,-0.0012442246539993,0.010454234264201851,0.0097129046824367,104.54234264201851,97.129046824367,0.0017233266033490095,5.855796060467685,1.6998797574047777,1.8341570867218144,1.8341570867218144,0.0,-1.0,0.0,0.0,0.0,1.0,3.4448295739504444,3.192636063105008,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,18.0,800.0,even,100.0,120.0,96.0,24.0,0.00421004313956105,-0.00102239388139435,0.01031850732127805,0.009708926090168251,103.1850732127805,97.08926090168251,0.0014534340904898309,1.9836269112908067,1.0132193725579326,1.6630034009993777,1.6630034009993777,-1.0,0.0,0.0,0.0,1.0,0.0,1.957746727920354,1.1927978680613347,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,18.0,800.0,odd,60.0,80.0,96.0,24.0,0.008758384964886401,-0.00159212639961255,0.0117213659756993,0.00983499706093005,117.213659756993,98.3499706093005,0.004268684678680497,3.8969607960084587,0.8172749986667941,1.6017914717604855,1.6017914717604855,-1.0,-1.0,0.0,0.0,1.0,1.0,4.768236887663884,2.4328764790621684,1.0,1.0,0.0,large_tube_rouche_pass
segment,18.0,800.0,odd,80.0,100.0,96.0,24.0,0.00578278472599995,-0.0012442246562948,0.01045423426318715,0.009712904682387702,104.5423426318715,97.129046823877,0.0017233266013242652,5.855796059789033,1.6998797548002962,1.8341570915501222,1.8341570915501222,0.0,-1.0,0.0,0.0,0.0,1.0,3.4448295788292262,3.1926360543305794,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,18.0,800.0,odd,100.0,120.0,96.0,24.0,0.0042100431402137,-0.0010223938822226499,0.010318507322599101,0.009708926091684451,103.185073225991,97.08926091684451,0.0014534340935566028,1.9836269100761748,1.0132193724002883,1.663003399843587,1.663003399843587,-1.0,0.0,0.0,0.0,1.0,0.0,1.9577467270261704,1.1927978681599471,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,6.0,400.0,even,60.0,80.0,128.0,24.0,0.007931176873466849,-0.0030105092838165,0.014130299165439252,0.0131055610013221,141.3029916543925,131.05561001322098,0.002729881605562651,12.125896323534711,2.89899195509651,7.211265117578718,7.211265117578718,-1.0,-1.0,0.0,0.0,1.0,1.0,4.182797507325621,1.6815213594041523,1.0,0.0,0.0,large_tube_index_ok_but_rouche_ratio_large
segment,6.0,400.0,even,80.0,100.0,128.0,24.0,0.00550912302073865,-0.0024119018303769496,0.01389175468728895,0.01309304645211745,138.9175468728895,130.93046452117449,0.002260800318750878,7.283628712440764,4.8132775742523135,8.156593274449504,8.156593274449504,0.0,0.0,0.0,0.0,0.0,0.0,1.51323679137125,0.8929743665479438,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,6.0,400.0,even,100.0,120.0,128.0,24.0,0.0039594963655165995,-0.00197837466558795,0.013257871967933101,0.012940480712671551,132.57871967933102,129.4048071267155,0.0009578759202561388,2.0066457265262927,1.5063851440753189,2.343008945841006,2.343008945841006,0.0,-1.0,0.0,0.0,0.0,1.0,1.3320934121121157,0.8564396350633744,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,6.0,400.0,odd,60.0,80.0,128.0,24.0,0.0086867661790564,-0.00316705500889825,0.0148858884677506,0.013262106718416052,148.85888467750598,132.6210671841605,0.004272925610913533,14.314640642488511,3.393080055394415,7.591502149068095,7.591502149068095,0.0,-1.0,0.0,0.0,0.0,1.0,4.218774803067404,1.8856137245835758,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,6.0,400.0,odd,80.0,100.0,128.0,24.0,0.005509123023177799,-0.0024119018352601503,0.013891754688128,0.01309304645522205,138.91754688128,130.93046455222049,0.002260800321981289,7.283627563455042,4.813276291459108,8.156590361002248,8.156590361002248,0.0,0.0,0.0,0.0,0.0,0.0,1.5132369559543954,0.8929745446429481,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,6.0,400.0,odd,100.0,120.0,128.0,24.0,0.0039594963684024004,-0.00197837466616975,0.0132578719666474,0.01294048071386835,132.578719666474,129.4048071386835,0.0009578759184999257,2.006645633556098,1.5063846868804696,2.3430085803799345,2.3430085803799345,0.0,-1.0,0.0,0.0,0.0,1.0,1.33209375469131,0.856439728970479,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,6.0,800.0,even,60.0,80.0,128.0,24.0,0.0083131520251921,-0.0017850700479373001,0.0145205118794055,0.013019626476553801,145.20511879405498,130.19626476553802,0.0034689461894811123,8.169035508649223,1.0391875398381356,1.8695135164274173,1.8695135164274173,0.0,-1.0,0.0,0.0,0.0,1.0,7.860982927029356,4.3696049463498925,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,6.0,800.0,even,80.0,100.0,128.0,24.0,0.00574201031931,-0.0014376641241404002,0.0136506298264766,0.0129277794472431,136.506298264766,129.277794472431,0.0017203472775336533,1.7314765342144558,0.7286245604025605,1.058847592050078,1.058847592050078,-1.0,0.0,0.0,0.0,1.0,0.0,2.376363120751551,1.6352462311049634,0.0,1.0,0.0,rouche_ratio_ok_but_index_not_one
segment,6.0,800.0,even,100.0,120.0,128.0,24.0,0.004175573515467049,-0.0011860651153532999,0.013515806977366351,0.012923819561544,135.1580697736635,129.23819561544,0.0014528742721478672,3.346445794994913,1.3985921617299004,1.3944765752814618,1.3985921617299004,0.0,0.0,0.0,0.0,0.0,0.0,2.392724545843113,2.399786310013465,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,6.0,800.0,odd,60.0,80.0,128.0,24.0,0.00831315202554045,-0.0017850700555579499,0.01452051188174485,0.01301962652126065,145.2051188174485,130.1962652126065,0.0034689462054441032,8.169036248206226,1.0391876337329606,1.8695140526467087,1.8695140526467087,0.0,-1.0,0.0,0.0,0.0,1.0,7.860982928426011,4.36960408863531,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,6.0,800.0,odd,80.0,100.0,128.0,24.0,0.0057420102928253,-0.0014376641094186,0.0136506298509703,0.0129277794248787,136.506298509703,129.277794248787,0.0017203473193330302,1.7314765338073639,0.7286245497341766,1.0588474247461588,1.0588474247461588,-1.0,0.0,0.0,0.0,1.0,0.0,2.3763631549871014,1.6352464890987075,0.0,1.0,0.0,rouche_ratio_ok_but_index_not_one
segment,6.0,800.0,odd,100.0,120.0,128.0,24.0,0.0041755735020778005,-0.0011860651389452499,0.0135158069397772,0.01292381954559465,135.158069397772,129.2381954559465,0.0014528741926326115,3.3464467749180677,1.3985921649563142,1.3944768354799058,1.3985921649563142,0.0,0.0,0.0,0.0,0.0,0.0,2.392725240973015,2.3997865649495687,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,12.0,400.0,even,60.0,80.0,128.0,24.0,0.008770029958708899,-0.0028710172543703,0.0148948543240238,0.013225584115871101,148.948543240238,132.255841158711,0.004275294833605279,12.953362510488509,2.3868076156224096,5.460624554516909,5.460624554516909,0.0,-1.0,0.0,0.0,0.0,1.0,5.4270660214525295,2.372139373649809,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,12.0,400.0,even,80.0,100.0,128.0,24.0,0.005579052133979,-0.00217692756475715,0.013896123500706101,0.01306850557374205,138.96123500706102,130.6850557374205,0.002257061781990686,4.596683898041286,2.6728434388302036,4.246749948403509,4.246749948403509,0.0,0.0,0.0,0.0,0.0,0.0,1.719772969588174,1.0824004129956672,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,12.0,400.0,even,100.0,120.0,128.0,24.0,0.0040231080526733996,-0.0017801294516848,0.013259820580599501,0.0129282925393303,132.598205805995,129.282925393303,0.0009547647710104889,2.719330068236126,1.6067180379704886,2.4830663607963386,2.4830663607963386,0.0,-1.0,0.0,0.0,0.0,1.0,1.6924749731888384,1.0951499771290911,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,12.0,400.0,odd,60.0,80.0,128.0,24.0,0.0087700299593432,-0.00287101725612715,0.0148948543206517,0.01322558411689455,148.948543206517,132.2558411689455,0.004275294827403607,12.953362783726915,2.3868076274168986,5.460624637553547,5.460624637553547,0.0,-1.0,0.0,0.0,0.0,1.0,5.427066109113107,2.3721393876159635,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,12.0,400.0,odd,80.0,100.0,128.0,24.0,0.00557905213601235,-0.00217692756527135,0.013896123502679152,0.013068505573961251,138.9612350267915,130.6850557396125,0.002257061785927775,4.596684046919126,2.672843515476407,4.246750053372656,4.246750053372656,0.0,0.0,0.0,0.0,0.0,0.0,1.7197729759723004,1.0824004212982965,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,12.0,400.0,odd,100.0,120.0,128.0,24.0,0.00402310805242905,-0.0017801294519040499,0.01325982058090415,0.01292829253940605,132.5982058090415,129.2829253940605,0.0009547647716380886,2.7193300691455686,1.6067180214143013,2.4830663536479674,2.4830663536479674,0.0,-1.0,0.0,0.0,0.0,1.0,1.6924749911947208,1.0951499806481197,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,12.0,800.0,even,60.0,80.0,128.0,24.0,0.0087313692100017,-0.001677782932289,0.014914488367096301,0.013045210424960301,149.144883670963,130.452104249603,0.004257318032327295,9.262473765219623,1.1795936329421104,1.6848157528659102,1.6848157528659102,0.0,-1.0,0.0,0.0,0.0,1.0,7.852258190066195,5.497618211050047,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,12.0,800.0,even,80.0,100.0,128.0,24.0,0.005764819366225801,-0.00131441202173125,0.0136520614766796,0.01291816048559745,136.520614766796,129.1816048559745,0.0017204309464759649,1.7274130611793173,0.6936365104336233,0.9499300704263327,0.9499300704263327,-1.0,0.0,0.0,0.0,1.0,0.0,2.490372169278451,1.8184633953150329,0.0,1.0,1.0,rouche_ratio_ok_but_index_not_one
segment,12.0,800.0,even,100.0,120.0,128.0,24.0,0.0041958128413559,-0.0010820085851922,0.013516945048190301,0.012914242950941601,135.169450481903,129.142429509416,0.0014519802394859737,4.239871443633365,1.4955239820725628,1.4814552355479982,1.4955239820725628,0.0,0.0,0.0,0.0,0.0,0.0,2.8350407579272416,2.8619639270200516,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,12.0,800.0,odd,60.0,80.0,128.0,24.0,0.0087313691945692,-0.0016777829184665,0.014914488390354301,0.013045210448228801,149.144883903543,130.452104482288,0.004257318083894455,9.26247399250805,1.1795936597093164,1.6848157862590232,1.6848157862590232,0.0,-1.0,0.0,0.0,0.0,1.0,7.852258204567303,5.497618236991068,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,12.0,800.0,odd,80.0,100.0,128.0,24.0,0.0057648193471036505,-0.0013144120005825501,0.01365206145711125,0.012918160469655151,136.5206145711125,129.18160469655152,0.0017204309033305254,1.727413058878357,0.6936365050717218,0.9499300493722975,0.9499300493722975,-1.0,0.0,0.0,0.0,1.0,0.0,2.4903721852121135,1.8184634331968033,0.0,1.0,1.0,rouche_ratio_ok_but_index_not_one
segment,12.0,800.0,odd,100.0,120.0,128.0,24.0,0.0041958128367251,-0.00108200857647665,0.013516945053267301,0.01291424295445075,135.169450532673,129.1424295445075,0.0014519802506178766,4.239871550337249,1.4955239894429353,1.4814552486296104,1.4955239894429353,0.0,0.0,0.0,0.0,0.0,0.0,2.835040815304173,2.8619639737746074,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,18.0,400.0,even,60.0,80.0,128.0,24.0,0.00883745711149055,-0.00270886836668205,0.01490875059757675,0.01320766135239015,149.0875059757675,132.0766135239015,0.0042955869731681,10.379152310427601,1.6595614041352487,3.981432903235213,3.981432903235213,-1.0,-1.0,0.0,0.0,1.0,1.0,6.2541538291774685,2.606888666136697,1.0,0.0,0.0,large_tube_index_ok_but_rouche_ratio_large
segment,18.0,400.0,even,80.0,100.0,128.0,24.0,0.0056268142218374,-0.0020454370626298,0.0139018922920764,0.0130557699516621,139.018922920764,130.557699516621,0.0022623747625100618,3.3296518295369246,1.7830092108737343,2.629060358789736,2.629060358789736,0.0,0.0,0.0,0.0,0.0,0.0,1.8674338916652502,1.2664797970137511,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,18.0,400.0,even,100.0,120.0,128.0,24.0,0.00406291555889325,-0.0016678884246222,0.013262006370867751,0.012921778686345501,132.6200637086775,129.21778686345502,0.0009555729907661158,2.670318651393271,1.26654591975637,2.1481497855965825,2.1481497855965825,0.0,-1.0,0.0,0.0,0.0,1.0,2.108347285116143,1.2430784246507613,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,18.0,400.0,odd,60.0,80.0,128.0,24.0,0.00883745711200325,-0.0027088683676315,0.01490875059671555,0.0132076613510893,149.0875059671555,132.076613510893,0.004295586970983194,10.379152253359578,1.659561394594932,3.9814328831386034,3.9814328831386034,-1.0,-1.0,0.0,0.0,1.0,1.0,6.254153830743295,2.6068886649616427,1.0,0.0,0.0,large_tube_index_ok_but_rouche_ratio_large
segment,18.0,400.0,odd,80.0,100.0,128.0,24.0,0.0056268142225072496,-0.00204543706375005,0.01390189229278045,0.01305576995279215,139.01892292780448,130.5576995279215,0.002262374764392721,3.32965180693585,1.7830091976564613,2.629060337213608,2.629060337213608,0.0,0.0,0.0,0.0,0.0,0.0,1.8674338928325516,1.26647979881084,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,18.0,400.0,odd,100.0,120.0,128.0,24.0,0.0040629155589021,-0.0016678884244413,0.0132620063708247,0.0129217786865166,132.620063708247,129.217786865166,0.0009555729907700797,2.670318651883189,1.266545916440159,2.148149784973857,2.148149784973857,0.0,-1.0,0.0,0.0,0.0,1.0,2.108347291023266,1.2430784252391818,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,18.0,800.0,even,60.0,80.0,128.0,24.0,0.0087583849687655,-0.0015921264018138,0.014921365979522701,0.0130349970653778,149.21365979522702,130.349970653778,0.004268684687260225,8.214749764793373,1.0460348433836768,1.6619656237035134,1.6619656237035134,-1.0,-1.0,0.0,0.0,1.0,1.0,7.853227659434927,4.942791624346404,1.0,0.0,0.0,large_tube_index_ok_but_rouche_ratio_large
segment,18.0,800.0,even,80.0,100.0,128.0,24.0,0.00578278472504095,-0.0012442246539993,0.01365423426420185,0.0129129046824367,136.5423426420185,129.129046824367,0.0017233266033490095,1.7297751641283607,0.6712884167587412,0.8440785166057811,0.8440785166057811,0.0,0.0,0.0,0.0,0.0,0.0,2.576798766289507,2.0493059947600063,0.0,1.0,1.0,rouche_ratio_ok_but_index_not_one
segment,18.0,800.0,even,100.0,120.0,128.0,24.0,0.00421004313956105,-0.00102239388139435,0.01351850732127805,0.01290892609016825,135.18507321278048,129.0892609016825,0.0014534340904898309,5.346240637705941,1.4919153205916005,1.758769366655455,1.758769366655455,0.0,-1.0,0.0,0.0,0.0,1.0,3.5834745872748033,3.0397621991066193,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,18.0,800.0,odd,60.0,80.0,128.0,24.0,0.008758384964886401,-0.00159212639961255,0.014921365975699302,0.01303499706093005,149.213659756993,130.3499706093005,0.004268684678680497,8.21474969325577,1.0460348342908026,1.6619656175842192,1.6619656175842192,-1.0,-1.0,0.0,0.0,1.0,1.0,7.853227659311421,4.942791599501602,1.0,0.0,0.0,large_tube_index_ok_but_rouche_ratio_large
segment,18.0,800.0,odd,80.0,100.0,128.0,24.0,0.00578278472599995,-0.0012442246562948,0.01365423426318715,0.012912904682387701,136.5423426318715,129.12904682387702,0.0017233266013242652,1.7297751648633972,0.671288417390077,0.8440785164222111,0.8440785164222111,0.0,0.0,0.0,0.0,0.0,0.0,2.5767987649610333,2.0493059960765043,0.0,1.0,1.0,rouche_ratio_ok_but_index_not_one
segment,18.0,800.0,odd,100.0,120.0,128.0,24.0,0.0042100431402137,-0.0010223938822226499,0.013518507322599101,0.012908926091684451,135.185073225991,129.0892609168445,0.0014534340935566028,5.3462406433798355,1.491915318538088,1.7587693704702791,1.7587693704702791,0.0,-1.0,0.0,0.0,0.0,1.0,3.583474596010288,3.0397621957393417,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,6.0,400.0,even,60.0,80.0,160.0,24.0,0.007931176873466849,-0.0030105092838165,0.01733029916543925,0.016305561001322102,173.30299165439249,163.055610013221,0.002729881605562651,3.4297131946859807,0.822481630852003,1.5786653513480338,1.5786653513480338,0.0,0.0,0.0,0.0,0.0,0.0,4.1699571954368935,2.172539729054878,0.0,1.0,0.0,rouche_ratio_ok_but_index_not_one
segment,6.0,400.0,even,80.0,100.0,160.0,24.0,0.00550912302073865,-0.0024119018303769496,0.01709175468728895,0.01629304645211745,170.9175468728895,162.93046452117449,0.002260800318750878,3.565787734479847,1.3224335072480933,2.6610247832720515,2.6610247832720515,-1.0,-1.0,0.0,0.0,1.0,1.0,2.6963833833128157,1.3400054583840741,1.0,0.0,0.0,large_tube_index_ok_but_rouche_ratio_large
segment,6.0,400.0,even,100.0,120.0,160.0,24.0,0.0039594963655165995,-0.00197837466558795,0.0164578719679331,0.01614048071267155,164.578719679331,161.40480712671547,0.0009578759202561388,3.2559741373383586,2.61877037805337,3.93097303304484,3.93097303304484,-1.0,-1.0,0.0,0.0,1.0,1.0,1.2433217377991903,0.8282870703939571,1.0,0.0,0.0,large_tube_index_ok_but_rouche_ratio_large
segment,6.0,400.0,odd,60.0,80.0,160.0,24.0,0.0086867661790564,-0.00316705500889825,0.0180858884677506,0.01646210671841605,180.85888467750598,164.6210671841605,0.004272925610913533,3.7550478012792743,1.0695287474626165,2.027642527313646,2.027642527313646,0.0,0.0,0.0,0.0,0.0,0.0,3.5109367655501242,1.851927916630457,0.0,0.0,0.0,large_tube_rouche_not_closed
segment,6.0,400.0,odd,80.0,100.0,160.0,24.0,0.005509123023177799,-0.0024119018352601503,0.017091754688128,0.01629304645522205,170.91754688127997,162.93046455222049,0.002260800321981289,3.5657877594773346,1.3224334945122185,2.6610246967132634,2.6610246967132634,-1.0,-1.0,0.0,0.0,1.0,1.0,2.696383428183344,1.3400055113661966,1.0,0.0,0.0,large_tube_index_ok_but_rouche_ratio_large
segment,6.0,400.0,odd,100.0,120.0,160.0,24.0,0.0039594963684024004,-0.00197837466616975,0.0164578719666474,0.016140480713868352,164.578719666474,161.4048071386835,0.0009578759184999257,3.2559748838855342,2.6187707171718344,3.9309733295219553,3.9309733295219553,-1.0,-1.0,0.0,0.0,1.0,1.0,1.2433218618703108,0.8282871978379697,1.0,0.0,0.0,large_tube_index_ok_but_rouche_ratio_large
segment,6.0,800.0,even,60.0,80.0,160.0,24.0,0.0083131520251921,-0.0017850700479373001,0.0177205118794055,0.0162196264765538,177.205118794055,162.196264765538,0.0034689461894811123,3.273131690705037,0.5298683341359561,0.8006144503914685,0.8006144503914685,0.0,0.0,0.0,0.0,0.0,0.0,6.177254762812834,4.088274561000749,0.0,1.0,1.0,rouche_ratio_ok_but_index_not_one
segment,6.0,800.0,even,80.0,100.0,160.0,24.0,0.00574201031931,-0.0014376641241404002,0.0168506298264766,0.016127779447243102,168.506298264766,161.27779447243103,0.0017203472775336533,3.108013373887408,0.601841844072182,1.1863517923606262,1.1863517923606262,-1.0,-1.0,0.0,0.0,1.0,1.0,5.164169631107683,2.6198075426708143,1.0,1.0,0.0,large_tube_rouche_pass
segment,6.0,800.0,even,100.0,120.0,160.0,24.0,0.004175573515467049,-0.0011860651153532999,0.01671580697736635,0.016123819561544,167.1580697736635,161.23819561544,0.0014528742721478672,1.2542894328559235,0.6127680849642065,0.8587233330142667,0.8587233330142667,-1.0,0.0,0.0,0.0,1.0,0.0,2.046923564776044,1.4606444062177182,0.0,1.0,1.0,rouche_ratio_ok_but_index_not_one
segment,6.0,800.0,odd,60.0,80.0,160.0,24.0,0.00831315202554045,-0.0017850700555579499,0.017720511881744852,0.01621962652126065,177.20511881744852,162.1962652126065,0.0034689462054441032,3.2731316808740445,0.5298678832235859,0.8006138100175486,0.8006138100175486,0.0,0.0,0.0,0.0,0.0,0.0,6.177260001042366,4.088277818742973,0.0,1.0,1.0,rouche_ratio_ok_but_index_not_one
segment,6.0,800.0,odd,80.0,100.0,160.0,24.0,0.0057420102928253,-0.0014376641094186,0.0168506298509703,0.0161277794248787,168.506298509703,161.277794248787,0.0017203473193330302,3.1080110845414346,0.6018416377194364,1.1863511832698939,1.1863511832698939,-1.0,-1.0,0.0,0.0,1.0,1.0,5.164167597839603,2.619806957982664,1.0,1.0,0.0,large_tube_rouche_pass
segment,6.0,800.0,odd,100.0,120.0,160.0,24.0,0.0041755735020778005,-0.0011860651389452499,0.0167158069397772,0.01612381954559465,167.15806939777198,161.2381954559465,0.0014528741926326115,1.2542894321607427,0.6127681170576311,0.8587232836020682,0.8587232836020682,-1.0,0.0,0.0,0.0,1.0,0.0,2.0469234564349508,1.4606444894557904,0.0,1.0,1.0,rouche_ratio_ok_but_index_not_one
segment,12.0,400.0,even,60.0,80.0,160.0,24.0,0.008770029958708899,-0.0028710172543703,0.0180948543240238,0.0164255841158711,180.948543240238,164.255841158711,0.004275294833605279,3.3928731937920684,0.7689175298064608,1.4283140461072346,1.4283140461072346,0.0,0.0,0.0,0.0,0.0,0.0,4.412531984601868,2.3754392131332014,0.0,1.0,0.0,rouche_ratio_ok_but_index_not_one
segment,12.0,400.0,even,80.0,100.0,160.0,24.0,0.005579052133979,-0.00217692756475715,0.0170961235007061,0.01626850557374205,170.961235007061,162.6850557374205,0.002257061781990686,2.731987210114351,0.8960153425774078,1.7520800426867127,1.7520800426867127,-1.0,-1.0,0.0,0.0,1.0,1.0,3.0490406584509255,1.559282192339231,1.0,1.0,0.0,large_tube_rouche_pass
segment,12.0,400.0,even,100.0,120.0,160.0,24.0,0.0040231080526733996,-0.0017801294516848,0.0164598205805995,0.0161282925393303,164.59820580599498,161.282925393303,0.0009547647710104889,2.786372910135548,1.964383498011494,2.793066889509742,2.793066889509742,-1.0,-1.0,0.0,0.0,1.0,1.0,1.4184465064770384,0.9976033587311011,1.0,0.0,0.0,large_tube_index_ok_but_rouche_ratio_large
segment,12.0,400.0,odd,60.0,80.0,160.0,24.0,0.0087700299593432,-0.00287101725612715,0.0180948543206517,0.01642558411689455,180.948543206517,164.2558411689455,0.004275294827403607,3.392873209044329,0.7689175112643715,1.4283140181654919,1.4283140181654919,0.0,0.0,0.0,0.0,0.0,0.0,4.412532110844048,2.3754392702818192,0.0,1.0,0.0,rouche_ratio_ok_but_index_not_one
segment,12.0,400.0,odd,80.0,100.0,160.0,24.0,0.00557905213601235,-0.00217692756527135,0.01709612350267915,0.01626850557396125,170.96123502679148,162.6850557396125,0.002257061785927775,2.7319871864084937,0.8960153381062552,1.7520800285490599,1.7520800285490599,-1.0,-1.0,0.0,0.0,1.0,1.0,3.0490406472087836,1.5592821913910626,1.0,1.0,0.0,large_tube_rouche_pass
