D,ell,N_target,theta,R0,L,Nz,h,case_id,candidate_index,seed_E,seed_omega,S_seed,Gamma_geo_seed,E_real,E_imag,omega_real,omega_imag,Gamma,Gamma_narrow,Gamma_over_geo,seed_overlap,interior_weight,seed_dist,eig_residual_abs
12.0,1.0,3.0,0.12,60.0,100.0,1335.0,0.1499250374812533,180100.0,18.0,0.004821131241927746,1.0024076671903142,14.04321715580954,6.357127794484226e-13,0.12124777268501842,-0.012003096220205418,1.058905045517536,-0.005667692429560079,0.011335384859120157,0.011335384859120157,17830984723.880062,0.007458840652112051,0.5865594153363695,0.11704374035628522,1.8442180094156834e-13
12.0,1.0,3.0,0.12,60.0,100.0,1335.0,0.1499250374812533,180100.0,19.0,0.004821131241927746,1.0024076671903142,14.04321715580954,6.357127794484226e-13,0.12124777403226913,-0.012003096581269117,1.0589050461545828,-0.00566769259663952,0.01133538519327904,0.01133538519327904,17830985249.524494,7.397742289044004e-06,0.5865594066099321,0.1170437417334606,2.2470977920011743e-13
12.0,1.0,3.0,0.12,60.0,100.0,1335.0,0.1499250374812533,180100.0,20.0,0.004821131241927746,1.0024076671903142,14.04321715580954,6.357127794484226e-13,0.14501573898963588,-0.014435454995664546,1.0700753407534374,-0.0067450647846443125,0.013490129569288625,0.013490129569288625,21220478815.91017,0.007905515251280625,0.5729304209646945,0.1409358378925162,4.311731465857432e-13
12.0,1.0,3.0,0.12,60.0,100.0,1335.0,0.1499250374812533,180100.0,21.0,0.004821131241927746,1.0024076671903142,14.04321715580954,6.357127794484226e-13,0.14501574097603664,-0.014435455552501348,1.0700753416831996,-0.006745065038969484,0.013490130077938967,0.013490130077938967,21220479616.0362,7.870976910967874e-06,0.5729304110203103,0.1409358399255042,2.3370563636732103e-13
12.0,1.0,3.0,0.12,60.0,100.0,1335.0,0.1499250374812533,180100.0,22.0,0.004821131241927746,1.0024076671903142,14.04321715580954,6.357127794484226e-13,0.17100803510202542,-0.01708927590858576,1.0821600530838642,-0.007895909602228402,0.015791819204456804,0.015791819204456804,24841122775.852654,0.007566260593937171,0.5850286762297694,0.16706325258920682,6.794336018359889e-10
12.0,1.0,3.0,0.12,60.0,100.0,1335.0,0.1499250374812533,180100.0,23.0,0.004821131241927746,1.0024076671903142,14.04321715580954,6.357127794484226e-13,0.17100803799685604,-0.017089276768383014,1.0821600544242158,-0.007895909989708358,0.015791819979416716,0.015791819979416716,24841123994.89361,8.966843478746653e-06,0.5850286629538763,0.1670632555568029,6.325351559808689e-10
12.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,0.0,0.0037032907615650317,1.0018499342524134,14.056780078951077,6.183560734956214e-13,0.0036978553563587944,-0.0003173278355703315,1.0018472340820477,-0.0001583713687951069,0.0003167427375902138,0.0003167427375902138,512233567.6265605,0.9976717029122897,0.1393852761467797,0.00031737438279972653,3.739358764748721e-14
12.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,1.0,0.0037032907615650317,1.0018499342524134,14.056780078951077,6.183560734956214e-13,0.0036978553563924,-0.00031732783558786686,1.0018472340820646,-0.00015837136880385573,0.00031674273760771147,0.00031674273760771147,512233567.6548576,0.0181679796219173,0.13938527612097845,0.0003173743828166838,3.9771396189521086e-14
12.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,2.0,0.0037032907615650317,1.0018499342524134,14.056780078951077,6.183560734956214e-13,0.007137564666060074,-0.000696708038396184,1.0035624968862475,-0.00034711741448980975,0.0006942348289796195,0.0006942348289796195,1122710455.5714135,0.09475286671855834,0.5080151930828887,0.0035042316335912333,5.846233432689079e-14
12.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,3.0,0.0037032907615650317,1.0018499342524134,14.056780078951077,6.183560734956214e-13,0.007137564666655277,-0.0006967080386747515,1.0035624968865442,-0.0003471174146284965,0.000694234829256993,0.000694234829256993,1122710456.0199795,0.0005352865599220364,0.5080151929156694,0.003504231634229938,5.878856549532629e-14
12.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,4.0,0.0037032907615650317,1.0018499342524134,14.056780078951077,6.183560734956214e-13,0.011779359791115487,-0.0012360231640593468,1.005872624780434,-0.0006144034212727238,0.0012288068425454475,0.0012288068425454475,1987215611.223634,0.016492822162362985,0.45373103208269255,0.008170106745456592,5.761449076964219e-14
12.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,5.0,0.0037032907615650317,1.0018499342524134,14.056780078951077,6.183560734956214e-13,0.011779359794737338,-0.0012360231656026988,1.0058726247822347,-0.0006144034220387946,0.0012288068440775891,0.0012288068440775891,1987215613.7013998,8.155601985380171e-05,0.4537310316877842,0.008170106749270245,6.221215397822336e-14
12.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,6.0,0.0037032907615650317,1.0018499342524134,14.056780078951077,6.183560734956214e-13,0.01772994382286622,-0.0019476387325732228,1.00882648439925,-0.0009652991682375536,0.0019305983364751073,0.0019305983364751073,3122146638.8472013,7.552748713877407e-05,0.5105434377761997,0.014161224972958006,9.237155157026551e-14
12.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,7.0,0.0037032907615650317,1.0018499342524134,14.056780078951077,6.183560734956214e-13,0.017729943809969985,-0.0019476387275075312,1.008826484392856,-0.0009652991657329864,0.0019305983314659729,0.0019305983314659729,3122146630.7464733,0.015321893480853048,0.510543438794684,0.01416122495948762,8.963023564536578e-14
12.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,8.0,0.0037032907615650317,1.0018499342524134,14.056780078951077,6.183560734956214e-13,0.02505192773361394,-0.002840230785195561,1.012449453142927,-0.0014026531282024443,0.0028053062564048887,0.0028053062564048887,4536716588.787178,0.011428536375440692,0.47638154471343364,0.021536740966950085,2.407216533261956e-13
12.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,9.0,0.0037032907615650317,1.0018499342524134,14.056780078951077,6.183560734956214e-13,0.025051927767012365,-0.00284023079744291,1.0124494531594292,-0.0014026531342279573,0.0028053062684559146,0.0028053062684559146,4536716608.2759905,5.5863710528659235e-05,0.47638154349683903,0.021536741001671966,1.8421658277529797e-13
12.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,10.0,0.0037032907615650317,1.0018499342524134,14.056780078951077,6.183560734956214e-13,0.03378923371141131,-0.003919343532391288,1.0167560909537112,-0.0019273764707497187,0.0038547529414994374,0.0038547529414994374,6233872531.9025,4.316422840074914e-05,0.5008260073873233,0.030340158485187618,2.0614580050911418e-13
12.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,11.0,0.0037032907615650317,1.0018499342524134,14.056780078951077,6.183560734956214e-13,0.03378923364095441,-0.003919343507926612,1.0167560909190407,-0.001927376458784691,0.003854752917569382,0.003854752917569382,6233872493.203025,0.008812616466940218,0.5008260097441836,0.030340158412160718,2.0893626151603406e-13
12.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,12.0,0.0037032907615650317,1.0018499342524134,14.056780078951077,6.183560734956214e-13,0.04397263489250314,-0.005188863465697925,1.0217529458790446,-0.0025391967239369153,0.0050783934478738305,0.0050783934478738305,8212733189.738439,0.00892066103925436,0.47969081798664154,0.04060227063603185,3.719828307571758e-13
12.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,13.0,0.0037032907615650317,1.0018499342524134,14.056780078951077,6.183560734956214e-13,0.0439726350219605,-0.005188863508863651,1.0217529459424475,-0.002539196744902718,0.005078393489805436,0.005078393489805436,8212733257.549862,4.3633448702538816e-05,0.4796908158050051,0.04060227076994416,2.0464643430562535e-13
12.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,14.0,0.0037032907615650317,1.0018499342524134,14.056780078951077,6.183560734956214e-13,0.05562493183355187,-0.006650286902569662,1.027441193302562,-0.0032363345687908772,0.0064726691375817545,0.0064726691375817545,10467543564.327242,3.263336341497548e-05,0.4917778216083642,0.052345803341764856,1.73656660229654e-13
12.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,15.0,0.0037032907615650317,1.0018499342524134,14.056780078951077,6.183560734956214e-13,0.05562493161733776,-0.006650286832280252,1.0274411931972358,-0.0032363345349165932,0.0064726690698331864,0.0064726690698331864,10467543454.764854,0.006676156990846557,0.49177782550596516,0.0523458031183728,3.2770793269472253e-13
12.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,16.0,0.0037032907615650317,1.0018499342524134,14.056780078951077,6.183560734956214e-13,0.06876002209195373,-0.008305047675327608,1.03381630666346,-0.0040166940789178145,0.008033388157835629,0.008033388157835629,12991524628.23269,0.00752127008758349,0.4799617055561551,0.06558469416170089,3.039735947350388e-13
12.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,17.0,0.0037032907615650317,1.0018499342524134,14.056780078951077,6.183560734956214e-13,0.06876002242951752,-0.008305047783780758,1.0338163068269224,-0.004016694130735529,0.008033388261471057,0.008033388261471057,12991524795.830994,3.6738407770643463e-05,0.4799617022058722,0.06558469451028077,1.5840661367122607e-13
12.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,18.0,0.0037032907615650317,1.0018499342524134,14.056780078951077,6.183560734956214e-13,0.08339020312181873,-0.010152643173486471,1.0408717443364235,-0.004876990478764021,0.009753980957528042,0.009753980957528042,15774052161.221493,2.8009469541420524e-05,0.48511797958714953,0.08033106600138513,1.3625887300370566e-13
12.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,19.0,0.0037032907615650317,1.0018499342524134,14.056780078951077,6.183560734956214e-13,0.08339020261935101,-0.010152643011690624,1.0408717440946957,-0.004876990402175315,0.00975398080435063,0.00975398080435063,15774051913.50433,0.005735223504429133,0.48511798539947065,0.080331065482498,2.5767038880864903e-13
12.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,20.0,0.0037032907615650317,1.0018499342524134,14.056780078951077,6.183560734956214e-13,0.09951861513433777,-0.01219370048489461,1.048595451657963,-0.00581430162872384,0.01162860325744768,0.01162860325744768,18805674846.38772,0.00656026385620282,0.4796946801948471,0.09658810856505565,2.875135948347814e-13
12.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,21.0,0.0037032907615650317,1.0018499342524134,14.056780078951077,6.183560734956214e-13,0.09951861585711083,-0.012193700720684222,1.0485954520032146,-0.005814301739240636,0.011628603478481271,0.011628603478481271,18805675203.841293,3.2009071754853833e-05,0.4796946750510357,0.09658810931181304,2.391309345628082e-13
12.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,22.0,0.0037032907615650317,1.0018499342524134,14.056780078951077,6.183560734956214e-13,0.11715484343048752,-0.014427235869012721,1.0569774930349154,-0.006824760207328342,0.013649520414656684,0.013649520414656684,22073884287.243664,2.6246508697088145e-05,0.4806667365252065,0.11436520422667648,5.361290590388644e-10
12.0,1.0,3.0,0.12,60.0,120.0,1601.0,0.15000000000000568,180120.0,23.0,0.0037032907615650317,1.0018499342524134,14.056780078951077,6.183560734956214e-13,0.11715484241525627,-0.01442723552886751,1.0569774925536446,-0.006824760049531181,0.013649520099062363,0.013649520099062363,22073883776.867302,0.00521859969470583,0.48066674513720403,0.1143652031766463,8.957245394393498e-10
12.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,0.0,0.004821131241927746,1.0024076671903142,14.04321715580954,6.357127794484226e-13,0.004806941172504464,-0.0005670713756100201,1.0024006290802052,-0.00028285665389613744,0.0005657133077922749,0.0005657133077922749,889888210.6524855,0.9963958613351602,0.1537244346954926,0.0005672488899120721,3.829393292474294e-14
12.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,1.0,0.004821131241927746,1.0024076671903142,14.04321715580954,6.357127794484226e-13,0.0048069411726363465,-0.0005670713757009837,1.002400629080271,-0.0002828566539414918,0.0005657133078829836,0.0005657133078829836,889888210.7951736,0.0028958905637621545,0.15372443462031826,0.0005672488899997082,4.2386538462851106e-14
12.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,2.0,0.004821131241927746,1.0024076671903142,14.04321715580954,6.357127794484226e-13,0.00961326165150582,-0.0012907631162726127,1.0047953394610907,-0.0006423015043864043,0.0012846030087728087,0.0012846030087728087,2020728621.953136,0.00012545688985139775,0.510998499251523,0.00496292084207805,5.901974300890047e-14
12.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,3.0,0.004821131241927746,1.0024076671903142,14.04321715580954,6.357127794484226e-13,0.009613261649426238,-0.0012907631150029949,1.0047953394600555,-0.0006423015037552867,0.0012846030075105734,0.0012846030075105734,2020728619.9675925,0.12423676831763664,0.5109984996433957,0.00496292083973983,5.899846262850291e-14
12.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,4.0,0.004821131241927746,1.0024076671903142,14.04321715580954,6.357127794484226e-13,0.01621149488618777,-0.002336902326307764,1.0080738258592081,-0.0011590928493337082,0.0023181856986674164,0.0023181856986674164,3646592885.357433,0.025288174298971913,0.447466580295512,0.011627617831317948,6.268990073371529e-14
12.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,5.0,0.004821131241927746,1.0024076671903142,14.04321715580954,6.357127794484226e-13,0.016211494897695675,-0.002336902332645022,1.0080738258649198,-0.0011590928524703918,0.0023181857049407836,0.0023181857049407836,3646592895.225674,2.6156977925624785e-05,0.4474665794382716,0.011627617843864695,7.233838168922032e-14
12.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,6.0,0.004821131241927746,1.0024076671903142,14.04321715580954,6.357127794484226e-13,0.024756280198980782,-0.0037327155656510865,1.0123041436885385,-0.0018436729657403995,0.003687345931480799,0.003687345931480799,5800333186.128698,2.2213488820124005e-05,0.5034562963499327,0.02028160076113191,1.6510840680551732e-13
12.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,7.0,0.004821131241927746,1.0024076671903142,14.04321715580954,6.357127794484226e-13,0.024756280161074944,-0.00373271554647608,1.0123041436697988,-0.0018436729563035582,0.0036873459126071165,0.0036873459126071165,5800333156.439689,0.022085259302217494,0.5034562982947782,0.02028160072034453,7.536747295549169e-14
12.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,8.0,0.004821131241927746,1.0024076671903142,14.04321715580954,6.357127794484226e-13,0.035342170554306176,-0.005495930123750785,1.0175212351815024,-0.002700646401138959,0.005401292802277918,0.005401292802277918,8496435775.546876,1.706380260064144e-05,0.469331164020903,0.031011918493264824,5.758709624280863e-13
12.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,9.0,0.004821131241927746,1.0024076671903142,14.04321715580954,6.357127794484226e-13,0.03534217046201816,-0.005495930080000412,1.0175212351360963,-0.002700646379760967,0.005401292759521934,0.005401292759521934,8496435708.2901125,0.016972189867615207,0.4693311662441548,0.03101191839468417,1.4101544619587753e-13
12.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,10.0,0.004821131241927746,1.0024076671903142,14.04321715580954,6.357127794484226e-13,0.048033899212225006,-0.007636306455616544,1.023742061831791,-0.0037296047218929504,0.007459209443785901,0.007459209443785901,11733615690.812286,1.3250167773881598e-05,0.4899684650941357,0.04388230271919239,4.994826742428336e-13
12.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,11.0,0.004821131241927746,1.0024076671903142,14.04321715580954,6.357127794484226e-13,0.048033899026250014,-0.0076363063711793995,1.023742061740811,-0.0037296046809849374,0.007459209361969875,0.007459209361969875,11733615562.112614,0.013304643587082245,0.48996846916095477,0.043882302521361334,1.9724785313480057e-13
12.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,12.0,0.004821131241927746,1.0024076671903142,14.04321715580954,6.357127794484226e-13,0.06287273947161597,-0.010159394352679912,1.0309689694075639,-0.004927109667771042,0.009854219335542085,0.009854219335542085,15501055907.814402,0.01337442545477081,0.47284451715836506,0.05893388254363078,3.602100355416241e-13
12.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,13.0,0.004821131241927746,1.0024076671903142,14.04321715580954,6.357127794484226e-13,0.06287273980299245,-0.010159394499820923,1.0309689695686122,-0.004927109738361918,0.009854219476723837,0.009854219476723837,15501056129.898584,1.3222837220368272e-05,0.4728445133063526,0.05893388289541147,4.83167428869782e-13
12.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,14.0,0.004821131241927746,1.0024076671903142,14.04321715580954,6.357127794484226e-13,0.07988888171023258,-0.013065909274319032,1.039196036550535,-0.0062865469145212865,0.012573093829042573,0.012573093829042573,19777947267.24173,1.0545215874614235e-05,0.48011703925801774,0.07619635913569897,8.439448260630768e-13
12.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,15.0,0.004821131241927746,1.0024076671903142,14.04321715580954,6.357127794484226e-13,0.07988888116602216,-0.013065909032924808,1.0391960362880002,-0.006286546799964773,0.012573093599929546,0.012573093599929546,19777946906.83836,0.010497369722704944,0.48011704596529176,0.0761963585581558,3.261990562291047e-13
12.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,16.0,0.004821131241927746,1.0024076671903142,14.04321715580954,6.357127794484226e-13,0.09909350937016419,-0.016356985677572676,1.0484056291308277,-0.007800886042138721,0.015601772084277443,0.015601772084277443,24542171541.390675,1.1183503884129843e-05,0.4733165393438783,0.09568088763389222,8.451263158079647e-13
12.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,17.0,0.004821131241927746,1.0024076671903142,14.04321715580954,6.357127794484226e-13,0.09909350852422165,-0.0163569852962916,1.0484056287260548,-0.00780088586331199,0.01560177172662398,0.01560177172662398,24542170978.78839,0.011289882360257757,0.47331654577109034,0.09568088673522138,1.97857208931234e-13
12.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,18.0,0.004821131241927746,1.0024076671903142,14.04321715580954,6.357127794484226e-13,0.12050661128894899,-0.020031075288757794,1.0585821305082597,-0.00946127594234952,0.01892255188469904,0.01892255188469904,29765882480.948753,9.196347794887826e-06,0.4741426674719419,0.11740687488786009,4.4702423737262026e-13
12.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,19.0,0.004821131241927746,1.0024076671903142,14.04321715580954,6.357127794484226e-13,0.1205066100213547,-0.02003107469681071,1.0585821299070861,-0.00946127566812831,0.01892255133625662,0.01892255133625662,29765881618.228294,0.009248382186807302,0.47414267825137757,0.11740687353785745,1.7332856094655812e-13
12.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,20.0,0.004821131241927746,1.0024076671903142,14.04321715580954,6.357127794484226e-13,0.1441153595567872,-0.024085207250733084,1.0696925269577864,-0.0112580048208954,0.0225160096417908,0.0225160096417908,35418526054.05677,9.797987362518774e-06,0.4729975161112702,0.14136116599032056,3.150878692245334e-13
12.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,21.0,0.004821131241927746,1.0024076671903142,14.04321715580954,6.357127794484226e-13,0.14411535770202064,-0.024085206343123684,1.0696925260864556,-0.01125800440582729,0.02251600881165458,0.02251600881165458,35418524748.22142,0.009848840677579516,0.47299752752791574,0.14136116400803472,3.219310871726418e-13
12.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,22.0,0.004821131241927746,1.0024076671903142,14.04321715580954,6.357127794484226e-13,0.1699510457002841,-0.02852477519060499,1.081723110004098,-0.013184878332911333,0.026369756665822666,0.026369756665822666,41480614387.99836,7.604484162270303e-06,0.4709664837126347,0.1675755096924925,2.2166443869921097e-10
12.0,1.0,3.0,0.16,50.0,100.0,1335.0,0.1499250374812533,210100.0,23.0,0.004821131241927746,1.0024076671903142,14.04321715580954,6.357127794484226e-13,0.16995104302999461,-0.028524773791483906,1.081723108762124,-0.013184877701340037,0.026369755402680075,0.026369755402680075,41480612401.02778,0.008509799173476492,0.4709665020551808,0.1675755068230142,5.544291053841306e-10
12.0,1.0,3.0,0.16,50.0,120.0,1601.0,0.15000000000000568,210120.0,0.0,0.0037032907615650317,1.0018499342524134,14.056780078951077,6.183560734956214e-13,0.0036834336209610177,-0.0004938120760688457,1.0018400542800339,-0.0002464525519613611,0.0004929051039227222,0.0004929051039227222,797121796.0814813,0.996044789499569,0.052281601030719604,0.0004942111618573493,3.978520778427797e-14
12.0,1.0,3.0,0.16,50.0,120.0,1601.0,0.15000000000000568,210120.0,1.0,0.0037032907615650317,1.0018499342524134,14.056780078951077,6.183560734956214e-13,0.0036834336209893032,-0.000493812076095108,1.001840054280048,-0.00024645255197446465,0.0004929051039489293,0.0004929051039489293,797121796.1238632,0.008559169074133299,0.05228160101000569,0.0004942111618824539,4.025593586487198e-14
12.0,1.0,3.0,0.16,50.0,120.0,1601.0,0.15000000000000568,210120.0,2.0,0.0037032907615650317,1.0018499342524134,14.056780078951077,6.183560734956214e-13,0.007100132006757841,-0.0010843709958530282,1.003543932221859,-0.0005402708147774942,0.0010805416295549884,0.0010805416295549884,1747442413.6349003,0.1049630993624822,0.3086668824638736,0.0035657244567815845,7.038854463099901e-14
12.0,1.0,3.0,0.16,50.0,120.0,1601.0,0.15000000000000568,210120.0,3.0,0.0037032907615650317,1.0018499342524134,14.056780078951077,6.183560734956214e-13,0.007100132007276617,-0.001084370996273775,1.0035439322221176,-0.0005402708149869854,0.0010805416299739707,0.0010805416299739707,1747442414.312475,0.0004178683115024958,0.3086668822357372,0.0035657244574037426,6.215837337539593e-14
12.0,1.0,3.0,0.16,50.0,120.0,1601.0,0.15000000000000568,210120.0,4.0,0.0037032907615650317,1.0018499342524134,14.056780078951077,6.183560734956214e-13,0.011707129122860312,-0.0019232935119056923,1.0058369863876846,-0.0009560662104964532,0.0019121324209929063,0.0019121324209929063,3092283722.845081,0.0001313602396401572,0.4273622221561158,0.008231675798200538,6.584498563995809e-14
12.0,1.0,3.0,0.16,50.0,120.0,1601.0,0.15000000000000568,210120.0,5.0,0.0037032907615650317,1.0018499342524134,14.056780078951077,6.183560734956214e-13,0.011707129119623249,-0.0019232935095609943,1.0058369863860743,-0.000956066209332438,0.001912132418664876,0.001912132418664876,3092283719.08021,0.02768198171072655,0.42736222258426027,0.008231675794505244,6.762071206937233e-14
12.0,1.0,3.0,0.16,50.0,120.0,1601.0,0.15000000000000568,210120.0,6.0,0.0037032907615650317,1.0018499342524134,14.056780078951077,6.183560734956214e-13,0.01760996688549188,-0.003030394466182453,1.0087676754205714,-0.0015020279396438,0.0030040558792876,0.0030040558792876,4858132729.7481,0.009630525743834871,0.3678467411965243,0.014233022568536393,8.37708658854022e-14
12.0,1.0,3.0,0.16,50.0,120.0,1601.0,0.15000000000000568,210120.0,7.0,0.0037032907615650317,1.0018499342524134,14.056780078951077,6.183560734956214e-13,0.017609966897226926,-0.003030394473912261,1.0087676754263937,-0.0015020279434664432,0.0030040558869328863,0.0030040558869328863,4858132742.11199,4.659777500756218e-05,0.3678467401345109,0.014233022581648144,6.837868220908162e-14
12.0,1.0,3.0,0.16,50.0,120.0,1601.0,0.15000000000000568,210120.0,8.0,0.0037032907615650317,1.0018499342524134,14.056780078951077,6.183560734956214e-13,0.024870754099405028,-0.004418538602437552,1.012361356681991,-0.0021822931966305435,0.004364586393261087,0.004364586393261087,7058370703.125298,0.012587517713891973,0.41642236868328675,0.021623713546475572,1.7466493853602752e-13
12.0,1.0,3.0,0.16,50.0,120.0,1601.0,0.15000000000000568,210120.0,9.0,0.0037032907615650317,1.0018499342524134,14.056780078951077,6.183560734956214e-13,0.0248707541301846,-0.004418538621182188,1.0123613566972127,-0.0021822932058556087,0.004364586411711217,0.004364586411711217,7058370732.962686,6.129387325279288e-05,0.4164223668539689,0.021623713580435945,1.3667056944346267e-13
12.0,1.0,3.0,0.16,50.0,120.0,1601.0,0.15000000000000568,210120.0,10.0,0.0037032907615650317,1.0018499342524134,14.056780078951077,6.183560734956214e-13,0.033532454346084616,-0.0060970882445233075,1.0166324047373891,-0.0029986690450312142,0.0059973380900624285,0.0059973380900624285,9698842377.594753,4.862131573939408e-05,0.3958172145081703,0.03044591081267784,3.689889009782881e-13
12.0,1.0,3.0,0.16,50.0,120.0,1601.0,0.15000000000000568,210120.0,11.0,0.0037032907615650317,1.0018499342524134,14.056780078951077,6.183560734956214e-13,0.033532454280600116,-0.006097088207038886,1.0166324047051283,-0.0029986690266907887,0.005997338053381577,0.005997338053381577,9698842318.274803,0.009967986222230406,0.3958172164124581,0.030445910741013254,1.8901836511198404e-13
12.0,1.0,3.0,0.16,50.0,120.0,1601.0,0.15000000000000568,210120.0,12.0,0.0037032907615650317,1.0018499342524134,14.056780078951077,6.183560734956214e-13,0.04362699335795399,-0.00807154952459862,1.0215882730988557,-0.003950490494626872,0.007900980989253743,0.007900980989253743,12777396920.497282,0.0071798993306222665,0.3936188552482811,0.04073146131349773,2.091735064474115e-13
12.0,1.0,3.0,0.16,50.0,120.0,1601.0,0.15000000000000568,210120.0,13.0,0.0037032907615650317,1.0018499342524134,14.056780078951077,6.183560734956214e-13,0.04362699347889,-0.008071549590804169,1.0215882731581702,-0.0039504905268007455,0.007900981053601491,0.007900981053601491,12777397024.559893,3.503316706176339e-05,0.39361885161017846,0.04073146144515505,3.0787349410972636e-13
12.0,1.0,3.0,0.16,50.0,120.0,1601.0,0.15000000000000568,210120.0,14.0,0.0037032907615650317,1.0018499342524134,14.056780078951077,6.183560734956214e-13,0.05517535959706694,-0.010344260072806278,1.0272296291992942,-0.005035028088544054,0.010070056177088107,0.010070056177088107,16285206224.56442,0.008488082236642346,0.40464346091103975,0.05250121509699086,3.058178529086453e-13
12.0,1.0,3.0,0.16,50.0,120.0,1601.0,0.15000000000000568,210120.0,15.0,0.0037032907615650317,1.0018499342524134,14.056780078951077,6.183560734956214e-13,0.055175359799546304,-0.010344260180505733,1.027229629298105,-0.0050350281404820145,0.010070056280964029,0.010070056280964029,16285206392.551647,4.138726398007731e-05,0.4046434575634861,0.05250121531672106,2.943421556329589e-13
12.0,1.0,3.0,0.16,50.0,120.0,1601.0,0.15000000000000568,210120.0,16.0,0.0037032907615650317,1.0018499342524134,14.056780078951077,6.183560734956214e-13,0.06819381008181041,-0.012918784112167556,1.0335535151810185,-0.0062496928907957595,0.012499385781591519,0.012499385781591519,20213896680.80947,3.231131370860012e-05,0.3868920903977487,0.0657717421476103,3.7710980173541e-13
12.0,1.0,3.0,0.16,50.0,120.0,1601.0,0.15000000000000568,210120.0,17.0,0.0037032907615650317,1.0018499342524134,14.056780078951077,6.183560734956214e-13,0.06819380976575855,-0.012918783946136228,1.0335535150276427,-0.006249692811402568,0.012499385622805136,0.012499385622805136,20213896424.02153,0.006618141642121837,0.386892095200329,0.06577174180510345,3.1050607307022475e-13
12.0,1.0,3.0,0.16,50.0,120.0,1601.0,0.15000000000000568,210120.0,18.0,0.0037032907615650317,1.0018499342524134,14.056780078951077,6.183560734956214e-13,0.0826935356703471,-0.015791410421050273,1.0405532726508635,-0.007587987485167787,0.015175974970335574,0.015175974970335574,24542453160.594753,0.006556764786665883,0.3979189224037872,0.08055325836882966,3.9598765338948537e-13
