D,eta,coeff_l1,coeff_l2,coeff_norm_q2,coeff_norm_neff,coeff_norm_coherence,coeff_participation_access_parented,coeff_participation_access_parented_norm,coeff_participation_access_parented_norm_residual,eymh_parented_prefactor_diag,mu_mumu_uv_rge,mu_mumu_uv_rge_const,abs_mu_diff_vs_const
4.0,3.43,0.5467297190848623,0.3927708753141946,0.5160992041825428,1.937611978270563,0.8475850685006026,0.8475850685006026,0.8475850685006026,0.0,0.0433269536511276,3.0620297195557646,3.062029898920802,1.7936503748927635e-07
4.8,3.43,0.5502152437610232,0.3967649428840129,0.519997609735412,1.923085762853459,0.8491811336461723,0.8491811336461722,0.8491811336461723,1.1102230246251565e-16,0.0392214294144329,13.948240183464424,13.948243233018085,3.0495536602614948e-06
5.6,3.43,0.5468448218348994,0.397967711351565,0.5296237681943123,1.8881327841637057,0.8530841376966153,0.8530841376966153,0.8530841376966153,0.0,0.0448966554019783,58.02241068754528,58.0223396696202,7.101792508024118e-05
6.4,3.43,0.5249823665892096,0.3726540180684422,0.5038742722866688,1.9846220674491408,0.8425206341819388,0.8425206341819387,0.8425206341819388,1.1102230246251565e-16,0.0493701123237778,59.8805279485709,59.879747342371076,0.0007806061998252289
7.2,3.43,0.5085810184347319,0.3470600335647804,0.4656814243288502,2.14739078639699,0.8260802300591532,0.8260802300591532,0.8260802300591532,0.0,0.0543924255574514,3.531497135699873,3.5313996924189404,9.744328093264087e-05
8.0,3.43,0.5340456200771644,0.3605063230770954,0.45568953770592024,2.194476539958113,0.8216129283399396,0.8216129283399396,0.8216129283399396,0.0,0.0579949937206666,2.3246521043825243,2.3245432208704577,0.0001088835120666154
8.8,3.43,0.4659139784659171,0.312837388480457,0.45084351043736165,2.2180645320366343,0.8194198035550698,0.8194198035550699,0.8194198035550698,-1.1102230246251565e-16,0.045708166541255,1.5836999981471271,1.583690493753113,9.504394014037132e-06
9.6,3.43,0.465410391575379,0.31102291465125,0.4465937305998712,2.2391716038126765,0.8174819185515653,0.8174819185515653,0.8174819185515653,0.0,0.0411393810768655,0.9999999979727476,0.9999999979728132,6.561418075534675e-14
10.4,3.43,0.4844721664979867,0.3229405202796611,0.4443318230185568,2.250570290479142,0.8164448513192334,0.8164448513192334,0.8164448513192334,0.0,0.0443592616150101,0.4950631487629716,0.4950550025856873,8.146177284285017e-06
11.2,3.43,0.5036498099517994,0.3353439258445938,0.4433263443881292,2.255674657413336,0.8159825755210125,0.8159825755210125,0.8159825755210125,0.0,0.045925271619012,0.1519945730352747,0.1519899080805709,4.66495470380357e-06
12.0,3.43,0.5221458631928058,0.3475023193817236,0.4429265688053671,2.257710578747026,0.8157985574249552,0.8157985574249552,0.8157985574249552,0.0,0.0457444404888519,0.0381622716974317,0.0381608124348089,1.4592626228007721e-06
12.8,3.43,0.4340747405396182,0.2840871200223699,0.4283256271925949,2.334672353261632,0.8089906735421117,0.8089906735421118,0.8089906735421117,-1.1102230246251565e-16,0.0392926754132292,0.0023614144605886,0.0023614546357771,4.0175188500187614e-08
13.6,3.43,0.4287134178022261,0.279903880458599,0.42626893736110194,2.3459368308436646,0.808017787972296,0.808017787972296,0.808017787972296,0.0,0.0396207944024452,0.0001779154452104,0.000177919006468,3.5612576000133844e-09
14.4,3.43,0.4446140923970056,0.2908197408683011,0.4278399339021311,2.3373227245980996,0.8087612403095348,0.8087612403095348,0.8087612403095348,0.0,0.0396849703043702,4.3883431764646896e-05,4.388396400632286e-05,5.322416759642626e-10
15.2,3.43,0.4601815186523479,0.3015516488650713,0.42940299482105654,2.3288146847152897,0.8094989080515969,0.809498908051597,0.8094989080515969,-1.1102230246251565e-16,0.0417211765670058,1.2121977016622507e-05,1.2121958662404692e-05,1.835421781566811e-11
16.0,3.43,0.4755892921072641,0.3121886831599222,0.4308937311805974,2.3207578287577295,0.810200569203772,0.8102005692037721,0.810200569203772,-1.1102230246251565e-16,0.0435111693365305,1.75940313852702e-06,1.7593820457415598e-06,2.109278546028287e-11
16.8,3.43,0.4914128043047492,0.3233310656273478,0.43291429893555317,2.309926011819876,0.8111487114887161,0.8111487114887161,0.8111487114887161,0.0,0.0430086591186749,3.531770864875527e-07,3.5317047052942285e-07,6.6159581298558064e-12
17.6,3.43,0.4410367983505291,0.2876304861315658,0.4253242814964864,2.3511472152061015,0.8075697528076581,0.8075697528076582,0.8075697528076581,-1.1102230246251565e-16,0.0407600933091185,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,3.43,0.4179237790947546,0.2712877898789954,0.42137263706774714,2.373196339844969,0.8056874198342772,0.8056874198342772,0.8056874198342772,0.0,0.0395745521139277,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,3.43,0.4312109123509087,0.280499844820054,0.42314164029614365,2.3632748582723533,0.8065316994438597,0.8065316994438597,0.8065316994438597,0.0,0.0394517823820258,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,3.43,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0622911350603241,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,3.62,0.5473899267973392,0.3933495466300519,0.516373213643082,1.9365837994284532,0.8476975469254783,0.8476975469254783,0.8476975469254783,0.0,0.043327459349255,3.102314893047456,3.102315076186561,1.8313910521428056e-07
4.8,3.62,0.5502509147228709,0.3967853171467689,0.5199835916474604,1.9231376067689114,0.849175410535173,0.8491754105351729,0.849175410535173,1.1102230246251565e-16,0.039221566584119,13.96055230910861,13.960555363686618,3.0545780074220374e-06
5.6,3.62,0.5468462395828367,0.3979672628110584,0.5296198281562576,1.8881468306827867,0.8530825511017789,0.853082551101779,0.8530825511017789,-1.1102230246251565e-16,0.0448966488365589,58.02540680860932,58.02533578509067,7.102351865029277e-05
6.4,3.62,0.52498243406547,0.3726539124916921,0.5038738572547363,1.984623702147032,0.8425204606897135,0.8425204606897135,0.8425204606897135,0.0,0.049370111067076,59.88068030856487,59.8798996990058,0.0007806095590723316
7.2,3.62,0.5085810263168361,0.3470600279440816,0.46568139481079146,2.1473909225132446,0.8260802169685059,0.8260802169685059,0.8260802169685059,0.0,0.0543924252962562,3.5314974421699814,3.531399998872644,9.744329733729629e-05
8.0,3.62,0.5340456207861755,0.3605063226573905,0.4556895354349166,2.1944765508946475,0.8216129273162788,0.8216129273162788,0.8216129273162788,0.0,0.057994993675044,2.3246521014889914,2.3245432179765415,0.00010888351244986438
8.8,3.62,0.4659139784512514,0.3128373883864843,0.45084351019488794,2.2180645332295588,0.8194198034448943,0.8194198034448944,0.8194198034448943,-1.1102230246251565e-16,0.0457081665462968,1.583699995445753,1.5836904910518463,9.504393906567543e-06
9.6,3.62,0.4654103915230085,0.3110229145700973,0.4465937304673253,2.239171604477247,0.8174819184909096,0.8174819184909096,0.8174819184909096,0.0,0.0411393810787498,0.9999999965620628,0.9999999965621592,9.636735853746359e-14
10.4,3.62,0.4844721663398367,0.3229405200893606,0.4443318227849837,2.2505702916622052,0.8164448512119378,0.8164448512119378,0.8164448512119378,0.0,0.0443592616178303,0.4950631473764366,0.4950550011992058,8.146177230772267e-06
11.2,3.62,0.5036498095027844,0.3353439256266921,0.4433263446024655,2.2556746563227783,0.8159825756196388,0.8159825756196388,0.8159825756196388,0.0,0.0459252715750145,0.1519945747630924,0.1519899098082795,4.664954812882982e-06
12.0,3.62,0.5221458756011065,0.3475023335650048,0.44292658390993783,2.2577105017551493,0.8157985643799945,0.8157985643799945,0.8157985643799945,0.0,0.0457444401267315,0.0381622809276319,0.0381608216644434,1.4592631885010365e-06
12.8,3.62,0.4340746563380275,0.2840869928195295,0.42832540979120154,2.3346735382509207,0.8089905708890588,0.8089905708890588,0.8089905708890588,0.0,0.0392926785803306,0.00236140934825,0.002361449523415,4.0175164999888685e-08
13.6,3.62,0.4287127604796886,0.2799028987756009,0.42626725447593655,2.345946092503457,0.8080169904692159,0.8080169904692159,0.8080169904692159,0.0,0.0396208425778904,0.0001779119655282,0.0001779155267526,3.5612243999810344e-09
14.4,3.62,0.4446149191915314,0.2908208254751038,0.42784153393942503,2.33731398350302,0.8087619964605092,0.8087619964605092,0.8087619964605092,0.0,0.0396849390478079,4.388413661723627e-05,4.388466885944991e-05,5.322422136404487e-10
15.2,3.62,0.4601870174368383,0.3015570934458939,0.4294082386902357,2.3287862455787085,0.8095013794403543,0.8095013794403543,0.8095013794403543,0.0,0.0417212565605001,1.2122282839297597e-05,1.2122264480679228e-05,1.8358618368669532e-11
16.0,3.62,0.4756326967585287,0.3122381825258021,0.4309517183259989,2.3204455568350637,0.8102278258357885,0.8102278258357886,0.8102278258357885,-1.1102230246251565e-16,0.043504474321973,1.7637790558092575e-06,1.7637578597951345e-06,2.1196014123023963e-11
16.8,3.62,0.4908860351595348,0.3227256287243582,0.43222069404463676,2.313632858811538,0.8108236153551837,0.8108236153551835,0.8108236153551837,1.1102230246251565e-16,0.0430100650986142,3.511825375023833e-07,3.51175987936397e-07,6.549565986290219e-12
17.6,3.62,0.4410367983505292,0.2876304861315658,0.4253242814964862,2.3511472152061024,0.807569752807658,0.8075697528076581,0.807569752807658,-1.1102230246251565e-16,0.0407600933091185,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,3.62,0.4179237790947546,0.2712877898789954,0.42137263706774714,2.373196339844969,0.8056874198342772,0.8056874198342772,0.8056874198342772,0.0,0.0395745521139277,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,3.62,0.4312109123509087,0.280499844820054,0.42314164029614365,2.3632748582723533,0.8065316994438597,0.8065316994438597,0.8065316994438597,0.0,0.0394517823820258,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,3.62,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0622911350603241,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,3.81,0.5480411428991812,0.3939182172044714,0.5166373556141547,1.935593679267048,0.8478059324670899,0.84780593246709,0.8478059324670899,-1.1102230246251565e-16,0.0433280011861258,3.1427651568147774,3.1427653437868956,1.869721182323758e-07
4.8,3.81,0.550286539927831,0.396805637382048,0.5199695204438335,1.9231896499364503,0.8491696656224651,0.8491696656224652,0.8491696656224651,-1.1102230246251565e-16,0.0392217034701571,13.972866375800857,13.972869435409992,3.059609134936636e-06
5.6,3.81,0.5468476570917526,0.3979668140487294,0.5296158880258632,1.888160877740069,0.853080964460906,0.8530809644609061,0.853080964460906,-1.1102230246251565e-16,0.0448966422710492,58.0284028667376,58.02833183762561,7.102911199297068e-05
6.4,3.81,0.5249825015404376,0.3726538069144988,0.5038734422243645,1.9846253368414695,0.8425202871980335,0.8425202871980336,0.8425202871980335,-1.1102230246251565e-16,0.0493701098104058,59.88083266734209,59.88005205442383,0.0007806129182625909
7.2,3.81,0.508581034198798,0.3470600223232678,0.4656813652926868,2.1473910586297285,0.8260802038778374,0.8260802038778374,0.8260802038778374,0.0,0.0543924250350615,3.5314977486276353,3.531400305313894,9.744331374150761e-05
8.0,3.81,0.5340456214941776,0.3605063222348521,0.4556895331584714,2.194476561857387,0.8216129262901652,0.8216129262901654,0.8216129262901652,-1.1102230246251565e-16,0.0579949936293629,2.3246520985005623,2.3245432149877368,0.00010888351282556386
8.8,3.81,0.4659139784349906,0.3128373882885433,0.4508435099440636,2.218064534463567,0.8194198033309243,0.8194198033309243,0.8194198033309243,0.0,0.0457081665514291,1.5836999926396758,1.5836904882458802,9.50439379554524e-06
9.6,3.81,0.465410391521478,0.3110229145684298,0.44659373046547385,2.23917160448653,0.8174819184900624,0.8174819184900624,0.8174819184900624,0.0,0.041139381078609,0.999999996581365,0.9999999965814608,9.581224702515101e-14
10.4,3.81,0.4844721663100773,0.3229405199931086,0.4443318225747061,2.250570292727275,0.8164448511153433,0.8164448511153434,0.8164448511153433,-1.1102230246251565e-16,0.0443592616203693,0.4950631463540053,0.4950550001768189,8.146177186363346e-06
11.2,3.81,0.5036498104155631,0.3353439262843923,0.44332634473452576,2.255674655650847,0.8159825756804061,0.8159825756804061,0.8159825756804061,0.0,0.0459252716948172,0.1519945705703203,0.1519899056157665,4.664954553784684e-06
12.0,3.81,0.522145859422,0.3475023136828189,0.4429265606751236,2.2577106201889685,0.8157985536813093,0.8157985536813094,0.8157985536813093,-1.1102230246251565e-16,0.0457444402641744,0.0381622718065174,0.0381608125438807,1.4592626366993766e-06
12.8,3.81,0.434074692256492,0.2840870632668534,0.4283255513362965,2.3346727667312512,0.8089906377241276,0.8089906377241275,0.8089906377241276,1.1102230246251565e-16,0.0392926769634792,0.0023614121422723,0.0023614523174467,4.017517439992152e-08
13.6,3.81,0.4287128136479325,0.2799030534091224,0.42626761973229504,2.3459440823302997,0.8080171635608888,0.8080171635608887,0.8080171635608888,1.1102230246251565e-16,0.039620841225518,0.0001779121141309,0.0001779156753548,3.5612239000012025e-09
14.4,3.81,0.4446157583696738,0.2908218639626553,0.42784297444403585,2.3373061140000218,0.8087626772171805,0.8087626772171805,0.8087626772171805,0.0,0.0396849109089977,4.388478990802479e-05,4.388532215094943e-05,5.322429246399046e-10
15.2,3.81,0.4601678691706174,0.3015358379864792,0.42938343888344327,2.328920748784285,0.8094896913130667,0.8094896913130667,0.8094896913130667,0.0,0.0417221748243889,1.211634672071808e-05,1.2116328438854224e-05,1.82818638564319e-11
16.0,3.81,0.4756538680953318,0.3122620906401941,0.4309793485875803,2.3202967921252675,0.8102408123651326,0.8102408123651326,0.8102408123651326,0.0,0.0435043191406836,1.7642251642248809e-06,1.764203956674514e-06,2.12075503668114e-11
16.8,3.81,0.4908985142487087,0.3227396493579111,0.4322362735099439,2.3135494665442375,0.8108309218237394,0.8108309218237394,0.8108309218237394,0.0,0.0430145805112097,3.507214484515074e-07,3.507149125614386e-07,6.535890068774229e-12
17.6,3.81,0.4410367983505292,0.2876304861315658,0.4253242814964862,2.3511472152061024,0.807569752807658,0.8075697528076581,0.807569752807658,-1.1102230246251565e-16,0.0407600933091185,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,3.81,0.4179237790947546,0.2712877898789954,0.42137263706774714,2.373196339844969,0.8056874198342772,0.8056874198342772,0.8056874198342772,0.0,0.0395745521139277,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,3.81,0.4312109123509087,0.280499844820054,0.42314164029614365,2.3632748582723533,0.8065316994438597,0.8065316994438597,0.8065316994438597,0.0,0.0394517823820258,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,3.81,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0622911350603241,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,4.0,0.5486835107221755,0.3944769784693792,0.516891640420921,1.934641464090363,0.8479102340560017,0.8479102340560017,0.8479102340560017,0.0,0.0433285772557266,3.1833740799514985,3.1833742708158086,1.9086431013448646e-07
4.8,4.0,0.5503221194166308,0.3968259036389752,0.5199553961853128,1.9232418921633783,0.8491638989315392,0.8491638989315392,0.8491638989315392,0.0,0.0392218400727598,13.985182369781512,13.985185434428528,3.064647016159938e-06
5.6,4.0,0.5468490743616677,0.3979663650646193,0.5296119478031958,1.8881749253353342,0.8530793777740225,0.8530793777740225,0.8530793777740225,0.0,0.0448966357054499,58.031398861902666,58.031327827197615,7.10347050514315e-05
6.4,4.0,0.5249825690141809,0.3726537013369909,0.5038730271957698,1.9846269715315998,0.8425201137069892,0.8425201137069891,0.8425201137069892,1.1102230246251565e-16,0.0493701085537694,59.88098502500713,59.88020440872968,0.0007806162774457448
7.2,4.0,0.5085810420808873,0.3470600167025823,0.46568133577469467,2.1473911947457105,0.8260801907872183,0.8260801907872184,0.8260801907872183,-1.1102230246251565e-16,0.0543924247738661,3.5314980550961725,3.531400611766027,9.744333014571893e-05
8.0,4.0,0.5340456222036648,0.3605063218150183,0.45568953088632924,2.1944765727994042,0.8216129252659913,0.8216129252659914,0.8216129252659913,-1.1102230246251565e-16,0.0579949935837118,2.3246520956144283,2.3245432121012186,0.00010888351320970102
8.8,4.0,0.4659139784211253,0.3128373881934216,0.45084350969672926,2.218064535680405,0.8194198032185402,0.8194198032185402,0.8194198032185402,0.0,0.0457081665566297,1.5836999898941446,1.58369048550046,9.504393684522938e-06
9.6,4.0,0.4654103915050293,0.3110229145178905,0.44659373035190386,2.2391716050559576,0.8174819184380904,0.8174819184380904,0.8174819184380904,0.0,0.0411393810802315,0.9999999954850568,0.9999999954851796,1.2279066652354231e-13
10.4,4.0,0.4844721662736828,0.3229405198996933,0.4443318223844052,2.250570293691162,0.8164448510279254,0.8164448510279254,0.8164448510279254,0.0,0.0443592616226671,0.4950631454097318,0.4950549992325863,8.146177145507139e-06
11.2,4.0,0.5036498100534615,0.3353439261104357,0.44332634491204614,2.255674654747611,0.8159825757620918,0.8159825757620918,0.8159825757620918,0.0,0.0459252716513987,0.151994572290979,0.1519899073363182,4.664954660810183e-06
12.0,4.0,0.5221458768328981,0.347502338482055,0.44292659435467346,2.2577104485156516,0.8157985691893697,0.8157985691893698,0.8157985691893697,-1.1102230246251565e-16,0.0457444401593595,0.0381622830987696,0.0381608238354347,1.459263334904759e-06
12.8,4.0,0.4340747121740002,0.2840870754546583,0.4283255487806278,2.334672780661427,0.8089906365173866,0.8089906365173866,0.8089906365173866,0.0,0.0392926752311398,0.0023614136168597,0.0023614537920471,4.017518739993925e-08
13.6,4.0,0.4287130053133411,0.2799032870735446,0.4262679502882881,2.3459422631321276,0.8080173202082775,0.8080173202082775,0.8080173202082775,0.0,0.0396208400016313,0.0001779123677544,0.0001779159289801,3.5612256999936493e-09
14.4,4.0,0.444614186984762,0.2908198471258253,0.4278400645055698,2.337322011101608,0.808761302030624,0.808761302030624,0.808761302030624,0.0,0.0396849076899042,4.388437598857149e-05,4.38849082333236e-05,5.322447521101002e-10
15.2,4.0,0.4601734946787464,0.3015415172674859,0.42938911494688725,2.3288899629504902,0.8094923664814899,0.8094923664814899,0.8094923664814899,0.0,0.0417221997870435,1.2116890904509047e-05,1.211687261522673e-05,1.828928231667362e-11
16.0,4.0,0.4756730151147514,0.3122837141974174,0.4310043395745014,2.3201622540209823,0.8102525578683214,0.8102525578683214,0.8102525578683214,0.0,0.0435041789571879,1.7646286662392648e-06,1.7646074482553778e-06,2.1217983886992166e-11
16.8,4.0,0.4911871492593954,0.323163573294922,0.4328633449766623,2.3101979218266098,0.8111248424096732,0.8111248424096732,0.8111248424096732,0.0,0.0430227159835659,3.512000333645152e-07,3.51193474388239e-07,6.5589762762182034e-12
17.6,4.0,0.4413776362764375,0.2878905021028538,0.42543579280237037,2.350530954184512,0.8076226796620695,0.8076226796620695,0.8076226796620695,0.0,0.040613881040504,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,4.0,0.4179237790947546,0.2712877898789954,0.42137263706774714,2.373196339844969,0.8056874198342772,0.8056874198342772,0.8056874198342772,0.0,0.0395745521139277,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,4.0,0.4312109123509087,0.280499844820054,0.42314164029614365,2.3632748582723533,0.8065316994438597,0.8065316994438597,0.8065316994438597,0.0,0.0394517823820258,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0622911350603241,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
