D,eta,loop_trace_p1,loop_trace_p2,h_part_trace,h_part_fro2,h_part_det,h_part_neff,h_part_susceptibility,coeff_participation_access_parented,coeff_participation_parented_recon,coeff_participation_parented_residual,gap_cv,c_tree_diag_cv,h_tree_base,h_tree_load,h_tree_schur_ratio,h_tree_pressure_fraction,tree_diag_compressibility_parented,tree_diag_compressibility_parented_recon,tree_diag_compressibility_parented_residual,eymh_parented_prefactor_diag,mu_mumu_uv_rge,mu_mumu_uv_rge_const,abs_mu_diff_vs_const
10.4,1.15,0.6000304115675367,0.3999695884324634,1.0,0.5200121664767416,0.23999391676162926,1.9230319297629868,0.9230319297629868,0.8164448507840161,0.8491870765486539,0.03274222576463781,0.1910896609391989,0.9172112583210936,1.191089660939199,0.9172112583210936,0.5649523984256946,0.4350476015743054,0.751633154155466,0.751633154155466,0.0,0.0443592616232658,0.4950631430585394,0.4950549968814784,8.146177060963655e-06
11.2,1.15,0.6003022288633167,0.3996977711366832,1.0,0.5201210742298983,0.2399394628850508,1.922629267580861,0.922629267580861,0.8159825762321099,0.8492315350248136,0.03324895879270373,0.263616892757297,0.918467797540719,1.263616892757297,0.918467797540719,0.5790870071980202,0.42091299280197975,0.7609776653739716,0.7609776653739715,-1.1102230246251565e-16,0.0459252714313139,0.1519945830705958,0.1519899181153256,4.664955270183846e-06
12.0,1.15,0.6004104533803182,0.3995895466196817,0.9999999999999999,0.520164518296082,0.23991774085195888,1.9224686898593712,0.9224686898593712,0.8157985644861507,0.8492492678745674,0.033450703388416714,0.324701506182844,0.8771174745944522,1.324701506182844,0.8771174745944522,0.6016396069558778,0.3983603930441222,0.7756543089262625,0.7756543089262624,-1.1102230246251565e-16,0.0457444401657166,0.0381622786261298,0.0381608193630392,1.4592630906001824e-06
12.8,1.15,0.6044247942315513,0.3955752057684488,1.0,0.5218090753006037,0.23909546234969822,1.9164097508728075,0.9164097508728075,0.8089904515045199,0.8499197221108422,0.04092927060632234,0.1142870052001219,0.7916609183428122,1.114287005200122,0.7916609183428122,0.5846366479566728,0.4153633520433272,0.7646153594825785,0.7646153594825785,0.0,0.0392926901636739,0.002361397209312,0.0023614373844012,4.017508920027904e-08
13.6,1.15,0.6050006429790281,0.3949993570209719,1.0,0.5220502700520187,0.23897486497399067,1.9155243419380992,0.9155243419380992,0.8080165872876789,0.8500179192591212,0.04200133197144229,0.1152775579450587,0.6820383978019674,1.1152775579450587,0.6820383978019674,0.6205239286831519,0.379476071316848,0.787733412191683,0.7877334121916829,-1.1102230246251565e-16,0.039620912840985,0.0001779074434574,0.0001779110046316,3.5611742000109855e-09
14.4,1.15,0.6045636642928491,0.3954363357071508,1.0,0.5218671197806952,0.2390664401096523,1.9161965988971121,0.9161965988971121,0.8087555347547773,0.849943356756626,0.04118782200184867,0.1959995823623919,0.6958003123615081,1.195999582362392,0.6958003123615081,0.6322019499514471,0.36779805004855287,0.795111281489231,0.7951112814892309,-1.1102230246251565e-16,0.0396852575780094,4.387733824843774e-05,4.387787048325145e-05,5.322348137098997e-10
15.2,1.15,0.6041408833191481,0.3958591166808519,1.0,0.5216906471569848,0.23915467642150756,1.9168447919272062,0.9168447919272062,0.8094708473788151,0.8498714942304775,0.040400646851662336,0.2635129579283289,0.8191392184055508,1.2635129579283289,0.8191392184055508,0.606684578580235,0.39331542141976517,0.7788995946720186,0.7788995946720186,0.0,0.0417227117093466,1.2111396378236896e-05,1.2111378177263922e-05,1.8200972973992833e-11
16.0,1.15,0.6036559353778624,0.3963440646221374,0.9999999999999998,0.521489105878119,0.23925544706094032,1.9175856000215596,0.9175856000215596,0.8102917961175913,0.849789401035736,0.03949760491814469,0.3217878591111364,0.7864859789681974,1.3217878591111365,0.7864859789681974,0.6269526449729619,0.373047355027038,0.7918034130849412,0.7918034130849411,-1.1102230246251565e-16,0.043499608404553,1.768339918434975e-06,1.768318612374339e-06,2.1306060635907945e-11
16.8,1.15,0.6037431124268594,0.3962568875731406,1.0,0.5215252667520239,0.239237366623988,1.9174526408429649,0.9174526408429649,0.8101441817527278,0.8498041320857282,0.039659950333000404,0.3729068193667717,0.777435420037646,1.3729068193667717,0.777435420037646,0.638459680607412,0.3615403193925879,0.7990367204374352,0.7990367204374352,0.0,0.0429967306925387,3.488442523712286e-07,3.488377884762437e-07,6.463894984904034e-12
17.6,1.15,0.605264992326366,0.394735007673634,1.0,0.5221614372189398,0.23891928139053012,1.9151165304853885,0.9151165304853885,0.8075697528076581,0.85006316707555,0.04249341426789188,0.2679119024066777,0.6787167217905434,1.2679119024066776,0.6787167217905434,0.6513373360722863,0.3486626639277137,0.8070547292918159,0.8070547292918159,0.0,0.0407600933091185,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,1.15,0.6063795181457148,0.3936204818542851,0.9999999999999999,0.5226332037618289,0.23868339811908548,1.9133878077438675,0.9133878077438675,0.8056874198342772,0.8502551075042849,0.04456768767000774,0.20297833384972,0.5139240325215797,1.20297833384972,0.5139240325215797,0.7006678757116712,0.2993321242883288,0.8370590634547069,0.837059063454707,1.1102230246251565e-16,0.0395745521139277,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,1.15,0.5,0.5,1.0,0.5,0.25,2.0,1.0,1.0,0.8408964152537145,-0.1591035847462855,0.2685122027208125,0.0,1.2685122027208124,0.0,1.0,0.0,1.0,1.0,0.0,0.0580670617382019,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,1.15,0.5,0.5,1.0,0.5,0.25,2.0,1.0,1.0,0.8408964152537145,-0.1591035847462855,0.3261537967964966,0.0,1.3261537967964965,0.0,1.0,0.0,1.0,1.0,0.0,0.0622911350603241,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,1.34,0.5828028192808926,0.4171971807191073,0.9999999999999999,0.5137126137617283,0.24314369311913578,1.9466136770077886,0.9466136770077886,0.8460769440035245,0.8466034957233619,0.0005265517198373981,0.0529284688818641,0.8843552012381466,1.052928468881864,0.8843552012381466,0.5435076365541436,0.4564923634458565,0.7372297040638986,0.7372297040638986,0.0,0.0433243983435429,2.631552103015893,2.631552244673955,1.4165806216936971e-07
4.8,1.34,0.5809855967742646,0.4190144032257353,1.0,0.5131173337697675,0.24344133311511618,1.9488719912328933,0.9488719912328933,0.8492426422639465,0.8463581322402092,-0.002884510023737352,0.3330127461264275,1.02940766330775,1.3330127461264274,1.02940766330775,0.5642572087521446,0.4357427912478555,0.7511705590291359,0.7511705590291359,0.0,0.0392199017676219,13.812938838882449,13.81294183361318,2.99473073184231e-06
5.6,1.34,0.5787766141240598,0.4212233858759402,1.0,0.512411509865702,0.24379424506714897,1.9515564751113612,0.9515564751113612,0.8531015871963644,0.8460669277929981,-0.007034659403366339,0.0489632309804584,1.114336122027794,1.0489632309804584,1.114336122027794,0.48489046581638623,0.5151095341836138,0.6963407684577905,0.6963407684577905,0.0,0.0448967276155091,57.98944920872863,57.989378252349695,7.095637893428375e-05
6.4,1.34,0.5848485959240965,0.4151514040759035,1.0,0.5143985684605812,0.2428007157697094,1.944017851746084,0.944017851746084,0.8425225426351532,0.8468859693598999,0.004363426724746655,0.2368422574530327,1.074086301683963,1.2368422574530327,1.074086301683963,0.5352144065911432,0.4647855934088568,0.7315834925633186,0.7315834925633186,0.0,0.0493701261496686,59.87885191356253,59.878071344315885,0.0007805692466433811
7.2,1.34,0.5943858646428778,0.4056141353571221,0.9999999999999999,0.5178173828887672,0.24109130855561628,1.9311827548570546,0.9311827548570546,0.8260803740573597,0.8482896268617625,0.02220925280440278,0.5397550802947837,0.5919363287547263,1.5397550802947837,0.5919363287547263,0.7223161259449548,0.2776838740550454,0.8498918319085992,0.8498918319085993,1.1102230246251565e-16,0.0543924284305855,3.531493764556257,3.531396321455779,9.744310047832272e-05
8.0,1.34,0.5969978806226932,0.4030021193773068,1.0,0.5188171776905884,0.24059141115470575,1.9274612387571692,0.9274612387571692,0.821612939615296,0.8486987972586628,0.027085857643366795,0.5891268740470006,0.5580450434646992,1.5891268740470006,0.5580450434646992,0.7401022997211129,0.2598977002788872,0.8602919851545247,0.8602919851545247,0.0,0.0579949942229298,2.324652136700264,2.324543253192366,0.00010888350789794998
8.8,1.34,0.5982833516694208,0.4017166483305791,0.9999999999999999,0.51931923443075,0.24034038278462488,1.9255978475284983,0.9255978475284983,0.8194198047198448,0.8489040431686644,0.029484238448819644,0.1526414316992487,0.7386124227298875,1.1526414316992488,0.7386124227298875,0.6094588671953649,0.3905411328046352,0.7806784659482832,0.7806784659482833,1.1102230246251565e-16,0.0457081664863228,1.5837000263683558,1.5836905219731847,9.504395171111568e-06
9.6,1.34,0.5994209519429289,0.4005790480570712,1.0,0.5197690513704765,0.24011547431476185,1.9239314025398344,0.9239314025398344,0.8174819186322847,0.8490878065583326,0.031605887926047904,0.1066533286499557,0.8851615249852637,1.1066533286499558,0.8851615249852637,0.5556005000315295,0.4443994999684704,0.7453861415612243,0.7453861415612243,0.0,0.0411393810718783,1.0000000001069416,1.0000000001069425,8.881784197001252e-16
10.4,1.34,0.6000304116933294,0.3999695883066705,0.9999999999999999,0.5200121665270738,0.23999391673646298,1.9230319295768552,0.9230319295768552,0.8164448505700462,0.8491870765692022,0.032742225999155994,0.1910896609391989,0.9172112566030785,1.191089660939199,0.9172112566030785,0.5649523988860637,0.4350476011139362,0.751633154461712,0.751633154461712,0.0,0.0443592616297141,0.4950631407072167,0.495054994530259,8.146176957712914e-06
11.2,1.34,0.6003022261608324,0.3996977738391676,1.0,0.5201210731456375,0.23993946342718123,1.9226292715888347,0.9226292715888347,0.8159825808273944,0.8492315345822299,0.0332489537548355,0.263616892757297,0.9184678186239548,1.263616892757297,0.9184678186239548,0.5790870016028993,0.42091299839710067,0.7609776616977001,0.7609776616977001,0.0,0.0459252714680822,0.1519945933840364,0.1519899284281823,4.664955854105646e-06
12.0,1.34,0.600410442917915,0.3995895570820849,0.9999999999999999,0.5201645140939436,0.23991774295302806,1.9224687053899954,0.9224687053899954,0.8157985822739423,0.8492492661594068,0.03345068388546446,0.324701506182844,0.8771176603749923,1.324701506182844,0.8771176603749923,0.6016395561919764,0.3983604438080236,0.7756542762029849,0.7756542762029849,0.0,0.0457444392332702,0.0381623025790235,0.0381608433144709,1.4592645525973724e-06
12.8,1.34,0.6044247807539507,0.3955752192460494,1.0,0.5218090696710214,0.23909546516448937,1.91640977154816,0.9164097715481601,0.8089904743055596,0.8499197198184841,0.04092924551292454,0.1142870052001219,0.7916617090311255,1.114287005200122,0.7916617090311255,0.5846364054184756,0.4153635945815244,0.7646152008811201,0.7646152008811201,0.0,0.0392926831207772,0.0023614037282157,0.0023614439033561,4.017514039977507e-08
13.6,1.34,0.6050000890649738,0.3949999109350262,1.0,0.5220500374073048,0.23897498129634756,1.9155251955662582,0.9155251955662582,0.808017523729037,0.8500178245593288,0.042000300830291826,0.1152775579450587,0.6820527031709029,1.1152775579450587,0.6820527031709029,0.6205189897891016,0.3794810102108984,0.7877302773088651,0.7877302773088651,0.0,0.0396208010826581,0.0001779149917968,0.0001779185530531,3.5612563000007695e-09
14.4,1.34,0.6045619784933578,0.3954380215066422,1.0,0.5218664146928909,0.23906679265355457,1.916199187848642,0.916199187848642,0.8087583862655682,0.8499430696696569,0.04118468340408876,0.1959995823623919,0.695825588940341,1.195999582362392,0.695825588940341,0.6321935031337027,0.3678064968662973,0.7951059697510154,0.7951059697510154,0.0,0.0396851323821532,4.388010626682965e-05,4.388063850407364e-05,5.322372439897269e-10
15.2,1.34,0.6041345875252588,0.3958654124747411,1.0,0.5216880246381115,0.23915598768094418,1.9168544278808923,0.9168544278808923,0.8094815021593518,0.8498704261606131,0.04038892400126137,0.2635129579283289,0.8191942230531922,1.2635129579283289,0.8191942230531922,0.6066685559382721,0.39333144406172793,0.7788893091693274,0.7788893091693274,0.0,0.0417227099279373,1.2112911687898617e-05,1.211289345454328e-05,1.8233355336639764e-11
16.0,1.34,0.6036395172753951,0.3963604827246049,1.0,0.5214822990821538,0.2392588504589231,1.9176106298527709,0.9176106298527709,0.8103195981749823,0.8497866280289204,0.03946702985393802,0.3217878591111364,0.7866056950592111,1.3217878591111365,0.7866056950592111,0.6269170461542508,0.3730829538457493,0.7917809331843314,0.7917809331843315,1.1102230246251565e-16,0.0434998658975822,1.7689582222445797e-06,1.7689368990383245e-06,2.1323206255226927e-11
16.8,1.34,0.6031649910880215,0.3968350089119786,1.0,0.5212860307723831,0.2393569846138085,1.918332625407806,0.9183326254078059,0.8111233920853816,0.849706659001032,0.038583266915650394,0.3729068193667717,0.779941435308551,1.3729068193667717,0.779941435308551,0.6377164839116001,0.3622835160883999,0.7985715271105025,0.7985715271105025,0.0,0.0430236376222913,3.513585354118934e-07,3.5135197475834113e-07,6.560653552278571e-12
17.6,1.34,0.605264992326366,0.394735007673634,1.0,0.5221614372189398,0.23891928139053012,1.9151165304853885,0.9151165304853885,0.8075697528076582,0.85006316707555,0.04249341426789177,0.2679119024066777,0.6787167217905432,1.2679119024066776,0.6787167217905432,0.6513373360722864,0.34866266392771367,0.8070547292918159,0.807054729291816,1.1102230246251565e-16,0.0407600933091185,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,1.34,0.6063795181457148,0.3936204818542851,0.9999999999999999,0.5226332037618289,0.23868339811908548,1.9133878077438675,0.9133878077438675,0.8056874198342772,0.8502551075042849,0.04456768767000774,0.20297833384972,0.5139240325215797,1.20297833384972,0.5139240325215797,0.7006678757116712,0.2993321242883288,0.8370590634547069,0.837059063454707,1.1102230246251565e-16,0.0395745521139277,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,1.34,0.5,0.5,1.0,0.5,0.25,2.0,1.0,1.0,0.8408964152537145,-0.1591035847462855,0.2685122027208125,0.0,1.2685122027208124,0.0,1.0,0.0,1.0,1.0,0.0,0.0580670617382019,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,1.34,0.5,0.5,1.0,0.5,0.25,2.0,1.0,1.0,0.8408964152537145,-0.1591035847462855,0.3261537967964966,0.0,1.3261537967964965,0.0,1.0,0.0,1.0,1.0,0.0,0.0622911350603241,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,1.53,0.5827122664945035,0.4172877335054965,1.0,0.5136826380573155,0.24315868097134224,1.9467272707169487,0.9467272707169487,0.8462345039127047,0.8465911453883767,0.00035664147567193716,0.0529284688818641,0.8850803758025219,1.052928468881864,0.8850803758025219,0.5433042639458844,0.4566957360541156,0.7370917608723383,0.7370917608723383,0.0,0.043324358444099,2.6696190801249746,2.6696192249287676,1.4480379295633838e-07
4.8,1.53,0.5809887395448319,0.4190112604551682,1.0,0.5131183518661213,0.24344082406693943,1.9488681244067292,0.9488681244067292,0.849237160514149,0.8463585520630404,-0.002878608451108544,0.3330127461264275,1.02936026305976,1.3330127461264274,1.02936026305976,0.5642685303899726,0.4357314696100273,0.7511780949881144,0.7511780949881144,0.0,0.0392200420710923,13.825228706848948,13.825231706529934,2.9996809853827244e-06
5.6,1.53,0.5787775206496037,0.4212224793503962,1.0,0.5124117955193974,0.24379410224030124,1.951555387179109,0.9515553871791089,0.8531000011091132,0.8460670457070619,-0.0070329554020512886,0.0489632309804584,1.1143287106132855,1.0489632309804584,1.1143287106132855,0.4848921270458136,0.5151078729541865,0.6963419612846935,0.6963419612846935,0.0,0.0448967210511118,57.992446020531816,57.99237505855652,7.096197529676829e-05
6.4,1.53,0.5848486959228625,0.4151513040771374,0.9999999999999999,0.5143986023996207,0.24280069880018956,1.9440177234834906,0.9440177234834906,0.8425223691364702,0.8468859833288811,0.004363614192410936,0.2368422574530327,1.0740854675977176,1.2368422574530327,1.0740854675977176,0.5352145997667972,0.4647854002332027,0.7315836245890126,0.7315836245890125,-1.1102230246251565e-16,0.0493701248926051,59.8790042860856,59.87822371347947,0.0007805726061320684
7.2,1.53,0.5943858722839624,0.4056141277160375,1.0,0.5178173857736089,0.24109130711319549,1.9311827440981337,0.9311827440981337,0.8260803609665724,0.8482896280432509,0.022209267076678474,0.5397550802947837,0.591936281666024,1.5397550802947837,0.591936281666024,0.722316141900796,0.2776838580992041,0.8498918412955827,0.8498918412955827,0.0,0.0543924281693956,3.5314940709997975,3.531396627882916,9.744311688164586e-05
8.0,1.53,0.5969978812250987,0.4030021187749013,1.0,0.5188171779243167,0.24059141103784162,1.9274612378888438,0.9274612378888438,0.8216129385866969,0.848698797354248,0.027085858767551096,0.5891268740470006,0.558045041471163,1.5891268740470006,0.558045041471163,0.7401023004082589,0.2598976995917411,0.8602919855538925,0.8602919855538925,0.0,0.057994994177247,2.3246521335216923,2.3245432500134355,0.00010888350825677406
8.8,1.53,0.5982833517367759,0.401716648263224,1.0,0.5193192344572296,0.24034038277138514,1.9255978474303141,0.9255978474303141,0.819419804605024,0.8489040431794856,0.029484238574461696,0.1526414316992487,0.7386124217557754,1.1526414316992488,0.7386124217557754,0.6094588675092736,0.3905411324907263,0.7806784661493319,0.7806784661493319,0.0,0.0457081664916892,1.5837000235755976,1.58369051918054,9.504395057646775e-06
9.6,1.53,0.5994209519816875,0.4005790480183124,1.0,0.51976905138589,0.24011547430705493,1.923931402482781,0.9239314024827809,0.817481918566307,0.8490878065646275,0.031605887998320426,0.1066533286499557,0.885161524419776,1.1066533286499558,0.885161524419776,0.5556005001892677,0.44439949981073223,0.745386141667034,0.745386141667034,0.0,0.0411393810743978,0.9999999985709612,0.9999999985710004,3.9190872769268026e-14
10.4,1.53,0.6000304117878796,0.3999695882121205,1.0,0.5200121665649057,0.2399939167175473,1.9230319294369516,0.9230319294369516,0.8164448504092193,0.8491870765846472,0.03274222617542788,0.1910896609391989,0.9172112553117598,1.191089660939199,0.9172112553117598,0.5649523992320928,0.43504760076790705,0.7516331546918968,0.7516331546918967,-1.1102230246251565e-16,0.0443592616345609,0.4950631384269214,0.4950549922500498,8.146176871615118e-06
11.2,1.53,0.6003022287337535,0.3996977712662465,1.0,0.5201210741779164,0.2399394629110418,1.9226292677730121,0.9226292677730121,0.8159825764524183,0.8492315350035952,0.03324895855117682,0.263616892757297,0.9184677763506895,1.263616892757297,0.9184677763506895,0.5790870128214826,0.4209129871785175,0.7609776690688647,0.7609776690688647,0.0,0.0459252716667014,0.1519945744396834,0.1519899094849276,4.664954755789763e-06
12.0,1.53,0.6004104598950887,0.3995895401049112,0.9999999999999999,0.5201645209126863,0.23991773954365672,1.9224686801887008,0.9224686801887008,0.8157985534099785,0.8492492689425706,0.033450715532592046,0.324701506182844,0.8771174609399315,1.324701506182844,0.8771174609399315,0.6016396106869295,0.39836038931307044,0.7756543113313621,0.7756543113313621,0.0,0.0457444396864816,0.0381622771769213,0.0381608179139123,1.4592630089987901e-06
12.8,1.53,0.6044246752870678,0.3955753247129322,1.0,0.5218090256176191,0.23909548719119045,1.9164099333398625,0.9164099333398625,0.8089906527315891,0.8499197018799992,0.04092904914841011,0.1142870052001219,0.7916629950631761,1.114287005200122,0.7916629950631761,0.5846360109374267,0.41536398906257327,0.7646149429205701,0.7646149429205701,0.0,0.0392926785306383,0.0023614113794512,0.0023614515546179,4.017516669991769e-08
13.6,1.53,0.6049998732798818,0.3950001267201183,1.0,0.5220499467775825,0.23897502661120884,1.915525528108226,0.915525528108226,0.8080178885332471,0.8500177876678057,0.041999899134558594,0.1152775579450587,0.6820541640823212,1.1152775579450587,0.6820541640823212,0.6205184854173897,0.3794815145826103,0.7877299571664073,0.7877299571664073,0.0,0.0396208028683327,0.0001779149860174,0.0001779185472681,3.5612507000152335e-09
14.4,1.53,0.6045607112810267,0.3954392887189734,1.0,0.5218658846871885,0.23906705765640585,1.9162011339357998,0.9162011339357998,0.808760529744758,0.8499428538697738,0.04118232412501577,0.1959995823623919,0.6958445880980939,1.195999582362392,0.6958445880980939,0.6321871542259628,0.36781284577403717,0.7951019772494361,0.7951019772494361,0.0,0.0396850382876976,4.388218367425233e-05,4.38827159132815e-05,5.322390291692615e-10
15.2,1.53,0.604129855232881,0.3958701447671191,1.0,0.5216860535016417,0.2391569732491793,1.9168616705158923,0.9168616705158923,0.8094895109786931,0.8498696233757657,0.04038011239707251,0.2635129579283289,0.8192355631069402,1.2635129579283289,0.8192355631069402,0.6066565142969234,0.39334348570307653,0.7788815791228622,0.7788815791228622,0.0,0.0417227086436403,1.2114760444361604e-05,1.2114742185601987e-05,1.825875961655645e-11
16.0,1.53,0.6037307726832147,0.3962692273167852,1.0,0.5215201464029136,0.2392399267985432,1.9174714666294497,0.9174714666294497,0.8101650753260794,0.8498020462280864,0.03963697090200702,0.3217878591111364,0.7845588602554318,1.3217878591111365,0.7845588602554318,0.6275262505256644,0.37247374947433554,0.7921655448993375,0.7921655448993375,0.0,0.043512697004019,1.7573064231024236e-06,1.7572853786639142e-06,2.1044438509484323e-11
16.8,1.53,0.6031735154881473,0.3968264845118527,1.0,0.521289548596366,0.23935522570181705,1.9183196799026927,0.9183196799026927,0.8111089485875242,0.8497080925282717,0.03859914394074748,0.3729068193667717,0.7788930551818256,1.3729068193667717,0.7788930551818256,0.6380271862664639,0.361972813733536,0.7987660397553616,0.7987660397553616,0.0,0.0430333508371845,3.501931927911892e-07,3.50186667186594e-07,6.525604595182505e-12
17.6,1.53,0.605264992326366,0.394735007673634,1.0,0.5221614372189398,0.23891928139053012,1.9151165304853885,0.9151165304853885,0.8075697528076581,0.85006316707555,0.04249341426789188,0.2679119024066777,0.6787167217905434,1.2679119024066776,0.6787167217905434,0.6513373360722863,0.3486626639277137,0.8070547292918159,0.8070547292918159,0.0,0.0407600933091185,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,1.53,0.6063795181457148,0.3936204818542851,0.9999999999999999,0.5226332037618289,0.23868339811908548,1.9133878077438675,0.9133878077438675,0.8056874198342772,0.8502551075042849,0.04456768767000774,0.20297833384972,0.5139240325215797,1.20297833384972,0.5139240325215797,0.7006678757116712,0.2993321242883288,0.8370590634547069,0.837059063454707,1.1102230246251565e-16,0.0395745521139277,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,1.53,0.5,0.5,1.0,0.5,0.25,2.0,1.0,1.0,0.8408964152537145,-0.1591035847462855,0.2685122027208125,0.0,1.2685122027208124,0.0,1.0,0.0,1.0,1.0,0.0,0.0580670617382019,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,1.53,0.5,0.5,1.0,0.5,0.25,2.0,1.0,1.0,0.8408964152537145,-0.1591035847462855,0.3261537967964966,0.0,1.3261537967964965,0.0,1.0,0.0,1.0,1.0,0.0,0.0622911350603241,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,1.72,0.5826240610451267,0.4173759389548733,1.0,0.5136534709271776,0.24317326453641117,1.946837813039471,0.946837813039471,0.846387998381512,0.8465791276764321,0.00019112929492004493,0.0529284688818641,0.8857814836599387,1.052928468881864,0.8857814836599387,0.5431077854123517,0.4568922145876482,0.736958469258853,0.736958469258853,0.0,0.0433243808849063,2.7079165473131046,2.707916695317909,1.480048044122384e-07
4.8,1.72,0.5809918949755314,0.4190081050244685,0.9999999999999999,0.5131193741034549,0.24344031294827242,1.9488642418681705,0.9488642418681705,0.8492316567060934,0.8463589735928201,-0.0028726831132732666,0.3330127461264275,1.0293127753474058,1.3330127461264274,1.0293127753474058,0.5642798733744251,0.4357201266255749,0.7511856450801128,0.7511856450801128,0.0,0.0392201820886632,13.837520666757728,13.837523671395694,3.0046379659864897e-06
5.6,1.72,0.5787784272027306,0.4212215727972693,1.0,0.5124120811850719,0.24379395940746404,1.9515542992024464,0.9515542992024464,0.8530984149756218,0.8460671636260212,-0.007031251349600587,0.0489632309804584,1.1143212989839744,1.0489632309804584,1.1143212989839744,0.4848937883347711,0.515106211665229,0.6963431541522981,0.696343154152298,-1.1102230246251565e-16,0.0448967144866193,57.99544276966004,57.99537180208862,7.09675714176683e-05
6.4,1.72,0.5848487959212882,0.4151512040787117,1.0,0.5143986363385848,0.24280068183070755,1.9440175952211993,0.9440175952211993,0.842522195638401,0.8468859972978305,0.0043638016594295115,0.2368422574530327,1.0740846335117982,1.2368422574530327,1.0740846335117982,0.5352147929425153,0.4647852070574846,0.7315837566147265,0.7315837566147264,-1.1102230246251565e-16,0.0493701236355753,59.87915665751493,59.878376081549355,0.000780575965578123
7.2,1.72,0.5943858799250159,0.4056141200749841,1.0,0.5178173886584391,0.2410913056707805,1.9311827333392555,0.9311827333392555,0.826080347875839,0.8482896292247348,0.022209281348895882,0.5397550802947837,0.5919362345779086,1.5397550802947837,0.5919362345779086,0.722316157856439,0.27768384214356095,0.8498918506824495,0.8498918506824494,-1.1102230246251565e-16,0.0543924279082017,3.531494377484091,3.5313969343508025,9.744313328852172e-05
8.0,1.72,0.5969978818237702,0.4030021181762298,1.0,0.5188171781565962,0.24059141092170191,1.9274612370259006,0.9274612370259006,0.8216129375644738,0.8486987974492407,0.02708585988476686,0.5891268740470006,0.5580450395063701,1.5891268740470006,0.5580450395063701,0.7401023010854975,0.25989769891450243,0.8602919859475023,0.8602919859475022,-1.1102230246251565e-16,0.057994994131626,2.324652130737945,2.324543247229297,0.00010888350864801666
8.8,1.72,0.5982833517902669,0.4017166482097331,1.0,0.5193192344782588,0.24034038276087064,1.9255978473523396,0.9255978473523396,0.8194198045138377,0.8489040431880794,0.02948423867424177,0.1526414316992487,0.7386124209402581,1.1526414316992488,0.7386124209402581,0.6094588677720751,0.39054113222792497,0.7806784663176479,0.780678466317648,1.1102230246251565e-16,0.0457081664964575,1.5837000214519683,1.583690517057006,9.50439496238964e-06
9.6,1.72,0.5994209519419285,0.4005790480580715,1.0,0.5197690513700784,0.24011547431496072,1.9239314025413077,0.9239314025413077,0.8174819186339876,0.8490878065581701,0.03160588792418251,0.1066533286499557,0.8851615249535911,1.1066533286499558,0.8851615249535911,0.5556005000403643,0.4443994999596356,0.7453861415671507,0.7453861415671507,0.0,0.041139381072291,1.0000000001047302,1.000000000104734,3.774758283725532e-15
10.4,1.72,0.6000304118615407,0.3999695881384593,1.0,0.5200121665943789,0.23999391670281053,1.923031929327958,0.9230319293279581,0.816444850283924,0.8491870765966797,0.032742226312755696,0.1910896609391989,0.9172112543057322,1.191089660939199,0.9172112543057322,0.5649523995016739,0.43504760049832614,0.751633154871227,0.751633154871227,0.0,0.0443592616383369,0.4950631371507266,0.4950549909739138,8.146176812773298e-06
11.2,1.72,0.600302230522704,0.3996977694772959,1.0,0.5201210748956593,0.2399394625521703,1.9226292651198733,0.9226292651198733,0.8159825734105001,0.8492315352965701,0.03324896188607007,0.263616892757297,0.9184677489531516,1.263616892757297,0.9184677489531516,0.5790870200923087,0.42091297990769116,0.7609776738461574,0.7609776738461574,0.0,0.045925271783807,0.1519945601319198,0.1519898951779386,4.664953981214914e-06
12.0,1.72,0.6004104616157335,0.3995895383842665,1.0,0.5201645216037694,0.2399177391981153,1.922468677634537,0.922468677634537,0.8157985504846018,0.8492492692246456,0.033450718740043794,0.324701506182844,0.8771173442640625,1.324701506182844,0.8771173442640625,0.6016396425682191,0.39836035743178083,0.7756543318825849,0.7756543318825848,-1.1102230246251565e-16,0.0457444407344607,0.0381622660927206,0.0381608068304902,1.459262230399383e-06
12.8,1.72,0.604424677925838,0.3955753220741619,0.9999999999999999,0.5218090267198299,0.23909548664008493,1.916409929291853,0.916409929291853,0.8089906482673884,0.849919702328818,0.04092905406142955,0.1142870052001219,0.7916633816583125,1.114287005200122,0.7916633816583125,0.5846358923522631,0.4153641076477369,0.7646148653748913,0.7646148653748913,0.0,0.0392926743288292,0.0023614148968367,0.0023614550720347,4.017519799996705e-08
