combo_id,beta,omega,m,phase,center_D,width_D,eta_couple,region,D,slice_p95_abs_delta_mainline,slice_p95_abs_delta_lorentz,slice_p95_abs_delta_cf,slice_mean_abs_improvement_vs_mainline,slice_mean_abs_improvement_vs_lorentz,slice_improved_fraction_vs_mainline,slice_improved_fraction_vs_lorentz,slice_worsened_fraction_vs_mainline,slice_worsened_fraction_vs_lorentz
4,0.4,0.7,4.0,0.4353981633974483,5.8,0.05,0.0,D60_hotspot,5.627118644067797,10.271915904250342,10.729779662844628,10.729696693679998,-0.45770103518196237,8.293096189673644e-05,0.0,1.0,1.0,0.0
4,0.4,0.7,4.0,0.4353981633974483,5.8,0.05,0.0,D60_hotspot,6.169491525423728,25.887561191706766,27.529979483635344,27.509873015530417,-1.6219044764198085,0.020100156655937933,0.0,1.0,1.0,0.0
4,0.4,0.7,4.0,0.4353981633974483,5.8,0.05,0.0,D60_hotspot,6.4406779661016955,31.28630580743782,33.5632804317817,25.51946005081397,5.766684120572389,8.04362769137813,1.0,1.0,0.0,0.0
4,0.4,0.7,4.0,0.4353981633974483,5.8,0.05,0.0,D60_hotspot,6.711864406779661,7.462467784829663,8.183041980705045,2.5485620114219287,4.913752468887408,5.634320359290365,1.0,1.0,0.0,0.0
5,0.4,0.7,4.0,0.4353981633974483,5.8,0.05,0.15,D21_guard,4.0,0.9136772062233662,0.8176957779573644,0.8176957779573644,0.08757109525691636,0.0,1.0,0.0,0.0,0.0
5,0.4,0.7,4.0,0.4353981633974483,5.8,0.05,0.15,D21_guard,6.4,2.1022273869561374,0.34042911580091584,8.688091439938113,-4.120009951596206,-5.88184007703902,0.0,0.0,1.0,1.0
5,0.4,0.7,4.0,0.4353981633974483,5.8,0.05,0.15,D21_guard,8.0,0.3226590996076344,0.2966443149847655,0.46948564694697503,-0.0729896982453961,-0.09900448097399342,0.0,0.0,1.0,1.0
5,0.4,0.7,4.0,0.4353981633974483,5.8,0.05,0.15,D60_hotspot,4.813559322033898,8.950884564633627,9.033560155326205,9.033560155319742,-0.08246019816782939,5.192883160513399e-12,0.0,1.0,1.0,0.0
5,0.4,0.7,4.0,0.4353981633974483,5.8,0.05,0.15,D60_hotspot,5.627118644067797,10.271915904250342,10.729779662844628,10.729719375205349,-0.4577132500648712,7.071607898790857e-05,0.0,1.0,1.0,0.0
5,0.4,0.7,4.0,0.4353981633974483,5.8,0.05,0.15,D60_hotspot,6.169491525423728,25.887561191706766,27.529979483635344,27.493128642955668,-1.6155629817745552,0.026441651301191256,0.0,1.0,1.0,0.0
5,0.4,0.7,4.0,0.4353981633974483,5.8,0.05,0.15,D60_hotspot,6.4406779661016955,31.28630580743782,33.5632804317817,24.729733949476326,10.263805791509393,12.540749362315134,1.0,1.0,0.0,0.0
5,0.4,0.7,4.0,0.4353981633974483,5.8,0.05,0.15,D60_hotspot,6.711864406779661,7.462467784829663,8.183041980705045,5.011235741019732,3.4833853496079166,4.203953240010874,1.0,1.0,0.0,0.0
6,0.4,0.7,4.0,0.4353981633974483,5.8,0.05,0.3,D21_guard,4.0,0.9136772062233662,0.8176957779573644,0.8176957779573644,0.08757109525691636,0.0,1.0,0.0,0.0,0.0
6,0.4,0.7,4.0,0.4353981633974483,5.8,0.05,0.3,D21_guard,6.4,2.1022273869561374,0.34042911580091584,14.492888524526563,-7.246604529233848,-9.008434654676664,0.0,0.0,1.0,1.0
6,0.4,0.7,4.0,0.4353981633974483,5.8,0.05,0.3,D21_guard,8.0,0.3226590996076344,0.2966443149847655,0.6908566868872459,-0.17924435302740285,-0.20525913575600016,0.0,0.0,1.0,1.0
6,0.4,0.7,4.0,0.4353981633974483,5.8,0.05,0.3,D60_hotspot,4.813559322033898,8.950884564633627,9.033560155326205,9.033560155317081,-0.0824601981663381,6.684177021400371e-12,0.0,1.0,1.0,0.0
6,0.4,0.7,4.0,0.4353981633974483,5.8,0.05,0.3,D60_hotspot,5.627118644067797,10.271915904250342,10.729779662844628,10.729743291816924,-0.4577263188553969,5.764728846221109e-05,0.0,1.0,1.0,0.0
6,0.4,0.7,4.0,0.4353981633974483,5.8,0.05,0.3,D60_hotspot,6.169491525423728,25.887561191706766,27.529979483635344,27.477814027844005,-1.4666076803215595,0.17539695275418682,0.0,1.0,1.0,0.0
6,0.4,0.7,4.0,0.4353981633974483,5.8,0.05,0.3,D60_hotspot,6.4406779661016955,31.28630580743782,33.5632804317817,23.920631065802098,14.915784039082311,17.192727609888056,1.0,1.0,0.0,0.0
6,0.4,0.7,4.0,0.4353981633974483,5.8,0.05,0.3,D60_hotspot,6.711864406779661,7.462467784829663,8.183041980705045,6.475329476537949,2.4383118150379834,3.158879705440941,1.0,1.0,0.0,0.0
7,0.4,0.7,4.0,0.4353981633974483,5.8,0.07,0.0,D21_guard,4.0,0.9136772062233662,0.8176957779573644,0.8176957779574225,0.08757109525686455,-5.182846022274511e-14,1.0,0.0,0.0,1.0
