D,eta,C_uv_ee,C_uv_mumu,C_uv_tautau,C_ir_ee,C_ir_mumu,C_ir_tautau,delta_C_mumu,abs_delta_C_mumu,rel_delta_C_mumu,mu_match,mu_low,log_ratio,mu_mumu_uv_tree,mu_mumu_uv_rge,delta_mu_mumu,abs_delta_mu_mumu,chi2_uv_tree,chi2_uv_rge
16.203389830508474,0.2,1.7259332893893813e-08,4.9083168866617213e-08,4.480358499796196e-09,1.7350196034682164e-08,4.9341571141518796e-08,4.503945706071898e-09,2.584022749015822e-10,2.584022749015822e-10,0.005264580117143345,1.5153926567488942,1.0,0.4156745847523686,1.804033451733945e-06,1.803451872062363e-06,-5.815796715819634e-10,5.815796715819634e-10,12.249968429434933,12.249968439612562
16.474576271186443,0.2,1.4151210672519116e-08,3.7398463824662927e-08,3.376690754267013e-09,1.4224957664605987e-08,3.7593360521458946e-08,3.3942878908016507e-09,1.948966967960197e-10,1.948966967960197e-10,0.005211355677863229,1.509037682743681,1.0,0.41147215147105465,1.047338157480768e-06,1.0468896538742061e-06,-4.48503606561885e-10,4.48503606561885e-10,12.249981671589095,12.249981679437903
16.74576271186441,0.2,1.0306444688270742e-08,2.6863952291630396e-08,2.3940869441245694e-09,1.0359599755699918e-08,2.70025020280978e-08,2.4064343497329336e-09,1.3854973646740461e-10,1.3854973646740461e-10,0.005157459146864644,1.5026296180431287,1.0,0.4072166519546728,5.404048205892387e-07,5.401154784835039e-07,-2.8934210573481176e-10,2.8934210573481176e-10,12.24999054291746,12.249990547980945
17.016949152542374,0.2,6.510539161881857e-09,1.6476729879016143e-08,1.4514760388442512e-09,6.543886462579702e-09,1.6561124497054797e-08,1.4589105702585536e-09,8.439461803865453e-11,8.439461803865453e-11,0.005122049014479195,1.498434325469841,1.0,0.4044207799672035,2.0329254051354408e-07,2.0316937872617594e-07,-1.2316178736814055e-10,1.2316178736814055e-10,12.249996442380796,12.24999644453613
17.28813559322034,0.2,5.016072161466075e-09,1.1836160974271524e-08,1.1590721550029812e-09,5.042989559049727e-09,1.1899676537954218e-08,1.165292002927824e-09,6.351556368269398e-11,6.351556368269398e-11,0.005366230133297351,1.5276040816878391,1.0,0.4237005483267955,1.0490619264025206e-07,1.0489358322445428e-07,-1.2609415797779305e-11,1.2609415797779305e-11,12.249998164141696,12.249998164362362
17.559322033898304,0.2,3.6740483038015385e-09,7.72510613998682e-09,8.656521235637174e-10,3.6946118694847837e-09,7.768343385222624e-09,8.704971590204707e-10,4.323724523580477e-11,4.323724523580477e-11,0.0055969774980824455,1.5556907045211983,1.0,0.4419196299829754,7.488233865525954e-08,7.407618517495128e-08,-8.061534803082591e-10,8.061534803082591e-10,12.249998689559106,12.24999870366679
17.83050847457627,0.2,2.4625748682343512e-09,4.059716123087807e-09,5.712397256636013e-10,2.476896449505695e-09,4.0833261887736774e-09,5.745618809661839e-10,2.3610065685870313e-11,2.3610065685870313e-11,0.0058156937505060265,1.5827894626294425,1.0,0.45918877308306605,7.488233865525954e-08,7.407618517495128e-08,-8.061534803082591e-10,8.061534803082591e-10,12.249998689559106,12.24999870366679
18.101694915254235,0.2,0.0,0.0,0.0,1e-30,1e-30,1e-30,1e-30,1e-30,1.0,1.5968290380696817,1.0,0.4680198115735932,7.488233865525954e-08,7.407618517495128e-08,-8.061534803082591e-10,8.061534803082591e-10,12.249998689559106,12.24999870366679
18.372881355932204,0.2,0.0,0.0,0.0,1e-30,1e-30,1e-30,1e-30,1e-30,1.0,1.5903062296709247,1.0,0.46392659496497674,7.488233865525954e-08,7.407618517495128e-08,-8.061534803082591e-10,8.061534803082591e-10,12.249998689559106,12.24999870366679
18.64406779661017,0.2,0.0,0.0,0.0,1e-30,1e-30,1e-30,1e-30,1e-30,1.0,1.58373041750634,1.0,0.4597830879398882,7.488233865525954e-08,7.407618517495128e-08,-8.061534803082591e-10,8.061534803082591e-10,12.249998689559106,12.24999870366679
18.915254237288135,0.2,0.0,0.0,0.0,1e-30,1e-30,1e-30,1e-30,1e-30,1.0,1.577100489542728,1.0,0.45558802791823066,7.488233865525954e-08,7.407618517495128e-08,-8.061534803082591e-10,8.061534803082591e-10,12.249998689559106,12.24999870366679
19.186440677966104,0.2,0.0,0.0,0.0,1e-30,1e-30,1e-30,1e-30,1e-30,1.0,1.5707147892163915,1.0,0.45153079550749814,7.488233865525954e-08,7.407618517495128e-08,-8.061534803082591e-10,8.061534803082591e-10,12.249998689559106,12.24999870366679
