D,eta,parent_blockdet_k11,parent_blockdet_k_bg,parent_blockdet_k22,parent_blockdet_c_parent,parent_blockdet_det_ratio,parent_blockdet_schur_norm,parent_blockdet_action,parent_blockdet_action_residual,parent_blockdet_coeff_share,parent_blockdet_tree_share,eymh_parented_prefactor_diag
15.2,2.4800000000000004,1.526048485740274,1.2635129579283289,2.0829796776748606,0.6565662396416774,2.515785820000901,1.6485621810243556,0.9225852080290182,-4.440892098500626e-16,0.4581492330163716,0.541850766983628,0.041720836192971
16.0,2.4800000000000004,1.5234115925238405,1.3217878591111365,2.1070596855565045,0.6411087093807687,2.428467721949718,1.5940982291768364,0.8872604913625287,-1.1102230246251565e-16,0.4744404745443128,0.5255595254556873,0.0435071232701649
16.8,2.4800000000000004,1.5198936661464402,1.3729068193667717,2.153655894321897,0.6371079177963981,2.384231694871005,1.568683223028371,0.8688769319266008,4.440892098500626e-16,0.4818178047381701,0.5181821952618303,0.0430162107013263
17.6,2.4800000000000004,1.53334510636259,1.2679119024066776,1.946628624197221,0.6016562491767586,2.3541489508478253,1.5353027450111023,0.8561792824725557,0.0,0.4992548892628967,0.5007451107371033,0.0407600933091185
18.4,2.4800000000000004,1.5405182049703174,1.20297833384972,1.7169023663713,0.5270534086311096,2.198642550017877,1.4272097161359025,0.7878401472082655,-2.220446049250313e-16,0.5484854485880253,0.45151455141197433,0.0395745521139277
19.200000000000003,2.4800000000000004,1.0,1.2685122027208124,1.2685122027208124,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0580670617382019
20.0,2.4800000000000004,1.0,1.3261537967964965,1.3261537967964965,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0622911350603241
4.0,2.6700000000000004,1.3935953158788092,1.052928468881864,1.9418607383561897,0.5915061938801773,2.570134732833192,1.84424753983365,0.9439583227598971,-2.220446049250313e-16,0.35159069838371326,0.6484093016162867,0.0433253329771754
4.8,2.6700000000000004,1.386679625421599,1.3330127461264274,2.362086774714771,0.6308105578584086,2.4571840092998904,1.771991139303587,0.899015982594734,3.3306690738754696e-16,0.36363328032703585,0.6363667196729643,0.0392208778950012
5.6,2.6700000000000004,1.3740729978687551,1.0489632309804584,2.1632474685977954,0.6456188080000593,2.8337122279584874,2.062271969796142,1.0415875934021943,2.220446049250313e-16,0.30509130715408583,0.6949086928459145,0.0448966816627449
6.4,2.6700000000000004,1.4087638299653824,1.2368422574530327,2.3109227205387093,0.6626048926637146,2.632141910516635,1.8684053739378834,0.9677979293791238,-1.1102230246251565e-16,0.3541158676923307,0.6458841323076692,0.0493701173509156
7.2,2.6700000000000004,1.4653976395266344,1.5397550802947837,2.1316910794309956,0.524867237259893,2.0287480236143285,1.384435165508846,0.7074188656573187,-1.1102230246251565e-16,0.5401702590763635,0.45982974092363643,0.0543924266022302
8.0,2.6700000000000004,1.4813765544753932,1.5891268740470006,2.1471719036758676,0.5182950835237228,2.0015834912119495,1.3511645537827348,0.6939386129007078,1.1102230246251565e-16,0.5662918197181596,0.43370818028184055,0.0579949939033326
8.8,2.6700000000000004,1.489316798919305,1.1526414316992488,1.8912538480527643,0.6011783954968402,2.44367072834902,1.6407998151382057,0.8935013056981433,0.0,0.44579396588182385,0.554206034118176,0.045708166521552
9.6,2.6700000000000004,1.4963861811492307,1.1066533286499558,1.9918148532025892,0.6628589207915306,2.693277239202074,1.79985439128663,0.9907587566190758,-4.440892098500626e-16,0.4068124415009792,0.5931875584990203,0.0411393810753994
10.4,2.6700000000000004,1.5001900854939971,1.191089660939199,2.1083009218879862,0.6773329897694567,2.6554274157331164,1.7700606352552393,0.9766056269473871,1.1102230246251565e-16,0.415307686696254,0.5846923133037462,0.0443592616141796
11.2,2.6700000000000004,1.5018903640066732,1.263616892757297,2.182084661387128,0.6789478055977666,2.5935486816996467,1.7268561966005949,0.9530270852904278,1.1102230246251565e-16,0.4267712467123492,0.573228753287651,0.0459252716543874
12.0,2.6700000000000004,1.5025680052256996,1.324701506182844,2.201818865035459,0.6639360823056636,2.4974551357141723,1.6621245274945355,0.9152722677012136,-5.551115123125783e-16,0.4448683327936007,0.555131667206399,0.0457444408121159
12.8,2.6700000000000004,1.5279639300461312,1.114287005200122,1.9059497014658986,0.6465054898385597,2.6135298919680574,1.7104656992061007,0.9607017566290807,1.1102230246251565e-16,0.441277515680269,0.5587224843197311,0.0392926766540285
13.6,2.6700000000000004,1.53164876031056,1.1152775579450587,1.7973238768388506,0.6021703080643095,2.468326263920401,1.6115485011197466,0.9035402950044994,-2.220446049250313e-16,0.4718602796828176,0.5281397203171821,0.0396208375658124
14.4,2.6700000000000004,1.5288201286802376,1.195999582362392,1.8918826814000487,0.60662755458312,2.4183522863050166,1.581842259228149,0.8830864348413349,0.0,0.4806961849212492,0.5193038150787508,0.0396848039616665
15.2,2.6700000000000004,1.5260356357260905,1.2635129579283289,2.0829839685043683,0.6565599393867012,2.5157698182974446,1.648565576976475,0.9225788474898104,0.0,0.45814326451970505,0.5418567354802949,0.0417209688766892
16.0,2.6700000000000004,1.5233340127951691,1.3217878591111365,2.1072070107741454,0.6411213273367062,2.428513841601866,1.5942096882257493,0.8872794824381777,0.0,0.47437292375736534,0.5256270762426347,0.0435067101485916
16.8,2.6700000000000004,1.5215433780138037,1.3729068193667717,2.1511733264750093,0.6371026158416194,2.3840682293119033,1.5668749664068233,0.86880836847138,2.220446049250313e-16,0.48310446263201257,0.5168955373679878,0.0430176853966218
17.6,2.6700000000000004,1.5333451063625898,1.2679119024066776,1.946628624197221,0.6016562491767584,2.354148950847825,1.5353027450111023,0.8561792824725556,2.220446049250313e-16,0.4992548892628968,0.5007451107371035,0.0407600933091185
18.4,2.6700000000000004,1.5405182049703174,1.20297833384972,1.7169023663713,0.5270534086311096,2.198642550017877,1.4272097161359025,0.7878401472082655,-2.220446049250313e-16,0.5484854485880253,0.45151455141197433,0.0395745521139277
19.200000000000003,2.6700000000000004,1.0,1.2685122027208124,1.2685122027208124,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0580670617382019
20.0,2.6700000000000004,1.0,1.3261537967964965,1.3261537967964965,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0622911350603241
4.0,2.8600000000000003,1.3931712790450512,1.052928468881864,1.9424212393758895,0.5913738329318116,2.5700943250012953,1.8447798656622933,0.9439426005687486,3.3306690738754696e-16,0.3512741601016105,0.6487258398983897,0.0433256735630975
4.8,2.8600000000000003,1.3866980307707801,1.3330127461264274,2.3620387644770666,0.6308108550969053,2.4571666796304896,1.7719551229655257,0.899008929915551,1.1102230246251565e-16,0.3636508969096602,0.63634910309034,0.0392210162013796
5.6,2.8600000000000003,1.3740781083464328,1.0489632309804584,2.163240055680822,0.6456210705655305,2.833713056682452,2.0622649028973656,1.0415878858538536,0.0,0.30509479220527314,0.6949052077947271,0.0448966750976909
6.4,2.8600000000000003,1.4087644101596757,1.2368422574530327,2.310921886454025,0.6626051056346561,2.6321420445315873,1.8684046995716257,0.9677979802939124,0.0,0.35411627461255124,0.6458837253874488,0.049370116094081
7.2,2.8600000000000003,1.4653976859698457,1.5397550802947837,2.1316910323436415,0.5248672425727252,2.028748043098518,1.3844351349277786,0.7074188752613646,2.220446049250313e-16,0.5401702965441623,0.459829703455838,0.0543924263410365
8.0,2.8600000000000003,1.4813765581727036,1.5891268740470006,2.147171901698988,0.5182950845961255,2.001583494364787,1.351164552538731,0.6939386144758793,1.1102230246251565e-16,0.5662918220293935,0.4337081779706065,0.0579949938576565
8.8,2.8600000000000003,1.4893167992496663,1.1526414316992488,1.8912538472492337,0.6011783953727737,2.443670727852843,1.6407998144410847,0.8935013054950974,1.1102230246251565e-16,0.4457939662313895,0.5542060337686104,0.0457081665261925
9.6,2.8600000000000003,1.496386181228522,1.1066533286499558,1.9918148530414201,0.662858920784126,2.693277239126858,1.7998543911409937,0.9907587565911485,1.1102230246251565e-16,0.40681244156592933,0.5931875584340708,0.0411393810759739
10.4,2.8600000000000003,1.500190085945802,1.191089660939199,2.108300920908475,0.6773329897136928,2.6554274152991337,1.7700606344328738,0.9766056267839548,-1.1102230246251565e-16,0.4153076870741339,0.5846923129258659,0.0443592616178045
11.2,2.8600000000000003,1.5018903557282928,1.263616892757297,2.182084673185941,0.678947804359295,2.5935486814277264,1.726856205937929,0.9530270851855829,0.0,0.4267712409756506,0.5732287590243492,0.0459252716567949
12.0,2.8600000000000003,1.5025679720993288,1.324701506182844,2.201818959768642,0.6639360962785061,2.4974551881069407,1.6621245990073878,0.9152722886796757,2.220446049250313e-16,0.4448682985096426,0.5551317014903575,0.045744440332292
12.8,2.8600000000000003,1.5279635886464582,1.114287005200122,1.9059503238635267,0.6465055349502399,2.6135301614769966,1.7104662577674277,0.96070185974974,2.220446049250313e-16,0.4412772357399002,0.5587227642601001,0.0392926746280852
13.6,2.8600000000000003,1.5316478463818894,1.1152775579450587,1.7973250825358638,0.6021703227317005,2.46832644690392,1.6115495821932466,0.9035403691371272,1.1102230246251565e-16,0.4718595805702709,0.5281404194297292,0.039620836097214
14.4,2.8600000000000003,1.5288277286523577,1.195999582362392,1.8918730286020657,0.6066277062617692,2.418351969240038,1.5818341883240072,0.8830863037334722,1.1102230246251565e-16,0.48070188554896925,0.5192981144510308,0.0396848065631615
15.2,2.8600000000000003,1.526024492925944,1.2635129579283289,2.0829876894133372,0.6565544761061535,2.515755942637732,1.648568521868291,0.9225733320019159,0.0,0.45813808884600105,0.541861911153999,0.0417210839325972
16.0,2.8600000000000003,1.5232668011695372,1.3217878591111365,2.1073346038273675,0.6411322268275127,2.4285537341254146,1.594306218884843,0.8872959090260014,-2.220446049250313e-16,0.47431441486655795,0.5256855851334418,0.0435063528166615
16.8,2.8600000000000003,1.5196995369161035,1.3729068193667717,2.156636846175469,0.6382038326426169,2.3872268461312807,1.5708544933662567,0.870132376830056,2.220446049250313e-16,0.48097583009316597,0.5190241699068341,0.0429892169332644
17.6,2.8600000000000003,1.5327251853945651,1.2679119024066776,1.9667838940494224,0.6101694119791242,2.377562039535965,1.5511991726839902,0.8660756095390005,0.0,0.4930831826097785,0.5069168173902214,0.0405589038714138
18.4,2.8600000000000003,1.5405182049703174,1.20297833384972,1.7169023663713,0.5270534086311096,2.198642550017877,1.4272097161359025,0.7878401472082655,-2.220446049250313e-16,0.5484854485880253,0.45151455141197433,0.0395745521139277
19.200000000000003,2.8600000000000003,1.5372946556442435,1.2685122027208124,1.7875737798852471,0.5280994332137868,2.1663391274385595,1.4091892660166039,0.7730387048544165,0.0,0.5562776504902076,0.44372234950979234,0.0394517823820258
20.0,2.8600000000000003,1.0,1.3261537967964965,1.3261537967964965,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0622911350603241
4.0,3.0500000000000003,1.3927609499338345,1.052928468881864,1.9429589667313527,0.5912437938832413,2.570048636884976,1.8452905626102392,0.9439248235860229,0.0,0.35096870397478747,0.6490312960252127,0.0433260586646842
4.8,3.0500000000000003,1.3867165079959884,1.3330127461264274,2.361990667528549,0.6308111829776,2.457149385789633,1.771919041578714,0.899001891767973,-2.220446049250313e-16,0.3636685653491786,0.6363314346508212,0.0392211542232726
5.6,3.0500000000000003,1.3740832190011725,1.0489632309804584,2.1632326425493904,0.645623333155059,2.833713885418405,2.0622578357941417,1.0415881783096583,0.0,0.30509827736372214,0.6949017226362779,0.0448966685325447
6.4,3.0500000000000003,1.4087649903521966,1.2368422574530327,2.310921052369775,0.6626053186034966,2.632142178542941,1.8684040252057197,0.9677980312073312,4.440892098500626e-16,0.354116681531755,0.6458833184682455,0.0493701148372804
7.2,3.0500000000000003,1.4653977324137488,1.5397550802947837,2.1316909852553927,0.5248672478855466,2.0287480625828107,1.38443510434613,0.7074188848654615,-1.1102230246251565e-16,0.5401703340125865,0.45982966598741337,0.0543924260798415
8.0,3.0500000000000003,1.481376561870605,1.5891268740470006,2.1471718997200835,0.518295085667906,2.0015834975165343,1.3511645512934531,0.6939386160505063,-1.1102230246251565e-16,0.5662918243416466,0.43370817565835323,0.0579949938119963
8.8,3.0500000000000003,1.4893167996695704,1.1526414316992488,1.891253846284581,0.6011783952381428,2.4436707272954026,1.6407998136041786,0.8935013052669815,-1.1102230246251565e-16,0.4457939666607529,0.5542060333392471,0.0457081665314059
9.6,3.0500000000000003,1.496386181669869,1.1066533286499558,1.9918148522652108,0.6628589207881719,2.6932772388716493,1.7998543904395912,0.9907587564963908,-3.3306690738754696e-16,0.40681244190253024,0.5931875580974695,0.041139381077923
10.4,3.0500000000000003,1.500190086341317,1.191089660939199,2.108300920051001,0.6773329896648769,2.655427414919221,1.7700606337129665,0.9766056266408846,0.0,0.4153076874049342,0.5846923125950658,0.0443592616209777
11.2,3.0500000000000003,1.5018903556454553,1.263616892757297,2.182084678492298,0.6789478062645415,2.593548687591626,1.726856210137269,0.9530270875622106,0.0,0.42677123985350846,0.5732287601464916,0.0459252716022213
12.0,3.0500000000000003,1.5025680211430483,1.324701506182844,2.201818872606106,0.6639360956850747,2.4974551707579393,1.6621245332095187,0.915272281733004,-2.220446049250313e-16,0.44486833754752025,0.5551316624524796,0.0457444404911777
12.8,3.0500000000000003,1.5279635954091866,1.114287005200122,1.9059505217195771,0.646505619879589,2.613530444354087,1.710466435330344,0.9607019679853669,0.0,0.4412771906312765,0.5587228093687235,0.0392926725016516
13.6,3.0500000000000003,1.5316470463244631,1.1152775579450587,1.7973261380091243,0.6021703355703057,2.468326607087563,1.6115505285704539,0.9035404340327727,1.1102230246251565e-16,0.4718589685638636,0.5281410314361363,0.0396208348116042
14.4,3.0500000000000003,1.528824508543554,1.195999582362392,1.8918795777587887,0.606628713935295,2.4183552472297385,1.581839664209467,0.8830876591968293,-2.220446049250313e-16,0.48069876260182526,0.5193012373981747,0.03968477966752
15.2,3.0500000000000003,1.5260147383096563,1.2635129579283289,2.0829909468782444,0.656549693403335,2.515743795705571,1.6485710999699927,0.9225685036474321,3.3306690738754696e-16,0.45813355786238297,0.5418664421376173,0.0417211846548101
16.0,3.0500000000000003,1.5232080093859186,1.3217878591111365,2.107446180172433,0.6411417364514369,2.4285885808839955,1.5943906320864745,0.8873102576929013,1.1102230246251565e-16,0.4742632463171626,0.5257367536828375,0.0435060406886989
16.8,3.0500000000000003,1.5199930927748633,1.3729068193667717,2.151799874548597,0.6364110375416658,2.382332799436633,1.5673313324651381,0.8680801754630746,-4.440892098500626e-16,0.48233539073443177,0.5176646092655679,0.0430333508371845
17.6,3.0500000000000003,1.5328521548414507,1.2679119024066776,1.9652584451514485,0.6095757606506241,2.3759147908878337,1.5499960536856763,0.8653825384363811,4.440892098500626e-16,0.4935738064341691,0.5064261935658314,0.040572961409105
18.4,3.0500000000000003,1.5405182049703174,1.20297833384972,1.7169023663713,0.5270534086311096,2.198642550017877,1.4272097161359025,0.7878401472082655,-2.220446049250313e-16,0.5484854485880253,0.45151455141197433,0.0395745521139277
19.200000000000003,3.0500000000000003,1.5372946556442435,1.2685122027208124,1.7875737798852471,0.5280994332137868,2.1663391274385595,1.4091892660166039,0.7730387048544165,0.0,0.5562776504902076,0.44372234950979234,0.0394517823820258
20.0,3.0500000000000003,1.0,1.3261537967964965,1.3261537967964965,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0622911350603241
4.0,3.24,1.3923643046915468,1.052928468881864,1.9434741163423743,0.5911161677385643,2.5699979311611507,1.845779816748812,0.9439050939111432,1.1102230246251565e-16,0.3506742817122215,0.6493257182877785,0.043326486071318
4.8,3.24,1.386735057025165,1.3330127461264274,2.3619424839768346,0.6308115414626347,2.457132127750208,1.771882895223884,0.8989948681412728,3.3306690738754696e-16,0.36368628559019156,0.6363137144098088,0.0392212919608874
5.6,3.24,1.3740883298328685,1.0489632309804584,2.1632252292036087,0.6456255957685794,2.8337147141662644,2.0622507684865727,1.041588470769579,4.440892098500626e-16,0.3051017626293666,0.6948982373706337,0.0448966619673072
6.4,3.24,1.4087655705429512,1.2368422574530327,2.310920218285955,0.662605531570239,2.6321423125507004,1.8684033508401607,0.9677980821193819,-2.220446049250313e-16,0.3541170884499453,0.6458829115500545,0.0493701135805135
7.2,3.24,1.465397778857676,1.5397550802947837,2.1316909381671514,0.5248672531983805,2.028748082067141,1.3844350737644864,0.7074188944695767,0.0,0.5401703714810179,0.45982962851898207,0.0543924258186459
8.0,3.24,1.4813765655639592,1.5891268740470006,2.147171897747475,0.5182950867401627,2.0015835006680076,1.3511645500521374,0.6939386176249964,4.440892098500626e-16,0.5662918266495888,0.4337081733504119,0.05799499376634
8.8,3.24,1.489316800094967,1.1526414316992488,1.8912538453139722,0.6011783951044621,2.4436707267392794,1.640799812762105,0.8935013050394045,-1.1102230246251565e-16,0.44579396709397495,0.5542060329060248,0.0457081665366069
9.6,3.24,1.4963861815506072,1.1066533286499558,1.9918148523579322,0.6628589207432601,2.693277238782371,1.7998543905233766,0.9907587564632422,0.0,0.4068124418356982,0.5931875581643019,0.0411393810786049
10.4,3.24,1.500190086690444,1.191089660939199,2.108300919294095,0.6773329896217861,2.6554274145838663,1.7700606330774928,0.9766056265145941,0.0,0.4153076876969367,0.5846923123030634,0.0443592616237788
11.2,3.24,1.501890368465473,1.263616892757297,2.1820846586696985,0.6789478076092704,2.593548686169512,1.7268561944500782,0.9530270870138832,1.1102230246251565e-16,0.42677124905569347,0.5732287509443066,0.0459252716148124
12.0,3.24,1.502567949875347,1.324701506182844,2.2018189907781425,0.6639360933349537,2.497455186341031,1.6621246224160577,0.9152722879725921,3.3306690738754696e-16,0.44486828269346673,0.5551317173065338,0.0457444403484645
12.8,3.24,1.527963740087195,1.114287005200122,1.9059498923581775,0.6465054514790993,2.6135298288104534,1.710465870519486,0.9607017324634476,3.3306690738754696e-16,0.44127739737313637,0.558722602626864,0.0392926771287947
13.6,3.24,1.5316463401045954,1.1152775579450587,1.7973270696878394,0.6021703469020836,2.468326748482739,1.611551363948794,0.9035404913165906,2.220446049250313e-16,0.4718584283387731,0.5281415716612271,0.0396208336767878
14.4,3.24,1.528824408682044,1.195999582362392,1.8918608141605944,0.6066204780836558,2.418331104100183,1.5818239755767358,0.883077675862041,-3.3306690738754696e-16,0.4807041230108373,0.5192958769891624,0.0396849777612351
15.2,3.24,1.5260558506216957,1.2635129579283289,2.0829445621809537,0.6565567679960471,2.5157555493919976,1.6485343890704334,0.9225731756887544,1.1102230246251565e-16,0.458160439399156,0.5418395606008442,0.0417210871933746
16.0,3.24,1.5231561485366534,1.3217878591111365,2.1075445775554784,0.6411501060657648,2.428619282202684,1.5944650747304792,0.8873228992431723,-1.1102230246251565e-16,0.4742181182983289,0.5257818817016708,0.0435057656976677
16.8,3.24,1.5213414106530236,1.3729068193667717,2.1498582160965247,0.6364408355691253,2.3822944755193336,1.56591706426814,0.8680640886151059,-1.1102230246251565e-16,0.4833657539684728,0.516634246031527,0.0430336969740628
17.6,3.24,1.5408812121517095,1.2679119024066776,1.9372762459933621,0.6017030808715369,2.3543532989419815,1.527926539940303,0.8562660820888429,3.3306690738754696e-16,0.5049300416066693,0.49506995839333107,0.0407583243672751
18.4,3.24,1.5405182049703174,1.20297833384972,1.7169023663713,0.5270534086311096,2.198642550017877,1.4272097161359025,0.7878401472082655,-2.220446049250313e-16,0.5484854485880253,0.45151455141197433,0.0395745521139277
19.200000000000003,3.24,1.5372946556442435,1.2685122027208124,1.7875737798852471,0.5280994332137868,2.1663391274385595,1.4091892660166039,0.7730387048544165,0.0,0.5562776504902076,0.44372234950979234,0.0394517823820258
20.0,3.24,1.0,1.3261537967964965,1.3261537967964965,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0622911350603241
4.0,3.43,1.3919813139085462,1.052928468881864,1.9439668864277149,0.5909910402473242,2.569942461179629,1.846247816332738,0.9438835100104401,1.1102230246251565e-16,0.3503908420883356,0.6496091579116645,0.0433269536511276
4.8,3.43,1.3867536777861664,1.3330127461264274,2.361894213929536,0.6308119305140648,2.457114905484935,1.7718466839817644,0.8989878590246547,0.0,0.3637040575772469,0.6362959424227531,0.0392214294144329
5.6,3.43,1.3740934408415264,1.0489632309804584,2.16321781564346,0.6456278584060853,2.833715542926011,2.062243700974643,1.0415887632336092,2.220446049250313e-16,0.30510524800221034,0.6948947519977897,0.0448966554019783
6.4,3.43,1.4087661507323141,1.2368422574530327,2.310919384202189,0.6626057445350715,2.63214244655514,1.8684026764746455,0.9677981330301687,-2.220446049250313e-16,0.3541174953673597,0.6458825046326401,0.0493701123237778
7.2,3.43,1.4653978253010307,1.5397550802947837,2.1316908910796606,0.5248672585112203,2.02874810155139,1.3844350431833299,0.7074189040736519,-2.220446049250313e-16,0.5401704089489249,0.459829591051075,0.0543924255574514
8.0,3.43,1.4813765692618852,1.5891268740470006,2.1471718957695094,0.5182950878123923,2.0015835038206635,1.3511645488074502,0.6939386192000773,2.220446049250313e-16,0.5662918289614953,0.43370817103850506,0.0579949937206666
8.8,3.43,1.4893168004278452,1.1526414316992488,1.8912538445066107,0.6011783949803827,2.443670726242282,1.6407998120616605,0.8935013048360229,2.220446049250313e-16,0.4457939674455996,0.5542060325544007,0.045708166541255
9.6,3.43,1.496386181375876,1.1066533286499558,1.99181485275894,0.6628589207767436,2.6932772390101123,1.7998543908857376,0.9907587565478014,-2.220446049250313e-16,0.40681244168311964,0.5931875583168802,0.0411393810768655
10.4,3.43,1.5001900847823058,1.191089660939199,2.108300922809229,0.6773329896277428,2.6554274156336946,1.7700606360286846,0.9766056269099461,1.1102230246251565e-16,0.415307686226411,0.584692313773589,0.0443592616150101
11.2,3.43,1.5018903613158106,1.263616892757297,2.1820846686583035,0.678947806465184,2.593548685695176,1.7268562023548515,0.9530270868309924,-4.440892098500626e-16,0.4267712441425173,0.5732287558574825,0.045925271619012
12.0,3.43,1.5025679947167203,1.324701506182844,2.2018189115543723,0.6639360929703262,2.497455171011907,1.6621245626110601,0.9152722818346944,-2.220446049250313e-16,0.44486831828256335,0.5551316817174364,0.0457444404888519
12.8,3.43,1.5279634659446644,1.114287005200122,1.9059504007500436,0.6465054912187973,2.613530057030176,1.710466326768068,0.9607018197858536,4.440892098500626e-16,0.441277170507397,0.5587228294926033,0.0392926754132292
13.6,3.43,1.5316451386805185,1.1152775579450587,1.7973320427394635,0.6021718618103896,2.46833164197162,1.6115558229747904,0.9035424738272259,1.1102230246251565e-16,0.47185652486975094,0.5281434751302493,0.0396207944024452
14.4,3.43,1.5288305087870597,1.195999582362392,1.8918539765118814,0.6066209964218068,2.4183320129162866,1.5818182584771532,0.8830780516649785,-2.220446049250313e-16,0.480708436790983,0.5192915632090168,0.0396849703043702
15.2,3.43,1.5260454399248045,1.2635129579283289,2.0829498479771975,0.6565523888589324,2.5157447710781398,1.6485385724832038,0.9225688913547898,-1.1102230246251565e-16,0.4581551725034175,0.5418448274965826,0.0417211765670058
16.0,3.43,1.5234033703381813,1.3217878591111365,2.106679206634216,0.6409483416335958,2.428016100682076,1.5938103774465715,0.8870745044281795,3.3306690738754696e-16,0.47453386297519634,0.525466137024804,0.0435111693365305
16.8,3.43,1.5198440748379014,1.3729068193667717,2.154482547533771,0.6374147090589711,2.385069028735076,1.569285341977897,0.8692280667873279,0.0,0.48158563126009885,0.5184143687399013,0.0430086591186749
17.6,3.43,1.5333451063625898,1.2679119024066776,1.946628624197221,0.6016562491767584,2.354148950847825,1.5353027450111023,0.8561792824725556,2.220446049250313e-16,0.4992548892628968,0.5007451107371035,0.0407600933091185
18.4,3.43,1.5405182049703174,1.20297833384972,1.7169023663713,0.5270534086311096,2.198642550017877,1.4272097161359025,0.7878401472082655,-2.220446049250313e-16,0.5484854485880253,0.45151455141197433,0.0395745521139277
19.200000000000003,3.43,1.5372946556442435,1.2685122027208124,1.7875737798852471,0.5280994332137868,2.1663391274385595,1.4091892660166039,0.7730387048544165,0.0,0.5562776504902076,0.44372234950979234,0.0394517823820258
20.0,3.43,1.0,1.3261537967964965,1.3261537967964965,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0622911350603241
4.0,3.62,1.3916119428304907,1.052928468881864,1.9444374773503112,0.5908684920159587,2.569882471162892,1.8466947516531365,0.9438601667964088,2.220446049250313e-16,0.350118331051285,0.6498816689487152,0.043327459349255
4.8,3.62,1.3867723702067731,1.3330127461264274,2.3618458574942522,0.6308123500938632,2.457097718966378,1.7718104079330739,0.8989808644072581,-2.220446049250313e-16,0.36372188125484695,0.6362781187451528,0.039221566584119
5.6,3.62,1.3740985520270323,1.0489632309804584,2.1632104018690557,0.6456301210675053,2.833716371697551,2.062236633258459,1.0415890557017153,4.440892098500626e-16,0.3051087334821826,0.6948912665178177,0.0448966488365589
6.4,3.62,1.408766730920003,1.2368422574530327,2.310918550118699,0.6626059574978335,2.632142580555983,1.8684020021093537,0.9677981839395865,1.1102230246251565e-16,0.354117902283829,0.6458820977161711,0.049370111067076
7.2,3.62,1.4653978717444778,1.5397550802947837,2.131690843992096,0.5248672638240751,2.028748121035694,1.3844350126021259,0.707418913677754,1.1102230246251565e-16,0.5401704464168984,0.45982955358310185,0.0543924252962562
8.0,3.62,1.4813765729532269,1.5891268740470006,2.1471718937973243,0.5182950888837619,2.001583506969812,1.3511645475664007,0.6939386207734058,-1.1102230246251565e-16,0.5662918312684266,0.4337081687315731,0.057994993675044
8.8,3.62,1.489316800828339,1.1526414316992488,1.8912538435808075,0.6011783948496384,2.443670725703191,1.640799811258459,0.8935013046154159,3.3306690738754696e-16,0.44579396785663034,0.5542060321433699,0.0457081665462968
9.6,3.62,1.4963861815979347,1.1066533286499558,1.9918148522808987,0.6628589207460165,2.693277238763391,1.7998543904537672,0.990758756456195,0.0,0.4068124418705147,0.5931875581294853,0.0411393810787498
10.4,3.62,1.5001900851766103,1.191089660939199,2.1083009219870084,0.6773329895911242,2.655427415296042,1.7700606353383752,0.9766056267827904,-1.1102230246251565e-16,0.4153076865496173,0.5846923134503825,0.0443592616178303
11.2,3.62,1.501890360952749,1.263616892757297,2.1820846733667683,0.6789478079599033,2.593548690664536,1.726856206081032,0.9530270887470389,-2.220446049250313e-16,0.4267712430308491,0.5732287569691505,0.0459252715750145
12.0,3.62,1.502567969096623,1.324701506182844,2.2018189839572218,0.6639361034498887,2.4974552105524275,1.662124617267033,0.9152722976670188,3.3306690738754696e-16,0.44486829195796757,0.5551317080420328,0.0457444401267315
12.8,3.62,1.5279638537121618,1.114287005200122,1.9059496098069855,0.6465054056758127,2.6135296357143174,1.710465616948197,0.9607016585801725,0.0,0.44127750871537186,0.5587224912846281,0.0392926785803306
13.6,3.62,1.53164816211278,1.1152775579450587,1.797324124071616,0.6021700784301034,2.468325639428733,1.6115487227979859,0.9035400420023919,2.220446049250313e-16,0.47185997955610953,0.5281400204438906,0.0396208425778904
14.4,3.62,1.5288276500322133,1.195999582362392,1.8918604942119488,0.6066221977167291,2.4183358223602207,1.5818237080610524,0.8830796268998568,1.1102230246251565e-16,0.48070546183053453,0.5192945381694655,0.0396849390478079
15.2,3.62,1.5260361219770353,1.2635129579283289,2.0829545789763606,0.6565484692866795,2.5157351240522057,1.6485423168050435,0.9225650566874016,-1.1102230246251565e-16,0.4581504583753878,0.5418495416246121,0.0417212565605001
16.0,3.62,1.5233008753476982,1.3217878591111365,2.1074694521176873,0.6412081295218441,2.4287634653704915,1.594408238501221,0.8873822658508055,2.220446049250313e-16,0.4742934640415579,0.5257065359584423,0.043504474321973
16.8,3.62,1.5210630686501916,1.3729068193667717,2.152615182604492,0.6373988016939354,2.3849130975877704,1.567925187812343,0.8691626866063411,-5.551115123125783e-16,0.4825442740855976,0.5174557259144017,0.0430100650986142
17.6,3.62,1.53334510636259,1.2679119024066776,1.946628624197221,0.6016562491767586,2.3541489508478253,1.5353027450111023,0.8561792824725557,0.0,0.4992548892628967,0.5007451107371033,0.0407600933091185
