alpha,D,eta,mu,base_mu,delta_mu,delta_log_mu,acceptance_mismatch
0.775,17.6,4.0,4.4930673863524466e-08,5.5590071944080896e-08,-1.065939808055643e-08,-0.21288390211067218,0.0
0.8,17.6,4.0,4.4930674392136976e-08,5.5590071944080896e-08,-1.065939755194392e-08,-0.21288389034560262,0.0
0.825,17.6,4.0,4.493067492074949e-08,5.5590071944080896e-08,-1.0659397023331404e-08,-0.2128838785805329,0.0
0.85,17.6,4.0,4.493067544936201e-08,5.5590071944080896e-08,-1.0659396494718887e-08,-0.21288386681546348,0.0
0.875,17.6,4.0,4.493067597797453e-08,5.5590071944080896e-08,-1.0659395966106364e-08,-0.2128838550503939,0.0
0.9,17.6,4.0,4.493067650658707e-08,5.5590071944080896e-08,-1.0659395437493827e-08,-0.2128838432853242,0.0
0.65,18.4,0.2,4.493067122046202e-08,5.5590071944080896e-08,-1.0659400723618875e-08,-0.21288396093602022,0.0
0.675,18.4,0.2,4.49306717490745e-08,5.5590071944080896e-08,-1.0659400195006398e-08,-0.2128839491709505,0.0
0.7,18.4,0.2,4.493067227768698e-08,5.5590071944080896e-08,-1.0659399666393915e-08,-0.2128839374058809,0.0
0.725,18.4,0.2,4.493067280629947e-08,5.5590071944080896e-08,-1.0659399137781424e-08,-0.21288392564081132,0.0
0.75,18.4,0.2,4.493067333491197e-08,5.5590071944080896e-08,-1.0659398609168928e-08,-0.21288391387574176,0.0
0.775,18.4,0.2,4.4930673863524466e-08,5.5590071944080896e-08,-1.065939808055643e-08,-0.21288390211067218,0.0
0.8,18.4,0.2,4.4930674392136976e-08,5.5590071944080896e-08,-1.065939755194392e-08,-0.21288389034560262,0.0
0.825,18.4,0.2,4.493067492074949e-08,5.5590071944080896e-08,-1.0659397023331404e-08,-0.2128838785805329,0.0
0.85,18.4,0.2,4.493067544936201e-08,5.5590071944080896e-08,-1.0659396494718887e-08,-0.21288386681546348,0.0
0.875,18.4,0.2,4.493067597797453e-08,5.5590071944080896e-08,-1.0659395966106364e-08,-0.2128838550503939,0.0
0.9,18.4,0.2,4.493067650658707e-08,5.5590071944080896e-08,-1.0659395437493827e-08,-0.2128838432853242,0.0
0.65,18.4,0.6,4.493067122046202e-08,5.5590071944080896e-08,-1.0659400723618875e-08,-0.21288396093602022,0.0
0.675,18.4,0.6,4.49306717490745e-08,5.5590071944080896e-08,-1.0659400195006398e-08,-0.2128839491709505,0.0
0.7,18.4,0.6,4.493067227768698e-08,5.5590071944080896e-08,-1.0659399666393915e-08,-0.2128839374058809,0.0
0.725,18.4,0.6,4.493067280629947e-08,5.5590071944080896e-08,-1.0659399137781424e-08,-0.21288392564081132,0.0
0.75,18.4,0.6,4.493067333491197e-08,5.5590071944080896e-08,-1.0659398609168928e-08,-0.21288391387574176,0.0
0.775,18.4,0.6,4.4930673863524466e-08,5.5590071944080896e-08,-1.065939808055643e-08,-0.21288390211067218,0.0
0.8,18.4,0.6,4.4930674392136976e-08,5.5590071944080896e-08,-1.065939755194392e-08,-0.21288389034560262,0.0
0.825,18.4,0.6,4.493067492074949e-08,5.5590071944080896e-08,-1.0659397023331404e-08,-0.2128838785805329,0.0
0.85,18.4,0.6,4.493067544936201e-08,5.5590071944080896e-08,-1.0659396494718887e-08,-0.21288386681546348,0.0
0.875,18.4,0.6,4.493067597797453e-08,5.5590071944080896e-08,-1.0659395966106364e-08,-0.2128838550503939,0.0
0.9,18.4,0.6,4.493067650658707e-08,5.5590071944080896e-08,-1.0659395437493827e-08,-0.2128838432853242,0.0
0.65,18.4,1.0,4.493067122046202e-08,5.5590071944080896e-08,-1.0659400723618875e-08,-0.21288396093602022,0.0
0.675,18.4,1.0,4.49306717490745e-08,5.5590071944080896e-08,-1.0659400195006398e-08,-0.2128839491709505,0.0
0.7,18.4,1.0,4.493067227768698e-08,5.5590071944080896e-08,-1.0659399666393915e-08,-0.2128839374058809,0.0
0.725,18.4,1.0,4.493067280629947e-08,5.5590071944080896e-08,-1.0659399137781424e-08,-0.21288392564081132,0.0
0.75,18.4,1.0,4.493067333491197e-08,5.5590071944080896e-08,-1.0659398609168928e-08,-0.21288391387574176,0.0
0.775,18.4,1.0,4.4930673863524466e-08,5.5590071944080896e-08,-1.065939808055643e-08,-0.21288390211067218,0.0
0.8,18.4,1.0,4.4930674392136976e-08,5.5590071944080896e-08,-1.065939755194392e-08,-0.21288389034560262,0.0
0.825,18.4,1.0,4.493067492074949e-08,5.5590071944080896e-08,-1.0659397023331404e-08,-0.2128838785805329,0.0
0.85,18.4,1.0,4.493067544936201e-08,5.5590071944080896e-08,-1.0659396494718887e-08,-0.21288386681546348,0.0
0.875,18.4,1.0,4.493067597797453e-08,5.5590071944080896e-08,-1.0659395966106364e-08,-0.2128838550503939,0.0
0.9,18.4,1.0,4.493067650658707e-08,5.5590071944080896e-08,-1.0659395437493827e-08,-0.2128838432853242,0.0
0.65,18.4,2.0,4.493067122046202e-08,5.5590071944080896e-08,-1.0659400723618875e-08,-0.21288396093602022,0.0
0.675,18.4,2.0,4.49306717490745e-08,5.5590071944080896e-08,-1.0659400195006398e-08,-0.2128839491709505,0.0
0.7,18.4,2.0,4.493067227768698e-08,5.5590071944080896e-08,-1.0659399666393915e-08,-0.2128839374058809,0.0
0.725,18.4,2.0,4.493067280629947e-08,5.5590071944080896e-08,-1.0659399137781424e-08,-0.21288392564081132,0.0
0.75,18.4,2.0,4.493067333491197e-08,5.5590071944080896e-08,-1.0659398609168928e-08,-0.21288391387574176,0.0
0.775,18.4,2.0,4.4930673863524466e-08,5.5590071944080896e-08,-1.065939808055643e-08,-0.21288390211067218,0.0
0.8,18.4,2.0,4.4930674392136976e-08,5.5590071944080896e-08,-1.065939755194392e-08,-0.21288389034560262,0.0
0.825,18.4,2.0,4.493067492074949e-08,5.5590071944080896e-08,-1.0659397023331404e-08,-0.2128838785805329,0.0
0.85,18.4,2.0,4.493067544936201e-08,5.5590071944080896e-08,-1.0659396494718887e-08,-0.21288386681546348,0.0
0.875,18.4,2.0,4.493067597797453e-08,5.5590071944080896e-08,-1.0659395966106364e-08,-0.2128838550503939,0.0
0.9,18.4,2.0,4.493067650658707e-08,5.5590071944080896e-08,-1.0659395437493827e-08,-0.2128838432853242,0.0
0.65,18.4,4.0,4.493067122046202e-08,5.5590071944080896e-08,-1.0659400723618875e-08,-0.21288396093602022,0.0
0.675,18.4,4.0,4.49306717490745e-08,5.5590071944080896e-08,-1.0659400195006398e-08,-0.2128839491709505,0.0
0.7,18.4,4.0,4.493067227768698e-08,5.5590071944080896e-08,-1.0659399666393915e-08,-0.2128839374058809,0.0
0.725,18.4,4.0,4.493067280629947e-08,5.5590071944080896e-08,-1.0659399137781424e-08,-0.21288392564081132,0.0
0.75,18.4,4.0,4.493067333491197e-08,5.5590071944080896e-08,-1.0659398609168928e-08,-0.21288391387574176,0.0
0.775,18.4,4.0,4.4930673863524466e-08,5.5590071944080896e-08,-1.065939808055643e-08,-0.21288390211067218,0.0
0.8,18.4,4.0,4.4930674392136976e-08,5.5590071944080896e-08,-1.065939755194392e-08,-0.21288389034560262,0.0
0.825,18.4,4.0,4.493067492074949e-08,5.5590071944080896e-08,-1.0659397023331404e-08,-0.2128838785805329,0.0
0.85,18.4,4.0,4.493067544936201e-08,5.5590071944080896e-08,-1.0659396494718887e-08,-0.21288386681546348,0.0
0.875,18.4,4.0,4.493067597797453e-08,5.5590071944080896e-08,-1.0659395966106364e-08,-0.2128838550503939,0.0
0.9,18.4,4.0,4.493067650658707e-08,5.5590071944080896e-08,-1.0659395437493827e-08,-0.2128838432853242,0.0
0.65,19.200000000000003,0.2,4.493067122046202e-08,5.5590071944080896e-08,-1.0659400723618875e-08,-0.21288396093602022,0.0
0.675,19.200000000000003,0.2,4.49306717490745e-08,5.5590071944080896e-08,-1.0659400195006398e-08,-0.2128839491709505,0.0
0.7,19.200000000000003,0.2,4.493067227768698e-08,5.5590071944080896e-08,-1.0659399666393915e-08,-0.2128839374058809,0.0
0.725,19.200000000000003,0.2,4.493067280629947e-08,5.5590071944080896e-08,-1.0659399137781424e-08,-0.21288392564081132,0.0
0.75,19.200000000000003,0.2,4.493067333491197e-08,5.5590071944080896e-08,-1.0659398609168928e-08,-0.21288391387574176,0.0
0.775,19.200000000000003,0.2,4.4930673863524466e-08,5.5590071944080896e-08,-1.065939808055643e-08,-0.21288390211067218,0.0
0.8,19.200000000000003,0.2,4.4930674392136976e-08,5.5590071944080896e-08,-1.065939755194392e-08,-0.21288389034560262,0.0
0.825,19.200000000000003,0.2,4.493067492074949e-08,5.5590071944080896e-08,-1.0659397023331404e-08,-0.2128838785805329,0.0
0.85,19.200000000000003,0.2,4.493067544936201e-08,5.5590071944080896e-08,-1.0659396494718887e-08,-0.21288386681546348,0.0
0.875,19.200000000000003,0.2,4.493067597797453e-08,5.5590071944080896e-08,-1.0659395966106364e-08,-0.2128838550503939,0.0
0.9,19.200000000000003,0.2,4.493067650658707e-08,5.5590071944080896e-08,-1.0659395437493827e-08,-0.2128838432853242,0.0
0.65,19.200000000000003,0.6,4.493067122046202e-08,5.5590071944080896e-08,-1.0659400723618875e-08,-0.21288396093602022,0.0
0.675,19.200000000000003,0.6,4.49306717490745e-08,5.5590071944080896e-08,-1.0659400195006398e-08,-0.2128839491709505,0.0
0.7,19.200000000000003,0.6,4.493067227768698e-08,5.5590071944080896e-08,-1.0659399666393915e-08,-0.2128839374058809,0.0
0.725,19.200000000000003,0.6,4.493067280629947e-08,5.5590071944080896e-08,-1.0659399137781424e-08,-0.21288392564081132,0.0
0.75,19.200000000000003,0.6,4.493067333491197e-08,5.5590071944080896e-08,-1.0659398609168928e-08,-0.21288391387574176,0.0
0.775,19.200000000000003,0.6,4.4930673863524466e-08,5.5590071944080896e-08,-1.065939808055643e-08,-0.21288390211067218,0.0
0.8,19.200000000000003,0.6,4.4930674392136976e-08,5.5590071944080896e-08,-1.065939755194392e-08,-0.21288389034560262,0.0
0.825,19.200000000000003,0.6,4.493067492074949e-08,5.5590071944080896e-08,-1.0659397023331404e-08,-0.2128838785805329,0.0
0.85,19.200000000000003,0.6,4.493067544936201e-08,5.5590071944080896e-08,-1.0659396494718887e-08,-0.21288386681546348,0.0
0.875,19.200000000000003,0.6,4.493067597797453e-08,5.5590071944080896e-08,-1.0659395966106364e-08,-0.2128838550503939,0.0
0.9,19.200000000000003,0.6,4.493067650658707e-08,5.5590071944080896e-08,-1.0659395437493827e-08,-0.2128838432853242,0.0
0.65,19.200000000000003,1.0,4.493067122046202e-08,5.5590071944080896e-08,-1.0659400723618875e-08,-0.21288396093602022,0.0
0.675,19.200000000000003,1.0,4.49306717490745e-08,5.5590071944080896e-08,-1.0659400195006398e-08,-0.2128839491709505,0.0
0.7,19.200000000000003,1.0,4.493067227768698e-08,5.5590071944080896e-08,-1.0659399666393915e-08,-0.2128839374058809,0.0
0.725,19.200000000000003,1.0,4.493067280629947e-08,5.5590071944080896e-08,-1.0659399137781424e-08,-0.21288392564081132,0.0
0.75,19.200000000000003,1.0,4.493067333491197e-08,5.5590071944080896e-08,-1.0659398609168928e-08,-0.21288391387574176,0.0
0.775,19.200000000000003,1.0,4.4930673863524466e-08,5.5590071944080896e-08,-1.065939808055643e-08,-0.21288390211067218,0.0
0.8,19.200000000000003,1.0,4.4930674392136976e-08,5.5590071944080896e-08,-1.065939755194392e-08,-0.21288389034560262,0.0
0.825,19.200000000000003,1.0,4.493067492074949e-08,5.5590071944080896e-08,-1.0659397023331404e-08,-0.2128838785805329,0.0
0.85,19.200000000000003,1.0,4.493067544936201e-08,5.5590071944080896e-08,-1.0659396494718887e-08,-0.21288386681546348,0.0
0.875,19.200000000000003,1.0,4.493067597797453e-08,5.5590071944080896e-08,-1.0659395966106364e-08,-0.2128838550503939,0.0
0.9,19.200000000000003,1.0,4.493067650658707e-08,5.5590071944080896e-08,-1.0659395437493827e-08,-0.2128838432853242,0.0
0.65,19.200000000000003,2.0,4.493067122046202e-08,5.5590071944080896e-08,-1.0659400723618875e-08,-0.21288396093602022,0.0
0.675,19.200000000000003,2.0,4.49306717490745e-08,5.5590071944080896e-08,-1.0659400195006398e-08,-0.2128839491709505,0.0
0.7,19.200000000000003,2.0,4.493067227768698e-08,5.5590071944080896e-08,-1.0659399666393915e-08,-0.2128839374058809,0.0
0.725,19.200000000000003,2.0,4.493067280629947e-08,5.5590071944080896e-08,-1.0659399137781424e-08,-0.21288392564081132,0.0
0.75,19.200000000000003,2.0,4.493067333491197e-08,5.5590071944080896e-08,-1.0659398609168928e-08,-0.21288391387574176,0.0
0.775,19.200000000000003,2.0,4.4930673863524466e-08,5.5590071944080896e-08,-1.065939808055643e-08,-0.21288390211067218,0.0
0.8,19.200000000000003,2.0,4.4930674392136976e-08,5.5590071944080896e-08,-1.065939755194392e-08,-0.21288389034560262,0.0
0.825,19.200000000000003,2.0,4.493067492074949e-08,5.5590071944080896e-08,-1.0659397023331404e-08,-0.2128838785805329,0.0
0.85,19.200000000000003,2.0,4.493067544936201e-08,5.5590071944080896e-08,-1.0659396494718887e-08,-0.21288386681546348,0.0
0.875,19.200000000000003,2.0,4.493067597797453e-08,5.5590071944080896e-08,-1.0659395966106364e-08,-0.2128838550503939,0.0
0.9,19.200000000000003,2.0,4.493067650658707e-08,5.5590071944080896e-08,-1.0659395437493827e-08,-0.2128838432853242,0.0
0.65,19.200000000000003,4.0,4.493067122046202e-08,5.5590071944080896e-08,-1.0659400723618875e-08,-0.21288396093602022,0.0
0.675,19.200000000000003,4.0,4.49306717490745e-08,5.5590071944080896e-08,-1.0659400195006398e-08,-0.2128839491709505,0.0
0.7,19.200000000000003,4.0,4.493067227768698e-08,5.5590071944080896e-08,-1.0659399666393915e-08,-0.2128839374058809,0.0
0.725,19.200000000000003,4.0,4.493067280629947e-08,5.5590071944080896e-08,-1.0659399137781424e-08,-0.21288392564081132,0.0
0.75,19.200000000000003,4.0,4.493067333491197e-08,5.5590071944080896e-08,-1.0659398609168928e-08,-0.21288391387574176,0.0
0.775,19.200000000000003,4.0,4.4930673863524466e-08,5.5590071944080896e-08,-1.065939808055643e-08,-0.21288390211067218,0.0
0.8,19.200000000000003,4.0,4.4930674392136976e-08,5.5590071944080896e-08,-1.065939755194392e-08,-0.21288389034560262,0.0
0.825,19.200000000000003,4.0,4.493067492074949e-08,5.5590071944080896e-08,-1.0659397023331404e-08,-0.2128838785805329,0.0
0.85,19.200000000000003,4.0,4.493067544936201e-08,5.5590071944080896e-08,-1.0659396494718887e-08,-0.21288386681546348,0.0
0.875,19.200000000000003,4.0,4.493067597797453e-08,5.5590071944080896e-08,-1.0659395966106364e-08,-0.2128838550503939,0.0
0.9,19.200000000000003,4.0,4.493067650658707e-08,5.5590071944080896e-08,-1.0659395437493827e-08,-0.2128838432853242,0.0
0.65,20.0,0.2,4.493067122046202e-08,5.5590071944080896e-08,-1.0659400723618875e-08,-0.21288396093602022,0.0
0.675,20.0,0.2,4.49306717490745e-08,5.5590071944080896e-08,-1.0659400195006398e-08,-0.2128839491709505,0.0
0.7,20.0,0.2,4.493067227768698e-08,5.5590071944080896e-08,-1.0659399666393915e-08,-0.2128839374058809,0.0
0.725,20.0,0.2,4.493067280629947e-08,5.5590071944080896e-08,-1.0659399137781424e-08,-0.21288392564081132,0.0
0.75,20.0,0.2,4.493067333491197e-08,5.5590071944080896e-08,-1.0659398609168928e-08,-0.21288391387574176,0.0
0.775,20.0,0.2,4.4930673863524466e-08,5.5590071944080896e-08,-1.065939808055643e-08,-0.21288390211067218,0.0
0.8,20.0,0.2,4.4930674392136976e-08,5.5590071944080896e-08,-1.065939755194392e-08,-0.21288389034560262,0.0
0.825,20.0,0.2,4.493067492074949e-08,5.5590071944080896e-08,-1.0659397023331404e-08,-0.2128838785805329,0.0
0.85,20.0,0.2,4.493067544936201e-08,5.5590071944080896e-08,-1.0659396494718887e-08,-0.21288386681546348,0.0
0.875,20.0,0.2,4.493067597797453e-08,5.5590071944080896e-08,-1.0659395966106364e-08,-0.2128838550503939,0.0
0.9,20.0,0.2,4.493067650658707e-08,5.5590071944080896e-08,-1.0659395437493827e-08,-0.2128838432853242,0.0
0.65,20.0,0.6,4.493067122046202e-08,5.5590071944080896e-08,-1.0659400723618875e-08,-0.21288396093602022,0.0
0.675,20.0,0.6,4.49306717490745e-08,5.5590071944080896e-08,-1.0659400195006398e-08,-0.2128839491709505,0.0
0.7,20.0,0.6,4.493067227768698e-08,5.5590071944080896e-08,-1.0659399666393915e-08,-0.2128839374058809,0.0
0.725,20.0,0.6,4.493067280629947e-08,5.5590071944080896e-08,-1.0659399137781424e-08,-0.21288392564081132,0.0
0.75,20.0,0.6,4.493067333491197e-08,5.5590071944080896e-08,-1.0659398609168928e-08,-0.21288391387574176,0.0
0.775,20.0,0.6,4.4930673863524466e-08,5.5590071944080896e-08,-1.065939808055643e-08,-0.21288390211067218,0.0
0.8,20.0,0.6,4.4930674392136976e-08,5.5590071944080896e-08,-1.065939755194392e-08,-0.21288389034560262,0.0
0.825,20.0,0.6,4.493067492074949e-08,5.5590071944080896e-08,-1.0659397023331404e-08,-0.2128838785805329,0.0
0.85,20.0,0.6,4.493067544936201e-08,5.5590071944080896e-08,-1.0659396494718887e-08,-0.21288386681546348,0.0
0.875,20.0,0.6,4.493067597797453e-08,5.5590071944080896e-08,-1.0659395966106364e-08,-0.2128838550503939,0.0
0.9,20.0,0.6,4.493067650658707e-08,5.5590071944080896e-08,-1.0659395437493827e-08,-0.2128838432853242,0.0
0.65,20.0,1.0,4.493067122046202e-08,5.5590071944080896e-08,-1.0659400723618875e-08,-0.21288396093602022,0.0
0.675,20.0,1.0,4.49306717490745e-08,5.5590071944080896e-08,-1.0659400195006398e-08,-0.2128839491709505,0.0
0.7,20.0,1.0,4.493067227768698e-08,5.5590071944080896e-08,-1.0659399666393915e-08,-0.2128839374058809,0.0
0.725,20.0,1.0,4.493067280629947e-08,5.5590071944080896e-08,-1.0659399137781424e-08,-0.21288392564081132,0.0
0.75,20.0,1.0,4.493067333491197e-08,5.5590071944080896e-08,-1.0659398609168928e-08,-0.21288391387574176,0.0
0.775,20.0,1.0,4.4930673863524466e-08,5.5590071944080896e-08,-1.065939808055643e-08,-0.21288390211067218,0.0
0.8,20.0,1.0,4.4930674392136976e-08,5.5590071944080896e-08,-1.065939755194392e-08,-0.21288389034560262,0.0
0.825,20.0,1.0,4.493067492074949e-08,5.5590071944080896e-08,-1.0659397023331404e-08,-0.2128838785805329,0.0
0.85,20.0,1.0,4.493067544936201e-08,5.5590071944080896e-08,-1.0659396494718887e-08,-0.21288386681546348,0.0
0.875,20.0,1.0,4.493067597797453e-08,5.5590071944080896e-08,-1.0659395966106364e-08,-0.2128838550503939,0.0
0.9,20.0,1.0,4.493067650658707e-08,5.5590071944080896e-08,-1.0659395437493827e-08,-0.2128838432853242,0.0
0.65,20.0,2.0,4.493067122046202e-08,5.5590071944080896e-08,-1.0659400723618875e-08,-0.21288396093602022,0.0
0.675,20.0,2.0,4.49306717490745e-08,5.5590071944080896e-08,-1.0659400195006398e-08,-0.2128839491709505,0.0
0.7,20.0,2.0,4.493067227768698e-08,5.5590071944080896e-08,-1.0659399666393915e-08,-0.2128839374058809,0.0
0.725,20.0,2.0,4.493067280629947e-08,5.5590071944080896e-08,-1.0659399137781424e-08,-0.21288392564081132,0.0
0.75,20.0,2.0,4.493067333491197e-08,5.5590071944080896e-08,-1.0659398609168928e-08,-0.21288391387574176,0.0
0.775,20.0,2.0,4.4930673863524466e-08,5.5590071944080896e-08,-1.065939808055643e-08,-0.21288390211067218,0.0
0.8,20.0,2.0,4.4930674392136976e-08,5.5590071944080896e-08,-1.065939755194392e-08,-0.21288389034560262,0.0
0.825,20.0,2.0,4.493067492074949e-08,5.5590071944080896e-08,-1.0659397023331404e-08,-0.2128838785805329,0.0
0.85,20.0,2.0,4.493067544936201e-08,5.5590071944080896e-08,-1.0659396494718887e-08,-0.21288386681546348,0.0
0.875,20.0,2.0,4.493067597797453e-08,5.5590071944080896e-08,-1.0659395966106364e-08,-0.2128838550503939,0.0
0.9,20.0,2.0,4.493067650658707e-08,5.5590071944080896e-08,-1.0659395437493827e-08,-0.2128838432853242,0.0
0.65,20.0,4.0,4.493067122046202e-08,5.5590071944080896e-08,-1.0659400723618875e-08,-0.21288396093602022,0.0
0.675,20.0,4.0,4.49306717490745e-08,5.5590071944080896e-08,-1.0659400195006398e-08,-0.2128839491709505,0.0
0.7,20.0,4.0,4.493067227768698e-08,5.5590071944080896e-08,-1.0659399666393915e-08,-0.2128839374058809,0.0
0.725,20.0,4.0,4.493067280629947e-08,5.5590071944080896e-08,-1.0659399137781424e-08,-0.21288392564081132,0.0
0.75,20.0,4.0,4.493067333491197e-08,5.5590071944080896e-08,-1.0659398609168928e-08,-0.21288391387574176,0.0
0.775,20.0,4.0,4.4930673863524466e-08,5.5590071944080896e-08,-1.065939808055643e-08,-0.21288390211067218,0.0
0.8,20.0,4.0,4.4930674392136976e-08,5.5590071944080896e-08,-1.065939755194392e-08,-0.21288389034560262,0.0
0.825,20.0,4.0,4.493067492074949e-08,5.5590071944080896e-08,-1.0659397023331404e-08,-0.2128838785805329,0.0
0.85,20.0,4.0,4.493067544936201e-08,5.5590071944080896e-08,-1.0659396494718887e-08,-0.21288386681546348,0.0
0.875,20.0,4.0,4.493067597797453e-08,5.5590071944080896e-08,-1.0659395966106364e-08,-0.2128838550503939,0.0
0.9,20.0,4.0,4.493067650658707e-08,5.5590071944080896e-08,-1.0659395437493827e-08,-0.2128838432853242,0.0
