r,sigma_eff,sigma_plummer_fit
0.7654784240150094,0.047503898380121486,0.0973834200999658
0.7704815509693559,0.046682771201033854,0.09532539245873586
0.7754846779237023,0.04587999712293561,0.09331492275157859
0.7804878048780488,0.045095078750360035,0.0913508738902622
0.7854909318323953,0.04432753436939169,0.08943213466042932
0.7904940587867417,0.04357689738947142,0.08755761927587905
0.7954971857410882,0.04284271580710461,0.08572626693017699
0.8005003126954346,0.04212455169054518,0.08393704134648262
0.8055034396497811,0.04142198068456975,0.08218893032641945
0.8105065666041276,0.04073459153449534,0.08048094529875065
0.815509693558474,0.04006198562863203,0.07881212086856458
0.8205128205128205,0.03940377655839812,0.07718151436762
0.8255159474671669,0.03875958969535897,0.07558820540644749
0.8305190744215134,0.03812906178448441,0.074031295428756
0.8355222013758599,0.037511840552950135,0.0725099072686457
0.8405253283302063,0.03690758433383854,0.07102318471108568
0.8455284552845529,0.03631596170412283,0.06957029205607394
0.8505315822388994,0.03573665113634587,0.06815041368685801
0.8555347091932458,0.0351693406634299,0.06676275364255896
0.8605378361475923,0.03461372755607968,0.06540653519550761
0.8655409631019387,0.03406951801226348,0.0640810004335696
0.8705440900562852,0.03353642685828011,0.06278540984770628
0.8755472170106317,0.03301417726094082,0.061519041924990726
0.8805503439649781,0.03250250045041591,0.06028119274727203
0.8855534709193246,0.03200113545331513,0.059071175595656375
0.890556597873671,0.03150982883558966,0.05788832056095128
0.8955597248280175,0.031028334454861316,0.0567319741601977
0.900562851782364,0.030556413221801675,0.05560149895939563
0.9055659787367104,0.030093832870199802,0.05449627320250951
0.9105691056910569,0.029640367735373107,0.05341569044682402
0.9155722326454033,0.02919579854059009,0.05235915920470414
0.9205753595997499,0.02875991219118867,0.05132610259179924
0.9255784865540964,0.028332501576086327,0.05031595798171703
0.9305816135084428,0.027913365376391934,0.049328176667181624
0.9355847404627893,0.02750230788084096,0.04836222352767718
0.9405878674171357,0.02709913880778773,0.047417576703569185
0.9455909943714822,0.026703673133499525,0.046493727276685395
0.9505941213258287,0.02631573092650807,0.04559017895732906
0.9555972482801751,0.02593513718778402,0.04470644777768953
0.9606003752345216,0.025561721696510248,0.04384206179160792
0.965603502188868,0.02519531886123863,0.04299656078064822
0.9706066291432145,0.024835767576224053,0.04216949596641868
0.975609756097561,0.02448291108273827,0.04136042972908264
0.9806128830519074,0.024136596835173912,0.040568935331992524
0.9856160100062539,0.023796676371756937,0.03979459665237728
0.9906191369606003,0.02346300518969343,0.039037007918008196
0.9956222639149468,0.02313544262458353,0.0382957734497659
1.0006253908692933,0.022813851733942257,0.037570507410027
1.0056285178236397,0.02249809918467344,0.036860833556786966
1.0106316447779862,0.02218805514434922,0.03616638500343303
1.0156347717323326,0.02188359317615364,0.03548680398407898
1.020637898686679,0.021584590137354333,0.03482174162437206
1.0256410256410255,0.021290926081172126,0.034170857717680594
1.030644152595372,0.02100248416192313,0.033533820506569965
1.0356472795497185,0.02071915054331346,0.03291030646947362
1.040650406504065,0.02044081430977098,0.03230000011246497
1.0456535334584116,0.020167367380703387,0.031702593766035715
1.050656660412758,0.019898704427576328,0.03111778738678604
1.0556597873671045,0.019634722793709123,0.030545288363931257
1.060662914321451,0.019375322416690183,0.029984811330530745
1.0656660412757974,0.019120405753317644,0.029436077979344145
1.070669168230144,0.018869877706974708,0.0288988168832208
1.0756722951844904,0.018623645557352457,0.02837276331992857
1.0806754221388368,0.018381618892436648,0.027857659101329094
1.0856785490931833,0.018143709542677813,0.027353252406806795
1.0906816760475297,0.017909831517267553,0.02685929762086027
1.0956848030018762,0.017679900942446484,0.026375555174765173
1.1006879299562227,0.017453836001772412,0.025901791392218806
1.1056910569105691,0.017231556878280027,0.025437778338877823
1.1106941838649156,0.017012985698465877,0.0249832936757012
1.115697310819262,0.016798046478035105,0.024538120516012167
1.1207004377736085,0.016586665069348673,0.024102047286193626
1.125703564727955,0.016378769110512295,0.023674867589933094
1.1307066916823014,0.016174287976050264,0.023256380075934432
1.1357098186366479,0.01597315272910983,0.022846388309014642
1.1407129455909943,0.015775296075143504,0.02244470064450592
1.1457160725453408,0.015580652317018849,0.02205113010588382
1.1507191994996873,0.015389157311507069,0.021665494265544382
1.1557223264540337,0.015200748427103615,0.02128761512865393
1.1607254534083802,0.015015364503135741,0.02091731901999718
1.1657285803627266,0.014832945810113443,0.020554436473750083
1.170731707317073,0.014653434011282133,0.02019880212610584
1.1757348342714196,0.014476772125336667,0.019850254610683463
1.180737961225766,0.014302904490257912,0.01950863645665001
1.1857410881801125,0.014131776728234437,0.01917379398948869
1.190744215134459,0.013963335711633381,0.018845577234346822
1.1957473420888054,0.013797529529985664,0.01852383982189858
1.200750469043152,0.013634307457952098,0.018208438896659282
1.2057535959974985,0.013473619924238192,0.017899235027688993
1.210756722951845,0.01331541848142642,0.01759609212162473
1.2157598499061915,0.01315965577669609,0.017298877337981928
1.220762976860538,0.013006285523401835,0.017007461006667144
1.2257661038148844,0.012855262473482799,0.016721716547645087
1.2307692307692308,0.012706542390675677,0.01644152039270472
1.2357723577235773,0.012560082024505658,0.01616675190927019
1.2407754846779238,0.012415839085030213,0.01589729332620361
1.2457786116322702,0.012273772218311557,0.015633029661548163
1.2507817385866167,0.012133840982594577,0.015373848652161024
1.2557848655409631,0.011996005825167626,0.015119640685186798
1.2607879924953096,0.011860228059884537,0.014870298731323566
1.265791119449656,0.011726469845326947,0.014625718279834535
1.2707942464040025,0.011594694163586603,0.014385797275259607
1.275797373358349,0.011464864799648236,0.0141504360557822
1.2808005003126954,0.011336946321354095,0.013919537293207862
1.285803627267042,0.011210904059931944,0.013693005934512144
1.2908067542213884,0.011086704091068968,0.01347074914491648
1.2958098811757348,0.010964313216514589,0.013252676252451582
1.3008130081300813,0.010843698946195796,0.013038698693969111
1.3058161350844277,0.010724829480829166,0.012828729962563326
1.3108192620387742,0.010607673695014221,0.012622685556365181
1.3158223889931207,0.010492201120793425,0.012420482928672738
1.320825515947467,0.010378381931664396,0.012222041439382124
1.3258286429018136,0.010266186927030668,0.012027282307684706
1.33083176985616,0.010155587517077541,0.011836128565996732
1.3358348968105065,0.01004655570806017,0.011648505015088562
1.340838023764853,0.0099390640879914,0.011464338180381749
1.3458411507191994,0.009833085812717303,0.01128355626938266
1.3508442776735459,0.009728594592368741,0.011106089130222428
1.3558474046278923,0.009625564678177663,0.010931868211273763
1.3608505315822388,0.009523970849647297,0.010760826521815862
1.3658536585365855,0.009423788402065564,0.01059289859371944
1.370856785490932,0.009324993134351693,0.010428020444124662
1.3758599124452784,0.009227561337225928,0.010266129539085496
1.3808630393996248,0.009131469781693038,0.010107164758154643
1.3858661663539713,0.009036695707830155,0.00995106635988397
1.3908692933083178,0.008943216813870183,0.009797775948215931
1.3958724202626642,0.008851011245571994,0.009647236439742279
1.4008755472170107,0.008760057585869098,0.009499392031806773
1.4058786741713571,0.008670334844788683,0.009354188171429514
1.4108818011257036,0.008581822449633134,0.009211571525030786
1.41588492808005,0.008494500235416497,0.009071489948933238
1.4208880550343965,0.008408348435548456,0.008933892460621443
1.425891181988743,0.008323347672758757,0.008798729210738819
1.4308943089430894,0.008239478950255164,0.008665951455802096
1.435897435897436,0.008156723643108266,0.008535511531614247
1.4409005628517824,0.008075063489856628,0.008407362827357271
1.4459036898061288,0.007994480584326098,0.008281459760346686
1.4509068167604753,0.007914957367657125,0.008157757751430137
1.4559099437148217,0.007836476620534208,0.0080362132010129
1.4609130706691682,0.007759021455611838,0.007916783465693692
1.4659161976235147,0.007682575310131335,0.007799426835494487
1.4709193245778611,0.0076071219387232715,0.007684102511668579
1.4759224515322076,0.007532645406390267,0.007570770585071471
1.480925578486554,0.007459130081665147,0.0074593920150797235
1.4859287054409005,0.007386560629939581,0.007349928609043201
1.490931832395247,0.007314922006958475,0.007242343002256472
1.4959349593495934,0.007244199452475519,0.007136598638435794
1.5009380863039399,0.00717437848406547,0.007032659750688071
1.5059412132582863,0.007105444891088866,0.006930491342958978
1.5109443402126328,0.007037384728804965,0.006830059171947386
1.5159474671669793,0.006970184312628863,0.00673132972947395
1.520950594121326,0.006903830212528896,0.006634270225291675
1.5259537210756724,0.0068383092475604685,0.006538848570327031
