D,eta,coeff_l1,coeff_l2,parent_kernel_k_part,parent_kernel_g_schur,parent_kernel_s_part,parent_kernel_s_schur,parent_kernel_response_action,parent_kernel_response_weight,parent_kernel_cross_xi,parent_kernel_coeff_share,parent_kernel_tree_share,eymh_parented_prefactor_diag
15.2,2.29,0.4601787422075712,0.3015462671749917,1.5260634678675122,1.64855822178599,0.42269152299837454,0.49990110094419193,0.9225926239425665,0.6304658351431848,0.13561578031866406,0.45815619161582205,0.541843808384178,0.0417206814942006
16.0,2.29,0.4757099087102277,0.3123383300643215,1.523059653332533,1.5950489590999681,0.4207212414536048,0.46690443112619656,0.8876256725798013,0.6415854911114318,0.1281188376402919,0.4739849853945951,0.5260150146054049,0.043499180003252
16.8,2.29,0.4904708457083839,0.3222566212209889,1.5219884198191271,1.5638548845644826,0.42001765088172327,0.447153853013025,0.8671715038947483,0.6481807074744759,0.12365748699400164,0.4843536128612251,0.5156463871387749,0.0430529068705488
17.6,2.29,0.4410367983505292,0.2876304861315658,1.53334510636259,1.5353027450111023,0.42745169286002216,0.42872758961253354,0.8561792824725557,0.6517529882364431,0.12127571595302504,0.4992548892628967,0.5007451107371033,0.0407600933091185
18.4,2.29,0.4179237790947546,0.2712877898789954,1.5405182049703174,1.4272097161359025,0.43211885655718146,0.3557212906510839,0.7878401472082653,0.6744079570837193,0.10502599838694987,0.5484854485880255,0.4515145514119745,0.0395745521139277
19.200000000000003,2.29,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0580670617382019
20.0,2.29,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0622911350603241
4.0,2.4800000000000004,0.5432886708183449,0.3897243754046939,1.3940330785165496,1.8436934013879056,0.3322010412652276,0.611770843082491,0.9439718843477185,0.6237622815978255,0.12934675976331927,0.35191836406735505,0.648081635932645,0.0433250391980174
4.8,2.4800000000000004,0.5500362011730254,0.3966622594415955,1.386661292020429,1.7720270905121551,0.3268989096507448,0.5721241401654378,0.8990230498161826,0.6379396931756903,0.12148495249539261,0.3636157156566605,0.6363842843433394,0.0392207393039313
5.6,2.4800000000000004,0.5468377295091886,0.3979699507256384,1.3740678875681749,2.0622790364904455,0.31777560129004956,0.7238116996646468,1.0415873009546963,0.5940488936426028,0.1402275740901457,0.3050878222101818,0.6949121777898182,0.0448966882277065
6.4,2.4800000000000004,0.5249820291892272,0.3726545459466243,1.4087632497697236,1.8684060483041227,0.3427121916654885,0.6250856867975677,0.9677978784630562,0.6163754901454896,0.1348606984600637,0.35411546077135864,0.6458845392286413,0.0493701186077817
7.2,2.4800000000000004,0.5085809790242124,0.3470600616684379,1.4653975930831324,1.3844351960902097,0.38212660024417394,0.3252922558091128,0.7074188560532868,0.702078942182957,0.08818996474307615,0.5401702216082717,0.4598297783917283,0.0543924268634235
8.0,2.4800000000000004,0.5340456165328311,0.3605063251821097,1.4813765507805117,1.3511645550257612,0.39297175737801554,0.3009668539484373,0.6939386113264528,0.7068270235114874,0.08445432491973419,0.5662918174085402,0.4337081825914599,0.057994993948982
8.8,2.4800000000000004,0.4659139785249925,0.312837388932531,1.489316798464506,1.6407998160304098,0.39831749028238883,0.4951838156541417,0.8935013059365305,0.6397033965331287,0.12831275127387515,0.4457939654211128,0.5542060345788872,0.0457081665161039
9.6,2.4800000000000004,0.4654103916079277,0.3110229147391156,1.4963861810577896,1.7998543914545813,0.4030529886575729,0.5877057679937085,0.9907587566512814,0.6093396931677275,0.1474176742685738,0.4068124414260776,0.5931875585739225,0.041139381074737
10.4,2.4800000000000004,0.484472166060243,0.3229405195847777,1.5001900866548286,1.770060632456842,0.4055918245158536,0.5710138016243617,0.9766056261402153,0.6136670185107475,0.14505261657947563,0.4153076878318343,0.5846923121681656,0.0443592616320824
11.2,2.4800000000000004,0.5036498115065705,0.3353439281172818,1.501890355773569,1.7268562142085286,0.40672455185820444,0.5463025381469213,0.9530270900051258,0.6209445173992907,0.14065751871152385,0.42677123884906243,0.5732287611509376,0.0459252715461255
12.0,2.4800000000000004,0.5221458808632652,0.3475023420738989,1.502567947447753,1.6621246029364922,0.40717560933165686,0.5080966653056269,0.9152722746372838,0.6327776785066157,0.13324067190869865,0.4448682874099052,0.5551317125900948,0.0457444406534726
12.8,2.4800000000000004,0.43407475306767,0.2840871405594054,1.5279633995854898,1.710466687235364,0.42393573730658995,0.5367662497915405,0.9607019870981305,0.6185662409388543,0.14352249124403113,0.4412770484498719,0.5587229515501281,0.0392926721261558
13.6,2.4800000000000004,0.4287132882100464,0.2799037448690885,1.5316454176436847,1.611553164395072,0.4263425939053435,0.47719841235596666,0.9035410062613102,0.636500227774125,0.1317205148274415,0.4718574928541122,0.5281425071458878,0.0396208234755196
14.4,2.4800000000000004,0.4446164117813267,0.2908225899600727,1.5288235066002558,1.5818361431614227,0.4244984896762265,0.4585862882298105,0.883084777906037,0.6430438320978419,0.12723090058317407,0.480699588869365,0.519300411130635,0.0396848368392563
15.2,2.4800000000000004,0.4601786639570842,0.301549176357824,1.526048485740274,1.6485621810243556,0.42268170545074457,0.49990350257827376,0.9225852080290183,0.6304681728875831,0.13561375158563757,0.4581492330163718,0.5418507669836282,0.041720836192971
16.0,2.4800000000000004,0.475576376979209,0.3121785204426075,1.5234115925238405,1.5940982291768364,0.42095228856645833,0.46630820279607055,0.8872604913625288,0.6417026492924123,0.12804695629200538,0.4744404745443128,0.5255595254556873,0.0435071232701649
16.8,2.4800000000000004,0.4913928052645493,0.3233073577511732,1.5198936661464402,1.568683223028371,0.418640375928511,0.45023655599808965,0.8688769319266006,0.6476282302863569,0.1240042259031329,0.4818178047381699,0.5181821952618301,0.0430162107013263
17.6,2.4800000000000004,0.4410367983505292,0.2876304861315658,1.53334510636259,1.5353027450111023,0.42745169286002216,0.42872758961253354,0.8561792824725557,0.6517529882364431,0.12127571595302504,0.4992548892628967,0.5007451107371033,0.0407600933091185
18.4,2.4800000000000004,0.4179237790947546,0.2712877898789954,1.5405182049703174,1.4272097161359025,0.43211885655718146,0.3557212906510839,0.7878401472082653,0.6744079570837193,0.10502599838694987,0.5484854485880255,0.4515145514119745,0.0395745521139277
19.200000000000003,2.4800000000000004,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0580670617382019
20.0,2.4800000000000004,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0622911350603241
4.0,2.6700000000000004,0.5439960459251542,0.3903543874802041,1.3935953158788092,1.84424753983365,0.3318869659442709,0.6120713568156264,0.9439583227598973,0.6237665112156463,0.12928967220112642,0.35159069838371326,0.6484093016162867,0.0433253329771754
4.8,2.6700000000000004,0.5500721015302176,0.3966829045771668,1.386679625421599,1.7719911393035868,0.3269121308173564,0.5721038517773774,0.8990159825947338,0.6379419474102144,0.12148591373088002,0.3636332803270358,0.6363667196729642,0.0392208778950012
5.6,2.6700000000000004,0.5468391484525335,0.3979695032947332,1.3740729978687551,2.062271969796142,0.3177793203865539,0.7238082730156405,1.0415875934021943,0.5940488067785529,0.14022851592798072,0.3050913071540858,0.6949086928459143,0.0448966816627449
6.4,2.6700000000000004,0.5249820966717388,0.3726544403717685,1.4087638299653824,1.8684053739378834,0.3427126035129295,0.6250853258661944,0.9677979293791239,0.6163754744537817,0.1348607782867207,0.3541158676923307,0.6458841323076692,0.0493701173509156
7.2,2.6700000000000004,0.508580986906354,0.3470600560477498,1.4653976395266344,1.3844351655088463,0.3821266319376211,0.3252922337196977,0.7074188656573188,0.7020789388115627,0.08818996568144552,0.5401702590763635,0.45982974092363643,0.0543924266022302
8.0,2.6700000000000004,0.5340456172417759,0.3605063247614986,1.4813765544753932,1.3511645537827346,0.39297175987223726,0.3009668530284705,0.6939386129007077,0.7068270229551245,0.08445432513607878,0.5662918197181596,0.43370818028184055,0.0579949939033326
8.8,2.6700000000000004,0.4659139785033694,0.3128373888224797,1.489316798919305,1.6407998151382057,0.39831749058776317,0.49518381511038007,0.8935013056981432,0.6397033966093774,0.128312751245071,0.4457939658818239,0.5542060341181761,0.045708166521552
9.6,2.6700000000000004,0.465410391592976,0.3110229147101177,1.4963861811492307,1.79985439128663,0.40305298871868084,0.5877057679003949,0.9907587566190756,0.6093396931775396,0.1474176742695235,0.40681244150097945,0.5931875584990206,0.0411393810753994
10.4,2.6700000000000004,0.4844721662924376,0.3229405199894425,1.5001900854939971,1.7700606352552395,0.4055918237420641,0.571013803205323,0.9766056269473871,0.6136670182630801,0.14505261665287864,0.41530768669625395,0.584692313303746,0.0443592616141796
11.2,2.6700000000000004,0.5036498093007141,0.3353439248102642,1.5018903640066732,1.726856196600595,0.40672455734003216,0.5463025279503957,0.9530270852904279,0.6209445188630736,0.14065751827465622,0.42677124671234906,0.5732287532876509,0.0459252716543874
12.0,2.6700000000000004,0.5221458642838845,0.3475023176774308,1.5025680052256996,1.6621245274945355,0.40717564778445736,0.5080966199167565,0.9152722677012138,0.6327776807011106,0.133240672969599,0.4448683327936009,0.5551316672063991,0.0457444408121159
12.8,2.6700000000000004,0.4340746380056786,0.2840869666292275,1.5279639300461312,1.7104656992061007,0.4239360844749511,0.5367656721541296,0.9607017566290807,0.6185663122190453,0.1435224689293165,0.44127751568026896,0.558722484319731,0.0392926766540285
13.6,2.6700000000000004,0.4287126614851135,0.2799027248245785,1.53164876031056,1.6115485011197466,0.4263447763055187,0.4771955186989807,0.9035402950044994,0.6365004541317262,0.13172043227936062,0.4718602796828177,0.5281397203171823,0.0396208375658124
14.4,2.6700000000000004,0.4446173582169245,0.2908238515938058,1.5288201286802376,1.581842259228149,0.424496280183937,0.45859015465739783,0.8830864348413348,0.6430432993570507,0.1272312144674121,0.48069618492124927,0.5193038150787508,0.0396848039616665
15.2,2.6700000000000004,0.4601863231991076,0.3015567346041367,1.5260356357260905,1.648565576976475,0.42267328496580886,0.49990556252400153,0.9225788474898104,0.630470177949538,0.1356120115256672,0.45814326451970505,0.5418567354802949,0.0417209688766892
16.0,2.6700000000000004,0.4756106315686118,0.3122169055333523,1.5233340127951691,1.5942096882257493,0.4209013622741202,0.46637812016405744,0.8872794824381777,0.6416965560095634,0.12804956482184573,0.47437292375736534,0.5256270762426347,0.0435067101485916
16.8,2.6700000000000004,0.490679030518103,0.3224877040039614,1.5215433780138037,1.5668749664068236,0.4197251999805615,0.44908316849081853,0.8688083684713801,0.6476504324815029,0.12401066431584787,0.4831044626320124,0.5168955373679875,0.0430176853966218
17.6,2.6700000000000004,0.4410367983505291,0.2876304861315658,1.5333451063625898,1.5353027450111023,0.42745169286002205,0.42872758961253354,0.8561792824725556,0.6517529882364432,0.12127571595302501,0.49925488926289663,0.5007451107371034,0.0407600933091185
18.4,2.6700000000000004,0.4179237790947546,0.2712877898789954,1.5405182049703174,1.4272097161359025,0.43211885655718146,0.3557212906510839,0.7878401472082653,0.6744079570837193,0.10502599838694987,0.5484854485880255,0.4515145514119745,0.0395745521139277
19.200000000000003,2.6700000000000004,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0580670617382019
20.0,2.6700000000000004,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0622911350603241
4.0,2.8600000000000003,0.5446936873950653,0.3909739567473896,1.3931712790450512,1.8447798656622933,0.33158264419891703,0.6123599563698314,0.9439426005687485,0.6237714147230806,0.12923384837005275,0.3512741601016104,0.6487258398983896,0.0433256735630975
4.8,2.8600000000000003,0.5501079559268862,0.3967034954402546,1.3866980307707801,1.7719551229655255,0.3269254036935839,0.5720835262219671,0.899008929915551,0.637944197014127,0.12148688502445214,0.3636508969096601,0.6363491030903399,0.0392210162013796
5.6,2.8600000000000003,0.5468405671567568,0.3979690556418407,1.3740781083464328,2.0622649028973656,0.3177830395981112,0.7238048462557426,1.0415878858538539,0.5940487199132796,0.14022945777857682,0.3050947922052731,0.6949052077947269,0.0448966750976909
6.4,2.8600000000000003,0.5249821641529593,0.3726543347964444,1.4087644101596757,1.8684046995716257,0.34271301535923154,0.6250849649346809,0.9677979802939125,0.6163754587624685,0.134860858112791,0.3541162746125512,0.6458837253874488,0.049370116094081
7.2,2.8600000000000003,0.5085809947885837,0.347060050427191,1.4653976859698457,1.3844351349277786,0.38212666363086895,0.32529221163049565,0.7074188752613646,0.7020789354401636,0.08818996661982498,0.5401702965441622,0.4598297034558379,0.0543924263410365
8.0,2.8600000000000003,0.5340456179504225,0.3605063243400951,1.4813765581727036,1.3511645525387312,0.39297176236809855,0.30096685210778074,0.6939386144758792,0.7068270223984375,0.08445432535253719,0.5662918220293935,0.4337081779706065,0.0579949938576565
8.8,2.8600000000000003,0.4659139785017077,0.3128373887519701,1.4893167992496663,1.6407998144410847,0.39831749080958384,0.4951838146855134,0.8935013054950973,0.639703396674322,0.12831275121816407,0.4457939662313895,0.5542060337686104,0.0457081665261925
9.6,2.8600000000000003,0.4654103915818366,0.3110229146861929,1.496386181228522,1.7998543911409937,0.40305298877166934,0.5877057678194791,0.9907587565911484,0.6093396931860483,0.1474176742703469,0.40681244156592933,0.5931875584340708,0.0411393810759739
10.4,2.8600000000000003,0.4844721661191192,0.3229405197766531,1.500190085945802,1.7700606344328738,0.40559182404322913,0.5710138027407256,0.9766056267839547,0.6136670183132266,0.145052616652701,0.41530768707413396,0.584692312925866,0.0443592616178045
11.2,2.8600000000000003,0.5036498119178036,0.3353439284012014,1.5018903557282928,1.7268562059379289,0.4067245518280583,0.5463025333575244,0.9530270851855827,0.620944518895625,0.1406575177762555,0.42677124097565067,0.5732287590243493,0.0459252716567949
12.0,2.8600000000000003,0.5221458734526919,0.3475023314407336,1.5025679720993288,1.6621245990073876,0.40717562573795363,0.508096662941722,0.9152722886796756,0.6327776740637596,0.13324067578263799,0.44486829850964255,0.5551317014903575,0.045744440332292
12.8,2.8600000000000003,0.434074690258554,0.2840870643017598,1.5279635886464582,1.7104662577674277,0.4239358610405464,0.5367659987091936,0.9607018597497401,0.6185662803255633,0.14352247415852606,0.4412772357399,0.5587227642600999,0.0392926746280852
13.6,2.8600000000000003,0.4287127388912641,0.279902942379336,1.5316478463818894,1.6115495821932466,0.4263441796093525,0.4771961895277747,0.9035403691371272,0.6365004305390011,0.13172042893135177,0.47185958057027083,0.5281404194297292,0.039620836097214
14.4,2.8600000000000003,0.4446150541942246,0.2908208988243215,1.5288277286523577,1.5818341883240072,0.4245012513071498,0.45858505242632236,0.8830863037334722,0.6430433415110685,0.12723129477317724,0.48070188554896914,0.5192981144510308,0.0396848065631615
15.2,2.8600000000000003,0.460185751576427,0.3015585619429237,1.526024492925944,1.6485685218682908,0.422665983143645,0.49990734885827093,0.9225733320019159,0.6304719166272525,0.135610502617274,0.45813808884600105,0.541861911153999,0.0417210839325972
16.0,2.8600000000000003,0.4756399398367395,0.3122499219910469,1.5232668011695372,1.594306218884843,0.4208572399031586,0.4664386691228428,0.8872959090260014,0.6416912855887904,0.12805181524345674,0.47431441486655807,0.525685585133442,0.0435063528166615
16.8,2.8600000000000003,0.4914648746662304,0.3233960810855746,1.5196995369161035,1.5708544933662565,0.41851264223677553,0.45161973459328025,0.8701323768300557,0.6472218270733888,0.12427508358902123,0.48097583009316597,0.5190241699068341,0.0429892169332644
17.6,2.8600000000000003,0.4415133583277431,0.2880577435113298,1.5327251853945651,1.5511991726839902,0.42704731793219425,0.4390282916068063,0.8660756095390005,0.6485359735885321,0.1235036884735591,0.4930831826097785,0.5069168173902214,0.0405589038714138
18.4,2.8600000000000003,0.4179237790947546,0.2712877898789954,1.5405182049703174,1.4272097161359025,0.43211885655718146,0.3557212906510839,0.7878401472082653,0.6744079570837193,0.10502599838694987,0.5484854485880255,0.4515145514119745,0.0395745521139277
19.200000000000003,2.8600000000000003,0.4312109123509087,0.280499844820054,1.5372946556442435,1.4091892660166039,0.43002415447440784,0.3430145503800086,0.7730387048544165,0.6794175768682088,0.10148697541998643,0.5562776504902076,0.44372234950979234,0.0394517823820258
20.0,2.8600000000000003,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0622911350603241
4.0,3.0500000000000003,0.5453817469640302,0.3915831693801722,1.3927609499338345,1.8452905626102392,0.3312880719836164,0.6126367516024067,0.9439248235860231,0.6237769591345533,0.12917931574372832,0.3509687039747874,0.6490312960252126,0.0433260586646842
4.8,3.0500000000000003,0.5501437644037583,0.3967240320797781,1.3867165079959884,1.771919041578714,0.32693872822545633,0.5720631635425166,0.899001891767973,0.6379464419907795,0.12148786636307815,0.3636685653491787,0.6363314346508213,0.0392211542232726
5.6,3.0500000000000003,0.5468419856218789,0.3979686077669887,1.3740832190011725,2.0622578357941417,0.3177867589246942,0.7238014193849642,1.0415881783096586,0.5940486330467877,0.14023039964192371,0.3050982773637221,0.6949017226362778,0.0448966685325447
6.4,3.0500000000000003,0.5249822316329619,0.3726542292208116,1.4087649903521966,1.8684040252057197,0.34271342720410586,0.6250846040032254,0.9677980312073313,0.6163754430715779,0.1348609379382101,0.3541166815317548,0.6458833184682451,0.0493701148372804
7.2,3.0500000000000003,0.5085810026705819,0.3470600448063108,1.4653977324137488,1.38443510434613,0.3821266953245879,0.32529218954087363,0.7074188848654615,0.7020789320687465,0.08818996755819639,0.5401703340125866,0.4598296659874134,0.0543924260798415
8.0,3.0500000000000003,0.5340456186588123,0.3605063239183745,1.481376561870605,1.3511645512934531,0.39297176486435875,0.3009668511861476,0.6939386160505063,0.706827021841943,0.08445432556883867,0.5662918243416467,0.4337081756583533,0.0579949938119963
8.8,3.0500000000000003,0.4659139784863678,0.3128373886534675,1.4893167996695704,1.6407998136041786,0.398317491091528,0.4951838141754536,0.8935013052669816,0.6397033967472852,0.1283127511899642,0.4457939666607529,0.5542060333392471,0.0457081665314059
9.6,3.0500000000000003,0.4654103914815896,0.3110229145274665,1.496386181669869,1.7998543904395912,0.4030529890666112,0.5877057674297796,0.9907587564963909,0.609339693214918,0.14741767428611546,0.4068124419025303,0.5931875580974696,0.041139381077923
10.4,3.0500000000000003,0.4844721660832837,0.3229405196676247,1.500190086341317,1.7700606337129665,0.40559182430687235,0.5710138023340122,0.9766056266408846,0.6136670183571253,0.1450526166525456,0.4153076874049342,0.5846923125950658,0.0443592616209777
11.2,3.0500000000000003,0.5036498113495502,0.3353439280413388,1.5018903556454553,1.726856210137269,0.4067245517729028,0.5463025357893079,0.9530270875622107,0.620944518157748,0.14065751823138423,0.42677123985350846,0.5732287601464916,0.0459252716022213
12.0,3.0500000000000003,0.5221458533774038,0.347502306737629,1.5025680211430483,1.6621245332095187,0.40717565837788716,0.5080966233551168,0.915272281733004,0.6327776762616089,0.13324067647003413,0.44486833754752036,0.5551316624524797,0.0457444404911777
12.8,3.0500000000000003,0.4340747135174888,0.2840870782665762,1.5279635954091866,1.710466435330344,0.42393586546652123,0.5367661025188457,0.960701967985367,0.6185662468501095,0.14352249633245032,0.44127719063127646,0.5587228093687235,0.0392926725016516
13.6,3.0500000000000003,0.4287129750332069,0.2799032427620982,1.5316470463244631,1.6115505285704539,0.42634365725844975,0.4771967767743229,0.9035404340327726,0.6365004098859482,0.13172042599997472,0.4718589685638636,0.5281410314361363,0.0396208348116042
14.4,3.0500000000000003,0.4446159672868123,0.2908221086214657,1.528824508543554,1.581839664209467,0.4244991450448583,0.4585885141519711,0.8830876591968294,0.6430429057003728,0.12723154500530162,0.4806987626018253,0.5193012373981747,0.03968477966752
15.2,3.0500000000000003,0.4601920685803426,0.301564629113668,1.5260147383096563,1.6485710999699927,0.4226595909477728,0.49990891269965926,0.922568503647432,0.6304734387000427,0.13560918166956654,0.45813355786238286,0.5418664421376171,0.0417211846548101
16.0,3.0500000000000003,0.4756659161453924,0.3122790276931101,1.5232080093859186,1.5943906320864745,0.4208186433039534,0.46649161438894776,0.8873102576929012,0.64168668189805,0.12805377652661257,0.4742632463171626,0.5257367536828375,0.0435060406886989
16.8,3.0500000000000003,0.4911005711494,0.3230939492316103,1.5199930927748633,1.5673313324651383,0.4187057906207964,0.4493743848422784,0.8680801754630747,0.6478862826733919,0.12383172253112336,0.48233539073443193,0.5176646092655681,0.0430333508371845
17.6,3.0500000000000003,0.4414782046307744,0.2880109495468194,1.5328521548414507,1.5499960536856763,0.42713015351770806,0.4382523849186731,0.8653825384363811,0.6487607533045159,0.12334894478736479,0.4935738064341688,0.5064261935658312,0.040572961409105
18.4,3.0500000000000003,0.4179237790947546,0.2712877898789954,1.5405182049703174,1.4272097161359025,0.43211885655718146,0.3557212906510839,0.7878401472082653,0.6744079570837193,0.10502599838694987,0.5484854485880255,0.4515145514119745,0.0395745521139277
19.200000000000003,3.0500000000000003,0.4312109123509087,0.280499844820054,1.5372946556442435,1.4091892660166039,0.43002415447440784,0.3430145503800086,0.7730387048544165,0.6794175768682088,0.10148697541998643,0.5562776504902076,0.44372234950979234,0.0394517823820258
20.0,3.0500000000000003,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0622911350603241
4.0,3.24,0.546060374720069,0.3921821127417072,1.3923643046915468,1.845779816748812,0.33100324081179705,0.612901853099346,0.9439050939111431,0.6237831126232055,0.1291260999462582,0.3506742817122215,0.6493257182877785,0.043326486071318
4.8,3.24,0.5501795270015617,0.3967445145446969,1.386735057025165,1.771882895223884,0.32695210435894345,0.5720427637823293,0.8989948681412727,0.6379486823435452,0.12148885773370399,0.3636862855901915,0.6363137144098086,0.0392212919608874
5.6,3.24,0.546843403847922,0.3979681596702266,1.3740883298328685,2.0622507684865727,0.3177904783662249,0.7237979924033541,1.041588470769579,0.5940485461790861,0.14023134151799715,0.30510176262936645,0.6948982373706335,0.0448966619673072
6.4,3.24,0.5249822991117343,0.3726541236448598,1.4087655705429512,1.8684033508401607,0.3427138390475567,0.6250842430718253,0.967798082119382,0.616375427381109,0.13486101776297907,0.3541170884499454,0.6458829115500546,0.0493701135805135
7.2,3.24,0.5085810105526215,0.3470600391854535,1.465397778857676,1.3844350737644862,0.38212672701832223,0.32529216745125444,0.7074188944695767,0.702078928697323,0.08818996849657035,0.5401703714810179,0.45982962851898207,0.0543924258186459
8.0,3.24,0.5340456193684134,0.3605063234985782,1.4813765655639592,1.3511645500521374,0.39297176735754946,0.30096685026744696,0.6939386176249964,0.7068270212854971,0.08445432578530691,0.5662918266495883,0.4337081733504116,0.05799499376634
8.8,3.24,0.4659139784670104,0.3128373885511136,1.489316800094967,1.640799812762105,0.39831749137716,0.4951838136622444,0.8935013050394044,0.639703396820076,0.12831275116210084,0.44579396709397506,0.554206032906025,0.0457081665366069
9.6,3.24,0.4654103915303264,0.3110229145848246,1.4963861815506072,1.7998543905233766,0.4030529889869114,0.5877057674763309,0.9907587564632423,0.6093396932250175,0.14741767427102573,0.40681244183569815,0.5931875581643018,0.0411393810786049
10.4,3.24,0.4844721660633337,0.3229405195791711,1.500190086690444,1.770060633077493,0.4055918245395943,0.571013801975,0.9766056265145943,0.6136670183958755,0.14505261665240837,0.4153076876969367,0.5846923123030633,0.0443592616237788
11.2,3.24,0.5036498075977955,0.3353439226808478,1.501890368465473,1.726856194450078,0.4067245603088239,0.5463025267050592,0.9530270870138831,0.6209445183279885,0.14065751886568517,0.42677124905569347,0.5732287509443066,0.0459252716148124
12.0,3.24,0.5221458814905892,0.3475023419299649,1.502567949875347,1.6621246224160577,0.40717561094728705,0.5080966770253051,0.9152722879725922,0.632777674287473,0.1332406746954086,0.4448682826934665,0.5551317173065334,0.0457444403484645
12.8,3.24,0.4340747004357998,0.2840870428057598,1.527963740087195,1.710465870519486,0.4239359601533332,0.5367657723101145,0.9607017324634477,0.6185663196930687,0.1435224553662352,0.4412773973731362,0.5587226026268638,0.0392926771287947
13.6,3.24,0.4287132021927234,0.2799035201320997,1.5316463401045954,1.611551363948794,0.42634319617308924,0.47719729514350134,0.9035404913165905,0.6365003916553618,0.13172042341201545,0.47185842833877306,0.528141571661227,0.0396208336767878
14.4,3.24,0.4446159424963374,0.2908221114023344,1.528824408682044,1.5818239755767358,0.42449907972571105,0.45857859613633,0.8830776758620411,0.6430461155646895,0.1272293604956491,0.4807041230108374,0.5192958769891625,0.0396849777612351
15.2,3.24,0.4601809990980622,0.3015492512351958,1.5260558506216957,1.6485343890704334,0.42268653155143443,0.49988664413732004,0.9225731756887545,0.6304719659027838,0.13561147059074188,0.4581604393991559,0.541839560600844,0.0417210871933746
16.0,3.24,0.4756888281421429,0.3123047027050726,1.5231561485366534,1.5944650747304792,0.4207845956021149,0.46653830364105725,0.8873228992431721,0.6416826259536446,0.12805550100610483,0.47421811829832905,0.5257818817016711,0.0435057656976677
16.8,3.24,0.4907632624612678,0.3225858831060226,1.5213414106530236,1.56591706426814,0.4195924526863959,0.4484716359287099,0.8680640886151059,0.6478914939184153,0.12384531116114555,0.48336575396847287,0.5166342460315271,0.0430336969740628
17.6,3.24,0.4386002545769712,0.2846424832219891,1.5408812121517095,1.527926539940303,0.432354468455499,0.4239116136333439,0.8562660820888429,0.6517247028955904,0.12128406852883539,0.5049300416066691,0.49506995839333084,0.0407583243672751
18.4,3.24,0.4179237790947546,0.2712877898789954,1.5405182049703174,1.4272097161359025,0.43211885655718146,0.3557212906510839,0.7878401472082653,0.6744079570837193,0.10502599838694987,0.5484854485880255,0.4515145514119745,0.0395745521139277
19.200000000000003,3.24,0.4312109123509087,0.280499844820054,1.5372946556442435,1.4091892660166039,0.43002415447440784,0.3430145503800086,0.7730387048544165,0.6794175768682088,0.10148697541998643,0.5562776504902076,0.44372234950979234,0.0394517823820258
20.0,3.24,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0622911350603241
4.0,3.43,0.5467297190848623,0.3927708753141946,1.3919813139085462,1.846247816332738,0.33072813790585204,0.6131553721045881,0.9438835100104401,0.623789844495912,0.12907422479259906,0.3503908420883356,0.6496091579116645,0.0433269536511276
4.8,3.43,0.5502152437610232,0.3967649428840129,1.3867536777861664,1.7718466839817641,0.32696553203994894,0.5720223269847058,0.8989878590246547,0.6379509180758182,0.12148985912325072,0.3637040575772469,0.6362959424227531,0.0392214294144329
5.6,3.43,0.5468448218348994,0.397967711351565,1.3740934408415264,2.062243700974643,0.3177941979227058,0.7237945653109032,1.0415887632336092,0.5940484593101765,0.14023228340679544,0.3051052480022103,0.6948947519977896,0.0448966554019783
6.4,3.43,0.5249823665892096,0.3726540180684422,1.4087661507323141,1.8684026764746458,0.3427142508898502,0.6250838821403185,0.9677981330301687,0.6163754116910302,0.13486109758716047,0.35411749536735976,0.6458825046326402,0.0493701123237778
7.2,3.43,0.5085810184347319,0.3470600335647804,1.4653978253010307,1.38443504318333,0.3821267587116649,0.32529214536198714,0.707418904073652,0.7020789253259135,0.08818996943494985,0.5401704089489249,0.45982959105107507,0.0543924255574514
8.0,3.43,0.5340456200771644,0.3605063230770954,1.4813765692618852,1.3511645488074502,0.39297176985382626,0.30096684934625106,0.6939386192000774,0.7068270207288422,0.08445432600171647,0.566291828961495,0.4337081710385049,0.0579949937206666
8.8,3.43,0.4659139784659171,0.312837388480457,1.4893168004278452,1.6407998120616605,0.39831749160067065,0.49518381323535227,0.893501304836023,0.6397033968851281,0.12831275113523147,0.44579396744559946,0.5542060325544005,0.045708166541255
9.6,3.43,0.465410391575379,0.31102291465125,1.496386181375876,1.7998543908857376,0.4030529888701427,0.5877057676776588,0.9907587565478015,0.6093396931992547,0.1474176742734534,0.4068124416831197,0.5931875583168803,0.0411393810768655
10.4,3.43,0.4844721664979867,0.3229405202796611,1.5001900847823058,1.7700606360286846,0.4055918232676633,0.5710138036422827,0.976605626909946,0.6136670182745683,0.1450526165976128,0.415307686226411,0.584692313773589,0.0443592616150101
