combo_id,beta,alpha,center_D,width_D,power,region,D,slice_p95_abs_delta_base,slice_p95_abs_delta_cf,slice_mean_abs_improvement,slice_improved_fraction,slice_worsened_fraction,slice_p95_abs_cf_shift_vs_base
8,0.2,1.0,6.25,0.5,2.0,D21_guard,6.4,2.1022273869561374,2.842468586493773,-0.7402593505450626,0.0,1.0,0.7402775010323808
8,0.2,1.0,6.25,0.5,2.0,D21_guard,8.0,0.3226590996076344,0.3534557161059675,-0.030796616150505593,0.0,1.0,0.030796616498333096
9,0.2,1.0,6.4,0.12,2.0,D60_hotspot,4.813559322033898,8.950884564633627,8.950883833256936,7.256612935943199e-07,1.0,0.0,7.313766907657282e-07
9,0.2,1.0,6.4,0.12,2.0,D60_hotspot,5.627118644067797,10.271915904250342,10.27072543383781,0.0011899196018513674,1.0,0.0,0.001190470412531397
9,0.2,1.0,6.4,0.12,2.0,D60_hotspot,6.169491525423728,25.887561191706766,25.750467416560923,0.1370506039663575,1.0,0.0,0.13709377514584276
9,0.2,1.0,6.4,0.12,2.0,D60_hotspot,6.4406779661016955,31.28630580743782,30.65717205047961,0.6291184977510511,1.0,0.0,0.6291337569582112
9,0.2,1.0,6.4,0.12,2.0,D60_hotspot,6.711864406779661,7.462467784829663,6.922760011391663,0.5396996644697408,1.0,0.0,0.5397077734379998
9,0.2,1.0,6.4,0.12,2.0,D21_guard,4.0,0.9136772062233662,0.9136772063758984,-1.3534563713682109e-10,0.0,1.0,1.525322090856207e-10
9,0.2,1.0,6.4,0.12,2.0,D21_guard,6.4,2.1022273869561374,2.4729892109418046,-0.3707709152124566,0.0,1.0,0.37078000617874096
9,0.2,1.0,6.4,0.12,2.0,D21_guard,8.0,0.3226590996076344,0.3547198282905699,-0.0320607283208306,0.0,1.0,0.032060728682935524
10,0.2,1.0,6.4,0.2,2.0,D60_hotspot,4.813559322033898,8.950884564633627,8.950684376424613,0.00019862382312413595,1.0,0.0,0.00020018820901412937
10,0.2,1.0,6.4,0.2,2.0,D60_hotspot,5.627118644067797,10.271915904250342,10.249314061304219,0.022591385452759908,1.0,0.0,0.02260184294612344
10,0.2,1.0,6.4,0.2,2.0,D60_hotspot,6.169491525423728,25.887561191706766,25.48574041929892,0.40169423802166665,1.0,0.0,0.4018207724078451
10,0.2,1.0,6.4,0.2,2.0,D60_hotspot,6.4406779661016955,31.28630580743782,30.5251509475684,0.7611363985810827,1.0,0.0,0.7611548598694213
10,0.2,1.0,6.4,0.2,2.0,D60_hotspot,6.711864406779661,7.462467784829663,6.991867716080122,0.4705929981064861,1.0,0.0,0.4706000687495404
10,0.2,1.0,6.4,0.2,2.0,D21_guard,4.0,0.9136772062233662,0.9136778014875291,-5.281921688428088e-07,0.0,1.0,5.952641628503841e-07
10,0.2,1.0,6.4,0.2,2.0,D21_guard,6.4,2.1022273869561374,2.602952155286033,-0.5007370462995546,0.0,1.0,0.5007493239173968
10,0.2,1.0,6.4,0.2,2.0,D21_guard,8.0,0.3226590996076344,0.35469629639404676,-0.03203719642457328,0.0,1.0,0.03203719678641237
11,0.2,1.0,6.4,0.3,2.0,D60_hotspot,4.813559322033898,8.950884564633627,8.947584041440953,0.003274731004712264,1.0,0.0,0.003300523192674376
11,0.2,1.0,6.4,0.3,2.0,D60_hotspot,5.627118644067797,10.271915904250342,10.176764842561134,0.09510703689005866,1.0,0.0,0.09515106168920795
11,0.2,1.0,6.4,0.3,2.0,D60_hotspot,6.169491525423728,25.887561191706766,25.23890447810865,0.6484524499444317,1.0,0.0,0.6486567135981147
11,0.2,1.0,6.4,0.3,2.0,D60_hotspot,6.4406779661016955,31.28630580743782,30.455654187288864,0.8306314732644365,1.0,0.0,0.8306516201489558
11,0.2,1.0,6.4,0.3,2.0,D60_hotspot,6.711864406779661,7.462467784829663,7.034030201141224,0.4284311465257032,1.0,0.0,0.42843758368843865
11,0.2,1.0,6.4,0.3,2.0,D21_guard,4.0,0.9136772062233662,0.9137143826734833,-3.2987555854468724e-05,0.0,1.0,3.717645011702686e-05
11,0.2,1.0,6.4,0.3,2.0,D21_guard,6.4,2.1022273869561374,2.675218000130762,-0.5730046631314243,0.0,1.0,0.5730187126856308
11,0.2,1.0,6.4,0.3,2.0,D21_guard,8.0,0.3226590996076344,0.35446108854045955,-0.03180198857364261,0.0,1.0,0.031801988932825154
12,0.2,1.0,6.4,0.5,2.0,D60_hotspot,4.813559322033898,8.950884564633627,8.920697287379292,0.02995137649449357,1.0,0.0,0.030187277254334788
12,0.2,1.0,6.4,0.5,2.0,D60_hotspot,5.627118644067797,10.271915904250342,9.9937132560201,0.2780739285344866,1.0,0.0,0.2782026482302413
12,0.2,1.0,6.4,0.5,2.0,D60_hotspot,6.169491525423728,25.887561191706766,24.977848063349214,0.9094266573729646,1.0,0.0,0.9097131283575521
12,0.2,1.0,6.4,0.5,2.0,D60_hotspot,6.4406779661016955,31.28630580743782,30.39899909080456,0.8872851956182825,1.0,0.0,0.8873067166332618
12,0.2,1.0,6.4,0.5,2.0,D60_hotspot,6.711864406779661,7.462467784829663,7.070572358855166,0.3918895378481312,1.0,0.0,0.39189542597449645
12,0.2,1.0,6.4,0.5,2.0,D21_guard,4.0,0.9136772062233662,0.9146857612897037,-0.0008949151002429036,0.0,1.0,0.0010085550663374576
12,0.2,1.0,6.4,0.5,2.0,D21_guard,6.4,2.1022273869561374,2.7353910645935997,-0.6331792030616372,0.0,1.0,0.6331947280409409
12,0.2,1.0,6.4,0.5,2.0,D21_guard,8.0,0.3226590996076344,0.3530366118387609,-0.030377511888032466,0.0,1.0,0.030377512231126502
13,0.2,2.0,6.1,0.12,2.0,D60_hotspot,4.813559322033898,8.950884564633627,8.950866744825161,1.7680554226187506e-05,1.0,0.0,1.7819808466157383e-05
13,0.2,2.0,6.1,0.12,2.0,D60_hotspot,5.627118644067797,10.271915904250342,10.243122826785687,0.028779755391000656,1.0,0.0,0.028793077464655426
13,0.2,2.0,6.1,0.12,2.0,D60_hotspot,6.169491525423728,25.887561191706766,23.77590120728783,2.110995017303473,1.0,0.0,2.111659984418935
13,0.2,2.0,6.1,0.12,2.0,D60_hotspot,6.4406779661016955,31.28630580743782,28.064074522812625,3.22215313161855,1.0,0.0,3.2222312846251953
13,0.2,2.0,6.1,0.12,2.0,D60_hotspot,6.711864406779661,7.462467784829663,6.19235002211385,1.2700986795283402,1.0,0.0,1.2701177627158131
13,0.2,2.0,6.1,0.12,2.0,D21_guard,4.0,0.9136772062233662,0.9136772099398156,-3.2976947080901786e-09,0.0,1.0,3.716449370472219e-09
13,0.2,2.0,6.1,0.12,2.0,D21_guard,6.4,2.1022273869561374,4.37672589858623,-2.2745334638686505,0.0,1.0,2.274589233364523
13,0.2,2.0,6.1,0.12,2.0,D21_guard,8.0,0.3226590996076344,0.3857701707456547,-0.06311107042522215,0.0,1.0,0.06311107113802028
14,0.2,2.0,6.1,0.2,2.0,D60_hotspot,4.813559322033898,8.950884564633627,8.949091721316508,0.0017788330075036573,1.0,0.0,0.0017928433171192637
14,0.2,2.0,6.1,0.2,2.0,D60_hotspot,5.627118644067797,10.271915904250342,10.077853593961038,0.1939725209156307,1.0,0.0,0.1940623102893042
14,0.2,2.0,6.1,0.2,2.0,D60_hotspot,6.169491525423728,25.887561191706766,23.53917502224141,2.3476466566703884,1.0,0.0,2.348386169465357
14,0.2,2.0,6.1,0.2,2.0,D60_hotspot,6.4406779661016955,31.28630580743782,28.469381080225396,2.816856404637938,1.0,0.0,2.816924727212424
14,0.2,2.0,6.1,0.2,2.0,D60_hotspot,6.711864406779661,7.462467784829663,6.274374156349314,1.188075777684056,1.0,0.0,1.188093628480349
14,0.2,2.0,6.1,0.2,2.0,D21_guard,4.0,0.9136772062233662,0.9136825417136047,-4.7343084588744375e-06,0.0,1.0,5.335490238511653e-06
14,0.2,2.0,6.1,0.2,2.0,D21_guard,6.4,2.1022273869561374,4.092075461196892,-1.989890005678528,0.0,1.0,1.9899387959751849
14,0.2,2.0,6.1,0.2,2.0,D21_guard,8.0,0.3226590996076344,0.3857599382270238,-0.063100837906707,0.0,1.0,0.06310083861938942
15,0.2,2.0,6.1,0.3,2.0,D60_hotspot,4.813559322033898,8.950884564633627,8.933065404066044,0.01767991139044613,1.0,0.0,0.01781916056758348
15,0.2,2.0,6.1,0.3,2.0,D60_hotspot,5.627118644067797,10.271915904250342,9.798250316025396,0.4734464311076675,1.0,0.0,0.47366558822494653
15,0.2,2.0,6.1,0.3,2.0,D60_hotspot,6.169491525423728,25.887561191706766,23.418744656995344,2.468039098087252,1.0,0.0,2.468816534711422
15,0.2,2.0,6.1,0.3,2.0,D60_hotspot,6.4406779661016955,31.28630580743782,28.73669491613557,2.5495490522412534,1.0,0.0,2.549610891302251
15,0.2,2.0,6.1,0.3,2.0,D60_hotspot,6.711864406779661,7.462467784829663,6.380769270090489,1.08168226250166,1.0,0.0,1.0816985147391733
15,0.2,2.0,6.1,0.3,2.0,D21_guard,4.0,0.9136772062233662,0.9138792144946999,-0.00017924678426032211,0.0,1.0,0.0002020082713336535
15,0.2,2.0,6.1,0.3,2.0,D21_guard,6.4,2.1022273869561374,3.9195774146251523,-1.8173945898115638,0.0,1.0,1.8174391506772025
15,0.2,2.0,6.1,0.3,2.0,D21_guard,8.0,0.3226590996076344,0.38558469038516563,-0.062925590066828,0.0,1.0,0.06292559077753124
16,0.2,2.0,6.1,0.5,2.0,D60_hotspot,4.813559322033898,8.950884564633627,8.844215485356083,0.10583550569483367,1.0,0.0,0.10666907927754465
16,0.2,2.0,6.1,0.5,2.0,D60_hotspot,5.627118644067797,10.271915904250342,9.375771149429802,0.8957301236841145,1.0,0.0,0.8961447548205399
16,0.2,2.0,6.1,0.5,2.0,D60_hotspot,6.169491525423728,25.887561191706766,23.32185522578557,2.5648980185679915,1.0,0.0,2.5657059659211967
16,0.2,2.0,6.1,0.5,2.0,D60_hotspot,6.4406779661016955,31.28630580743782,28.976706861063157,2.3095429286385496,1.0,0.0,2.3095989463746633
16,0.2,2.0,6.1,0.5,2.0,D60_hotspot,6.711864406779661,7.462467784829663,6.5177466612728665,0.944706929368792,1.0,0.0,0.9447211235567963
16,0.2,2.0,6.1,0.5,2.0,D21_guard,4.0,0.9136772062233662,0.9173273982871986,-0.0032389029669673964,0.0,1.0,0.003650192063832325
16,0.2,2.0,6.1,0.5,2.0,D21_guard,6.4,2.1022273869561374,3.7703221809815943,-1.668135696370555,0.0,1.0,1.6681765975436136
16,0.2,2.0,6.1,0.5,2.0,D21_guard,8.0,0.3226590996076344,0.3839359544187195,-0.06127685411900333,0.0,1.0,0.061276854811085135
17,0.2,2.0,6.25,0.12,2.0,D60_hotspot,4.813559322033898,8.950884564633627,8.95087945913402,5.065602294116561e-06,1.0,0.0,5.105499607083175e-06
17,0.2,2.0,6.25,0.12,2.0,D60_hotspot,5.627118644067797,10.271915904250342,10.263619385463926,0.008292680126431034,1.0,0.0,0.00829651878641613
17,0.2,2.0,6.25,0.12,2.0,D60_hotspot,6.169491525423728,25.887561191706766,25.041115874424563,0.8461787694927009,1.0,0.0,0.8464453172822033
17,0.2,2.0,6.25,0.12,2.0,D60_hotspot,6.4406779661016955,31.28630580743782,28.90330317345154,2.38294483589413,1.0,0.0,2.3830026339862798
17,0.2,2.0,6.25,0.12,2.0,D60_hotspot,6.711864406779661,7.462467784829663,6.246088868435113,1.2163606406191991,1.0,0.0,1.2163789163945502
