family,peak2,center2_D,sigma2_D,D,eta,target_mu,cur_mu,mu_new,delta_mu,delta_log_mu,beta2
pointamp2,0.25,5.9,0.12,6.711864406779661,3.0500000000000003,24.022777460554764,21.41980997237992,21.419809972365464,-2.6029674881893,-0.11468624765551137,2.874555591913526e-11
pointamp2,0.25,5.9,0.12,6.711864406779661,3.24,24.022796514904933,21.419845232740684,21.419845232726228,-2.6029512821787044,-0.11468539467847105,2.874555591913526e-11
pointamp2,0.25,5.9,0.12,6.711864406779661,3.43,24.022815569163555,21.419880493234228,21.41988049321977,-2.6029350759437833,-0.11468454169350187,2.874555591913526e-11
pointamp2,0.25,5.9,0.12,6.711864406779661,3.62,24.022834623332585,21.419915753857577,21.41991575384312,-2.6029188694894643,-0.11468368870082371,2.874555591913526e-11
pointamp2,0.25,5.9,0.12,6.711864406779661,3.81,24.022853677482853,21.41995101462513,21.419951014610664,-2.6029026628721894,-0.11468283570271373,2.874555591913526e-11
pointamp2,0.25,5.9,0.12,6.711864406779661,4.0,24.02287273152609,21.41998627553064,21.419986275516173,-2.602886456009916,-0.1146819826957879,2.874555591913526e-11
pointamp2,0.25,5.9,0.16,5.898305084745763,0.2,90.79702562735869,60.251653720638146,60.208046493623364,-30.58897913373533,-0.41082052159528,0.24998597335386455
pointamp2,0.25,5.9,0.16,5.898305084745763,0.39,90.79862216474444,60.25448559082204,60.210876314236856,-30.587745850507588,-0.4107911054273433,0.24998597335386455
pointamp2,0.25,5.9,0.16,5.898305084745763,0.5800000000000001,90.80021867571749,60.257317741395916,60.2137064150374,-30.586512260680088,-0.4107616862149949,0.24998597335386455
pointamp2,0.25,5.9,0.16,5.898305084745763,0.77,90.80181516046262,60.26014963122751,60.21653625528429,-30.585278905178335,-0.4107322729406818,0.24998597335386455
pointamp2,0.25,5.9,0.16,5.898305084745763,0.96,90.80341161896216,60.26298173779924,60.21936631211462,-30.584045306847536,-0.41070285768010095,0.24998597335386455
pointamp2,0.25,5.9,0.16,5.898305084745763,1.15,90.80500805110192,60.26581328900283,60.22219581397855,-30.58281223712337,-0.41067345324403964,0.24998597335386455
pointamp2,0.25,5.9,0.16,5.898305084745763,1.34,90.8066044569945,60.268644897635,60.225025373229734,-30.581579083764773,-0.41064404946449634,0.24998597335386455
pointamp2,0.25,5.9,0.16,5.898305084745763,1.53,90.80820083658355,60.27147678658714,60.227855212597774,-30.580345623985778,-0.4106146426426874,0.24998597335386455
pointamp2,0.25,5.9,0.16,5.898305084745763,1.72,90.80979718986694,60.27430895591068,60.23068533213444,-30.5791118577325,-0.4105852327782043,0.24998597335386455
pointamp2,0.25,5.9,0.16,5.898305084745763,1.91,90.81139351683984,60.27714140564782,60.233515731881816,-30.577877784958027,-0.41055581987076956,0.24998597335386455
pointamp2,0.25,5.9,0.16,5.898305084745763,2.1,90.81298981754493,60.27997294177464,60.236345218680015,-30.576644598864917,-0.4105264237293001,0.24998597335386455
pointamp2,0.25,5.9,0.16,5.898305084745763,2.29,90.81458609192988,60.28280368338697,60.23917391153877,-30.575412180391112,-0.4104970423752823,0.24998597335386455
pointamp2,0.25,5.9,0.16,5.898305084745763,2.4800000000000004,90.81618234001765,60.28563470510325,60.24200288429872,-30.574179455718927,-0.410467657981484,0.24998597335386455
pointamp2,0.25,5.9,0.16,5.898305084745763,2.6700000000000004,90.81777856178608,60.288466006961094,60.24483213699749,-30.572946424788597,-0.4104382705475103,0.24998597335386455
pointamp2,0.25,5.9,0.16,5.898305084745763,2.8600000000000003,90.8193747572609,60.291297589012885,60.247661669687425,-30.571713087573478,-0.41040888007324927,0.24998597335386455
pointamp2,0.25,5.9,0.16,5.898305084745763,3.0500000000000003,90.82097092640565,60.29412945129645,60.250491482406204,-30.570479443999446,-0.41037948655814804,0.24998597335386455
pointamp2,0.25,5.9,0.16,5.898305084745763,3.24,90.82256706925467,60.29696159386269,60.253321575205014,-30.56924549404966,-0.41035009000220873,0.24998597335386455
pointamp2,0.25,5.9,0.16,5.898305084745763,3.43,90.8241631857692,60.29979401674245,60.25615194811435,-30.568011237654844,-0.41032069040497227,0.24998597335386455
pointamp2,0.25,5.9,0.16,5.898305084745763,3.62,90.82575927598117,60.30262671999676,60.25898260119532,-30.56677667478585,-0.4102912877662507,0.24998597335386455
pointamp2,0.25,5.9,0.16,5.898305084745763,3.81,90.82735533987562,60.30545970366357,60.261813534485846,-30.565541805389778,-0.41026188208572345,0.24998597335386455
pointamp2,0.25,5.9,0.16,5.898305084745763,4.0,90.82895137743073,60.30829296778385,60.26464474802677,-30.56430662940396,-0.410232473362947,0.24998597335386455
pointamp2,0.25,5.9,0.16,6.169491525423729,0.2,86.94702113806258,72.06646393780726,70.96351772028845,-15.98350341777413,-0.20313307067428524,0.06052100899811902
pointamp2,0.25,5.9,0.16,6.169491525423729,0.39,86.94756859275853,72.06898766877671,70.96600282664146,-15.981565766117072,-0.20310434819239373,0.06052100899811902
pointamp2,0.25,5.9,0.16,6.169491525423729,0.5800000000000001,86.94811604148249,72.07151158782115,70.96848811819105,-15.979627923291446,-0.20307562421889133,0.06052100899811902
pointamp2,0.25,5.9,0.16,6.169491525423729,0.77,86.94866348396428,72.07403523754775,70.97097314454462,-15.977690339419667,-0.20304690509701329,0.06052100899811902
pointamp2,0.25,5.9,0.16,6.169491525423729,0.96,86.9492109206282,72.07655902161699,70.97345830318464,-15.975752617443561,-0.20301818523072454,0.06052100899811902
pointamp2,0.25,5.9,0.16,6.169491525423729,1.15,86.94975835121514,72.07908228759027,70.97594295165818,-15.973815399556955,-0.20298947366885656,0.06052100899811902
pointamp2,0.25,5.9,0.16,6.169491525423729,1.34,86.95030577588408,72.08160555328314,70.97842759985551,-15.971878176028568,-0.20296076322866305,0.06052100899811902
pointamp2,0.25,5.9,0.16,6.169491525423729,1.53,86.95085319449171,72.08412900692889,70.98091243312915,-15.969940761362565,-0.20293205129711062,0.06052100899811902
pointamp2,0.25,5.9,0.16,6.169491525423729,1.72,86.95140060719876,72.08665264862424,70.98339745157438,-15.968003155624388,-0.20290333787489537,0.06052100899811902
pointamp2,0.25,5.9,0.16,6.169491525423729,1.91,86.95194801392257,72.08917647833813,70.98588265516045,-15.966065358762123,-0.20287462296168945,0.06052100899811902
pointamp2,0.25,5.9,0.16,6.169491525423729,2.1,86.952495414569,72.09169948741895,70.98836705067305,-15.964128363895952,-0.2028459205478267,0.06052100899811902
pointamp2,0.25,5.9,0.16,6.169491525423729,2.29,86.95304280930395,72.0942217766158,70.99085073731929,-15.96219207198466,-0.20281722923647252,0.06052100899811902
pointamp2,0.25,5.9,0.16,6.169491525423729,2.4800000000000004,86.9535901979959,72.09674425360394,70.99333460888255,-15.960255589113345,-0.20278853643530198,0.06052100899811902
pointamp2,0.25,5.9,0.16,6.169491525423729,2.6700000000000004,86.95413758073872,72.09926691843275,70.99581866541183,-15.958318915326885,-0.20275984214489423,0.06052100899811902
pointamp2,0.25,5.9,0.16,6.169491525423729,2.8600000000000003,86.95468495748898,72.10178977111475,70.99830290691928,-15.956382050569701,-0.20273114636476838,0.06052100899811902
pointamp2,0.25,5.9,0.16,6.169491525423729,3.0500000000000003,86.9552323282378,72.10431281166733,71.00078733342177,-15.95444499481603,-0.20270244909477403,0.06052100899811902
pointamp2,0.25,5.9,0.16,6.169491525423729,3.24,86.9557796930088,72.10683604012569,71.00327194495458,-15.952507748054217,-0.20267375033487559,0.06052100899811902
pointamp2,0.25,5.9,0.16,6.169491525423729,3.43,86.95632705178399,72.10935945649784,71.00575674152495,-15.950570310259039,-0.20264505008495398,0.06052100899811902
pointamp2,0.25,5.9,0.16,6.169491525423729,3.62,86.95687440455882,72.11188306081768,71.00824172316666,-15.948632681392155,-0.20261634834467074,0.06052100899811902
pointamp2,0.25,5.9,0.16,6.169491525423729,3.81,86.95742175137232,72.11440685309975,71.01072688989395,-15.946694861478377,-0.20258764511446428,0.06052100899811902
pointamp2,0.25,5.9,0.16,6.169491525423729,4.0,86.95796909219014,72.11693083336483,71.01321224172726,-15.94475685046288,-0.2025589403938409,0.06052100899811902
pointamp2,0.25,5.9,0.16,6.4406779661016955,0.2,53.17603232822576,58.121276937101605,58.097741544937364,4.921709216711605,0.08851901655561849,0.0008284809738938959
pointamp2,0.25,5.9,0.16,6.4406779661016955,0.39,53.1761539878905,58.12143315039051,58.09789769496989,4.921743707079386,0.08851941640069973,0.0008284809738938959
pointamp2,0.25,5.9,0.16,6.4406779661016955,0.5800000000000001,53.17627564694484,58.121589364558325,58.09805384588109,4.921778198936252,0.0885198162703945,0.0008284809738938959
pointamp2,0.25,5.9,0.16,6.4406779661016955,0.77,53.176397305291836,58.1217455764471,58.098209994513965,4.921812689222129,0.08852021611218631,0.0008284809738938959
pointamp2,0.25,5.9,0.16,6.4406779661016955,0.96,53.17651896289371,58.121901788668005,58.09836614347891,4.921847180585203,0.08852061597171668,0.0008284809738938959
pointamp2,0.25,5.9,0.16,6.4406779661016955,1.15,53.17664061967282,58.122057996842834,58.098522288399444,4.921881668726627,0.08852101577511673,0.0008284809738938959
pointamp2,0.25,5.9,0.16,6.4406779661016955,1.34,53.17676227557025,58.12221420443112,58.09867843273367,4.921916157163423,0.0885214155830163,0.0008284809738938959
pointamp2,0.25,5.9,0.16,6.4406779661016955,1.53,53.1768839308222,58.122370412752076,58.098834577800254,4.921950646978054,0.0885218154136704,0.0008284809738938959
pointamp2,0.25,5.9,0.16,6.4406779661016955,1.72,53.17700558523319,58.12252662179833,58.098990723591974,4.921985138358785,0.08852221527063074,0.0008284809738938959
pointamp2,0.25,5.9,0.16,6.4406779661016955,1.91,53.17712723881674,58.122682831552225,58.09914687009083,4.92201963127409,0.08852261515333269,0.0008284809738938959
pointamp2,0.25,5.9,0.16,6.4406779661016955,2.1,53.17724889163355,58.1228390351841,58.09930301047026,4.922054118836705,0.08852301494313668,0.0008284809738938959
pointamp2,0.25,5.9,0.16,6.4406779661016955,2.29,53.17737054371819,58.122995233471165,58.09945914550702,4.922088601788829,0.08852341465276319,0.0008284809738938959
pointamp2,0.25,5.9,0.16,6.4406779661016955,2.4800000000000004,53.1774921949914,58.123151432434526,58.09961528121992,4.922123086228517,0.08852381438729733,0.0008284809738938959
pointamp2,0.25,5.9,0.16,6.4406779661016955,2.6700000000000004,53.17761384546962,58.12330763212621,58.09977141766064,4.9221575721910185,0.08852421414731951,0.0008284809738938959
pointamp2,0.25,5.9,0.16,6.4406779661016955,2.8600000000000003,53.177735495178766,58.12346383255956,58.09992755484283,4.922192059664063,0.08852461393257728,0.0008284809738938959
pointamp2,0.25,5.9,0.16,6.4406779661016955,3.0500000000000003,53.177857144103946,58.12362003370544,58.10008369273725,4.922226548633304,0.08852501374284727,0.0008284809738938959
pointamp2,0.25,5.9,0.16,6.4406779661016955,3.24,53.17797879225753,58.123776235591045,58.1002398313711,4.922261039113572,0.08852541357836458,0.0008284809738938959
pointamp2,0.25,5.9,0.16,6.4406779661016955,3.43,53.178100439580184,58.12393243818266,58.10039597071067,4.922295531130487,0.08852581343966467,0.0008284809738938959
pointamp2,0.25,5.9,0.16,6.4406779661016955,3.62,53.1782220861386,58.124088641509616,58.10055211078531,4.922330024646712,0.08852621332599846,0.0008284809738938959
pointamp2,0.25,5.9,0.16,6.4406779661016955,3.81,53.17834373193131,58.12424484555507,58.100708251578126,4.92236451964682,0.08852661323710266,0.0008284809738938959
pointamp2,0.25,5.9,0.16,6.4406779661016955,4.0,53.178465376946676,58.12440105035036,58.100864393120496,4.92239901617382,0.08852701317373576,0.0008284809738938959
pointamp2,0.25,5.9,0.16,6.711864406779661,0.2,24.022491636014024,21.419281039655687,21.41928071689204,-2.6032109191219845,-0.11469905851746806,6.4127569393184e-07
pointamp2,0.25,5.9,0.16,6.711864406779661,0.39,24.022510691807305,21.41931630433541,21.41931598157736,-2.603194710229946,-0.11469820536736347,6.4127569393184e-07
pointamp2,0.25,5.9,0.16,6.711864406779661,0.5800000000000001,24.02252974733178,21.419351569161954,21.4193512464095,-2.6031785009222794,-0.1146973522012957,6.4127569393184e-07
pointamp2,0.25,5.9,0.16,6.711864406779661,0.77,24.022548802487066,21.419386833152384,21.419386510405513,-2.603162292081553,-0.11469649906097718,6.4127569393184e-07
pointamp2,0.25,5.9,0.16,6.711864406779661,0.96,24.022567857789728,21.419422097201007,21.41942177445974,-2.603146083329989,-0.11469564592615702,6.4127569393184e-07
pointamp2,0.25,5.9,0.16,6.711864406779661,1.15,24.022586912972304,21.419457360064094,21.419457037328407,-2.603129875643898,-0.11469479284376881,6.4127569393184e-07
pointamp2,0.25,5.9,0.16,6.711864406779661,1.34,24.02260596800885,21.419492622670344,21.41949229994026,-2.603113668068591,-0.11469393976937266,6.4127569393184e-07
pointamp2,0.25,5.9,0.16,6.711864406779661,1.53,24.022625023057742,21.41952788542647,21.419527562701983,-2.603097460355759,-0.11469308669057462,6.4127569393184e-07
pointamp2,0.25,5.9,0.16,6.711864406779661,1.72,24.0226440780572,21.419563148331342,21.419562825612488,-2.6030812524447136,-0.1146922336048539,6.4127569393184e-07
pointamp2,0.25,5.9,0.16,6.711864406779661,1.91,24.022663132903386,21.41959841134778,21.419598088634483,-2.6030650442689023,-0.11469138050962868,6.4127569393184e-07
pointamp2,0.25,5.9,0.16,6.711864406779661,2.1,24.02268218768798,21.419633672593505,21.4196333498858,-2.6030488378021808,-0.11469052749658697,6.4127569393184e-07
pointamp2,0.25,5.9,0.16,6.711864406779661,2.29,24.02270124244546,21.419668932300887,21.419668609598776,-2.603032632846684,-0.11468967455631637,6.4127569393184e-07
pointamp2,0.25,5.9,0.16,6.711864406779661,2.4800000000000004,24.022720297033377,21.419704192103506,21.419703869406987,-2.6030164276263896,-0.1146888216066219,6.4127569393184e-07
pointamp2,0.25,5.9,0.16,6.711864406779661,2.6700000000000004,24.0227393516132,21.41973945205817,21.419739129367255,-2.603000222245946,-0.1146879686515723,6.4127569393184e-07
pointamp2,0.25,5.9,0.16,6.711864406779661,2.8600000000000003,24.022758406111414,21.419774712151366,21.41977438946604,-2.602984016645376,-0.11468711568873934,6.4127569393184e-07
pointamp2,0.25,5.9,0.16,6.711864406779661,3.0500000000000003,24.022777460554764,21.41980997237992,21.419809649700223,-2.6029678108545404,-0.11468626271938184,6.4127569393184e-07
pointamp2,0.25,5.9,0.16,6.711864406779661,3.24,24.022796514904933,21.419845232740684,21.419844910066544,-2.6029516048383883,-0.11468540974205736,6.4127569393184e-07
pointamp2,0.25,5.9,0.16,6.711864406779661,3.43,24.022815569163555,21.419880493234228,21.419880170565726,-2.602935398597829,-0.11468455675680002,6.4127569393184e-07
pointamp2,0.25,5.9,0.16,6.711864406779661,3.62,24.022834623332585,21.419915753857577,21.41991543119463,-2.6029191921379535,-0.11468370376383784,6.4127569393184e-07
pointamp2,0.25,5.9,0.16,6.711864406779661,3.81,24.022853677482853,21.41995101462513,21.419950691967774,-2.6029029855150796,-0.11468285076544157,6.4127569393184e-07
pointamp2,0.25,5.9,0.16,6.711864406779661,4.0,24.02287273152609,21.41998627553064,21.41998595287889,-2.6028867786472,-0.11468199775822921,6.4127569393184e-07
pointamp2,0.25,5.9,0.2,5.898305084745763,0.2,90.79702562735869,60.251653720638146,60.208045613113626,-30.588980014245067,-0.410820536219733,0.24999102285581007
pointamp2,0.25,5.9,0.2,5.898305084745763,0.39,90.79862216474444,60.25448559082204,60.21087543368574,-30.5877467310587,-0.41079112005179613,0.24999102285581007
pointamp2,0.25,5.9,0.2,5.898305084745763,0.5800000000000001,90.80021867571749,60.257317741395916,60.21370553444501,-30.586513141272476,-0.4107617008394459,0.24999102285581007
pointamp2,0.25,5.9,0.2,5.898305084745763,0.77,90.80181516046262,60.26014963122751,60.2165353746505,-30.585279785812126,-0.4107322875651331,0.24999102285581007
pointamp2,0.25,5.9,0.2,5.898305084745763,0.96,90.80341161896216,60.26298173779924,60.21936543143935,-30.58404618752281,-0.41070287230455377,0.24999102285581007
pointamp2,0.25,5.9,0.2,5.898305084745763,1.15,90.80500805110192,60.26581328900283,60.22219493326201,-30.582813117839912,-0.4106734678684905,0.24999102285581007
pointamp2,0.25,5.9,0.2,5.898305084745763,1.34,90.8066044569945,60.268644897635,60.2250244924717,-30.58157996452281,-0.4106440640889491,0.24999102285581007
pointamp2,0.25,5.9,0.2,5.898305084745763,1.53,90.80820083658355,60.27147678658714,60.227854331798575,-30.580346504784977,-0.4106146572671366,0.24999102285581007
pointamp2,0.25,5.9,0.2,5.898305084745763,1.72,90.80979718986694,60.27430895591068,60.23068445129385,-30.579112738573095,-0.4105852474026536,0.24999102285581007
pointamp2,0.25,5.9,0.2,5.898305084745763,1.91,90.81139351683984,60.27714140564782,60.23351485099972,-30.577878665840124,-0.4105558344952206,0.24999102285581007
pointamp2,0.25,5.9,0.2,5.898305084745763,2.1,90.81298981754493,60.27997294177464,60.23634433775643,-30.576645479788503,-0.41052643835375285,0.24999102285581007
pointamp2,0.25,5.9,0.2,5.898305084745763,2.29,90.81458609192988,60.28280368338697,60.23917303057383,-30.575413061356052,-0.4104970569997349,0.24999102285581007
pointamp2,0.25,5.9,0.2,5.898305084745763,2.4800000000000004,90.81618234001765,60.28563470510325,60.242002003292484,-30.574180336725163,-0.4104676726059353,0.24999102285581007
pointamp2,0.25,5.9,0.2,5.898305084745763,2.6700000000000004,90.81777856178608,60.288466006961094,60.24483125594979,-30.572947305836294,-0.4104382851719632,0.24999102285581007
pointamp2,0.25,5.9,0.2,5.898305084745763,2.8600000000000003,90.8193747572609,60.291297589012885,60.24766078859834,-30.571713968662564,-0.41040889469770225,0.24999102285581007
pointamp2,0.25,5.9,0.2,5.898305084745763,3.0500000000000003,90.82097092640565,60.29412945129645,60.25049060127595,-30.5704803251297,-0.4103795011825974,0.24999102285581007
pointamp2,0.25,5.9,0.2,5.898305084745763,3.24,90.82256706925467,60.29696159386269,60.25332069403318,-30.569246375221496,-0.4103501046266613,0.24999102285581007
pointamp2,0.25,5.9,0.2,5.898305084745763,3.43,90.8241631857692,60.29979401674245,60.25615106690121,-30.568012118867983,-0.41032070502942347,0.24999102285581007
pointamp2,0.25,5.9,0.2,5.898305084745763,3.62,90.82575927598117,60.30262671999676,60.2589817199407,-30.56677755604047,-0.4102913023907031,0.24999102285581007
pointamp2,0.25,5.9,0.2,5.898305084745763,3.81,90.82735533987562,60.30545970366357,60.261812653189786,-30.565542686685838,-0.4102618967101766,0.24999102285581007
