D,eta,parent_fixedpoint_k11,parent_fixedpoint_k_bg,parent_fixedpoint_k22,parent_fixedpoint_e_part,parent_fixedpoint_e_tree,parent_fixedpoint_c_parent,parent_fixedpoint_xi_target,parent_fixedpoint_e_part_log,parent_fixedpoint_e_tree_log,eymh_parented_prefactor_diag
12.8,1.34,1.5279642185523155,1.114287005200122,1.9059487142312475,0.5279642185523155,0.7916617090311255,0.646505263371002,0.14352241562049825,0.42393627329233835,0.5981104361456874,0.0392926831207772
13.6,1.34,1.5316461404582207,1.1152775579450587,1.7973302611159616,0.5316461404582207,0.6820527031709029,0.6021716426650353,0.13172077356944445,0.42634306582551323,0.5322094143291441,0.0396208010826581
14.4,1.34,1.5288412990484348,1.195999582362392,1.8918251713027328,0.5288412990484348,0.6958255889403409,0.6066146292056861,0.1272278984890664,0.4245101276086423,0.5484372764884745,0.0396851323821532
15.2,1.34,1.5261110682757784,1.2635129579283289,2.082707180981521,0.5261110682757784,0.8191942230531921,0.6564961140904501,0.13559696310673475,0.4227227141427251,0.6314692488597486,0.0417227099279373
16.0,1.34,1.5229558535349996,1.3217878591111365,2.1083935541703474,0.5229558535349996,0.7866056950592109,0.6413735671628363,0.12811002637725433,0.42065308697616405,0.6171970106603067,0.0434998658975822
16.8,1.34,1.5199389608838885,1.3729068193667717,2.1528482546753227,0.5199389608838885,0.779941435308551,0.6368060453737987,0.12392952595334769,0.4186701767386273,0.6176178895275735,0.0430236376222913
17.6,1.34,1.5333451063625898,1.2679119024066776,1.9466286241972208,0.5333451063625898,0.6787167217905432,0.6016562491767584,0.12127571595302501,0.42745169286002205,0.5435888137598566,0.0407600933091185
18.4,1.34,1.5405182049703174,1.20297833384972,1.7169023663713,0.5405182049703174,0.5139240325215799,0.5270534086311096,0.10502599838694988,0.43211885655718146,0.42792500554231283,0.0395745521139277
19.200000000000003,1.34,1.0,1.2685122027208124,1.2685122027208124,0.0,0.0,0.0,0.0,0.0,0.0,0.0580670617382019
20.0,1.34,1.0,1.3261537967964965,1.3261537967964965,0.0,0.0,0.0,0.0,0.0,0.0,0.0622911350603241
4.0,1.53,1.3964279793209595,1.052928468881864,1.938008844684386,0.3964279793209595,0.8850803758025219,0.5923433336469899,0.12965005749631925,0.3339175328003451,0.6423766832957082,0.043324358444099
4.8,1.53,1.3865707067483322,1.3330127461264274,2.3623730091861876,0.38657070674833216,1.0293602630597602,0.6308094200229263,0.12148029764356646,0.32683358134631924,0.7627832494173759,0.0392200420710923
5.6,1.53,1.3740423387236762,1.0489632309804584,2.163291941593744,0.3740423387236762,1.1143287106132855,0.6456052331144256,0.14022286509288492,0.3177570075347809,0.7592698295001394,0.0448967210511118
6.4,1.53,1.4087603487671916,1.2368422574530327,2.31092772505075,0.4087603487671916,1.0740854675977174,0.6626036147962181,0.134860299317396,0.3427101324085343,0.7731346240359174,0.0493701248926051
7.2,1.53,1.4653973608633286,1.5397550802947837,2.1316913619608076,0.4653973608633286,0.5919362816660239,0.5248672053830563,0.08818996005123121,0.3821264417753575,0.5008705735261999,0.0543924281693956
8.0,1.53,1.4813765323118677,1.5891268740470006,2.1471719155181637,0.4813765323118677,0.5580450414711631,0.5182950770914392,0.08445432383761113,0.3929717449107978,0.478274523109407,0.057994994177247
8.8,1.53,1.4893167966112077,1.1526414316992488,1.8912538534550243,0.48931679661120775,0.7386124217557755,0.6011783962774964,0.12831275141064735,0.39831748903799397,0.5707693848955799,0.0457081664916892
9.6,1.53,1.4963861813219077,1.1066533286499558,1.9918148530697317,0.4963861813219077,0.8851615244197759,0.6628589208570789,0.14741767429150054,0.40305298883407686,0.6503865442399346,0.0411393810743978
10.4,1.53,1.5001900881265466,1.191089660939199,2.108300916250959,0.5001900881265466,0.91721125531176,0.6773329894705038,0.14505261665812724,0.4055918254968747,0.6801286340667785,0.0443592616345609
11.2,1.53,1.5018903578871359,1.263616892757297,2.1820846691079865,0.5018903578871359,0.9184677763506894,0.6789478043122678,0.14065751781745225,0.4067245532654755,0.6903171073451844,0.0459252716667014
12.0,1.53,1.502568009506586,1.324701506182844,2.2018189671227755,0.5025680095065861,0.8771174609399315,0.6639361237709936,0.1332406830550594,0.40717565063350414,0.673076419109914,0.0457444396864816
12.8,1.53,1.5279635445555078,1.114287005200122,1.9059500002632979,0.5279635445555078,0.791662995063176,0.6465053758221844,0.1435224320158672,0.4239358321845243,0.598111188006589,0.0392926785306383
13.6,1.53,1.5316447574422203,1.1152775579450587,1.7973317220273797,0.5316447574422203,0.682054164082321,0.6021715043291254,0.1317207249225276,0.4263421628645823,0.5322103208520531,0.0396208028683327
14.4,1.53,1.5288331952029928,1.195999582362392,1.8918441704604858,0.5288331952029928,0.6958445880980939,0.6066182629039661,0.12722881938834613,0.42450482694929664,0.5484492875722589,0.0396850382876976
15.2,1.53,1.5260808707569395,1.2635129579283289,2.082748521035269,0.5260808707569395,0.8192355631069403,0.6564938372858887,0.13559601422866038,0.422702926711631,0.6314943283215558,0.0417227086436403
16.0,1.53,1.5235368559178604,1.3217878591111365,2.1063467193665684,0.5235368559178604,0.7845588602554319,0.640894280658385,0.12799410460881155,0.42103451076103104,0.6159131917626545,0.043512697004019
16.8,1.53,1.519993092774863,1.3729068193667717,2.151799874548597,0.519993092774863,0.7788930551818254,0.6364110375416657,0.12383172253112328,0.4187057906207962,0.616949157398712,0.0430333508371845
17.6,1.53,1.53334510636259,1.2679119024066776,1.946628624197221,0.53334510636259,0.6787167217905434,0.6016562491767586,0.1212757159530251,0.42745169286002216,0.5435888137598568,0.0407600933091185
18.4,1.53,1.5405182049703174,1.20297833384972,1.7169023663713,0.5405182049703174,0.5139240325215799,0.5270534086311096,0.10502599838694988,0.43211885655718146,0.42792500554231283,0.0395745521139277
19.200000000000003,1.53,1.0,1.2685122027208124,1.2685122027208124,0.0,0.0,0.0,0.0,0.0,0.0,0.0580670617382019
20.0,1.53,1.0,1.3261537967964965,1.3261537967964965,0.0,0.0,0.0,0.0,0.0,0.0,0.0622911350603241
4.0,1.72,1.3959215342025744,1.052928468881864,1.9387099525418028,0.39592153420257437,0.8857814836599387,0.5921992603667076,0.1295871308899104,0.3335547951691958,0.6427575292995026,0.0433243808849063
4.8,1.72,1.3865886793325957,1.3330127461264274,2.3623255214738332,0.38658867933259566,1.0293127753474058,0.6308095326179863,0.12148120839403466,0.32684654315756884,0.7627564533263897,0.0392201820886632
5.6,1.72,1.374047448137924,1.0489632309804584,2.1632845299644323,0.3740474481379239,1.114321298983974,0.6456074955347808,0.1402238068666985,0.3177607260553854,0.7592662356532812,0.0448967144866193
6.4,1.72,1.4087609289708392,1.2368422574530327,2.3109268909648306,0.40876092897083915,1.074084633511798,0.6626038277791533,0.13486037914716606,0.34271054426249414,0.7731341776208754,0.0493701236355753
7.2,1.72,1.465397407307059,1.5397550802947837,2.131691314872692,0.46539740730705903,0.5919362345779082,0.5248672106958688,0.08818996098960365,0.38212647346896556,0.5008705395136934,0.0543924279082017
8.0,1.72,1.4813765359980253,1.5891268740470006,2.147171913553371,0.4813765359980253,0.5580450395063703,0.5182950781634509,0.08445432405410243,0.39297174739913043,0.47827452165525935,0.057994994131626
8.8,1.72,1.4893167969426744,1.1526414316992488,1.8912538526395068,0.4893167969426744,0.738612420940258,0.6011783961492307,0.1283127513826659,0.3983174892605569,0.5707693843985555,0.0457081664964575
9.6,1.72,1.496386181074131,1.1066533286499558,1.9918148536035472,0.496386181074131,0.8851615249535913,0.6628589208915178,0.14741767429172004,0.4030529886684935,0.6503865445365227,0.041139381072291
10.4,1.72,1.500190088586999,1.191089660939199,2.1083009152449312,0.500190088586999,0.9172112543057322,0.6773329894108042,0.14505261665725216,0.40559182580380404,0.6801286334984208,0.0443592616383369
11.2,1.72,1.501890369084992,1.263616892757297,2.1820846417104485,0.5018903690849921,0.9184677489531514,0.6789478017600168,0.14065751747728278,0.40672456072131685,0.6903170914796258,0.045925271783807
12.0,1.72,1.5025680202827212,1.324701506182844,2.2018188504469065,0.5025680202827212,0.8771173442640625,0.6639360867300615,0.13324067429302622,0.407175657805316,0.6730763489130877,0.0457444407344607
12.8,1.72,1.5279635614188316,1.114287005200122,1.9059503868584344,0.5279635614188316,0.7916633816583125,0.6465055440019044,0.1435224759912598,0.42393584322099426,0.5981114140240046,0.0392926743288292
13.6,1.72,1.5316468664717386,1.1152775579450587,1.7973278470164638,0.5316468664717386,0.6820502890714051,0.6021709881428663,0.13172060171047173,0.42634353983405,0.5322079163335566,0.0396208183008895
14.4,1.72,1.5288443902802886,1.195999582362392,1.8918323725709654,0.5288443902802886,0.6958327902085735,0.6066195411251479,0.1272292173416708,0.42451214955083516,0.5484418290748008,0.0396850167308408
15.2,1.72,1.5260573446774506,1.2635129579283289,2.082780725853605,0.5260573446774506,0.819267767925276,0.6564920613187889,0.1355952743005711,0.4226875105818041,0.6315138654333435,0.0417227076755912
16.0,1.72,1.5234028138377635,1.3217878591111365,2.106654848635472,0.5234028138377635,0.7848669895243354,0.6409380553574672,0.12800412818205095,0.4209465260322792,0.6161065368259427,0.0435114288300868
16.8,1.72,1.5225456426281996,1.3729068193667717,2.1481198152774343,0.5225456426281996,0.7752129959106626,0.6364622322823791,0.12385582982354967,0.42038369889029537,0.6145991694607615,0.0430340776678436
17.6,1.72,1.5310126274091105,1.2679119024066776,1.9807130700960494,0.5310126274091105,0.7128011676893717,0.6152287549156129,0.1248167617725872,0.42592936445937196,0.5655971660137187,0.0404386368835171
18.4,1.72,1.5405182049703174,1.20297833384972,1.7169023663713,0.5405182049703174,0.5139240325215799,0.5270534086311096,0.10502599838694988,0.43211885655718146,0.42792500554231283,0.0395745521139277
19.200000000000003,1.72,1.0,1.2685122027208124,1.2685122027208124,0.0,0.0,0.0,0.0,0.0,0.0,0.0580670617382019
20.0,1.72,1.0,1.3261537967964965,1.3261537967964965,0.0,0.0,0.0,0.0,0.0,0.0,0.0622911350603241
4.0,1.91,1.395428810811924,1.052928468881864,1.9393871687737059,0.39542881081192394,0.8864586998918418,0.5920568465376573,0.12952530152046152,0.33320175930134205,0.6431252664835398,0.0433244628557501
4.8,1.91,1.3866067242235531,1.3330127461264274,2.362277946404774,0.38660672422355313,1.0292652002783464,0.6308096760805995,0.12148212926737154,0.32685955694731805,0.7627296074021181,0.0392203218205325
5.6,1.91,1.3740525577295526,1.0489632309804584,2.1632771181203796,0.3740525577295526,1.1143138871399212,0.6456097579794218,0.14022474865334533,0.31776444469125587,0.7592626416899831,0.0448967079220321
6.4,1.91,1.40876150917315,1.2368422574530327,2.3109260568789085,0.40876150917315,1.0740837994258758,0.6626040407602054,0.1348604589763575,0.3427109561153355,0.7731337312056709,0.0493701223785763
7.2,1.91,1.4653974537522605,1.5397550802947837,2.1316912677827227,0.4653974537522605,0.591936187487939,0.5248672160086849,0.08818996192796555,0.38212650516357655,0.5008705054998475,0.0543924276470042
8.0,1.91,1.4813765396938257,1.5891268740470006,2.147171911577401,0.48137653969382566,0.5580450375304002,0.5182950792354633,0.08445432427048385,0.3929717498939724,0.47827452019283956,0.0579949940859673
8.8,1.91,1.4893167973153887,1.1526414316992488,1.8912538517521706,0.4893167973153887,0.7386124200529218,0.601178396017076,0.12831275135434314,0.3983174895108154,0.5707693838577607,0.0457081665014607
9.6,1.91,1.4963861809989933,1.1066533286499558,1.9918148534590852,0.49638618099899334,0.8851615248091294,0.6628589207872588,0.14741767426344046,0.4030529886182807,0.6503865444562595,0.0411393810748158
10.4,1.91,1.5001900867720606,1.191089660939199,2.1083009202336083,0.5001900867720606,0.9172112592944093,0.6773329900239479,0.14505261675212566,0.4055918245939984,0.6801286363167859,0.0443592616126883
11.2,1.91,1.5018903676240365,1.263616892757297,2.1820846533150218,0.5018903676240365,0.9184677605577247,0.6789478050609944,0.14065751823380013,0.40672455974857236,0.6903170981996835,0.0459252716840258
12.0,1.91,1.5025680240978176,1.324701506182844,2.201818781496272,0.5025680240978176,0.877117275313428,0.6639360631539237,0.13324066866453477,0.40717566034436675,0.673076307429652,0.0457444413926376
12.8,1.91,1.5279637988087147,1.114287005200122,1.9059494432791584,0.5279637988087147,0.7916624380790365,0.6465053040636071,0.143522418215508,0.4239359985845583,0.5981108623735558,0.0392926810028237
13.6,1.91,1.531649555202351,1.1152775579450587,1.7973177707745107,0.531649555202351,0.682040212829452,0.6021680627373848,0.13171982911639882,0.42634529528324083,0.5322016638081543,0.0396208945869131
14.4,1.91,1.5288219061967472,1.195999582362392,1.8918686426755191,0.5288219061967472,0.6958690603131272,0.6066224550229963,0.12722987154516843,0.42449744285536106,0.5484647584921755,0.0396849281328525
15.2,1.91,1.5260384991127178,1.2635129579283289,2.082806522187528,0.5260384991127178,0.8192935642591992,0.6564906373099453,0.1355946811500444,0.4226751613203801,0.6315295146084724,0.0417227069206722
16.0,1.91,1.5232955340312875,1.3217878591111365,2.106901199929306,0.5232955340312875,0.7851133408181696,0.6409729362137939,0.1280121070695583,0.42087610238394174,0.616261097081406,0.0435104170036748
16.8,1.91,1.5196995369161035,1.3729068193667717,2.156636846175469,0.5196995369161035,0.7837300268086973,0.6382038326426169,0.12427508358902128,0.41851264223677553,0.620031813383726,0.0429892169332644
17.6,1.91,1.5316218709711875,1.2679119024066776,1.976580783562143,0.5316218709711875,0.7086688811554653,0.6137946533645651,0.12444575132329823,0.42632722033831255,0.5629492063834355,0.0404728338204473
18.4,1.91,1.5405182049703174,1.20297833384972,1.7169023663713,0.5405182049703174,0.5139240325215799,0.5270534086311096,0.10502599838694988,0.43211885655718146,0.42792500554231283,0.0395745521139277
19.200000000000003,1.91,1.0,1.2685122027208124,1.2685122027208124,0.0,0.0,0.0,0.0,0.0,0.0,0.0580670617382019
20.0,1.91,1.0,1.3261537967964965,1.3261537967964965,0.0,0.0,0.0,0.0,0.0,0.0,0.0622911350603241
4.0,2.1,1.3949498233383726,1.052928468881864,1.940040671982577,0.3949498233383726,0.8871122031007128,0.5919162169563704,0.1294646066993174,0.33285844569336515,0.6434800054645853,0.0433246016372041
4.8,2.1,1.3866248413496276,1.3330127461264274,2.3622302840866816,0.3866248413496276,1.0292175379602542,0.6308098503734209,0.12148306025066902,0.3268726226619159,0.7627027117023207,0.0392204612668997
5.6,2.1,1.374057667498514,1.0489632309804584,2.1632697060616297,0.3740576674985141,1.1143064750811713,0.6456120204483139,0.1402256904528129,0.31776816344235587,0.7592590476102653,0.0448967013573506
6.4,2.1,1.4087620893735155,1.2368422574530327,2.3109252227935753,0.40876208937351555,1.0740829653405426,0.6626042537390637,0.13486053880486767,0.3427113679666263,0.7731332847906203,0.0493701211216125
7.2,2.1,1.4653975001957322,1.5397550802947837,2.131691220694989,0.4653975001957322,0.5919361404002053,0.5248672213215124,0.08818996286634305,0.3821265368570061,0.5008704714876153,0.0543924273858104
8.0,2.1,1.4813765433868733,1.5891268740470006,2.147171909604469,0.4813765433868733,0.5580450355574682,0.5182950803074045,0.0844543244868795,0.39297175238695614,0.4782745187326679,0.0579949940403214
8.8,2.1,1.4893167977386257,1.1526414316992488,1.891253850797647,0.4893167977386257,0.7386124190983983,0.6011783958886148,0.1283127513278026,0.3983174897949974,0.5707693832760178,0.0457081665065006
9.6,2.1,1.496386181365458,1.1066533286499558,1.9918148529386406,0.496386181365458,0.8851615242886848,0.6628589208370724,0.1474176742880137,0.4030529888631805,0.6503865441671003,0.041139381075153
10.4,2.1,1.5001900872717417,1.191089660939199,2.108300919049289,0.5001900872717417,0.91721125811009,0.6773329899249777,0.14505261674290432,0.40559182492707696,0.680128635647702,0.04435926161776
11.2,2.1,1.5018903664274437,1.263616892757297,2.1820846628197192,0.5018903664274437,0.9184677700624222,0.6789478077646515,0.1406575188534236,0.4067245589518479,0.6903171037037303,0.0459252716023004
12.0,2.1,1.5025679772754126,1.324701506182844,2.2018189180721475,0.5025679772754126,0.8771174118893035,0.6639360839164055,0.13324067288513872,0.4071756291827787,0.6730763895991128,0.0457444406866391
12.8,2.1,1.5279637896172682,1.114287005200122,1.9059498103136325,0.5279637896172682,0.7916628051135106,0.6465054483040077,0.1435224554822704,0.4239359925690712,0.5981110769551687,0.039292677337651
13.6,2.1,1.5316473021173076,1.1152775579450587,1.7973267347473008,0.5316473021173076,0.6820491768022421,0.6021707438577887,0.13172053888880672,0.42634382426352035,0.5322072261482785,0.0396208249258223
14.4,2.1,1.5288177564984131,1.195999582362392,1.891878550868686,0.5288177564984131,0.695878968506294,0.6066243936077153,0.12723036373113378,0.4244947285405354,0.5484710222271891,0.0396848780718625
15.2,2.1,1.5260230636538084,1.2635129579283289,2.0828276497897393,0.5260230636538084,0.8193146918614105,0.6564894700675062,0.13559419504444606,0.42266504654478193,0.6315423313840519,0.0417227063159626
16.0,2.1,1.5232077292402852,1.3217878591111365,2.10710265957636,0.5232077292402852,0.7853148004652235,0.6410013833761963,0.12801860885569408,0.42081845938576407,0.6163874789854846,0.0435095909365593
16.8,2.1,1.5197756429815825,1.3729068193667717,2.1555436269863444,0.5197756429815825,0.7826368076195727,0.6378052601707801,0.12417663767230884,0.4185627206621552,0.6193356977543789,0.0429990402178998
17.6,2.1,1.53334510636259,1.2679119024066776,1.946628624197221,0.53334510636259,0.6787167217905434,0.6016562491767586,0.1212757159530251,0.42745169286002216,0.5435888137598568,0.0407600933091185
18.4,2.1,1.5405182049703174,1.20297833384972,1.7169023663713,0.5405182049703174,0.5139240325215799,0.5270534086311096,0.10502599838694988,0.43211885655718146,0.42792500554231283,0.0395745521139277
19.200000000000003,2.1,1.0,1.2685122027208124,1.2685122027208124,0.0,0.0,0.0,0.0,0.0,0.0,0.0580670617382019
20.0,2.1,1.0,1.3261537967964965,1.3261537967964965,0.0,0.0,0.0,0.0,0.0,0.0,0.0622911350603241
4.0,2.29,1.3944845790465905,1.052928468881864,1.9406706441018138,0.3944845790465905,0.8877421752199497,0.5917774905262504,0.1294050816934693,0.3325248696137854,0.6438218580430152,0.0433247945989391
4.8,2.29,1.3866430306391628,1.3330127461264274,2.3621825346272196,0.38664303063916283,1.0291697885007922,0.6308100554590205,0.12148400133099467,0.32688574024764877,0.762675766284751,0.0392206004279653
5.6,2.29,1.3740627774447243,1.0489632309804584,2.163262293788268,0.37406277744472427,1.1142990628078095,0.6456142829414034,0.1402266322650814,0.31777188230862286,0.7592554534141679,0.0448966947925753
6.4,2.29,1.4087626695725408,1.2368422574530327,2.3109243887082296,0.4087626695725408,1.074082131255197,0.662604466716033,0.13486061863279775,0.3427117798167962,0.7731328383754017,0.0493701198646799
7.2,2.29,1.4653975466392424,1.5397550802947837,2.1316911736070447,0.4653975466392424,0.591936093312261,0.5248672266342641,0.08818996380470157,0.3821265685504609,0.5008704374752304,0.0543924271246186
8.0,2.29,1.48137654708682,1.5891268740470006,2.1471719076235662,0.4813765470868201,0.5580450335765657,0.5182950813793584,0.08445432470319954,0.3929717548845971,0.47827451726659725,0.0579949939946481
8.8,2.29,1.4893167980775892,1.1526414316992488,1.8912538499726217,0.4893167980775892,0.7386124182733729,0.6011783957610851,0.1283127513001345,0.3983174900225941,0.5707693827731987,0.0457081665112687
9.6,2.29,1.4963861814465456,1.1066533286499558,1.9918148527592554,0.49638618144654556,0.8851615241092996,0.6628589208240465,0.14741767428750804,0.4030529889173694,0.6503865440674339,0.0411393810758908
10.4,2.29,1.5001900861868793,1.191089660939199,2.108300919501615,0.5001900861868793,0.9172112585624161,0.6773329893574584,0.14505261657360735,0.40559182420392703,0.6801286359032445,0.0443592616290407
11.2,2.29,1.5018903558876548,1.263616892757297,2.1820846774364937,0.5018903558876548,0.9184677846791967,0.6789478060381283,0.14065751818294667,0.40672455193416596,0.6903171121681148,0.0459252716096288
12.0,2.29,1.5025680421661747,1.324701506182844,2.2018188054418393,0.5025680421661747,0.8771172992589953,0.663936084151687,0.13324067404106535,0.4071756723693511,0.6730763218362548,0.045744440868856
12.8,2.29,1.527963781950314,1.114287005200122,1.90595011644268,0.527963781950314,0.7916631112425581,0.6465055686087886,0.14352248656487213,0.4239359875513121,0.5981112559292374,0.0392926742806846
13.6,2.29,1.5316462817006142,1.1152775579450587,1.7973280034157237,0.5316462817006142,0.6820504454706651,0.6021707260127535,0.1317205258602053,0.4263431580415828,0.5322080133823934,0.0396208241404996
14.4,2.29,1.5288274448895363,1.195999582362392,1.8918668381798327,0.5288274448895363,0.6958672558174408,0.6066248452513551,0.12723053459339406,0.424501065699025,0.5484636177273952,0.039684875172823
15.2,2.29,1.5260634678675122,1.2635129579283289,2.082974675125882,0.5260634678675122,0.8194617171975531,0.65657358516286,0.13561578031866398,0.42269152299837454,0.6316315187256241,0.0417206814942006
16.0,2.29,1.523059653332533,1.3217878591111365,2.108316348826194,0.5230596533325329,0.7865284897150575,0.6414057367739383,0.12811883764029194,0.4207212414536048,0.6171486084277986,0.043499180003252
16.8,2.29,1.5219884198191271,1.3729068193667717,2.1470270355186134,0.5219884198191271,0.7741202161518417,0.6356742785256778,0.1236574869940016,0.42001765088172327,0.6139005741077089,0.0430529068705488
17.6,2.29,1.53334510636259,1.2679119024066776,1.946628624197221,0.53334510636259,0.6787167217905434,0.6016562491767586,0.1212757159530251,0.42745169286002216,0.5435888137598568,0.0407600933091185
18.4,2.29,1.5405182049703174,1.20297833384972,1.7169023663713,0.5405182049703174,0.5139240325215799,0.5270534086311096,0.10502599838694988,0.43211885655718146,0.42792500554231283,0.0395745521139277
19.200000000000003,2.29,1.0,1.2685122027208124,1.2685122027208124,0.0,0.0,0.0,0.0,0.0,0.0,0.0580670617382019
20.0,2.29,1.0,1.3261537967964965,1.3261537967964965,0.0,0.0,0.0,0.0,0.0,0.0,0.0622911350603241
4.0,2.4800000000000004,1.3940330785165496,1.052928468881864,1.9412772702109635,0.39403307851654956,0.8883488013290994,0.5916407803593255,0.12934675976331927,0.3322010412652276,0.6441509371134143,0.0433250391980174
4.8,2.4800000000000004,1.386661292020429,1.3330127461264274,2.362134698134031,0.3866612920204291,1.0291219520076038,0.6308102912998853,0.12148495249539264,0.3268989096507448,0.7626487712071512,0.0392207393039313
5.6,2.4800000000000004,1.3740678875681749,1.0489632309804584,2.163254881300284,0.3740678875681749,1.1142916503198257,0.6456165454586744,0.14022757409014572,0.31777560129004956,0.7592518591016848,0.0448966882277065
6.4,2.4800000000000004,1.4087632497697236,1.2368422574530327,2.310923554623371,0.40876324976972356,1.0740812971703384,0.6626046796908603,0.13486069846006368,0.3427121916654885,0.7731323919602829,0.0493701186077817
7.2,2.4800000000000004,1.4653975930831324,1.5397550802947837,2.1316911265188057,0.46539759308313244,0.591936046224022,0.5248672319470951,0.08818996474307621,0.38212660024417394,0.5008704034626318,0.0543924268634235
8.0,2.4800000000000004,1.4813765507805117,1.5891268740470006,2.147171905651194,0.48137655078051167,0.5580450316041936,0.5182950824519063,0.08445432491973413,0.39297175737801554,0.4782745158068404,0.057994993948982
8.8,2.4800000000000004,1.489316798464506,1.1526414316992488,1.8912538490811557,0.48931679846450593,0.7386124173819069,0.6011783956359743,0.12831275127387518,0.39831749028238883,0.5707693822298868,0.0457081665161039
9.6,2.4800000000000004,1.4963861810577896,1.1066533286499558,1.991814853388453,0.49638618105778964,0.8851615247384972,0.6628589208000695,0.1474176742685738,0.4030529886575729,0.6503865444170163,0.041139381074737
10.4,2.4800000000000004,1.5001900866548286,1.191089660939199,2.108300918554844,0.5001900866548286,0.917211257615645,0.6773329893247144,0.14505261657947563,0.4055918245158536,0.680128635368364,0.0443592616320824
11.2,2.4800000000000004,1.501890355773569,1.263616892757297,2.1820846836368104,0.501890355773569,0.9184677908795134,0.6789478082526542,0.14065751871152388,0.40672455185820444,0.6903171157586374,0.0459252715461255
12.0,2.4800000000000004,1.502567947447753,1.324701506182844,2.201818964973533,0.5025679474477529,0.8771174587906889,0.6639360819649927,0.13324067190869868,0.40717560933165686,0.6730764178168444,0.0457444406534726
12.8,2.4800000000000004,1.5279633995854898,1.114287005200122,1.9059508024140674,0.5279633995854898,0.7916637972139455,0.6465056145972999,0.14352249124403116,0.42393573730658995,0.5981116569727163,0.0392926721261558
13.6,2.4800000000000004,1.5316454176436847,1.1152775579450587,1.7973290776851676,0.5316454176436847,0.6820515197401089,0.6021707109007711,0.13172051482744151,0.4263425939053435,0.5322086799876216,0.0396208234755196
14.4,2.4800000000000004,1.5288235066002558,1.195999582362392,1.8918753665867984,0.5288235066002558,0.6958757842244065,0.606626303725575,0.1272309005831741,0.4244984896762265,0.5484690091999729,0.0396848368392563
15.2,2.4800000000000004,1.526048485740274,1.2635129579283289,2.0829796776748606,0.5260484857402741,0.8194667197465317,0.6565662396416774,0.13561375158563754,0.42268170545074457,0.6316345532214066,0.041720836192971
16.0,2.4800000000000004,1.5234115925238405,1.3217878591111365,2.1070596855565045,0.5234115925238405,0.785271826445368,0.6411087093807687,0.1280469562920054,0.42095228856645833,0.6163605210597798,0.0435071232701649
16.8,2.4800000000000004,1.5198936661464402,1.3729068193667717,2.1536558943218966,0.5198936661464402,0.7807490749551249,0.6371079177963979,0.12400422590313284,0.418640375928511,0.6181328380579865,0.0430162107013263
17.6,2.4800000000000004,1.53334510636259,1.2679119024066776,1.946628624197221,0.53334510636259,0.6787167217905434,0.6016562491767586,0.1212757159530251,0.42745169286002216,0.5435888137598568,0.0407600933091185
18.4,2.4800000000000004,1.5405182049703174,1.20297833384972,1.7169023663713,0.5405182049703174,0.5139240325215799,0.5270534086311096,0.10502599838694988,0.43211885655718146,0.42792500554231283,0.0395745521139277
19.200000000000003,2.4800000000000004,1.0,1.2685122027208124,1.2685122027208124,0.0,0.0,0.0,0.0,0.0,0.0,0.0580670617382019
20.0,2.4800000000000004,1.0,1.3261537967964965,1.3261537967964965,0.0,0.0,0.0,0.0,0.0,0.0,0.0622911350603241
4.0,2.6700000000000004,1.3935953158788092,1.052928468881864,1.9418607383561897,0.39359531587880925,0.8889322694743256,0.5915061938801773,0.12928967220112642,0.3318869659442709,0.6444673565783227,0.0433253329771754
4.8,2.6700000000000004,1.386679625421599,1.3330127461264274,2.362086774714771,0.38667962542159895,1.0290740285883437,0.6308105578584086,0.12148591373088007,0.3269121308173564,0.7626217265272685,0.0392208778950012
5.6,2.6700000000000004,1.3740729978687551,1.0489632309804584,2.1632474685977954,0.37407299786875514,1.114284237617337,0.6456188080000593,0.14022851592798072,0.3177793203865539,0.7592482646728721,0.0448966816627449
6.4,2.6700000000000004,1.4087638299653824,1.2368422574530327,2.3109227205387093,0.4087638299653824,1.0740804630856766,0.6626048926637146,0.13486077828672066,0.3427126035129295,0.7731319455451083,0.0493701173509156
7.2,2.6700000000000004,1.4653976395266344,1.5397550802947837,2.1316910794309956,0.4653976395266344,0.5919359991362119,0.524867237259893,0.08818996568144548,0.3821266319376211,0.5008703694503427,0.0543924266022302
8.0,2.6700000000000004,1.4813765544753932,1.5891268740470006,2.1471719036758676,0.4813765544753932,0.558045029628867,0.5182950835237228,0.08445432513607884,0.39297175987223726,0.4782745143448964,0.0579949939033326
8.8,2.6700000000000004,1.489316798919305,1.1526414316992488,1.8912538480527645,0.489316798919305,0.7386124163535157,0.6011783954968403,0.12831275124507105,0.39831749058776317,0.5707693816031247,0.045708166521552
9.6,2.6700000000000004,1.4963861811492307,1.1066533286499558,1.991814853202589,0.4963861811492307,0.8851615245526332,0.6628589207915305,0.14741767426952349,0.40305298871868084,0.6503865443137502,0.0411393810753994
10.4,2.6700000000000004,1.5001900854939971,1.191089660939199,2.1083009218879862,0.5001900854939971,0.9172112609487872,0.6773329897694567,0.14505261665287864,0.4055918237420641,0.6801286372514307,0.0443592616141796
11.2,2.6700000000000004,1.5018903640066732,1.263616892757297,2.182084661387128,0.5018903640066732,0.9184677686298308,0.6789478055977666,0.1406575182746562,0.40672455734003216,0.6903171028741354,0.0459252716543874
