region,D,eta,mu_full,mu_base,mu_cf,chi2_full,chi2_base,chi2_cf,delta_base,delta_cf,abs_delta_base,abs_delta_cf,abs_improvement,cf_shift_vs_base,improved,worsened,obs_acceptance_flip_vs_base
D21_guard,4.0,1.625,2.688739488394995,1.9073266615270352,1.9838318247275124,10.380309180928712,1.6086271343510452,2.1303724972791054,-0.7814128268679599,-0.7049076636674827,0.7814128268679599,0.7049076636674827,0.07650516320047718,0.07650516320047718,1.0,0.0,0.0
D21_guard,4.0,1.72,2.707916695317909,1.9210112442900005,1.9979068068396173,10.691538011820745,1.6965794792288411,2.234328435407172,-0.7869054510279085,-0.7100098884782917,0.7869054510279085,0.7100098884782917,0.07689556254961682,0.07689556254961682,1.0,0.0,0.0
D21_guard,4.0,1.815,2.7271501582568853,1.934782575047329,2.0120707082204587,11.008297141007976,1.7874525160890775,2.3414409491343378,-0.7923675832095562,-0.7150794500364266,0.7923675832095562,0.7150794500364266,0.07728813317312966,0.07728813317312966,1.0,0.0,0.0
D21_guard,4.0,1.91,2.7464391832019213,1.9486417590422531,2.0263246734371427,11.330615462884108,1.881298623531111,2.4517662284758974,-0.7977974241596681,-0.7201145097647785,0.7977974241596681,0.7201145097647785,0.07768291439488961,0.07768291439488961,1.0,0.0,0.0
D21_guard,4.0,2.005,2.765783069676865,1.9625521125632797,2.04063055446486,11.658521208849752,1.977905495933806,2.565046920712213,-0.8032309571135854,-0.7251525152120051,0.8032309571135854,0.7251525152120051,0.07807844190158031,0.07807844190158031,1.0,0.0,0.0
D21_guard,4.0,2.1,2.785181110844213,1.9758631323240792,2.054312024793217,11.992041936497552,2.0726146698131265,2.6757764111812485,-0.8093179785201339,-0.7308690860509959,0.8093179785201339,0.7308690860509959,0.078448892469138,0.078448892469138,1.0,0.0,0.0
D21_guard,4.0,2.1950000000000003,2.804632593611466,1.9892484587296648,2.068069577178103,12.331204518972962,2.1700859132205332,2.789480999693309,-0.8153841348818012,-0.736563016433363,0.8153841348818012,0.736563016433363,0.0788211184484382,0.0788211184484382,1.0,0.0,0.0
D21_guard,4.0,2.29,2.8241367987389703,2.00270896253508,2.08190411446279,12.676035134515514,2.270363084500702,2.906207633258013,-0.8214278362038905,-0.7422326842761802,0.8214278362038905,0.7422326842761802,0.07919515192771032,0.07919515192771032,1.0,0.0,0.0
D21_guard,4.0,2.385,2.8436930009492434,2.0162455330151308,2.095816558550768,13.02655925618645,2.373490981006892,3.0260042697089653,-0.8274474679341126,-0.7478764423984754,0.8274474679341126,0.7478764423984754,0.07957102553563722,0.07957102553563722,1.0,0.0,0.0
D21_guard,4.0,2.4800000000000004,2.863300469037758,2.0298590783416146,2.1098078507933735,13.382801641788271,2.479515366058427,3.148919906549426,-0.8334413906961435,-0.7534926182443846,0.8334413906961435,0.7534926182443846,0.07994877245175891,0.07994877245175891,1.0,0.0,0.0
