combo_id,beta,omega,m,phase,center_D,width_D,eta_couple,improved_fraction_vs_lorentz_D21_guard,improved_fraction_vs_lorentz_D60_hotspot,improved_fraction_vs_mainline_D21_guard,improved_fraction_vs_mainline_D60_hotspot,mean_abs_improvement_vs_lorentz_D21_guard,mean_abs_improvement_vs_lorentz_D60_hotspot,mean_abs_improvement_vs_mainline_D21_guard,mean_abs_improvement_vs_mainline_D60_hotspot,p95_abs_delta_cf_D21_guard,p95_abs_delta_cf_D60_hotspot,p95_abs_delta_lorentz_D21_guard,p95_abs_delta_lorentz_D60_hotspot,p95_abs_delta_mainline_D21_guard,p95_abs_delta_mainline_D60_hotspot,joint_objective_vs_mainline,joint_objective_vs_lorentz
2063,0.4,1.0,8.0,0.0,6.1,0.05,0.5,0.3333333333333333,0.9238095238095239,0.6666666666666666,0.2,-0.2620349834859982,1.0522285788599985,0.3631036843234444,0.01627652713973296,1.474762065544081,33.50379169817311,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.50379169817311,33.50379169817311
1846,0.4,1.0,2.0,0.0,6.1,0.05,0.0,0.3333333333333333,1.0,0.6666666666666666,0.0,-0.3883856841248969,0.0240228872452371,0.23675298368454586,-1.0119291644750283,1.4914567215608519,33.50390408840884,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.50390408840884,33.50390408840884
1671,0.4,0.8,8.0,0.7853981633974483,6.3,0.1,1.0,0.3333333333333333,1.0,0.6666666666666666,0.12380952380952381,-0.19666654472232306,0.4192878012514964,0.4284721230871196,-0.6166642504687693,1.4033816515942266,33.504532619017986,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.504532619017986,33.504532619017986
1873,0.4,1.0,2.0,0.7853981633974483,6.1,0.05,0.0,0.3333333333333333,1.0,0.6666666666666666,0.2,-0.42200257197298957,0.7745520356196368,0.20313609583645303,-0.26140001610062874,1.576342547999949,33.50469508291007,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.50469508291007,33.50469508291007
1750,0.4,1.0,1.0,0.0,6.3,0.1,0.0,0.3333333333333333,1.0,0.6666666666666666,0.0,-0.13413500027268105,0.021019364008434373,0.4910036675367617,-1.0149326877118312,0.7970357456042453,33.504744950554404,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.504744950554404,33.504744950554404
877,0.4,0.6,1.0,0.0,6.1,0.1,0.0,0.3333333333333333,1.0,0.6666666666666666,0.0,-0.10830120972816834,0.020029353620004423,0.5168374580812742,-1.0159226981002611,0.7970357456286536,33.50555863598589,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.50555863598589,33.50555863598589
1524,0.4,0.8,4.0,0.0,6.1,0.05,1.0,0.3333333333333333,0.9523809523809523,0.7235772357723578,0.19047619047619047,-0.05183212268270459,0.9142656587648843,0.5733065451267381,-0.1216863929553813,0.8337911191136544,33.50650484869609,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.50650484869609,33.50650484869609
1659,0.4,0.8,8.0,0.7853981633974483,6.1,0.05,1.0,0.3333333333333333,0.9714285714285714,0.7235772357723578,0.2,-0.05531482440269681,1.0435356129033528,0.569823843406746,0.007583561183087268,0.8269831541441679,33.50688128961202,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.50688128961202,33.50688128961202
1777,0.4,1.0,1.0,0.7853981633974483,6.3,0.1,0.0,0.3333333333333333,1.0,0.6666666666666666,0.0,-0.3052404118217023,0.11887435639364392,0.3198982559877405,-0.9170776953266216,1.2359274297423566,33.507216894323555,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.507216894323555,33.507216894323555
146,0.4,0.2,2.0,0.7853981633974483,6.1,0.05,0.5,0.3333333333333333,1.0,0.6666666666666666,0.2,-0.08467969770400303,0.49671474348016187,0.5404589701054398,-0.5392373082401036,0.7970357455965303,33.508697032568946,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.508697032568946,33.508697032568946
1428,0.4,0.8,2.0,0.0,6.3,0.1,1.0,0.3333333333333333,1.0,0.6666666666666666,0.13333333333333333,-0.26352193334057117,0.4368360625273016,0.3616167344688716,-0.5991159891929639,1.4018011254893674,33.508909962027595,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.508909962027595,33.508909962027595
1698,0.4,0.8,8.0,1.5707963267948966,6.3,0.1,1.0,0.3333333333333333,1.0,0.7235772357723578,0.18095238095238095,-0.11115840714243425,0.5956971570118055,0.5139802606670084,-0.44025489470846,1.2236483260912066,33.509649749609515,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.509649749609515,33.509649749609515
1563,0.4,0.8,4.0,0.7853981633974483,6.3,0.1,1.0,0.3333333333333333,1.0,0.7235772357723578,0.1619047619047619,-0.04655082918525171,0.5631059938510322,0.5785878386241908,-0.4728460578692333,0.8272937212160174,33.510044356548406,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.510044356548406,33.510044356548406
1697,0.4,0.8,8.0,1.5707963267948966,6.3,0.1,0.5,0.3333333333333333,1.0,0.6666666666666666,0.14285714285714285,-0.21280949476323208,0.35809252205997966,0.41232917304621064,-0.6778595296602858,1.3210708460671008,33.51004583712232,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.51004583712232,33.51004583712232
50,0.4,0.2,1.0,0.7853981633974483,6.3,0.1,0.5,0.3333333333333333,1.0,0.6666666666666666,0.047619047619047616,-0.09415539504746208,0.12088876619367848,0.5309832727619805,-0.9150632855265871,0.7970357455966335,33.510568132597555,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.510568132597555,33.510568132597555
469,0.4,0.4,1.0,0.7853981633974483,6.1,0.05,0.0,0.3333333333333333,1.0,0.6666666666666666,0.2,-0.162911571764716,0.2952198379945092,0.46222709604472667,-0.7407322137257564,0.801671640139952,33.511115658547,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.511115658547,33.511115658547
1632,0.4,0.8,8.0,0.0,6.1,0.05,1.0,0.3333333333333333,0.9523809523809523,0.7235772357723578,0.2,-0.11887636402961113,0.9242149047264784,0.5062623037798314,-0.1117371469937871,1.2125937635791988,33.51180266224122,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.51180266224122,33.51180266224122
1536,0.4,0.8,4.0,0.0,6.3,0.1,1.0,0.3333333333333333,1.0,0.7235772357723578,0.11428571428571428,-0.0626773378976297,0.3411215285403272,0.562461329911813,-0.6948305231799383,0.9496552356452489,33.51184097421074,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.51184097421074,33.51184097421074
125,0.4,0.2,2.0,0.0,6.1,0.2,0.5,0.3089430894308943,1.0,0.6666666666666666,0.09523809523809523,-0.08411208502274146,0.25783541811449984,0.5410265827867013,-0.7781166336057657,0.7970380073026039,33.51197144817055,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.51197144817055,33.51197144817055
1725,0.4,0.8,8.0,2.356194490192345,6.3,0.1,1.0,0.3333333333333333,1.0,0.7235772357723578,0.2,-0.048952381324094886,0.7460629485325452,0.5761862864853478,-0.2898891031877204,0.8385958966820076,33.51219086923535,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.51219086923535,33.51219086923535
1118,0.4,0.6,4.0,0.7853981633974483,6.1,0.05,0.5,0.3333333333333333,0.9904761904761905,0.7967479674796748,0.2,-0.008116794567173149,1.2795483198413327,0.6170218732422695,0.24359626812106708,0.7970357455965303,33.513019017824504,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.513019017824504,33.513019017824504
1253,0.4,0.6,8.0,1.5707963267948966,6.1,0.05,0.5,0.3333333333333333,1.0,0.7967479674796748,0.2,-0.015114864434947086,1.2981156404555785,0.6100238033744955,0.2621635887353131,0.7970357455965303,33.51357216413454,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.51357216413454,33.51357216413454
1535,0.4,0.8,4.0,0.0,6.3,0.1,0.5,0.3333333333333333,1.0,0.6666666666666666,0.01904761904761905,-0.12964657766988727,0.11081016365458182,0.4954920901395553,-0.9251418880656838,1.1063869735912264,33.514200997121655,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.514200997121655,33.514200997121655
863,0.4,0.4,8.0,2.356194490192345,6.3,0.2,0.5,0.3333333333333333,1.0,0.6666666666666666,0.2,-0.038870466665920124,0.7581712411597711,0.5862682011435225,-0.2777808105604943,0.7970365285030232,33.51482607906858,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.51482607906858,33.51482607906858
427,0.4,0.2,8.0,2.356194490192345,6.3,0.1,0.0,0.3333333333333333,1.0,0.6666666666666666,0.0,-0.07223990491131427,0.08280144206351855,0.5528987628981282,-0.9531506096567468,0.7970357455965374,33.515379960575515,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.515379960575515,33.515379960575515
1631,0.4,0.8,8.0,0.0,6.1,0.05,0.5,0.3333333333333333,0.9047619047619048,0.6666666666666666,0.2,-0.22538054431333893,1.029825297077003,0.39975812349610373,-0.006126754643262444,1.313302787905672,33.5156078631599,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.5156078631599,33.5156078631599
1022,0.4,0.6,2.0,0.7853981633974483,6.3,0.1,0.5,0.3333333333333333,1.0,0.6666666666666666,0.14285714285714285,-0.2531105799876458,0.28473697524488145,0.37202808782179686,-0.7512150764753841,1.2090165477806416,33.51561699710864,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.51561699710864,33.51561699710864
1414,0.4,0.8,2.0,0.0,6.1,0.05,0.0,0.3333333333333333,1.0,0.6666666666666666,0.0,-0.3362855482882708,0.019220831085433737,0.2888531195211719,-1.0167312206348318,1.3292264120297694,33.51569787373364,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.51569787373364,33.51569787373364
368,0.4,0.2,8.0,0.7853981633974483,6.1,0.2,0.5,0.3333333333333333,1.0,0.7073170731707317,0.2571428571428571,-0.0016304148644725248,0.7640529555990269,0.6235082529449701,-0.27189909612123875,0.7970368438314595,33.51619814105021,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.51619814105021,33.51619814105021
348,0.4,0.2,8.0,0.0,6.3,0.1,1.0,0.3333333333333333,1.0,0.6666666666666666,0.009523809523809525,-0.06827548278353057,0.0812496320717503,0.5568631850259121,-0.9547024196485151,0.7970357455966178,33.51622811842911,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.51622811842911,33.51622811842911
1441,0.4,0.8,2.0,0.7853981633974483,6.1,0.05,0.0,0.3333333333333333,1.0,0.6666666666666666,0.2,-0.3678748750870109,0.6278349716283761,0.25726379272243177,-0.40811708009188935,1.4112216033605816,33.516330761196585,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.516330761196585,33.516330761196585
1318,0.4,0.8,1.0,0.0,6.3,0.1,0.0,0.3333333333333333,1.0,0.6666666666666666,0.0,-0.11008166419211479,0.01681669733327426,0.5150570036173278,-1.0191353543869912,0.7970357456027022,33.516370661061835,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.516370661061835,33.516370661061835
233,0.4,0.2,4.0,0.0,6.1,0.2,0.5,0.3333333333333333,1.0,0.8292682926829268,0.10476190476190476,0.026960091559473227,0.3374088908163532,0.6520987593689159,-0.6985431609039122,0.7970375207666147,33.516780407959345,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.516780407959345,33.516780407959345
554,0.4,0.4,2.0,0.0,6.1,0.1,0.5,0.3333333333333333,1.0,0.6666666666666666,0.13333333333333333,-0.17570595513067147,0.4062829702427997,0.4494327126787712,-0.6296690814774658,0.9633202870855537,33.51697084514136,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.51697084514136,33.51697084514136
361,0.4,0.2,8.0,0.7853981633974483,6.1,0.05,0.0,0.3333333333333333,0.8,0.6666666666666666,0.2,-0.0752801752027275,0.2839391231931827,0.5498584926067152,-0.7520129285270829,0.7970357455965303,33.5172121306048,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.5172121306048,33.5172121306048
265,0.4,0.2,4.0,0.7853981633974483,6.3,0.1,0.0,0.3333333333333333,1.0,0.6666666666666666,0.0,-0.04115223567999862,0.015145761333203906,0.5839864321294441,-1.0208062903870616,0.7970357455981342,33.517253965046585,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.517253965046585,33.517253965046585
1157,0.4,0.6,4.0,1.5707963267948966,6.3,0.1,0.5,0.3333333333333333,1.0,0.7967479674796748,0.2,-0.001665065145952288,0.4210258442810728,0.6234736026634903,-0.6149262074391927,0.797035745598432,33.517314616408086,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.517314616408086,33.517314616408086
226,0.4,0.2,4.0,0.0,6.1,0.05,0.0,0.3333333333333333,0.8,0.6666666666666666,0.0,-0.04358817401128943,0.01875747498607442,0.5815504937981534,-1.017194576734191,0.7970357455965303,33.51750566707835,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.51750566707835,33.51750566707835
552,0.4,0.4,2.0,0.0,6.1,0.05,1.0,0.3333333333333333,0.9809523809523809,0.6666666666666666,0.17142857142857143,-0.13050539313266557,0.9313784072444389,0.49463327467677703,-0.1045736444758267,0.9577808755508578,33.51788211688093,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.51788211688093,33.51788211688093
280,0.4,0.2,4.0,1.5707963267948966,6.1,0.05,0.0,0.3333333333333333,1.0,1.0,0.2,0.001989728805560877,0.5182604335932678,0.6271283966150036,-0.5176916181269976,0.7970357455965303,33.51809039124668,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.51809039124668,33.51809039124668
130,0.4,0.2,2.0,0.0,6.3,0.1,0.0,0.3333333333333333,1.0,0.6666666666666666,0.0,-0.08350182811634356,0.01615658976434793,0.5416368396930991,-1.0197954619559175,0.7970357455969195,33.51817937853011,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.51817937853011,33.51817937853011
458,0.4,0.4,1.0,0.0,6.3,0.2,0.5,0.3252032520325203,1.0,0.6666666666666666,0.0761904761904762,-0.11284419280772662,0.20189165243129473,0.5122944750017161,-0.8340603992889708,0.884217012651613,33.51822512989557,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.51822512989557,33.51822512989557
1345,0.4,0.8,1.0,0.7853981633974483,6.3,0.1,0.0,0.3333333333333333,1.0,0.6666666666666666,0.0,-0.2587340947565538,0.0952556598332017,0.3664045730528889,-0.9406963918870639,1.0916968402436946,33.51834849491415,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.51834849491415,33.51834849491415
415,0.4,0.2,8.0,2.356194490192345,6.1,0.05,0.0,0.3333333333333333,1.0,1.0,0.2,-0.002072138739823776,0.8043726234028067,0.6230665290696188,-0.23157942831745887,0.7970357455965303,33.51838157470459,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.51838157470459,33.51838157470459
701,0.4,0.4,4.0,0.7853981633974483,6.3,0.2,0.5,0.3333333333333333,1.0,0.7967479674796748,0.11428571428571428,0.009621011339149258,0.3288544792088681,0.634759679148592,-0.7070975725113974,0.7970370624720147,33.51887649383488,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.51887649383488,33.51887649383488
1239,0.4,0.6,8.0,0.7853981633974483,6.3,0.1,1.0,0.3333333333333333,1.0,0.6666666666666666,0.11428571428571428,-0.1473918879675661,0.31765071150671087,0.4777467798418765,-0.7183013402135547,1.2024905767729865,33.5190809352542,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.5190809352542,33.5190809352542
456,0.4,0.4,1.0,0.0,6.3,0.1,1.0,0.3333333333333333,1.0,0.6666666666666666,0.11428571428571428,-0.1422846068695611,0.2579352077435952,0.4828540609398815,-0.7780168439766704,0.9572571716201018,33.5196076752021,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.5196076752021,33.5196076752021
184,0.4,0.2,2.0,1.5707963267948966,6.3,0.1,0.0,0.3333333333333333,1.0,0.6666666666666666,0.0,-0.10979496616477682,0.08652605349510867,0.5153437016446659,-0.9494259982251568,0.7970357455980535,33.520006680922855,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.520006680922855,33.520006680922855
1092,0.4,0.6,4.0,0.0,6.1,0.05,1.0,0.3333333333333333,0.9523809523809523,0.7235772357723578,0.19047619047619047,-0.040927533859424346,1.0506520145214295,0.5842111339500183,0.014699962801164156,0.8172001302534078,33.52038853877491,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.52038853877491,33.52038853877491
16,0.4,0.2,1.0,0.0,6.1,0.2,0.0,0.3333333333333333,1.0,0.6666666666666666,0.0,-0.030604540977200757,0.03299448810246094,0.5945341268322418,-1.0029575636178045,0.7970378106558125,33.520425502062174,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.520425502062174,33.520425502062174
1227,0.4,0.6,8.0,0.7853981633974483,6.1,0.05,1.0,0.3333333333333333,0.9714285714285714,0.7317073170731707,0.2,-0.04360163842308317,1.3618279913056572,0.5815370293863594,0.3258759395853918,0.8124352980733491,33.52067090782562,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.52067090782562,33.52067090782562
566,0.4,0.4,2.0,0.0,6.3,0.2,0.5,0.3333333333333333,1.0,0.6666666666666666,0.05714285714285714,-0.17159891961406284,0.16097825641775027,0.4535397481953798,-0.8749737953025152,0.9600618888529844,33.52068836387383,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.52068836387383,33.52068836387383
797,0.4,0.4,8.0,0.7853981633974483,6.1,0.1,0.5,0.3333333333333333,1.0,0.6747967479674797,0.2,-0.03637769404156852,1.0563312765284552,0.5887609737678742,0.0203792248081897,0.7970357456079198,33.520797902302085,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.520797902302085,33.520797902302085
319,0.4,0.2,4.0,2.356194490192345,6.3,0.1,0.0,0.3333333333333333,1.0,1.0,0.0,0.003411503758629256,0.13886609469113775,0.6285501715680719,-0.8970859570291279,0.7970357455976171,33.520908432759484,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.520908432759484,33.520908432759484
662,0.4,0.4,4.0,0.0,6.1,0.1,0.5,0.3333333333333333,1.0,0.7967479674796748,0.1523809523809524,0.00652851586267187,0.44620777360210745,0.6316671836721146,-0.5897442781181581,0.7970357456149397,33.52132204289754,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.52132204289754,33.52132204289754
12,0.4,0.2,1.0,0.0,6.1,0.05,1.0,0.3333333333333333,0.9047619047619048,0.6666666666666666,0.1523809523809524,-0.08494973739165959,0.48107308127342524,0.540188930417783,-0.5548789704468403,0.7970357455965303,33.52194833736539,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.52194833736539,33.52194833736539
996,0.4,0.6,2.0,0.0,6.3,0.1,1.0,0.3333333333333333,1.0,0.6666666666666666,0.12380952380952381,-0.20717351569652045,0.33118420275537214,0.41796515211292223,-0.7047678489648935,1.2010465181240972,33.522192658895506,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.522192658895506,33.522192658895506
1266,0.4,0.6,8.0,1.5707963267948966,6.3,0.1,1.0,0.3333333333333333,1.0,0.7317073170731707,0.17142857142857143,-0.08957599632958195,0.45268041754746885,0.5355626714798607,-0.5832716341727967,1.0420103669833483,33.522803285992,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.522803285992,33.522803285992
1131,0.4,0.6,4.0,0.7853981633974483,6.3,0.1,1.0,0.3333333333333333,1.0,0.7317073170731707,0.1523809523809524,-0.030362361225240005,0.4276260694762656,0.5947763065842027,-0.608325982244,0.8126774248788456,33.52304355517058,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.52304355517058,33.52304355517058
1265,0.4,0.6,8.0,1.5707963267948966,6.3,0.1,0.5,0.3333333333333333,1.0,0.6666666666666666,0.13333333333333333,-0.17156067221064497,0.2704123141550801,0.4535779955987978,-0.7655397375651853,1.1281049895746575,33.52325363011774,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.52325363011774,33.52325363011774
1200,0.4,0.6,8.0,0.0,6.1,0.05,1.0,0.3333333333333333,0.9428571428571428,0.7317073170731707,0.2,-0.09541730356583769,1.102722900290046,0.5297213642436049,0.06677084856978077,1.0323638360076777,33.52441804233432,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.52441804233432,33.52441804233432
1104,0.4,0.6,4.0,0.0,6.3,0.1,1.0,0.3333333333333333,1.0,0.7317073170731707,0.10476190476190476,-0.04990753089558064,0.25836764924359523,0.5752311369138622,-0.7775844024766702,0.8269530606220918,33.52444687632326,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.52444687632326,33.52444687632326
1293,0.4,0.6,8.0,2.356194490192345,6.3,0.1,1.0,0.3333333333333333,1.0,0.7317073170731707,0.2,-0.035292621125797514,0.5673208463549105,0.5898460466836452,-0.4686312053653551,0.8172001302584794,33.524653595138,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.524653595138,33.524653595138
445,0.4,0.4,1.0,0.0,6.1,0.1,0.0,0.3333333333333333,1.0,0.6666666666666666,0.0,-0.074898693550412,0.013354108371827067,0.5502399742590307,-1.0225979433484382,0.7970357456179458,33.52466465148862,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.52466465148862,33.52466465148862
14,0.4,0.2,1.0,0.0,6.1,0.1,0.5,0.3333333333333333,1.0,0.6666666666666666,0.09523809523809523,-0.048033196689744054,0.2127301963892507,0.5771054711196985,-0.8232218553310148,0.7970357455998044,33.52591482936294,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.52591482936294,33.52591482936294
1103,0.4,0.6,4.0,0.0,6.3,0.1,0.5,0.3333333333333333,1.0,0.6666666666666666,0.009523809523809525,-0.10333680735520923,0.08322237538654363,0.5218018604542334,-0.952729676333722,0.9408555941341491,33.52637049497457,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.52637049497457,33.52637049497457
1199,0.4,0.6,8.0,0.0,6.1,0.05,0.5,0.3333333333333333,0.8857142857142857,0.6666666666666666,0.2,-0.18199967045042922,0.8777297337515086,0.4431389973590135,-0.1582223179687569,1.1211653750452046,33.52742580096489,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.52742580096489,33.52742580096489
982,0.4,0.6,2.0,0.0,6.1,0.05,0.0,0.3333333333333333,1.0,0.6666666666666666,0.0,-0.27365501931650765,0.014417514689289304,0.351483648492935,-1.0215345370309763,1.1354043385398378,33.52749338270571,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.52749338270571,33.52749338270571
1009,0.4,0.6,2.0,0.7853981633974483,6.1,0.05,0.0,0.3333333333333333,1.0,0.6666666666666666,0.2,-0.3016003338143258,0.4771327356891347,0.3235383339951169,-0.5588193160311308,1.2096600006696907,33.527968117209355,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.527968117209355,33.527968117209355
886,0.4,0.6,1.0,0.0,6.3,0.1,0.0,0.3333333333333333,1.0,0.6666666666666666,0.0,-0.0847090088039559,0.012613427694046378,0.5404296590054867,-1.023338624026219,0.7970357456011595,33.527998046421274,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.527998046421274,33.527998046421274
686,0.4,0.4,4.0,0.7853981633974483,6.1,0.05,0.5,0.3333333333333333,0.9809523809523809,0.8211382113821138,0.2,-0.0056193328512016355,1.0003842556196365,0.6195193349582411,-0.03556779610062912,0.7970357455965303,33.52934213662182,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.52934213662182,33.52934213662182
913,0.4,0.6,1.0,0.7853981633974483,6.3,0.1,0.0,0.3333333333333333,1.0,0.6666666666666666,0.0,-0.205858202479149,0.07155915764797416,0.4192804653302937,-0.9643928940722913,0.92835715611481,33.52948163096774,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.52948163096774,33.52948163096774
821,0.4,0.4,8.0,1.5707963267948966,6.1,0.05,0.5,0.3333333333333333,1.0,0.8292682926829268,0.2,-0.010342544582544216,1.4543603295481482,0.6147961232268984,0.41840827782788254,0.7970357455965303,33.52971097557108,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.52971097557108,33.52971097557108
590,0.4,0.4,2.0,0.7853981633974483,6.3,0.1,0.5,0.3333333333333333,1.0,0.6666666666666666,0.11428571428571428,-0.1848763353873652,0.1913456534999416,0.44026233242207746,-0.8446063982203238,0.9630920435021171,33.5310744682709,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.5310744682709,33.5310744682709
725,0.4,0.4,4.0,1.5707963267948966,6.3,0.1,0.5,0.3333333333333333,1.0,0.8292682926829268,0.17142857142857143,-0.0013037144298459096,0.28387816602992666,0.6238349533795967,-0.752073885690339,0.797035745597798,33.53220642899444,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.53220642899444,33.53220642899444
807,0.4,0.4,8.0,0.7853981633974483,6.3,0.1,1.0,0.3333333333333333,1.0,0.6666666666666666,0.10476190476190476,-0.10447454772140903,0.21393021471569543,0.5206641200880338,-0.82202183700457,0.9577878491158425,33.533631875021314,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.533631875021314,33.533631875021314
1739,0.4,1.0,1.0,0.0,6.1,0.05,0.5,0.3333333333333333,0.9714285714285714,0.6666666666666666,0.1619047619047619,-0.3155954204398838,0.8200307266775372,0.3095432473695589,-0.2159213250427283,1.5179450230938112,33.533881010256536,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.533881010256536,33.533881010256536
2071,0.4,1.0,8.0,0.0,6.3,0.05,0.0,0.3333333333333333,0.8,0.6666666666666666,0.0,-0.335677361218382,0.09671621154038056,0.2894613065910607,-0.939235840179885,1.3135672299889245,33.53416049997308,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.53416049997308,33.53416049997308
660,0.4,0.4,4.0,0.0,6.1,0.05,1.0,0.3333333333333333,0.9428571428571428,0.7398373983739838,0.18095238095238095,-0.028808719038938696,0.9668877658622984,0.5963299487705039,-0.06906428585796714,0.7970357455965303,33.53427465837518,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.53427465837518,33.53427465837518
795,0.4,0.4,8.0,0.7853981633974483,6.1,0.05,1.0,0.3333333333333333,0.9619047619047619,0.7479674796747967,0.2,-0.030556149855019546,1.2969058866905157,0.5945825179544231,0.2609538349702502,0.7970357455965303,33.534462929987946,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.534462929987946,33.534462929987946
564,0.4,0.4,2.0,0.0,6.3,0.1,1.0,0.3333333333333333,1.0,0.6666666666666666,0.10476190476190476,-0.15047292604002205,0.22320665983642404,0.47466574176942067,-0.8127453918838414,0.9566150723528497,33.53547759523374,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.53547759523374,33.53547759523374
834,0.4,0.4,8.0,1.5707963267948966,6.3,0.1,1.0,0.3333333333333333,1.0,0.7479674796747967,0.1523809523809524,-0.06444538409806723,0.3058098277643942,0.5606932837113754,-0.7301422239558713,0.8318461740335567,33.535959030383836,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,33.535959030383836,33.535959030383836
