beta_peak,sigma_D,beta_eff,D,eta,base_mu,cur_mu,mu_cf,delta_mu_cf,delta_log_mu_cf,acceptance_mismatch_cf
1.0,0.3,6.65836146985722e-07,7.2,2.0,3.5313973859490524,2.7743628164852576,2.7743632097393616,-0.7570341762096908,-0.24127240575809436,0.0
0.0,0.4,0.0,7.2,2.0,3.5313973859490524,2.7743628164852576,2.7743628164852616,-0.7570345694637908,-0.24127254750382046,0.0
0.25,0.4,8.386565697562767e-05,7.2,2.0,3.5313973859490524,2.7743628164852576,2.7744123494008086,-0.7569850365482438,-0.24125469386438933,0.0
0.5,0.4,0.00016773131395125533,7.2,2.0,3.5313973859490524,2.7743628164852576,2.7744618832007046,-0.7569355027483478,-0.24123684022495867,0.0
0.75,0.4,0.000251596970926883,7.2,2.0,3.5313973859490524,2.7743628164852576,2.774511417884958,-0.7568859680640942,-0.24121898658553131,0.0
1.0,0.4,0.00033546262790251066,7.2,2.0,3.5313973859490524,2.7743628164852576,2.774560953453603,-0.7568364324954495,-0.24120113294610068,0.0
0.0,0.6,0.0,7.2,2.0,3.5313973859490524,2.7743628164852576,2.7743628164852616,-0.7570345694637908,-0.24127254750382046,0.0
0.25,0.6,0.007141375196137569,7.2,2.0,3.5313973859490524,2.7743628164852576,2.7785838410461476,-0.7528135449029048,-0.23975226444179912,0.0
0.5,0.6,0.014282750392275138,7.2,2.0,3.5313973859490524,2.7743628164852576,2.782811287639593,-0.7485860983094592,-0.23823198137977833,0.0
0.75,0.6,0.021424125588412706,7.2,2.0,3.5313973859490524,2.7743628164852576,2.787045166036334,-0.7443522199127184,-0.2367116983177568,0.0
1.0,0.6,0.028565500784550276,7.2,2.0,3.5313973859490524,2.7743628164852576,2.791285486021976,-0.7401118999270766,-0.23519141525573214,0.0
0.0,0.8,0.0,7.2,2.0,3.5313973859490524,2.7743628164852576,2.7743628164852616,-0.7570345694637908,-0.24127254750382046,0.0
0.25,0.8,0.03383382080915314,7.2,2.0,3.5313973859490524,2.7743628164852576,2.7944177804209893,-0.7369796055280631,-0.23406987528916734,0.0
0.5,0.8,0.06766764161830628,7.2,2.0,3.5313973859490524,2.7743628164852576,2.814617715150017,-0.7167796707990353,-0.2268672030745212,0.0
0.75,0.8,0.10150146242745942,7.2,2.0,3.5313973859490524,2.7743628164852576,2.834963668618967,-0.6964337173300854,-0.21966453085986798,0.0
1.0,0.8,0.13533528323661256,7.2,2.0,3.5313973859490524,2.7743628164852576,2.8554566963496457,-0.6759406895994067,-0.2124618586452217,0.0
0.0,0.2,0.0,7.2,4.0,3.5314006117660255,2.7743656441614086,2.774365644161412,-0.7570349676046133,-0.24127244175506363,0.0
0.25,0.2,3.166041387273499e-15,7.2,4.0,3.5314006117660255,2.7743656441614086,2.774365644161412,-0.7570349676046133,-0.24127244175506363,0.0
0.5,0.2,6.332082774546998e-15,7.2,4.0,3.5314006117660255,2.7743656441614086,2.774365644161422,-0.7570349676046035,-0.2412724417550601,0.0
0.75,0.2,9.498124161820496e-15,7.2,4.0,3.5314006117660255,2.7743656441614086,2.774365644161422,-0.7570349676046035,-0.2412724417550601,0.0
1.0,0.2,1.2664165549093996e-14,7.2,4.0,3.5314006117660255,2.7743656441614086,2.774365644161422,-0.7570349676046035,-0.2412724417550601,0.0
0.0,0.3,0.0,7.2,4.0,3.5314006117660255,2.7743656441614086,2.774365644161412,-0.7570349676046133,-0.24127244175506363,0.0
0.25,0.3,1.664590367464305e-07,7.2,4.0,3.5314006117660255,2.7743656441614086,2.774365742475035,-0.7570348692909903,-0.2412724063186309,0.0
0.5,0.3,3.32918073492861e-07,7.2,4.0,3.5314006117660255,2.7743656441614086,2.7743658407886613,-0.7570347709773642,-0.24127237088219844,0.0
0.75,0.3,4.993771102392915e-07,7.2,4.0,3.5314006117660255,2.7743656441614086,2.7743659391022906,-0.7570346726637349,-0.2412723354457661,0.0
1.0,0.3,6.65836146985722e-07,7.2,4.0,3.5314006117660255,2.7743656441614086,2.7743660374159136,-0.7570345743501119,-0.24127230000933714,0.0
0.0,0.4,0.0,7.2,4.0,3.5314006117660255,2.7743656441614086,2.774365644161412,-0.7570349676046133,-0.24127244175506363,0.0
0.25,0.4,8.386565697562767e-05,7.2,4.0,3.5314006117660255,2.7743656441614086,2.7744151771274437,-0.7569854346385818,-0.24125458811563238,0.0
0.5,0.4,0.00016773131395125533,7.2,4.0,3.5314006117660255,2.7743656441614086,2.774464710977826,-0.7569359007881995,-0.24123673447620164,0.0
0.75,0.4,0.000251596970926883,7.2,4.0,3.5314006117660255,2.7743656441614086,2.7745142457125658,-0.7568863660534597,-0.2412188808367744,0.0
1.0,0.4,0.00033546262790251066,7.2,4.0,3.5314006117660255,2.7743656441614086,2.7745637813316986,-0.7568368304343269,-0.2412010271973436,0.0
0.0,0.6,0.0,7.2,4.0,3.5314006117660255,2.7743656441614086,2.774365644161412,-0.7570349676046133,-0.24127244175506363,0.0
0.25,0.6,0.007141375196137569,7.2,4.0,3.5314006117660255,2.7743656441614086,2.7785866730244355,-0.75281393874159,-0.23975215869304226,0.0
0.5,0.6,0.014282750392275138,7.2,4.0,3.5314006117660255,2.7743656441614086,2.7828141239265647,-0.7485864878394608,-0.23823187563102116,0.0
0.75,0.6,0.021424125588412706,7.2,4.0,3.5314006117660255,2.7743656441614086,2.7870480066385435,-0.744352605127482,-0.23671159256899987,0.0
1.0,0.6,0.028565500784550276,7.2,4.0,3.5314006117660255,2.7743656441614086,2.7912883309459886,-0.7401122808200369,-0.23519130950697537,0.0
0.0,0.8,0.0,7.2,4.0,3.5314006117660255,2.7743656441614086,2.774365644161412,-0.7570349676046133,-0.24127244175506363,0.0
0.25,0.8,0.03383382080915314,7.2,4.0,3.5314006117660255,2.7743656441614086,2.7944206285374893,-0.7369799832285362,-0.2340697695404101,0.0
0.5,0.8,0.06766764161830628,7.2,4.0,3.5314006117660255,2.7743656441614086,2.814620583854622,-0.7167800279114034,-0.226867097325764,0.0
0.75,0.8,0.10150146242745942,7.2,4.0,3.5314006117660255,2.7743656441614086,2.834966558060502,-0.6964340537055236,-0.2196644251111109,0.0
1.0,0.8,0.13533528323661256,7.2,4.0,3.5314006117660255,2.7743656441614086,2.855459606678011,-0.6759410050880144,-0.21246175289646466,0.0
0.0,0.2,0.0,8.0,0.2,2.3245432700992796,2.0018841703617953,2.0018841703617984,-0.3226590997374812,-0.1494347545167091,1.0
0.25,0.2,1.3450465400052654e-32,8.0,0.2,2.3245432700992796,2.0018841703617953,2.0018841703617984,-0.3226590997374812,-0.1494347545167091,1.0
0.5,0.2,2.690093080010531e-32,8.0,0.2,2.3245432700992796,2.0018841703617953,2.0018841703617984,-0.3226590997374812,-0.1494347545167091,1.0
0.75,0.2,4.035139620015796e-32,8.0,0.2,2.3245432700992796,2.0018841703617953,2.0018841703617984,-0.3226590997374812,-0.1494347545167091,1.0
1.0,0.2,5.380186160021062e-32,8.0,0.2,2.3245432700992796,2.0018841703617953,2.0018841703617984,-0.3226590997374812,-0.1494347545167091,1.0
0.0,0.3,0.0,8.0,0.2,2.3245432700992796,2.0018841703617953,2.0018841703617984,-0.3226590997374812,-0.1494347545167091,1.0
0.25,0.3,3.166041387273499e-15,8.0,0.2,2.3245432700992796,2.0018841703617953,2.0018841703617984,-0.3226590997374812,-0.1494347545167091,1.0
0.5,0.3,6.332082774546998e-15,8.0,0.2,2.3245432700992796,2.0018841703617953,2.001884170361805,-0.32265909973747453,-0.14943475451670585,1.0
0.75,0.3,9.498124161820496e-15,8.0,0.2,2.3245432700992796,2.0018841703617953,2.001884170361805,-0.32265909973747453,-0.14943475451670585,1.0
1.0,0.3,1.2664165549093996e-14,8.0,0.2,2.3245432700992796,2.0018841703617953,2.001884170361805,-0.32265909973747453,-0.14943475451670585,1.0
0.0,0.4,0.0,8.0,0.2,2.3245432700992796,2.0018841703617953,2.0018841703617984,-0.3226590997374812,-0.1494347545167091,1.0
0.25,0.4,3.807494936178143e-09,8.0,0.2,2.3245432700992796,2.0018841703617953,2.0018841719844356,-0.32265909811484406,-0.1494347537061542,1.0
0.5,0.4,7.614989872356286e-09,8.0,0.2,2.3245432700992796,2.0018841703617953,2.001884173607073,-0.3226590964922065,-0.14943475289559904,1.0
0.75,0.4,1.142248480853443e-08,8.0,0.2,2.3245432700992796,2.0018841703617953,2.0018841752296974,-0.3226590948695822,-0.1494347520850505,1.0
1.0,0.4,1.5229979744712573e-08,8.0,0.2,2.3245432700992796,2.0018841703617953,2.001884176852341,-0.3226590932469384,-0.14943475127449227,1.0
0.0,0.6,0.0,8.0,0.2,2.3245432700992796,2.0018841703617953,2.0018841703617984,-0.3226590997374812,-0.1494347545167091,1.0
0.25,0.6,8.386565697562767e-05,8.0,0.2,2.3245432700992796,2.0018841703617953,2.001919911599013,-0.32262335850026647,-0.14941690087727819,1.0
0.5,0.6,0.00016773131395125533,8.0,0.2,2.3245432700992796,2.0018841703617953,2.0019556534743446,-0.32258761662493507,-0.14939904723784744,1.0
0.75,0.6,0.000251596970926883,8.0,0.2,2.3245432700992796,2.0018841703617953,2.0019913959877966,-0.322551874111483,-0.1493811935984204,1.0
1.0,0.6,0.00033546262790251066,8.0,0.2,2.3245432700992796,2.0018841703617953,2.0020271391393964,-0.3225161309598832,-0.14936333995898932,1.0
0.0,0.8,0.0,8.0,0.2,2.3245432700992796,2.0018841703617953,2.0018841703617984,-0.3226590997374812,-0.1494347545167091,1.0
0.25,0.8,0.0027772491345605744,8.0,0.2,2.3245432700992796,2.0018841703617953,2.0030680969727888,-0.3214751731264909,-0.14884352317788202,1.0
0.5,0.8,0.005554498269121149,8.0,0.2,2.3245432700992796,2.0018841703617953,2.0042527237652656,-0.320290546334014,-0.14825229183905134,1.0
0.75,0.8,0.008331747403681724,8.0,0.2,2.3245432700992796,2.0018841703617953,2.005438051153307,-0.31910521894597244,-0.14766106050022382,1.0
1.0,0.8,0.011108996538242297,8.0,0.2,2.3245432700992796,2.0018841703617953,2.0066240795512558,-0.31791919054802387,-0.14706982916139671,1.0
0.0,0.2,0.0,8.0,0.6,2.3245432642222132,2.001884165198795,2.0018841651987977,-0.3226590990234155,-0.14943475456751268,1.0
0.25,0.2,1.3450465400052654e-32,8.0,0.6,2.3245432642222132,2.001884165198795,2.0018841651987977,-0.3226590990234155,-0.14943475456751268,1.0
0.5,0.2,2.690093080010531e-32,8.0,0.6,2.3245432642222132,2.001884165198795,2.0018841651987977,-0.3226590990234155,-0.14943475456751268,1.0
0.75,0.2,4.035139620015796e-32,8.0,0.6,2.3245432642222132,2.001884165198795,2.0018841651987977,-0.3226590990234155,-0.14943475456751268,1.0
1.0,0.2,5.380186160021062e-32,8.0,0.6,2.3245432642222132,2.001884165198795,2.0018841651987977,-0.3226590990234155,-0.14943475456751268,1.0
0.0,0.3,0.0,8.0,0.6,2.3245432642222132,2.001884165198795,2.0018841651987977,-0.3226590990234155,-0.14943475456751268,1.0
0.25,0.3,3.166041387273499e-15,8.0,0.6,2.3245432642222132,2.001884165198795,2.0018841651987977,-0.3226590990234155,-0.14943475456751268,1.0
0.5,0.3,6.332082774546998e-15,8.0,0.6,2.3245432642222132,2.001884165198795,2.001884165198805,-0.3226590990234084,-0.14943475456750907,1.0
0.75,0.3,9.498124161820496e-15,8.0,0.6,2.3245432642222132,2.001884165198795,2.001884165198805,-0.3226590990234084,-0.14943475456750907,1.0
1.0,0.3,1.2664165549093996e-14,8.0,0.6,2.3245432642222132,2.001884165198795,2.001884165198805,-0.3226590990234084,-0.14943475456750907,1.0
0.0,0.4,0.0,8.0,0.6,2.3245432642222132,2.001884165198795,2.0018841651987977,-0.3226590990234155,-0.14943475456751268,1.0
0.25,0.4,3.807494936178143e-09,8.0,0.6,2.3245432642222132,2.001884165198795,2.0018841668214353,-0.3226590974007779,-0.1494347537569574,1.0
0.5,0.4,7.614989872356286e-09,8.0,0.6,2.3245432642222132,2.001884165198795,2.001884168444073,-0.32265909577814034,-0.14943475294640227,1.0
0.75,0.4,1.142248480853443e-08,8.0,0.6,2.3245432642222132,2.001884165198795,2.0018841700666963,-0.32265909415551697,-0.14943475213585422,1.0
1.0,0.4,1.5229979744712573e-08,8.0,0.6,2.3245432642222132,2.001884165198795,2.001884171689341,-0.3226590925328723,-0.14943475132529546,1.0
0.0,0.6,0.0,8.0,0.6,2.3245432642222132,2.001884165198795,2.0018841651987977,-0.3226590990234155,-0.14943475456751268,1.0
0.25,0.6,8.386565697562767e-05,8.0,0.6,2.3245432642222132,2.001884165198795,2.0019199064359205,-0.3226233577862927,-0.14941690092808163,1.0
0.5,0.6,0.00016773131395125533,8.0,0.6,2.3245432642222132,2.001884165198795,2.0019556483111596,-0.32258761591105367,-0.14939904728865092,1.0
0.75,0.6,0.000251596970926883,8.0,0.6,2.3245432642222132,2.001884165198795,2.00199139082452,-0.3225518733976931,-0.14938119364922348,1.0
1.0,0.6,0.00033546262790251066,8.0,0.6,2.3245432642222132,2.001884165198795,2.002027133976027,-0.3225161302461861,-0.14936334000979276,1.0
0.0,0.8,0.0,8.0,0.6,2.3245432642222132,2.001884165198795,2.0018841651987977,-0.3226590990234155,-0.14943475456751268,1.0
0.25,0.8,0.0027772491345605744,8.0,0.6,2.3245432642222132,2.001884165198795,2.003068091806735,-0.3214751724154783,-0.14884352322868535,1.0
0.5,0.8,0.005554498269121149,8.0,0.6,2.3245432642222132,2.001884165198795,2.004252718596157,-0.3202905456260563,-0.1482522918898545,1.0
0.75,0.8,0.008331747403681724,8.0,0.6,2.3245432642222132,2.001884165198795,2.005438045981141,-0.3191052182410723,-0.1476610605510272,1.0
1.0,0.8,0.011108996538242297,8.0,0.6,2.3245432642222132,2.001884165198795,2.00662407437603,-0.31791918984618306,-0.1470698292122003,1.0
0.0,0.2,0.0,8.0,1.0,2.324543258320207,2.001884160014327,2.00188416001433,-0.322659098305877,-0.1494347546183106,1.0
0.25,0.2,1.3450465400052654e-32,8.0,1.0,2.324543258320207,2.001884160014327,2.00188416001433,-0.322659098305877,-0.1494347546183106,1.0
0.5,0.2,2.690093080010531e-32,8.0,1.0,2.324543258320207,2.001884160014327,2.00188416001433,-0.322659098305877,-0.1494347546183106,1.0
0.75,0.2,4.035139620015796e-32,8.0,1.0,2.324543258320207,2.001884160014327,2.00188416001433,-0.322659098305877,-0.1494347546183106,1.0
1.0,0.2,5.380186160021062e-32,8.0,1.0,2.324543258320207,2.001884160014327,2.00188416001433,-0.322659098305877,-0.1494347546183106,1.0
0.0,0.3,0.0,8.0,1.0,2.324543258320207,2.001884160014327,2.00188416001433,-0.322659098305877,-0.1494347546183106,1.0
0.25,0.3,3.166041387273499e-15,8.0,1.0,2.324543258320207,2.001884160014327,2.00188416001433,-0.322659098305877,-0.1494347546183106,1.0
0.5,0.3,6.332082774546998e-15,8.0,1.0,2.324543258320207,2.001884160014327,2.0018841600143373,-0.3226590983058695,-0.14943475461830685,1.0
0.75,0.3,9.498124161820496e-15,8.0,1.0,2.324543258320207,2.001884160014327,2.0018841600143373,-0.3226590983058695,-0.14943475461830685,1.0
1.0,0.3,1.2664165549093996e-14,8.0,1.0,2.324543258320207,2.001884160014327,2.0018841600143373,-0.3226590983058695,-0.14943475461830685,1.0
0.0,0.4,0.0,8.0,1.0,2.324543258320207,2.001884160014327,2.00188416001433,-0.322659098305877,-0.1494347546183106,1.0
0.25,0.4,3.807494936178143e-09,8.0,1.0,2.324543258320207,2.001884160014327,2.0018841616369674,-0.32265909668323944,-0.14943475380775545,1.0
0.5,0.4,7.614989872356286e-09,8.0,1.0,2.324543258320207,2.001884160014327,2.001884163259605,-0.32265909506060186,-0.1494347529972003,1.0
0.75,0.4,1.142248480853443e-08,8.0,1.0,2.324543258320207,2.001884160014327,2.0018841648822288,-0.32265909343797805,-0.149434752186652,1.0
1.0,0.4,1.5229979744712573e-08,8.0,1.0,2.324543258320207,2.001884160014327,2.0018841665048734,-0.32265909181533337,-0.14943475137609324,1.0
0.0,0.6,0.0,8.0,1.0,2.324543258320207,2.001884160014327,2.00188416001433,-0.322659098305877,-0.1494347546183106,1.0
0.25,0.6,8.386565697562767e-05,8.0,1.0,2.324543258320207,2.001884160014327,2.00191990125136,-0.3226233570688466,-0.14941690097887955,1.0
0.5,0.6,0.00016773131395125533,8.0,1.0,2.324543258320207,2.001884160014327,2.0019556431265064,-0.3225876151937004,-0.14939904733944895,1.0
0.75,0.6,0.000251596970926883,8.0,1.0,2.324543258320207,2.001884160014327,2.0019913856397746,-0.3225518726804322,-0.14938119370002137,1.0
1.0,0.6,0.00033546262790251066,8.0,1.0,2.324543258320207,2.001884160014327,2.0020271287911897,-0.3225161295290171,-0.1493633400605903,1.0
0.0,0.8,0.0,8.0,1.0,2.324543258320207,2.001884160014327,2.00188416001433,-0.322659098305877,-0.1494347546183106,1.0
0.25,0.8,0.0027772491345605744,8.0,1.0,2.324543258320207,2.001884160014327,2.0030680866192014,-0.32147517170100537,-0.148843523279483,1.0
0.5,0.8,0.005554498269121149,8.0,1.0,2.324543258320207,2.001884160014327,2.004252713405555,-0.3202905449146516,-0.14825229194065226,1.0
0.75,0.8,0.008331747403681724,8.0,1.0,2.324543258320207,2.001884160014327,2.0054380407874692,-0.3191052175327376,-0.14766106060182518,1.0
1.0,0.8,0.011108996538242297,8.0,1.0,2.324543258320207,2.001884160014327,2.006624069179287,-0.31791918914091966,-0.14706982926299822,1.0
0.0,0.2,0.0,8.0,2.0,2.3245432430099426,2.001884146575483,2.001884146575486,-0.32265909643445667,-0.14943475474505458,1.0
0.25,0.2,1.3450465400052654e-32,8.0,2.0,2.3245432430099426,2.001884146575483,2.001884146575486,-0.32265909643445667,-0.14943475474505458,1.0
0.5,0.2,2.690093080010531e-32,8.0,2.0,2.3245432430099426,2.001884146575483,2.001884146575486,-0.32265909643445667,-0.14943475474505458,1.0
0.75,0.2,4.035139620015796e-32,8.0,2.0,2.3245432430099426,2.001884146575483,2.001884146575486,-0.32265909643445667,-0.14943475474505458,1.0
1.0,0.2,5.380186160021062e-32,8.0,2.0,2.3245432430099426,2.001884146575483,2.001884146575486,-0.32265909643445667,-0.14943475474505458,1.0
0.0,0.3,0.0,8.0,2.0,2.3245432430099426,2.001884146575483,2.001884146575486,-0.32265909643445667,-0.14943475474505458,1.0
0.25,0.3,3.166041387273499e-15,8.0,2.0,2.3245432430099426,2.001884146575483,2.001884146575486,-0.32265909643445667,-0.14943475474505458,1.0
0.5,0.3,6.332082774546998e-15,8.0,2.0,2.3245432430099426,2.001884146575483,2.001884146575493,-0.32265909643444957,-0.14943475474505097,1.0
0.75,0.3,9.498124161820496e-15,8.0,2.0,2.3245432430099426,2.001884146575483,2.001884146575493,-0.32265909643444957,-0.14943475474505097,1.0
1.0,0.3,1.2664165549093996e-14,8.0,2.0,2.3245432430099426,2.001884146575483,2.001884146575493,-0.32265909643444957,-0.14943475474505097,1.0
0.0,0.4,0.0,8.0,2.0,2.3245432430099426,2.001884146575483,2.001884146575486,-0.32265909643445667,-0.14943475474505458,1.0
0.25,0.4,3.807494936178143e-09,8.0,2.0,2.3245432430099426,2.001884146575483,2.001884148198123,-0.32265909481181954,-0.14943475393449956,1.0
0.5,0.4,7.614989872356286e-09,8.0,2.0,2.3245432430099426,2.001884146575483,2.001884149820761,-0.3226590931891815,-0.14943475312394416,1.0
0.75,0.4,1.142248480853443e-08,8.0,2.0,2.3245432430099426,2.001884146575483,2.001884151443385,-0.3226590915665577,-0.14943475231339587,1.0
1.0,0.4,1.5229979744712573e-08,8.0,2.0,2.3245432430099426,2.001884146575483,2.0018841530660287,-0.3226590899439139,-0.14943475150283764,1.0
0.0,0.6,0.0,8.0,2.0,2.3245432430099426,2.001884146575483,2.001884146575486,-0.32265909643445667,-0.14943475474505458,1.0
0.25,0.6,8.386565697562767e-05,8.0,2.0,2.3245432430099426,2.001884146575483,2.001919887812276,-0.3226233551976665,-0.1494169011056236,1.0
0.5,0.6,0.00016773131395125533,8.0,2.0,2.3245432430099426,2.001884146575483,2.0019556296871825,-0.3225876133227601,-0.14939904746619292,1.0
0.75,0.6,0.000251596970926883,8.0,2.0,2.3245432430099426,2.001884146575483,2.0019913722002105,-0.32255187080973213,-0.14938119382676554,1.0
1.0,0.6,0.00033546262790251066,8.0,2.0,2.3245432430099426,2.001884146575483,2.0020271153513853,-0.3225161276585573,-0.14936334018733463,1.0
0.0,0.8,0.0,8.0,2.0,2.3245432430099426,2.001884146575483,2.001884146575486,-0.32265909643445667,-0.14943475474505458,1.0
0.25,0.8,0.0027772491345605744,8.0,2.0,2.3245432430099426,2.001884146575483,2.003068073172409,-0.32147516983753377,-0.14884352340622745,1.0
0.5,0.8,0.005554498269121149,8.0,2.0,2.3245432430099426,2.001884146575483,2.0042526999508103,-0.3202905430591323,-0.14825229206739662,1.0
0.75,0.8,0.008331747403681724,8.0,2.0,2.3245432430099426,2.001884146575483,2.0054380273247676,-0.319105215685175,-0.14766106072856924,1.0
1.0,0.8,0.011108996538242297,8.0,2.0,2.3245432430099426,2.001884146575483,2.0066240557086235,-0.3179191873013192,-0.14706982938974236,1.0
0.0,0.2,0.0,8.0,4.0,2.324543212101218,2.001884119449682,2.0018841194496844,-0.3226590926515338,-0.14943475499850287,1.0
0.25,0.2,1.3450465400052654e-32,8.0,4.0,2.324543212101218,2.001884119449682,2.0018841194496844,-0.3226590926515338,-0.14943475499850287,1.0
0.5,0.2,2.690093080010531e-32,8.0,4.0,2.324543212101218,2.001884119449682,2.0018841194496844,-0.3226590926515338,-0.14943475499850287,1.0
0.75,0.2,4.035139620015796e-32,8.0,4.0,2.324543212101218,2.001884119449682,2.0018841194496844,-0.3226590926515338,-0.14943475499850287,1.0
1.0,0.2,5.380186160021062e-32,8.0,4.0,2.324543212101218,2.001884119449682,2.0018841194496844,-0.3226590926515338,-0.14943475499850287,1.0
0.0,0.3,0.0,8.0,4.0,2.324543212101218,2.001884119449682,2.0018841194496844,-0.3226590926515338,-0.14943475499850287,1.0
0.25,0.3,3.166041387273499e-15,8.0,4.0,2.324543212101218,2.001884119449682,2.0018841194496844,-0.3226590926515338,-0.14943475499850287,1.0
0.5,0.3,6.332082774546998e-15,8.0,4.0,2.324543212101218,2.001884119449682,2.0018841194496915,-0.3226590926515267,-0.14943475499849937,1.0
0.75,0.3,9.498124161820496e-15,8.0,4.0,2.324543212101218,2.001884119449682,2.0018841194496915,-0.3226590926515267,-0.14943475499849937,1.0
1.0,0.3,1.2664165549093996e-14,8.0,4.0,2.324543212101218,2.001884119449682,2.0018841194496915,-0.3226590926515267,-0.14943475499849937,1.0
0.0,0.4,0.0,8.0,4.0,2.324543212101218,2.001884119449682,2.0018841194496844,-0.3226590926515338,-0.14943475499850287,1.0
0.25,0.4,3.807494936178143e-09,8.0,4.0,2.324543212101218,2.001884119449682,2.001884121072322,-0.3226590910288962,-0.14943475418794772,1.0
0.5,0.4,7.614989872356286e-09,8.0,4.0,2.324543212101218,2.001884119449682,2.00188412269496,-0.3226590894062582,-0.14943475337739232,1.0
0.75,0.4,1.142248480853443e-08,8.0,4.0,2.324543212101218,2.001884119449682,2.0018841243175833,-0.32265908778363483,-0.14943475256684413,1.0
1.0,0.4,1.5229979744712573e-08,8.0,4.0,2.324543212101218,2.001884119449682,2.0018841259402276,-0.3226590861609906,-0.14943475175628565,1.0
0.0,0.6,0.0,8.0,4.0,2.324543212101218,2.001884119449682,2.0018841194496844,-0.3226590926515338,-0.14943475499850287,1.0
0.25,0.6,8.386565697562767e-05,8.0,4.0,2.324543212101218,2.001884119449682,2.0019198606859905,-0.3226233514152277,-0.14941690135907174,1.0
0.5,0.6,0.00016773131395125533,8.0,4.0,2.324543212101218,2.001884119449682,2.001955602560413,-0.32258760954080534,-0.14939904771964105,1.0
0.75,0.6,0.000251596970926883,8.0,4.0,2.324543212101218,2.001884119449682,2.0019913450729563,-0.3225518670282619,-0.14938119408021377,1.0
1.0,0.6,0.00033546262790251066,8.0,4.0,2.324543212101218,2.001884119449682,2.0020270882236466,-0.32251612387757156,-0.14936334044078298,1.0
0.0,0.8,0.0,8.0,4.0,2.324543212101218,2.001884119449682,2.0018841194496844,-0.3226590926515338,-0.14943475499850287,1.0
0.25,0.8,0.0027772491345605744,8.0,4.0,2.324543212101218,2.001884119449682,2.0030680460305654,-0.32147516607065274,-0.14884352365967551,1.0
0.5,0.8,0.005554498269121149,8.0,4.0,2.324543212101218,2.001884119449682,2.004252672792915,-0.3202905393083033,-0.14825229232084475,1.0
0.75,0.8,0.008331747403681724,8.0,4.0,2.324543212101218,2.001884119449682,2.0054380001508108,-0.3191052119504074,-0.1476610609820175,1.0
1.0,0.8,0.011108996538242297,8.0,4.0,2.324543212101218,2.001884119449682,2.006624028518596,-0.3179191835826223,-0.1470698296431904,1.0
