ref_D,ref_bucket,D,eta,mu_full,mu_current,delta_mu,abs_delta_mu
9.966101694915254,reviewer_ref,5.627118644067797,2.8600000000000003,48.25630389956368,58.52476009677827,10.26845619721459,10.26845619721459
9.966101694915254,reviewer_ref,5.627118644067797,3.0500000000000003,48.25862187572324,58.52776939583219,10.269147520108945,10.269147520108945
9.966101694915254,reviewer_ref,5.627118644067797,3.24,48.26093981475331,58.53077896693631,10.269839152183003,10.269839152183003
9.966101694915254,reviewer_ref,5.627118644067797,3.43,48.26325771664072,58.53378881015599,10.270531093515267,10.270531093515267
9.966101694915254,reviewer_ref,5.627118644067797,3.62,48.26557558136573,58.53679892554618,10.271223344180449,10.271223344180449
9.966101694915254,reviewer_ref,5.627118644067797,3.81,48.26789340891404,58.53980931316438,10.271915904250342,10.271915904250342
9.966101694915254,reviewer_ref,5.627118644067797,4.0,48.270211199275586,58.54281997307435,10.272608773798765,10.272608773798765
9.966101694915254,reviewer_ref,5.898305084745763,0.2,77.61407091464986,76.24192697514606,-1.3721439395038004,1.3721439395038004
9.966101694915254,reviewer_ref,5.898305084745763,0.39,77.61550825191728,76.24551039944117,-1.3699978524761036,1.3699978524761036
9.966101694915254,reviewer_ref,5.898305084745763,0.5800000000000001,77.61694556962716,76.24909417853935,-1.367851391087811,1.367851391087811
9.966101694915254,reviewer_ref,5.898305084745763,0.77,77.61838286793989,76.25267762769651,-1.365705240243372,1.365705240243372
9.966101694915254,reviewer_ref,5.898305084745763,0.96,77.61982014684129,76.25626135111477,-1.3635587957265187,1.3635587957265187
9.966101694915254,reviewer_ref,5.898305084745763,1.15,77.62125740623104,76.25984437177493,-1.3614130344561062,1.3614130344561062
9.966101694915254,reviewer_ref,5.898305084745763,1.34,77.62269464620833,76.26342746510474,-1.35926718110359,1.35926718110359
9.966101694915254,reviewer_ref,5.898305084745763,1.53,77.62413186672336,76.26701091314902,-1.3571209535743378,1.3571209535743378
9.966101694915254,reviewer_ref,5.898305084745763,1.72,77.62556906777397,76.27059471597293,-1.354974351801033,1.354974351801033
9.966101694915254,reviewer_ref,5.898305084745763,1.91,77.62700624935587,76.27417887362975,-1.3528273757261218,1.3528273757261218
9.966101694915254,reviewer_ref,5.898305084745763,2.1,77.62844341150674,76.2777618752119,-1.350681536294843,1.350681536294843
9.966101694915254,reviewer_ref,5.898305084745763,2.29,77.62988055418047,76.28134387142222,-1.348536682758251,1.348536682758251
9.966101694915254,reviewer_ref,5.898305084745763,2.4800000000000004,77.63131767739702,76.28492622207371,-1.3463914553233138,1.3463914553233138
9.966101694915254,reviewer_ref,5.898305084745763,2.6700000000000004,77.63275478113702,76.28850892721387,-1.3442458539231552,1.3442458539231552
9.966101694915254,reviewer_ref,5.898305084745763,2.8600000000000003,77.6341918654228,76.29209198690909,-1.3420998785137215,1.3420998785137215
9.966101694915254,reviewer_ref,5.898305084745763,3.0500000000000003,77.63562893022234,76.2956754012072,-1.3399535290151334,1.3399535290151334
9.966101694915254,reviewer_ref,5.898305084745763,3.24,77.63706597556575,76.29925917017263,-1.3378068053931145,1.3378068053931145
9.966101694915254,reviewer_ref,5.898305084745763,3.43,77.6385030014192,76.30284329384436,-1.335659707574834,1.335659707574834
9.966101694915254,reviewer_ref,5.898305084745763,3.62,77.6399400078103,76.30642777229964,-1.3335122355106535,1.3335122355106535
9.966101694915254,reviewer_ref,5.898305084745763,3.81,77.64137699472595,76.31001260558652,-1.3313643891394236,1.3313643891394236
9.966101694915254,reviewer_ref,5.898305084745763,4.0,77.6428139621469,76.31359779375681,-1.32921616839009,1.32921616839009
9.966101694915254,reviewer_ref,6.169491525423729,0.2,75.88654558073978,101.7163354270087,25.829789846268923,25.829789846268923
9.966101694915254,reviewer_ref,6.169491525423729,0.39,75.88706648740947,101.71989748142053,25.83283099401106,25.83283099401106
9.966101694915254,reviewer_ref,6.169491525423729,0.5800000000000001,75.88758738947406,101.72345980128593,25.835872411811863,25.835872411811863
9.966101694915254,reviewer_ref,6.169491525423729,0.77,75.88810828669189,101.72702174102969,25.8389134543378,25.8389134543378
9.966101694915254,reviewer_ref,6.169491525423729,0.96,75.88862917944196,101.73058387038783,25.84195469094587,25.84195469094587
9.966101694915254,reviewer_ref,6.169491525423729,1.15,75.88915006749265,101.73414526849294,25.844995201000287,25.844995201000287
9.966101694915254,reviewer_ref,6.169491525423729,1.34,75.88967095098558,101.7377066662023,25.848035715216724,25.848035715216724
9.966101694915254,reviewer_ref,6.169491525423729,1.53,75.89019182979195,101.74126832919283,25.85107649940089,25.85107649940089
9.966101694915254,reviewer_ref,6.169491525423729,1.72,75.89071270405636,101.74483025760105,25.854117553544697,25.854117553544697
9.966101694915254,reviewer_ref,6.169491525423729,1.91,75.89123357370536,101.74839245138315,25.85715887767779,25.85715887767779
9.966101694915254,reviewer_ref,6.169491525423729,2.1,75.89175443865321,101.75195348690409,25.860199048250877,25.860199048250877
9.966101694915254,reviewer_ref,6.169491525423729,2.29,75.89227529904913,101.7555135063635,25.863238207314367,25.863238207314367
9.966101694915254,reviewer_ref,6.169491525423729,2.4800000000000004,75.89279615477493,101.7590737908761,25.866277636101174,25.866277636101174
9.966101694915254,reviewer_ref,6.169491525423729,2.6700000000000004,75.89331700591597,101.76263434051147,25.869317334595493,25.869317334595493
9.966101694915254,reviewer_ref,6.169491525423729,2.8600000000000003,75.89383785243245,101.76619515528736,25.87235730285491,25.87235730285491
9.966101694915254,reviewer_ref,6.169491525423729,3.0500000000000003,75.89435869431634,101.76975623522823,25.87539754091189,25.87539754091189
9.966101694915254,reviewer_ref,6.169491525423729,3.24,75.8948795315887,101.7733175803839,25.878438048795203,25.878438048795203
9.966101694915254,reviewer_ref,6.169491525423729,3.43,75.8954003642338,101.77687919076558,25.88147882653179,25.88147882653179
9.966101694915254,reviewer_ref,6.169491525423729,3.62,75.89592119224632,101.78044106642113,25.884519874174813,25.884519874174813
9.966101694915254,reviewer_ref,6.169491525423729,3.81,75.89644201566317,101.78400320737107,25.887561191707903,25.887561191707903
9.966101694915254,reviewer_ref,6.169491525423729,4.0,75.8969628344524,101.7875656136448,25.890602779192406,25.890602779192406
9.966101694915254,reviewer_ref,6.4406779661016955,0.2,47.19141164055394,78.47601793108856,31.284606290534626,31.284606290534626
9.966101694915254,reviewer_ref,6.4406779661016955,0.39,47.19153369844375,78.47622944196618,31.284695743522434,31.284695743522434
9.966101694915254,reviewer_ref,6.4406779661016955,0.5800000000000001,47.19165575586128,78.47644095403476,31.28478519817348,31.28478519817348
9.966101694915254,reviewer_ref,6.4406779661016955,0.77,47.1917778127194,78.47665246303025,31.284874650310847,31.284874650310847
9.966101694915254,reviewer_ref,6.4406779661016955,0.96,47.19189986898862,78.47686397247853,31.284964103489905,31.284964103489905
9.966101694915254,reviewer_ref,6.4406779661016955,1.15,47.19202192458663,78.47707547646753,31.2850535518809,31.2850535518809
9.966101694915254,reviewer_ref,6.4406779661016955,1.34,47.192143979461505,78.47728697966835,31.285143000206844,31.285143000206844
9.966101694915254,reviewer_ref,6.4406779661016955,1.53,47.19226603384187,78.47749848386297,31.285232450021105,31.285232450021105
9.966101694915254,reviewer_ref,6.4406779661016955,1.72,47.192388087536685,78.4777099890408,31.28532190150412,31.28532190150412
9.966101694915254,reviewer_ref,6.4406779661016955,1.91,47.19251014056074,78.47792149517807,31.285411354617324,31.285411354617324
9.966101694915254,reviewer_ref,6.4406779661016955,2.1,47.192632192973605,78.47813299305346,31.28550080007986,31.28550080007986
9.966101694915254,reviewer_ref,6.4406779661016955,2.29,47.19275424480137,78.47834448371623,31.285590238914857,31.285590238914857
9.966101694915254,reviewer_ref,6.4406779661016955,2.4800000000000004,47.192876295976646,78.47855597529635,31.2856796793197,31.2856796793197
9.966101694915254,reviewer_ref,6.4406779661016955,2.6700000000000004,47.19299834651119,78.4787674678638,31.285769121352615,31.285769121352615
9.966101694915254,reviewer_ref,6.4406779661016955,2.8600000000000003,47.19312039642925,78.47897896143671,31.28585856500746,31.28585856500746
9.966101694915254,reviewer_ref,6.4406779661016955,3.0500000000000003,47.19324244571873,78.47919045597585,31.285948010257123,31.285948010257123
9.966101694915254,reviewer_ref,6.4406779661016955,3.24,47.19336449438947,78.47940195151779,31.286037457128316,31.286037457128316
9.966101694915254,reviewer_ref,6.4406779661016955,3.43,47.19348654238608,78.47961344801698,31.286126905630894,31.286126905630894
9.966101694915254,reviewer_ref,6.4406779661016955,3.62,47.19360858977154,78.47982494551316,31.286216355741615,31.286216355741615
9.966101694915254,reviewer_ref,6.4406779661016955,3.81,47.19373063654577,78.4800364439836,31.28630580743782,31.28630580743782
9.966101694915254,reviewer_ref,6.4406779661016955,4.0,47.19385268269482,78.48024794347046,31.28639526077564,31.28639526077564
9.966101694915254,reviewer_ref,6.711864406779661,0.2,21.790715479580715,29.2526486083096,7.461933128728884,7.461933128728884
9.966101694915254,reviewer_ref,6.711864406779661,0.39,21.790736178146506,29.25269744966551,7.461961271519005,7.461961271519005
9.966101694915254,reviewer_ref,6.711864406779661,0.5800000000000001,21.790756876449635,29.252746291219154,7.461989414769519,7.461989414769519
9.966101694915254,reviewer_ref,6.711864406779661,0.77,21.79077757441418,29.252795131631164,7.462017557216985,7.462017557216985
9.966101694915254,reviewer_ref,6.711864406779661,0.96,21.79079827253346,29.2528439721278,7.462045699594338,7.462045699594338
9.966101694915254,reviewer_ref,6.711864406779661,1.15,21.790818970534378,29.252892811004433,7.462073840470055,7.462073840470055
9.966101694915254,reviewer_ref,6.711864406779661,1.34,21.790839668412794,29.252941649533273,7.46210198112048,7.46210198112048
9.966101694915254,reviewer_ref,6.711864406779661,1.53,21.790860366309776,29.252990488269216,7.46213012195944,7.46213012195944
9.966101694915254,reviewer_ref,6.711864406779661,1.72,21.790881064165323,29.253039327209965,7.462158263044643,7.462158263044643
9.966101694915254,reviewer_ref,6.711864406779661,1.91,21.790901761884168,29.253088166304526,7.462186404420358,7.462186404420358
9.966101694915254,reviewer_ref,6.711864406779661,2.1,21.7909224595533,29.253137002982985,7.462214543429685,7.462214543429685
9.966101694915254,reviewer_ref,6.711864406779661,2.29,21.790943157200772,29.253185837562075,7.462242680361303,7.462242680361303
9.966101694915254,reviewer_ref,6.711864406779661,2.4800000000000004,21.790963854697054,29.253234672272725,7.462270817575671,7.462270817575671
9.966101694915254,reviewer_ref,6.711864406779661,2.6700000000000004,21.790984552193798,29.25328350719355,7.462298954999753,7.462298954999753
9.966101694915254,reviewer_ref,6.711864406779661,2.8600000000000003,21.791005249619914,29.253332342305214,7.4623270926853,7.4623270926853
9.966101694915254,reviewer_ref,6.711864406779661,3.0500000000000003,21.791025947001945,29.25338117760384,7.462355230601894,7.462355230601894
9.966101694915254,reviewer_ref,6.711864406779661,3.24,21.791046644304153,29.25343001308495,7.462383368780799,7.462383368780799
9.966101694915254,reviewer_ref,6.711864406779661,3.43,21.79106734152444,29.25347884874859,7.46241150722415,7.46241150722415
9.966101694915254,reviewer_ref,6.711864406779661,3.62,21.791088038669198,29.25352768459161,7.462439645922412,7.462439645922412
9.966101694915254,reviewer_ref,6.711864406779661,3.81,21.79110873580438,29.253576520634038,7.462467784829659,7.462467784829659
9.966101694915254,reviewer_ref,6.711864406779661,4.0,21.791129432843228,29.253625356866003,7.462495924022775,7.462495924022775
10.23728813559322,neighbor_ref,5.627118644067797,0.2,42.21922445669886,58.67818451019268,16.45896005349382,16.45896005349382
10.23728813559322,neighbor_ref,5.627118644067797,0.39,42.2212897327491,58.681204424451465,16.459914691702366,16.459914691702366
10.23728813559322,neighbor_ref,5.627118644067797,0.5800000000000001,42.22335498072914,58.684224611796616,16.460869631067474,16.460869631067474
10.23728813559322,neighbor_ref,5.627118644067797,0.77,42.22542020060332,58.6872444701963,16.46182426959298,16.46182426959298
10.23728813559322,neighbor_ref,5.627118644067797,0.96,42.22748539239606,58.690264530866074,16.46277913847001,16.46277913847001
10.23728813559322,neighbor_ref,5.627118644067797,1.15,42.229550556062314,58.69328393493677,16.46373337887446,16.46373337887446
10.23728813559322,neighbor_ref,5.627118644067797,1.34,42.23161569161189,58.69630336404749,16.464687672435595,16.464687672435595
10.23728813559322,neighbor_ref,5.627118644067797,1.53,42.23368079902828,58.69932306614574,16.46564226711746,16.46564226711746
10.23728813559322,neighbor_ref,5.627118644067797,1.72,42.2357458782873,58.70234304129739,16.466597163010093,16.466597163010093
10.23728813559322,neighbor_ref,5.627118644067797,1.91,42.237810929386754,58.705363289557425,16.46755236017067,16.46755236017067
10.23728813559322,neighbor_ref,5.627118644067797,2.1,42.23987595230347,58.70838248264269,16.46850653033922,16.46850653033922
10.23728813559322,neighbor_ref,5.627118644067797,2.29,42.241940947030166,58.71140075302408,16.469459805993914,16.469459805993914
10.23728813559322,neighbor_ref,5.627118644067797,2.4800000000000004,42.244005913550986,58.71441929613007,16.470413382579082,16.470413382579082
10.23728813559322,neighbor_ref,5.627118644067797,2.6700000000000004,42.24607085185441,58.717438112028454,16.47136726017404,16.47136726017404
10.23728813559322,neighbor_ref,5.627118644067797,2.8600000000000003,42.248135761922704,58.72045720077161,16.47232143884891,16.47232143884891
10.23728813559322,neighbor_ref,5.627118644067797,3.0500000000000003,42.25020064374687,58.72347656242313,16.473275918676258,16.473275918676258
10.23728813559322,neighbor_ref,5.627118644067797,3.24,42.252265497310944,58.72649619703453,16.474230699723584,16.474230699723584
10.23728813559322,neighbor_ref,5.627118644067797,3.43,42.254330322603195,58.72951610467139,16.475185782068195,16.475185782068195
10.23728813559322,neighbor_ref,5.627118644067797,3.62,42.25639511960627,58.73253628538888,16.476141165782614,16.476141165782614
10.23728813559322,neighbor_ref,5.627118644067797,3.81,42.258459888307485,58.735556739244636,16.47709685093715,16.47709685093715
10.23728813559322,neighbor_ref,5.627118644067797,4.0,42.26052462869792,58.73857746630267,16.47805283760475,16.47805283760475
10.23728813559322,neighbor_ref,5.898305084745763,0.2,68.95206063097073,97.39502519806909,28.442964567098358,28.442964567098358
10.23728813559322,neighbor_ref,5.898305084745763,0.39,68.95338557300096,97.39960283288714,28.446217259886183,28.446217259886183
10.23728813559322,neighbor_ref,5.898305084745763,0.5800000000000001,68.9547104998175,97.40418092094737,28.449470421129874,28.449470421129874
10.23728813559322,neighbor_ref,5.898305084745763,0.77,68.95603541156441,97.40875858752537,28.452723175960955,28.452723175960955
10.23728813559322,neighbor_ref,5.898305084745763,0.96,68.95736030822987,97.4133366044574,28.455976296227533,28.455976296227533
10.23728813559322,neighbor_ref,5.898305084745763,1.15,68.95868518972286,97.41791372365323,28.45922853393037,28.45922853393037
10.23728813559322,neighbor_ref,5.898305084745763,1.34,68.96001005613343,97.42249093568064,28.462480879547215,28.462480879547215
10.23728813559322,neighbor_ref,5.898305084745763,1.53,68.96133490741646,97.42706860083702,28.46573369342056,28.46573369342056
10.23728813559322,neighbor_ref,5.898305084745763,1.72,68.96265974356957,97.43164671920556,28.468986975635985,28.468986975635985
10.23728813559322,neighbor_ref,5.898305084745763,1.91,68.96398456458904,97.43622529085438,28.47224072626534,28.47224072626534
10.23728813559322,neighbor_ref,5.898305084745763,2.1,68.96530937050902,97.44080238567899,28.475493015169974,28.475493015169974
10.23728813559322,neighbor_ref,5.898305084745763,2.29,68.96663416128777,97.44537819619438,28.47874403490661,28.47874403490661
10.23728813559322,neighbor_ref,5.898305084745763,2.4800000000000004,68.96795893694315,97.4499544594895,28.481995522546356,28.481995522546356
10.23728813559322,neighbor_ref,5.898305084745763,2.6700000000000004,68.96928369745768,97.45453117562523,28.48524747816755,28.48524747816755
10.23728813559322,neighbor_ref,5.898305084745763,2.8600000000000003,68.9706084428516,97.45910834468623,28.48849990183463,28.48849990183463
10.23728813559322,neighbor_ref,5.898305084745763,3.0500000000000003,68.9719331730957,97.46368596673366,28.491752793637957,28.491752793637957
10.23728813559322,neighbor_ref,5.898305084745763,3.24,68.97325788821735,97.46826404184982,28.495006153632474,28.495006153632474
10.23728813559322,neighbor_ref,5.898305084745763,3.43,68.974582588186,97.47284257008448,28.498259981898485,28.498259981898485
10.23728813559322,neighbor_ref,5.898305084745763,3.62,68.97590727302645,97.47742155153637,28.501514278509916,28.501514278509916
10.23728813559322,neighbor_ref,5.898305084745763,3.81,68.97723194272686,97.48200098626681,28.50476904353995,28.50476904353995
10.23728813559322,neighbor_ref,5.898305084745763,4.0,68.97855659726967,97.48658087434201,28.508024277072337,28.508024277072337
10.23728813559322,neighbor_ref,6.169491525423729,0.2,68.49826402601224,145.57171026735077,77.07344624133853,77.07344624133853
10.23728813559322,neighbor_ref,6.169491525423729,0.39,68.49876434845471,145.57680811471838,77.07804376626366,77.07804376626366
10.23728813559322,neighbor_ref,6.169491525423729,0.5800000000000001,68.49926466722715,145.5819063419908,77.08264167476364,77.08264167476364
10.23728813559322,neighbor_ref,6.169491525423729,0.77,68.49976498210725,145.5870040252507,77.08723904314346,77.08723904314346
10.23728813559322,neighbor_ref,6.169491525423729,0.96,68.50026529344312,145.59210197987798,77.09183668643486,77.09183668643486
10.23728813559322,neighbor_ref,6.169491525423729,1.15,68.50076560102194,145.59719888796974,77.0964332869478,77.0964332869478
10.23728813559322,neighbor_ref,6.169491525423729,1.34,68.50126590497342,145.60229579549517,77.10102989052174,77.10102989052174
10.23728813559322,neighbor_ref,6.169491525423729,1.53,68.5017662051789,145.60739308267864,77.10562687749974,77.10562687749974
10.23728813559322,neighbor_ref,6.169491525423729,1.72,68.50226650177174,145.61249074971573,77.11022424794399,77.11022424794399
10.23728813559322,neighbor_ref,6.169491525423729,1.91,68.5027667946848,145.61758879654354,77.11482200185874,77.11482200185874
10.23728813559322,neighbor_ref,6.169491525423729,2.1,68.50326708383818,145.62268518572168,77.1194181018835,77.1194181018835
10.23728813559322,neighbor_ref,6.169491525423729,2.29,68.50376736936973,145.62778012075952,77.1240127513898,77.1240127513898
10.23728813559322,neighbor_ref,6.169491525423729,2.4800000000000004,68.50426765117021,145.63287543512928,77.12860778395907,77.12860778395907
10.23728813559322,neighbor_ref,6.169491525423729,2.6700000000000004,68.50476792931929,145.6379711289304,77.1332031996111,77.1332031996111
10.23728813559322,neighbor_ref,6.169491525423729,2.8600000000000003,68.50526820377961,145.64306720218846,77.13779899840885,77.13779899840885
10.23728813559322,neighbor_ref,6.169491525423729,3.0500000000000003,68.50576847454373,145.6481636549383,77.14239518039456,77.14239518039456
10.23728813559322,neighbor_ref,6.169491525423729,3.24,68.50626874163105,145.65326048725132,77.14699174562027,77.14699174562027
10.23728813559322,neighbor_ref,6.169491525423729,3.43,68.50676900502714,145.65835769914347,77.15158869411633,77.15158869411633
10.23728813559322,neighbor_ref,6.169491525423729,3.62,68.50726926472657,145.66345529068332,77.15618602595674,77.15618602595674
10.23728813559322,neighbor_ref,6.169491525423729,3.81,68.50776952076443,145.6685532619002,77.16078374113577,77.16078374113577
10.23728813559322,neighbor_ref,6.169491525423729,4.0,68.50826977311048,145.6736516128362,77.16538183972573,77.16538183972573
10.23728813559322,neighbor_ref,6.4406779661016955,0.2,43.16555155319311,107.15931394126326,63.99376238807015,63.99376238807015
10.23728813559322,neighbor_ref,6.4406779661016955,0.39,43.16567350969528,107.15960338727962,63.993929877584335,63.993929877584335
10.23728813559322,neighbor_ref,6.4406779661016955,0.5800000000000001,43.165795465827415,107.15989283492671,63.99409736909929,63.99409736909929
10.23728813559322,neighbor_ref,6.4406779661016955,0.77,43.165917421509015,107.16018227838207,63.99426485687305,63.99426485687305
10.23728813559322,neighbor_ref,6.4406779661016955,0.96,43.16603937671612,107.16047172246031,63.994432345744194,63.994432345744194
10.23728813559322,neighbor_ref,6.4406779661016955,1.15,43.16616133136359,107.16076115908797,63.99459982772438,63.99459982772438
10.23728813559322,neighbor_ref,6.4406779661016955,1.34,43.16628328540425,107.1610505946435,63.99476730923925,63.99476730923925
10.23728813559322,neighbor_ref,6.4406779661016955,1.53,43.16640523906107,107.16134003156102,63.994934792499954,63.994934792499954
10.23728813559322,neighbor_ref,6.4406779661016955,1.72,43.16652719214648,107.16162946982519,63.995102277678704,63.995102277678704
10.23728813559322,neighbor_ref,6.4406779661016955,1.91,43.166649144676,107.1619189094038,63.995269764727794,63.995269764727794
10.23728813559322,neighbor_ref,6.4406779661016955,2.1,43.16677109670839,107.16220833770537,63.99543724099698,63.99543724099698
10.23728813559322,neighbor_ref,6.4406779661016955,2.29,43.166893048264114,107.16249775616238,63.995604707898266,63.995604707898266
10.23728813559322,neighbor_ref,6.4406779661016955,2.4800000000000004,43.16701499928364,107.16278717587637,63.99577217659274,63.99577217659274
10.23728813559322,neighbor_ref,6.4406779661016955,2.6700000000000004,43.16713694977569,107.16307659694306,63.99593964716737,63.99593964716737
10.23728813559322,neighbor_ref,6.4406779661016955,2.8600000000000003,43.16725889976341,107.1633660193871,63.99610711962369,63.99610711962369
10.23728813559322,neighbor_ref,6.4406779661016955,3.0500000000000003,43.16738084923647,107.16365544315485,63.99627459391838,63.99627459391838
10.23728813559322,neighbor_ref,6.4406779661016955,3.24,43.16750279820306,107.16394486829638,63.99644207009332,63.99644207009332
10.23728813559322,neighbor_ref,6.4406779661016955,3.43,43.16762474661055,107.16423429474932,63.99660954813877,63.99660954813877
10.23728813559322,neighbor_ref,6.4406779661016955,3.62,43.16774669451928,107.16452372256808,63.9967770280488,63.9967770280488
10.23728813559322,neighbor_ref,6.4406779661016955,3.81,43.1678686419301,107.16481315172169,63.99694450979159,63.99694450979159
10.23728813559322,neighbor_ref,6.4406779661016955,4.0,43.16799058882758,107.16510258226756,63.99711199343999,63.99711199343999
10.23728813559322,neighbor_ref,6.711864406779661,0.2,20.293619221892204,40.307273952326135,20.01365473043393,20.01365473043393
10.23728813559322,neighbor_ref,6.711864406779661,0.39,20.293641148301198,40.30734209547619,20.01370094717499,20.01370094717499
10.23728813559322,neighbor_ref,6.711864406779661,0.5800000000000001,20.293663074452503,40.30741023889552,20.013747164443018,20.013747164443018
10.23728813559322,neighbor_ref,6.711864406779661,0.77,20.293685000287166,40.30747838074236,20.013793380455194,20.013793380455194
10.23728813559322,neighbor_ref,6.711864406779661,0.96,20.293706926283797,40.30754652271244,20.013839596428646,20.013839596428646
10.23728813559322,neighbor_ref,6.711864406779661,1.15,20.29372885216437,40.30761466244944,20.013885810285068,20.013885810285068
10.23728813559322,neighbor_ref,6.711864406779661,1.34,20.293750777940144,40.30768280171113,20.013932023770987,20.013932023770987
10.23728813559322,neighbor_ref,6.711864406779661,1.53,20.29377270374047,40.307750941261475,20.013978237521005,20.013978237521005
10.23728813559322,neighbor_ref,6.711864406779661,1.72,20.29379462950633,40.307819081096305,20.014024451589975,20.014024451589975
10.23728813559322,neighbor_ref,6.711864406779661,1.91,20.293816555148265,40.30788722114511,20.014070665996844,20.014070665996844
10.23728813559322,neighbor_ref,6.711864406779661,2.1,20.293838480750175,40.30795535786774,20.014116877117566,20.014116877117566
10.23728813559322,neighbor_ref,6.711864406779661,2.29,20.293860406335728,40.30802349169982,20.014163085364093,20.014163085364093
10.23728813559322,neighbor_ref,6.711864406779661,2.4800000000000004,20.29388233178406,40.30809162571527,20.01420929393121,20.01420929393121
10.23728813559322,neighbor_ref,6.711864406779661,2.6700000000000004,20.29390425724039,40.308159760023734,20.014255502783346,20.014255502783346
10.23728813559322,neighbor_ref,6.711864406779661,2.8600000000000003,20.293926182635108,40.30822789459742,20.014301711962315,20.014301711962315
10.23728813559322,neighbor_ref,6.711864406779661,3.0500000000000003,20.293948107994698,40.3082960294316,20.014347921436904,20.014347921436904
10.23728813559322,neighbor_ref,6.711864406779661,3.24,20.293970033285156,40.30836416451982,20.014394131234667,20.014394131234667
10.23728813559322,neighbor_ref,6.711864406779661,3.43,20.293991958501692,40.30843229986131,20.014440341359617,20.014440341359617
10.23728813559322,neighbor_ref,6.711864406779661,3.62,20.294013883653875,40.308500435452814,20.01448655179894,20.01448655179894
10.23728813559322,neighbor_ref,6.711864406779661,3.81,20.29403580880445,40.30856857132238,20.014532762517934,20.014532762517934
10.23728813559322,neighbor_ref,6.711864406779661,4.0,20.294057733867415,40.308636707454745,20.01457897358733,20.01457897358733
