D,D_eff,gate,theta,notch,suppress,boost_gaussian,compensate,two_lobe_factor,residual_d8,residual_d72,residual_d96,residual_total
4.780325135473114,4.381240355961116,1.5766004586092628e-09,-19.42723685314693,0.08113434775698475,0.9999999998337086,1.1562138000239176e-190,1.0,0.9999999998337086,1.0,1.0,1.0,1.0
4.786994581075448,4.387353003824333,1.7204647559743208e-09,-19.34165978306189,0.05932961253109437,0.9999999998673031,4.266302413731507e-189,1.0,0.9999999998673031,1.0,1.0,1.0,1.0
4.793664026677782,4.39346565168755,1.8774566253278712e-09,-19.25608271297685,0.04075012916311971,0.9999999999005414,1.5508659212989896e-187,1.0,0.9999999999005414,1.0,1.0,1.0,1.0
4.8003334722801165,4.399578299550767,2.0487739534895972e-09,-19.170505642891808,0.025531880271715546,0.9999999999319983,5.554001551799206e-186,1.0,0.9999999999319983,1.0,1.0,1.0,1.0
4.807002917882451,4.4056909474139845,2.2357239340742406e-09,-19.084928572806767,0.013786247712588517,0.999999999959931,1.959507221789486e-184,1.0,0.999999999959931,1.0,1.0,1.0,1.0
4.813672363484786,4.411803595277203,2.4397330417020863e-09,-18.999351502721712,0.005599197378411469,0.9999999999822413,6.810780248289899e-183,1.0,0.9999999999822413,1.0,1.0,1.0,1.0
4.82034180908712,4.417916243140421,2.6623579163528574e-09,-18.91377443263666,0.0010306500173287714,0.9999999999964329,2.3321473958872948e-181,1.0,0.9999999999964329,1.0,1.0,1.0,1.0
4.827011254689454,4.424028891003638,2.9052972409135358e-09,-18.82819736255162,0.00011404267499415255,0.9999999999995692,7.867273533520451e-180,1.0,0.9999999999995692,1.0,1.0,1.0,1.0
4.833680700291788,4.430141538866855,3.1704047025486365e-09,-18.74262029246658,0.002856083969952461,0.9999999999882285,2.614578183829982e-178,1.0,0.9999999999882285,1.0,1.0,1.0,1.0
4.8403501458941225,4.436254186730072,3.4597031367911913e-09,-18.65704322238154,0.009236704993485112,0.9999999999584569,8.560283418268045e-177,1.0,0.9999999999584569,1.0,1.0,1.0,1.0
4.847019591496457,4.442366834593289,3.7753999622775945e-09,-18.571466152296498,0.019209206193282813,0.9999999999057209,2.761110466505938e-175,1.0,0.9999999999057209,1.0,1.0,1.0,1.0
4.853689037098791,4.4484794824565075,4.119904023897031e-09,-18.485889082211447,0.03270059916591178,0.9999999998248597,8.773816528540519e-174,1.0,0.9999999998248597,1.0,1.0,1.0,1.0
4.860358482701125,4.454592130319725,4.4958439728726045e-09,-18.400312012126403,0.049612140856496234,0.9999999997100371,2.7466444403796e-172,1.0,0.9999999997100371,1.0,1.0,1.0,1.0
4.86702792830346,4.460704778182943,4.906088324019417e-09,-18.31473494204135,0.06982005625585114,0.9999999995546937,8.470820217831726e-171,1.0,0.9999999995546937,1.0,1.0,1.0,1.0
4.873697373905794,4.46681742604616,5.35376734322008e-09,-18.22915787195631,0.0931764443056306,0.9999999993515015,2.5736981726716538e-169,1.0,0.9999999993515015,1.0,1.0,1.0,1.0
4.8803668195081285,4.472930073909377,5.8422969321262415e-09,-18.14358080187127,0.11951036038125162,0.9999999990923205,7.703691657380044e-168,1.0,0.9999999990923205,1.0,1.0,1.0,1.0
4.887036265110463,4.479042721772594,6.375404692330319e-09,-18.05800373178623,0.14862906742988674,0.9999999987681584,2.271691206892221e-166,1.0,0.9999999987681584,1.0,1.0,1.0,1.0
4.893705710712797,4.4851553696358115,6.957158367884873e-09,-17.97242666170119,0.18031944660652321,0.9999999983691358,6.599466522023087e-165,1.0,0.9999999983691358,1.0,1.0,1.0,1.0
4.900375156315131,4.49126801749903,7.59199688319234e-09,-17.886849591616137,0.21434955708368075,0.9999999978844565,1.888763106491757e-163,1.0,0.9999999978844565,1.0,1.0,1.0,1.0
4.907044601917466,4.497380665362248,8.28476421309162e-09,-17.801272521531082,0.2504703336185756,0.9999999973023861,5.325437348033597e-162,1.0,0.9999999973023861,1.0,1.0,1.0,1.0
