combo_id,mode,omega,m,phase,center_D,width_D,boost,boost_center,boost_width,D60_p95_base,D60_p95_cf,D21_p95_base,D21_p95_cf,D60_mean_abs_improvement,D21_mean_abs_improvement,D60_improved_fraction,D21_improved_fraction,D21_acceptance_flip_fraction,beats_mainline_both,joint_objective
3961,partial_two_lobe,1.1,14.0,0.4353981633974483,5.8,0.07,0.4,5.9,0.05,31.28593012120719,19.656967681947872,2.102217055050133,1.8260170781450689,5.014212852529657,-0.3525143634892431,1.0,0.3333333333333333,0.0,1.0,19.656967681947872
14201,pointamp_two_lobe,1.1,14.0,0.4353981633974483,5.8,0.07,0.4,5.9,0.05,31.28593012120719,19.656967681947926,2.102217055050133,1.8260170781450598,5.014212852529655,-0.35251436348924037,1.0,0.3333333333333333,0.0,1.0,19.656967681947926
14206,pointamp_two_lobe,1.1,14.0,0.4353981633974483,5.8,0.07,0.4,5.92,0.08,31.28593012120719,19.811538005997015,2.102217055050133,1.7346319753670791,5.061975144914001,-0.32205208566771976,1.0,0.3333333333333333,0.0,1.0,19.811538005997015
3966,partial_two_lobe,1.1,14.0,0.4353981633974483,5.8,0.07,0.4,5.92,0.08,31.28593012120719,19.811538005997015,2.102217055050133,1.7346319753670862,5.061975144913999,-0.32205208566772014,1.0,0.3333333333333333,0.0,1.0,19.811538005997015
9422,partial_two_lobe,1.3,14.0,0.5853981633974483,5.8,0.07,0.6,5.92,0.08,31.28593012120719,19.826718112251903,2.102217055050133,1.778597322823629,4.673658727516245,0.14282716477547647,1.0,0.3333333333333333,0.3333333333333333,1.0,19.826718112251903
19662,pointamp_two_lobe,1.3,14.0,0.5853981633974483,5.8,0.07,0.6,5.92,0.08,31.28593012120719,19.82671811225193,2.102217055050133,1.7785973228236291,4.673658727516243,0.14282716477547136,1.0,0.3333333333333333,0.3333333333333333,1.0,19.82671811225193
19318,pointamp_two_lobe,1.3,14.0,0.4353981633974483,5.8,0.07,0.4,5.86,0.08,31.28593012120719,19.969672085479306,2.102217055050133,1.776943596976995,7.052954481731945,0.12420419701215235,1.0,0.3333333333333333,0.3333333333333333,1.0,19.969672085479306
9078,partial_two_lobe,1.3,14.0,0.4353981633974483,5.8,0.07,0.4,5.86,0.08,31.28593012120719,19.96967208547931,2.102217055050133,1.776943596976995,7.052954481731944,0.12420419701215432,1.0,0.3333333333333333,0.3333333333333333,1.0,19.96967208547931
3962,partial_two_lobe,1.1,14.0,0.4353981633974483,5.8,0.07,0.4,5.9,0.08,31.28593012120719,20.001116665501115,2.102217055050133,1.656079206022941,4.9263052906139935,-0.10186448918574566,1.0,0.3333333333333333,0.0,1.0,20.001116665501115
14202,pointamp_two_lobe,1.1,14.0,0.4353981633974483,5.8,0.07,0.4,5.9,0.08,31.28593012120719,20.001116665501137,2.102217055050133,1.656079206022941,4.9263052906139935,-0.1018644891857438,1.0,0.3333333333333333,0.0,1.0,20.001116665501137
6527,partial_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.4,5.92,0.1,31.28593012120719,20.23503341433843,2.102217055050133,1.7798630375173858,5.599135649807155,-0.3582769991830984,1.0,0.3333333333333333,0.0,1.0,20.23503341433843
16767,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.4,5.92,0.1,31.28593012120719,20.235033414338435,2.102217055050133,1.779863037517392,5.59913564980716,-0.3582769991831007,1.0,0.3333333333333333,0.0,1.0,20.235033414338435
19322,pointamp_two_lobe,1.3,14.0,0.4353981633974483,5.8,0.07,0.4,5.9,0.08,31.28593012120719,18.908156039094546,2.102217055050133,2.2743333300645032,6.6420608495647775,-0.5422440742174044,1.0,0.0,0.3333333333333333,0.0,20.28508623920951
9082,partial_two_lobe,1.3,14.0,0.4353981633974483,5.8,0.07,0.4,5.9,0.08,31.28593012120719,18.908156039094536,2.102217055050133,2.27433333006451,6.642060849564773,-0.5422440742174022,1.0,0.0,0.3333333333333333,0.0,20.28508623920955
9083,partial_two_lobe,1.3,14.0,0.4353981633974483,5.8,0.07,0.4,5.9,0.1,31.28593012120719,20.438868656024905,2.102217055050133,1.776943596976995,6.270597468330994,-0.3050498763218095,1.0,0.3333333333333333,0.3333333333333333,1.0,20.438868656024905
19323,pointamp_two_lobe,1.3,14.0,0.4353981633974483,5.8,0.07,0.4,5.9,0.1,31.28593012120719,20.438868656024905,2.102217055050133,1.776943596976995,6.2705974683309975,-0.3050498763218069,1.0,0.3333333333333333,0.3333333333333333,1.0,20.438868656024905
6518,partial_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.4,5.86,0.08,31.28593012120719,20.520687826126974,2.102217055050133,1.7195220283803747,6.245959460587771,-0.2426191975981061,1.0,0.3333333333333333,0.0,1.0,20.520687826126974
16758,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.4,5.86,0.08,31.28593012120719,20.520687826126977,2.102217055050133,1.7195220283803747,6.245959460587771,-0.24261919759810333,1.0,0.3333333333333333,0.0,1.0,20.520687826126977
4277,partial_two_lobe,1.1,14.0,0.5853981633974483,5.8,0.07,0.4,5.86,0.05,31.28593012120719,20.54316582556944,2.102217055050133,1.6577877600920747,6.74662268778491,0.08983553421556013,1.0,0.3333333333333333,0.0,1.0,20.54316582556944
14517,pointamp_two_lobe,1.1,14.0,0.5853981633974483,5.8,0.07,0.4,5.86,0.05,31.28593012120719,20.543165825569467,2.102217055050133,1.6577877600920747,6.74662268778491,0.08983553421556269,1.0,0.3333333333333333,0.0,1.0,20.543165825569467
18041,pointamp_two_lobe,1.3,12.0,0.4353981633974483,5.8,0.07,0.4,5.9,0.05,31.28593012120719,20.554758357837322,2.102217055050133,1.6845295938631353,3.7669379407632104,0.1389759778897275,1.0,0.3333333333333333,0.0,1.0,20.554758357837322
7801,partial_two_lobe,1.3,12.0,0.4353981633974483,5.8,0.07,0.4,5.9,0.05,31.28593012120719,20.554758357837326,2.102217055050133,1.6845295938631424,3.7669379407632064,0.13897597788972693,1.0,0.3333333333333333,0.0,1.0,20.554758357837326
7806,partial_two_lobe,1.3,12.0,0.4353981633974483,5.8,0.07,0.4,5.92,0.08,31.28593012120719,20.71078101072636,2.102217055050133,1.5929217608377584,3.861097453134945,0.1695125005331008,1.0,0.3333333333333333,0.0,1.0,20.71078101072636
18046,pointamp_two_lobe,1.3,12.0,0.4353981633974483,5.8,0.07,0.4,5.92,0.08,31.28593012120719,20.71078101072638,2.102217055050133,1.5929217608377584,3.861097453134947,0.16951250053309957,1.0,0.3333333333333333,0.0,1.0,20.71078101072638
4289,partial_two_lobe,1.1,14.0,0.5853981633974483,5.8,0.07,0.6,5.82,0.05,31.28593012120719,20.775846879236944,2.102217055050133,1.6577877600920747,7.977279068452688,0.04529170007851852,1.0,0.3333333333333333,0.0,1.0,20.775846879236944
14529,pointamp_two_lobe,1.1,14.0,0.5853981633974483,5.8,0.07,0.6,5.82,0.05,31.28593012120719,20.775846879236965,2.102217055050133,1.6577877600920747,7.97727906845269,0.045291700078521166,1.0,0.3333333333333333,0.0,1.0,20.775846879236965
3967,partial_two_lobe,1.1,14.0,0.4353981633974483,5.8,0.07,0.4,5.92,0.1,31.28593012120719,20.78757442392018,2.102217055050133,1.656079206022941,4.723138536836923,0.21776609781005069,1.0,0.3333333333333333,0.0,1.0,20.78757442392018
14207,pointamp_two_lobe,1.1,14.0,0.4353981633974483,5.8,0.07,0.4,5.92,0.1,31.28593012120719,20.78757442392018,2.102217055050133,1.656079206022941,4.723138536836926,0.21776609781004963,1.0,0.3333333333333333,0.0,1.0,20.78757442392018
7802,partial_two_lobe,1.3,12.0,0.4353981633974483,5.8,0.07,0.4,5.9,0.08,31.28593012120719,20.902140934236492,2.102217055050133,1.2226834450497726,3.7002588373266843,0.29294304487894995,1.0,0.3333333333333333,0.0,1.0,20.902140934236492
18042,pointamp_two_lobe,1.3,12.0,0.4353981633974483,5.8,0.07,0.4,5.9,0.08,31.28593012120719,20.902140934236492,2.102217055050133,1.2226834450497925,3.700258837326685,0.2929430448789492,1.0,0.3333333333333333,0.0,1.0,20.902140934236492
19973,pointamp_two_lobe,1.3,14.0,0.7853981633974483,5.8,0.07,0.6,5.86,0.05,31.28593012120719,20.96071033809543,2.102217055050133,1.82176165171022,7.114763526871718,-0.3884924961470004,1.0,0.3333333333333333,0.3333333333333333,1.0,20.96071033809543
9733,partial_two_lobe,1.3,14.0,0.7853981633974483,5.8,0.07,0.6,5.86,0.05,31.28593012120719,20.96071033809544,2.102217055050133,1.8217616517102257,7.114763526871714,-0.38849249614700243,1.0,0.3333333333333333,0.3333333333333333,1.0,20.96071033809544
6523,partial_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.4,5.9,0.1,31.28593012120719,20.992581289080032,2.102217055050133,1.7195220283803747,5.428208124296541,0.19893414389580555,1.0,0.3333333333333333,0.0,1.0,20.992581289080032
16763,pointamp_two_lobe,1.2,14.0,0.4353981633974483,5.8,0.07,0.4,5.9,0.1,31.28593012120719,20.992581289080043,2.102217055050133,1.7195220283803747,5.428208124296543,0.19893414389580838,1.0,0.3333333333333333,0.0,1.0,20.992581289080043
1717,partial_two_lobe,1.0,14.0,0.5853981633974483,5.8,0.07,0.4,5.86,0.05,31.28593012120719,21.016843172496845,2.102217055050133,1.5877000413831437,5.924674549234256,-0.2313391091898809,1.0,0.3333333333333333,0.0,1.0,21.016843172496845
11957,pointamp_two_lobe,1.0,14.0,0.5853981633974483,5.8,0.07,0.4,5.86,0.05,31.28593012120719,21.016843172496866,2.102217055050133,1.5877000413831435,5.924674549234259,-0.2313391091898812,1.0,0.3333333333333333,0.0,1.0,21.016843172496866
