beta_peak,sigma_D,beta_eff,D,eta,effective_ref_amp,effective_ref_vs_raw_ratio,base_mu,cur_mu,mu_cf,delta_mu_cf,delta_log_mu_cf,acceptance_mismatch_cf
0.25,0.3,0.25,6.4406779661016955,1.72,4.588028635274183e-05,0.9999933101127171,53.17700558523319,75.26040742821468,62.056684569201835,8.879678983968645,0.15442215753294725,0.0
0.5,0.3,0.5,6.4406779661016955,1.72,4.588028635274183e-05,0.9999933101127171,53.17700558523319,75.26040742821468,51.16942933632983,-2.007576248903362,-0.03848380662415486,0.0
0.75,0.3,0.75,6.4406779661016955,1.72,4.588028635274183e-05,0.9999933101127171,53.17700558523319,75.26040742821468,42.192239511053174,-10.984766074180015,-0.23138977078126077,0.0
1.0,0.3,1.0,6.4406779661016955,1.72,4.588028635274183e-05,0.9999933101127171,53.17700558523319,75.26040742821468,34.79001227973767,-18.386993305495523,-0.4242957349383628,0.0
0.0,0.05,0.0,6.4406779661016955,1.91,4.588028635274276e-05,0.9999933101127374,53.17712723881674,75.26061029791809,75.26061029791805,22.08348305910131,0.34732852954882487,0.0
0.25,0.05,0.25,6.4406779661016955,1.91,4.588028635274276e-05,0.9999933101127374,53.17712723881674,75.26061029791809,62.05685184734205,8.879724608525315,0.1544225653916765,0.0
0.5,0.05,0.5,6.4406779661016955,1.91,4.588028635274276e-05,0.9999933101127374,53.17712723881674,75.26061029791809,51.16956726710864,-2.0075599717080976,-0.03848339876547041,0.0
0.75,0.05,0.75,6.4406779661016955,1.91,4.588028635274276e-05,0.9999933101127374,53.17712723881674,75.26061029791809,42.192353243186595,-10.984773995630142,-0.23138936292261866,0.0
1.0,0.05,1.0,6.4406779661016955,1.91,4.588028635274276e-05,0.9999933101127374,53.17712723881674,75.26061029791809,34.7901060586481,-18.387021180168638,-0.42429532707976725,0.0
0.0,0.1,0.0,6.4406779661016955,1.91,4.588028635274276e-05,0.9999933101127374,53.17712723881674,75.26061029791809,75.26061029791805,22.08348305910131,0.34732852954882487,0.0
0.25,0.1,0.25,6.4406779661016955,1.91,4.588028635274276e-05,0.9999933101127374,53.17712723881674,75.26061029791809,62.05685184734205,8.879724608525315,0.1544225653916765,0.0
0.5,0.1,0.5,6.4406779661016955,1.91,4.588028635274276e-05,0.9999933101127374,53.17712723881674,75.26061029791809,51.16956726710864,-2.0075599717080976,-0.03848339876547041,0.0
0.75,0.1,0.75,6.4406779661016955,1.91,4.588028635274276e-05,0.9999933101127374,53.17712723881674,75.26061029791809,42.192353243186595,-10.984773995630142,-0.23138936292261866,0.0
1.0,0.1,1.0,6.4406779661016955,1.91,4.588028635274276e-05,0.9999933101127374,53.17712723881674,75.26061029791809,34.7901060586481,-18.387021180168638,-0.42429532707976725,0.0
0.0,0.15,0.0,6.4406779661016955,1.91,4.588028635274276e-05,0.9999933101127374,53.17712723881674,75.26061029791809,75.26061029791805,22.08348305910131,0.34732852954882487,0.0
0.25,0.15,0.25,6.4406779661016955,1.91,4.588028635274276e-05,0.9999933101127374,53.17712723881674,75.26061029791809,62.05685184734205,8.879724608525315,0.1544225653916765,0.0
0.5,0.15,0.5,6.4406779661016955,1.91,4.588028635274276e-05,0.9999933101127374,53.17712723881674,75.26061029791809,51.16956726710864,-2.0075599717080976,-0.03848339876547041,0.0
0.75,0.15,0.75,6.4406779661016955,1.91,4.588028635274276e-05,0.9999933101127374,53.17712723881674,75.26061029791809,42.192353243186595,-10.984773995630142,-0.23138936292261866,0.0
1.0,0.15,1.0,6.4406779661016955,1.91,4.588028635274276e-05,0.9999933101127374,53.17712723881674,75.26061029791809,34.7901060586481,-18.387021180168638,-0.42429532707976725,0.0
0.0,0.2,0.0,6.4406779661016955,1.91,4.588028635274276e-05,0.9999933101127374,53.17712723881674,75.26061029791809,75.26061029791805,22.08348305910131,0.34732852954882487,0.0
0.25,0.2,0.25,6.4406779661016955,1.91,4.588028635274276e-05,0.9999933101127374,53.17712723881674,75.26061029791809,62.05685184734205,8.879724608525315,0.1544225653916765,0.0
0.5,0.2,0.5,6.4406779661016955,1.91,4.588028635274276e-05,0.9999933101127374,53.17712723881674,75.26061029791809,51.16956726710864,-2.0075599717080976,-0.03848339876547041,0.0
0.75,0.2,0.75,6.4406779661016955,1.91,4.588028635274276e-05,0.9999933101127374,53.17712723881674,75.26061029791809,42.192353243186595,-10.984773995630142,-0.23138936292261866,0.0
1.0,0.2,1.0,6.4406779661016955,1.91,4.588028635274276e-05,0.9999933101127374,53.17712723881674,75.26061029791809,34.7901060586481,-18.387021180168638,-0.42429532707976725,0.0
0.0,0.3,0.0,6.4406779661016955,1.91,4.588028635274276e-05,0.9999933101127374,53.17712723881674,75.26061029791809,75.26061029791805,22.08348305910131,0.34732852954882487,0.0
0.25,0.3,0.25,6.4406779661016955,1.91,4.588028635274276e-05,0.9999933101127374,53.17712723881674,75.26061029791809,62.05685184734205,8.879724608525315,0.1544225653916765,0.0
0.5,0.3,0.5,6.4406779661016955,1.91,4.588028635274276e-05,0.9999933101127374,53.17712723881674,75.26061029791809,51.16956726710864,-2.0075599717080976,-0.03848339876547041,0.0
0.75,0.3,0.75,6.4406779661016955,1.91,4.588028635274276e-05,0.9999933101127374,53.17712723881674,75.26061029791809,42.192353243186595,-10.984773995630142,-0.23138936292261866,0.0
1.0,0.3,1.0,6.4406779661016955,1.91,4.588028635274276e-05,0.9999933101127374,53.17712723881674,75.26061029791809,34.7901060586481,-18.387021180168638,-0.42429532707976725,0.0
0.0,0.05,0.0,6.4406779661016955,2.1,4.5880286352745194e-05,0.9999933101127904,53.17724889163355,75.26081315980761,75.2608131598076,22.083564268174044,0.34732893731616044,0.0
0.25,0.05,0.25,6.4406779661016955,2.1,4.5880286352745194e-05,0.9999933101127904,53.17724889163355,75.26081315980761,62.057019119039175,8.879770227405622,0.15442297315896628,0.0
0.5,0.05,0.5,6.4406779661016955,2.1,4.5880286352745194e-05,0.9999933101127904,53.17724889163355,75.26081315980761,51.16970519257449,-2.007543699059063,-0.0384829909982303,0.0
0.75,0.05,0.75,6.4406779661016955,2.1,4.5880286352745194e-05,0.9999933101127904,53.17724889163355,75.26081315980761,42.19246697093897,-10.98478192069458,-0.23138895515542518,0.0
1.0,0.05,1.0,6.4406779661016955,2.1,4.5880286352745194e-05,0.9999933101127904,53.17724889163355,75.26081315980761,34.79019983394606,-18.38704905768749,-0.4242949193126214,0.0
0.0,0.1,0.0,6.4406779661016955,2.1,4.5880286352745194e-05,0.9999933101127904,53.17724889163355,75.26081315980761,75.2608131598076,22.083564268174044,0.34732893731616044,0.0
0.25,0.1,0.25,6.4406779661016955,2.1,4.5880286352745194e-05,0.9999933101127904,53.17724889163355,75.26081315980761,62.057019119039175,8.879770227405622,0.15442297315896628,0.0
0.5,0.1,0.5,6.4406779661016955,2.1,4.5880286352745194e-05,0.9999933101127904,53.17724889163355,75.26081315980761,51.16970519257449,-2.007543699059063,-0.0384829909982303,0.0
0.75,0.1,0.75,6.4406779661016955,2.1,4.5880286352745194e-05,0.9999933101127904,53.17724889163355,75.26081315980761,42.19246697093897,-10.98478192069458,-0.23138895515542518,0.0
1.0,0.1,1.0,6.4406779661016955,2.1,4.5880286352745194e-05,0.9999933101127904,53.17724889163355,75.26081315980761,34.79019983394606,-18.38704905768749,-0.4242949193126214,0.0
0.0,0.15,0.0,6.4406779661016955,2.1,4.5880286352745194e-05,0.9999933101127904,53.17724889163355,75.26081315980761,75.2608131598076,22.083564268174044,0.34732893731616044,0.0
0.25,0.15,0.25,6.4406779661016955,2.1,4.5880286352745194e-05,0.9999933101127904,53.17724889163355,75.26081315980761,62.057019119039175,8.879770227405622,0.15442297315896628,0.0
0.5,0.15,0.5,6.4406779661016955,2.1,4.5880286352745194e-05,0.9999933101127904,53.17724889163355,75.26081315980761,51.16970519257449,-2.007543699059063,-0.0384829909982303,0.0
0.75,0.15,0.75,6.4406779661016955,2.1,4.5880286352745194e-05,0.9999933101127904,53.17724889163355,75.26081315980761,42.19246697093897,-10.98478192069458,-0.23138895515542518,0.0
1.0,0.15,1.0,6.4406779661016955,2.1,4.5880286352745194e-05,0.9999933101127904,53.17724889163355,75.26081315980761,34.79019983394606,-18.38704905768749,-0.4242949193126214,0.0
0.0,0.2,0.0,6.4406779661016955,2.1,4.5880286352745194e-05,0.9999933101127904,53.17724889163355,75.26081315980761,75.2608131598076,22.083564268174044,0.34732893731616044,0.0
0.25,0.2,0.25,6.4406779661016955,2.1,4.5880286352745194e-05,0.9999933101127904,53.17724889163355,75.26081315980761,62.057019119039175,8.879770227405622,0.15442297315896628,0.0
0.5,0.2,0.5,6.4406779661016955,2.1,4.5880286352745194e-05,0.9999933101127904,53.17724889163355,75.26081315980761,51.16970519257449,-2.007543699059063,-0.0384829909982303,0.0
0.75,0.2,0.75,6.4406779661016955,2.1,4.5880286352745194e-05,0.9999933101127904,53.17724889163355,75.26081315980761,42.19246697093897,-10.98478192069458,-0.23138895515542518,0.0
1.0,0.2,1.0,6.4406779661016955,2.1,4.5880286352745194e-05,0.9999933101127904,53.17724889163355,75.26081315980761,34.79019983394606,-18.38704905768749,-0.4242949193126214,0.0
0.0,0.3,0.0,6.4406779661016955,2.1,4.5880286352745194e-05,0.9999933101127904,53.17724889163355,75.26081315980761,75.2608131598076,22.083564268174044,0.34732893731616044,0.0
0.25,0.3,0.25,6.4406779661016955,2.1,4.5880286352745194e-05,0.9999933101127904,53.17724889163355,75.26081315980761,62.057019119039175,8.879770227405622,0.15442297315896628,0.0
0.5,0.3,0.5,6.4406779661016955,2.1,4.5880286352745194e-05,0.9999933101127904,53.17724889163355,75.26081315980761,51.16970519257449,-2.007543699059063,-0.0384829909982303,0.0
0.75,0.3,0.75,6.4406779661016955,2.1,4.5880286352745194e-05,0.9999933101127904,53.17724889163355,75.26081315980761,42.19246697093897,-10.98478192069458,-0.23138895515542518,0.0
1.0,0.3,1.0,6.4406779661016955,2.1,4.5880286352745194e-05,0.9999933101127904,53.17724889163355,75.26081315980761,34.79019983394606,-18.38704905768749,-0.4242949193126214,0.0
0.0,0.05,0.0,6.4406779661016955,2.29,4.5880286352745126e-05,0.9999933101127889,53.17737054371819,75.2610160148743,75.26101601487429,22.083645471156096,0.34732934500457674,0.0
0.25,0.05,0.25,6.4406779661016955,2.29,4.5880286352745126e-05,0.9999933101127889,53.17737054371819,75.2610160148743,62.057186385112814,8.879815841394624,0.15442338084737495,0.0
0.5,0.05,0.5,6.4406779661016955,2.29,4.5880286352745126e-05,0.9999933101127889,53.17737054371819,75.2610160148743,51.169843113405705,-2.0075274303124857,-0.038482583309827074,0.0
0.75,0.05,0.75,6.4406779661016955,2.29,4.5880286352745126e-05,0.9999933101127889,53.17737054371819,75.2610160148743,42.192580694871516,-10.984789848846674,-0.23138854746702844,0.0
1.0,0.05,1.0,6.4406779661016955,2.29,4.5880286352745126e-05,0.9999933101127889,53.17737054371819,75.2610160148743,34.7902936060958,-18.38707693762239,-0.4242945116242303,0.0
0.0,0.1,0.0,6.4406779661016955,2.29,4.5880286352745126e-05,0.9999933101127889,53.17737054371819,75.2610160148743,75.26101601487429,22.083645471156096,0.34732934500457674,0.0
0.25,0.1,0.25,6.4406779661016955,2.29,4.5880286352745126e-05,0.9999933101127889,53.17737054371819,75.2610160148743,62.057186385112814,8.879815841394624,0.15442338084737495,0.0
0.5,0.1,0.5,6.4406779661016955,2.29,4.5880286352745126e-05,0.9999933101127889,53.17737054371819,75.2610160148743,51.169843113405705,-2.0075274303124857,-0.038482583309827074,0.0
0.75,0.1,0.75,6.4406779661016955,2.29,4.5880286352745126e-05,0.9999933101127889,53.17737054371819,75.2610160148743,42.192580694871516,-10.984789848846674,-0.23138854746702844,0.0
1.0,0.1,1.0,6.4406779661016955,2.29,4.5880286352745126e-05,0.9999933101127889,53.17737054371819,75.2610160148743,34.7902936060958,-18.38707693762239,-0.4242945116242303,0.0
0.0,0.15,0.0,6.4406779661016955,2.29,4.5880286352745126e-05,0.9999933101127889,53.17737054371819,75.2610160148743,75.26101601487429,22.083645471156096,0.34732934500457674,0.0
0.25,0.15,0.25,6.4406779661016955,2.29,4.5880286352745126e-05,0.9999933101127889,53.17737054371819,75.2610160148743,62.057186385112814,8.879815841394624,0.15442338084737495,0.0
0.5,0.15,0.5,6.4406779661016955,2.29,4.5880286352745126e-05,0.9999933101127889,53.17737054371819,75.2610160148743,51.169843113405705,-2.0075274303124857,-0.038482583309827074,0.0
0.75,0.15,0.75,6.4406779661016955,2.29,4.5880286352745126e-05,0.9999933101127889,53.17737054371819,75.2610160148743,42.192580694871516,-10.984789848846674,-0.23138854746702844,0.0
1.0,0.15,1.0,6.4406779661016955,2.29,4.5880286352745126e-05,0.9999933101127889,53.17737054371819,75.2610160148743,34.7902936060958,-18.38707693762239,-0.4242945116242303,0.0
0.0,0.2,0.0,6.4406779661016955,2.29,4.5880286352745126e-05,0.9999933101127889,53.17737054371819,75.2610160148743,75.26101601487429,22.083645471156096,0.34732934500457674,0.0
0.25,0.2,0.25,6.4406779661016955,2.29,4.5880286352745126e-05,0.9999933101127889,53.17737054371819,75.2610160148743,62.057186385112814,8.879815841394624,0.15442338084737495,0.0
0.5,0.2,0.5,6.4406779661016955,2.29,4.5880286352745126e-05,0.9999933101127889,53.17737054371819,75.2610160148743,51.169843113405705,-2.0075274303124857,-0.038482583309827074,0.0
0.75,0.2,0.75,6.4406779661016955,2.29,4.5880286352745126e-05,0.9999933101127889,53.17737054371819,75.2610160148743,42.192580694871516,-10.984789848846674,-0.23138854746702844,0.0
1.0,0.2,1.0,6.4406779661016955,2.29,4.5880286352745126e-05,0.9999933101127889,53.17737054371819,75.2610160148743,34.7902936060958,-18.38707693762239,-0.4242945116242303,0.0
0.0,0.3,0.0,6.4406779661016955,2.29,4.5880286352745126e-05,0.9999933101127889,53.17737054371819,75.2610160148743,75.26101601487429,22.083645471156096,0.34732934500457674,0.0
0.25,0.3,0.25,6.4406779661016955,2.29,4.5880286352745126e-05,0.9999933101127889,53.17737054371819,75.2610160148743,62.057186385112814,8.879815841394624,0.15442338084737495,0.0
0.5,0.3,0.5,6.4406779661016955,2.29,4.5880286352745126e-05,0.9999933101127889,53.17737054371819,75.2610160148743,51.169843113405705,-2.0075274303124857,-0.038482583309827074,0.0
0.75,0.3,0.75,6.4406779661016955,2.29,4.5880286352745126e-05,0.9999933101127889,53.17737054371819,75.2610160148743,42.192580694871516,-10.984789848846674,-0.23138854746702844,0.0
1.0,0.3,1.0,6.4406779661016955,2.29,4.5880286352745126e-05,0.9999933101127889,53.17737054371819,75.2610160148743,34.7902936060958,-18.38707693762239,-0.4242945116242303,0.0
0.0,0.05,0.0,6.4406779661016955,2.4800000000000004,4.588028635274609e-05,0.9999933101128099,53.1774921949914,75.26121887079105,75.26121887079103,22.083726675799625,0.3473297527175152,0.0
0.25,0.05,0.25,6.4406779661016955,2.4800000000000004,4.588028635274609e-05,0.9999933101128099,53.1774921949914,75.26121887079105,62.057353651888995,8.879861456897594,0.15442378856033168,0.0
0.5,0.05,0.5,6.4406779661016955,2.4800000000000004,4.588028635274609e-05,0.9999933101128099,53.1774921949914,75.26121887079105,51.16998103481738,-2.007511160174019,-0.03848217559685267,0.0
0.75,0.05,0.75,6.4406779661016955,2.4800000000000004,4.588028635274609e-05,0.9999933101128099,53.1774921949914,75.26121887079105,42.192694419283775,-10.984797775707626,-0.2313881397540348,0.0
1.0,0.05,1.0,6.4406779661016955,2.4800000000000004,4.588028635274609e-05,0.9999933101128099,53.1774921949914,75.26121887079105,34.79038737864192,-18.387104816349485,-0.4242941039112187,0.0
0.0,0.1,0.0,6.4406779661016955,2.4800000000000004,4.588028635274609e-05,0.9999933101128099,53.1774921949914,75.26121887079105,75.26121887079103,22.083726675799625,0.3473297527175152,0.0
0.25,0.1,0.25,6.4406779661016955,2.4800000000000004,4.588028635274609e-05,0.9999933101128099,53.1774921949914,75.26121887079105,62.057353651888995,8.879861456897594,0.15442378856033168,0.0
0.5,0.1,0.5,6.4406779661016955,2.4800000000000004,4.588028635274609e-05,0.9999933101128099,53.1774921949914,75.26121887079105,51.16998103481738,-2.007511160174019,-0.03848217559685267,0.0
0.75,0.1,0.75,6.4406779661016955,2.4800000000000004,4.588028635274609e-05,0.9999933101128099,53.1774921949914,75.26121887079105,42.192694419283775,-10.984797775707626,-0.2313881397540348,0.0
1.0,0.1,1.0,6.4406779661016955,2.4800000000000004,4.588028635274609e-05,0.9999933101128099,53.1774921949914,75.26121887079105,34.79038737864192,-18.387104816349485,-0.4242941039112187,0.0
0.0,0.15,0.0,6.4406779661016955,2.4800000000000004,4.588028635274609e-05,0.9999933101128099,53.1774921949914,75.26121887079105,75.26121887079103,22.083726675799625,0.3473297527175152,0.0
0.25,0.15,0.25,6.4406779661016955,2.4800000000000004,4.588028635274609e-05,0.9999933101128099,53.1774921949914,75.26121887079105,62.057353651888995,8.879861456897594,0.15442378856033168,0.0
0.5,0.15,0.5,6.4406779661016955,2.4800000000000004,4.588028635274609e-05,0.9999933101128099,53.1774921949914,75.26121887079105,51.16998103481738,-2.007511160174019,-0.03848217559685267,0.0
0.75,0.15,0.75,6.4406779661016955,2.4800000000000004,4.588028635274609e-05,0.9999933101128099,53.1774921949914,75.26121887079105,42.192694419283775,-10.984797775707626,-0.2313881397540348,0.0
1.0,0.15,1.0,6.4406779661016955,2.4800000000000004,4.588028635274609e-05,0.9999933101128099,53.1774921949914,75.26121887079105,34.79038737864192,-18.387104816349485,-0.4242941039112187,0.0
0.0,0.2,0.0,6.4406779661016955,2.4800000000000004,4.588028635274609e-05,0.9999933101128099,53.1774921949914,75.26121887079105,75.26121887079103,22.083726675799625,0.3473297527175152,0.0
0.25,0.2,0.25,6.4406779661016955,2.4800000000000004,4.588028635274609e-05,0.9999933101128099,53.1774921949914,75.26121887079105,62.057353651888995,8.879861456897594,0.15442378856033168,0.0
0.5,0.2,0.5,6.4406779661016955,2.4800000000000004,4.588028635274609e-05,0.9999933101128099,53.1774921949914,75.26121887079105,51.16998103481738,-2.007511160174019,-0.03848217559685267,0.0
0.75,0.2,0.75,6.4406779661016955,2.4800000000000004,4.588028635274609e-05,0.9999933101128099,53.1774921949914,75.26121887079105,42.192694419283775,-10.984797775707626,-0.2313881397540348,0.0
1.0,0.2,1.0,6.4406779661016955,2.4800000000000004,4.588028635274609e-05,0.9999933101128099,53.1774921949914,75.26121887079105,34.79038737864192,-18.387104816349485,-0.4242941039112187,0.0
0.0,0.3,0.0,6.4406779661016955,2.4800000000000004,4.588028635274609e-05,0.9999933101128099,53.1774921949914,75.26121887079105,75.26121887079103,22.083726675799625,0.3473297527175152,0.0
0.25,0.3,0.25,6.4406779661016955,2.4800000000000004,4.588028635274609e-05,0.9999933101128099,53.1774921949914,75.26121887079105,62.057353651888995,8.879861456897594,0.15442378856033168,0.0
0.5,0.3,0.5,6.4406779661016955,2.4800000000000004,4.588028635274609e-05,0.9999933101128099,53.1774921949914,75.26121887079105,51.16998103481738,-2.007511160174019,-0.03848217559685267,0.0
0.75,0.3,0.75,6.4406779661016955,2.4800000000000004,4.588028635274609e-05,0.9999933101128099,53.1774921949914,75.26121887079105,42.192694419283775,-10.984797775707626,-0.2313881397540348,0.0
1.0,0.3,1.0,6.4406779661016955,2.4800000000000004,4.588028635274609e-05,0.9999933101128099,53.1774921949914,75.26121887079105,34.79038737864192,-18.387104816349485,-0.4242941039112187,0.0
0.0,0.05,0.0,6.4406779661016955,2.6700000000000004,4.58802863527436e-05,0.9999933101127556,53.17761384546962,75.26142172762441,75.26142172762438,22.08380788215476,0.34733016045555065,0.0
0.25,0.05,0.25,6.4406779661016955,2.6700000000000004,4.58802863527436e-05,0.9999933101127556,53.17761384546962,75.26142172762441,62.057520919423865,8.879907073954243,0.15442419629843215,0.0
0.5,0.05,0.5,6.4406779661016955,2.6700000000000004,4.58802863527436e-05,0.9999933101127556,53.17761384546962,75.26142172762441,51.170118956857216,-2.007494888612406,-0.038481767858684325,0.0
0.75,0.05,0.75,6.4406779661016955,2.6700000000000004,4.58802863527436e-05,0.9999933101127556,53.17761384546962,75.26142172762441,42.192808144215874,-10.984805701253748,-0.23138773201580243,0.0
1.0,0.05,1.0,6.4406779661016955,2.6700000000000004,4.58802863527436e-05,0.9999933101127556,53.17761384546962,75.26142172762441,34.79048115161833,-18.387132693851292,-0.42429369617292084,0.0
0.0,0.1,0.0,6.4406779661016955,2.6700000000000004,4.58802863527436e-05,0.9999933101127556,53.17761384546962,75.26142172762441,75.26142172762438,22.08380788215476,0.34733016045555065,0.0
0.25,0.1,0.25,6.4406779661016955,2.6700000000000004,4.58802863527436e-05,0.9999933101127556,53.17761384546962,75.26142172762441,62.057520919423865,8.879907073954243,0.15442419629843215,0.0
0.5,0.1,0.5,6.4406779661016955,2.6700000000000004,4.58802863527436e-05,0.9999933101127556,53.17761384546962,75.26142172762441,51.170118956857216,-2.007494888612406,-0.038481767858684325,0.0
0.75,0.1,0.75,6.4406779661016955,2.6700000000000004,4.58802863527436e-05,0.9999933101127556,53.17761384546962,75.26142172762441,42.192808144215874,-10.984805701253748,-0.23138773201580243,0.0
1.0,0.1,1.0,6.4406779661016955,2.6700000000000004,4.58802863527436e-05,0.9999933101127556,53.17761384546962,75.26142172762441,34.79048115161833,-18.387132693851292,-0.42429369617292084,0.0
0.0,0.15,0.0,6.4406779661016955,2.6700000000000004,4.58802863527436e-05,0.9999933101127556,53.17761384546962,75.26142172762441,75.26142172762438,22.08380788215476,0.34733016045555065,0.0
0.25,0.15,0.25,6.4406779661016955,2.6700000000000004,4.58802863527436e-05,0.9999933101127556,53.17761384546962,75.26142172762441,62.057520919423865,8.879907073954243,0.15442419629843215,0.0
0.5,0.15,0.5,6.4406779661016955,2.6700000000000004,4.58802863527436e-05,0.9999933101127556,53.17761384546962,75.26142172762441,51.170118956857216,-2.007494888612406,-0.038481767858684325,0.0
0.75,0.15,0.75,6.4406779661016955,2.6700000000000004,4.58802863527436e-05,0.9999933101127556,53.17761384546962,75.26142172762441,42.192808144215874,-10.984805701253748,-0.23138773201580243,0.0
1.0,0.15,1.0,6.4406779661016955,2.6700000000000004,4.58802863527436e-05,0.9999933101127556,53.17761384546962,75.26142172762441,34.79048115161833,-18.387132693851292,-0.42429369617292084,0.0
0.0,0.2,0.0,6.4406779661016955,2.6700000000000004,4.58802863527436e-05,0.9999933101127556,53.17761384546962,75.26142172762441,75.26142172762438,22.08380788215476,0.34733016045555065,0.0
0.25,0.2,0.25,6.4406779661016955,2.6700000000000004,4.58802863527436e-05,0.9999933101127556,53.17761384546962,75.26142172762441,62.057520919423865,8.879907073954243,0.15442419629843215,0.0
0.5,0.2,0.5,6.4406779661016955,2.6700000000000004,4.58802863527436e-05,0.9999933101127556,53.17761384546962,75.26142172762441,51.170118956857216,-2.007494888612406,-0.038481767858684325,0.0
0.75,0.2,0.75,6.4406779661016955,2.6700000000000004,4.58802863527436e-05,0.9999933101127556,53.17761384546962,75.26142172762441,42.192808144215874,-10.984805701253748,-0.23138773201580243,0.0
1.0,0.2,1.0,6.4406779661016955,2.6700000000000004,4.58802863527436e-05,0.9999933101127556,53.17761384546962,75.26142172762441,34.79048115161833,-18.387132693851292,-0.42429369617292084,0.0
0.0,0.3,0.0,6.4406779661016955,2.6700000000000004,4.58802863527436e-05,0.9999933101127556,53.17761384546962,75.26142172762441,75.26142172762438,22.08380788215476,0.34733016045555065,0.0
0.25,0.3,0.25,6.4406779661016955,2.6700000000000004,4.58802863527436e-05,0.9999933101127556,53.17761384546962,75.26142172762441,62.057520919423865,8.879907073954243,0.15442419629843215,0.0
0.5,0.3,0.5,6.4406779661016955,2.6700000000000004,4.58802863527436e-05,0.9999933101127556,53.17761384546962,75.26142172762441,51.170118956857216,-2.007494888612406,-0.038481767858684325,0.0
0.75,0.3,0.75,6.4406779661016955,2.6700000000000004,4.58802863527436e-05,0.9999933101127556,53.17761384546962,75.26142172762441,42.192808144215874,-10.984805701253748,-0.23138773201580243,0.0
1.0,0.3,1.0,6.4406779661016955,2.6700000000000004,4.58802863527436e-05,0.9999933101127556,53.17761384546962,75.26142172762441,34.79048115161833,-18.387132693851292,-0.42429369617292084,0.0
0.0,0.05,0.0,6.4406779661016955,2.8600000000000003,4.5880286352743866e-05,0.9999933101127614,53.177735495178766,75.26162458539194,75.26162458539194,22.083889090213177,0.3473305682184296,0.0
0.25,0.05,0.25,6.4406779661016955,2.8600000000000003,4.5880286352743866e-05,0.9999933101127614,53.177735495178766,75.26162458539194,62.0576881877205,8.879952692541735,0.15442460406123848,0.0
0.5,0.05,0.5,6.4406779661016955,2.8600000000000003,4.5880286352743866e-05,0.9999933101127614,53.177735495178766,75.26162458539194,51.17025687951788,-2.0074786156608866,-0.03848136009595272,0.0
0.75,0.05,0.75,6.4406779661016955,2.8600000000000003,4.5880286352743866e-05,0.9999933101127614,53.177735495178766,75.26162458539194,42.1929218696541,-10.984813625524666,-0.23138732425314393,0.0
1.0,0.05,1.0,6.4406779661016955,2.8600000000000003,4.5880286352743866e-05,0.9999933101127614,53.177735495178766,75.26162458539194,34.79057492500726,-18.387160570171503,-0.42429328841033503,0.0
0.0,0.1,0.0,6.4406779661016955,2.8600000000000003,4.5880286352743866e-05,0.9999933101127614,53.177735495178766,75.26162458539194,75.26162458539194,22.083889090213177,0.3473305682184296,0.0
0.25,0.1,0.25,6.4406779661016955,2.8600000000000003,4.5880286352743866e-05,0.9999933101127614,53.177735495178766,75.26162458539194,62.0576881877205,8.879952692541735,0.15442460406123848,0.0
0.5,0.1,0.5,6.4406779661016955,2.8600000000000003,4.5880286352743866e-05,0.9999933101127614,53.177735495178766,75.26162458539194,51.17025687951788,-2.0074786156608866,-0.03848136009595272,0.0
0.75,0.1,0.75,6.4406779661016955,2.8600000000000003,4.5880286352743866e-05,0.9999933101127614,53.177735495178766,75.26162458539194,42.1929218696541,-10.984813625524666,-0.23138732425314393,0.0
1.0,0.1,1.0,6.4406779661016955,2.8600000000000003,4.5880286352743866e-05,0.9999933101127614,53.177735495178766,75.26162458539194,34.79057492500726,-18.387160570171503,-0.42429328841033503,0.0
0.0,0.15,0.0,6.4406779661016955,2.8600000000000003,4.5880286352743866e-05,0.9999933101127614,53.177735495178766,75.26162458539194,75.26162458539194,22.083889090213177,0.3473305682184296,0.0
0.25,0.15,0.25,6.4406779661016955,2.8600000000000003,4.5880286352743866e-05,0.9999933101127614,53.177735495178766,75.26162458539194,62.0576881877205,8.879952692541735,0.15442460406123848,0.0
0.5,0.15,0.5,6.4406779661016955,2.8600000000000003,4.5880286352743866e-05,0.9999933101127614,53.177735495178766,75.26162458539194,51.17025687951788,-2.0074786156608866,-0.03848136009595272,0.0
0.75,0.15,0.75,6.4406779661016955,2.8600000000000003,4.5880286352743866e-05,0.9999933101127614,53.177735495178766,75.26162458539194,42.1929218696541,-10.984813625524666,-0.23138732425314393,0.0
1.0,0.15,1.0,6.4406779661016955,2.8600000000000003,4.5880286352743866e-05,0.9999933101127614,53.177735495178766,75.26162458539194,34.79057492500726,-18.387160570171503,-0.42429328841033503,0.0
0.0,0.2,0.0,6.4406779661016955,2.8600000000000003,4.5880286352743866e-05,0.9999933101127614,53.177735495178766,75.26162458539194,75.26162458539194,22.083889090213177,0.3473305682184296,0.0
0.25,0.2,0.25,6.4406779661016955,2.8600000000000003,4.5880286352743866e-05,0.9999933101127614,53.177735495178766,75.26162458539194,62.0576881877205,8.879952692541735,0.15442460406123848,0.0
0.5,0.2,0.5,6.4406779661016955,2.8600000000000003,4.5880286352743866e-05,0.9999933101127614,53.177735495178766,75.26162458539194,51.17025687951788,-2.0074786156608866,-0.03848136009595272,0.0
