beta_peak,center_D,sigma_D,D,eta,ref_D_eff,mu_mumu,target_mu,chi2_mumu,target_chi2,abs_delta_mu,abs_delta_chi2
0.5,5.56,0.08,5.898305084745763,2.1,9.966083952065643,76.27662507380859,73.30348499615062,35040.68114027312,32313.19471619785,2.9731400776579733,2727.4864240752686
0.5,5.56,0.08,5.898305084745763,2.29,9.966083952065643,76.28020701663482,73.30484940592164,35044.03376783803,32314.421050551675,2.975357610713175,2729.612717286356
0.5,5.56,0.08,5.898305084745763,2.4800000000000004,9.966083952065643,76.28378931389693,73.30621379761986,35047.386887550645,32315.647391931347,2.9775755162770707,2731.7394956192984
0.5,5.56,0.08,5.898305084745763,2.6700000000000004,9.966083952065643,76.28737196564246,73.307578171227,35050.740499503074,32316.8737403195,2.979793794415471,2733.866759183573
0.5,5.56,0.08,5.898305084745763,2.8600000000000003,9.966083952065643,76.29095497193775,73.30894252676417,35054.09460380504,32318.10009573419,2.9820124451735808,2735.9945080708494
0.5,5.56,0.08,5.898305084745763,3.0500000000000003,9.966083952065643,76.29453833283067,73.31030686420101,35057.449200549,32319.326458147218,2.984231468629659,2738.122742401785
0.5,5.56,0.08,5.898305084745763,3.24,9.966083952065643,76.29812204838558,73.31167118356616,35060.80428984288,32320.55282758336,2.9864508648194175,2740.2514622595227
0.5,5.56,0.08,5.898305084745763,3.43,9.966083952065643,76.30170611864152,73.31303548482741,35064.15987177086,32321.779204012782,2.9886706338141096,2742.3806677580797
0.5,5.56,0.08,5.898305084745763,3.62,9.966083952065643,76.30529054367572,73.31439976801113,35067.515946452964,32323.005587458232,2.990890775664596,2744.510358994732
0.5,5.56,0.08,5.898305084745763,3.81,9.966083952065643,76.30887532353623,73.3157640331047,35070.872513981834,32324.23197790746,2.9931112904315285,2746.640536074374
0.5,5.56,0.08,5.898305084745763,4.0,9.966083952065643,76.31246045827487,73.31712828008988,35074.22957445371,32325.458375343136,2.995332178184995,2748.7711991105753
0.5,5.56,0.08,6.169491525423729,0.2,9.96610169491522,101.71633542703438,72.85711943387253,62896.04470943294,31913.24948616701,28.859215993161854,30982.795223265934
0.5,5.56,0.08,6.169491525423729,0.39,9.96610169491522,101.71989748144621,72.8576226618424,62900.511441799215,31913.69897801407,28.86227481960381,30986.812463785147
0.5,5.56,0.08,6.169491525423729,0.5800000000000001,9.96610169491522,101.72345980131162,72.8581258854363,62904.97866565866,31914.14846911787,28.865333915875325,30990.830196540788
0.5,5.56,0.08,6.169491525423729,0.77,9.96610169491522,101.72702174105537,72.85862910442187,62909.44557143871,31914.59795927079,28.8683926366335,30994.847612167916
0.5,5.56,0.08,6.169491525423729,0.96,9.96610169491522,101.73058387041354,72.8591323191635,62913.91287361303,31915.047448798232,28.871451551250033,30998.865424814798
0.5,5.56,0.08,6.169491525423729,1.15,9.96610169491522,101.7341452685186,72.85963552943858,62918.3794172762,31915.496937501248,28.874509739080025,31002.88247977495
0.5,5.56,0.08,6.169491525423729,1.34,9.96610169491522,101.73770666622796,72.86013873538302,62922.84611898753,31915.94642550117,28.877567930844947,31006.89969348636
0.5,5.56,0.08,6.169491525423729,1.53,9.96610169491522,101.74126832921851,72.86064193687325,62927.31331197643,31916.39591268754,28.880626392345263,31010.91739928889
0.5,5.56,0.08,6.169491525423729,1.72,9.96610169491522,101.74483025762673,72.86114513404799,62931.780996449495,31916.84539918418,28.883685123578744,31014.935597265314
0.5,5.56,0.08,6.169491525423729,1.91,9.96610169491522,101.74839245140883,72.86164832683708,62936.24917238727,31917.294884928353,28.88674412457175,31018.95428745892
0.5,5.56,0.08,6.169491525423729,2.1,9.96610169491522,101.75195348692979,72.86215151515749,62940.71605401824,31917.744369845783,28.8898019717723,31022.971684172455
0.5,5.56,0.08,6.169491525423729,2.29,9.96610169491522,101.75551350638919,72.8626546991532,62945.18181956914,31918.193854065008,28.892858807235996,31026.98796550413
0.5,5.56,0.08,6.169491525423729,2.4800000000000004,9.96610169491522,101.75907379090181,72.86315787871023,62949.64807604795,31918.64333748414,28.895915912191583,31031.004738563814
0.5,5.56,0.08,6.169491525423729,2.6700000000000004,9.96610169491522,101.76263434053715,72.86366105391085,62954.11482357728,31919.092820176575,28.8989732866263,31035.022003400703
0.5,5.56,0.08,6.169491525423729,2.8600000000000003,9.96610169491522,101.76619515531304,72.86416422471666,62958.582062214875,31919.542302107944,28.902030930596382,31039.03976010693
0.5,5.56,0.08,6.169491525423729,3.0500000000000003,9.96610169491522,101.76975623525394,72.86466739112022,62963.049792026846,31919.991783271504,28.905088844133715,31043.058008755343
0.5,5.56,0.08,6.169491525423729,3.24,9.96610169491522,101.77331758040962,72.86517055314152,62967.51801311104,31920.441263685032,28.9081470272681,31047.076749426007
0.5,5.56,0.08,6.169491525423729,3.43,9.96610169491522,101.77687919079126,72.8656737107654,62971.98672551688,31920.8907433349,28.911205480025856,31051.095982181978
0.5,5.56,0.08,6.169491525423729,3.62,9.96610169491522,101.78044106644683,72.86617686401031,62976.455929340016,31921.340222237504,28.914264202436513,31055.11570710251
0.5,5.56,0.08,6.169491525423729,3.81,9.96610169491522,101.7840032073968,72.86668001284127,62980.925624641546,31921.789700361533,28.91732319455552,31059.135924280014
0.5,5.56,0.08,6.169491525423729,4.0,9.96610169491522,101.78756561367048,72.86718315729819,62985.39581149371,31922.239177742525,28.920382456372295,31063.156633751187
0.5,5.56,0.08,6.4406779661016955,0.2,9.966101694915254,78.47601793110498,45.73786443452171,37129.45337572509,12286.538891337656,32.738153496583266,24842.914484387435
0.5,5.56,0.08,6.4406779661016955,0.39,9.966101694915254,78.4762294419826,45.737983507291375,37129.65715620714,12286.60488433026,32.73824593469122,24843.05227187688
0.5,5.56,0.08,6.4406779661016955,0.5800000000000001,9.966101694915254,78.47644095405118,45.73810257960763,37129.86093839586,12286.670877248802,32.73833837444356,24843.19006114706
0.5,5.56,0.08,6.4406779661016955,0.77,9.966101694915254,78.47665246304668,45.73822165138581,37130.064718182985,12286.736870046356,32.73843081166087,24843.32784813663
0.5,5.56,0.08,6.4406779661016955,0.96,9.966101694915254,78.47686397249495,45.73834072259768,37130.26849896556,12286.802862707273,32.73852324989728,24843.46563625829
0.5,5.56,0.08,6.4406779661016955,1.15,9.966101694915254,78.47707547648392,45.73845979316265,37130.47227504748,12286.868855186878,32.73861568332127,24843.603419860607
0.5,5.56,0.08,6.4406779661016955,1.34,9.966101694915254,78.47728697968475,45.73857886303054,37130.67605092924,12286.934847457364,32.73870811665421,24843.74120347188
0.5,5.56,0.08,6.4406779661016955,1.53,9.966101694915254,78.4774984838794,45.73869793242382,37130.879828327685,12287.000839642023,32.73880055145558,24843.87898868566
0.5,5.56,0.08,6.4406779661016955,1.72,9.966101694915254,78.47770998905719,45.73881700115645,37131.083607232526,12287.066831637749,32.73889298790074,24844.016775594777
0.5,5.56,0.08,6.4406779661016955,1.91,9.966101694915254,78.47792149519447,45.73893606924289,37131.287387621,12287.132823452552,32.738985425951576,24844.15456416845
0.5,5.56,0.08,6.4406779661016955,2.1,9.966101694915254,78.4781329930699,45.73905513674126,37131.49116060856,12287.198815118632,32.73907785632865,24844.29234548993
0.5,5.56,0.08,6.4406779661016955,2.29,9.966101694915254,78.47834448373267,45.73917420367656,37131.694927206,12287.264806649857,32.73917028005611,24844.430120556142
0.5,5.56,0.08,6.4406779661016955,2.4800000000000004,9.966101694915254,78.47855597531272,45.739293269983506,37131.89869524633,12287.330798010027,32.73926270532921,24844.567897236302
0.5,5.56,0.08,6.4406779661016955,2.6700000000000004,9.966101694915254,78.47876746788019,45.73941233567354,37132.10246479714,12287.396789205492,32.73935513220665,24844.70567559165
0.5,5.56,0.08,6.4406779661016955,2.8600000000000003,9.966101694915254,78.47897896145315,45.73953140077024,37132.30623587585,12287.462780249312,32.73944756068291,24844.843455626535
0.5,5.56,0.08,6.4406779661016955,3.0500000000000003,9.966101694915254,78.47919045599224,45.73965046526172,37132.51000844452,12287.528771134896,32.73953999073052,24844.98123730963
0.5,5.56,0.08,6.4406779661016955,3.24,9.966101694915254,78.4794019515342,45.739769529157535,37132.71378253858,12287.594761867544,32.739632422376665,24845.119020671038
0.5,5.56,0.08,6.4406779661016955,3.43,9.966101694915254,78.47961344803342,45.739888592403986,37132.91755811408,12287.66075241748,32.73972485562943,24845.2568056966
0.5,5.56,0.08,6.4406779661016955,3.62,9.966101694915254,78.47982494552956,45.74000765506223,37133.121335209245,12287.726742818604,32.73981729046733,24845.394592390643
0.5,5.56,0.08,6.4406779661016955,3.81,9.966101694915254,78.48003644399998,45.74012671713229,37133.325113802275,12287.79273307093,32.73990972686769,24845.532380731347
0.5,5.56,0.08,6.4406779661016955,4.0,9.966101694915254,78.48024794348687,45.74024577860031,37133.52889393381,12287.858723166766,32.74000216488656,24845.670170767047
0.5,5.56,0.08,6.711864406779661,0.2,9.966101694915254,29.25264860831598,21.2976797472918,4848.562715614538,2474.485370786164,7.954968861024181,2374.0773448283744
0.5,5.56,0.08,6.711864406779661,0.39,9.966101694915254,29.25269744967189,21.297700117949084,4848.579720143493,2474.490437398944,7.954997331722804,2374.0892827445496
0.5,5.56,0.08,6.711864406779661,0.5800000000000001,9.966101694915254,29.252746291225534,21.297720488349047,4848.59672477111,2474.4955039529086,7.955025802876488,2374.101220818201
0.5,5.56,0.08,6.711864406779661,0.77,9.966101694915254,29.252795131637537,21.297740858418138,4848.6137290310735,2474.500570429766,7.9550542732194,2374.1131586013075
0.5,5.56,0.08,6.711864406779661,0.96,9.966101694915254,29.25284397213418,21.29776122863928,4848.63073335032,2474.505636949629,7.9550827434948985,2374.125096400691
0.5,5.56,0.08,6.711864406779661,1.15,9.966101694915254,29.252892811010813,21.297781598744447,4848.647737135362,2474.510703445832,7.955111212266367,2374.13703368953
0.5,5.56,0.08,6.711864406779661,1.34,9.966101694915254,29.252941649539643,21.29780196873038,4848.6647408291265,2474.515769917566,7.955139680809264,2374.1489709115604
0.5,5.56,0.08,6.711864406779661,1.53,9.966101694915254,29.252990488275593,21.297822338734797,4848.681744624817,2474.5208363990846,7.955168149540796,2374.1609082257323
0.5,5.56,0.08,6.711864406779661,1.72,9.966101694915254,29.253039327216346,21.297842708698894,4848.698748521627,2474.525902875761,7.955196618517451,2374.172845645866
0.5,5.56,0.08,6.711864406779661,1.91,9.966101694915254,29.253088166310906,21.29786307852958,4848.715752501805,2474.530969324442,7.955225087781326,2374.1847831773625
0.5,5.56,0.08,6.711864406779661,2.1,9.966101694915254,29.253137002989362,21.29788344831199,4848.732755670594,2474.5360357663017,7.955253554677373,2374.1967199042924
0.5,5.56,0.08,6.711864406779661,2.29,9.966101694915254,29.253185837568445,21.29790381807337,4848.749758138271,2474.541102208117,7.955282019495076,2374.2086559301542
0.5,5.56,0.08,6.711864406779661,2.4800000000000004,9.966101694915254,29.253234672279092,21.297924187687222,4848.766760681564,2474.546168618427,7.95531048459187,2374.220592063137
0.5,5.56,0.08,6.711864406779661,2.6700000000000004,9.966101694915254,29.253283507199924,21.29794455730186,4848.783763327845,2474.5512350341173,7.955338949898064,2374.2325282937277
0.5,5.56,0.08,6.711864406779661,2.8600000000000003,9.966101694915254,29.25333234231158,21.297964926847666,4848.800766070377,2474.556301437874,7.955367415463915,2374.244464632503
0.5,5.56,0.08,6.711864406779661,3.0500000000000003,9.966101694915254,29.25338117761022,21.29798529635069,4848.81776890782,2474.561367836176,7.9553958812595305,2374.256401071644
0.5,5.56,0.08,6.711864406779661,3.24,9.966101694915254,29.25343001309133,21.298005665775957,4848.834771838604,2474.566434220326,7.955424347315372,2374.268337618278
0.5,5.56,0.08,6.711864406779661,3.43,9.966101694915254,29.253478848754963,21.298026035121268,4848.851774862751,2474.5715005897737,7.955452813633695,2374.2802742729773
0.5,5.56,0.08,6.711864406779661,3.62,9.966101694915254,29.25352768459799,21.29804640439307,4848.868777979167,2474.5765669461252,7.955481280204921,2374.292211033042
0.5,5.56,0.08,6.711864406779661,3.81,9.966101694915254,29.253576520640422,21.298066773655847,4848.885781194821,2474.5816333054177,7.955509746984575,2374.3041478894033
0.5,5.56,0.08,6.711864406779661,4.0,9.966101694915254,29.25362535687237,21.298087142824578,4848.902784506271,2474.586699646504,7.955538214047792,2374.316084859767
0.5,5.627118644067797,0.03,5.627118644067797,0.2,9.83050847457627,58.38408368110028,44.29403558125418,20294.911206091492,11499.364302786871,14.0900480998461,8795.546903304621
0.5,5.627118644067797,0.03,5.627118644067797,0.39,9.83050847457627,58.38708845925191,44.296173235880694,20297.051569141266,11500.510489266797,14.09091522337122,8796.541079874469
0.5,5.627118644067797,0.03,5.627118644067797,0.5800000000000001,9.83050847457627,58.3900935091212,44.29831085750326,20299.19223861486,11501.656715168638,14.09178265161794,8797.535523446224
0.5,5.627118644067797,0.03,5.627118644067797,0.77,9.83050847457627,58.393098231693706,44.30044844608468,20301.3327877968,11502.802980469807,14.092649785609026,8798.529807326993
0.5,5.627118644067797,0.03,5.627118644067797,0.96,9.83050847457627,58.39610315552252,44.30258600165074,20303.473593218525,11503.949285181485,14.09351715387178,8799.52430803704
0.5,5.627118644067797,0.03,5.627118644067797,1.15,9.83050847457627,58.399107426043194,44.30472352415427,20305.614046035076,11505.09562927573,14.094383901888925,8800.518416759347
0.5,5.627118644067797,0.03,5.627118644067797,1.34,9.83050847457627,58.40211172147839,44.30686101360546,20307.7546294244,11506.242012755354,14.095250707872928,8801.512616669044
0.5,5.627118644067797,0.03,5.627118644067797,1.53,9.83050847457627,58.40511628853288,44.30899846998715,20309.89551918223,11507.3884356085,14.096117818545729,8802.507083573732
0.5,5.627118644067797,0.03,5.627118644067797,1.72,9.83050847457627,58.40812112727218,44.31113589327407,20312.036715385857,11508.534897818963,14.096985233998112,8803.501817566894
0.5,5.627118644067797,0.03,5.627118644067797,1.91,9.83050847457627,58.411126237751034,44.313273283464014,20314.178218104902,11509.681399382916,14.09785295428702,8804.496818721986
0.5,5.627118644067797,0.03,5.627118644067797,2.1,9.83050847457627,58.414130298343764,44.31541064053281,20316.31908547825,11510.82794028473,14.098719657810953,8805.491145193522
0.5,5.627118644067797,0.03,5.627118644067797,2.29,9.83050847457627,58.41713344085729,44.31754796447279,20318.45941132829,11511.97452051764,14.099585476384505,8806.48489081065
0.5,5.627118644067797,0.03,5.627118644067797,2.4800000000000004,9.83050847457627,58.420136854728504,44.319685255267416,20320.600043324797,11513.12114007012,14.100451599461088,8807.478903254678
0.5,5.627118644067797,0.03,5.627118644067797,2.6700000000000004,9.83050847457627,58.42314054002484,44.32182251290478,20322.7409815464,11514.267798933124,14.101318027120058,8808.473182613277
0.5,5.627118644067797,0.03,5.627118644067797,2.8600000000000003,9.83050847457627,58.42614449679842,44.32395973736624,20324.88222606083,11515.414497093989,14.102184759432184,8809.46772896684
0.5,5.627118644067797,0.03,5.627118644067797,3.0500000000000003,9.83050847457627,58.429148725112526,44.32609692864255,20327.02377694377,11516.561234545095,14.103051796469977,8810.462542398674
0.5,5.627118644067797,0.03,5.627118644067797,3.24,9.83050847457627,58.43215322501842,44.32823408671694,20329.16563426237,11517.70801127479,14.103919138301478,8811.457622987578
0.5,5.627118644067797,0.03,5.627118644067797,3.43,9.83050847457627,58.43515799658133,44.33037121157733,20331.307798093716,11518.854827273924,14.104786785004002,8812.452970819792
0.5,5.627118644067797,0.03,5.627118644067797,3.62,9.83050847457627,58.43816303985617,44.33250830320546,20333.45026850759,11520.001682530035,14.105654736650713,8813.448585977554
0.5,5.627118644067797,0.03,5.627118644067797,3.81,9.83050847457627,58.44116835490028,44.334645361588194,20335.59304557548,11521.148577033417,14.106522993312083,8814.444468542062
0.5,5.627118644067797,0.03,5.627118644067797,4.0,9.83050847457627,58.444173941777336,44.33678238671618,20337.736129373425,11522.29551077638,14.107391555061156,8815.440618597046
0.5,5.627118644067797,0.03,5.898305084745763,0.2,9.966101694915254,76.24192697514606,73.28983990446632,35008.212708456835,32300.931759311225,2.952087070679738,2707.28094914561
0.5,5.627118644067797,0.03,5.898305084745763,0.39,9.966101694915254,76.24551039944117,73.29120449498502,35011.565168455345,32302.15802337346,2.954305904456149,2709.4071450818847
