combo_id,mode,kappa,center_D,width_D,power,region,D,eta,mu_full,mu_base,mu_cf,abs_delta_base,abs_delta_cf,abs_improvement
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,4.813559322033898,2.8600000000000003,11.177130885797396,20.088379712901865,20.08833103252936,8.911248827104469,8.911200146731964,4.8680372504605884e-05
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,4.813559322033898,3.0500000000000003,11.18675502139664,20.10590034335506,20.105851620524636,8.91914532195842,8.919096599127995,4.872283042445247e-05
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,4.813559322033898,3.24,11.19638069485797,20.123437788531454,20.123389023202364,8.927057093673485,8.927008328344394,4.8765329090372234e-05
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,4.813559322033898,3.43,11.206007896047758,20.14099208769381,20.14094327982521,8.934984191646052,8.93493538377745,4.8807868601841164e-05
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,4.813559322033898,3.62,11.215636614827508,20.15856328023676,20.15851442978771,8.942926665409251,8.942877814960204,4.88504490476771e-05
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,4.813559322033898,3.81,11.22526684105364,20.176151405687268,20.176102512616737,8.950884564633627,8.950835671563096,4.8893070530908744e-05
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,4.813559322033898,4.0,11.234898564577437,20.193756503704854,20.193707567971714,8.958857939127418,8.958809003394277,4.893573314035393e-05
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,5.627118644067797,0.2,48.22384834337098,58.482628287989414,58.35053682453917,10.258779944618432,10.126688481168188,0.13209146345024436
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,5.627118644067797,0.39,48.22616683774059,58.485638137808934,58.35353987617812,10.259471300068341,10.127373038437526,0.13209826163081573
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,5.627118644067797,0.5800000000000001,48.22848529519555,58.48864825980471,58.35654319937857,10.260162964609165,10.128057904183024,0.13210506042614156
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,5.627118644067797,0.77,48.2308037156956,58.4916580539513,58.35954619547033,10.260854338255697,10.12874247977473,0.13211185848096818
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,5.627118644067797,0.96,48.2331220992686,58.49466804969386,58.36254939270273,10.261545950425258,10.129427293434134,0.1321186569911248
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,5.627118644067797,1.15,48.23544044586339,58.4976773910256,58.365551937002394,10.262236945162208,10.130111491139004,0.1321254540232033
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,5.627118644067797,1.34,48.23775875549112,58.50068675731391,58.36855450620226,10.262928001822786,10.130795750711137,0.13213225111164917
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,5.627118644067797,1.53,48.240077028133015,58.50369639567997,58.371557346865345,10.263619367546951,10.13148031873233,0.13213904881462213
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,5.627118644067797,1.72,48.24239526376186,58.50670630618943,58.37456045905716,10.264311042427572,10.1321651952953,0.1321458471322714
