ref_D,refamp2_peak,center_D,sigma_D,D,eta,target_mu,mu_new,delta_mu,acceptance_mismatch
9.694915254237287,0.5,6.17,0.15,6.711864406779661,1.72,21.297842708698894,21.42100597398847,0.12316326528957688,0.0
9.694915254237287,0.5,6.17,0.15,6.711864406779661,1.91,21.29786307852958,21.421041239380227,0.12317816085064592,0.0
9.694915254237287,0.5,6.17,0.15,6.711864406779661,2.1,21.29788344831199,21.421076503001157,0.12319305468916752,0.0
9.694915254237287,0.5,6.17,0.15,6.711864406779661,2.29,21.29790381807337,21.42111176508364,0.12320794701027182,0.0
9.694915254237287,0.5,6.17,0.15,6.711864406779661,2.4800000000000004,21.297924187687222,21.421147027261362,0.12322283957414015,0.0
9.694915254237287,0.5,6.17,0.15,6.711864406779661,2.6700000000000004,21.29794455730186,21.421182289591158,0.12323773228929724,0.0
9.694915254237287,0.5,6.17,0.15,6.711864406779661,2.8600000000000003,21.297964926847666,21.421217552059467,0.12325262521180136,0.0
9.694915254237287,0.5,6.17,0.15,6.711864406779661,3.0500000000000003,21.29798529635069,21.42125281466316,0.12326751831247051,0.0
9.694915254237287,0.5,6.17,0.15,6.711864406779661,3.24,21.298005665775957,21.42128807739907,0.12328241162311215,0.0
9.694915254237287,0.5,6.17,0.15,6.711864406779661,3.43,21.298026035121268,21.421323340267765,0.1232973051464974,0.0
9.694915254237287,0.5,6.17,0.15,6.711864406779661,3.62,21.29804640439307,21.421358603266277,0.12331219887320799,0.0
9.694915254237287,0.5,6.17,0.15,6.711864406779661,3.81,21.298066773655847,21.421393866408994,0.12332709275314713,0.0
9.694915254237287,0.5,6.17,0.15,6.711864406779661,4.0,21.298087142824578,21.42142912968969,0.123341986865114,0.0
9.694915254237287,0.5,6.17,0.2,5.627118644067797,0.2,44.29403558125418,58.344279953009334,14.050244371755156,0.0
9.694915254237287,0.5,6.17,0.2,5.627118644067797,0.39,44.296173235880694,58.34728268263397,14.051109446753273,0.0
9.694915254237287,0.5,6.17,0.2,5.627118644067797,0.5800000000000001,44.29831085750326,58.350285683791,14.05197482628774,0.0
9.694915254237287,0.5,6.17,0.2,5.627118644067797,0.77,44.30044844608468,58.35328835787439,14.052839911789711,0.0
9.694915254237287,0.5,6.17,0.2,5.627118644067797,0.96,44.30258600165074,58.35629123307685,14.053705231426115,0.0
9.694915254237287,0.5,6.17,0.2,5.627118644067797,1.15,44.30472352415427,58.35929345541661,14.054569931262343,0.0
9.694915254237287,0.5,6.17,0.2,5.627118644067797,1.34,44.30686101360546,58.36229570265388,14.055434689048418,0.0
9.694915254237287,0.5,6.17,0.2,5.627118644067797,1.53,44.30899846998715,58.36529822132528,14.05629975133813,0.0
9.694915254237287,0.5,6.17,0.2,5.627118644067797,1.72,44.31113589327407,58.36830101149627,14.057165118222201,0.0
9.694915254237287,0.5,6.17,0.2,5.627118644067797,1.91,44.313273283464014,58.37130407322154,14.058030789757524,0.0
9.694915254237287,0.5,6.17,0.2,5.627118644067797,2.1,44.31541064053281,58.374306085776446,14.058895445243635,0.0
9.694915254237287,0.5,6.17,0.2,5.627118644067797,2.29,44.31754796447279,58.377307180878084,14.059759216405297,0.0
9.694915254237287,0.5,6.17,0.2,5.627118644067797,2.4800000000000004,44.319685255267416,58.38030854715238,14.060623291884966,0.0
9.694915254237287,0.5,6.17,0.2,5.627118644067797,2.6700000000000004,44.32182251290478,58.38331018466677,14.061487671761988,0.0
9.694915254237287,0.5,6.17,0.2,5.627118644067797,2.8600000000000003,44.32395973736624,58.386312093473315,14.062352356107077,0.0
9.694915254237287,0.5,6.17,0.2,5.627118644067797,3.0500000000000003,44.32609692864255,58.38931427363526,14.063217344992708,0.0
9.694915254237287,0.5,6.17,0.2,5.627118644067797,3.24,44.32823408671694,58.392316725203834,14.064082638486894,0.0
9.694915254237287,0.5,6.17,0.2,5.627118644067797,3.43,44.33037121157733,58.39531944824422,14.064948236666893,0.0
9.694915254237287,0.5,6.17,0.2,5.627118644067797,3.62,44.33250830320546,58.39832244281129,14.065814139605834,0.0
9.694915254237287,0.5,6.17,0.2,5.627118644067797,3.81,44.334645361588194,58.40132570896236,14.066680347374167,0.0
9.694915254237287,0.5,6.17,0.2,5.627118644067797,4.0,44.33678238671618,58.40432924676107,14.067546860044892,0.0
9.694915254237287,0.5,6.17,0.2,5.898305084745763,0.2,73.28983990446632,61.361561510907144,-11.928278393559175,0.0
9.694915254237287,0.5,6.17,0.2,5.898305084745763,0.39,73.29120449498502,61.36444554753932,-11.926758947445705,0.0
9.694915254237287,0.5,6.17,0.2,5.898305084745763,0.5800000000000001,73.29256906733613,61.367329869726596,-11.925239197609535,0.0
9.694915254237287,0.5,6.17,0.2,5.898305084745763,0.77,73.2939336216711,61.37021392636843,-11.923719695302673,0.0
9.694915254237287,0.5,6.17,0.2,5.898305084745763,0.96,73.29529815797706,61.37309820374297,-11.922199954234088,0.0
9.694915254237287,0.5,6.17,0.2,5.898305084745763,1.15,73.29666267615853,61.37598191551886,-11.920680760639677,0.0
9.694915254237287,0.5,6.17,0.2,5.898305084745763,1.34,73.29802717630976,61.37886568578121,-11.919161490528552,0.0
9.694915254237287,0.5,6.17,0.2,5.898305084745763,1.53,73.29939165838354,61.381749741527365,-11.917641916856176,0.0
9.694915254237287,0.5,6.17,0.2,5.898305084745763,1.72,73.30075612237763,61.38463408280974,-11.916122039567895,0.0
9.694915254237287,0.5,6.17,0.2,5.898305084745763,1.91,73.30212056828817,61.38751870967123,-11.914601858616948,0.0
9.694915254237287,0.5,6.17,0.2,5.898305084745763,2.1,73.30348499615062,61.39040240609259,-11.913082590058025,0.0
9.694915254237287,0.5,6.17,0.2,5.898305084745763,2.29,73.30484940592164,61.39328529336357,-11.911564112558075,0.0
9.694915254237287,0.5,6.17,0.2,5.898305084745763,2.4800000000000004,73.30621379761986,61.39616846589835,-11.910045331721513,0.0
9.694915254237287,0.5,6.17,0.2,5.898305084745763,2.6700000000000004,73.307578171227,61.399051923735236,-11.908526247491757,0.0
9.694915254237287,0.5,6.17,0.2,5.898305084745763,2.8600000000000003,73.30894252676417,61.40193566692758,-11.907006859836592,0.0
9.694915254237287,0.5,6.17,0.2,5.898305084745763,3.0500000000000003,73.31030686420101,61.4048196955139,-11.90548716868711,0.0
9.694915254237287,0.5,6.17,0.2,5.898305084745763,3.24,73.31167118356616,61.407704009546045,-11.903967174020117,0.0
9.694915254237287,0.5,6.17,0.2,5.898305084745763,3.43,73.31303548482741,61.41058860905543,-11.902446875771979,0.0
9.694915254237287,0.5,6.17,0.2,5.898305084745763,3.62,73.31439976801113,61.41347349410417,-11.900926273906961,0.0
9.694915254237287,0.5,6.17,0.2,5.898305084745763,3.81,73.3157640331047,61.41635866473095,-11.899405368373749,0.0
9.694915254237287,0.5,6.17,0.2,5.898305084745763,4.0,73.31712828008988,61.41924412097751,-11.897884159112365,0.0
9.694915254237287,0.5,6.17,0.2,6.169491525423729,0.2,72.85711943387253,75.4535518270923,2.5964323932197715,0.0
9.694915254237287,0.5,6.17,0.2,6.169491525423729,0.39,72.8576226618424,75.45619417215956,2.598571510317157,0.0
9.694915254237287,0.5,6.17,0.2,6.169491525423729,0.5800000000000001,72.8581258854363,75.45883671414123,2.6007108287049334,0.0
9.694915254237287,0.5,6.17,0.2,6.169491525423729,0.77,72.85862910442187,75.46147897414727,2.6028498697254037,0.0
9.694915254237287,0.5,6.17,0.2,6.169491525423729,0.96,72.8591323191635,75.46412137481,2.6049890556464987,0.0
9.694915254237287,0.5,6.17,0.2,6.169491525423729,1.15,72.85963552943858,75.46676323302648,2.6071277035879064,0.0
9.694915254237287,0.5,6.17,0.2,6.169491525423729,1.34,72.86013873538302,75.46940509094941,2.6092663555663904,0.0
9.694915254237287,0.5,6.17,0.2,6.169491525423729,1.53,72.86064193687325,75.4720471456589,2.611405208785655,0.0
9.694915254237287,0.5,6.17,0.2,6.169491525423729,1.72,72.86114513404799,75.47468939725621,2.613544263208226,0.0
9.694915254237287,0.5,6.17,0.2,6.169491525423729,1.91,72.86164832683708,75.47733184570885,2.615683518871762,0.0
9.694915254237287,0.5,6.17,0.2,6.169491525423729,2.1,72.86215151515749,75.47997343495906,2.617821919801571,0.0
9.694915254237287,0.5,6.17,0.2,6.169491525423729,2.29,72.8626546991532,75.48261427049113,2.6199595713379296,0.0
9.694915254237287,0.5,6.17,0.2,6.169491525423729,2.4800000000000004,72.86315787871023,75.48525530264061,2.6220974239303843,0.0
9.694915254237287,0.5,6.17,0.2,6.169491525423729,2.6700000000000004,72.86366105391085,75.48789653145913,2.6242354775482823,0.0
9.694915254237287,0.5,6.17,0.2,6.169491525423729,2.8600000000000003,72.86416422471666,75.4905379569599,2.6263737322432377,0.0
9.694915254237287,0.5,6.17,0.2,6.169491525423729,3.0500000000000003,72.86466739112022,75.49317957916101,2.628512188040787,0.0
9.694915254237287,0.5,6.17,0.2,6.169491525423729,3.24,72.86517055314152,75.49582139809941,2.6306508449578843,0.0
9.694915254237287,0.5,6.17,0.2,6.169491525423729,3.43,72.8656737107654,75.49846341378347,2.6327897030180623,0.0
9.694915254237287,0.5,6.17,0.2,6.169491525423729,3.62,72.86617686401031,75.50110562624864,2.6349287622383315,0.0
9.694915254237287,0.5,6.17,0.2,6.169491525423729,3.81,72.86668001284127,75.5037480355102,2.6370680226689274,0.0
9.694915254237287,0.5,6.17,0.2,6.169491525423729,4.0,72.86718315729819,75.50639064158986,2.639207484291674,0.0
9.694915254237287,0.5,6.17,0.2,6.4406779661016955,0.2,45.73786443452171,59.199416183917734,13.461551749396023,0.0
9.694915254237287,0.5,6.17,0.2,6.4406779661016955,0.39,45.737983507291375,59.19957529493507,13.461591787643698,0.0
9.694915254237287,0.5,6.17,0.2,6.4406779661016955,0.5800000000000001,45.73810257960763,59.19973440684765,13.46163182724002,0.0
9.694915254237287,0.5,6.17,0.2,6.4406779661016955,0.77,45.73822165138581,59.1998935164389,13.461671865053091,0.0
9.694915254237287,0.5,6.17,0.2,6.4406779661016955,0.96,45.73834072259768,59.200052626368446,13.46171190377077,0.0
9.694915254237287,0.5,6.17,0.2,6.4406779661016955,1.15,45.73845979316265,59.200211732176854,13.461751939014206,0.0
9.694915254237287,0.5,6.17,0.2,6.4406779661016955,1.34,45.73857886303054,59.20037083738784,13.461791974357297,0.0
9.694915254237287,0.5,6.17,0.2,6.4406779661016955,1.53,45.73869793242382,59.200529943345074,13.461832010921256,0.0
9.694915254237287,0.5,6.17,0.2,6.4406779661016955,1.72,45.73881700115645,59.200689050041085,13.461872048884636,0.0
9.694915254237287,0.5,6.17,0.2,6.4406779661016955,1.91,45.73893606924289,59.20084815745788,13.461912088214987,0.0
9.694915254237287,0.5,6.17,0.2,6.4406779661016955,2.1,45.73905513674126,59.20100725863905,13.461952121897795,0.0
9.694915254237287,0.5,6.17,0.2,6.4406779661016955,2.29,45.73917420367656,59.20116635437629,13.461992150699729,0.0
9.694915254237287,0.5,6.17,0.2,6.4406779661016955,2.4800000000000004,45.739293269983506,59.201325450802365,13.46203218081886,0.0
9.694915254237287,0.5,6.17,0.2,6.4406779661016955,2.6700000000000004,45.73941233567354,59.201484547970274,13.462072212296732,0.0
9.694915254237287,0.5,6.17,0.2,6.4406779661016955,2.8600000000000003,45.73953140077024,59.2016436458936,13.462112245123357,0.0
9.694915254237287,0.5,6.17,0.2,6.4406779661016955,3.0500000000000003,45.73965046526172,59.20180274454268,13.462152279280964,0.0
9.694915254237287,0.5,6.17,0.2,6.4406779661016955,3.24,45.739769529157535,59.201961843945185,13.46219231478765,0.0
9.694915254237287,0.5,6.17,0.2,6.4406779661016955,3.43,45.739888592403986,59.20212094406681,13.462232351662827,0.0
9.694915254237287,0.5,6.17,0.2,6.4406779661016955,3.62,45.74000765506223,59.20228004493745,13.462272389875224,0.0
9.694915254237287,0.5,6.17,0.2,6.4406779661016955,3.81,45.74012671713229,59.202439146539895,13.462312429407604,0.0
9.694915254237287,0.5,6.17,0.2,6.4406779661016955,4.0,45.74024577860031,59.202598248906064,13.462352470305753,0.0
9.694915254237287,0.5,6.17,0.2,6.711864406779661,0.2,21.2976797472918,21.444353038775365,0.146673291483566,0.0
9.694915254237287,0.5,6.17,0.2,6.711864406779661,0.39,21.297700117949084,21.44438834473361,0.14668822678452642,0.0
9.694915254237287,0.5,6.17,0.2,6.711864406779661,0.5800000000000001,21.297720488349047,21.44442365083883,0.1467031624897821,0.0
9.694915254237287,0.5,6.17,0.2,6.711864406779661,0.77,21.297740858418138,21.44445895610696,0.14671809768882227,0.0
9.694915254237287,0.5,6.17,0.2,6.711864406779661,0.96,21.29776122863928,21.444494261433352,0.1467330327940708,0.0
9.694915254237287,0.5,6.17,0.2,6.711864406779661,1.15,21.297781598744447,21.44452956557283,0.1467479668283822,0.0
9.694915254237287,0.5,6.17,0.2,6.711864406779661,1.34,21.29780196873038,21.44456486945516,0.14676290072478082,0.0
9.694915254237287,0.5,6.17,0.2,6.711864406779661,1.53,21.297822338734797,21.444600173487547,0.14677783475275064,0.0
9.694915254237287,0.5,6.17,0.2,6.711864406779661,1.72,21.297842708698894,21.44463547766885,0.14679276896995574,0.0
9.694915254237287,0.5,6.17,0.2,6.711864406779661,1.91,21.29786307852958,21.444670781961854,0.14680770343227323,0.0
9.694915254237287,0.5,6.17,0.2,6.711864406779661,2.1,21.29788344831199,21.444706084482068,0.14682263617007862,0.0
9.694915254237287,0.5,6.17,0.2,6.711864406779661,2.29,21.29790381807337,21.44474138546214,0.14683756738877207,0.0
9.694915254237287,0.5,6.17,0.2,6.711864406779661,2.4800000000000004,21.297924187687222,21.444776686537555,0.14685249885033258,0.0
9.694915254237287,0.5,6.17,0.2,6.711864406779661,2.6700000000000004,21.29794455730186,21.44481198776521,0.14686743046334882,0.0
9.694915254237287,0.5,6.17,0.2,6.711864406779661,2.8600000000000003,21.297964926847666,21.44484728913154,0.14688236228387552,0.0
9.694915254237287,0.5,6.17,0.2,6.711864406779661,3.0500000000000003,21.29798529635069,21.444882590633405,0.14689729428271647,0.0
9.694915254237287,0.5,6.17,0.2,6.711864406779661,3.24,21.298005665775957,21.444917892267615,0.1469122264916578,0.0
9.694915254237287,0.5,6.17,0.2,6.711864406779661,3.43,21.298026035121268,21.444953194034778,0.14692715891350971,0.0
9.694915254237287,0.5,6.17,0.2,6.711864406779661,3.62,21.29804640439307,21.44498849593188,0.14694209153881133,0.0
9.694915254237287,0.5,6.17,0.2,6.711864406779661,3.81,21.298066773655847,21.445023797973366,0.1469570243175191,0.0
9.694915254237287,0.5,6.17,0.2,6.711864406779661,4.0,21.298087142824578,21.44505910015297,0.1469719573283932,0.0
9.694915254237287,1.0,5.9,0.1,5.627118644067797,0.2,44.29403558125418,58.344279953009334,14.050244371755156,0.0
9.694915254237287,1.0,5.9,0.1,5.627118644067797,0.39,44.296173235880694,58.34728268263397,14.051109446753273,0.0
9.694915254237287,1.0,5.9,0.1,5.627118644067797,0.5800000000000001,44.29831085750326,58.350285683791,14.05197482628774,0.0
9.694915254237287,1.0,5.9,0.1,5.627118644067797,0.77,44.30044844608468,58.35328835787439,14.052839911789711,0.0
9.694915254237287,1.0,5.9,0.1,5.627118644067797,0.96,44.30258600165074,58.35629123307685,14.053705231426115,0.0
9.694915254237287,1.0,5.9,0.1,5.627118644067797,1.15,44.30472352415427,58.35929345541661,14.054569931262343,0.0
9.694915254237287,1.0,5.9,0.1,5.627118644067797,1.34,44.30686101360546,58.36229570265388,14.055434689048418,0.0
9.694915254237287,1.0,5.9,0.1,5.627118644067797,1.53,44.30899846998715,58.36529822132528,14.05629975133813,0.0
9.694915254237287,1.0,5.9,0.1,5.627118644067797,1.72,44.31113589327407,58.36830101149627,14.057165118222201,0.0
9.694915254237287,1.0,5.9,0.1,5.627118644067797,1.91,44.313273283464014,58.37130407322154,14.058030789757524,0.0
9.694915254237287,1.0,5.9,0.1,5.627118644067797,2.1,44.31541064053281,58.374306085776446,14.058895445243635,0.0
9.694915254237287,1.0,5.9,0.1,5.627118644067797,2.29,44.31754796447279,58.377307180878084,14.059759216405297,0.0
9.694915254237287,1.0,5.9,0.1,5.627118644067797,2.4800000000000004,44.319685255267416,58.38030854715238,14.060623291884966,0.0
9.694915254237287,1.0,5.9,0.1,5.627118644067797,2.6700000000000004,44.32182251290478,58.38331018466677,14.061487671761988,0.0
9.694915254237287,1.0,5.9,0.1,5.627118644067797,2.8600000000000003,44.32395973736624,58.386312093473315,14.062352356107077,0.0
9.694915254237287,1.0,5.9,0.1,5.627118644067797,3.0500000000000003,44.32609692864255,58.38931427363526,14.063217344992708,0.0
9.694915254237287,1.0,5.9,0.1,5.627118644067797,3.24,44.32823408671694,58.392316725203834,14.064082638486894,0.0
9.694915254237287,1.0,5.9,0.1,5.627118644067797,3.43,44.33037121157733,58.39531944824422,14.064948236666893,0.0
9.694915254237287,1.0,5.9,0.1,5.627118644067797,3.62,44.33250830320546,58.39832244281129,14.065814139605834,0.0
9.694915254237287,1.0,5.9,0.1,5.627118644067797,3.81,44.334645361588194,58.40132570896236,14.066680347374167,0.0
9.694915254237287,1.0,5.9,0.1,5.627118644067797,4.0,44.33678238671618,58.40432924676107,14.067546860044892,0.0
9.694915254237287,1.0,5.9,0.1,5.898305084745763,0.2,73.28983990446632,64.08338555903227,-9.206454345434054,0.0
9.694915254237287,1.0,5.9,0.1,5.898305084745763,0.39,73.29120449498502,64.08639752331277,-9.204806971672255,0.0
9.694915254237287,1.0,5.9,0.1,5.898305084745763,0.5800000000000001,73.29256906733613,64.08940978581477,-9.203159281521366,0.0
9.694915254237287,1.0,5.9,0.1,5.898305084745763,0.77,73.2939336216711,64.09242177099247,-9.201511850678628,0.0
9.694915254237287,1.0,5.9,0.1,5.898305084745763,0.96,73.29529815797706,64.095433986694,-9.199864171283053,0.0
9.694915254237287,1.0,5.9,0.1,5.898305084745763,1.15,73.29666267615853,64.0984456117085,-9.198217064450034,0.0
9.694915254237287,1.0,5.9,0.1,5.898305084745763,1.34,73.29802717630976,64.10145729780376,-9.196569878505997,0.0
9.694915254237287,1.0,5.9,0.1,5.898305084745763,1.53,73.29939165838354,64.1044692820461,-9.194922376337445,0.0
9.694915254237287,1.0,5.9,0.1,5.898305084745763,1.72,73.30075612237763,64.10748156449019,-9.193274557887449,0.0
9.694915254237287,1.0,5.9,0.1,5.898305084745763,1.91,73.30212056828817,64.11049414518087,-9.191626423107309,0.0
9.694915254237287,1.0,5.9,0.1,5.898305084745763,2.1,73.30348499615062,64.11350575415977,-9.18997924199084,0.0
9.694915254237287,1.0,5.9,0.1,5.898305084745763,2.29,73.30484940592164,64.11651651809669,-9.188332887824956,0.0
9.694915254237287,1.0,5.9,0.1,5.898305084745763,2.4800000000000004,73.30621379761986,64.1195275799509,-9.186686217668964,0.0
9.694915254237287,1.0,5.9,0.1,5.898305084745763,2.6700000000000004,73.307578171227,64.12253893976238,-9.185039231464614,0.0
9.694915254237287,1.0,5.9,0.1,5.898305084745763,2.8600000000000003,73.30894252676417,64.12555059758687,-9.183391929177304,0.0
9.694915254237287,1.0,5.9,0.1,5.898305084745763,3.0500000000000003,73.31030686420101,64.12856255346462,-9.181744310736391,0.0
9.694915254237287,1.0,5.9,0.1,5.898305084745763,3.24,73.31167118356616,64.13157480744977,-9.180096376116396,0.0
9.694915254237287,1.0,5.9,0.1,5.898305084745763,3.43,73.31303548482741,64.13458735957508,-9.17844812525233,0.0
9.694915254237287,1.0,5.9,0.1,5.898305084745763,3.62,73.31439976801113,64.13760020990547,-9.176799558105657,0.0
9.694915254237287,1.0,5.9,0.1,5.898305084745763,3.81,73.3157640331047,64.14061335848136,-9.175150674623339,0.0
9.694915254237287,1.0,5.9,0.1,5.898305084745763,4.0,73.31712828008988,64.14362680534627,-9.173501474743603,0.0
9.694915254237287,1.0,5.9,0.1,6.169491525423729,0.2,72.85711943387253,72.24198455557008,-0.6151348783024417,0.0
9.694915254237287,1.0,5.9,0.1,6.169491525423729,0.39,72.8576226618424,72.24451443318243,-0.6131082286599678,0.0
9.694915254237287,1.0,5.9,0.1,6.169491525423729,0.5800000000000001,72.8581258854363,72.24704449932783,-0.6110813861084665,0.0
9.694915254237287,1.0,5.9,0.1,6.169491525423729,0.77,72.85862910442187,72.24957429549946,-0.6090548089224086,0.0
9.694915254237287,1.0,5.9,0.1,6.169491525423729,0.96,72.8591323191635,72.25210422634092,-0.6070280928225884,0.0
9.694915254237287,1.0,5.9,0.1,6.169491525423729,1.15,72.85963552943858,72.25463363782457,-0.605001891614009,0.0
9.694915254237287,1.0,5.9,0.1,6.169491525423729,1.34,72.86013873538302,72.25716304902717,-0.6029756863558475,0.0
9.694915254237287,1.0,5.9,0.1,6.169491525423729,1.53,72.86064193687325,72.25969264864038,-0.6009492882328686,0.0
9.694915254237287,1.0,5.9,0.1,6.169491525423729,1.72,72.86114513404799,72.26222243676119,-0.5989226972867954,0.0
9.694915254237287,1.0,5.9,0.1,6.169491525423729,1.91,72.86164832683708,72.26475241335847,-0.5968959134786189,0.0
9.694915254237287,1.0,5.9,0.1,6.169491525423729,2.1,72.86215151515749,72.26728156732399,-0.5948699478335016,0.0
9.694915254237287,1.0,5.9,0.1,6.169491525423729,2.29,72.8626546991532,72.26980999965225,-0.5928446995009438,0.0
9.694915254237287,1.0,5.9,0.1,6.169491525423729,2.4800000000000004,72.86315787871023,72.2723386202292,-0.5908192584810195,0.0
9.694915254237287,1.0,5.9,0.1,6.169491525423729,2.6700000000000004,72.86366105391085,72.27486742910426,-0.5887936248065841,0.0
9.694915254237287,1.0,5.9,0.1,6.169491525423729,2.8600000000000003,72.86416422471666,72.27739642629007,-0.5867677984265924,0.0
9.694915254237287,1.0,5.9,0.1,6.169491525423729,3.0500000000000003,72.86466739112022,72.27992561180398,-0.5847417793162464,0.0
9.694915254237287,1.0,5.9,0.1,6.169491525423729,3.24,72.86517055314152,72.28245498568137,-0.5827155674601556,0.0
9.694915254237287,1.0,5.9,0.1,6.169491525423729,3.43,72.8656737107654,72.28498454793021,-0.5806891628351991,0.0
9.694915254237287,1.0,5.9,0.1,6.169491525423729,3.62,72.86617686401031,72.2875142985845,-0.578662565425816,0.0
9.694915254237287,1.0,5.9,0.1,6.169491525423729,3.81,72.86668001284127,72.29004423765878,-0.5766357751824955,0.0
9.694915254237287,1.0,5.9,0.1,6.169491525423729,4.0,72.86718315729819,72.29257436517396,-0.5746087921242236,0.0
9.694915254237287,1.0,5.9,0.1,6.4406779661016955,0.2,45.73786443452171,58.12127933331402,12.38341489879231,0.0
9.694915254237287,1.0,5.9,0.1,6.4406779661016955,0.39,45.737983507291375,58.12143554660935,12.383452039317973,0.0
9.694915254237287,1.0,5.9,0.1,6.4406779661016955,0.5800000000000001,45.73810257960763,58.12159176078361,12.383489181175982,0.0
9.694915254237287,1.0,5.9,0.1,6.4406779661016955,0.77,45.73822165138581,58.121747972678854,12.383526321293047,0.0
9.694915254237287,1.0,5.9,0.1,6.4406779661016955,0.96,45.73834072259768,58.121904184906185,12.383563462308508,0.0
9.694915254237287,1.0,5.9,0.1,6.4406779661016955,1.15,45.73845979316265,58.12206039308746,12.383600599924812,0.0
9.694915254237287,1.0,5.9,0.1,6.4406779661016955,1.34,45.73857886303054,58.122216600682165,12.383637737651625,0.0
9.694915254237287,1.0,5.9,0.1,6.4406779661016955,1.53,45.73869793242382,58.12237280900957,12.38367487658575,0.0
9.694915254237287,1.0,5.9,0.1,6.4406779661016955,1.72,45.73881700115645,58.12252901806227,12.383712016905818,0.0
9.694915254237287,1.0,5.9,0.1,6.4406779661016955,1.91,45.73893606924289,58.12268522782261,12.383749158579718,0.0
9.694915254237287,1.0,5.9,0.1,6.4406779661016955,2.1,45.73905513674126,58.12284143146093,12.38378629471967,0.0
9.694915254237287,1.0,5.9,0.1,6.4406779661016955,2.29,45.73917420367656,58.12299762975442,12.38382342607786,0.0
9.694915254237287,1.0,5.9,0.1,6.4406779661016955,2.4800000000000004,45.739293269983506,58.12315382872423,12.383860558740722,0.0
9.694915254237287,1.0,5.9,0.1,6.4406779661016955,2.6700000000000004,45.73941233567354,58.12331002842236,12.383897692748818,0.0
9.694915254237287,1.0,5.9,0.1,6.4406779661016955,2.8600000000000003,45.73953140077024,58.123466228862156,12.383934828091917,0.0
9.694915254237287,1.0,5.9,0.1,6.4406779661016955,3.0500000000000003,45.73965046526172,58.12362243001445,12.383971964752732,0.0
9.694915254237287,1.0,5.9,0.1,6.4406779661016955,3.24,45.739769529157535,58.123778631906475,12.38400910274894,0.0
9.694915254237287,1.0,5.9,0.1,6.4406779661016955,3.43,45.739888592403986,58.12393483450454,12.384046242100553,0.0
9.694915254237287,1.0,5.9,0.1,6.4406779661016955,3.62,45.74000765506223,58.12409103783797,12.384083382775742,0.0
9.694915254237287,1.0,5.9,0.1,6.4406779661016955,3.81,45.74012671713229,58.12424724188984,12.384120524757549,0.0
9.694915254237287,1.0,5.9,0.1,6.4406779661016955,4.0,45.74024577860031,58.12440344669158,12.38415766809127,0.0
9.694915254237287,1.0,5.9,0.1,6.711864406779661,0.2,21.2976797472918,21.419281039655687,0.12160129236388784,0.0
9.694915254237287,1.0,5.9,0.1,6.711864406779661,0.39,21.297700117949084,21.41931630433541,0.12161618638632632,0.0
9.694915254237287,1.0,5.9,0.1,6.711864406779661,0.5800000000000001,21.297720488349047,21.419351569161954,0.1216310808129073,0.0
9.694915254237287,1.0,5.9,0.1,6.711864406779661,0.77,21.297740858418138,21.419386833152384,0.12164597473424621,0.0
9.694915254237287,1.0,5.9,0.1,6.711864406779661,0.96,21.29776122863928,21.419422097201007,0.12166086856172598,0.0
9.694915254237287,1.0,5.9,0.1,6.711864406779661,1.15,21.297781598744447,21.419457360064094,0.12167576131964708,0.0
9.694915254237287,1.0,5.9,0.1,6.711864406779661,1.34,21.29780196873038,21.419492622670344,0.12169065393996448,0.0
9.694915254237287,1.0,5.9,0.1,6.711864406779661,1.53,21.297822338734797,21.41952788542647,0.12170554669167188,0.0
9.694915254237287,1.0,5.9,0.1,6.711864406779661,1.72,21.297842708698894,21.419563148331342,0.12172043963244761,0.0
9.694915254237287,1.0,5.9,0.1,6.711864406779661,1.91,21.29786307852958,21.41959841134778,0.1217353328182007,0.0
9.694915254237287,1.0,5.9,0.1,6.711864406779661,2.1,21.29788344831199,21.419633672593505,0.1217502242815165,0.0
9.694915254237287,1.0,5.9,0.1,6.711864406779661,2.29,21.29790381807337,21.419668932300887,0.12176511422751801,0.0
9.694915254237287,1.0,5.9,0.1,6.711864406779661,2.4800000000000004,21.297924187687222,21.419704192103506,0.12178000441628356,0.0
9.694915254237287,1.0,5.9,0.1,6.711864406779661,2.6700000000000004,21.29794455730186,21.41973945205817,0.12179489475630945,0.0
9.694915254237287,1.0,5.9,0.1,6.711864406779661,2.8600000000000003,21.297964926847666,21.419774712151366,0.12180978530370012,0.0
9.694915254237287,1.0,5.9,0.1,6.711864406779661,3.0500000000000003,21.29798529635069,21.41980997237992,0.12182467602923097,0.0
9.694915254237287,1.0,5.9,0.1,6.711864406779661,3.24,21.298005665775957,21.419845232740684,0.1218395669647272,0.0
9.694915254237287,1.0,5.9,0.1,6.711864406779661,3.43,21.298026035121268,21.419880493234228,0.12185445811295992,0.0
9.694915254237287,1.0,5.9,0.1,6.711864406779661,3.62,21.29804640439307,21.419915753857577,0.12186934946450734,0.0
9.694915254237287,1.0,5.9,0.1,6.711864406779661,3.81,21.298066773655847,21.41995101462513,0.1218842409692833,0.0
9.694915254237287,1.0,5.9,0.1,6.711864406779661,4.0,21.298087142824578,21.41998627553064,0.12189913270606212,0.0
9.694915254237287,1.0,5.9,0.15,5.627118644067797,0.2,44.29403558125418,58.344279953009334,14.050244371755156,0.0
