D,eta,gap_cv,c_tree_diag_cv,tree_diag_gap_headroom,tree_diag_susceptibility,tree_diag_compressibility,tree_diag_pressure_fraction,tree_diag_screen,diag_dispersion_screen,eymh_loop_prefactor_diag,tree_diag_recon_residual,abs_mu_diff_vs_const
7.2,3.81,0.5397550802947837,0.5919357166095981,0.6494539377058276,0.3844349820208243,0.8498919539378137,0.27768366663176514,0.8498919539378137,0.6849169197612477,0.0438341509656,0.0,6.176218349063234e-05
8.0,3.81,0.5891268740470006,0.5580450177696549,0.6292763758083822,0.3511645463200127,0.8602919903020494,0.2598976914221387,0.8602919903020494,0.6824433298591859,0.0460056550726326,0.0,7.07084413380521e-05
8.8,3.81,0.1526414316992487,0.7386124109307508,0.8675724926231209,0.6407998104335643,0.780678468383528,0.39054112900234894,0.780678468383528,0.7271518079897107,0.0425742188286382,0.0,6.94463970618564e-06
9.6,3.81,0.1066533286499557,0.885161523640453,0.9036253487078326,0.7998543904623607,0.745386141812855,0.4443994995933465,0.745386141812855,0.7085581810424664,0.0391067708280397,0.0,9.059419880941277e-14
10.4,3.81,0.1910896609391989,0.9172112603075948,0.8395673581881982,0.7700606347169151,0.751633153801361,0.43504760210661964,0.751633153801361,0.6887057370179467,0.0406454635659966,0.0,6.1917606620776056e-06
11.2,3.81,0.263616892757297,0.9184677695499166,0.7913791005262146,0.7268561973287316,0.7609776702547114,0.4209129853737116,0.7609776702547114,0.676961860640142,0.0408548878530447,0.0,3.444050472506399e-06
12.0,3.81,0.324701506182844,0.8771174067923397,0.754887040841013,0.6621245636836124,0.7756543208688886,0.3983603745174232,0.7756543208688886,0.6739213281483513,0.0397447072862324,0.0,1.0299356519027913e-06
12.8,3.81,0.1142870052001219,0.791663076383987,0.897434857746011,0.7104660403374328,0.7646149266087295,0.41536401400712714,0.7646149266087295,0.7243429525595682,0.0372231467830867,0.0,3.864718440020273e-08
13.6,3.81,0.1152775579450587,0.6820474588601673,0.8966377857029043,0.6115495232566731,0.7877314265443395,0.3794791996344198,0.7877314265443395,0.74591044799117,0.0375173548146484,0.0,3.4221826000161576e-09
14.4,3.81,0.1959995823623919,0.6958667795845692,0.8361206933072295,0.5818286141957191,0.7950973139849287,0.3678202612939518,0.7950973139849287,0.7270340854607054,0.036287737867845,0.0,6.079542546743189e-10
15.2,3.81,0.2635129579283289,0.8192897873818173,0.791444198276852,0.648422148930815,0.7788714402453745,0.3933592795700961,0.7788714402453745,0.6929085644027914,0.0371173607960537,0.0,4.01268924331451e-11
16.0,3.81,0.3217878591111364,0.7857641869473085,0.7565510555320659,0.5944707250342819,0.7919389894428224,0.37283263700028135,0.7919389894428224,0.6888280848460663,0.0378400321687568,0.0,7.564249474406164e-12
16.8,3.81,0.3729068193667717,0.7792952368923434,0.7283815521152643,0.5676242742036777,0.7986914036168578,0.36209204178853355,0.7986914036168578,0.68164535405792,0.0367109109093178,0.0,2.9770682011864675e-12
17.6,3.81,0.2679119024066777,0.6787167217905434,0.7886983299879569,0.5353027450111023,0.8070547292918159,0.3486626639277137,0.8070547292918159,0.7167347272310843,0.0361985046360608,0.0,4.034350757563207e-12
18.4,3.81,0.20297833384972,0.5139240325215797,0.8312701666037846,0.42720971613590236,0.837059063454707,0.2993321242883288,0.837059063454707,0.7631803861321128,0.0360817095016701,0.0,4.034350757563207e-12
19.200000000000003,3.81,0.2685122027208125,0.5190615771644347,0.7883250928569038,0.4091892660166039,0.842394139420308,0.2903721138703185,0.842394139420308,0.7479421563376605,0.0350283196491397,0.0,4.034350757563207e-12
20.0,3.81,0.3261537967964966,0.0,0.7540603528909203,0.0,1.0,0.0,1.0,0.8683664853567993,5.409153402121938e-17,0.0,4.034350757563207e-12
4.0,4.0,0.0529284688818641,0.8923844641018234,0.9497321323849565,0.8475261999986313,0.7357066761483266,0.45873568667078124,0.7357066761483266,0.7169770641255117,0.0422255188388192,0.0,1.721127174114656e-07
4.8,4.0,0.3330127461264275,1.0287361397636623,0.7501803736730036,0.7717376617388274,0.751277342791726,0.4355823542078035,0.751277342791726,0.6507034965543269,0.0339711941555447,0.0,3.5676924010630273e-06
5.6,4.0,0.0489632309804584,1.1142323426971383,0.9533222618921611,1.0622224972134375,0.6963574717353446,0.5150862715583587,0.6963574717353446,0.6799110621401497,0.0438362773547051,0.0,7.632898508802555e-05
6.4,4.0,0.2368422574530327,1.0740746244993904,0.8085105388129687,0.8684006533793392,0.7315853409259203,0.46478288894230485,0.7315853409259203,0.6578211571872538,0.0443922262004283,0.0,0.0006464360367814947
7.2,4.0,0.5397550802947837,0.5919356695221963,0.6494539377058276,0.38443495143972584,0.849891963324542,0.27768365067635536,0.849891963324542,0.6849169273258905,0.043834150755106,0.0,6.176219062403732e-05
8.0,4.0,0.5891268740470006,0.5580450157968982,0.6292763758083822,0.35116454507860356,0.8602919906972544,0.2598976907421551,0.8602919906972544,0.68244333017269,0.046005655036419,0.0,7.070844134160481e-05
8.8,4.0,0.1526414316992487,0.7386124099816057,0.8675724926231209,0.6407998096101122,0.7806784685794237,0.3905411286964857,0.7806784685794237,0.7271518081721751,0.0425742188334823,0.0,6.944639605155345e-06
9.6,4.0,0.1066533286499557,0.8851615232300806,0.9036253487078326,0.7998543900915378,0.7453861418896407,0.4443994994788764,0.7453861418896407,0.7085581811154583,0.0391067708295821,0.0,1.1601830607332886e-13
10.4,4.0,0.1910896609391989,0.917211259637701,0.8395673581881982,0.7700606341544941,0.7516331539207733,0.4350476019271111,0.7516331539207733,0.6887057371273617,0.040645463568102,0.0,6.19176062710558e-06
11.2,4.0,0.263616892757297,0.9184677741127536,0.7913791005262146,0.7268562009396654,0.7609776694590923,0.4209129865846086,0.7609776694590923,0.6769618599323631,0.0408548878144199,0.0,3.444050559686662e-06
12.0,4.0,0.324701506182844,0.8771175005941602,0.754887040841013,0.662124634493391,0.7756543043466886,0.39836040014845453,0.7756543043466886,0.673921313793164,0.0397447071951647,0.0,1.0299361880017344e-06
12.8,4.0,0.1142870052001219,0.7916632387573583,0.897434857746011,0.7104661860569562,0.7646148940388587,0.4153640638139447,0.7646148940388587,0.7243429217051399,0.037223145141989,0.0,3.86471971001133e-08
13.6,4.0,0.1152775579450587,0.6820482667808319,0.8966377857029043,0.6115502476688688,0.7877312494967057,0.3794794785663589,0.7877312494967057,0.7459102803430662,0.0375173536557383,0.0,3.4221843999814993e-09
14.4,4.0,0.1959995823623919,0.6958606528090651,0.8361206933072295,0.5818234914719368,0.7950986014422978,0.36781821398450193,0.7950986014422978,0.7270352627070306,0.0362877349243176,0.0,6.079547818269677e-10
15.2,4.0,0.2635129579283289,0.8193010614035178,0.791444198276852,0.648431071689881,0.7788693322738224,0.3933625632433299,0.7788693322738224,0.6929066890849064,0.0371173830036175,0.0,4.012282541122512e-11
16.0,4.0,0.3217878591111364,0.7858388735956685,0.7565510555320659,0.5945272292969327,0.7919249575955531,0.3728548615372813,0.7919249575955531,0.6888158799532524,0.0378399102372316,0.0,7.570835694284021e-12
16.8,4.0,0.3729068193667717,0.7800413726494058,0.7283815521152643,0.5681677457244955,0.7985529925165542,0.3623131181428561,0.7985529925165542,0.681527226727333,0.0367178541503613,0.0,2.9932219937344877e-12
17.6,4.0,0.2679119024066777,0.6930149040286594,0.7886983299879569,0.5465796974641679,0.8041070089500265,0.353411918157442,0.8041070089500265,0.7141168954305324,0.0360686554366698,0.0,4.034350757563207e-12
18.4,4.0,0.20297833384972,0.5139240325215797,0.8312701666037846,0.42720971613590236,0.837059063454707,0.2993321242883288,0.837059063454707,0.7631803861321128,0.0360817095016701,0.0,4.034350757563207e-12
19.200000000000003,4.0,0.2685122027208125,0.5190615771644347,0.7883250928569038,0.4091892660166039,0.842394139420308,0.2903721138703185,0.842394139420308,0.7479421563376605,0.0350283196491397,0.0,4.034350757563207e-12
20.0,4.0,0.3261537967964966,0.0,0.7540603528909203,0.0,1.0,0.0,1.0,0.8683664853567993,5.409153402121938e-17,0.0,4.034350757563207e-12
