D,eta,mu_mumu_center,mu_mumu_min,mu_mumu_max,mu_mumu_half_width,mu_mumu_full_span,case_at_min,case_at_max
12.0,2.4800000000000004,0.037592438581343465,0.037581558835960927,0.037603349883993276,1.0895524016174551e-05,2.1791048032349103e-05,gamma_diag_plus,gamma_diag_minus
12.8,2.4800000000000004,0.0023379298996779097,0.002337647500584088,0.002338211539682495,2.8201954920350526e-07,5.640390984070105e-07,gamma_diag_minus,gamma_diag_plus
13.600000000000001,2.4800000000000004,0.00017664355954582714,0.00017661844319053315,0.00017666860865660927,2.5082733038058803e-08,5.0165466076117606e-08,gamma_diag_minus,gamma_diag_plus
14.4,2.4800000000000004,4.365517194007934e-05,4.3652898193769864e-05,4.3657439496836e-05,2.2706515330669626e-09,4.541303066133925e-09,gamma_diag_minus,gamma_diag_plus
15.200000000000001,2.4800000000000004,1.20646164011905e-05,1.2064221918316909e-05,1.2065011977612899e-05,3.9502964799513084e-10,7.900592959902617e-10,gamma_diag_plus,gamma_diag_minus
16.0,2.4800000000000004,1.7502632373327763e-06,1.750064238357787e-06,1.7504627960443938e-06,1.9927884330339826e-10,3.985576866067965e-10,gamma_diag_plus,gamma_diag_minus
16.8,2.4800000000000004,3.4920587766941513e-07,3.4913900401655796e-07,3.4927294203503056e-07,6.696900923630194e-11,1.339380184726039e-10,gamma_diag_plus,gamma_diag_minus
17.6,2.4800000000000004,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
18.4,2.4800000000000004,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
19.200000000000003,2.4800000000000004,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
20.0,2.4800000000000004,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
4.0,2.575,2.204543830733171,2.2045390482579075,2.204548617862766,4.7848024291585745e-06,9.569604858317149e-06,gamma_diag_plus,gamma_diag_minus
4.8,2.575,11.628083392687854,11.628000251211141,11.62816666311154,8.320595019917221e-05,0.00016641190039834441,gamma_diag_plus,gamma_diag_minus
5.6,2.575,52.98723472822851,52.98573929772555,52.988733251998184,0.0014969771363162465,0.002993954272632493,gamma_diag_plus,gamma_diag_minus
6.4,2.575,57.799369528291926,57.79548382335264,57.80326475966384,0.003890468155599791,0.007780936311199582,gamma_diag_plus,gamma_diag_minus
7.2,2.575,3.48445755563586,3.4841154241676042,3.484800578854515,0.0003425773434553303,0.0006851546869106606,gamma_diag_plus,gamma_diag_minus
8.0,2.575,2.318770671394754,2.3183264987259684,2.3192160105282404,0.00044475590113601804,0.0008895118022720361,gamma_diag_plus,gamma_diag_minus
8.8,2.575,1.5837709702592644,1.5837696954450247,1.583772241570348,1.273062661621971e-06,2.546125323243942e-06,gamma_diag_minus,gamma_diag_plus
9.600000000000001,2.575,0.9999999981885205,0.99999999818852,0.9999999981885205,2.220446049250313e-16,4.440892098500626e-16,legacy_zero_match,center_nonzero
10.4,2.575,0.49393770664628667,0.49388826907469896,0.4939872827924105,4.9506858855769e-05,9.9013717711538e-05,gamma_diag_plus,gamma_diag_minus
11.2,2.575,0.15086343270379687,0.150833416618048,0.15089353447792742,3.0058929939708046e-05,6.011785987941609e-05,gamma_diag_plus,gamma_diag_minus
12.0,2.575,0.03759243205832599,0.03758155231483449,0.03760334335907925,1.0895522122380402e-05,2.1791044244760804e-05,gamma_diag_plus,gamma_diag_minus
12.8,2.575,0.0023379225905213056,0.0023376401923104035,0.002338204229645343,2.820186674698001e-07,5.640373349396002e-07,gamma_diag_minus,gamma_diag_plus
13.600000000000001,2.575,0.00017664280547421805,0.0001766176892261674,0.0001766678544780439,2.5082625938250723e-08,5.0165251876501445e-08,gamma_diag_minus,gamma_diag_plus
14.4,2.575,4.364988113924209e-05,4.36476076685011e-05,4.365214842118042e-05,2.270376339658591e-09,4.540752679317182e-09,gamma_diag_minus,gamma_diag_plus
15.200000000000001,2.575,1.2065940216179644e-05,1.206554569002045e-05,1.2066335836007635e-05,3.9507299359245847e-10,7.901459871849169e-10,gamma_diag_plus,gamma_diag_minus
16.0,2.575,1.7549558964714736e-06,1.7547563639571073e-06,1.7551559902231878e-06,1.998131330402606e-10,3.996262660805212e-10,gamma_diag_plus,gamma_diag_minus
16.8,2.575,3.4842541692535067e-07,3.4835869273235135e-07,3.4849233140487297e-07,6.681933626080567e-11,1.3363867252161133e-10,gamma_diag_plus,gamma_diag_minus
17.6,2.575,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
18.4,2.575,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
19.200000000000003,2.575,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
20.0,2.575,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
4.0,2.6700000000000004,2.2196207655287057,2.2196159280616703,2.219625607703692,4.839821010849121e-06,9.679642021698243e-06,gamma_diag_plus,gamma_diag_minus
4.8,2.6700000000000004,11.63324054049912,11.633157329925517,11.633323880127321,8.327510090211376e-05,0.00016655020180422753,gamma_diag_plus,gamma_diag_minus
5.6,2.6700000000000004,52.98861154139882,52.98711602766983,52.9901101485692,0.0014970604496866713,0.0029941208993733426,gamma_diag_plus,gamma_diag_minus
6.4,2.6700000000000004,57.7994439741137,57.79555825622325,57.80333921846955,0.00389048112315038,0.00778096224630076,gamma_diag_plus,gamma_diag_minus
7.2,2.6700000000000004,3.4844577097696625,3.4841155782388284,3.484800733051071,0.0003425774061212028,0.0006851548122424056,gamma_diag_plus,gamma_diag_minus
8.0,2.6700000000000004,2.3187706699533277,2.318326497280272,2.3192160090911007,0.0004447559054143735,0.000889511810828747,gamma_diag_plus,gamma_diag_minus
8.8,2.6700000000000004,1.5837709687806312,1.583769693966392,1.5837722400917142,1.2730626611778817e-06,2.5461253223557634e-06,gamma_diag_minus,gamma_diag_plus
9.600000000000001,2.6700000000000004,0.999999999155321,0.9999999991553206,0.999999999155321,2.220446049250313e-16,4.440892098500626e-16,legacy_zero_match,center_nonzero
10.4,2.6700000000000004,0.4939377052157888,0.4938882676443557,0.4939872813617572,4.950685870072635e-05,9.90137174014527e-05,gamma_diag_plus,gamma_diag_minus
11.2,2.6700000000000004,0.15086343363268462,0.1508334175467528,0.1508935354069986,3.0058930122894845e-05,6.011786024578969e-05,gamma_diag_plus,gamma_diag_minus
12.0,2.6700000000000004,0.03759242690348152,0.03758154716148516,0.03760333820273531,1.089552062507465e-05,2.17910412501493e-05,gamma_diag_plus,gamma_diag_minus
12.8,2.6700000000000004,0.002337922846123168,0.0023376404478815966,0.0023382044852777945,2.8201869809894517e-07,5.640373961978903e-07,gamma_diag_minus,gamma_diag_plus
13.600000000000001,2.6700000000000004,0.00017664210380444767,0.00017661698765618775,0.00017666715270874987,2.5082526281056876e-08,5.016505256211375e-08,gamma_diag_minus,gamma_diag_plus
14.4,2.6700000000000004,4.365593166345183e-05,4.365365787757208e-05,4.365819925967107e-05,2.270691049495151e-09,4.541382098990302e-09,gamma_diag_minus,gamma_diag_plus
15.200000000000001,2.6700000000000004,1.2064945266186772e-05,1.2064550772560055e-05,1.20653408533921e-05,3.950404160225985e-10,7.90080832045197e-10,gamma_diag_plus,gamma_diag_minus
16.0,2.6700000000000004,1.7510553357364049e-06,1.7508562467025225e-06,1.75125498476023e-06,1.9936902885370337e-10,3.9873805770740674e-10,gamma_diag_plus,gamma_diag_minus
16.8,2.6700000000000004,3.466030335439365e-07,3.4653665834115007e-07,3.466695980379827e-07,6.646984841631353e-11,1.3293969683262707e-10,gamma_diag_plus,gamma_diag_minus
17.6,2.6700000000000004,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
18.4,2.6700000000000004,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
19.200000000000003,2.6700000000000004,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
20.0,2.6700000000000004,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
4.0,2.765,2.2347353121881444,2.2347304192737467,2.234740209864553,4.895295403040123e-06,9.790590806080246e-06,gamma_diag_plus,gamma_diag_minus
4.8,2.765,11.638398118087688,11.63831483837778,11.638481526959882,8.33442910508353e-05,0.0001666885821016706,gamma_diag_plus,gamma_diag_minus
5.6,2.765,52.989988340718504,52.98849274376096,52.991487031292095,0.0014971437655688646,0.0029942875311377293,gamma_diag_plus,gamma_diag_minus
6.4,2.765,57.79951841964396,57.79563268880238,57.80341367698376,0.0038904940906903107,0.007780988181380621,gamma_diag_plus,gamma_diag_minus
7.2,2.765,3.4844578639025574,3.4841157323091423,3.484800887246718,0.00034257746878796347,0.0006851549375759269,gamma_diag_plus,gamma_diag_minus
8.0,2.765,2.3187706685427605,2.3183264958654264,2.319216007684825,0.00044475590969939027,0.0008895118193987805,gamma_diag_plus,gamma_diag_minus
8.8,2.765,1.5837709677771339,1.5837696929628953,1.5837722390882165,1.2730626606227702e-06,2.5461253212455404e-06,gamma_diag_minus,gamma_diag_plus
9.600000000000001,2.765,0.9999999977946218,0.9999999977946216,0.9999999977946218,1.1102230246251565e-16,2.220446049250313e-16,gamma_diag_minus,center_nonzero
10.4,2.765,0.4939377051615027,0.49388826759006427,0.4939872813074766,4.9506858706166446e-05,9.901371741233289e-05,gamma_diag_plus,gamma_diag_minus
11.2,2.765,0.15086343583831713,0.1508334197519493,0.15089353761306826,3.005893055947617e-05,6.011786111895234e-05,gamma_diag_plus,gamma_diag_minus
12.0,2.765,0.037592421235553564,0.037581541495200335,0.03760333253315946,1.0895518979561064e-05,2.1791037959122128e-05,gamma_diag_plus,gamma_diag_minus
12.8,2.765,0.0023379248498664063,0.0023376424513826986,0.0023382064892625174,2.8201893990942306e-07,5.640378798188461e-07,gamma_diag_minus,gamma_diag_plus
13.600000000000001,2.765,0.0001766431144560389,0.00017661799816404245,0.00017666816350369287,2.5082669825209677e-08,5.0165339650419354e-08,gamma_diag_minus,gamma_diag_plus
14.4,2.765,4.365074027217282e-05,4.3648466756683725e-05,4.365300759873746e-05,2.2704210268671688e-09,4.5408420537343375e-09,gamma_diag_minus,gamma_diag_plus
15.200000000000001,2.765,1.2064018812151886e-05,1.2063624348818002e-05,1.206441436898042e-05,3.9501008120963564e-10,7.900201624192713e-10,gamma_diag_plus,gamma_diag_minus
16.0,2.765,1.7553965128862635e-06,1.7551969302753095e-06,1.7555966568754743e-06,1.9986330008243309e-10,3.9972660016486617e-10,gamma_diag_plus,gamma_diag_minus
16.8,2.765,3.463380328400298e-07,3.462717083854302e-07,3.4640454644116383e-07,6.64190278668082e-11,1.328380557336164e-10,gamma_diag_plus,gamma_diag_minus
17.6,2.765,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
18.4,2.765,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
19.200000000000003,2.765,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
20.0,2.765,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
4.0,2.8600000000000003,2.249886894856474,2.2498819460384674,2.249891848491001,4.951226266758368e-06,9.902452533516737e-06,gamma_diag_plus,gamma_diag_minus
4.8,2.8600000000000003,11.643556124018971,11.643472775133366,11.643639602174634,8.341352063379048e-05,0.00016682704126758097,gamma_diag_plus,gamma_diag_minus
5.6,2.8600000000000003,52.99136512618422,52.989869445995645,52.99286390016348,0.0014972270839166413,0.0029944541678332826,gamma_diag_plus,gamma_diag_minus
6.4,2.8600000000000003,57.799592864902806,57.79570712111013,57.80348813522652,0.003890507058198267,0.007781014116396534,gamma_diag_plus,gamma_diag_minus
7.2,2.8600000000000003,3.4844580180200917,3.4841158863640986,3.484801041427004,0.00034257753145272574,0.0006851550629054515,gamma_diag_plus,gamma_diag_minus
8.0,2.8600000000000003,2.3187706671556825,2.318326494474062,2.3192160063020464,0.0004447559139921786,0.0008895118279843572,gamma_diag_plus,gamma_diag_minus
8.8,2.8600000000000003,1.583770966653411,1.5837696918391715,1.583772237964493,1.2730626607337925e-06,2.546125321467585e-06,gamma_diag_minus,gamma_diag_plus
9.600000000000001,2.8600000000000003,0.999999998710278,0.9999999987102778,0.9999999987102783,2.7755575615628914e-16,5.551115123125783e-16,gamma_diag_minus,mu_low_plus
10.4,2.8600000000000003,0.4939377035946258,0.49388826602335445,0.49398727974043244,4.9506858538994614e-05,9.901371707798923e-05,gamma_diag_plus,gamma_diag_minus
11.2,2.8600000000000003,0.15086343980474592,0.15083342371757932,0.15089354158029808,3.0058931359377983e-05,6.0117862718755966e-05,gamma_diag_plus,gamma_diag_minus
12.0,2.8600000000000003,0.03759243779730321,0.037581558052154525,0.037603349099718436,1.0895523781955657e-05,2.1791047563911314e-05,gamma_diag_plus,gamma_diag_minus
12.8,2.8600000000000003,0.0023379265044906057,0.0023376441058069407,0.002338208144086137,2.8201913959821287e-07,5.640382791964257e-07,gamma_diag_minus,gamma_diag_plus
13.600000000000001,2.8600000000000003,0.00017664228799600518,0.00017661717182154108,0.00017666733692644137,2.5082552450146557e-08,5.0165104900293115e-08,gamma_diag_minus,gamma_diag_plus
14.4,2.8600000000000003,4.3655231484869665e-05,4.365295773546037e-05,4.365749904471769e-05,2.2706546286606767e-09,4.541309257321353e-09,gamma_diag_minus,gamma_diag_plus
15.200000000000001,2.8600000000000003,1.2064866323269535e-05,1.2064471832224004e-05,1.2065261907886531e-05,3.950378312634435e-10,7.90075662526887e-10,gamma_diag_plus,gamma_diag_minus
16.0,2.8600000000000003,1.7517390255464878e-06,1.7515398587794004e-06,1.7519387525221633e-06,1.9944687138145582e-10,3.9889374276291163e-10,gamma_diag_plus,gamma_diag_minus
16.8,2.8600000000000003,3.524978983278653e-07,3.524303942461957e-07,3.525655949201731e-07,6.760033698869894e-11,1.3520067397739788e-10,gamma_diag_plus,gamma_diag_minus
17.6,2.8600000000000003,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
18.4,2.8600000000000003,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
19.200000000000003,2.8600000000000003,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
20.0,2.8600000000000003,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
4.0,2.955,2.265074933572472,2.2650699283939955,2.2650799436224225,5.0076142135146995e-06,1.0015228427029399e-05,gamma_diag_plus,gamma_diag_minus
4.8,2.955,11.648714556858431,11.648631138757695,11.648798104337017,8.348278966074929e-05,0.00016696557932149858,gamma_diag_plus,gamma_diag_minus
5.6,2.955,52.992741897793195,52.991246134371124,52.994240755180684,0.0014973104047797392,0.0029946208095594784,gamma_diag_plus,gamma_diag_minus
6.4,2.955,57.79966730991623,57.79578155317244,57.803562593223916,0.0038905200257381978,0.0077810400514763955,gamma_diag_plus,gamma_diag_minus
7.2,2.955,3.4844581721235612,3.484116040404991,3.48480119559322,0.0003425775941143794,0.0006851551882287588,gamma_diag_plus,gamma_diag_minus
8.0,2.955,2.3187706657273073,2.3183264930414147,2.3192160048779553,0.000444755918270312,0.000889511836540624,gamma_diag_plus,gamma_diag_minus
8.8,2.955,1.583770965133039,1.583769690318801,1.5837722364441207,1.273062659845614e-06,2.546125319691228e-06,gamma_diag_minus,gamma_diag_plus
9.600000000000001,2.955,0.9999999974514016,0.9999999974514012,0.9999999974514017,2.220446049250313e-16,4.440892098500626e-16,gamma_diag_minus,kappa_diag_plus
10.4,2.955,0.49393769688597494,0.4938882593153745,0.4939872730311086,4.9506857867059884e-05,9.901371573411977e-05,gamma_diag_plus,gamma_diag_minus
11.2,2.955,0.1508634380635203,0.15083342197671365,0.15089353983871157,3.0058930998957956e-05,6.011786199791591e-05,gamma_diag_plus,gamma_diag_minus
12.0,2.955,0.037592432143808766,0.037581552400298854,0.03760334344458047,1.0895522140806635e-05,2.179104428161327e-05,gamma_diag_plus,gamma_diag_minus
12.8,2.955,0.002337928226496493,0.0023376458276047354,0.002338209866299557,2.8201934741092956e-07,5.640386948218591e-07,gamma_diag_minus,gamma_diag_plus
13.600000000000001,2.955,0.0001766432277392595,0.00017661811143114382,0.00017666827680298954,2.5082685922860775e-08,5.016537184572155e-08,gamma_diag_minus,gamma_diag_plus
14.4,2.955,4.365171158286688e-05,4.364943801678718e-05,4.365397895988439e-05,2.2704715486047055e-09,4.540943097209411e-09,gamma_diag_minus,gamma_diag_plus
15.200000000000001,2.955,1.2064001994916099e-05,1.2063607532132029e-05,1.2064397551193283e-05,3.950095306272085e-10,7.90019061254417e-10,gamma_diag_plus,gamma_diag_minus
16.0,2.955,1.7498594380486159e-06,1.7496604849842317e-06,1.7500589507204934e-06,1.9923286813082587e-10,3.9846573626165174e-10,gamma_diag_plus,gamma_diag_minus
16.8,2.955,3.520707484628065e-07,3.520033261812258e-07,3.5213836302174526e-07,6.751842025973407e-11,1.3503684051946815e-10,gamma_diag_plus,gamma_diag_minus
17.6,2.955,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
18.4,2.955,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
19.200000000000003,2.955,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
20.0,2.955,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
4.0,3.0500000000000003,2.2802988443592582,2.28029378236289,2.2803039112825054,5.064459807746502e-06,1.0128919615493004e-05,gamma_diag_plus,gamma_diag_minus
4.8,3.0500000000000003,11.653873415170883,11.653789927815625,11.653957032011876,8.355209812549447e-05,0.00016710419625098893,gamma_diag_plus,gamma_diag_minus
5.6,3.0500000000000003,52.994118655551766,52.99262280889368,52.995617596349895,0.0014973937281084204,0.002994787456216841,gamma_diag_plus,gamma_diag_minus
6.4,3.0500000000000003,57.799741754631,57.79585598493605,57.80363705092264,0.003890532993295892,0.007781065986591784,gamma_diag_plus,gamma_diag_minus
7.2,3.0500000000000003,3.484458326247739,3.4841161944665906,3.4848013497801515,0.0003425776567804739,0.0006851553135609478,gamma_diag_plus,gamma_diag_minus
8.0,3.0500000000000003,2.3187706643220802,2.318326491631908,2.3192160034770204,0.000444755922556217,0.000889511845112434,gamma_diag_plus,gamma_diag_minus
8.8,3.0500000000000003,1.583770963831885,1.5837696890176471,1.5837722351429657,1.2730626592905026e-06,2.546125318581005e-06,gamma_diag_minus,gamma_diag_plus
9.600000000000001,3.0500000000000003,0.9999999963891527,0.9999999963891525,0.9999999963891529,2.220446049250313e-16,4.440892098500626e-16,mu_low_plus,mu_low_minus
10.4,3.0500000000000003,0.49393770241046,0.49388826483930676,0.4939872785561478,4.950685842053382e-05,9.901371684106763e-05,gamma_diag_plus,gamma_diag_minus
11.2,3.0500000000000003,0.15086344171370153,0.15083342562615953,0.15089354348963024,3.005893173535501e-05,6.011786347071002e-05,gamma_diag_plus,gamma_diag_minus
12.0,3.0500000000000003,0.037592426756863855,0.037581547014915374,0.0376033380560696,1.0895520577113016e-05,2.1791041154226032e-05,gamma_diag_plus,gamma_diag_minus
12.8,3.0500000000000003,0.002337928274804906,0.0023376458759074943,0.00233820991461361,2.8201935305788815e-07,5.640387061157763e-07,gamma_diag_minus,gamma_diag_plus
13.600000000000001,3.0500000000000003,0.00017664258431117965,0.0001766174680945714,0.0001766676332836473,2.508259453793977e-08,5.016518907587954e-08,gamma_diag_minus,gamma_diag_plus
14.4,3.0500000000000003,4.365589285421948e-05,4.365361907036258e-05,4.365816044842135e-05,2.2706890293825582e-09,4.5413780587651165e-09,gamma_diag_minus,gamma_diag_plus
15.200000000000001,3.0500000000000003,1.2065141417114793e-05,1.2064746917074336e-05,1.2065537010751648e-05,3.950468386558503e-10,7.900936773117006e-10,gamma_diag_plus,gamma_diag_minus
16.0,3.0500000000000003,1.7523395663596912e-06,1.7521403313131568e-06,1.7525393618068678e-06,1.9951524685552614e-10,3.9903049371105227e-10,gamma_diag_plus,gamma_diag_minus
16.8,3.0500000000000003,3.4682060797043893e-07,3.4675419110169685e-07,3.468872142492656e-07,6.65115737843763e-11,1.330231475687526e-10,gamma_diag_plus,gamma_diag_minus
17.6,3.0500000000000003,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
18.4,3.0500000000000003,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
19.200000000000003,3.0500000000000003,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
20.0,3.0500000000000003,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
4.0,3.145,2.2955580393157105,2.29555292004351,2.2955631635706406,5.121763565263393e-06,1.0243527130526786e-05,gamma_diag_plus,gamma_diag_minus
4.8,3.145,11.659032697521,11.658949140871801,11.659116383763863,8.362144603069055e-05,0.0001672428920613811,gamma_diag_plus,gamma_diag_minus
5.6,3.145,52.99549539944356,52.99399946954701,52.996994423654904,0.0014974770539453175,0.002994954107890635,gamma_diag_plus,gamma_diag_minus
6.4,3.145,57.799816199094906,57.79593041644883,57.8037115083705,0.00389054596083227,0.00778109192166454,gamma_diag_plus,gamma_diag_minus
7.2,3.145,3.4844584803584095,3.484116348514683,3.4848015039535696,0.0003425777194432378,0.0006851554388864756,gamma_diag_plus,gamma_diag_minus
8.0,3.145,2.318770662941594,2.3183264902471374,2.319216002100833,0.00044475592684767307,0.0008895118536953461,gamma_diag_plus,gamma_diag_minus
8.8,3.145,1.5837709622104745,1.583769687396238,1.583772233521555,1.2730626585133464e-06,2.546125317026693e-06,gamma_diag_minus,gamma_diag_plus
9.600000000000001,3.145,0.9999999973438431,0.9999999973438429,0.9999999973438434,2.220446049250313e-16,4.440892098500626e-16,gamma_diag_minus,mu_low_minus
10.4,3.145,0.4939377013240412,0.49388826375300626,0.4939872774696103,4.950685830201751e-05,9.901371660403502e-05,gamma_diag_plus,gamma_diag_minus
11.2,3.145,0.15086344346315733,0.15083342737526986,0.15089354523943246,3.0058932081300505e-05,6.011786416260101e-05,gamma_diag_plus,gamma_diag_minus
12.0,3.145,0.037592422623552044,0.03758154288280234,0.03760333392155557,1.0895519376614982e-05,2.1791038753229963e-05,gamma_diag_plus,gamma_diag_minus
12.8,3.145,0.00233792233943747,0.002337639941257026,0.002338203978531134,2.820186370538092e-07,5.640372741076184e-07,gamma_diag_minus,gamma_diag_plus
13.600000000000001,3.145,0.00017664199534188766,0.00017661687920904245,0.00017666704423081658,2.508251088706654e-08,5.016502177413308e-08,gamma_diag_minus,gamma_diag_plus
14.4,3.145,4.365156394828793e-05,4.3649290389899716e-05,4.365383131763489e-05,2.270463867587967e-09,4.540927735175934e-09,gamma_diag_minus,gamma_diag_plus
15.200000000000001,3.145,1.2064320975512018e-05,1.2063926502298028e-05,1.206471654224803e-05,3.9501997500084594e-10,7.900399500016919e-10,gamma_diag_plus,gamma_diag_minus
16.0,3.145,1.750556154142598e-06,1.7503571218639639e-06,1.7507557462515347e-06,1.9931219378542275e-10,3.986243875708455e-10,gamma_diag_plus,gamma_diag_minus
16.8,3.145,3.453305006713287e-07,3.452643691612379e-07,3.4539682077770776e-07,6.622580823493826e-11,1.3245161646987653e-10,gamma_diag_plus,gamma_diag_minus
17.6,3.145,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
18.4,3.145,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
19.200000000000003,3.145,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
20.0,3.145,5.455700779212423e-08,5.361672046099409e-08,5.5522248782164476e-08,9.527641605851941e-10,1.9055283211703883e-09,mu_low_minus,mu_low_plus
4.0,3.24,2.3108519267087746,2.310846749702336,2.310857108754243,5.179525953469266e-06,1.0359051906938532e-05,gamma_diag_plus,gamma_diag_minus
4.8,3.24,11.664192402472896,11.664108776490368,11.664276158157097,8.369083336479122e-05,0.00016738166672958243,gamma_diag_plus,gamma_diag_minus
5.6,3.24,52.9968721294759,52.99537611633839,52.998371237102916,0.0014975603822620087,0.0029951207645240174,gamma_diag_plus,gamma_diag_minus
6.4,3.24,57.79989064329195,57.79600484769476,57.8037859655515,0.003890558928368648,0.007781117856737296,gamma_diag_plus,gamma_diag_minus
7.2,3.24,3.48445863447509,3.4841165025687864,3.484801658133,0.00034257778210688983,0.0006851555642137797,gamma_diag_plus,gamma_diag_minus
8.0,3.24,2.3187706615785544,2.3183264888798045,2.319216000742098,0.00044475593114667866,0.0008895118622933573,gamma_diag_plus,gamma_diag_minus
8.8,3.24,1.5837709609461321,1.5837696861318953,1.5837722322572116,1.2730626581802795e-06,2.546125316360559e-06,gamma_diag_minus,gamma_diag_plus
9.600000000000001,3.24,0.9999999967982288,0.9999999967982284,0.9999999967982288,2.220446049250313e-16,4.440892098500626e-16,gamma_diag_minus,center_nonzero
10.4,3.24,0.4939377013918233,0.4938882638207721,0.49398727753740895,4.9506858318421054e-05,9.901371663684211e-05,gamma_diag_plus,gamma_diag_minus
11.2,3.24,0.1508634316723995,0.1508334155868644,0.1508935334463155,3.0058929725559902e-05,6.0117859451119804e-05,gamma_diag_plus,gamma_diag_minus
12.0,3.24,0.037592441684961016,0.037581561938683956,0.037603352988507914,1.0895524911978816e-05,2.179104982395763e-05,gamma_diag_plus,gamma_diag_minus
12.8,3.24,0.0023379240642784063,0.0023376416658895324,0.0023382057035799394,2.8201884520349593e-07,5.640376904069919e-07,gamma_diag_minus,gamma_diag_plus
