peak2,center2_D,sigma2_D,D,eta,target_mu,mu_new,delta_mu,extra_refamp2_beta
0.75,6.1,0.16,6.169491525423729,3.62,86.95687440455882,76.69396829570988,-10.262906108848938,0.682495130316031
0.75,6.1,0.16,6.169491525423729,3.81,86.95742175137232,76.69665245311987,-10.260769298252455,0.682495130316031
0.75,6.1,0.16,6.169491525423729,4.0,86.95796909219014,76.69933681045758,-10.25863228173256,0.682495130316031
0.75,6.1,0.16,6.4406779661016955,0.2,53.17603232822576,76.52620899316935,23.35017666494359,0.07773048260333779
0.75,6.1,0.16,6.4406779661016955,0.39,53.1761539878905,76.52640795752998,23.350253969639482,0.07773048260333779
0.75,6.1,0.16,6.4406779661016955,0.5800000000000001,53.17627564694484,76.52660692332898,23.350331276384146,0.07773048260333779
0.75,6.1,0.16,6.4406779661016955,0.77,53.176397305291836,76.52680588571826,23.350408580426425,0.07773048260333779
0.75,6.1,0.16,6.4406779661016955,0.96,53.17651896289371,76.52700484873297,23.350485885839262,0.07773048260333779
0.75,6.1,0.16,6.4406779661016955,1.15,53.17664061967282,76.5272038056479,23.350563185975084,0.07773048260333779
0.75,6.1,0.16,6.4406779661016955,1.34,53.17676227557025,76.52740276181567,23.350640486245418,0.07773048260333779
0.75,6.1,0.16,6.4406779661016955,1.53,53.1768839308222,76.52760171919716,23.350717788374965,0.07773048260333779
0.75,6.1,0.16,6.4406779661016955,1.72,53.17700558523319,76.52780067784458,23.350795092611392,0.07773048260333779
0.75,6.1,0.16,6.4406779661016955,1.91,53.17712723881674,76.52799963772478,23.350872398908038,0.07773048260333779
0.75,6.1,0.16,6.4406779661016955,2.1,53.17724889163355,76.52819858827921,23.350949696645657,0.07773048260333779
0.75,6.1,0.16,6.4406779661016955,2.29,53.17737054371819,76.52839753070245,23.35102698698426,0.07773048260333779
0.75,6.1,0.16,6.4406779661016955,2.4800000000000004,53.1774921949914,76.5285964743028,23.3511042793114,0.07773048260333779
0.75,6.1,0.16,6.4406779661016955,2.6700000000000004,53.17761384546962,76.52879541915877,23.351181573689146,0.07773048260333779
0.75,6.1,0.16,6.4406779661016955,2.8600000000000003,53.177735495178766,76.5289943652834,23.35125887010463,0.07773048260333779
0.75,6.1,0.16,6.4406779661016955,3.0500000000000003,53.177857144103946,76.5291933126346,23.351336168530658,0.07773048260333779
0.75,6.1,0.16,6.4406779661016955,3.24,53.17797879225753,76.52939226125218,23.351413468994657,0.07773048260333779
0.75,6.1,0.16,6.4406779661016955,3.43,53.178100439580184,76.52959121110125,23.351490771521064,0.07773048260333779
0.75,6.1,0.16,6.4406779661016955,3.62,53.1782220861386,76.52979016220718,23.35156807606858,0.07773048260333779
0.75,6.1,0.16,6.4406779661016955,3.81,53.17834373193131,76.5299891145433,23.35164538261199,0.07773048260333779
0.75,6.1,0.16,6.4406779661016955,4.0,53.178465376946676,76.53018806816392,23.351722691217248,0.07773048260333779
0.75,6.1,0.16,6.711864406779661,0.2,24.022491636014024,21.083581910671516,-2.9389097253425085,0.0005005748569183097
0.75,6.1,0.16,6.711864406779661,0.39,24.022510691807305,21.083621813217817,-2.9388888785894878,0.0005005748569183097
0.75,6.1,0.16,6.711864406779661,0.5800000000000001,24.02252974733178,21.08366171599616,-2.9388680313356197,0.0005005748569183097
0.75,6.1,0.16,6.711864406779661,0.77,24.022548802487066,21.08370161785824,-2.938847184628827,0.0005005748569183097
0.75,6.1,0.16,6.711864406779661,0.96,24.022567857789728,21.08374151979462,-2.9388263379951063,0.0005005748569183097
0.75,6.1,0.16,6.711864406779661,1.15,24.022586912972304,21.083781420399983,-2.938805492572321,0.0005005748569183097
0.75,6.1,0.16,6.711864406779661,1.34,24.02260596800885,21.083821320738814,-2.9387846472700367,0.0005005748569183097
0.75,6.1,0.16,6.711864406779661,1.53,24.022625023057742,21.08386122127883,-2.9387638017789115,0.0005005748569183097
0.75,6.1,0.16,6.711864406779661,1.72,24.0226440780572,21.083901122024052,-2.938742956033149,0.0005005748569183097
0.75,6.1,0.16,6.711864406779661,1.91,24.022663132903386,21.083941022939136,-2.9387221099642495,0.0005005748569183097
0.75,6.1,0.16,6.711864406779661,2.1,24.02268218768798,21.083980921828225,-2.9387012658597556,0.0005005748569183097
0.75,6.1,0.16,6.711864406779661,2.29,24.02270124244546,21.084020818957992,-2.938680423487469,0.0005005748569183097
0.75,6.1,0.16,6.711864406779661,2.4800000000000004,24.022720297033377,21.084060716241197,-2.93865958079218,0.0005005748569183097
0.75,6.1,0.16,6.711864406779661,2.6700000000000004,24.0227393516132,21.084100613727166,-2.938638737886034,0.0005005748569183097
0.75,6.1,0.16,6.711864406779661,2.8600000000000003,24.022758406111414,21.084140511408215,-2.9386178947031993,0.0005005748569183097
0.75,6.1,0.16,6.711864406779661,3.0500000000000003,24.022777460554764,21.084180409278318,-2.938597051276446,0.0005005748569183097
0.75,6.1,0.16,6.711864406779661,3.24,24.022796514904933,21.084220307335567,-2.9385762075693656,0.0005005748569183097
0.75,6.1,0.16,6.711864406779661,3.43,24.022815569163555,21.084260205585256,-2.938555363578299,0.0005005748569183097
0.75,6.1,0.16,6.711864406779661,3.62,24.022834623332585,21.08430010401841,-2.9385345193141745,0.0005005748569183097
0.75,6.1,0.16,6.711864406779661,3.81,24.022853677482853,21.084340002647025,-2.9385136748358285,0.0005005748569183097
0.75,6.1,0.16,6.711864406779661,4.0,24.02287273152609,21.08437990147364,-2.93849283005245,0.0005005748569183097
1.0,5.95,0.08,5.898305084745763,0.2,90.79702562735869,63.343213279213046,-27.453812348145647,0.8115750136330694
1.0,5.95,0.08,5.898305084745763,0.39,90.79862216474444,63.346190454874794,-27.45243170986965,0.8115750136330694
1.0,5.95,0.08,5.898305084745763,0.5800000000000001,90.80021867571749,63.34916792531356,-27.45105075040393,0.8115750136330694
1.0,5.95,0.08,5.898305084745763,0.77,90.80181516046262,63.35214512163115,-27.44967003883147,0.8115750136330694
1.0,5.95,0.08,5.898305084745763,0.96,90.80341161896216,63.355122545809984,-27.448289073152175,0.8115750136330694
1.0,5.95,0.08,5.898305084745763,1.15,90.80500805110192,63.35809938612429,-27.446908664977634,0.8115750136330694
1.0,5.95,0.08,5.898305084745763,1.34,90.8066044569945,63.3610762868139,-27.44552817018061,0.8115750136330694
1.0,5.95,0.08,5.898305084745763,1.53,90.80820083658355,63.3640534822069,-27.444147354376653,0.8115750136330694
1.0,5.95,0.08,5.898305084745763,1.72,90.80979718986694,63.367030972357426,-27.442766217509515,0.8115750136330694
1.0,5.95,0.08,5.898305084745763,1.91,90.81139351683984,63.37000875730973,-27.44138475953011,0.8115750136330694
1.0,5.95,0.08,5.898305084745763,2.1,90.81298981754493,63.37298558177367,-27.440004235771262,0.8115750136330694
1.0,5.95,0.08,5.898305084745763,2.29,90.81458609192988,63.37596157095599,-27.438624520973896,0.8115750136330694
1.0,5.95,0.08,5.898305084745763,2.4800000000000004,90.81618234001765,63.37893785461459,-27.437244485403056,0.8115750136330694
1.0,5.95,0.08,5.898305084745763,2.6700000000000004,90.81777856178608,63.38191443278904,-27.435864128997046,0.8115750136330694
1.0,5.95,0.08,5.898305084745763,2.8600000000000003,90.8193747572609,63.384891305534396,-27.434483451726507,0.8115750136330694
1.0,5.95,0.08,5.898305084745763,3.0500000000000003,90.82097092640565,63.38786847289044,-27.43310245351521,0.8115750136330694
1.0,5.95,0.08,5.898305084745763,3.24,90.82256706925467,63.39084593491071,-27.431721134343967,0.8115750136330694
1.0,5.95,0.08,5.898305084745763,3.43,90.8241631857692,63.3938236916276,-27.43033949414159,0.8115750136330694
1.0,5.95,0.08,5.898305084745763,3.62,90.82575927598117,63.39680174310525,-27.42895753287592,0.8115750136330694
1.0,5.95,0.08,5.898305084745763,3.81,90.82735533987562,63.39978008938358,-27.42757525049204,0.8115750136330694
1.0,5.95,0.08,5.898305084745763,4.0,90.82895137743073,63.4027587305057,-27.426192646925024,0.8115750136330694
1.0,5.95,0.08,6.169491525423729,0.2,86.94702113806258,72.21750847339808,-14.729512664664497,0.023195629878070473
1.0,5.95,0.08,6.169491525423729,0.39,86.94756859275853,72.22003749387044,-14.727531098888093,0.023195629878070473
1.0,5.95,0.08,6.169491525423729,0.5800000000000001,86.94811604148249,72.22256670281202,-14.725549338670476,0.023195629878070473
1.0,5.95,0.08,6.169491525423729,0.77,86.94866348396428,72.22509564187128,-14.723567842093004,0.023195629878070473
1.0,5.95,0.08,6.169491525423729,0.96,86.9492109206282,72.22762471555474,-14.721586205073464,0.023195629878070473
1.0,5.95,0.08,6.169491525423729,1.15,86.94975835121514,72.23015327005636,-14.719605081158775,0.023195629878070473
1.0,5.95,0.08,6.169491525423729,1.34,86.95030577588408,72.23268182427698,-14.717623951607095,0.023195629878070473
1.0,5.95,0.08,6.169491525423729,1.53,86.95085319449171,72.23521056684442,-14.715642627647298,0.023195629878070473
1.0,5.95,0.08,6.169491525423729,1.72,86.95140060719876,72.2377394978556,-14.713661109343164,0.023195629878070473
1.0,5.95,0.08,6.169491525423729,1.91,86.95194801392257,72.24026861727936,-14.71167939664322,0.023195629878070473
1.0,5.95,0.08,6.169491525423729,2.1,86.952495414569,72.24279691435011,-14.709698500218892,0.023195629878070473
1.0,5.95,0.08,6.169491525423729,2.29,86.95304280930395,72.24532449002807,-14.707718319275884,0.023195629878070473
1.0,5.95,0.08,6.169491525423729,2.4800000000000004,86.9535901979959,72.24785225389091,-14.705737944104982,0.023195629878070473
1.0,5.95,0.08,6.169491525423729,2.6700000000000004,86.95413758073872,72.25038020598811,-14.703757374750609,0.023195629878070473
1.0,5.95,0.08,6.169491525423729,2.8600000000000003,86.95468495748898,72.25290834633226,-14.701776611156717,0.023195629878070473
1.0,5.95,0.08,6.169491525423729,3.0500000000000003,86.9552323282378,72.2554366749407,-14.699795653297102,0.023195629878070473
1.0,5.95,0.08,6.169491525423729,3.24,86.9557796930088,72.25796519184878,-14.69781450116001,0.023195629878070473
1.0,5.95,0.08,6.169491525423729,3.43,86.95632705178399,72.26049389706449,-14.695833154719494,0.023195629878070473
1.0,5.95,0.08,6.169491525423729,3.62,86.95687440455882,72.26302279062182,-14.693851613937,0.023195629878070473
1.0,5.95,0.08,6.169491525423729,3.81,86.95742175137232,72.26555187253533,-14.691869878836997,0.023195629878070473
1.0,5.95,0.08,6.169491525423729,4.0,86.95796909219014,72.26808114282586,-14.689887949364277,0.023195629878070473
1.0,5.95,0.08,6.4406779661016955,0.2,53.17603232822576,75.98182894419557,22.80579661596981,6.776838180115386e-09
1.0,5.95,0.08,6.4406779661016955,0.39,53.1761539878905,75.98202649319502,22.80587250530452,6.776838180115386e-09
1.0,5.95,0.08,6.4406779661016955,0.5800000000000001,53.17627564694484,75.98222404362255,22.805948396677714,6.776838180115386e-09
1.0,5.95,0.08,6.4406779661016955,0.77,53.176397305291836,75.98242159066461,22.80602428537278,6.776838180115386e-09
1.0,5.95,0.08,6.4406779661016955,0.96,53.17651896289371,75.98261913832769,22.806100175433983,6.776838180115386e-09
1.0,5.95,0.08,6.4406779661016955,1.15,53.17664061967282,75.98281667993437,22.806176060261556,6.776838180115386e-09
1.0,5.95,0.08,6.4406779661016955,1.34,53.17676227557025,75.9830142207992,22.806251945228958,6.776838180115386e-09
1.0,5.95,0.08,6.4406779661016955,1.53,53.1768839308222,75.98321176286915,22.806327832046946,6.776838180115386e-09
1.0,5.95,0.08,6.4406779661016955,1.72,53.17700558523319,75.98340930619595,22.806403720962763,6.776838180115386e-09
1.0,5.95,0.08,6.4406779661016955,1.91,53.17712723881674,75.98360685074681,22.806479611930072,6.776838180115386e-09
1.0,5.95,0.08,6.4406779661016955,2.1,53.17724889163355,75.98380438603824,22.80655549440469,6.776838180115386e-09
1.0,5.95,0.08,6.4406779661016955,2.29,53.17737054371819,75.98400191325631,22.806631369538117,6.776838180115386e-09
1.0,5.95,0.08,6.4406779661016955,2.4800000000000004,53.1774921949914,75.98419944164316,22.806707246651754,6.776838180115386e-09
1.0,5.95,0.08,6.4406779661016955,2.6700000000000004,53.17761384546962,75.98439697127662,22.806783125807,6.776838180115386e-09
1.0,5.95,0.08,6.4406779661016955,2.8600000000000003,53.177735495178766,75.98459450216977,22.806859006991004,6.776838180115386e-09
1.0,5.95,0.08,6.4406779661016955,3.0500000000000003,53.177857144103946,75.98479203428076,22.806934890176812,6.776838180115386e-09
1.0,5.95,0.08,6.4406779661016955,3.24,53.17797879225753,75.98498956764914,22.80701077539161,6.776838180115386e-09
1.0,5.95,0.08,6.4406779661016955,3.43,53.178100439580184,75.98518710224018,22.80708666265999,6.776838180115386e-09
1.0,5.95,0.08,6.4406779661016955,3.62,53.1782220861386,75.98538463807915,22.807162551940557,6.776838180115386e-09
1.0,5.95,0.08,6.4406779661016955,3.81,53.17834373193131,75.9855821751396,22.80723844320829,6.776838180115386e-09
1.0,5.95,0.08,6.4406779661016955,4.0,53.178465376946676,75.98577971347542,22.807314336528748,6.776838180115386e-09
1.0,5.95,0.08,6.711864406779661,0.2,24.022491636014024,21.08261248034347,-2.9398791556705532,2.02391143146205e-20
1.0,5.95,0.08,6.711864406779661,0.39,24.022510691807305,21.082652381055027,-2.939858310752278,2.02391143146205e-20
1.0,5.95,0.08,6.711864406779661,0.5800000000000001,24.02252974733178,21.082692281998636,-2.939837465333145,2.02391143146205e-20
1.0,5.95,0.08,6.711864406779661,0.77,24.022548802487066,21.082732182026014,-2.939816620461052,2.02391143146205e-20
1.0,5.95,0.08,6.711864406779661,0.96,24.022567857789728,21.082772082127686,-2.9397957756620414,2.02391143146205e-20
1.0,5.95,0.08,6.711864406779661,1.15,24.022586912972304,21.082811980898406,-2.939774932073899,2.02391143146205e-20
1.0,5.95,0.08,6.711864406779661,1.34,24.02260596800885,21.082851879402607,-2.939754088606243,2.02391143146205e-20
1.0,5.95,0.08,6.711864406779661,1.53,24.022625023057742,21.082891778107975,-2.9397332449497675,2.02391143146205e-20
1.0,5.95,0.08,6.711864406779661,1.72,24.0226440780572,21.082931677018543,-2.9397124010386584,2.02391143146205e-20
1.0,5.95,0.08,6.711864406779661,1.91,24.022663132903386,21.08297157609898,-2.939691556804405,2.02391143146205e-20
1.0,5.95,0.08,6.711864406779661,2.1,24.02268218768798,21.083011473153505,-2.9396707145344756,2.02391143146205e-20
1.0,5.95,0.08,6.711864406779661,2.29,24.02270124244546,21.083051368448782,-2.9396498739966788,2.02391143146205e-20
1.0,5.95,0.08,6.711864406779661,2.4800000000000004,24.022720297033377,21.083091263897504,-2.9396290331358728,2.02391143146205e-20
1.0,5.95,0.08,6.711864406779661,2.6700000000000004,24.0227393516132,21.083131159548962,-2.939608192064238,2.02391143146205e-20
1.0,5.95,0.08,6.711864406779661,2.8600000000000003,24.022758406111414,21.083171055395507,-2.9395873507159074,2.02391143146205e-20
1.0,5.95,0.08,6.711864406779661,3.0500000000000003,24.022777460554764,21.083210951431088,-2.939566509123676,2.02391143146205e-20
1.0,5.95,0.08,6.711864406779661,3.24,24.022796514904933,21.08325084765382,-2.9395456672511138,2.02391143146205e-20
1.0,5.95,0.08,6.711864406779661,3.43,24.022815569163555,21.083290744068968,-2.939524825094587,2.02391143146205e-20
1.0,5.95,0.08,6.711864406779661,3.62,24.022834623332585,21.083330640667587,-2.9395039826649985,2.02391143146205e-20
1.0,5.95,0.08,6.711864406779661,3.81,24.022853677482853,21.08337053746165,-2.9394831400212027,2.02391143146205e-20
1.0,5.95,0.08,6.711864406779661,4.0,24.02287273152609,21.083410434453693,-2.939462297072396,2.02391143146205e-20
1.0,5.95,0.12,5.898305084745763,0.2,90.79702562735869,63.73421431479871,-27.06281131255998,0.9113844829535784
1.0,5.95,0.12,5.898305084745763,0.39,90.79862216474444,63.73720986778468,-27.061412296959766,0.9113844829535784
1.0,5.95,0.12,5.898305084745763,0.5800000000000001,90.80021867571749,63.74020571736723,-27.060012958350256,0.9113844829535784
1.0,5.95,0.12,5.898305084745763,0.77,90.80181516046262,63.743201291136536,-27.058613869326088,0.9113844829535784
1.0,5.95,0.12,5.898305084745763,0.96,90.80341161896216,63.7461970941736,-27.057214524788556,0.9113844829535784
1.0,5.95,0.12,5.898305084745763,1.15,90.80500805110192,63.74919230974211,-27.055815741359815,0.9113844829535784
1.0,5.95,0.12,5.898305084745763,1.34,90.8066044569945,63.752187586058604,-27.054416870935903,0.9113844829535784
1.0,5.95,0.12,5.898305084745763,1.53,90.80820083658355,63.7551831588976,-27.05301767768595,0.9113844829535784
1.0,5.95,0.12,5.898305084745763,1.72,90.80979718986694,63.75817902831359,-27.05161816155335,0.9113844829535784
1.0,5.95,0.12,5.898305084745763,1.91,90.81139351683984,63.761175194351104,-27.05021832248874,0.9113844829535784
1.0,5.95,0.12,5.898305084745763,2.1,90.81298981754493,63.7641703939714,-27.048819423573534,0.9113844829535784
1.0,5.95,0.12,5.898305084745763,2.29,90.81458609192988,63.76716475315409,-27.04742133877579,0.9113844829535784
1.0,5.95,0.12,5.898305084745763,2.4800000000000004,90.81618234001765,63.7701594086308,-27.046022931386844,0.9113844829535784
1.0,5.95,0.12,5.898305084745763,2.6700000000000004,90.81777856178608,63.77315436044131,-27.044624201344774,0.9113844829535784
1.0,5.95,0.12,5.898305084745763,2.8600000000000003,90.8193747572609,63.776149608641084,-27.04322514861982,0.9113844829535784
1.0,5.95,0.12,5.898305084745763,3.0500000000000003,90.82097092640565,63.77914515327008,-27.04182577313557,0.9113844829535784
1.0,5.95,0.12,5.898305084745763,3.24,90.82256706925467,63.78214099438215,-27.040426074872528,0.9113844829535784
1.0,5.95,0.12,5.898305084745763,3.43,90.8241631857692,63.78513713200994,-27.03902605375925,0.9113844829535784
1.0,5.95,0.12,5.898305084745763,3.62,90.82575927598117,63.78813356621799,-27.037625709763184,0.9113844829535784
1.0,5.95,0.12,5.898305084745763,3.81,90.82735533987562,63.79113029704645,-27.036225042829173,0.9113844829535784
1.0,5.95,0.12,5.898305084745763,4.0,90.82895137743073,63.79412732453867,-27.034824052892056,0.9113844829535784
1.0,5.95,0.12,6.169491525423729,0.2,86.94702113806258,73.29798711927513,-13.649034018787447,0.18772142982680676
1.0,5.95,0.12,6.169491525423729,0.39,86.94756859275853,73.30055397756098,-13.647014615197548,0.18772142982680676
1.0,5.95,0.12,6.169491525423729,0.5800000000000001,86.94811604148249,73.30312102713579,-13.644995014346705,0.18772142982680676
1.0,5.95,0.12,6.169491525423729,0.77,86.94866348396428,73.30568780279047,-13.642975681173809,0.18772142982680676
1.0,5.95,0.12,6.169491525423729,0.96,86.9492109206282,73.3082547150835,-13.640956205544697,0.18772142982680676
1.0,5.95,0.12,6.169491525423729,1.15,86.94975835121514,73.31082110042699,-13.638937250788146,0.18772142982680676
1.0,5.95,0.12,6.169491525423729,1.34,86.95030577588408,73.31338748548534,-13.63691829039874,0.18772142982680676
1.0,5.95,0.12,6.169491525423729,1.53,86.95085319449171,73.31595406170838,-13.634899132783332,0.18772142982680676
1.0,5.95,0.12,6.169491525423729,1.72,86.95140060719876,73.31852082919454,-13.632879778004224,0.18772142982680676
1.0,5.95,0.12,6.169491525423729,1.91,86.95194801392257,73.32108778791226,-13.630860226010313,0.18772142982680676
1.0,5.95,0.12,6.169491525423729,2.1,86.952495414569,73.32365391197334,-13.628841502595662,0.18772142982680676
1.0,5.95,0.12,6.169491525423729,2.29,86.95304280930395,73.32621930384855,-13.626823505455405,0.18772142982680676
1.0,5.95,0.12,6.169491525423729,2.4800000000000004,86.9535901979959,73.3287848867242,-13.6248053112717,0.18772142982680676
1.0,5.95,0.12,6.169491525423729,2.6700000000000004,86.95413758073872,73.3313506606504,-13.622786920088316,0.18772142982680676
1.0,5.95,0.12,6.169491525423729,2.8600000000000003,86.95468495748898,73.33391662564003,-13.62076833184895,0.18772142982680676
1.0,5.95,0.12,6.169491525423729,3.0500000000000003,86.9552323282378,73.33648278171066,-13.618749546527141,0.18772142982680676
1.0,5.95,0.12,6.169491525423729,3.24,86.9557796930088,73.3390491288982,-13.616730564110597,0.18772142982680676
1.0,5.95,0.12,6.169491525423729,3.43,86.95632705178399,73.34161566721066,-13.614711384573326,0.18772142982680676
1.0,5.95,0.12,6.169491525423729,3.62,86.95687440455882,73.34418239668263,-13.612692007876191,0.18772142982680676
1.0,5.95,0.12,6.169491525423729,3.81,86.95742175137232,73.34674931732887,-13.610672434043451,0.18772142982680676
1.0,5.95,0.12,6.169491525423729,4.0,86.95796909219014,73.34931642917051,-13.608652663019626,0.18772142982680676
1.0,5.95,0.12,6.4406779661016955,0.2,53.17603232822576,75.98346236168908,22.80743003346332,0.00023406980033452608
1.0,5.95,0.12,6.4406779661016955,0.39,53.1761539878905,75.9836599149353,22.8075059270448,0.00023406980033452608
1.0,5.95,0.12,6.4406779661016955,0.5800000000000001,53.17627564694484,75.98385746960966,22.807581822664822,0.00023406980033452608
1.0,5.95,0.12,6.4406779661016955,0.77,53.176397305291836,75.98405502089851,22.807657715606673,0.00023406980033452608
1.0,5.95,0.12,6.4406779661016955,0.96,53.17651896289371,75.98425257280833,22.80773360991462,0.00023406980033452608
1.0,5.95,0.12,6.4406779661016955,1.15,53.17664061967282,75.98445011866168,22.807809498988867,0.00023406980033452608
1.0,5.95,0.12,6.4406779661016955,1.34,53.17676227557025,75.98464766377313,22.807885388202884,0.00023406980033452608
1.0,5.95,0.12,6.4406779661016955,1.53,53.1768839308222,75.98484521008976,22.80796127926756,0.00023406980033452608
1.0,5.95,0.12,6.4406779661016955,1.72,53.17700558523319,75.98504275766325,22.808037172430062,0.00023406980033452608
1.0,5.95,0.12,6.4406779661016955,1.91,53.17712723881674,75.9852403064608,22.808113067644058,0.00023406980033452608
1.0,5.95,0.12,6.4406779661016955,2.1,53.17724889163355,75.98543784599875,22.808188954365193,0.00023406980033452608
1.0,5.95,0.12,6.4406779661016955,2.29,53.17737054371819,75.98563537746317,22.80826483374498,0.00023406980033452608
1.0,5.95,0.12,6.4406779661016955,2.4800000000000004,53.1774921949914,75.98583291009633,22.808340715104933,0.00023406980033452608
1.0,5.95,0.12,6.4406779661016955,2.6700000000000004,53.17761384546962,75.98603044397622,22.808416598506597,0.00023406980033452608
1.0,5.95,0.12,6.4406779661016955,2.8600000000000003,53.177735495178766,75.98622797911575,22.808492483936988,0.00023406980033452608
1.0,5.95,0.12,6.4406779661016955,3.0500000000000003,53.177857144103946,75.98642551547321,22.80856837136927,0.00023406980033452608
1.0,5.95,0.12,6.4406779661016955,3.24,53.17797879225753,75.98662305308804,22.808644260830512,0.00023406980033452608
1.0,5.95,0.12,6.4406779661016955,3.43,53.178100439580184,75.98682059192559,22.80872015234541,0.00023406980033452608
1.0,5.95,0.12,6.4406779661016955,3.62,53.1782220861386,75.98701813201109,22.80879604587249,0.00023406980033452608
1.0,5.95,0.12,6.4406779661016955,3.81,53.17834373193131,75.98721567331809,22.808871941386784,0.00023406980033452608
1.0,5.95,0.12,6.4406779661016955,4.0,53.178465376946676,75.98741321590047,22.8089478389538,0.00023406980033452608
1.0,5.95,0.12,6.711864406779661,0.2,24.022491636014024,21.082612483765068,-2.939879152248956,1.7668359354218998e-09
1.0,5.95,0.12,6.711864406779661,0.39,24.022510691807305,21.08265238447664,-2.9398583073306668,1.7668359354218998e-09
1.0,5.95,0.12,6.711864406779661,0.5800000000000001,24.02252974733178,21.08269228542025,-2.93983746191153,1.7668359354218998e-09
1.0,5.95,0.12,6.711864406779661,0.77,24.022548802487066,21.082732185447632,-2.9398166170394333,1.7668359354218998e-09
1.0,5.95,0.12,6.711864406779661,0.96,24.022567857789728,21.082772085549315,-2.939795772240412,1.7668359354218998e-09
1.0,5.95,0.12,6.711864406779661,1.15,24.022586912972304,21.08281198432004,-2.939774928652266,1.7668359354218998e-09
1.0,5.95,0.12,6.711864406779661,1.34,24.02260596800885,21.082851882824247,-2.939754085184603,1.7668359354218998e-09
1.0,5.95,0.12,6.711864406779661,1.53,24.022625023057742,21.082891781529625,-2.939733241528117,1.7668359354218998e-09
1.0,5.95,0.12,6.711864406779661,1.72,24.0226440780572,21.082931680440204,-2.939712397616997,1.7668359354218998e-09
1.0,5.95,0.12,6.711864406779661,1.91,24.022663132903386,21.08297157952064,-2.9396915533827475,1.7668359354218998e-09
1.0,5.95,0.12,6.711864406779661,2.1,24.02268218768798,21.083011476575173,-2.9396707111128073,1.7668359354218998e-09
1.0,5.95,0.12,6.711864406779661,2.29,24.02270124244546,21.083051371870457,-2.9396498705750034,1.7668359354218998e-09
1.0,5.95,0.12,6.711864406779661,2.4800000000000004,24.022720297033377,21.08309126731918,-2.9396290297141974,1.7668359354218998e-09
1.0,5.95,0.12,6.711864406779661,2.6700000000000004,24.0227393516132,21.083131162970652,-2.9396081886425485,1.7668359354218998e-09
1.0,5.95,0.12,6.711864406779661,2.8600000000000003,24.022758406111414,21.0831710588172,-2.9395873472942142,1.7668359354218998e-09
1.0,5.95,0.12,6.711864406779661,3.0500000000000003,24.022777460554764,21.083210954852788,-2.9395665057019755,1.7668359354218998e-09
1.0,5.95,0.12,6.711864406779661,3.24,24.022796514904933,21.08325085107553,-2.939545663829403,1.7668359354218998e-09
1.0,5.95,0.12,6.711864406779661,3.43,24.022815569163555,21.083290747490686,-2.939524821672869,1.7668359354218998e-09
1.0,5.95,0.12,6.711864406779661,3.62,24.022834623332585,21.0833306440893,-2.939503979243284,1.7668359354218998e-09
1.0,5.95,0.12,6.711864406779661,3.81,24.022853677482853,21.083370540883372,-2.939483136599481,1.7668359354218998e-09
1.0,5.95,0.12,6.711864406779661,4.0,24.02287273152609,21.083410437875425,-2.9394622936506636,1.7668359354218998e-09
1.0,5.95,0.16,5.898305084745763,0.2,90.79702562735869,63.88276522840838,-26.91426039895031,0.94914413164302
1.0,5.95,0.16,5.898305084745763,0.39,90.79862216474444,63.885767763391975,-26.91285440135247,0.94914413164302
1.0,5.95,0.16,5.898305084745763,0.5800000000000001,90.80021867571749,63.88877059566344,-26.91144808005405,0.94914413164302
1.0,5.95,0.16,5.898305084745763,0.77,90.80181516046262,63.89177315147882,-26.9100420089838,0.94914413164302
1.0,5.95,0.16,5.898305084745763,0.96,90.80341161896216,63.894775937096306,-26.908635681865853,0.94914413164302
1.0,5.95,0.16,5.898305084745763,1.15,90.80500805110192,63.897778133875995,-26.907229917225926,0.94914413164302
1.0,5.95,0.16,5.898305084745763,1.34,90.8066044569945,63.90078039154524,-26.905824065449266,0.94914413164302
1.0,5.95,0.16,5.898305084745763,1.53,90.80820083658355,63.903782946428144,-26.904417890155408,0.94914413164302
1.0,5.95,0.16,5.898305084745763,1.72,90.80979718986694,63.9067857985793,-26.90301139128764,0.94914413164302
1.0,5.95,0.16,5.898305084745763,1.91,90.81139351683984,63.90978894804332,-26.90160456879652,0.94914413164302
1.0,5.95,0.16,5.898305084745763,2.1,90.81298981754493,63.912791128837625,-26.900198688707306,0.94914413164302
1.0,5.95,0.16,5.898305084745763,2.29,90.81458609192988,63.91579246723543,-26.898793624694456,0.94914413164302
1.0,5.95,0.16,5.898305084745763,2.4800000000000004,90.81618234001765,63.918794102617866,-26.89738823739978,0.94914413164302
1.0,5.95,0.16,5.898305084745763,2.6700000000000004,90.81777856178608,63.921796035024784,-26.8959825267613,0.94914413164302
1.0,5.95,0.16,5.898305084745763,2.8600000000000003,90.8193747572609,63.92479826451178,-26.894576492749124,0.94914413164302
1.0,5.95,0.16,5.898305084745763,3.0500000000000003,90.82097092640565,63.92780079111892,-26.89317013528673,0.94914413164302
1.0,5.95,0.16,5.898305084745763,3.24,90.82256706925467,63.93080361490018,-26.891763454354496,0.94914413164302
1.0,5.95,0.16,5.898305084745763,3.43,90.8241631857692,63.93380673588827,-26.890356449880926,0.94914413164302
1.0,5.95,0.16,5.898305084745763,3.62,90.82575927598117,63.936810154147864,-26.888949121833306,0.94914413164302
