candidate,gamma_eta_mode_active,D,eta,eta_eff_baseline,eta_eff_candidate,R3_baseline,R3_candidate,delta_R3,winner_baseline,winner_candidate,mu_mumu_baseline,mu_mumu_candidate,delta_mu_mumu,chi2_baseline,chi2_candidate,accept_baseline,accept_candidate
eta_scaled_prob_profile,scaled_prob,15.11864406779661,2.29,2.29,2.2886516638582735,0.9868247963628026,0.9868246079269041,-1.884358985515533e-07,2,2,1.83681304206392e-05,1.836856423100929e-05,4.3381037008951456e-10,12.249678559826313,12.249678552234732,False,False
eta_scaled_prob_profile,scaled_prob,15.11864406779661,2.4800000000000004,2.4800000000000004,2.4785397931740256,0.9868248430718096,0.9868254398100588,5.967382491478546e-07,2,2,1.837137493649369e-05,1.8363483129320753e-05,-7.89180717293786e-09,12.249678503048033,12.249678641152846,False,False
eta_scaled_prob_profile,scaled_prob,15.11864406779661,2.6700000000000004,2.6700000000000004,2.6684279224897773,0.9868255985471787,0.9868250928898461,-5.05657332561249e-07,2,2,1.8366458529694872e-05,1.8369122848613264e-05,2.6643189183916006e-09,12.249678589084024,12.249678542459051,False,False
eta_scaled_prob_profile,scaled_prob,15.11864406779661,2.8600000000000003,2.8600000000000003,2.8583160518055295,0.9868267150600702,0.9868206791687085,-6.035891361722001e-06,2,2,1.8364044927240827e-05,1.8364226195487148e-05,1.8126824632039664e-10,12.249678631321508,12.249678628149354,False,False
eta_scaled_prob_profile,scaled_prob,15.11864406779661,3.0500000000000003,3.0500000000000003,3.048204181121281,0.9868224784397225,0.9868260100795451,3.5316398225848644e-06,2,2,1.8359773010252175e-05,1.8369591459807837e-05,9.818449555662722e-09,12.249678706079074,12.249678534258464,False,False
eta_scaled_prob_profile,scaled_prob,15.11864406779661,3.24,3.24,3.2380923104370334,0.9868268659151369,0.9868259745486883,-8.913664486520645e-07,2,2,1.836503430852327e-05,1.837199066336666e-05,6.956354843387278e-09,12.249678614007562,12.24967849227295,False,False
eta_scaled_prob_profile,scaled_prob,15.11864406779661,3.43,3.43,3.427980439752785,0.986826516941221,0.9868265004178494,-1.6523371670906783e-08,2,2,1.836933537230916e-05,1.8368127357273454e-05,-1.2080150357067217e-09,12.249678538739936,12.249678559879921,False,False
eta_scaled_prob_profile,scaled_prob,15.11864406779661,3.62,3.62,3.617868569068537,0.9868229578471592,0.9868273354915045,4.377644345243681e-06,2,2,1.8365458254256598e-05,1.836613134962953e-05,6.730953729326943e-10,12.249678606588613,12.249678594809598,False,False
eta_scaled_prob_profile,scaled_prob,15.11864406779661,3.81,3.81,3.807756698384289,0.986827108772339,0.986823942367704,-3.1664046350465824e-06,2,2,1.8369689079801472e-05,1.836260845952758e-05,-7.080620273893087e-09,12.249678532550133,12.249678656459363,False,False
eta_scaled_prob_profile,scaled_prob,15.11864406779661,4.0,4.0,3.9976448277000407,0.9868240893669988,0.986827429549165,3.340182166189365e-06,2,2,1.8364633578172022e-05,1.8366737777084644e-05,2.1041989126218124e-09,12.249678621020253,12.249678584197255,False,False
eta_scaled_prob_profile,scaled_prob,15.389830508474576,0.2,0.2,0.19989760970829018,0.9863249279764307,0.9863249279764307,0.0,2,2,1.193478581699393e-05,1.193478584702254e-05,3.002860885837656e-14,12.249791142138447,12.249791142137921,False,False
eta_scaled_prob_profile,scaled_prob,15.389830508474576,0.39,0.39,0.38980033893116584,0.9864472971586966,0.9863919219950393,-5.537516365727857e-05,2,2,1.2033537071864661e-05,1.1949693340186974e-05,-8.384373167768678e-08,12.249789414006276,12.249790881259015,False,False
eta_scaled_prob_profile,scaled_prob,15.389830508474576,0.5800000000000001,0.5800000000000001,0.5797030681540415,0.986465352269033,0.9864282429668972,-3.7109302135740485e-05,2,2,1.196822553117024e-05,1.1911995005089782e-05,-5.623052608045751e-08,12.249790556948446,12.249791540974257,False,False
eta_scaled_prob_profile,scaled_prob,15.389830508474576,0.77,0.77,0.7696057973769171,0.9864601985046704,0.9864363191178611,-2.387938680925572e-05,2,2,1.1967267149708096e-05,1.1925124352089515e-05,-4.214279761858066e-08,12.249790573719974,12.24979131121264,False,False
eta_scaled_prob_profile,scaled_prob,15.389830508474576,0.96,0.96,0.9595085265997927,0.9864605919980405,0.986436364608668,-2.422738937246649e-05,2,2,1.1966888079535851e-05,1.1940306744444887e-05,-2.658133509096418e-08,12.249790580353645,12.249791045523038,False,False
eta_scaled_prob_profile,scaled_prob,15.389830508474576,1.15,1.15,1.1494112558226683,0.9864606537873568,0.9864593563407047,-1.2974466521153971e-06,2,2,1.19666225933976e-05,1.1972837996317291e-05,6.2154029196912305e-09,12.249790584999612,12.24979047623099,False,False
eta_scaled_prob_profile,scaled_prob,15.389830508474576,1.34,1.34,1.3393139850455442,0.9864595920054849,0.9864595920095257,4.04076772042572e-12,2,2,1.197176736918961e-05,1.1971767399542147e-05,3.035253797432913e-14,12.249790494966804,12.249790494966273,False,False
eta_scaled_prob_profile,scaled_prob,15.389830508474576,1.53,1.53,1.5292167142684197,0.9864403343901796,0.9864599145116835,1.9580121503826042e-05,2,2,1.196985219302025e-05,1.1970970848512006e-05,1.1186554917571445e-09,12.249790528482103,12.249790508905798,False,False
eta_scaled_prob_profile,scaled_prob,15.389830508474576,1.72,1.72,1.7191194434912953,0.9864470785509613,0.9864583281596682,1.1249608706909164e-05,2,2,1.1954885714678923e-05,1.1970245202825886e-05,1.5359488146962224e-08,12.249790790393236,12.249790521604488,False,False
eta_scaled_prob_profile,scaled_prob,15.389830508474576,1.91,1.91,1.909022172714171,0.9864485802429883,0.9864585957552873,1.0015512298955365e-05,2,2,1.1955925178052516e-05,1.196975175569416e-05,1.3826577641644328e-08,12.249790772202783,12.24979053023974,False,False
eta_scaled_prob_profile,scaled_prob,15.389830508474576,2.1,2.1,2.0989249019370466,0.9864498057465236,0.9864453394240157,-4.4663225079455415e-06,2,2,1.1956776510229234e-05,1.1972024320063885e-05,1.5247809834651417e-08,12.249790757304597,12.249790490470202,False,False
eta_scaled_prob_profile,scaled_prob,15.389830508474576,2.29,2.29,2.2888276311599225,0.9864493597112626,0.986450083068911,7.233576484466653e-07,2,2,1.1957402957141613e-05,1.1960600502826286e-05,3.1975456846729478e-09,12.249790746341871,12.249790690385296,False,False
eta_scaled_prob_profile,scaled_prob,15.389830508474576,2.4800000000000004,2.4800000000000004,2.4787303603827984,0.9864503379088264,0.9864510100411832,6.721323567715487e-07,2,2,1.1958010876133798e-05,1.196096400756159e-05,2.9531314277915933e-09,12.249790735703378,12.24979068402402,False,False
eta_scaled_prob_profile,scaled_prob,15.389830508474576,2.6700000000000004,2.6700000000000004,2.668633089605674,0.9864505379677582,0.9864505417819909,3.8142327074552895e-09,2,2,1.1961203461074553e-05,1.1961203708871687e-05,2.477971339676522e-13,12.24979067983362,12.249790679829283,False,False
eta_scaled_prob_profile,scaled_prob,15.389830508474576,2.8600000000000003,2.8600000000000003,2.8585358188285497,0.986440760294564,0.9864513116542902,1.0551359726274079e-05,2,2,1.196087644331501e-05,1.1961478704151685e-05,6.022608366743542e-10,12.24979068555638,12.249790675016904,False,False
eta_scaled_prob_profile,scaled_prob,15.389830508474576,3.0500000000000003,3.0500000000000003,3.048438548051425,0.9864446077918441,0.986451988903053,7.3811112089039455e-06,2,2,1.1953001244541022e-05,1.1961719646593564e-05,8.718402052541521e-09,12.24979082337118,12.249790670800449,False,False
eta_scaled_prob_profile,scaled_prob,15.389830508474576,3.24,3.24,3.238341277274301,0.9864456380691071,0.9864519884449047,6.350375797548047e-06,2,2,1.1953724499662617e-05,1.1964130525765102e-05,1.0406026102484616e-08,12.249790810714329,12.249790628610423,False,False
eta_scaled_prob_profile,scaled_prob,15.389830508474576,3.43,3.43,3.4282440064971764,0.9864527644754977,0.9864516316628054,-1.1328126923171311e-06,2,2,1.1963880175610475e-05,1.1964145381033022e-05,2.652054225471621e-10,12.249790632991514,12.249790628350459,False,False
eta_scaled_prob_profile,scaled_prob,15.389830508474576,3.62,3.62,3.618146735720052,0.9864523887506238,0.9864521855585033,-2.0319212046260304e-07,2,2,1.1963907527252192e-05,1.1964208534113555e-05,3.010068613633343e-10,12.249790632512864,12.24979062724529,False,False
eta_scaled_prob_profile,scaled_prob,15.389830508474576,3.81,3.81,3.8080494649429277,0.9864528770013982,0.986452625931498,-2.5106990020340447e-07,2,2,1.1963979342622137e-05,1.19642620625437e-05,2.827199215620161e-10,12.249790631256108,12.249790626308547,False,False
eta_scaled_prob_profile,scaled_prob,15.389830508474576,4.0,4.0,3.997952194165803,0.986452831969299,0.9864482939400575,-4.5380292414964885e-06,2,2,1.1965824277657556e-05,1.1957710266613684e-05,-8.114011043872153e-09,12.249790598970021,12.249790740963999,False,False
eta_scaled_prob_profile,scaled_prob,15.661016949152541,0.2,0.2,0.19991297803157831,0.9857580430067325,0.9857414780217058,-1.6564985026779055e-05,2,2,6.7970414842463236e-06,6.833233286025124e-06,3.6191801778800185e-08,12.24988105206277,12.249880418709322,False,False
eta_scaled_prob_profile,scaled_prob,15.661016949152541,0.39,0.39,0.3898303071615777,0.9858478120212438,0.9858478120212438,0.0,2,2,6.889215977449869e-06,6.889215994783534e-06,1.733366444492011e-14,12.249879439017025,12.24987943901672,False,False
eta_scaled_prob_profile,scaled_prob,15.661016949152541,0.5800000000000001,0.5800000000000001,0.5797476362915771,0.9858348899839218,0.985834890002809,1.8887225117225626e-11,2,2,6.8198432389110795e-06,6.819843256667169e-06,1.775608909307825e-14,12.249880653034008,12.249880653033697,False,False
eta_scaled_prob_profile,scaled_prob,15.661016949152541,0.77,0.77,0.7696649654215765,0.9858717415165819,0.9858794655245166,7.724007934695187e-06,2,2,6.827790570180784e-06,6.828035083446869e-06,2.4451326608483247e-10,12.249880513956384,12.249880509677427,False,False
eta_scaled_prob_profile,scaled_prob,15.661016949152541,0.96,0.96,0.9595822945515758,0.9858856803354166,0.9858442526674188,-4.1427667997750994e-05,2,2,6.859123256558908e-06,6.824400917563046e-06,-3.4722338995861923e-08,12.249879965637057,12.24988057327502,False,False
eta_scaled_prob_profile,scaled_prob,15.661016949152541,1.15,1.15,1.149499623681575,0.9858296752307463,0.98587295751636,4.3282285613677196e-05,2,2,6.827776250058418e-06,6.829146485759599e-06,1.3702357011808854e-09,12.249880514206986,12.249880490227978,False,False
eta_scaled_prob_profile,scaled_prob,15.661016949152541,1.34,1.34,1.3394169528115747,0.9858453160419066,0.9858456334210802,3.1737917360885604e-07,2,2,6.850221562532216e-06,6.850231666828172e-06,1.0104295955235616e-11,12.24988012141594,12.249880121239116,False,False
eta_scaled_prob_profile,scaled_prob,15.661016949152541,1.53,1.53,1.529334281941574,0.9858368364727925,0.9858407293958994,3.892923106874058e-06,2,2,6.8286669205852115e-06,6.828790185877644e-06,1.2326529243242306e-10,12.249880498620328,12.249880496463195,False,False
eta_scaled_prob_profile,scaled_prob,15.661016949152541,1.72,1.72,1.7192516110715734,0.9858484943145046,0.9858484943208663,6.3616889534046095e-12,2,2,6.8460683239848706e-06,6.846068341412012e-06,1.74271413069132e-14,12.249880194097257,12.249880194096951,False,False
eta_scaled_prob_profile,scaled_prob,15.661016949152541,1.91,1.91,1.9091689402015728,0.9858653299673179,0.9858445044747052,-2.082549261273048e-05,2,2,6.846757026449614e-06,6.829309861273936e-06,-1.744716517567879e-08,12.249880182045024,12.249880487368925,False,False
eta_scaled_prob_profile,scaled_prob,15.661016949152541,2.1,2.1,2.0990862693315724,0.9858294345100086,0.9858533508212763,2.3916311267746515e-05,2,2,6.842747647955088e-06,6.843506811845805e-06,7.591638907163912e-10,12.249880252208802,12.249880238923499,False,False
eta_scaled_prob_profile,scaled_prob,15.661016949152541,2.29,2.29,2.2890035984615715,0.9858424859936368,0.9858668162170678,2.4330223431068276e-05,2,2,6.8435173829911975e-06,6.844289793973984e-06,7.724109827866334e-10,12.249880238738506,12.24988022522138,False,False
eta_scaled_prob_profile,scaled_prob,15.661016949152541,2.4800000000000004,2.4800000000000004,2.4789209275915716,0.985855913660493,0.985834069986949,-2.1843673543964215e-05,2,2,6.844244300181588e-06,6.841010998228387e-06,-3.233301953200712e-09,12.249880226017517,12.249880282600028,False,False
eta_scaled_prob_profile,scaled_prob,15.661016949152541,2.6700000000000004,2.6700000000000004,2.6688382567215707,0.9858469982467123,0.9858471576101627,1.5936345043598976e-07,2,2,6.841861251541125e-06,6.841866326110718e-06,5.074569592794032e-12,12.249880267720663,12.249880267631859,False,False
eta_scaled_prob_profile,scaled_prob,15.661016949152541,2.8600000000000003,2.8600000000000003,2.85875558585157,0.9858583513801774,0.9858394029422852,-1.8948437892185588e-05,2,2,6.842602734265368e-06,6.8397967075057364e-06,-2.8060267596316876e-09,12.249880254744781,12.249880303850007,False,False
eta_scaled_prob_profile,scaled_prob,15.661016949152541,3.0500000000000003,3.0500000000000003,3.0486729149815694,0.9858485750596488,0.9858505342862519,1.959226603065467e-06,2,2,6.840559811716991e-06,6.840621989961187e-06,6.217824419623834e-11,12.24988029049575,12.249880289407637,False,False
eta_scaled_prob_profile,scaled_prob,15.661016949152541,3.24,3.24,3.2385902441115686,0.9858431461314345,0.9858603436024701,1.7197471035568235e-05,2,2,6.8408039191099924e-06,6.841349617196339e-06,5.45698086346327e-10,12.249880286223892,12.249880276674219,False,False
eta_scaled_prob_profile,scaled_prob,15.661016949152541,3.43,3.43,3.428507573241568,0.9858485151121849,0.9858515455359068,3.030423721961384e-06,2,2,6.848856657519216e-06,6.8396017544900305e-06,-9.254903029185848e-09,12.249880145301656,12.24988030726167,False,False
eta_scaled_prob_profile,scaled_prob,15.661016949152541,3.62,3.62,3.6184249023715673,0.9858464049940661,0.9858464105993747,5.605308661671415e-09,2,2,6.839867032475135e-06,6.839867227504378e-06,1.9502924293167846e-13,12.249880302619326,12.249880302615916,False,False
eta_scaled_prob_profile,scaled_prob,15.661016949152541,3.81,3.81,3.808342231501567,0.985853396026099,0.9858407392154623,-1.265681063666868e-05,2,2,6.8404741613911596e-06,6.83841644017309e-06,-2.0577212180692656e-09,12.249880291994625,12.249880328004567,False,False
eta_scaled_prob_profile,scaled_prob,15.661016949152541,4.0,4.0,3.998259560631566,0.9858475621570733,0.985849157269167,1.5951120937440777e-06,2,2,6.83906086355008e-06,6.839111475936437e-06,5.061238635735031e-11,12.249880316727214,12.2498803158415,False,False
eta_scaled_prob_profile,scaled_prob,15.932203389830509,0.2,0.2,0.19992834635486645,0.9848891302439308,0.9848891302439308,0.0,2,2,3.079218573251268e-06,3.07921858099876e-06,7.747491884146918e-15,12.249946113734225,12.24994611373409,False,False
eta_scaled_prob_profile,scaled_prob,15.932203389830509,0.39,0.39,0.3898602753919896,0.9846084790089147,0.9846084790089147,0.0,2,2,3.079205443050073e-06,3.0792054507975317e-06,7.747458849861975e-15,12.249946113964004,12.249946113963867,False,False
eta_scaled_prob_profile,scaled_prob,15.932203389830509,0.5800000000000001,0.5800000000000001,0.5797922044291127,0.984707856960753,0.984707856960753,0.0,2,2,3.0716830750399714e-06,3.0716830827685037e-06,7.728532322172051e-15,12.249946245605155,12.249946245605019,False,False
eta_scaled_prob_profile,scaled_prob,15.932203389830509,0.77,0.77,0.7697241334662358,0.9847076460201449,0.9846093839696876,-9.826205045737613e-05,2,2,3.1082486000727155e-06,3.0735221796700797e-06,-3.472642040263582e-08,12.249945605709879,12.249946213420893,False,False
eta_scaled_prob_profile,scaled_prob,15.932203389830509,0.96,0.96,0.9596560625033589,0.9847471911027517,0.9847471911027517,0.0,2,2,3.097946799808143e-06,3.0979468076027564e-06,7.794613174035622e-15,12.249945785990985,12.249945785990848,False,False
eta_scaled_prob_profile,scaled_prob,15.932203389830509,1.15,1.15,1.149587991540482,0.9846757441895996,0.9846757441895996,0.0,2,2,3.0948785054438466e-06,3.0948785132307395e-06,7.786892892237872e-15,12.249945839686015,12.249945839685878,False,False
eta_scaled_prob_profile,scaled_prob,15.932203389830509,1.34,1.34,1.3395199205776054,0.9847208027754332,0.9847208027754332,0.0,2,2,3.0741843592411806e-06,3.074184366976007e-06,7.734826200486624e-15,12.249946201832774,12.24994620183264,False,False
eta_scaled_prob_profile,scaled_prob,15.932203389830509,1.53,1.53,1.5294518496147285,0.9847266313293402,0.984727179031372,5.477020317279369e-07,2,2,3.0923614452138026e-06,3.0923688430805393e-06,7.397866736672827e-12,12.249945883734474,12.249945883605012,False,False
eta_scaled_prob_profile,scaled_prob,15.932203389830509,1.72,1.72,1.7193837786518513,0.9846850763366072,0.9846850763366072,0.0,2,2,3.0875380988068675e-06,3.0875381065752913e-06,7.768423762339466e-15,12.249945968142848,12.249945968142715,False,False
eta_scaled_prob_profile,scaled_prob,15.932203389830509,1.91,1.91,1.9093157076889744,0.9846976114620545,0.9847036846640511,6.073201996636968e-06,2,2,3.087386101781993e-06,3.0874678936628558e-06,8.179188086293682e-11,12.24994597080279,12.249945969371437,False,False
eta_scaled_prob_profile,scaled_prob,15.932203389830509,2.1,2.1,2.0992476367260977,0.9846716347586655,0.9846716535153632,1.875669775053268e-08,2,2,3.0839551340792447e-06,3.0839553940742427e-06,2.599949979430454e-13,12.249946030844592,12.249946030840041,False,False
eta_scaled_prob_profile,scaled_prob,15.932203389830509,2.29,2.29,2.289179565763221,0.984728354058944,0.9847162019220239,-1.2152136920073886e-05,2,2,3.086963463243568e-06,3.09580604607744e-06,8.842582833872081e-09,12.249945978198946,12.24994582345409,False,False
eta_scaled_prob_profile,scaled_prob,15.932203389830509,2.4800000000000004,2.4800000000000004,2.4791114948003443,0.9847037165265827,0.9847037165265827,0.0,2,2,3.0840903061815764e-06,3.0840903139413257e-06,7.759749297926635e-15,12.249946028479087,12.24994602847895,False,False
eta_scaled_prob_profile,scaled_prob,15.932203389830509,2.6700000000000004,2.6700000000000004,2.6690434238374676,0.9846760246427628,0.984711698524474,3.567388171121788e-05,2,2,3.083749162489336e-06,3.0842289142743185e-06,4.797517849824486e-10,12.249946034449087,12.24994602605345,False,False
eta_scaled_prob_profile,scaled_prob,15.932203389830509,2.8600000000000003,2.8600000000000003,2.8589753528745905,0.9847137284311878,0.9846914073303283,-2.2321100859423737e-05,2,2,3.0912045858020976e-06,3.0819167468799428e-06,-9.287838922154809e-09,12.249945903979468,12.24994606651629,False,False
eta_scaled_prob_profile,scaled_prob,15.932203389830509,3.0500000000000003,3.0500000000000003,3.048907281911714,0.9846923950403677,0.9846926701436118,2.751032441850043e-07,2,2,3.090513639888484e-06,3.090517356889128e-06,3.717000643993544e-12,12.249945916070995,12.249945916005947,False,False
eta_scaled_prob_profile,scaled_prob,15.932203389830509,3.24,3.24,3.2388392109488366,0.9847103082583396,0.9847017051322121,-8.603126127493255e-06,2,2,3.0822165851131994e-06,3.0884551579975804e-06,6.238572884380949e-09,12.249946061269133,12.249945952094347,False,False
eta_scaled_prob_profile,scaled_prob,15.932203389830509,3.43,3.43,3.42877113998596,0.9846881363820791,0.9846915173012473,3.380919168183283e-06,2,2,3.0820505305692125e-06,3.0820959705398066e-06,4.5439970594066093e-11,12.249946064175083,12.249946063379884,False,False
eta_scaled_prob_profile,scaled_prob,15.932203389830509,3.62,3.62,3.618703069023083,0.9847207149507553,0.9847207149507553,0.0,2,2,3.0880743279187752e-06,3.088074335688549e-06,7.769773932857389e-15,12.24994595875886,12.249945958758724,False,False
eta_scaled_prob_profile,scaled_prob,15.932203389830509,3.81,3.81,3.808634998060206,0.9847002592998524,0.9847002596180838,3.1823144119869085e-10,2,2,3.0876353143409743e-06,3.087635326395428e-06,1.2054453674126536e-14,12.24994596644158,12.249945966441372,False,False
eta_scaled_prob_profile,scaled_prob,15.932203389830509,4.0,4.0,3.998566927097329,0.984686300358665,0.9847101087564786,2.380839781357391e-05,2,2,3.085820613705278e-06,3.0861410461647848e-06,3.204324595067159e-10,12.249945998198774,12.249945992591215,False,False
eta_scaled_prob_profile,scaled_prob,16.203389830508474,0.2,0.2,0.19994567741361344,0.984248893759179,0.984248893759179,0.0,2,2,1.803451872062363e-06,1.8034518765999516e-06,4.53758853272623e-15,12.249968439612562,12.249968439612484,False,False
eta_scaled_prob_profile,scaled_prob,16.203389830508474,0.39,0.39,0.38989407095654616,0.9842407647490586,0.9842407647490586,0.0,2,2,1.8067853859288974e-06,1.8067853904748741e-06,4.545976700002889e-15,12.249968381276144,12.249968381276068,False,False
eta_scaled_prob_profile,scaled_prob,16.203389830508474,0.5800000000000001,0.5800000000000001,0.579842464499479,0.9840904005883392,0.9840904005883392,0.0,2,2,1.7262533677459034e-06,1.7262533720892567e-06,4.343353290008978e-15,12.249969790584686,12.249969790584611,False,False
eta_scaled_prob_profile,scaled_prob,16.203389830508474,0.77,0.77,0.7697908580424117,0.984125476465219,0.984125476465219,0.0,2,2,1.7467197908915616e-06,1.7467197952864094e-06,4.394847811004356e-15,12.249969432422725,12.249969432422649,False,False
eta_scaled_prob_profile,scaled_prob,16.203389830508474,0.96,0.96,0.9597392515853443,0.984146631565314,0.984146631565314,0.0,2,2,1.7591748372495996e-06,1.7591748416757853e-06,4.42618570071216e-15,12.249969214459686,12.249969214459611,False,False
eta_scaled_prob_profile,scaled_prob,16.203389830508474,1.15,1.15,1.1496876451282771,0.9842054362330078,0.9842054362330078,0.0,2,2,1.7498850340289409e-06,1.7498850384317531e-06,4.4028122500491514e-15,12.24996937703104,12.249969377030961,False,False
eta_scaled_prob_profile,scaled_prob,16.203389830508474,1.34,1.34,1.33963603867121,0.9842092109345647,0.984209212657506,1.722941345150275e-09,2,2,1.7583359455359957e-06,1.7583359629447195e-06,1.7408723846024576e-14,12.249969229140275,12.249969229139968,False,False
eta_scaled_prob_profile,scaled_prob,16.203389830508474,1.53,1.53,1.5295844322141428,0.984210970484232,0.98421200117993,1.030695698012174e-06,2,2,1.7647062083021393e-06,1.7647140148570034e-06,7.806554864119304e-12,12.249969117660818,12.2499691175242,False,False
eta_scaled_prob_profile,scaled_prob,16.203389830508474,1.72,1.72,1.7195328257570754,0.9842305334251341,0.9842430097689916,1.2476343857481531e-05,2,2,1.7577689499038018e-06,1.7578629463331776e-06,9.399642937586318e-11,12.249969239062684,12.249969237417751,False,False
eta_scaled_prob_profile,scaled_prob,16.203389830508474,1.91,1.91,1.9094812193000081,0.9842306874040279,0.9842306874040279,0.0,2,2,1.7629233901532668e-06,1.762923394588884e-06,4.4356172008216e-15,12.249969148860092,12.249969148860014,False,False
eta_scaled_prob_profile,scaled_prob,16.203389830508474,2.1,2.1,2.099429612842941,0.9842308135729086,0.9842308135729086,0.0,2,2,1.7671575417735768e-06,1.7671575462198473e-06,4.446270545957454e-15,12.249969074762532,12.249969074762454,False,False
eta_scaled_prob_profile,scaled_prob,16.203389830508474,2.29,2.29,2.2893780063858737,0.9841777044435109,0.9842531883662959,7.548392278500238e-05,2,2,1.7612369252853586e-06,1.7618070817592452e-06,5.70156473886553e-10,12.249969178373194,12.249969168395467,False,False
eta_scaled_prob_profile,scaled_prob,16.203389830508474,2.4800000000000004,2.4800000000000004,2.479326399928807,0.984181858250179,0.9841266618811016,-5.5196369077359364e-05,2,2,1.7649435729777023e-06,1.7540948141580795e-06,-1.0848758819622765e-08,12.249969113506939,12.24996930335998,False,False
eta_scaled_prob_profile,scaled_prob,16.203389830508474,2.6700000000000004,2.6700000000000004,2.6692747934717396,0.9841341673529022,0.9841341673529022,0.0,2,2,1.7580444235249275e-06,1.7580444279482687e-06,4.4233411523170434e-15,12.2499692342419,12.249969234241822,False,False
eta_scaled_prob_profile,scaled_prob,16.203389830508474,2.8600000000000003,2.8600000000000003,2.8592231870146723,0.984158652446736,0.984158652446736,0.0,2,2,1.7543820693075633e-06,1.7543820737216896e-06,4.414126280883864e-15,12.24996929833302,12.249969298332946,False,False
eta_scaled_prob_profile,scaled_prob,16.203389830508474,3.0500000000000003,3.0500000000000003,3.049171580557605,0.9841632239006589,0.9841632239008379,1.7896795156957523e-13,2,2,1.7578179484566298e-06,1.7578179528807483e-06,4.424118516804386e-15,12.24996923820521,12.249969238205134,False,False
eta_scaled_prob_profile,scaled_prob,16.203389830508474,3.24,3.24,3.2391199741005376,0.984167258801787,0.9841672595142742,7.124871803654287e-10,2,2,1.7608563922447698e-06,1.760856402054401e-06,9.809631287203665e-15,12.249969185032512,12.24996918503234,False,False
eta_scaled_prob_profile,scaled_prob,16.203389830508474,3.43,3.43,3.4290683676434703,0.9841857747315464,0.9841708476348807,-1.492709666572889e-05,2,2,1.7576418490833527e-06,1.7635625997927677e-06,5.920750709414985e-09,12.249969241286946,12.24996913767394,False,False
eta_scaled_prob_profile,scaled_prob,16.203389830508474,3.62,3.62,3.619016761186403,0.9841877666482992,0.9841882018380816,4.3518978243284323e-07,2,2,1.760364592391551e-06,1.7603678813241953e-06,3.2889326443300373e-12,12.249969193639,12.249969193581444,False,False
eta_scaled_prob_profile,scaled_prob,16.203389830508474,3.81,3.81,3.8089651547293357,0.9841899736858584,0.9841899736858584,0.0,2,2,1.762822686968683e-06,1.7628226914040467e-06,4.435363726212134e-15,12.249969150622398,12.24996915062232,False,False
eta_scaled_prob_profile,scaled_prob,16.203389830508474,4.0,4.0,3.9989135482722684,0.9841919713297159,0.9841919713297159,0.0,2,2,1.765050368656298e-06,1.7650503730972666e-06,4.440968543224116e-15,12.249969111638014,12.249969111637936,False,False
eta_scaled_prob_profile,scaled_prob,16.474576271186443,0.2,0.2,0.19996366271751334,0.9844362588293424,0.9844362588293424,0.0,2,2,1.0468896538742061e-06,1.046889656508241e-06,2.6340348732191692e-15,12.249981679437903,12.249981679437857,False,False
eta_scaled_prob_profile,scaled_prob,16.474576271186443,0.39,0.39,0.38992914229915104,0.9842138229706208,0.9842138229706208,0.0,2,2,1.1006095736715777e-06,1.1006095764407753e-06,2.7691976146784324e-15,12.24998073934003,12.249980739339984,False,False
eta_scaled_prob_profile,scaled_prob,16.474576271186443,0.5800000000000001,0.5800000000000001,0.5798946218807888,0.9842886713599934,0.9842886713599934,0.0,2,2,1.082252446853082e-06,1.0822524495760917e-06,2.7230097550976027e-15,12.2499810605895,12.24998106058945,False,False
eta_scaled_prob_profile,scaled_prob,16.474576271186443,0.77,0.77,0.7698601014624263,0.9838819473152046,0.9838819473152046,0.0,2,2,1.0719602365300205e-06,1.0719602392271346e-06,2.6971140520759074e-15,12.24998124070304,12.249981240702994,False,False
eta_scaled_prob_profile,scaled_prob,16.474576271186443,0.96,0.96,0.959825581044064,0.984254737542942,0.984254737542942,0.0,2,2,1.0905392109744804e-06,1.0905392137183403e-06,2.743859894610741e-15,12.24998091557124,12.24998091557119,False,False
eta_scaled_prob_profile,scaled_prob,16.474576271186443,1.15,1.15,1.1497910606257016,0.9842858597813177,0.9842858597813177,0.0,2,2,1.0829368033122007e-06,1.0829368060369325e-06,2.7247317730793707e-15,12.249981048613268,12.249981048613222,False,False
eta_scaled_prob_profile,scaled_prob,16.474576271186443,1.34,1.34,1.3397565402073395,0.9840685043945083,0.9840685043945083,0.0,2,2,1.0723277991544616e-06,1.0723278018525006e-06,2.698039012054309e-15,12.249981234270699,12.24998123427065,False,False
eta_scaled_prob_profile,scaled_prob,16.474576271186443,1.53,1.53,1.5297220197889771,0.9840440282876358,0.9840440282876358,0.0,2,2,1.0869247076695536e-06,1.0869247104043189e-06,2.7347653018560715e-15,12.249980978824999,12.249980978824949,False,False
eta_scaled_prob_profile,scaled_prob,16.474576271186443,1.72,1.72,1.7196874993706146,0.9842831983391186,0.9842831983391186,0.0,2,2,1.0831628350019967e-06,1.0831628377272973e-06,2.725300555703452e-15,12.249981044657718,12.249981044657671,False,False
eta_scaled_prob_profile,scaled_prob,16.474576271186443,1.91,1.91,1.9096529789522523,0.9841324666294191,0.9841324666294191,0.0,2,2,1.075692241791441e-06,1.075692244497945e-06,2.7065040475709318e-15,12.249981175392998,12.249981175392952,False,False
